"rownum","StoredItem","IsInGame","IsEnabled"
167,9349,1,1
168,9350,1,1
169,9351,1,1
170,9352,1,1
171,9353,1,1
172,9354,1,1
173,9355,1,1
174,9356,1,1
175,9357,1,1
176,9358,1,1
177,9359,1,1
178,9360,1,1
179,9361,1,""
180,9362,1,1
181,9363,1,1
182,9364,1,1
183,9365,1,1
184,9366,1,1
185,9367,1,1
186,9368,1,1
187,9369,1,1
188,9370,1,1
189,9371,1,1
190,9372,1,1
191,9373,1,1
192,9374,1,1
193,9375,1,1
194,9376,1,1
195,9377,1,1
196,9378,1,1
197,9379,1,1
198,9380,1,1
199,9381,1,""
200,9382,1,1
201,9383,1,1
202,9384,1,1
203,9385,1,1
204,9386,1,1
205,9387,1,1
206,9388,1,1
207,9389,1,1
208,9390,1,1
209,9391,1,1
210,9392,1,1
211,9393,1,1
212,9394,1,1
213,9395,1,1
214,9396,1,1
215,9397,1,1
216,9398,1,1
217,9399,1,""
218,9400,1,1
219,9401,1,1
220,9402,1,1
221,9403,1,1
222,9404,1,1
223,9405,1,1
224,9406,1,1
225,9407,1,1
226,9408,1,1
227,9409,1,1
228,9410,1,1
229,9411,1,1
230,9412,1,1
231,9413,1,1
232,9414,1,1
233,9415,1,1
234,9416,1,1
235,9417,1,1
236,9418,1,1
237,9419,1,1
238,9420,1,1
239,9421,1,1
240,9422,1,1
241,9423,1,1
242,9424,1,1
243,9425,1,1
244,9426,1,1
245,9427,1,1
246,9428,1,1
247,9429,1,1
248,9430,1,1
249,9431,1,1
250,9432,1,1
251,9433,1,1
252,9434,1,1
253,9435,1,1
254,9436,1,1
255,9437,1,1
256,9438,1,1
257,9439,1,1
258,9440,1,1
259,9441,1,1
260,9442,1,1
261,9443,1,1
262,9444,1,1
263,9445,1,1
264,9446,1,1
265,9447,1,1
266,9448,1,1
267,9449,1,1
268,9450,1,1
269,9451,1,1
270,9452,1,1
271,9453,1,1
272,9454,1,1
273,9455,1,""
274,9456,1,1
275,9457,1,1
276,9458,1,1
277,9459,1,1
278,9460,1,1
279,9461,1,1
280,9462,1,1
281,9463,1,1
282,9464,1,1
283,9465,1,1
284,9466,1,1
285,9467,1,1
286,9468,1,1
287,9469,1,1
288,9470,1,1
289,9471,1,1
290,9472,1,1
291,9473,1,1
292,9474,1,1
293,9475,1,""
294,9476,1,1
295,9477,1,1
296,9478,1,""
297,9479,1,1
298,9480,1,1
299,9481,1,1
300,9482,1,1
301,9483,1,1
302,9484,1,1
303,9485,1,1
304,9486,1,1
305,9487,1,1
306,9488,1,1
307,9489,1,1
308,9490,1,1
309,9491,1,1
310,9492,1,1
311,9493,1,1
312,9494,1,1
313,9495,1,1
314,9496,1,1
315,9497,1,1
316,9498,1,1
317,9499,1,1
318,9500,1,1
319,9501,1,1
320,9502,1,1
321,9503,1,1
322,9504,1,1
323,9505,1,1
324,9506,1,1
325,9507,1,1
326,9508,1,1
327,9509,1,1
328,9510,1,1
329,9511,1,1
330,9512,1,1
331,9513,1,1
332,9514,1,1
333,9515,1,1
334,9516,1,1
335,9517,1,1
336,9518,1,1
337,9519,1,1
338,9520,1,1
339,9521,1,1
340,9522,1,1
341,9523,1,1
342,9524,1,1
343,9525,1,1
344,9526,1,1
345,9527,1,1
346,9528,1,1
347,9529,1,1
348,9530,1,1
349,9531,1,1
350,9532,1,1
351,9533,1,1
352,9534,1,1
353,9535,1,1
354,9536,1,1
355,9537,1,1
356,9538,1,1
357,9539,1,1
358,9540,1,1
359,9541,1,1
360,9542,1,1
361,9543,1,1
362,9544,1,1
363,9545,1,1
364,9546,1,1
365,9547,1,1
366,9548,1,1
367,9549,1,1
368,9550,1,1
369,9551,1,1
370,9552,1,1
371,9553,"",""
372,9554,1,1
373,9555,1,1
374,9556,1,1
375,9557,1,1
376,9558,1,1
377,9559,1,1
378,9560,1,1
379,9561,1,1
380,9562,1,1
381,9563,1,1
382,9564,1,1
383,9565,1,1
384,9566,1,1
385,9567,1,1
386,9568,1,1
387,9569,1,1
388,9570,1,1
389,9571,1,1
390,9572,1,1
391,9573,1,1
392,9574,1,1
393,9575,1,1
394,9576,1,1
395,9577,1,1
396,9578,1,1
397,9579,1,1
398,9580,1,1
399,9581,1,1
400,9582,1,1
401,9583,1,1
402,9584,1,1
403,9585,1,1
404,9586,1,1
405,9587,1,1
406,9588,1,1
407,9589,1,1
408,9590,1,1
409,9591,1,1
410,9592,1,1
411,9593,1,1
412,9594,1,1
413,9595,1,1
414,9596,1,1
415,9597,1,1
416,9598,1,1
417,9599,1,1
418,9600,1,1
419,9601,1,1
420,9602,1,1
421,9603,1,1
422,9604,1,1
423,9605,1,1
424,9606,1,1
425,9607,1,1
426,9608,1,1
427,9609,1,1
428,9610,1,1
429,9611,1,1
430,9612,1,1
431,9613,1,1
432,9614,1,1
433,10983,1,1
434,10984,1,1
435,10985,1,1
436,10986,1,1
437,10987,1,1
438,11122,1,1
439,11123,1,1
440,11124,"",""
441,11260,1,1
442,11261,1,1
443,11262,1,1
444,11263,1,1
