"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey","row"
408,"Monster412",873,1,100,1625,28
409,"Monster413",874,1,50,1282,28
410,"Monster414",874,1,50,1339,28
411,"Monster415",875,1,30,1284,28
412,"Monster416",875,1,70,1353,28
413,"Monster417",876,1,40,1339,28
414,"Monster418",876,1,60,1353,28
415,"Monster419",921,1,30,1284,28
416,"Monster420",921,1,30,1339,28
417,"Monster421",921,1,40,1353,28
418,"Monster422",877,1,100,1353,28
419,"Monster423",878,1,100,1417,28
420,"Monster424",879,1,100,1435,28
421,"Monster425",880,1,100,1431,28
422,"Monster426",881,1,100,1438,28
423,"Monster427",882,1,100,1449,28
424,"Monster428",883,1,50,1597,28
425,"Monster429",883,1,50,1581,28
426,"Monster430",884,1,100,1491,28
427,"Monster431",885,1,100,1493,28
428,"Monster432",886,1,50,1499,28
429,"Monster433",886,1,50,1500,28
430,"Monster434",887,1,100,1573,28
431,"Monster435",888,1,100,1540,28
432,"Monster436",889,1,100,1540,28
433,"Monster437",890,1,100,1540,28
434,"Monster438",891,1,100,1556,28
435,"Monster439",892,1,100,1556,28
436,"Monster440",893,1,100,1570,28
437,"Monster441",894,1,100,1568,28
438,"Monster442",895,1,100,2105,28
439,"Monster443",896,1,100,2116,28
440,"Monster444",897,1,100,1606,28
441,"Monster445",898,1,100,1606,28
442,"Monster446",899,1,100,1970,28
443,"Monster447",900,1,40,1623,28
444,"Monster448",900,1,60,2100,28
445,"Monster449",901,1,100,1644,28
446,"Monster450",902,1,50,641,28
447,"Monster451",902,1,50,1654,28
448,"Monster452",903,1,100,571,28
449,"Monster453",904,1,100,716,28
450,"Monster454",905,1,100,1666,28
451,"Monster455",906,1,60,1666,28
452,"Monster456",906,1,40,983,28
453,"Monster457",907,1,100,1909,28
454,"Monster458",908,1,100,1900,28
455,"Monster459",909,1,100,1911,28
456,"Monster460",910,1,100,1953,28
457,"Monster461",911,1,100,2008,28
458,"Monster462",912,1,100,2036,28
459,"Monster463",914,1,100,1953,28
460,"Monster464",915,1,100,2034,28
461,"Monster465",913,1,50,2037,28
462,"Monster466",913,1,50,1966,28
463,"Monster467",916,1,50,2098,28
464,"Monster468",916,1,50,2100,28
465,"Monster469",917,1,50,2107,28
466,"Monster470",917,1,50,2109,28
467,"Monster471",918,1,40,2107,28
468,"Monster472",918,1,30,2105,28
469,"Monster473",918,1,30,2109,28
470,"Monster474",922,1,60,2116,28
471,"Monster475",922,1,40,2118,28
472,"Monster476",923,1,50,1662,28
473,"Monster477",923,1,15,1658,28
474,"Monster478",923,1,35,1651,28
475,"Monster479",924,1,100,1688,28
476,"Monster480",925,1,100,1581,28
477,"Monster481",926,1,100,1587,28
478,"Monster482",927,1,50,2730,28
479,"Monster483",927,1,50,2722,28
480,"Monster484",928,1,100,667,28
481,"Monster485",929,1,100,1983,28
482,"Monster486",930,1,100,2018,28
483,"Monster487",931,1,50,2020,28
484,"Monster488",931,1,50,1985,28
485,"Monster489",932,1,100,1504,28
486,"Monster490",934,1,100,1526,28
487,"Monster491",935,1,100,1526,28
488,"Monster492",933,1,100,1504,28
489,"Monster493",936,1,100,3131,28
490,"Monster494",937,1,100,1573,28
491,"Monster495",938,1,100,3213,28
492,"Monster496",938,"",2,3217,28
493,"Monster497",939,1,100,3872,28
494,"Monster498",940,1,100,3885,28
495,"Monster499",941,1,100,3931,28
496,"Monster500",942,1,100,3981,28
497,"Monster501",943,1,50,3986,28
498,"Monster502",943,1,50,3987,28
499,"Monster503",944,1,100,3990,28
500,"Monster504",945,1,100,4192,28
501,"Monster505",946,1,50,3898,28
502,"Monster506",946,1,50,3935,28
503,"Monster507",947,1,30,4024,28
504,"Monster508",947,1,30,4037,28
505,"Monster509",947,1,40,4047,28
506,"Monster510",948,1,30,4024,28
507,"Monster511",948,1,30,4037,28
508,"Monster512",948,1,40,4047,28
509,"Monster513",949,1,100,4037,28
510,"Monster514",950,1,100,4015,28
511,"Monster515",951,1,50,4100,28
512,"Monster516",951,1,50,4102,28
513,"Monster517",952,1,100,4098,28
514,"Monster518",953,1,100,4108,28
515,"Monster519",954,1,50,4105,28
516,"Monster520",954,1,50,4106,28
517,"Monster521",955,1,100,4114,28
518,"Monster522",956,1,100,4108,28
519,"Monster523",957,1,100,4147,28
520,"Monster524",958,1,50,4185,28
521,"Monster525",958,1,50,4189,28
522,"Monster526",959,1,100,4190,28
523,"Monster527",960,1,100,343,28
524,"Monster528",961,1,60,4159,28
525,"Monster529",961,1,40,4162,28
526,"Monster530",962,1,100,4213,28
527,"Monster531",963,1,50,452,28
528,"Monster532",963,1,50,129,28
529,"Monster533",964,1,50,585,28
530,"Monster534",964,1,50,750,28
531,"Monster535",965,1,100,4230,28
532,"Monster536",966,1,100,4238,28
533,"Monster537",967,1,100,4243,28
534,"Monster538",968,1,25,589,28
535,"Monster539",968,1,25,591,28
536,"Monster540",968,1,25,752,28
537,"Monster541",968,1,25,754,28
538,"Monster542",969,"",1,4370,28
539,"Monster543",969,1,50,4363,28
540,"Monster544",969,1,50,4358,28
541,"Monster545",970,"",1,4374,28
542,"Monster546",970,1,100,4365,28
543,"Monster547",970,"",2,4361,28
544,"Monster548",971,1,20,4371,28
545,"Monster549",971,"",2,4368,28
546,"Monster550",971,1,80,4365,28
547,"Monster551",972,1,20,1720,28
548,"Monster552",972,1,40,1722,28
549,"Monster553",972,1,40,1718,28
550,"Monster554",973,1,25,3090,28
551,"Monster555",973,1,25,3092,28
552,"Monster556",973,1,25,3094,28
553,"Monster557",973,1,25,3096,28
554,"Monster558",974,1,50,5771,28
555,"Monster559",974,1,50,5777,28
556,"Monster560",975,1,50,5777,28
557,"Monster561",975,1,50,5774,28
558,"Monster562",976,1,50,5771,28
559,"Monster563",976,1,50,5774,28
560,"Monster564",977,1,80,5777,28
561,"Monster565",977,1,20,5462,28
562,"Monster566",977,"",1,5172,28
563,"Monster567",977,"",1,5176,28
564,"Monster568",978,1,50,1405,28
565,"Monster569",978,1,50,5165,28
566,"Monster570",979,"",2,5833,28
567,"Monster571",979,1,33,5771,28
568,"Monster572",979,1,33,5777,28
569,"Monster573",979,1,34,5774,28
570,"Monster574",980,1,100,5440,28
571,"Monster575",981,1,15,5843,28
572,"Monster576",981,1,15,5847,28
573,"Monster577",981,1,15,5845,28
574,"Monster578",981,1,15,5849,28
575,"Monster579",981,1,10,5851,28
576,"Monster580",981,1,10,5855,28
577,"Monster581",981,1,10,5853,28
578,"Monster582",981,1,10,5857,28
579,"Monster583",982,1,100,5545,28
580,"Monster584",983,1,100,4963,28
581,"Monster585",984,1,100,4609,28
582,"Monster586",985,"",2,5009,28
583,"Monster587",985,1,50,5466,28
584,"Monster588",985,1,50,5468,28
585,"Monster589",986,1,30,5466,28
586,"Monster590",986,1,70,5468,28
587,"Monster591",987,1,100,5048,28
588,"Monster592",988,1,100,5149,28
589,"Monster593",989,1,50,5060,28
590,"Monster594",989,1,50,5061,28
591,"Monster595",990,1,50,5060,28
592,"Monster596",990,1,50,5061,28
593,"Monster597",991,1,60,5340,28
594,"Monster598",991,1,40,5342,28
595,"Monster599",992,1,100,5420,28
596,"Monster600",993,1,100,4108,28
597,"Monster601",994,1,100,301,28
598,"Monster602",995,1,30,1923,28
599,"Monster603",995,1,70,1924,28
600,"Monster604",996,1,30,1923,28
601,"Monster605",996,1,70,1924,28
602,"Monster606",997,1,70,5801,28
603,"Monster607",997,1,30,5804,28
604,"Monster608",998,1,70,5801,28
605,"Monster609",998,1,30,5806,28
606,"Monster610",999,1,100,3878,28
607,"Monster611",999,"",1,3880,28
608,"Monster612",1000,1,70,1523,28
609,"Monster613",1000,1,30,1525,28
610,"Monster614",1001,1,70,1508,28
611,"Monster615",1001,1,30,1509,28
612,"Monster616",1002,1,50,1680,28
613,"Monster617",1002,1,50,1686,28
614,"Monster618",1003,1,35,1987,28
615,"Monster619",1003,1,15,1989,28
616,"Monster620",1003,1,35,2022,28
617,"Monster621",1003,1,15,2024,28
618,"Monster622",1004,1,50,4889,28
619,"Monster623",1004,1,50,4892,28
620,"Monster624",1005,1,100,1314,28
621,"Monster625",1006,1,100,1356,28
622,"Monster626",1007,1,100,1314,28
623,"Monster627",1008,1,100,1356,28
624,"Monster628",1013,1,100,1452,28
625,"Monster629",1014,1,100,1421,28
626,"Monster630",1015,1,100,1472,28
627,"Monster631",1016,1,100,2773,28
628,"Monster632",1017,1,100,2816,28
629,"Monster633",1018,1,30,4852,28
630,"Monster634",1018,1,70,4851,28
631,"Monster635",1019,1,15,869,28
632,"Monster636",1019,1,15,871,28
633,"Monster637",1019,1,15,873,28
634,"Monster638",1019,1,15,875,28
635,"Monster639",1019,1,15,877,28
636,"Monster640",1019,1,25,881,28
637,"Monster641",1020,1,20,727,28
638,"Monster642",1020,1,20,729,28
639,"Monster643",1020,1,20,731,28
640,"Monster644",1020,1,20,733,28
641,"Monster645",1020,1,20,735,28
642,"Monster646",1021,1,100,5442,28
643,"Monster647",1022,1,100,5442,28
644,"Monster648",1023,1,100,1540,28
645,"Monster649",1009,1,100,1311,28
646,"Monster650",1010,1,100,1359,28
647,"Monster651",1011,1,100,1311,28
648,"Monster652",1012,1,100,1359,28
649,"Monster653",1024,1,70,706,28
650,"Monster654",1024,1,30,708,28
651,"Monster655",1025,1,100,909,28
652,"Monster656",1026,1,70,1892,28
653,"Monster657",1026,1,30,1896,28
654,"Monster658",1027,1,100,303,28
655,"Monster659",1028,1,20,5366,28
656,"Monster660",1028,1,80,1264,28
657,"Monster661",1029,1,100,5908,28
658,"Monster662",1030,1,100,5911,28
659,"Monster663",1031,1,100,5949,28
660,"Monster664",1032,1,100,5952,28
661,"Monster665",1033,1,50,1522,28
662,"Monster666",1033,1,50,1507,28
663,"Monster667",1034,1,100,4191,28
664,"Monster668",1035,1,100,5336,28
665,"Monster669",1036,1,100,399,28
666,"Monster670",1037,1,100,6059,28
667,"Monster671",1038,1,25,401,28
668,"Monster672",1038,1,25,4603,28
669,"Monster673",1038,1,25,4605,28
670,"Monster674",1038,1,25,4607,28
671,"Monster675",1039,1,100,3759,28
672,"Monster676",1040,1,30,5866,28
673,"Monster677",1040,1,30,5868,28
674,"Monster678",1040,1,40,5870,28
675,"Monster679",1041,1,25,5062,28
676,"Monster680",1041,1,25,5064,28
677,"Monster681",1041,1,50,5438,28
678,"Monster682",1042,1,100,5052,28
679,"Monster683",1043,1,100,5472,28
680,"Monster684",1044,1,100,5071,28
681,"Monster685",1045,1,20,5161,28
682,"Monster686",1045,1,30,5771,28
683,"Monster687",1045,1,30,5774,28
684,"Monster688",1045,1,20,5777,28
685,"Monster689",1046,1,20,5017,28
686,"Monster690",1046,1,30,5771,28
687,"Monster691",1046,1,30,5774,28
688,"Monster692",1046,1,20,5777,28
689,"Monster693",1047,1,50,6067,28
690,"Monster694",1047,1,50,6068,28
691,"Monster695",1048,1,100,4287,28
692,"Monster696",1049,1,100,6117,28
693,"Monster697",1050,1,25,1946,28
694,"Monster698",1050,1,75,1953,28
695,"Monster699",1051,1,50,2105,28
696,"Monster700",1051,1,50,2109,28
697,"Monster701",1051,"",1,2113,28
698,"Monster702",1052,"",1,3191,28
699,"Monster703",1052,"",1,3193,28
700,"Monster704",1052,1,50,3195,28
701,"Monster705",1052,1,50,3200,28
702,"Monster706",1053,1,20,5897,28
703,"Monster707",1053,1,40,672,28
704,"Monster708",1053,1,40,674,28
705,"Monster709",1054,1,80,627,28
706,"Monster710",1054,1,20,6016,28
707,"Monster711",1055,1,50,625,28
708,"Monster712",1055,1,50,696,28
709,"Monster713",1056,1,100,3761,28
710,"Monster714",1057,1,100,1605,28
711,"Monster715",1058,1,100,2042,28
712,"Monster716",1059,1,70,1955,28
713,"Monster717",1059,1,30,1957,28
714,"Monster718",1060,1,70,1959,28
715,"Monster719",1060,1,30,1961,28
716,"Monster720",1061,1,50,893,28
717,"Monster721",1061,1,50,894,28
718,"Monster722",1062,1,40,4951,28
719,"Monster723",1062,1,30,4955,28
720,"Monster724",1062,1,30,4960,28
721,"Monster725",1063,1,100,5421,28
722,"Monster726",1064,1,100,5426,28
723,"Monster727",1065,1,100,5338,28
724,"Monster728",1066,1,100,1091,28
725,"Monster729",1067,1,100,5833,28
726,"Monster730",1249,"",1,551,28
727,"Monster731",1249,"",3,782,28
728,"Monster732",1250,"",1,664,28
729,"Monster733",1250,"",3,667,28
730,"Monster734",1251,"",3,824,28
731,"Monster735",1251,"",1,567,28
732,"Monster736",1252,"",3,429,28
733,"Monster737",1252,"",1,439,28
734,"Monster738",1253,"",2,463,28
735,"Monster739",1253,"",1,1172,28
736,"Monster740",1253,"",1,1174,28
737,"Monster741",1253,"",1,1176,28
738,"Monster742",1254,"",3,51,28
739,"Monster743",1254,"",1,9,28
740,"Monster744",1255,"",3,2787,28
