"rownum","BaseItemTypesKey","GrantedEffectsKey","Str","Dex","Int","GemTagsKeys","VaalVariant_BaseItemTypesKey","IsVaalVariant","Description","Consumed_ModsKey","GrantedEffectsKey2","MinionGlobalSkillLevelStat","SupportSkillName","bool","bool","AwakenedVariant","RegularVariant"
38,5279,524,0,100,0,"[1,10,16]","","","Supports any skill that hits enemies.",13270,"","","",1,1,443,""
39,5280,526,40,60,0,"[13,10,16]","","","Supports attack skills.",13272,"","","",1,1,"",""
40,5281,527,0,0,100,"[11,16,14]","","","Supports any skill with an area of effect.",13289,"","","",1,1,461,""
41,5282,529,0,0,100,"[2,11,16]","","","Supports any skill that hits enemies.",13369,"","","",1,1,455,""
42,5262,7731,0,40,60,"[11,25,4,14,1,15]",5467,"","","","","","",1,1,"",""
43,5467,7738,0,40,60,"[11,25,24,4,14,15,1]","",1,"","",7731,"","",1,1,"",""
44,5263,550,0,0,100,"[11,25,4,8]","","","","","",10256,"",1,1,"",""
45,5268,562,0,100,0,"[10,25,13,5,14,15,3,6]","","","","","","","",1,1,"",""
46,5283,574,0,0,100,"[11,25,4,14]","","","","","","","",1,1,"",""
47,5284,575,0,100,0,"[10,25,4,15,33]","","","","","","","",1,1,"",""
48,5286,579,0,0,100,"[11,25,4,15,0]","","","","","","","",1,1,"",""
49,5287,580,40,0,60,"[11,25,4,14,0]",5484,"","","","","","",1,1,"",""
50,5484,7809,40,0,60,"[11,25,24,4,14,0,15]","",1,"","",580,"","",1,1,"",""
51,5288,622,0,0,100,"[11,25,4,15,0]","","","","","","","",1,1,"",""
52,5289,623,0,0,100,"[11,25,4,14,0,1,2,38]","","","","","","","",1,1,"",""
53,5290,628,33,33,34,"[29,25,4]",5485,"","","","","","",1,1,"",""
54,5485,629,33,33,34,"[29,25,24,4]","",1,"","",628,"","",1,1,"",""
55,5291,630,60,0,40,"[47,9,16]","","","Supports any skill. Minions, Totems, Traps and Mines cannot gain Inspiration Charges.",13271,"","","",1,1,"",""
56,5292,635,0,0,100,"[47,11,16]","","","Supports any skill that hits enemies.",13306,"","","",1,1,"",""
57,5293,637,0,0,100,"[47,11,16]","","","Supports any skill that hits enemies.",13295,"","","",1,1,"",""
58,5294,638,100,0,0,"[9,16]","","","Supports any skill that hits enemies.",13290,"","","",1,1,"",""
59,5295,640,100,0,0,"[9,16]","","","Supports any skill that hits enemies, causing those hits to leech life based on damage dealt.",13278,"","","",1,1,"",""
60,5296,642,0,100,0,"[10,16]","","","Supports attack skills that hit enemies, causing those hits to leech mana based on damage dealt.",13269,"","","",1,1,"",""
61,5297,643,0,0,100,"[3,11,16]","","","Supports any skill that hits enemies.",13370,"","","",1,1,454,""
62,5299,644,0,60,40,"[10,25,13,7,36]","","","","","","","",1,1,"",""
63,5300,645,0,100,0,"[10,25,13,7,36,22,15]","","","","","","","",1,1,"",""
64,5301,791,0,0,100,"[11,25,4,5,15,2]",5455,"","","","","","",1,1,"",""
65,5455,2922,0,0,100,"[11,25,24,4,5,15,2]","",1,"","",791,"","",1,1,"",""
66,5370,4948,0,0,0,"[16,26]","","","","","","","",1,1,"",""
67,5302,808,100,0,0,"[9,16]","","","Supports any skill that hits enemies, making it easier to stun enemies with those skills.",13284,"","","",1,1,"",""
68,5303,810,0,0,100,"[47,11,25,4,5,1]","","","","","","","",1,1,"",""
69,5304,825,0,100,0,"[10,16,5]","","","Supports projectile skills.",13360,"","","",1,1,"",""
70,5305,826,0,60,40,"[10,16,20]","","","Supports spells, or attacks that use bows or wands. Instead of using that skill, you will throw a trap that will use the skill for you when an enemy walks near it. Traps cannot use channelling skills.",13299,"","","",1,1,"",""
71,5306,828,0,0,100,"[11,25,4,8]","","","","","",10255,"",1,1,"",""
72,5307,7799,100,0,0,"[9,25,13,14,7,36,0,15]","","","","","","","",1,1,"",""
73,5308,836,100,0,0,"[9,25,13,7,36,1]",5472,"","","","","","",1,1,"",""
74,5472,843,100,0,0,"[9,25,24,13,7,36,15,14,1]","",1,"","",836,"","",1,1,"",""
75,5309,853,0,0,100,"[11,25,4,15,1]","","","","","","","",1,1,"",""
76,5310,862,0,0,100,"[11,25,4,5,1]","","","","","","","",1,1,"",""
77,5311,877,0,0,100,"[11,25,4,14,2,38]","","","","","","","",1,1,"",""
78,5312,4131,0,0,100,"[11,25,4,14,2,38]","","","","","","","",1,1,"",""
79,5313,913,0,100,0,"[10,25,13,15,7,36,3]","","","","","","","",1,1,"",""
80,5314,4467,0,100,0,"[10,25,4,15,22,33,35]","","","","","","","",1,1,"",""
81,5315,4467,0,100,0,"[10,25,4,15,22,33,35]","","","","","","","",1,1,"",""
82,5316,922,100,0,0,"[7,33,9,16,13]","","","Supports melee attack skills.",13362,"","","",1,1,440,""
83,5317,923,100,0,0,"[9,16]","","","Supports any skill that can kill enemies.",13307,"","","",1,1,"",""
84,5318,925,0,0,100,"[11,16]","","","Supports any skill that can kill enemies.",13308,"","","",1,1,"",""
85,5319,926,0,0,100,"[11,16,4]","","","Supports non-instant spell skills.",13301,"","","",1,1,"",""
86,5320,928,0,100,0,"[10,25,13,5,14,15,0,6]","","","","","","","",1,1,"",""
87,5321,952,0,60,40,"[10,25,4,14,15,17,42]","","","","","","","",1,1,"",""
88,5322,972,0,0,100,"[11,25,4,14,15,17,42]","","","","","","","",1,1,"",""
89,5323,981,60,40,0,"[9,25,4,17,43]","","","","","","","",1,1,"",""
90,5324,987,60,0,40,"[9,25,4,14,15,17,33,42]","","","","","","","",1,1,"",""
91,5325,4363,60,0,40,"[9,25,4,14,15,17,33,42]","","","","","","","",1,1,"",""
92,5326,991,0,0,100,"[11,25,4,14,15,17,42]","","","","","","","",1,1,"",""
93,5327,1003,0,40,60,"[47,11,25,4,17,43]","","","","","","","",1,1,"",""
94,5328,1010,0,100,0,"[10,25,4,17,43]","","","","","","","",1,1,"",""
95,5329,7605,0,40,60,"[11,25,4,14,15,3,17,42]","","","","","","","",1,1,"",""
96,5330,1044,0,0,100,"[11,25,4,14,15,22,2,35]","","","","","","","",1,1,"",""
97,5458,1046,0,0,100,"[11,25,24,4,14,15,2,22,35]","",1,"","",1044,"","",1,1,"",""
98,5331,1075,0,0,100,"[11,25,4,8,15]",5473,"","","","",10257,"",1,1,"",""
99,5473,1077,0,0,100,"[11,25,24,4,8,15]","",1,"","",1075,10257,"",1,1,"",""
100,5336,1107,100,0,0,"[9,25,13,7,36]","","","","","","","",1,1,"",""
101,5470,1109,100,0,0,"[9,25,24,13,7,36]","",1,"","","","","",1,1,"",""
102,5337,1120,60,0,40,"[9,25,13,8,15,7,36]","","","","","","","",1,1,"",""
103,5338,7754,0,100,0,"[10,25,13,14,5,6]",5466,"","","","","","",1,1,"",""
104,5466,7757,0,100,0,"[10,25,24,13,14,5,6]","",1,"","",7754,"","",1,1,"",""
105,5339,1132,0,0,100,"[11,16,14]","","","Supports any skill with an area of effect, regardless of whether that skill deals damage.",13367,"","","",1,1,"",""
106,5340,1134,0,0,100,"[11,16,8]","","","Supports skills which create Minions.",13294,"","","",1,1,463,""
107,5341,1135,100,0,0,"[9,16,15]","","","Supports any skill with a duration.",13309,"","","",1,1,"",""
108,5342,1137,60,0,40,"[1,0,9,16]","","","Supports any skill that hits enemies.",13303,"","","",1,1,"",""
109,5343,1138,0,0,100,"[0,11,16]","","","Supports any skill that hits enemies.",13310,"","","",1,1,"",""
110,5344,1140,0,0,100,"[22,11,16,8]","","","Supports skills which create Minions.",13292,"","","",1,1,"",""
111,5345,1141,0,0,100,"[11,16,8]","","","Supports skills which create Minions.",13291,"","","",1,1,"",""
112,5346,1142,60,0,40,"[13,9,16]","","","Supports attack skills.",13288,"","","",1,1,437,""
113,5347,4071,100,0,0,"[13,33,9,16,7]","","","Supports melee attack skills, causing them to deal more damage against bleeding enemies, but preventing those skills from inflicting bleeding on enemies in any way.",13311,"","","",1,1,"",""
114,5348,1143,100,0,0,"[13,9,16]","","","Supports attack skills.",13312,"","","",1,1,"",""
115,5349,1144,0,0,100,"[11,25,4,14,15,0]","","","","","","","",1,1,"",""
116,5350,1282,0,60,40,"[10,25,13,5,7,36,2]",5469,"","","","","","",1,1,"",""
117,5469,7743,0,60,40,"[10,25,24,13,7,36,15,2,5]","",1,"","",1282,"","",1,1,"",""
118,5351,1334,40,0,60,"[11,25,4,2,18]","","","","","","","",1,1,"",""
119,5352,1338,100,0,0,"[9,25,4,14,15,0,33,34]",5457,"","","","","","",1,1,"",""
120,5457,1339,100,0,0,"[9,25,24,4,14,15,0,33,34]","",1,"","",1338,"","",1,1,"",""
121,5353,1351,0,0,100,"[47,11,25,13,5]",5460,"","","","","","",1,1,"",""
122,5460,1352,0,0,100,"[47,11,25,24,13,5]","",1,"","",1351,"","",1,1,"",""
123,5354,1646,0,60,40,"[10,25,13,5,15,7,36,33,6]","","","","","","","",1,1,"",""
124,5355,1662,0,100,0,"[10,25,13,14,5,2,6]","","","","","","","",1,1,"",""
125,5357,1671,0,100,0,"[12,10,25,4,14]",5481,"","","","","","",1,1,"",""
126,5481,1676,0,100,0,"[12,10,25,24,4,14,15]","",1,"","",1671,"","",1,1,"",""
127,5358,1680,40,0,60,"[12,11,25,4,14]","","","","","","","",1,1,"",""
128,5359,1682,75,0,0,"[12,9,25,4,14]","","","","","","","",1,1,"",""
129,5360,1688,0,0,100,"[12,11,25,4,14]",5480,"","","","","","",1,1,"",""
130,5480,1689,0,0,100,"[12,11,25,24,4,14,15]","",1,"","",1688,"","",1,1,"",""
131,5361,1693,0,100,0,"[12,10,25,4,14]",5479,"","","","","","",1,1,"",""
132,5479,1697,0,100,0,"[12,10,25,24,4,14,15]","",1,"","",1693,"","",1,1,"",""
133,5362,1700,100,0,0,"[12,9,25,4,14,33]","","","","","","","",1,1,"",""
134,5363,1703,60,0,40,"[12,9,25,4,14,0]","","","","","","","",1,1,"",""
135,5364,1710,0,60,40,"[12,10,25,4,14,1]","","","","","","","",1,1,"",""
136,5365,1718,0,0,100,"[12,11,25,4,14,2]","","","","","","","",1,1,"",""
137,5366,1727,0,100,0,"[10,25,13,5,0,6]",5456,"","","","","","",1,1,"",""
138,5456,2928,0,100,0,"[10,25,24,13,5,14,0,6]","",1,"","",1727,"","",1,1,"",""
139,5367,1733,0,0,100,"[1,0,2,11,16,14]","","","Supports any skill that hits enemies, or could otherwise apply elemental ailments.",13365,"","","",1,1,"",""
140,5368,1734,100,0,0,"[12,9,16]","","","Supports any non-blessing skill with a reservation.",13273,"","","",1,1,"",""
141,5369,1739,0,0,75,"[12,11,25,4,14]",5478,"","","","","","",1,1,"",""
142,5478,1741,0,0,75,"[12,11,25,24,4,14,15]","",1,"","",1739,"","",1,1,"",""
143,5371,1742,0,100,0,"[10,16]","","","Supports any skill that hits enemies. If enemies are left below 10% of maximum life after being hit by these skills, they will be killed.",13313,"","","",1,1,"",""
144,5372,1743,0,100,0,"[5,13,10,16]","","","Supports projectile skills.",13314,"","","",1,1,"",""
145,5373,1745,100,0,0,"[5,33,9,16]","","","Supports attack skills that fire projectiles, making the increase to physical melee damage from strength also increase their physical projectile damage.",13315,"","","",1,1,"",""
146,5374,1746,100,0,0,"[4,9,16]","","","Supports spell skills, making the increase to physical melee damage from strength also increase their spell damage.",13300,"","","",1,1,"",""
147,5375,1747,100,0,0,"[13,9,16]","","","Supports attack skills, providing a bonus to all damage dealt by those skills while your life is full.",13316,"","","",1,1,"",""
148,5376,1748,60,0,40,"[9,16,4,19]","","","Supports spell skills that are not triggered. Instead of casting that spell, you will summon a totem that casts the spell for you.",13304,"","","",1,1,"",""
149,5377,1758,0,40,60,"[11,16,21]","","","Supports spells, or attacks that use bows or wands. Instead of using that skill, you will throw a mine that will use the skill for you when you detonate it. Mines cannot use channelling skills.",13282,"","","",1,1,"",""
150,5517,1761,33,33,34,"[29,21,25,4]","","","","","","","",1,1,"",""
151,5378,1762,100,0,0,"[19,9,25,4,14,33,38]","","","","","","","",1,1,"",""
152,5379,1772,100,0,0,"[19,12,9,25,4,14]","","","","","","","",1,1,"",""
153,5380,8657,0,40,60,"[21,47,11,25,4,5,1,12,14]","","","","","","","",1,1,"",""
154,5381,1778,0,40,60,"[20,11,25,4,15]","","","","","","","",1,1,"",""
155,5382,1779,0,100,0,"[20,10,25,4,15,33]","","","","","","","",1,1,"",""
156,5383,1789,0,60,40,"[10,16]","","","Supports any skill that hits enemies.",13302,"","","",1,1,"",""
157,5384,1790,0,60,40,"[20,10,25,4,15,14,0]","","","","","","","",1,1,"",""
158,5482,1792,0,60,40,"[20,10,25,24,4,15,14,0]","",1,"","","","","",1,1,"",""
159,5385,1848,100,0,0,"[19,9,25,4,14]","","","","","","","",1,1,"",""
160,5386,1849,100,0,0,"[19,9,25,4]","","","","","","","",1,1,"",""
161,5387,1894,0,60,40,"[10,25,4,5,33,15]","","","","","","","",1,1,"",""
162,5391,1926,0,100,0,"[10,16]","","","Supports any skill that hits enemies.",13296,"","","",1,1,"",""
163,5270,1928,0,100,0,"[10,25,13,5,14,1,6]","","","","","","","",1,1,"",""
164,5269,1940,0,40,60,"[11,25,4,5,15,14,1]","","","","","","","",1,1,"",""
165,5356,1964,0,0,100,"[11,25,4,18,2]",5454,"","","","","","",1,1,"",""
166,5454,2921,0,0,100,"[11,25,24,4,18,2,15]","",1,"","",1964,"","",1,1,"",""
167,5388,1989,0,60,40,"[10,25,4,15,1]","","","","","","","",1,1,"",""
168,5389,1989,0,60,40,"[10,25,4,15,1]","","","","","","","",1,1,"",""
169,5390,2000,60,0,40,"[19,9,25,4,5,0,30,33]","","","","","","","",1,1,"",""
170,5392,2041,60,40,0,"[6,5,9,16,19]","","","Supports any bow or wand attack skill, causing it to summon a ballista totem that uses the skill for you.",13317,"","","",1,1,"",""
171,5393,2044,100,0,0,"[0,9,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy fire resistance.",13318,"","","",1,1,438,""
172,5394,2045,0,100,0,"[1,10,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy cold resistance.",13267,"","","",1,1,447,""
173,5395,2046,0,0,100,"[2,11,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy lightning resistance.",13319,"","","",1,1,462,""
174,5396,2047,0,0,100,"[11,16]","","","Supports any skill that hits enemies, making those hits penetrate enemy elemental resistances.",13438,"","","",1,1,"",""
175,5397,2048,0,100,0,"[10,16,18,5]","","","Supports projectile skills, and any other skills that chain.",13320,"","","",1,1,446,""
176,5398,2050,0,100,0,"[10,16,5]","","","","","","","",1,1,"",""
177,5399,2051,0,100,0,"[10,16,5]","","","Supports projectile skills, making their projectiles fork into two projectiles the first time they hit an enemy and don't pierce it.",13274,"","","",1,1,449,""
178,5400,2052,0,100,0,"[10,16,5]","","","Supports projectile skills.","","","","",1,1,"",""
179,5401,2053,40,0,60,"[11,25,4,14,15,0,17,42]","","","","","","","",1,1,"",""
180,5402,2066,0,40,60,"[11,25,4,14,15,1,17,42]","","","","","","","",1,1,"",""
181,5403,2073,0,0,100,"[11,25,4,14,15,2,17,42]","","","","","","","",1,1,"",""
182,5580,8408,40,0,60,"[14,11,25,4,2,30,15,33]","","","","","","","",1,1,"",""
183,5404,7751,0,0,100,"[11,25,4,0,30,14]","","","","","","","",1,1,"",""
184,5405,2167,40,60,0,"[10,25,13,14,22,30,33,7]",5461,"","","","","","",1,1,"",""
185,5461,2176,40,60,0,"[10,25,24,13,14,15,7,22,30,33]","",1,"","",2167,"","",1,1,"",""
186,5406,2218,60,40,0,"[13,7,9,16]","","","Supports melee attack skills, making them repeat twice when used, targeting a random enemy each time. Cannot support Vaal skills, channelling skills or triggered skills.",13280,"","","",1,1,442,""
187,5407,2220,0,0,100,"[4,11,16]","","","Supports spell skills, making them repeat when cast. Cannot support Vaal skills, totem skills, channelling skills, triggered skills, instant skills, or skills with a reservation.",13321,"","","",1,1,465,""
188,5408,2223,100,0,0,"[9,16,7,13,36,14]","","","Supports melee strike skills, causing their melee strike to deal splash damage around each target hit.",13279,"","","",1,1,441,""
189,5409,2225,0,0,100,"[47,11,16]","","","Supports any skill that hits enemies.",13322,"","","",1,1,"",""
190,5410,2226,60,0,40,"[9,25,4,19,0]","","","","","","","",1,1,"",""
191,5411,2237,60,0,40,"[0,9,16]","","","Supports any skill that hits enemies, or can deal burning damage directly.",13323,"","","",1,1,436,""
192,5412,2238,40,0,60,"[11,16,8]","","","Supports skills which create Minions.",13324,"","","",1,1,"",""
193,5413,2246,0,0,100,"[11,16,42,26]","","","Must support both a skill that hits enemies, and a hex curse skill to work. The hex will be applied when enemies are hit by the other skill. Cannot support totems, traps, or mines. Minions cannot apply hexes this way.",13325,2247,"","",1,1,459,""
194,5414,2279,0,60,40,"[10,25,13,14,7]",5476,"","","","","","",1,1,"",""
195,5476,2280,0,60,40,"[10,25,24,13,14,7]","",1,"","",2279,"","",1,1,"",""
196,5415,2352,0,60,40,"[47,10,16,4,26]","","","Must support both an attack skill and a spell skill to work. The attack skill will trigger a spell when it critically strikes an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.",13285,2353,"","",1,1,445,""
197,5416,2354,60,0,40,"[9,16,7,13,4,26]","","","Must support both a melee attack skill and a spell skill to work. The attack skill will trigger a spell when it kills an enemy. Cannot support totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.",13326,2355,"","",1,1,"",""
198,5417,2356,0,60,40,"[10,16,20]","","","Supports traps skills, making them throw extra traps in a line.",13327,"","","",1,1,"",""
199,5418,2357,100,0,0,"[29,48,9,16]","","","Supports any skill gem. Once this gem reaches level 2 or above, will raise the level of supported gems. Cannot support skills that don't come from gems.",13328,"","","",1,1,"",""
200,5419,2371,0,40,60,"[20,47,11,25,4,5,2]",5490,"","","","","","",1,1,"",""
201,5490,2373,0,40,60,"[20,47,11,25,24,4,5,15,2]","",1,"","",2371,"","",1,1,"",""
202,5420,2413,0,60,40,"[21,10,25,4,14,15,22,35,37]","","","","","","","",1,1,"",""
203,5421,2434,100,0,0,"[9,16,7,13]","","","Supports melee attack skills.",13297,"","","",1,1,"",""
204,5422,2459,60,0,40,"[9,25,4,8,33]","","","","","","","",1,1,"",""
205,5243,5323,40,60,0,"[10,25,13,5,33]","","","","","","","",1,1,"",""
206,5423,2461,40,60,0,"[10,25,13,5]",5468,"","","","","","",1,1,"",""
207,5468,2468,40,60,0,"[10,25,24,13,5]","",1,"","",2461,"","",1,1,"",""
208,5424,2532,0,100,0,"[10,16,5]","","","Supports projectile skills.",13329,"","","",1,1,"",""
209,5425,2533,100,0,0,"[9,16,15]","","","Supports any skill that has a duration.",13330,"","","",1,1,"",""
210,5426,2536,0,60,40,"[10,16,4,26]","","","Each supported spell skill will be triggered when you die. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.",13368,"","","",1,1,"",""
211,5427,2538,60,0,40,"[9,16,4,26]","","","Each supported spell skill will track damage you take, and be triggered when the total damage taken reaches a threshold. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.",13331,"","","",1,1,"",""
212,5428,2539,0,40,60,"[11,16,4,26]","","","Each supported spell skill will have a chance to be triggered when you are stunned. Cannot support skills used by totems, traps, or mines. Vaal skills, channelling skills, and skills with a reservation cannot be triggered.",13286,"","","",1,1,"",""
213,5429,2546,0,60,40,"[10,25,15,8,4,33]","","","","","","","",1,1,"",""
214,5430,2604,0,100,0,"[29,48,10,16]","","","Supports any skill gem. Once this gem reaches level 2 or above, will raise the quality of supported gems. Cannot support skills that don't come from gems.",13332,"","","",1,1,"",""
215,5431,2605,60,0,40,"[12,9,25,4,14,0]",5432,"","","","","","",1,1,"",""
216,5432,7272,60,0,40,"[12,9,25,24,4,14,15,0]","",1,"","",2605,"","",1,1,"",""
217,5433,2608,0,60,40,"[12,10,25,4,14,1]",5434,"","","","","","",1,1,"",""
218,5434,7273,0,60,40,"[12,10,25,24,4,14,15,1]","",1,"","",2608,"","",1,1,"",""
219,5435,2611,0,0,100,"[12,11,25,4,14,2]",5436,"","","","","","",1,1,"",""
220,5436,7274,0,0,100,"[12,11,25,24,4,14,15,2]","",1,"","",2611,"","",1,1,"",""
221,5437,2614,0,0,100,"[11,25,4,14,15,2]",5474,"","","","","","",1,1,"",""
222,5474,2625,0,0,100,"[11,25,24,4,14,15,2]","",1,"","",2614,"","",1,1,"",""
223,5438,2686,0,0,100,"[11,25,4,14,0,30]",5487,"","","","","","",1,1,"",""
224,5487,2687,0,0,100,"[11,25,24,4,14,0,30]","",1,"","",2686,"","",1,1,"",""
225,5439,2734,0,100,0,"[10,25,13,5,6]","","","","","","","",1,1,"",""
226,5440,2099,0,0,100,"[11,25,4,5,14,2]","","","","","","","",1,1,"",""
227,5441,2754,0,60,40,"[21,10,25,4,14,15]","","","","","","","",1,1,"",""
228,5442,2755,0,0,100,"[11,25,4,18,14,0]","","","","","","","",1,1,"",""
229,5443,2756,0,100,0,"[5,13,33,3,10,16]","","","Supports projectile attack skills.",13333,"","","",1,1,453,""
230,5444,2757,0,0,100,"[11,25,4,8,15,0]","","","","","","","",1,1,"",""
231,5445,2790,0,0,100,"[11,25,4,14,0,15]","","","","","","","",1,1,"",""
232,5446,2810,0,0,100,"[29,48,11,16]","","","Supports any skill gem. Once this gem reaches level 2 or above, will apply a cost & reservation multiplier to supported gems. Cannot support skills that don't come from gems.",13334,"","","",1,1,"",""
233,5447,2817,0,60,40,"[10,25,4,14,15,3]","","","","","","","",1,1,"",""
234,5448,2851,0,0,100,"[8,11,25,4,15]","","","","","","","",1,1,"",""
235,5449,2860,0,0,100,"[8,11,25,4,15]","","","","","","","",1,1,"",""
236,5450,4980,0,0,100,"[8,11,25,4,15,3]","","","","","","","",1,1,"",""
237,5451,2865,0,0,100,"[11,25,4,14,1,33]","","","","","","","",1,1,"",""
238,5475,3200,0,60,40,"[10,16,15]","","","Supports any skill that hits enemies.",13371,"","","",1,1,"",""
239,5477,3201,100,0,0,"[9,25,13,5,14,7,36,0]","","","","","","","",1,1,"",""
240,5452,3226,0,0,100,"[8,11,25,4,15]","","","","","","","",1,1,"",""
241,5486,3230,60,40,0,"[9,25,13,7,36]","","","","","","","",1,1,"",""
242,5488,8655,0,40,60,"[21,11,25,4,5,0,14,12,38]","","","","","","","",1,1,"",""
243,5489,3345,0,100,0,"[10,25,13,5,6]","","","","","","","",1,1,"",""
244,5491,3378,60,0,40,"[9,16,12]","","","Supports aura skills that affect you and allies, increasing the aura's effect on allies, but preventing it from affecting you at all. Cannot support curse auras, or other auras that only affect enemies. Cannot support skills used by totems.",13363,"","","",1,1,439,""
245,5492,3379,100,0,0,"[9,25,4,14,15,31]","","","","","","","",1,1,"",""
246,5493,3380,60,0,40,"[9,25,4,14,0,31,15]","","","","","","","",1,1,"",""
247,5494,3381,0,60,40,"[10,25,4,14,1,31]","","","","","","","",1,1,"",""
248,5495,3382,0,0,100,"[11,25,4,14,15,2,31]","","","","","","","",1,1,"",""
249,5496,3383,0,100,0,"[10,25,4,31,8,3,33]","","","","","","","",1,1,"",""
250,5497,3384,60,0,40,"[9,25,4,31,8,15,33]","","","","","","","",1,1,"",""
251,5498,3392,0,100,0,"[10,25,4,17,43]","","","","","","","",1,1,"",""
252,5499,3588,0,0,100,"[11,25,4,14,2,30]","","","","","","","",1,1,"",""
253,5500,3588,0,0,100,"[11,25,4,14,2,30]","","","","","","","",1,1,"",""
254,5501,3638,0,0,100,"[11,25,4,14,2]","","","","","","","",1,1,"",""
255,5502,3684,0,0,100,"[11,25,4,14,2]","","","","","","","",1,1,"",""
256,5505,3883,0,0,100,"[11,25,13,5,14]","","","","","","","",1,1,"",""
257,5506,2300,100,0,0,"[9,25,13,14,2,40,7]","","","","","","","",1,1,"",""
258,5504,3894,0,100,0,"[10,25,13,8,15,22,35,6]","","","","","","","",1,1,"",""
259,5503,3896,0,100,0,"[10,25,13,8,15,22,35,6]","","","","","","","",1,1,"",""
260,5333,3980,0,100,0,"[26,10,25,13,7,36,33]","","","","","","","",1,1,"",""
