"rownum","Id","BaseItemTypesKey","HASH16","HASH32","i32","bool","bool","[rid]","rid"
118,"Metadata/Pet/Tiger/IceTiger",3878,39297,-1567540464,8,"","",[1],73
119,"Metadata/Pet/Lion/Fire",3879,46948,-1215889181,8,"","",[1],52
120,"Metadata/Pet/Eyeball/Eyeball1",3880,50864,2124331054,8,"","",[1],86
121,"Metadata/Pet/Eyeball/Eyeball2",3881,40496,-575847523,8,"","",[1],86
122,"Metadata/Pet/Eyeball/Eyeball3",3882,8802,2016893525,8,"","",[1],86
123,"Metadata/Pet/Eyeball/Eyeball4",3883,9908,-343880396,8,"","",[1],86
124,"Metadata/Pet/Eyeball/Eyeball5",3884,46914,659656723,8,"","",[1],86
125,"Metadata/Pet/HellionCub/HellionCub",3885,32804,1176946178,8,"","",[1],14
126,"Metadata/Pet/Cat/Celestial",3886,11232,2025345880,8,"","",[1],22
127,"Metadata/Pet/CoconutCrab/CoconutCrab",3887,56837,693630802,8,"","",[1],3
128,"Metadata/Pet/Harpy/Harpy",3888,12782,-2070104718,8,"","",[1],14
129,"Metadata/Pet/SinAndInnocenceSwords/Sin2hSword",3889,51064,-1546623832,8,"","",[1],104
130,"Metadata/Pet/SinAndInnocenceSwords/Innocence2hSword",3890,27467,1653082563,8,"","",[1],104
131,"Metadata/Pet/SinAndInnocenceSwords/SinInnocence2hSword",3891,788,-1966765615,8,"","",[1],104
132,"Metadata/Pet/Cherub/Sin",3892,31710,-619798320,8,"","",[1],104
133,"Metadata/Pet/Cherub/Innocence",3893,2666,-834812841,8,"","",[1],104
134,"Metadata/Pet/Beast/Beast",3894,61624,-306701056,8,"","",[1],3
135,"Metadata/Pet/Goatman/Goatman",3895,18005,1412436581,8,"","",[2],3
136,"Metadata/Pet/Monkey/Monkey",3896,16394,-967473569,8,"","",[1],3
137,"Metadata/Pet/Raptor/Raptor",3897,33935,-508467906,8,"","",[1],4
138,"Metadata/Pet/Tumbleweed/Tumbleweed",3898,22427,-731610113,8,"","",[1],4
139,"Metadata/Pet/Copter/Copter",3899,16464,1729046367,8,"","",[1],4
140,"Metadata/Pet/Scorpion/Machine",3900,59390,-123396261,8,"","",[1],4
141,"Metadata/Pet/Wolpertinger/TrillingWolpertinger",3901,33690,486252385,8,"","",[1],3
142,"Metadata/Pet/Wolpertinger/SqueakingWolpertinger",3902,39119,-83270714,8,"","",[1],3
143,"Metadata/Pet/Wolpertinger/GruntingWolpertinger",3903,39562,1520549931,8,"","",[1],3
144,"Metadata/Pet/Lion/Gold",3904,10237,-1599502508,8,"","",[1],90
145,"Metadata/Pet/Raven/BloodGuard",3906,25852,1125853159,8,"","",[1],90
146,"Metadata/Pet/Eagle/FaithGuard",3907,4458,-1046818576,8,"","",[1],90
147,"Metadata/Pet/Raven/Oriath",3908,4468,26153211,8,"","",[1],90
148,"Metadata/Pet/Pigeon/Dark",3910,33552,-1113702770,8,"","",[1],90
149,"Metadata/Pet/Pigeon/Light",3909,45470,1738135047,8,"","",[1],90
150,"Metadata/Pet/BallTrio/Fire",3911,29403,652760115,8,"","",[1],52
151,"Metadata/Pet/BallTrio/Cold",3912,52693,-1181911976,8,"","",[1],73
152,"Metadata/Pet/BallTrio/Lightning",3913,43310,-1749008658,8,"","",[1],82
153,"Metadata/Pet/Hound/BloodGuard",3905,38041,1258872721,8,"","",[1],90
154,"Metadata/Pet/DreadForgeLion/DreadForgeLionPet",3914,59561,-503576235,8,"","",[1],37
155,"Metadata/Pet/Canary/Canary",3915,44741,-704939202,8,"","",[1],37
156,"Metadata/Pet/GothicHorrorGhostChild/GothicHorrorGhostChild",3916,194,-2004383675,8,"","",[2],64
157,"Metadata/Pet/Football/Football",3917,14839,1185185619,8,"","",[1],86
158,"Metadata/Pet/Dragon/Dragon",3918,54673,1039853675,15,1,"",[1],40
159,"Metadata/Pet/Dragon/DragonPremium",3919,64290,879152964,15,"",1,[1],40
160,"Metadata/Pet/Dragon/DragonPremiumExpired",3920,62840,1511829348,15,1,"",[1],40
161,"Metadata/Pet/BrineKingMinion/BrineKingMinion",3921,80,1186416359,8,"","",[1],51
162,"Metadata/Pet/Taniwha/Taniwha",3922,38520,1373816730,8,"","",[1],51
163,"Metadata/Pet/CorsairPet/CorsairPet",3923,53120,590015658,8,"","",[1],51
164,"Metadata/Pet/Mystic/Spawner",3924,42154,-938054468,8,"","",[1],51
165,"Metadata/Pet/MadcapHare/MadcapHare",3925,8258,-787156650,8,"","",[1],59
166,"Metadata/Pet/MadcapToad/MadcapToad",3926,23160,2111973274,8,"","",[1],59
167,"Metadata/Pet/Dragonfly/Dragonfly",3927,12676,1222801766,8,"","",[1],59
168,"Metadata/Pet/HuntsmanToad/HuntsmanToad",3928,2131,-61082616,8,"","",[1],59
169,"Metadata/Pet/SoulstealerPet/SoulstealerPet",3929,60281,-1922472432,8,"","",[1],109
170,"Metadata/Pet/DragonWhelp/DragonWhelp",3930,14520,497952022,8,"","",[1],40
171,"Metadata/Pet/TwoLeggedGoat/TwoLeggedGoat",3931,30652,-2000945401,8,"","",[1],3
172,"Metadata/Pet/IceDragon/IceDragon",3932,63368,130347084,15,1,"",[1],8
173,"Metadata/Pet/IceDragon/IceDragonPremium",3933,27478,1247748361,15,"",1,[1],8
174,"Metadata/Pet/IceDragon/IceDragonPremiumExpired",3934,33684,777235911,15,1,"",[1],8
175,"Metadata/Pet/Viper/Viper",3935,31197,120815342,15,"","",[1],118
176,"Metadata/Pet/NineTailedFox/NineTailedFox",3936,35180,533108394,12,1,"",[1],75
177,"Metadata/Pet/NineTailedFox/NineTailedFoxPremium",3937,12740,-952502531,12,"",1,[1],22
178,"Metadata/Pet/NineTailedFox/NineTailedFoxPremiumExpired",3938,11626,1527543398,12,1,"",[1],22
179,"Metadata/Pet/CruciblePet/CruciblePet",3939,36326,-1654583161,8,"","",[1],35
180,"Metadata/Pet/CultDarkness/CultDarkness",3940,49679,89311069,8,1,"",[1],80
181,"Metadata/Pet/WranglerHawk/WranglerHawk",3941,58024,-1405071640,12,"","",[1],56
182,"Metadata/Pet/WranglerScorpion/WranglerScorpion",3942,59262,542164782,8,"","",[1],56
183,"Metadata/Pet/WildPanther/WildPanther",3943,23886,575635201,8,"","",[1],56
184,"Metadata/Pet/WildScorpion/WildScorpion",3944,1722,1975481093,8,"","",[1],56
185,"Metadata/Pet/Plated/Plated",3945,8952,864162170,8,"","",[1],120
186,"Metadata/Pet/WaterElemental/WaterElemental",3946,13003,-898107204,8,"","",[1],44
187,"Metadata/Pet/VanguardOwl/VanguardOwl",3947,6191,-1309234727,8,"","",[1],19
188,"Metadata/Pet/CyrWheelMonkey/CyrWheelMonkey",3948,39940,722581269,12,"","",[1],20
189,"Metadata/Pet/CircusParakeet/CircusParakeet",3949,61010,918280425,8,"","",[1],20
190,"Metadata/Pet/CircusTroll/CircusTroll",3950,31034,-836651237,12,"","",[1],20
191,"Metadata/Pet/JugglingPins/Spawner",3951,8765,-579731636,8,"","",[1],20
192,"Metadata/Pet/Sentinel/Sentinel",3952,63249,563009183,8,"","",[1],17
193,"Metadata/Pet/Chiyou/Chiyou",3953,14700,-315435938,12,1,"",[1],25
194,"Metadata/Pet/Chiyou/ChiyouPremium",3954,56810,-244437884,12,"",1,[1],25
195,"Metadata/Pet/Chiyou/ChiyouPremiumExpired",3955,8102,-2140692543,12,1,"",[1],25
196,"Metadata/Pet/HavenwoodDeer/HavenwoodDeer",3956,65022,1004586526,10,"","",[1],69
197,"Metadata/Pet/DemonicMoth/DemonicMoth",3957,52671,-1791993713,8,"","",[1],38
198,"Metadata/Pet/DemonicArcticReindeer/DemonicArcticReindeer",3958,17187,1018134412,8,"","",[1],38
199,"Metadata/Pet/Cat/Halloween",3959,33316,-1614996071,8,"","",[1],38
200,"Metadata/Pet/BlackDragon/BlackDragon",3960,32429,-1729960369,15,1,"",[1],94
201,"Metadata/Pet/BlackDragon/BlackDragonPremium",3961,3333,-1180191582,15,"",1,[1],94
202,"Metadata/Pet/BlackDragon/BlackDragonPremiumExpired_",3962,6130,664285290,15,1,"",[1],94
203,"Metadata/Pet/WhiteDragon/WhiteDragon",3963,18483,-1735208799,15,1,"",[1],94
204,"Metadata/Pet/WhiteDragon/WhiteDragonPremium",3964,2820,1203915974,15,"",1,[1],94
205,"Metadata/Pet/WhiteDragon/WhiteDragonPremiumExpired",3965,607,-162532336,15,1,"",[1],94
206,"Metadata/Pet/BlackWhiteDragon/BlackWhiteDragon",3966,24464,1225987715,15,"","",[1],94
207,"Metadata/Pet/BlackWhiteDragon/BlackWhiteDragonPremium",3967,854,-1810786489,15,"",1,[1],94
208,"Metadata/Pet/BlackWhiteDragon/BlackWhiteDragonPremiumExpired",3968,64454,1270526076,15,"","",[1],94
209,"Metadata/Pet/Rat_White/Rat_White",3969,28161,-1596010785,8,"","",[1],94
210,"Metadata/Pet/Cat/EmpyreanCat",3971,60665,-133622544,8,1,"",[1],108
211,"Metadata/Pet/CultDarkness/SunprismCatPremium/SunprismCatPremium",3972,14105,-182074820,8,"",1,[1],108
212,"Metadata/Pet/CultDarkness/SunprismCatPremium/SunprismCatPremiumExpired",3973,46109,334407667,8,1,"",[1],108
213,"Metadata/Pet/EyrieFalcon/EyrieFalcon",3970,15166,-1562076710,8,"","",[1],50
214,"Metadata/Pet/ElderDarkseer/ElderDarkseer",3974,41100,419215472,8,"","",[1],36
215,"Metadata/Pet/ScientistLabRat/ScientistLabRat",3975,36647,-445552042,8,"","",[1],111
216,"Metadata/Pet/ThaumaturgyDogs/ThaumaturgyScientistPet",3976,45132,-1645335134,8,"","",[1],111
217,"Metadata/Pet/ThaumaturgDarkAdvisor/ThaumaturgDarkAdvisor",3977,9065,-112731602,8,"","",[2],111
218,"Metadata/Pet/ThaumaturgyDogs/ThaumaturgyProjectPet",3978,17946,-184175841,8,"","",[1],111
219,"Metadata/Pet/ClockworkFireGolem/ClockworkFireGolem",3979,20736,858743343,8,"","",[1],106
220,"Metadata/Pet/ClockworkLightningGolem/ClockworkLightningGolem",3980,23154,104684623,8,"","",[1],106
221,"Metadata/Pet/ClockworkIceGolem/ClockworkIceGolem",3981,60425,-1919393391,8,"","",[1],106
222,"Metadata/Pet/ClockworkStoneGolem/ClockworkStoneGolem",3982,36765,-1226819203,8,"","",[1],106
223,"Metadata/Pet/ClockworkChaosGolem/ClockworkChaosGolem",3983,62779,-168165183,8,"","",[1],106
224,"Metadata/Pet/AfterlifeCat/AfterlifeCat",3984,29035,-648894407,8,"","",[1],60
225,"Metadata/Pet/VoidSmall/VoidSmall",3985,27735,-2013664338,8,"","",[1],43
226,"Metadata/Pet/VoidLarge/VoidLarge",3986,29192,97679322,8,"","",[1],43
227,"Metadata/Pet/UltimateChaosTiger/UltimateChaosTiger",3987,8688,2131189495,8,"","",[1],113
228,"Metadata/Pet/PandemoniumPegasus/PandemoniumPegasus",3988,19875,-563506230,10,"","",[1],2
229,"Metadata/Pet/Butterfly/Angelic/Angelic_Moth",3989,46192,-967347673,8,"","",[1],2
230,"Metadata/Pet/StygianSteed/HellSteedPet",3990,7136,1856533832,10,"","",[1],2
231,"Metadata/Pet/PandemoniumSpider/PandemoniumSpider",3991,48929,225292876,8,"","",[1],2
232,"Metadata/Pet/GlimmerwoodBeetle/GlimmerwoodBeetle",3992,50002,140167944,8,"","",[1],59
233,"Metadata/Pet/NecroticTiger/NecroticTiger",3993,55804,694415519,8,"","",[1],88
234,"Metadata/Pet/StygianSteed/StygianSteedPet",3994,29616,-890128063,11,"","",[1],107
235,"Metadata/Pet/TencentGirl/TencentGirl01",3995,33296,-1124516119,10,1,"",[2],86
236,"Metadata/Pet/TencentGirl/TencentGirl02",3996,8933,-48504834,10,"",1,[2],86
237,"Metadata/Pet/TencentGirl/TencentGirl03",3997,21916,-677871100,10,1,"",[2],86
238,"Metadata/Pet/DaughterOfSinSpring/DaughterOfSinSpringPremium",3998,8623,1459779245,8,"",1,[2],86
239,"Metadata/Pet/DaughterOfSinSpring/DaughterOfSinSpringPremiumExpired",3999,29667,-247954725,8,1,"",[2],86
240,"Metadata/Pet/BabyElephant/celestial/Celestial_BabyElephant",4000,31950,1730485227,10,"","",[1],22
241,"Metadata/Pet/Corgi/Corgi",4001,59392,1854113411,8,"","",[1],3
242,"Metadata/Pet/PomeranianDog/PomeranianDog",4002,41185,-232041782,8,"","",[1],3
243,"Metadata/Pet/ThaumaturgyDogs/LabradorPet",4003,8889,-486293062,8,"","",[1],3
244,"Metadata/Pet/Cat/TabbyCatPet",4004,28176,1406221761,8,"","",[1],3
245,"Metadata/Pet/Cat/AmberCatPet",4005,2561,904478696,8,"","",[1],3
246,"Metadata/Pet/Cat/CinnamonCatPet",4006,6729,-2110744455,8,"","",[1],3
247,"Metadata/Pet/GoddessPet/GoddessPet",4007,5244,1273520020,8,1,"",[1],61
248,"Metadata/Pet/GoddessPet/GoddessPetPremium",4008,45927,151108198,12,"",1,[1],61
249,"Metadata/Pet/GoddessPet/GoddessPetPremiumExpired",4009,29780,-2027490446,12,1,"",[1],61
250,"Metadata/Pet/Cat/HeistCalicoCatPet",4010,25867,1227500577,8,"","",[1],70
251,"Metadata/Pet/Twilight_SunriseOrreyPet/SunriseOrreryPet",4011,51775,-474207869,8,"","",[1],112
252,"Metadata/Pet/Wolf/SunriseWolf",4012,975,2037938871,10,"","",[1],112
253,"Metadata/Pet/Twilight_NightfallCloud/NightfallCloud",4013,64490,-65730561,8,"","",[1],112
254,"Metadata/Pet/Dragon/TwilightNightfallDragon",4014,60826,-938596972,15,1,"",[1],112
255,"Metadata/Pet/Dragon/TwilightNightfallDragonPremium",4015,35405,-1577702469,15,"",1,[1],112
256,"Metadata/Pet/Dragon/TwilightNightfallDragonPremiumExpired",4016,60414,1989254511,15,1,"",[1],112
257,"Metadata/Pet/Duck/Mallard",4017,5615,-282002721,8,"","",[1],3
258,"Metadata/Pet/Duck/ParadiseMale",4018,40886,-641120641,8,"","",[1],3
259,"Metadata/Pet/Duck/ParadiseFemale",4019,64300,1633983048,8,"","",[1],3
260,"Metadata/Pet/DancingSkeleton/DancingSkeleton",4020,41078,-125937656,8,"","",[2],65
261,"Metadata/Pet/SurvivorHound/SurvivorHound",4021,28731,1436296615,8,"","",[1],3
262,"Metadata/Pet/FreyaCompanion/Freya",4022,29408,384787471,10,1,"",[2],60
263,"Metadata/Pet/FreyaCompanion/FreyaPremium",4023,49503,222415902,10,"",1,[2],60
264,"Metadata/Pet/FreyaCompanion/FreyaPremiumExpired",4024,50810,516085944,10,1,"",[2],60
265,"Metadata/Pet/FreyaCompanion/FreyaSummerPremium",4025,42690,1464725903,10,"",1,[2],60
266,"Metadata/Pet/FreyaCompanion/FreyaSummerPremiumExpired",4026,1000,1806592070,10,1,"",[2],60
267,"Metadata/Pet/ArcticFoxPet/ArcticFoxPet",4027,33967,-1453707787,8,"","",[1],8
268,"Metadata/Pet/MiserySmall/MiserySmall",4028,31497,467099870,8,"","",[1],119
269,"Metadata/Pet/GothicHorrorGhostChild/misery/MiseryHorrorGhostChild",4029,64634,1486464227,8,"","",[1],119
270,"Metadata/Pet/Cockroach/CockroachWarlord",4030,59717,453308993,8,"","",[1],119
271,"Metadata/Pet/SufferingSpiritPet/SufferingSpiritPet",4031,62568,1654167280,10,"","",[2],119
272,"Metadata/Pet/Rabbit/TintOrangeRabbit",4032,1149,378409715,8,"","",[1],3
273,"Metadata/Pet/Rabbit/BlackWhiteRabbit",4033,7044,330041384,8,"","",[1],3
274,"Metadata/Pet/Rabbit/WoolyWhiteRabbit",4034,40686,890022882,8,"","",[1],3
275,"Metadata/Pet/RenegadeImp/RenegadeImp",4035,63003,-1799134504,8,"","",[1],99
276,"Metadata/Pet/GraspingHands/BreachSpawner",4036,49520,846852873,8,"","",[1],30
277,"Metadata/Pet/Cherub/AbyssCherub/AbyssCherub",4037,18032,-1743724960,8,"","",[1],30
278,"Metadata/Pet/TwilightHorsePet/TwilightSteedPet",4038,44417,-884709691,12,1,"",[1],112
279,"Metadata/Pet/TwilightHorsePet/TwilightPegasus",4039,47043,-449555721,14,"",1,[1],112
280,"Metadata/Pet/TwilightHorsePet/TwilightPegasusPremiumExpired",4040,52177,1174769108,14,1,"",[1],112
281,"Metadata/Pet/VaalToucan/VaalToucan",4041,47609,589404888,8,"","",[1],114
282,"Metadata/Pet/LightBringerCat/LightbringerCat",4042,48123,-1828771580,8,"","",[1],5
283,"Metadata/Pet/GryffonPets/LightBringerGryffon",4043,30924,-1233662277,10,"","",[1],5
284,"Metadata/Pet/DarkShardFalcon/DarkShardFalcon",4044,41330,-1586429949,8,"","",[1],5
285,"Metadata/Pet/GryffonPets/DarkShardGryffon",4045,44614,852204685,10,"","",[1],5
286,"Metadata/Pet/Hasina/Hasina01",4046,48515,-1825821009,10,1,"",[2],39
