"rownum","Id","MonsterVarietiesKey","MonsterGroupNamesId"
288,"ProxyKey315",5431,79
289,"ProxyKey316",5434,79
290,"ProxyKey317",5437,79
291,"ProxyKey318",5440,79
292,"ProxyKey319",5443,79
293,"ProxyKey320",5446,79
294,"ProxyKey321",5449,79
295,"ProxyKey322",5452,79
296,"ProxyKey323",5455,79
297,"ProxyKey327",6978,82
298,"ProxyKey328",6980,82
299,"ProxyKey329",6982,82
300,"ProxyKey330",6374,83
301,"ProxyKey331",6376,83
302,"ProxyKey332",6375,84
303,"ProxyKey333",6377,84
304,"ProxyKey334",7232,85
305,"ProxyKey335",7230,85
306,"ProxyKey336",7372,88
307,"ProxyKey344",7373,88
308,"ProxyKey345",7374,88
309,"ProxyKey346",7785,89
310,"ProxyKey347",7788,89
311,"ProxyKey348",7791,89
312,"ProxyKey349",7786,90
313,"ProxyKey350",7789,90
314,"ProxyKey351",7792,90
315,"ProxyKey352",7787,91
316,"ProxyKey353",7790,91
317,"ProxyKey354",7793,91
318,"ProxyKey355",7621,92
319,"ProxyKey356",7622,92
320,"ProxyKey357",7623,92
321,"ProxyKey358",7624,92
322,"ProxyKey359",7625,92
323,"ProxyKey360",7626,92
324,"ProxyKey361",7627,92
325,"ProxyKey362",7635,92
326,"ProxyKey363",7636,92
327,"ProxyKey364",7669,93
328,"ProxyKey365",7670,93
329,"ProxyKey366",7671,93
330,"ProxyKey367",7676,93
331,"ProxyKey368",7826,94
332,"ProxyKey369",7828,94
333,"ProxyKey370",7834,95
334,"ProxyKey371",7835,97
335,"ProxyKey382",7835,97
336,"ProxyKey383",7835,97
337,"ProxyKey384",7835,97
338,"ProxyKey385",7835,97
339,"ProxyKey372",7836,98
340,"ProxyKey373",7837,98
341,"ProxyKey378",7837,98
342,"ProxyKey379",7837,98
343,"ProxyKey380",7837,98
344,"ProxyKey381",7837,98
345,"ProxyKey374",7838,97
346,"ProxyKey375",7839,95
347,"ProxyKey386",7839,95
348,"ProxyKey387",7839,95
349,"ProxyKey388",7839,95
350,"ProxyKey389",7839,95
351,"ProxyKey376",7837,96
352,"ProxyKey377",7839,96
353,"ProxyKey390",7905,99
354,"ProxyKey391",7907,99
355,"ProxyKey392",7910,99
356,"ProxyKey393",7912,99
357,"ProxyKey394",7914,99
358,"ProxyKey395",7916,100
359,"ProxyKey396",7918,100
360,"ProxyKey397",7920,100
361,"ProxyKey398",7922,100
362,"ProxyKey399",7924,100
363,"ProxyKey400",7926,101
364,"ProxyKey401",7928,101
365,"ProxyKey402",7930,101
366,"ProxyKey403",7932,101
367,"ProxyKey404",7934,101
368,"ProxyKey405",7937,102
369,"ProxyKey406",7939,102
370,"ProxyKey408",7942,102
371,"ProxyKey409",7944,102
372,"ProxyKey410",7946,102
373,"ProxyKey411",7948,103
374,"ProxyKey412",7950,103
375,"ProxyKey413",7952,103
376,"ProxyKey414",7954,103
377,"ProxyKey415",7956,103
378,"ProxyKey417",7959,104
379,"ProxyKey418",7961,104
380,"ProxyKey419",7963,104
381,"ProxyKey420",7966,104
382,"ProxyKey421",7968,104
383,"ProxyKey422",7969,105
384,"ProxyKey423",7971,105
385,"ProxyKey424",7973,105
386,"ProxyKey426",7976,105
387,"ProxyKey427",7978,105
388,"ProxyKey428",7980,106
389,"ProxyKey429",7982,106
390,"ProxyKey430",7984,106
391,"ProxyKey431",7985,106
392,"ProxyKey432",7987,106
393,"ProxyKey433",7989,107
394,"ProxyKey434",7991,107
395,"ProxyKey435",7993,107
396,"ProxyKey436",7995,107
397,"ProxyKey437",7997,107
398,"ProxyKey407",5502,108
399,"ProxyKey416",5503,108
400,"ProxyKey425",5504,108
401,"ProxyKey438",5505,108
402,"ProxyKey439",5506,108
403,"ProxyKey440",8173,109
404,"ProxyKey444",8174,109
405,"ProxyKey441",8170,110
406,"ProxyKey442",8171,110
407,"ProxyKey443",8172,110
408,"444",8170,110
409,"445",8171,110
410,"446",8207,111
411,"447",8211,111
412,"448",8203,112
413,"449",8198,112
414,"450",8247,113
415,"451",8249,113
416,"452",8250,113
417,"453",8248,113
418,"454",8247,113
419,"455",8248,113
420,"456",8231,114
421,"457",8232,114
422,"458",8233,114
423,"459",8234,114
424,"460",8236,114
425,"461",8237,114
426,"462",8238,114
427,"463",8231,114
428,"464",8232,114
429,"465",8233,114
430,"466",8234,114
431,"467",8236,114
432,"468",8237,114
433,"469",8212,115
434,"470",8208,115
435,"471",8199,116
436,"472",8204,116
437,"473",8257,117
438,"474",8259,117
439,"475",8268,118
440,"476",8269,118
441,"477",8274,119
442,"478",8276,119
443,"479",5173,120
444,"480",5198,120
445,"481",2520,121
446,"482",2521,121
447,"483",5812,122
448,"484",5811,122
449,"485",5810,122
450,"486",5474,123
451,"487",5475,123
452,"488",5476,123
453,"489",5477,123
454,"490",5478,123
455,"491",5479,123
456,"492",8529,124
457,"493",8531,124
458,"494",8534,124
459,"495",8536,124
460,"496",8539,124
461,"497",8540,124
462,"498",8543,124
463,"499",8549,124
464,"500",3283,125
465,"501",3229,125
466,"502",3268,125
467,"503",3232,125
468,"504",3235,125
469,"505",3240,125
470,"506",3244,125
471,"507",3256,125
472,"508",3263,125
473,"509",3265,125
474,"510",3248,125
475,"511",3237,125
476,"512",3272,125
477,"513",3270,125
478,"514",3259,125
479,"515",3254,125
480,"516",3261,125
481,"517",3242,125
482,"518",3274,125
483,"519",3250,125
484,"520",3252,125
485,"521",3286,125
486,"522",3276,125
487,"523",3246,125
488,"524",3278,125
489,"525",3280,125
490,"526",3288,125
491,"527",3289,125
492,"528",3294,125
493,"529",3291,125
494,"530",3291,125
495,"531",5385,125
496,"532",5386,125
497,"533",5381,125
498,"534",4868,125
499,"535",4868,125
500,"536",5384,125
501,"537",5387,125
502,"538",5615,125
503,"539",5382,125
504,"540",3267,125
505,"541",3256,125
506,"542",3246,125
507,"543",3261,125
508,"544",3248,125
509,"545",3254,125
510,"546",3252,125
511,"547",3276,125
512,"548",3278,125
513,"549",3254,125
514,"550",3250,125
515,"551",3291,125
516,"552",4868,125
517,"553",3288,125
518,"554",3261,125
519,"555",3276,125
