"rownum","Id","CharactersKey","BaseItemTypesKey","SocketColours","WorldAreasKey"
94,"Str2_4",0,1,"",1321
95,"Str2_5",0,1,"",1321
96,"Str2_6",0,5024,"",1321
97,"Str2_7",0,4464,"RR",1321
98,"Str2_8",0,4301,"R",1321
99,"Str2_9",0,4588,"R",1321
100,"Int2_1",1,5310,"",1321
101,"Int2_2",1,5525,"",1321
102,"Int2_3",1,5499,"",1321
103,"Int2_4",1,5244,"",1321
104,"Int2_5",1,1,"",1321
105,"Int2_6",1,1,"",1321
106,"Int2_7",1,5024,"",1321
107,"Int2_8",1,4135,"B",1321
108,"Int2_9",1,4135,"B",1321
109,"Int2_10",1,4627,"B",1321
110,"StrDex2_1",4,5252,"",1321
111,"StrDex2_2",4,5477,"",1321
112,"StrDex2_3",4,5255,"",1321
113,"StrDex2_4",4,5259,"",1321
114,"StrDex2_5",4,1,"",1321
115,"StrDex2_6",4,1,"",1321
116,"StrDex2_7",4,5024,"",1321
117,"StrDex2_8",4,4248,"R",1321
118,"StrDex2_9",4,4248,"G",1321
119,"StrDex2_10",4,4439,"GR",1321
120,"StrDex2_11",4,4608,"G",1321
121,"StrDex2_12",4,4588,"R",1321
122,"StrInt2_1",6,5251,"",1321
123,"StrInt2_2",6,5477,"",1321
124,"StrInt2_3",6,5310,"",1321
125,"StrInt2_4",6,5525,"",1321
126,"StrInt2_5",6,5499,"",1321
127,"StrInt2_6",6,5308,"",1321
128,"StrInt2_7",6,1,"",1321
129,"StrInt2_8",6,1,"",1321
130,"StrInt2_9",6,5024,"",1321
131,"StrInt2_10",6,4329,"R",1321
132,"StrInt2_11",6,4329,"B",1321
133,"StrInt2_12",6,4464,"RR",1321
134,"StrInt2_13",6,4588,"R",1321
135,"StrInt2_14",6,4627,"B",1321
136,"DexInt2_1",5,5519,"",1321
137,"DexInt2_2",5,5310,"",1321
138,"DexInt2_3",5,5384,"",1321
139,"DexInt2_4",5,5499,"",1321
140,"DexInt2_5",5,5313,"",1321
141,"DexInt2_6",5,1,"",1321
142,"DexInt2_7",5,1,"",1321
143,"DexInt2_8",5,5024,"",1321
144,"DexInt2_9",5,4159,"G",1321
145,"DexInt2_10",5,4159,"G",1321
146,"DexInt2_11",5,4135,"B",1321
147,"DexInt2_12",5,4135,"B",1321
148,"DexInt2_13",5,4608,"G",1321
149,"DexInt2_14",5,4627,"B",1321
150,"StrDexInt2_1",2,1,"",1321
151,"StrDexInt2_2",2,1,"",1321
152,"StrDexInt2_3",2,5024,"",1321
153,"StrDexInt2_4",2,5423,"",1321
154,"StrDexInt2_5",2,5477,"",1321
155,"StrDexInt2_6",2,5272,"",1321
156,"StrDexInt2_7",2,5499,"",1321
157,"StrDexInt2_8",2,4135,"B",1321
158,"StrDexInt2_9",2,4439,"GR",1321
159,"StrDexInt2_10",2,4248,"G",1321
160,"StrDexInt2_11",2,4248,"R",1321
161,"StrDexInt2_12",2,4135,"B",1321
