"rownum","Buff","[rid]","i32"
162,"herald_of_ash_burning_buff",[167],8
163,"herald_of_ash_buff",[879],9
164,"herald_of_ash_burning_buff",[167],9
165,"herald_of_ash_buff",[888],10
166,"herald_of_ash_burning_buff",[167],10
167,"herald_of_ash_buff",[899],11
168,"herald_of_ash_burning_buff",[167],11
169,"herald_of_ash_buff",[904],12
170,"herald_of_ash_burning_buff",[167],12
171,"herald_of_ash_buff",[1031],13
172,"herald_of_ash_burning_buff",[167],13
173,"herald_of_ash_buff",[1054],14
174,"herald_of_ash_burning_buff",[1087],14
175,"herald_of_ash_buff",[1151],15
176,"herald_of_ash_burning_buff",[1155],15
177,"herald_of_ash_buff",[1231],16
178,"herald_of_ash_burning_buff",[167],16
179,"herald_of_ash_buff",[1278],17
180,"herald_of_ash_burning_buff",[167],17
181,"herald_of_ash_buff",[1300],18
182,"herald_of_ash_burning_buff",[1304],18
183,"herald_of_ash_buff",[1369],19
184,"herald_of_ash_burning_buff",[167],19
185,"herald_of_ash_buff",[1441],20
186,"herald_of_ash_burning_buff",[1445],20
187,"herald_of_thunder_buff",[894],-1
188,"herald_of_thunder_buff",[320],0
189,"herald_of_thunder_buff",[320],1
190,"herald_of_thunder_buff",[594],2
191,"herald_of_thunder_buff",[671],3
192,"herald_of_thunder_buff",[675],4
193,"herald_of_thunder_buff",[718],5
194,"herald_of_thunder_buff",[804],6
195,"herald_of_thunder_buff",[808],7
196,"herald_of_thunder_buff",[877],8
197,"herald_of_thunder_buff",[881],9
198,"herald_of_thunder_buff",[890],10
199,"herald_of_thunder_buff",[901],11
200,"herald_of_thunder_buff",[906],12
201,"herald_of_thunder_buff",[1033],13
202,"herald_of_thunder_buff",[1056],14
203,"herald_of_thunder_buff",[1153],15
204,"herald_of_thunder_buff",[1233],16
205,"herald_of_thunder_buff",[1279],17
206,"herald_of_thunder_buff",[1301],18
207,"herald_of_thunder_buff",[1370],19
208,"herald_of_thunder_buff",[1442],20
209,"herald_of_ice_buff",[894],-1
210,"herald_of_ice_buff",[319],0
211,"herald_of_ice_buff",[319],1
212,"herald_of_ice_buff",[593],2
213,"herald_of_ice_buff",[670],3
214,"herald_of_ice_buff",[674],4
215,"herald_of_ice_buff",[717],5
216,"herald_of_ice_buff",[803],6
217,"herald_of_ice_buff",[807],7
218,"herald_of_ice_buff",[876],8
219,"herald_of_ice_buff",[880],9
220,"herald_of_ice_buff",[889],10
221,"herald_of_ice_buff",[900],11
222,"herald_of_ice_buff",[905],12
223,"herald_of_ice_buff",[1032],13
224,"herald_of_ice_buff",[1055],14
225,"herald_of_ice_buff",[1152],15
226,"herald_of_ice_buff",[1232],16
227,"herald_of_ice_buff",[1280],17
228,"herald_of_ice_buff",[1302],18
229,"herald_of_ice_buff",[1371],19
230,"herald_of_ice_buff",[1443],20
231,"herald_of_thunder_active_buff",[0],-1
232,"herald_of_thunder_active_buff",[321],0
233,"herald_of_thunder_active_buff",[321],1
234,"herald_of_thunder_active_buff",[678],2
235,"herald_of_thunder_active_buff",[677],3
236,"herald_of_thunder_active_buff",[676],4
237,"herald_of_thunder_active_buff",[719],5
238,"herald_of_thunder_active_buff",[805],6
239,"herald_of_thunder_active_buff",[809],7
240,"herald_of_thunder_active_buff",[878],8
241,"herald_of_thunder_active_buff",[882],9
242,"herald_of_thunder_active_buff",[891],10
243,"herald_of_thunder_active_buff",[902],11
244,"herald_of_thunder_active_buff",[907],12
245,"herald_of_thunder_active_buff",[1034],13
246,"herald_of_thunder_active_buff",[1057],14
247,"herald_of_thunder_active_buff",[1154],15
248,"herald_of_thunder_active_buff",[1234],16
249,"herald_of_thunder_active_buff",[1281],17
250,"herald_of_thunder_active_buff",[1303],18
251,"herald_of_thunder_active_buff",[1372],19
252,"herald_of_thunder_active_buff",[1444],20
253,"herald_of_agony_buff",[894],-1
254,"herald_of_agony_buff",[911],0
255,"herald_of_agony_buff",[911],1
256,"herald_of_agony_buff",[911],2
257,"herald_of_agony_buff",[911],3
258,"herald_of_agony_buff",[911],4
259,"herald_of_agony_buff",[911],5
260,"herald_of_agony_buff",[911],6
261,"herald_of_agony_buff",[911],7
262,"herald_of_agony_buff",[911],8
263,"herald_of_agony_buff",[911],9
264,"herald_of_agony_buff",[914],10
265,"herald_of_agony_buff",[912],11
266,"herald_of_agony_buff",[913],12
267,"herald_of_agony_buff",[915],13
268,"herald_of_agony_buff",[916],14
269,"herald_of_agony_buff",[1149],15
270,"herald_of_agony_buff",[1236],16
271,"herald_of_agony_buff",[1277],17
272,"herald_of_agony_buff",[1299],18
273,"herald_of_agony_buff",[1368],19
274,"herald_of_agony_buff",[1440],20
275,"herald_of_light_buff",[894],-1
276,"herald_of_light_buff",[918],0
277,"herald_of_light_buff",[918],1
278,"herald_of_light_buff",[918],2
279,"herald_of_light_buff",[918],3
280,"herald_of_light_buff",[918],4
281,"herald_of_light_buff",[918],5
282,"herald_of_light_buff",[918],6
283,"herald_of_light_buff",[918],7
284,"herald_of_light_buff",[918],8
285,"herald_of_light_buff",[918],9
286,"herald_of_light_buff",[921],10
287,"herald_of_light_buff",[919],11
288,"herald_of_light_buff",[920],12
289,"herald_of_light_buff",[922],13
290,"herald_of_light_buff",[923],14
291,"herald_of_light_buff",[1150],15
292,"herald_of_light_buff",[1235],16
293,"herald_of_light_buff",[1276],17
294,"herald_of_light_buff",[1298],18
295,"herald_of_light_buff",[1367],19
296,"herald_of_light_buff",[1439],20
297,"burning_arrow_debuff",[1165],0
298,"burning_arrow_debuff",[1166],1
299,"mortar_barrage_mine_aura",[1121],0
300,"mortar_barrage_mine_aura",[1613],2
301,"mine_lightning_explosion_aura",[1111],0
302,"mine_lightning_explosion_aura",[1614],2
303,"cold_projectile_mine_aura",[1120],0
304,"cold_projectile_mine_aura",[1615],2
305,"vaal_arc_buff",[884],6
306,"vaal_arc_buff",[932],7
307,"vaal_arc_buff",[1094],8
308,"flame_wall_burning",[167],0
309,"flame_wall_burning",[1042],1
310,"flame_wall_burning",[1558],2
311,"flame_wall_burning",[1620],3
312,"plague_bearer_at_max_damage",[1107],0
313,"plague_bearer_at_max_damage",[1107],1
314,"plague_bearer_buff_active_aura",[1108],0
315,"plague_bearer_buff_active_aura",[1108],1
316,"plague_bearer_accumulating",[1117],0
317,"plague_bearer_accumulating",[1621],1
318,"plague_bearer_aura",[1118],0
319,"plague_bearer_aura",[1622],1
320,"penance_brand_magma_pustule",[1296],0
321,"penance_brand_magma_pustule",[1623],2
322,"penance_brand_many_charges",[1313],0
323,"penance_brand_many_charges",[1624],2
324,"winter_brand_burn",[1314],0
325,"winter_brand_burn",[1625],2
326,"winter_brand_secondary_burn",[1315],0
327,"winter_brand_secondary_burn",[1626],2
328,"winter_brand_orb",[1319],0
329,"winter_brand_orb",[1627],2
330,"divine_cry_buff",[1561],0
331,"divine_cry_buff",[1630],2
332,"divine_cry_buff",[1631],3
333,"blight_channel_main",[525],0
334,"blight_channel_main",[1086],1
335,"blight_channel_main",[1522],2
336,"blight_channel_main",[1523],3
337,"blight_channel_main",[1555],4
338,"blight_channel_hinder",[1634],3
339,"blight_channel_hinder",[1560],4
340,"wither_channelled_main",[481],1
341,"wither_channelled_main",[1116],2
342,"wither_channelled_main",[1524],3
343,"wither_channelled_main",[1525],4
344,"wither_channelled_main",[1526],5
345,"wither_channelled_main",[1556],6
346,"wither_channelled_hinder",[1634],4
347,"wither_channelled_hinder",[1560],6
348,"soul_link_source",[1636],0
349,"soul_link_target",[1637],0
350,"storm_blade",[1635],0
351,"flame_link_source",[1638],0
352,"flame_link_target",[1639],0
353,"remora_link_source",[1640],0
354,"remora_link_target",[1641],0
355,"bulwark_link_source",[1642],0
356,"bulwark_link_target",[1643],0
357,"trigger_link_source",[1644],0
358,"trigger_link_target",[1645],0
359,"critical_link_source",[1646],0
360,"critical_link_target",[1647],0
361,"explosive_concoction_flask_attach",[1628],0
362,"poisonous_concoction_flask_attach",[1629],0
363,"bubble_shield",[0],0
