"rownum","BaseItemTypesKey","Critical","Speed","DamageMin","DamageMax","RangeMax","i32"
151,5422,570,714,19,44,14,0
152,5423,600,645,19,40,14,0
153,5424,550,667,13,51,14,0
154,5425,600,714,25,46,14,0
155,5426,550,667,21,50,14,0
156,5427,550,625,21,49,14,0
157,5428,650,769,18,73,14,0
158,5429,550,625,28,51,14,0
159,5430,570,714,29,67,14,0
160,5431,600,645,29,60,14,0
161,5432,550,667,19,75,14,0
162,5433,600,714,35,65,14,0
163,5434,550,667,29,69,14,0
164,5435,550,625,27,64,14,0
165,5436,650,769,22,87,14,0
166,5437,550,625,32,60,14,0
167,5438,570,714,31,72,14,0
168,5439,600,667,32,66,14,0
169,5440,500,690,6,8,11,0
170,5441,500,714,8,13,11,0
171,5442,500,690,13,16,11,0
172,5443,500,769,15,27,11,0
173,5444,500,690,13,31,11,0
174,5445,500,714,19,32,11,0
175,5446,500,833,32,40,11,0
176,5447,500,714,21,43,11,0
177,5448,500,741,28,42,11,0
178,5449,500,800,31,51,11,0
179,5450,500,714,33,42,11,0
180,5451,500,870,37,69,11,0
181,5452,500,714,25,59,11,0
182,5453,500,769,38,63,11,0
183,5454,500,833,53,67,11,0
184,5455,500,714,33,69,11,0
185,5456,500,741,44,66,11,0
186,5457,500,800,48,80,11,0
187,5458,500,714,49,62,11,0
188,5459,500,870,54,101,11,0
189,5460,500,714,35,81,11,0
190,5461,500,769,49,82,11,0
191,5462,500,833,65,82,11,0
192,5463,500,714,38,80,11,0
193,5464,500,741,49,74,11,0
194,5465,500,769,20,41,11,0
195,5466,500,769,31,64,11,0
196,5467,500,769,39,81,11,0
197,5468,600,833,8,11,11,0
198,5469,600,833,11,17,11,0
199,5470,600,909,15,29,11,0
200,5471,650,909,21,32,11,0
201,5472,600,909,27,40,11,0
202,5473,600,870,24,45,11,0
203,5474,600,833,21,50,11,0
204,5475,620,800,29,44,11,0
205,5476,600,769,27,50,11,0
206,5477,600,667,24,36,11,0
207,5478,600,800,30,55,11,0
208,5479,650,800,35,52,11,0
209,5480,600,800,38,57,11,0
210,5481,600,714,30,55,11,0
211,5482,600,833,34,80,11,0
212,5483,620,800,45,67,11,0
213,5484,600,769,39,72,11,0
214,5485,600,667,37,55,11,0
215,5486,600,800,43,80,11,0
216,5487,650,800,49,73,11,0
217,5488,600,800,51,76,11,0
218,5489,600,714,37,70,11,0
219,5490,600,833,41,95,11,0
220,5491,620,800,50,76,11,0
221,5492,600,769,42,78,11,0
222,5493,630,690,23,34,11,0
223,5494,630,690,35,52,11,0
224,5495,630,690,41,61,11,0
225,5496,500,714,5,13,120,0
226,5497,500,667,6,16,120,0
227,5498,600,769,8,33,120,0
228,5499,600,769,16,34,120,0
229,5500,670,800,15,45,120,0
230,5501,650,714,15,45,120,0
231,5502,500,690,14,56,120,0
232,5503,500,833,28,73,120,0
233,5504,550,714,37,56,120,0
234,5505,500,667,20,61,120,0
235,5506,600,800,24,96,120,0
236,5507,600,769,37,76,120,0
237,5508,670,800,32,96,120,0
238,5509,650,714,29,86,120,0
239,5510,500,690,24,94,120,0
240,5511,500,833,44,116,120,0
241,5512,550,714,58,86,120,0
242,5513,500,667,32,96,120,0
243,5514,600,800,36,144,120,0
244,5515,600,769,56,117,120,0
245,5516,670,800,43,130,120,0
246,5517,650,714,38,115,120,0
247,5518,500,690,29,117,120,0
248,5519,500,833,50,133,120,0
249,5520,550,714,61,92,120,0
250,5521,550,769,9,13,120,0
251,5522,550,769,13,20,120,0
252,5523,550,769,16,24,120,0
253,5524,500,741,4,10,120,0
254,5525,600,769,9,19,13,0
255,5526,620,769,10,31,13,0
256,5527,600,769,24,41,13,0
257,5528,640,769,14,42,13,0
258,5529,620,769,27,57,13,0
259,5530,650,870,27,81,13,0
260,5531,610,769,41,76,13,0
261,5532,600,833,41,85,13,0
262,5533,620,870,34,102,13,0
263,5534,600,769,51,86,13,0
264,5535,660,800,38,114,13,0
265,5536,630,800,56,117,13,0
266,5537,650,870,48,145,13,0
267,5538,610,769,65,121,13,0
268,5539,600,833,66,138,13,0
269,5540,620,870,55,165,13,0
270,5541,600,769,72,120,13,0
271,5542,730,800,53,160,13,0
272,5543,680,800,71,147,13,0
273,5544,700,870,57,171,13,0
274,5545,650,769,73,136,13,0
275,5546,600,833,70,145,13,0
276,5547,600,800,36,66,13,0
277,5548,600,800,55,102,13,0
278,5549,600,800,65,120,13,0
279,5550,700,800,39,73,13,0
280,5551,700,800,61,113,13,0
281,5552,700,800,78,144,13,0
282,5553,500,769,12,20,13,0
283,5554,500,800,19,30,13,0
284,5555,500,769,19,39,13,0
285,5556,500,769,29,43,13,0
286,5557,500,800,36,60,13,0
287,5558,500,769,43,58,13,0
288,5559,500,800,49,73,13,0
289,5561,500,870,58,91,13,0
290,5560,500,833,53,83,13,0
291,5562,500,800,48,99,13,0
292,5563,500,769,61,92,13,0
293,5564,500,833,74,123,13,0
294,5565,500,769,76,103,13,0
295,5566,500,800,81,121,13,0
296,5567,500,833,88,138,13,0
297,5568,500,952,121,189,13,0
298,5569,500,769,74,155,13,0
299,5570,570,741,87,131,13,0
300,5571,500,870,104,174,13,0
301,5572,500,714,90,122,13,0
302,5573,600,800,96,144,13,0
303,5574,500,833,97,152,13,0
304,5575,500,741,39,61,13,0
305,5576,500,741,60,95,13,0
306,5577,500,741,71,111,13,0
307,5578,500,690,8,16,13,0
308,5579,500,714,11,26,13,0
309,5580,500,690,17,29,13,0
310,5581,500,714,20,38,13,0
311,5582,500,714,23,48,13,0
312,5583,500,714,30,50,13,0
313,5584,500,741,31,65,13,0
314,5585,600,741,41,68,13,0
315,5586,500,769,34,79,13,0
316,5587,500,690,39,65,13,0
317,5588,500,741,45,84,13,0
318,5589,500,769,49,102,13,0
319,5590,500,714,54,89,13,0
320,5591,500,741,52,109,13,0
321,5592,600,741,63,104,13,0
322,5593,500,769,55,128,13,0
323,5594,500,667,62,104,13,0
324,5595,650,714,62,115,13,0
325,5596,500,769,68,142,13,0
326,5597,500,690,69,115,13,0
327,5598,500,741,62,129,13,0
328,5599,570,741,67,112,13,0
329,5600,650,714,30,56,13,0
330,5601,650,714,47,87,13,0
331,5602,650,714,55,102,13,0
332,5603,500,769,10,16,13,0
333,5604,500,800,17,25,13,0
334,5605,500,769,16,33,13,0
335,5606,500,769,25,38,13,0
336,5607,500,769,27,49,13,0
337,5608,500,833,40,60,13,0
338,5609,500,800,46,62,13,0
339,5610,500,800,45,68,13,0
340,5611,500,909,57,85,13,0
341,5612,500,800,43,88,13,0
342,5613,500,769,54,81,13,0
343,5614,500,800,55,103,13,0
344,5615,500,833,72,108,13,0
345,5616,500,800,77,104,13,0
346,5617,500,800,75,113,13,0
347,5618,500,1000,112,168,13,0
348,5619,550,769,65,135,13,0
349,5620,500,741,77,115,13,0
350,5621,500,800,74,138,13,0
351,5622,500,909,102,153,13,0
352,5623,600,870,101,137,13,0
353,5624,500,833,91,136,13,0
354,5625,500,870,39,64,13,0
355,5626,500,870,62,103,13,0
356,5627,500,870,81,135,13,0
357,5628,500,833,8,15,13,0
358,10114,600,667,4,8,10,0
359,10444,700,588,0,0,11,0
360,10445,700,625,0,0,13,0
361,11276,600,667,5,9,120,0
