"rownum","MonsterVariety","f32_16","MonsterHeightBracket","i32_36","i32_40"
150,337,110,0,0,0
151,338,146.38,2,0,0
152,339,189.21,2,0,0
153,343,189.21,2,0,0
154,346,189.21,2,0,0
155,349,189.21,2,0,0
156,359,268.81,2,0,0
157,360,267.28,2,0,0
158,366,177.29,2,0,0
159,367,177.29,2,0,0
160,368,177.29,2,0,0
161,369,120.32,0,0,0
162,370,0,8,0,0
163,372,0,8,0,0
164,373,186.46,2,0,0
165,374,283.6,3,0,0
166,377,997.36,5,0,0
167,379,199.18,2,0,0
168,382,191.5,3,0,0
169,385,191.5,3,0,0
170,389,141.58,2,0,0
171,393,141.58,2,0,0
172,396,222.36,3,0,0
173,397,222.36,3,0,0
174,398,222.36,3,0,0
175,399,190.43,2,0,0
176,400,190.43,2,0,0
177,401,190.43,2,0,0
178,402,173.88,2,0,0
179,403,175.62,2,0,0
180,413,222.36,3,0,0
181,414,222.36,3,0,0
182,415,222.36,3,0,0
183,416,222.36,3,0,0
184,417,222.36,3,0,0
185,418,222.36,3,0,0
186,419,199.05,2,0,0
187,420,199.05,2,0,0
188,421,199.05,2,0,0
189,422,199.05,2,0,0
190,423,199.05,2,0,0
191,424,199.05,2,0,0
192,425,199.05,2,0,0
193,426,199.05,2,0,0
194,427,199.05,2,0,0
195,428,184.71,2,0,0
196,429,175.62,2,0,0
197,433,222.36,3,0,0
198,434,222.36,3,0,0
199,435,222.36,3,0,0
200,436,204.75,2,0,0
201,437,204.75,2,0,0
202,438,204.75,2,0,0
203,439,204.75,2,0,0
204,440,204.75,2,0,0
205,441,193.66,2,0,0
206,442,180.45,2,0,0
207,443,261.92,3,0,0
208,444,179,2,0,0
209,446,38.54,8,0,0
210,448,38.54,8,0,0
211,579,116.64,2,0,0
212,581,116.64,2,0,0
213,583,19.88,8,0,0
214,584,19.88,8,0,0
215,586,42.21,8,0,0
216,587,54.76,8,0,0
217,589,54.76,8,0,0
218,591,128.82,0,0,0
219,593,128.82,0,0,0
220,594,242.51,3,0,0
221,596,253.24,4,0,0
222,597,54.76,8,0,0
223,599,244.97,3,0,0
224,602,97.01,7,0,0
225,603,240.86,3,0,0
226,606,179.92,2,0,0
227,608,179.92,2,0,0
228,609,180.57,2,0,0
229,610,180.3,2,0,0
230,611,179.92,2,0,0
231,612,210.94,2,0,0
232,614,188.96,2,0,0
233,619,241.51,4,0,0
234,621,188.96,2,0,0
235,623,414.08,5,0,0
236,626,112.71,0,0,0
237,630,243.28,3,0,0
238,633,231.86,4,0,0
239,636,148.04,2,0,0
240,637,148.04,2,0,0
241,639,148.04,2,0,0
242,644,148.04,2,0,0
243,647,168.54,2,0,0
244,650,119.44,0,0,0
245,652,176.45,2,0,0
246,653,358.33,5,0,0
247,655,191.47,3,0,0
248,656,97.68,7,0,0
249,657,97.68,7,0,0
250,660,217.36,3,0,0
251,667,215.79,2,0,0
252,669,112.44,2,0,0
253,670,98.38,7,0,0
254,674,189.97,2,0,0
255,675,189.97,2,0,0
256,676,190.26,2,0,0
257,677,189.97,2,0,0
258,678,231.87,3,0,0
259,679,220.71,2,0,0
260,680,193.49,2,0,0
261,681,250,3,0,0
262,682,250,3,0,0
263,683,177.51,2,0,0
264,684,177.51,2,0,0
265,691,177.51,2,0,0
266,692,177.51,2,0,0
267,693,177.51,2,0,0
268,694,177.51,2,0,0
269,695,177.51,2,0,0
270,696,177.51,2,0,0
271,697,177.51,2,0,0
272,698,177.51,2,0,0
273,699,257.32,4,0,0
274,700,214.52,2,0,0
275,701,234.17,3,0,0
276,702,189.97,2,0,0
277,703,144.75,2,0,0
278,704,105.38,0,0,0
279,705,281.48,3,0,0
280,706,210.94,2,0,0
281,708,223.04,3,0,0
282,711,220.71,2,0,0
283,714,224.78,3,0,0
284,721,189.21,2,0,0
285,722,189.21,2,0,0
286,723,189.21,2,0,0
287,724,189.21,2,0,0
288,725,189.21,2,0,0
289,728,188.99,2,0,0
290,730,188.99,2,0,0
291,732,188.99,2,0,0
292,734,188.99,2,0,0
293,737,106.75,7,0,0
294,738,106.75,0,0,0
295,740,106.75,0,0,0
296,742,134.5,2,0,0
297,746,201.03,2,0,0
298,750,125.86,2,0,0
299,753,89.57,7,0,0
300,758,96.14,7,0,0
301,760,207.42,2,0,0
302,762,176.97,2,0,0
303,763,176.97,2,0,0
304,764,189.71,2,0,0
305,765,322.86,4,0,0
306,766,291.17,3,0,0
307,767,213.09,2,0,0
308,768,12.75,8,0,0
309,770,127.49,0,0,0
310,772,272.21,3,0,0
311,775,171.52,2,0,0
312,777,183.85,2,0,0
313,779,189.57,2,0,0
314,781,90.45,7,0,0
315,782,299.06,3,0,0
316,785,151.26,2,0,0
317,787,182.92,2,0,0
318,789,179.99,2,0,0
319,791,154.91,2,0,0
320,792,209.56,2,0,0
321,795,312.74,5,0,0
322,796,236.2,2,0,0
323,797,174.65,2,0,0
324,798,174.65,2,0,0
325,799,174.65,2,0,0
326,800,174.65,2,0,0
327,801,174.65,2,0,0
328,802,184.56,4,0,0
329,803,184.56,3,0,0
330,806,206.17,2,0,0
331,807,181.22,2,0,0
332,808,181.22,2,0,0
333,809,181.22,2,0,0
334,810,191.75,2,0,0
335,814,206.17,2,0,0
336,815,181.22,2,0,0
337,817,215.28,3,0,0
338,818,181.22,2,0,0
339,819,191.75,2,0,0
340,822,215.28,3,0,0
341,823,156.83,2,0,0
342,824,181.22,2,0,0
343,825,254.38,3,0,0
344,826,246.12,2,0,0
345,827,265.85,3,0,0
346,828,12.75,8,0,0
347,829,12.75,8,0,0
348,830,132.2,0,0,0
349,831,192.51,3,0,0
350,832,192.51,3,0,0
351,833,124.85,0,0,0
352,834,133.87,0,0,0
353,835,150.07,2,0,0
354,836,80.97,7,0,0
355,837,188.31,2,0,0
356,838,126.04,0,0,0
357,839,126.04,0,0,0
358,841,193.69,2,0,0
359,842,189.23,2,0,0
360,843,199.4,2,0,0
361,844,193.35,2,0,0
362,849,186.35,2,0,0
363,850,173.68,2,0,0
364,851,183.3,2,0,0
365,852,182.73,2,0,0
366,853,186.35,2,0,0
367,861,217.31,2,0,0
368,862,114.06,0,0,0
369,863,264.41,3,0,0
370,867,89.15,7,0,0
371,868,191.73,4,0,0
372,869,172.32,2,0,0
373,870,191.79,2,0,0
374,871,177.09,2,0,0
375,872,12.05,8,0,0
376,873,176.22,2,0,0
377,874,176.22,2,0,0
378,875,176.06,2,0,0
379,876,174.36,2,0,0
380,7,203.04,2,0,0
381,58,194.72,2,0,0
382,59,170.94,2,0,0
383,60,175.21,2,0,0
384,61,189.49,2,0,0
385,62,185.32,2,0,0
386,63,181.8,2,0,0
387,64,194.72,2,0,0
388,65,170.94,2,0,0
389,66,175.21,2,0,0
390,67,189.49,2,0,0
391,68,185.32,2,0,0
392,69,181.8,2,0,0
393,76,0,8,0,0
394,77,63.91,7,0,0
395,78,0,8,0,0
396,79,0,8,0,0
397,80,0,8,0,0
398,81,0,8,0,0
399,163,242.66,4,0,0
400,196,181.27,2,0,0
401,198,181.27,2,0,0
402,200,181.27,2,0,0
403,202,181.27,2,0,0
404,204,181.27,2,0,0
405,205,181.27,2,0,0
406,206,181.27,2,0,0
407,207,181.27,2,0,0
408,219,191.38,2,0,0
409,220,191.38,2,0,0
410,260,170.49,2,0,0
411,295,208.69,2,0,0
412,296,189.75,2,0,0
413,297,189.75,2,0,0
414,371,0,8,0,0
415,605,240.86,3,0,0
416,628,112.71,0,0,0
417,629,112.71,0,0,0
418,632,243.28,3,0,0
419,645,148.04,2,0,0
420,646,148.04,2,0,0
421,718,168.06,8,0,0
422,719,168.06,2,0,0
423,720,0,8,0,0
424,900,114.59,0,0,0
425,901,185.16,2,0,0
426,902,185.16,2,0,0
427,903,185.16,2,0,0
428,906,146.91,2,0,0
429,907,212.39,3,0,0
430,912,168.02,2,0,0
431,916,266.64,3,0,0
432,919,266.64,3,0,0
433,920,266.64,3,0,0
434,921,261.9,3,0,0
435,923,208.09,2,0,0
436,925,208.09,2,0,0
437,926,183.68,2,0,0
438,927,183.68,2,0,0
439,929,183.68,2,0,0
440,930,66.31,7,0,0
441,931,66.31,7,0,0
442,933,66.31,7,0,0
443,934,252.31,3,0,0
444,935,39.39,8,0,0
445,936,99.69,7,0,0
446,937,99.69,7,0,0
447,938,225.15,2,0,0
448,939,224.95,2,0,0
449,940,178.45,2,0,0
450,941,189.19,2,0,0
451,942,178.45,2,0,0
452,946,192.81,2,0,0
453,947,102.48,0,0,0
454,948,172.7,2,0,0
455,949,245.23,3,0,0
456,950,169.08,2,0,0
457,951,182.62,2,0,0
458,952,182.49,3,0,0
459,953,209.14,2,0,0
460,955,12.05,8,0,0
461,956,178.7,2,0,0
462,957,178.7,2,0,0
463,958,178.7,2,0,0
464,959,178.7,2,0,0
465,963,175.85,2,0,0
466,966,175.85,2,0,0
467,969,175.85,2,0,0
468,975,175.85,2,0,0
469,977,175.85,2,0,0
470,982,175.96,2,0,0
471,984,175.96,2,0,0
472,987,175.96,2,0,0
473,991,175.96,2,0,0
474,993,175.96,2,0,0
475,995,174.48,2,0,0
476,997,174.48,2,0,0
477,1000,174.48,2,0,0
478,1004,174.48,2,0,0
479,1006,174.48,2,0,0
480,1008,176.93,2,0,0
481,1009,192.36,2,0,0
482,1010,176.73,2,0,0
483,1012,176.73,2,0,0
484,1013,270.89,3,0,0
485,1015,314.47,4,0,0
486,1017,314.47,4,0,0
487,1018,251.24,3,0,0
488,1019,251.24,3,0,0
489,1022,158.53,2,0,0
490,1023,207.63,3,0,0
491,1024,204.9,3,0,0
492,1025,79.34,8,0,0
493,1026,194.31,2,0,0
494,1027,237.23,2,0,0
495,1028,194.31,2,0,0
496,1029,192.36,2,0,0
497,1030,158.53,2,0,0
498,1031,158.53,2,0,0
499,1032,12.05,8,0,0
500,1033,130.67,0,0,0
501,1034,11.66,8,0,0
502,1035,175.28,2,0,0
503,1037,175.28,2,0,0
504,1038,175.28,2,0,0
505,1039,175.28,2,0,0
506,1041,178.55,2,0,0
507,1045,174.48,2,0,0
508,1046,192.94,2,0,0
509,1047,174.48,2,0,0
510,1048,174.48,2,0,0
511,1049,175.67,2,0,0
512,1051,179.06,2,0,0
513,1052,179.06,2,0,0
514,1053,179.06,2,0,0
515,1054,179.06,2,0,0
516,1055,176.75,2,0,0
517,1056,176.75,2,0,0
518,1057,176.75,2,0,0
519,1058,176.75,2,0,0
520,1059,176.75,2,0,0
521,1060,167.81,2,0,0
522,1061,192.8,3,0,0
523,1062,113.84,0,0,0
524,1064,79.34,7,0,0
525,1065,161.07,3,0,0
526,1066,0,8,0,0
527,1067,0,8,0,0
528,1069,0,8,0,0
529,1072,186.06,2,0,0
530,1073,174.35,2,0,0
531,1075,174.85,2,0,0
532,1077,185.29,2,0,0
533,1079,185.29,2,0,0
534,1081,183.75,2,0,0
535,1083,299.42,3,0,0
536,1084,175.21,2,0,0
537,1086,268.19,3,0,0
538,1089,147.74,2,0,0
539,1091,223.06,2,0,0
540,1092,223.06,2,0,0
541,1095,235.74,2,0,0
542,1096,190.39,2,0,0
543,1098,186.33,2,0,0
544,1100,194.73,2,0,0
545,1101,182.79,4,0,0
546,1105,0,8,0,0
547,1106,0,8,0,0
548,1107,0,8,0,0
549,1108,0,8,0,0
550,1112,174.67,2,0,0
551,1113,189.11,2,0,0
552,1114,175.25,2,0,0
553,1115,180.16,2,0,0
554,1116,180.16,2,0,0
555,1118,16.89,8,0,0
556,1122,181.06,2,0,0
557,1123,189.93,2,0,0
558,1124,197.5,2,0,0
559,1125,197.5,2,0,0
560,1126,197.5,2,0,0
561,1127,189.93,2,0,0
562,1128,189.93,2,0,0
563,1129,75.97,7,0,0
564,1130,158.08,2,0,0
565,1131,326.31,4,0,0
566,1132,276.34,3,0,0
567,1133,250.68,3,0,0
568,1134,219.83,2,0,0
569,1135,200.87,2,0,0
570,1136,200.87,2,0,0
571,1138,365.8,4,0,0
572,1139,264.62,3,0,0
573,1140,286.83,3,0,0
574,1141,151.03,2,0,0
575,1142,222.39,2,0,0
576,1147,322.37,4,0,0
577,1148,152.26,0,0,0
578,1149,152.26,0,0,0
579,1150,99.69,7,0,0
580,1151,189.21,2,0,0
581,1152,189.21,2,0,0
582,1153,189.21,2,0,0
583,1154,189.21,2,0,0
584,1155,189.21,2,0,0
585,1156,189.21,2,0,0
586,1157,181.27,2,0,0
587,1158,181.27,2,0,0
588,1159,181.27,2,0,0
589,1160,181.27,2,0,0
590,1161,237.21,4,0,0
591,1164,423.36,5,0,0
592,1165,86.72,7,0,0
593,1167,153.98,2,0,0
594,1169,127.26,0,0,0
595,1171,597.18,5,0,0
596,1172,117.76,0,0,0
597,1173,117.76,0,0,0
598,1174,175.46,2,0,0
599,1175,179.67,2,0,0
600,1176,175.04,2,0,0
601,1177,182.17,2,0,0
602,1178,202.11,2,0,0
603,1179,202.11,2,0,0
604,1180,218.47,2,0,0
605,1181,135.29,2,0,0
606,1182,135.29,2,0,0
607,1183,138.19,7,0,0
608,1184,81.38,0,0,0
609,1185,201.56,2,0,0
610,1186,209.79,2,0,0
611,1187,201.83,2,0,0
612,1188,201.56,2,0,0
613,1189,221.6,2,0,0
614,1190,202.11,2,0,0
615,1191,221.6,2,0,0
616,1192,154.14,7,0,0
617,1193,174.56,2,0,0
618,1194,108.18,0,0,0
619,1195,170.24,2,0,0
620,1196,209.04,2,0,0
621,1197,77.08,7,0,0
622,1198,73.97,7,0,0
623,1199,118.2,0,0,0
624,1200,115.93,0,0,0
625,1201,77.08,7,0,0
626,1202,77.08,7,0,0
627,1203,118.2,0,0,0
628,1204,115.93,0,0,0
629,1205,77.08,7,0,0
630,1206,77.08,7,0,0
631,1207,247.59,3,0,0
632,1208,205.69,2,0,0
633,1209,212.13,2,0,0
634,1210,250.3,5,0,0
635,1211,221.6,5,0,0
636,1212,248.74,3,0,0
637,1213,256.93,4,0,0
638,1219,202.83,2,0,0
639,1221,202.83,4,0,0
640,1223,283.09,3,0,0
641,1231,183.65,3,0,0
642,1232,182.17,2,0,0
643,1234,202.11,2,0,0
644,1237,179.28,2,0,0
645,1238,328.77,4,0,0
646,1593,166.26,2,0,0
647,1253,187.7,2,0,0
648,1259,247.59,3,0,0
649,1260,187.77,2,0,0
650,1261,213.07,2,0,0
651,1262,159.95,2,0,0
652,1263,186.02,2,0,0
653,1264,260.77,3,0,0
654,1265,179.95,2,0,0
655,1266,333.2,4,0,0
656,1268,231.03,2,0,0
657,1269,237.07,2,0,0
658,1270,237.07,2,0,0
659,1271,99.69,7,0,0
660,1272,179,2,0,0
661,1273,222.39,2,0,0
662,1274,212.13,2,0,0
663,1275,177.07,2,0,0
664,1276,202.11,2,0,0
665,1277,183.65,3,0,0
666,1278,193.49,2,0,0
667,1279,0,8,0,0
668,1280,86.38,7,0,0
669,1281,482.57,5,0,0
670,1285,241.29,3,0,0
671,1292,105.06,0,0,0
672,1293,40,7,0,0
673,82,0,8,0,0
674,447,38.54,8,0,0
675,776,171.52,2,0,0
676,778,183.85,2,0,0
677,780,189.57,2,0,0
678,790,189.19,2,0,0
679,857,186.35,2,0,0
680,904,185.16,2,0,0
681,1036,175.28,2,0,0
682,1070,0,8,0,0
683,1093,223.06,2,0,0
684,1094,223.06,2,0,0
685,1097,190.39,2,0,0
686,1233,202.98,2,0,0
687,1235,212.2,2,0,0
688,1254,229.58,2,0,0
689,1255,229.58,2,0,0
690,1294,25,7,0,0
691,1295,230.1,2,0,0
692,1296,149.88,2,0,0
693,1303,214.52,4,0,0
694,1304,151.92,2,0,0
695,1305,26.91,8,0,0
696,1306,26.86,8,0,0
697,1307,247.59,4,0,0
698,1308,187.77,3,0,0
699,1309,213.07,3,0,0
700,1310,159.95,2,0,0
701,1311,186.02,3,0,0
702,1312,260.77,4,0,0
703,1313,179.95,2,0,0
704,1314,55,7,0,0
705,1317,208.39,2,0,0
706,1318,208.39,2,0,0
707,1319,240.01,3,0,0
708,1320,183.65,2,0,0
709,1322,219.37,3,0,0
710,1323,130.4,2,0,0
711,1324,189.23,2,0,0
712,1325,189.23,2,0,0
713,1326,189.05,2,0,0
714,1327,193.35,2,0,0
715,1328,189.23,2,0,0
716,1329,189.23,2,0,0
717,1330,189.23,2,0,0
718,1331,189.23,2,0,0
719,1332,181.27,2,0,0
720,1333,0,8,0,0
721,1334,0,8,0,0
722,16,320.62,2,0,0
723,19,250,3,0,0
724,84,0,8,0,0
725,85,1145.24,5,0,0
726,87,1145.24,5,0,0
727,88,0,8,0,0
728,89,0,8,0,0
729,141,176.89,2,0,0
730,142,206.18,2,0,0
731,143,226.77,2,0,0
732,144,178.8,2,0,0
733,146,212.82,3,0,0
734,171,163.78,2,0,0
735,261,170.49,2,0,0
736,262,170.49,2,0,0
737,263,170.49,2,0,0
738,264,170.49,2,0,0
739,265,170.49,2,0,0
740,267,170.49,2,0,0
741,269,170.49,2,0,0
742,336,110,0,0,0
743,341,189.21,2,0,0
744,352,189.21,2,0,0
745,355,189.21,2,0,0
746,357,189.21,2,0,0
747,361,178.05,2,0,0
748,362,178.05,2,0,0
749,363,176.75,2,0,0
750,364,177.92,2,0,0
751,365,177.92,2,0,0
752,387,0,8,0,0
753,395,190.43,2,0,0
754,404,222.36,3,0,0
755,405,228.64,3,0,0
756,406,222.36,3,0,0
757,407,190.43,2,0,0
758,408,190.5,2,0,0
759,409,190.43,2,0,0
760,410,190.43,2,0,0
761,411,190.43,2,0,0
762,412,173.88,2,0,0
763,430,85.16,7,0,0
764,432,109.98,0,0,0
765,600,244.97,3,0,0
766,658,207.09,2,0,0
767,755,89.57,7,0,0
768,756,863.01,5,0,0
769,771,127.49,0,0,0
770,1068,0,8,0,0
771,1226,209.73,2,0,0
772,1228,170.49,2,0,0
773,1229,170.49,2,0,0
774,1230,170.49,2,0,0
775,1240,139.92,0,0,0
776,1241,139.36,0,0,0
777,1242,139.36,0,0,0
778,1243,139.92,0,0,0
779,1244,139.92,0,0,0
780,1245,139.36,0,0,0
781,1246,139.92,0,0,0
782,1247,139.36,0,0,0
783,1248,139.36,0,0,0
784,1249,139.36,0,0,0
785,1250,139.36,0,0,0
786,1251,139.92,0,0,0
787,1252,139.92,0,0,0
788,1256,186.02,2,0,0
789,1257,159.95,2,0,0
790,1258,179.95,2,0,0
791,1289,241.29,4,0,0
792,1290,121.85,2,0,0
793,1337,405.79,5,0,0
794,1335,405.79,5,0,0
795,1341,96.12,7,0,0
796,1342,96.12,7,0,0
797,1343,147.4,2,0,0
798,1344,147.4,2,0,0
799,1345,210.59,2,0,0
800,1348,209.82,2,0,0
801,1350,210.04,2,0,0
802,1352,231.26,4,0,0
803,1356,200.43,3,0,0
804,1360,0,8,0,0
805,1361,200.43,3,0,0
806,1362,208.26,5,0,0
807,1365,208.26,5,0,0
808,1367,177.29,2,0,0
809,1369,177.29,2,0,0
810,1371,223.53,2,0,0
811,1373,281.48,3,0,0
812,1374,249.63,4,0,0
813,1378,212.36,3,0,0
814,1380,193.98,2,0,0
815,1381,207.39,2,0,0
816,1382,250,3,0,0
817,17,1568.92,5,0,0
818,90,1145.24,5,0,0
819,91,10.24,8,0,0
820,145,0,8,0,0
821,289,208.69,2,0,0
822,445,179,2,0,0
823,601,119.42,0,0,0
824,664,217.36,3,0,0
825,759,96.14,2,0,0
826,840,126.04,0,0,0
827,888,195.32,2,0,0
828,889,195.32,2,0,0
829,890,195.32,2,0,0
830,891,193.21,2,0,0
831,892,193.21,2,0,0
832,893,193.21,2,0,0
833,894,193.21,2,0,0
834,895,227.22,2,0,0
835,896,144.75,2,0,0
836,897,105.38,0,0,0
837,898,281.48,3,0,0
838,899,194.24,2,0,0
839,960,178.7,2,0,0
840,1090,0,8,0,0
841,1225,0,8,0,0
842,1227,153.68,2,0,0
843,1339,405.79,5,0,0
844,1347,210.59,2,0,0
845,1385,200.61,2,0,0
846,1389,172.69,2,0,0
847,1392,78.91,7,0,0
848,1393,175.28,2,0,0
849,1394,175.71,2,0,0
850,1395,175.71,2,0,0
851,1396,220.53,2,0,0
852,1400,180.05,2,0,0
853,1401,244.09,3,0,0
854,1406,180.05,2,0,0
855,1408,285.54,4,0,0
856,1409,0,8,0,0
857,1411,201.56,2,0,0
858,1412,14.35,8,0,0
859,1413,194.24,2,0,0
860,1414,201.35,3,0,0
861,1416,294.91,3,0,0
862,1417,306.85,4,0,0
863,1420,78.91,7,0,0
864,1421,199.2,2,0,0
865,8,203.04,2,0,0
866,18,1568.92,5,0,0
867,86,1145.24,5,0,0
868,92,0,8,0,0
869,94,0,8,0,0
870,189,62.39,0,0,0
871,197,181.27,2,0,0
872,199,181.27,2,0,0
873,201,181.27,2,0,0
874,203,181.27,2,0,0
875,253,234.17,2,0,0
876,275,332.52,4,0,0
877,340,189.21,2,0,0
878,344,189.21,2,0,0
879,347,189.21,2,0,0
880,350,189.21,2,0,0
881,353,189.21,2,0,0
882,380,199.17,2,0,0
883,391,141.58,2,0,0
884,574,184.56,3,0,0
885,582,116.64,2,0,0
886,585,19.88,8,0,0
887,588,54.76,8,0,0
888,592,128.82,0,0,0
889,595,242.51,3,0,0
890,613,210.94,2,0,0
891,616,188.96,2,0,0
892,641,148.04,2,0,0
893,648,168.54,2,0,0
894,649,168.54,2,0,0
895,662,217.36,3,0,0
896,663,217.36,3,0,0
897,666,217.36,3,0,0
898,668,209,2,0,0
899,672,290.53,3,0,0
900,685,177.51,2,0,0
901,686,177.51,2,0,0
902,707,210.94,2,0,0
903,726,189.21,2,0,0
904,736,188.99,2,0,0
905,741,106.75,0,0,0
906,744,134.5,2,0,0
907,748,201.03,2,0,0
908,751,125.86,2,0,0
909,752,125.86,2,0,0
910,754,89.57,7,0,0
911,761,207.42,2,0,0
912,784,299.06,3,0,0
913,786,151.26,2,0,0
914,816,181.22,2,0,0
915,820,191.75,2,0,0
916,854,173.68,2,0,0
917,855,183.3,2,0,0
918,856,182.73,2,0,0
919,858,173.68,2,0,0
920,859,183.3,2,0,0
921,860,182.73,2,0,0
922,964,174.19,2,0,0
923,967,174.19,2,0,0
924,968,174.19,2,0,0
925,970,174.19,2,0,0
926,971,174.19,2,0,0
927,976,174.19,2,0,0
928,978,174.19,2,0,0
929,979,174.19,2,0,0
930,983,174.19,2,0,0
931,985,174.19,2,0,0
932,986,174.19,2,0,0
933,988,174.19,2,0,0
934,989,174.19,2,0,0
935,992,174.19,2,0,0
936,994,174.19,2,0,0
937,996,174.23,2,0,0
938,998,174.23,2,0,0
939,999,174.23,2,0,0
940,1001,174.23,2,0,0
941,1002,174.23,2,0,0
942,1005,174.23,2,0,0
943,1007,174.23,2,0,0
944,1016,320.17,4,0,0
945,1020,251.24,3,0,0
946,1021,251.24,3,0,0
947,1071,0,8,0,0
948,1074,174.35,2,0,0
949,1076,174.85,2,0,0
950,1078,185.29,2,0,0
951,1080,185.29,2,0,0
952,1082,183.75,2,0,0
953,1085,175.21,2,0,0
954,1099,188.08,2,0,0
955,1137,66.31,8,0,0
956,1144,415.97,5,0,0
957,1214,256.93,4,0,0
958,1216,184.56,3,0,0
959,1217,256.93,4,0,0
960,1218,184.56,3,0,0
961,1291,121.85,2,0,0
962,1315,86.67,0,0,0
963,1364,208.26,5,0,0
964,1376,249.63,4,0,0
965,1377,212.36,3,0,0
966,1379,212.36,3,0,0
967,1386,200.61,2,0,0
968,1387,200.61,2,0,0
969,1388,200.61,2,0,0
970,1390,172.69,2,0,0
971,1391,172.69,2,0,0
972,1433,378.47,4,0,0
973,1435,143.4,2,0,0
974,1436,189.04,2,0,0
975,1437,189.93,2,0,0
976,1438,189.41,2,0,0
