"rownum","Item","Category","SubCategory","bool_48","EnabledInChallengeLeague","GoldPurchaseFee","bool_54"
222,273,56,57,1,1,100,""
223,274,56,57,1,1,100,""
224,267,56,57,1,1,100,""
225,268,56,57,1,1,100,""
226,269,56,57,1,1,100,""
227,270,56,57,1,1,100,""
228,271,56,57,1,1,100,""
229,272,56,57,1,1,100,""
230,3498,67,68,1,1,75,""
231,3499,67,68,"","",350,""
232,3500,67,68,1,1,125,""
233,3501,67,68,1,1,100,""
234,3502,67,68,1,1,350,""
235,3503,67,68,1,1,350,""
236,3508,67,69,1,1,75,""
237,3509,67,69,1,1,100,""
238,3512,67,69,1,1,100,""
239,3511,67,69,1,1,125,""
240,3510,67,69,"","",125,""
241,3517,67,70,1,1,75,""
242,3518,67,70,1,1,125,""
243,3519,67,70,1,1,350,""
244,3528,67,71,1,1,75,""
245,3530,67,71,1,1,125,""
246,3529,67,71,1,1,100,""
247,3531,67,71,"","",350,""
248,3540,67,72,1,1,75,""
249,3541,67,72,1,1,75,""
250,3543,67,72,1,1,125,""
251,3542,67,72,1,1,100,""
252,3548,67,73,1,1,75,""
253,3549,67,73,"","",100,""
254,3550,67,73,1,1,125,""
255,3555,67,74,"",1,75,""
256,3557,67,74,"",1,125,""
257,3556,67,74,"",1,125,""
258,3562,67,75,1,1,75,""
259,3563,67,75,1,1,100,""
260,3564,67,75,"","",100,""
261,3565,67,75,1,1,125,""
262,3570,67,76,1,1,75,""
263,3571,67,76,1,1,100,""
264,3572,67,76,1,1,100,""
265,3573,67,76,1,1,350,""
266,3574,67,76,1,1,125,""
267,3579,67,77,1,1,75,""
268,3580,67,77,1,1,100,""
269,3582,67,77,1,1,125,""
270,3581,67,77,1,1,125,""
271,3587,67,78,1,1,75,""
272,3588,67,78,1,1,100,""
273,3589,67,78,1,1,100,""
274,3591,67,78,1,1,125,""
275,3590,67,78,"","",350,""
276,3596,67,79,1,1,75,""
277,3597,67,79,1,1,125,""
278,3598,67,79,1,1,125,""
279,3599,67,79,"","",350,""
280,3600,67,79,1,1,350,""
281,3613,67,80,1,1,75,""
282,3614,67,80,1,1,100,""
283,3615,67,80,1,1,125,""
284,3616,67,80,"","",125,""
285,3617,67,80,1,1,350,""
286,3618,67,81,1,1,75,""
287,3619,67,81,1,1,100,""
288,3620,67,81,1,1,125,""
289,3621,67,82,1,1,75,""
290,3622,67,82,1,1,125,""
291,3624,67,82,1,1,350,""
292,3623,67,82,1,1,100,""
293,3625,67,82,1,1,350,""
294,3627,67,83,1,1,100,""
295,3628,67,83,1,1,125,""
296,3626,67,83,1,1,75,""
297,3629,67,83,1,1,350,""
298,3630,67,84,1,1,75,""
299,3631,67,84,1,1,100,""
300,3632,67,84,1,1,125,""
301,3633,67,85,1,1,75,""
302,3635,67,85,1,1,350,""
303,3634,67,85,1,1,125,""
304,3636,67,86,1,1,75,""
305,3637,67,86,1,1,100,""
306,3639,67,86,1,1,350,""
307,3638,67,86,1,1,125,""
308,3640,67,87,1,1,75,""
309,3641,67,87,1,1,100,""
310,3643,67,87,"","",125,""
311,3642,67,87,1,1,100,""
312,3644,67,88,1,1,75,""
313,3645,67,88,"","",125,""
314,3646,67,88,1,1,125,""
315,3648,67,88,1,1,125,""
316,3647,67,88,1,1,125,""
317,3649,67,89,1,1,75,""
318,3650,67,89,1,1,100,""
319,3651,67,89,1,1,350,""
320,3652,67,89,1,1,500,""
321,3653,67,89,"",1,125,""
322,3654,67,90,1,1,75,""
323,3655,67,90,1,1,100,""
324,3656,67,90,"",1,100,""
325,3657,67,90,1,1,125,""
326,3658,67,90,"",1,125,""
327,3659,67,91,1,1,75,""
328,3660,67,91,"","",125,""
329,3661,67,91,1,1,125,""
330,3662,67,91,"",1,350,""
331,3663,67,91,1,1,350,""
332,3664,67,92,1,1,75,""
333,3665,67,92,1,1,75,""
334,3666,67,92,1,1,100,""
335,3667,67,92,1,1,100,""
336,3668,67,92,1,1,125,""
337,3671,67,92,1,1,125,""
338,3672,67,92,"",1,125,""
339,3674,67,92,1,1,350,""
340,3675,67,93,1,1,500,""
341,3676,67,93,1,1,125,""
342,3677,67,93,1,1,500,""
343,3678,67,93,"",1,350,""
344,3679,67,93,"",1,350,""
345,3680,67,93,1,1,350,""
346,3681,67,93,1,1,350,""
347,3158,59,60,"",1,250,""
348,3204,59,60,"",1,400,""
349,3350,59,60,"",1,175,""
350,3013,59,60,"",1,1250,""
351,3233,59,60,"",1,350,""
352,3007,59,60,"",1,65,""
353,4880,59,60,"",1,1850,""
354,3344,59,60,"",1,250,""
355,3109,59,60,"",1,200,""
356,3006,59,60,"",1,525,""
357,3152,59,60,"",1,825,""
358,3021,59,60,"",1,425,""
359,3334,59,60,"",1,175,""
360,3252,59,60,"",1,125,""
361,3188,59,60,"",1,500,""
362,3173,59,60,"",1,65,""
363,2999,59,60,"",1,200,""
364,3295,59,60,"",1,375,""
365,3063,59,60,"",1,15,""
366,3264,59,60,"",1,625,""
367,3316,59,60,"",1,1150,""
368,3072,59,60,"",1,150,""
369,3336,59,60,"",1,275,""
370,3221,59,60,"",1,700,""
371,3120,59,60,"",1,150,""
372,3332,59,60,"",1,400,""
373,3323,59,60,"",1,850,""
374,3232,59,60,"",1,450,""
375,2976,59,60,"",1,150,""
376,3008,59,60,"",1,75,""
377,3128,59,60,"",1,225,""
378,3178,59,60,"",1,55,""
379,3309,59,60,"",1,400,""
380,3261,59,60,"",1,925,""
381,3347,59,60,"",1,475,""
382,3079,59,60,"",1,250,""
383,3027,59,60,"",1,350,""
384,3106,59,60,"",1,150,""
385,3312,59,60,"",1,450,""
386,3095,59,60,"",1,10,""
387,3192,59,60,"",1,925,""
388,4625,59,60,"",1,550,""
389,3005,59,60,"",1,450,""
390,3185,59,60,"",1,500,""
391,3236,59,60,"",1,800,""
392,3047,59,60,"",1,40,""
393,3116,59,60,"",1,475,""
394,3262,59,60,"",1,275,""
395,3275,59,60,"",1,75,""
396,3187,59,60,"",1,150,""
397,3136,59,60,"",1,75,""
398,3260,59,60,"",1,1450,""
399,2954,59,60,"",1,375,""
400,2930,59,60,"",1,120,""
401,3267,59,60,"",1,225,""
402,3148,59,60,"",1,175,""
403,2979,59,60,"",1,150,""
404,3114,59,60,"",1,55,""
405,3036,59,60,"",1,125,""
406,3324,59,60,"",1,375,""
407,2935,59,60,"",1,25,""
408,3301,59,60,"",1,925,""
409,2968,59,60,"",1,225,""
410,2969,59,60,"",1,70,""
411,3214,59,60,"",1,1250,""
412,3092,59,60,"",1,150,""
413,3010,59,60,"",1,250,""
414,3042,59,60,"",1,150,""
415,3130,59,60,"",1,325,""
416,2948,59,60,"",1,200,""
417,3186,59,60,"",1,400,""
418,3030,59,60,"",1,65,""
419,3151,59,60,"",1,925,""
420,3339,59,60,"",1,1100,""
421,3271,59,60,"",1,300,""
422,3212,59,60,"",1,250,""
423,3039,59,60,"",1,250,""
424,3132,59,60,"",1,175,""
425,3019,59,60,"",1,150,""
426,2980,59,60,"",1,25,""
427,3087,59,60,"",1,275,""
428,3307,59,60,"",1,225,""
429,2989,59,60,"",1,200,""
430,2931,59,60,"",1,120,""
431,3171,59,60,"",1,175,""
432,3234,59,60,"",1,1350,""
433,3070,59,60,"",1,40,""
434,2927,59,60,"",1,35,""
435,3231,59,60,"",1,800,""
436,2961,59,60,"",1,200,""
437,3003,59,60,"",1,105,""
438,3354,59,60,"",1,1850,""
439,3117,59,60,"",1,175,""
440,3001,59,60,"",1,275,""
441,3129,59,60,"",1,125,""
442,3253,59,60,"",1,55,""
443,2987,59,60,"",1,15,""
444,2963,59,60,"",1,275,""
445,2983,59,60,"",1,850,""
446,3283,59,60,"",1,1025,""
447,3014,59,60,"",1,125,""
448,3266,59,60,"",1,550,""
449,3176,59,60,"",1,225,""
450,3071,59,60,"",1,90,""
451,3002,59,60,"",1,175,""
452,3088,59,60,"",1,175,""
453,3032,59,60,"",1,275,""
454,3191,59,60,"",1,1600,""
455,2972,59,60,"",1,175,""
456,2966,59,60,"",1,300,""
457,2934,59,60,"",1,150,""
458,3091,59,60,"",1,125,""
459,3194,59,60,"",1,1600,""
460,2975,59,60,"",1,400,""
461,3043,59,60,"",1,125,""
462,2953,59,60,"",1,350,""
463,3157,59,60,"",1,650,""
464,2947,59,60,"",1,35,""
465,3089,59,60,"",1,150,""
466,3340,59,60,"",1,350,""
467,3337,59,60,"",1,925,""
468,2981,59,60,"",1,250,""
469,3044,59,60,"",1,900,""
470,2978,59,60,"",1,225,""
471,3074,59,60,"",1,110,""
472,2945,59,60,"",1,60,""
473,3060,59,60,"",1,400,""
474,3011,59,60,"",1,100,""
475,3031,59,60,"",1,200,""
476,3012,59,60,"",1,125,""
477,3068,59,60,"",1,275,""
478,3144,59,60,"",1,825,""
479,2993,59,60,"",1,1200,""
480,3056,59,60,"",1,75,""
481,3029,59,60,"",1,250,""
482,2960,59,60,"",1,125,""
483,3069,59,60,"",1,95,""
484,3353,59,60,"",1,550,""
485,3235,59,60,"",1,650,""
486,3256,59,60,"",1,275,""
487,2965,59,60,"",1,275,""
488,3053,59,60,"",1,125,""
489,3097,59,60,"",1,275,""
490,3094,59,60,"",1,200,""
491,3123,59,60,"",1,925,""
492,3057,59,60,"",1,65,""
493,5042,59,60,"",1,375,""
494,3049,59,60,"",1,950,""
495,3250,59,60,"",1,275,""
496,3177,59,60,"",1,225,""
497,3198,59,60,"",1,175,""
498,4878,59,60,"",1,1000,""
499,3240,59,61,"",1,1150,""
500,3280,59,61,"",1,475,""
501,3035,59,61,"",1,200,""
502,3296,59,61,"",1,425,""
503,3200,59,61,"",1,300,""
504,3310,59,61,"",1,350,""
505,3026,59,61,"",1,150,""
506,3272,59,61,"",1,650,""
507,3268,59,61,"",1,375,""
508,3179,59,61,"",1,1050,""
509,3104,59,61,"",1,175,""
510,3338,59,61,"",1,1450,""
511,3274,59,61,"",1,725,""
512,3216,59,61,"",1,1850,""
513,3258,59,61,"",1,650,""
514,4748,59,61,"",1,1350,""
515,4747,59,61,"",1,925,""
516,3219,59,61,"",1,550,""
517,3038,59,61,"",1,65,""
518,3065,59,61,"",1,175,""
519,2936,59,61,"",1,150,""
520,3025,59,61,"",1,120,""
521,3018,59,61,"",1,325,""
522,3320,59,61,"",1,650,""
523,3292,59,61,"",1,250,""
524,2928,59,61,"",1,35,""
525,5041,59,61,"",1,1250,""
526,3263,59,61,"",1,1350,""
527,3281,59,61,"",1,575,""
528,3075,59,61,"",1,150,""
529,4627,59,61,"",1,1850,""
530,3090,59,61,"",1,350,""
531,3238,59,61,"",1,350,""
532,3138,59,61,"",1,650,""
533,3040,59,61,"",1,55,""
534,3196,59,61,"",1,650,""
535,3064,59,61,"",1,125,""
536,3311,59,61,"",1,625,""
537,3108,59,61,"",1,95,""
538,3247,59,61,"",1,400,""
539,3329,59,61,"",1,1100,""
540,3239,59,61,"",1,925,""
541,2933,59,61,"",1,450,""
542,3246,59,61,"",1,100,""
543,3137,59,61,"",1,700,""
544,3220,59,61,"",1,500,""
545,3073,59,61,"",1,250,""
546,3124,59,61,"",1,175,""
547,3203,59,61,"",1,1850,""
548,3326,59,61,"",1,925,""
549,2926,59,61,"",1,925,""
550,3331,59,61,"",1,300,""
551,3081,59,61,"",1,125,""
552,3276,59,61,"",1,950,""
553,3113,59,61,"",1,575,""
554,2958,59,61,"",1,150,""
555,2937,59,61,"",1,1350,""
556,3306,59,61,"",1,325,""
557,3099,59,61,"",1,150,""
558,3100,59,61,"",1,500,""
559,3242,59,61,"",1,650,""
560,3161,59,61,"",1,575,""
561,3034,59,61,"",1,200,""
562,2951,59,61,"",1,10,""
563,2929,59,61,"",1,20,""
564,3288,59,61,"",1,275,""
565,3169,59,61,"",1,125,""
566,3286,59,61,"",1,325,""
567,3317,59,61,"",1,1450,""
568,2982,59,61,"",1,150,""
569,3107,59,61,"",1,55,""
570,3082,59,61,"",1,115,""
571,3093,59,61,"",1,375,""
572,3343,59,61,"",1,1850,""
573,3180,59,61,"",1,200,""
574,3300,59,61,"",1,375,""
575,3357,59,61,"",1,200,""
576,3048,59,61,"",1,125,""
577,3110,59,61,"",1,150,""
578,3141,59,61,"",1,525,""
579,3041,59,61,"",1,90,""
580,3102,59,61,"",1,250,""
581,3098,59,61,"",1,110,""
582,3223,59,61,"",1,700,""
583,3135,59,61,"",1,45,""
584,3015,59,61,"",1,450,""
585,3230,59,61,"",1,725,""
586,3251,59,61,"",1,275,""
587,2946,59,61,"",1,70,""
588,3096,59,61,"",1,125,""
589,3182,59,61,"",1,90,""
590,3037,59,61,"",1,250,""
591,3206,59,61,"",1,875,""
592,3269,59,61,"",1,600,""
593,2964,59,62,"",1,275,""
594,3255,59,62,"",1,125,""
595,3183,59,62,"",1,375,""
596,3294,59,62,"",1,1850,""
597,3285,59,62,"",1,90,""
598,4623,59,62,"",1,600,""
599,3249,59,62,"",1,600,""
600,3076,59,62,"",1,125,""
601,2952,59,62,"",1,125,""
602,3346,59,62,"",1,325,""
603,2962,59,62,"",1,150,""
604,3333,59,62,"",1,750,""
605,3293,59,62,"",1,500,""
606,3190,59,62,"",1,225,""
607,3303,59,62,"",1,300,""
608,3352,59,62,"",1,275,""
609,3181,59,62,"",1,275,""
610,2955,59,62,"",1,10,""
611,3355,59,62,"",1,175,""
612,3140,59,62,"",1,375,""
613,2990,59,62,"",1,1850,""
614,4881,59,62,"",1,775,""
615,3004,59,62,"",1,20,""
616,2957,59,62,"",1,95,""
617,3078,59,62,"",1,350,""
618,3111,59,62,"",1,150,""
619,3315,59,62,"",1,250,""
620,2959,59,62,"",1,5,""
621,3170,59,62,"",1,550,""
622,3257,59,62,"",1,125,""
623,3156,59,62,"",1,375,""
624,3028,59,62,"",1,250,""
625,2992,59,62,"",1,25,""
626,3358,59,62,"",1,275,""
627,3217,59,62,"",1,825,""
628,3184,59,62,"",1,125,""
629,4746,59,62,"",1,175,""
630,2949,59,62,"",1,125,""
631,3195,59,62,"",1,150,""
632,2943,59,62,"",1,150,""
633,3149,59,62,"",1,200,""
634,2971,59,62,"",1,105,""
635,3119,59,62,"",1,425,""
636,3166,59,62,"",1,225,""
637,3241,59,62,"",1,600,""
638,3160,59,62,"",1,125,""
639,3126,59,62,"",1,150,""
640,3298,59,62,"",1,575,""
641,3103,59,62,"",1,200,""
642,2932,59,62,"",1,15,""
643,3304,59,62,"",1,325,""
644,3162,59,62,"",1,325,""
645,3055,59,62,"",1,325,""
646,3193,59,62,"",1,250,""
647,2998,59,62,"",1,90,""
648,3225,59,62,"",1,350,""
649,3313,59,62,"",1,70,""
650,3318,59,62,"",1,325,""
651,2974,59,62,"",1,175,""
652,2986,59,62,"",1,85,""
653,2925,59,62,"",1,25,""
654,3146,59,62,"",1,55,""
655,3245,59,62,"",1,1450,""
656,2939,59,62,"",1,60,""
657,4626,59,63,"",1,325,""
658,3213,59,63,"",1,375,""
659,3248,59,63,"",1,775,""
660,3084,59,63,"",1,175,""
661,3335,59,63,"",1,450,""
662,3058,59,63,"",1,150,""
663,3345,59,63,"",1,450,""
664,2967,59,63,"",1,85,""
665,2994,59,63,"",1,150,""
666,3000,59,63,"",1,125,""
667,3330,59,63,"",1,475,""
668,3289,59,63,"",1,1250,""
669,2970,59,63,"",1,675,""
670,3243,59,63,"",1,450,""
671,3290,59,63,"",1,375,""
672,3218,59,63,"",1,275,""
673,2941,59,63,"",1,150,""
674,3224,59,63,"",1,1025,""
675,2997,59,63,"",1,35,""
676,2995,59,63,"",1,675,""
677,3284,59,63,"",1,775,""
678,3017,59,63,"",1,525,""
679,2996,59,63,"",1,150,""
680,3282,59,63,"",1,475,""
681,3321,59,63,"",1,275,""
682,3112,59,63,"",1,200,""
683,3145,59,63,"",1,150,""
684,3201,59,63,"",1,125,""
685,2940,59,63,"",1,110,""
686,3150,59,63,"",1,150,""
687,3023,59,63,"",1,110,""
688,2991,59,63,"",1,675,""
689,3325,59,64,"",1,525,""
690,3322,59,64,"",1,725,""
691,5039,59,64,"",1,500,""
692,3341,59,64,"",1,125,""
693,3165,59,64,"",1,85,""
694,3061,59,64,"",1,125,""
695,3189,59,64,"",1,250,""
696,3215,59,64,"",1,125,""
697,3302,59,64,"",1,725,""
698,3305,59,64,"",1,175,""
699,3050,59,64,"",1,70,""
700,3314,59,64,"",1,275,""
701,3024,59,64,"",1,110,""
702,3115,59,64,"",1,125,""
703,3101,59,64,"",1,200,""
704,3033,59,64,"",1,80,""
705,3349,59,64,"",1,250,""
706,3197,59,64,"",1,30,""
707,3066,59,64,"",1,55,""
708,3327,59,64,"",1,250,""
709,3175,59,64,"",1,125,""
710,3009,59,64,"",1,150,""
711,3348,59,64,"",1,250,""
712,3054,59,64,"",1,55,""
713,3279,59,64,"",1,275,""
714,3207,59,64,"",1,200,""
715,3139,59,64,"",1,200,""
716,3226,59,64,"",1,175,""
717,3228,59,64,"",1,250,""
718,2985,59,64,"",1,200,""
719,2977,59,64,"",1,85,""
720,3202,59,64,"",1,1150,""
721,3168,59,64,"",1,200,""
722,3118,59,64,"",1,350,""
723,3287,59,64,"",1,375,""
724,3153,59,64,"",1,175,""
725,3147,59,64,"",1,400,""
726,3020,59,64,"",1,125,""
727,2988,59,64,"",1,115,""
728,3155,59,64,"",1,275,""
729,3208,59,64,"",1,150,""
730,3051,59,64,"",1,225,""
731,3244,59,64,"",1,200,""
732,3052,59,65,"",1,175,""
733,3210,59,65,"",1,775,""
734,3205,59,65,"",1,775,""
735,3046,59,65,"",1,110,""
736,2944,59,65,"",1,150,""
737,2942,59,65,"",1,250,""
738,3227,59,65,"",1,725,""
739,3278,59,65,"",1,425,""
740,3022,59,65,"",1,125,""
741,3127,59,65,"",1,40,""
742,3356,59,66,"",1,325,""
743,3174,59,66,"",1,100,""
744,3167,59,66,"",1,250,""
745,3351,59,66,"",1,1150,""
746,3209,59,66,"",1,275,""
747,3154,59,66,"",1,225,""
748,3273,59,66,"",1,250,""
749,3299,59,66,"",1,350,""
750,3291,59,66,"",1,275,""
751,3229,59,66,"",1,350,""
752,2984,59,66,"",1,50,""
753,4879,59,66,"",1,575,""
754,3259,59,66,"",1,1150,""
755,3254,59,66,"",1,225,""
756,2973,59,66,"",1,125,""
757,3319,59,66,"",1,575,""
758,3277,59,66,"",1,150,""
759,5040,59,66,"",1,525,""
760,3134,59,66,"",1,175,""
761,3016,59,66,"",1,120,""
762,3308,59,66,"",1,925,""
763,3121,59,66,"",1,350,""
764,3085,59,66,"",1,125,""
765,3122,59,66,"",1,425,""
766,3328,59,66,"",1,200,""
767,2950,59,66,"",1,125,""
768,3142,59,66,"",1,650,""
769,3059,59,66,"",1,825,""
770,3342,59,66,"",1,775,""
771,3045,59,66,"",1,125,""
772,3164,59,66,"",1,300,""
773,3163,59,66,"",1,175,""
774,3159,59,66,"",1,450,""
775,3265,59,66,"",1,225,""
776,3133,59,66,"",1,200,""
777,3086,59,66,"",1,125,""
778,3067,59,66,"",1,125,""
779,3083,59,66,"",1,125,""
780,2956,59,66,"",1,105,""
781,74,54,15,"",1,75,""
782,60,54,15,"",1,75,""
783,61,54,15,"",1,75,""
784,63,54,15,"",1,75,""
785,57,54,15,"",1,100,""
786,80,54,15,1,"",250,""
787,73,54,15,"",1,150,""
788,62,54,15,"",1,175,""
789,66,54,15,"",1,175,""
790,68,54,15,"",1,175,""
791,58,54,15,"",1,175,""
792,59,54,15,"",1,225,""
793,64,54,15,"",1,225,""
794,67,54,15,"",1,225,""
795,69,54,15,"",1,225,""
796,71,54,15,"",1,225,""
797,77,54,15,"",1,225,""
798,78,54,15,"",1,225,""
799,65,54,15,"","",75,""
800,70,54,15,"",1,250,""
801,75,54,15,"","",75,""
802,76,54,15,"","",75,""
803,79,54,15,"","",75,""
804,2906,54,54,1,1,250,""
805,210,54,54,1,1,1,""
806,2871,38,40,1,1,50,""
807,2872,38,41,1,1,50,""
808,2873,38,42,1,1,50,""
809,2874,38,43,1,1,75,""
810,2875,38,44,1,1,75,""
811,2891,38,40,1,1,450,""
812,2892,38,41,1,1,450,""
813,2893,38,42,1,1,450,""
814,2894,38,43,1,1,675,""
815,2895,38,44,1,1,675,""
816,195,38,40,1,1,2,1
817,196,38,41,1,1,2,1
818,197,38,42,1,1,2,1
819,198,38,43,1,1,1,""
820,199,38,44,1,1,1,""
821,200,38,40,1,1,400,""
822,201,38,41,1,1,400,""
823,202,38,42,1,1,400,""
824,203,38,43,1,1,600,""
825,204,38,44,1,1,600,""
826,2896,46,47,1,1,50,""
827,2897,46,49,1,1,75,""
828,2898,46,48,1,1,50,""
