"rownum","BaseItemTypesKey","Id","BK2File"
132,1830,133,""
133,1831,134,""
134,1267,135,""
135,1966,136,""
136,1971,137,""
137,1958,138,""
138,1960,139,""
139,1973,140,""
140,1982,141,""
141,1991,142,""
142,2000,143,""
143,2010,144,""
144,2072,145,""
145,2077,146,""
146,2065,147,""
147,2070,148,""
148,2188,149,""
149,2181,150,""
150,2175,151,""
151,2173,152,""
152,1269,153,""
153,1270,154,""
154,1271,155,""
155,2316,156,""
156,2310,157,""
157,2308,158,""
158,2302,159,""
159,2411,160,"Art/Videos/ChinaMTX/MTX_Chiyou_Portrait_Frame.bk2"
160,1268,161,""
161,2474,162,""
162,2480,163,""
163,2483,164,""
164,2489,165,""
165,2430,166,""
166,2440,167,""
167,2448,168,""
168,2457,169,""
169,2471,170,""
170,2563,171,"Art/Videos/ChinaMTX/MTX_DarkDecide_Portrait_Frame.bk2"
171,2596,172,""
172,2601,173,""
173,2588,174,""
174,2593,175,""
175,2799,176,"Art/Videos/ChinaMTX/MTX_Goddess_Portrait_Frame.bk2"
176,1342,177,""
177,1343,178,""
178,1344,179,""
179,1345,180,""
180,1346,181,""
181,1347,182,""
182,1348,183,""
183,1349,184,""
184,1350,185,""
185,1351,186,""
186,1352,187,""
187,1353,188,""
188,1354,189,""
189,1355,190,""
190,1356,191,""
191,1357,192,""
192,1358,193,""
193,1359,194,""
194,1360,195,""
195,1361,196,""
196,1362,197,""
197,1363,198,""
198,1364,199,""
199,1365,200,""
200,1366,201,""
201,1367,202,""
202,1368,203,""
203,1369,204,""
204,1370,205,""
205,1371,206,""
206,1372,207,""
207,1373,208,""
208,1374,209,""
209,1375,210,""
210,1376,211,""
211,1377,212,""
212,1378,213,""
213,1379,214,""
214,1380,215,""
215,1381,216,""
216,1382,217,""
217,1383,218,""
218,1384,219,""
219,1385,220,""
220,1386,221,""
221,1387,222,""
222,1388,223,""
223,1389,224,""
224,1390,225,""
225,1391,226,""
226,1392,227,""
227,1393,228,""
228,1394,229,""
229,1395,230,""
230,1396,231,""
231,1397,232,""
232,1398,233,""
233,1399,234,""
234,1400,235,""
235,1401,236,""
236,1402,237,""
237,1403,238,""
238,1404,239,""
239,1405,240,""
240,1406,241,""
241,1407,242,""
242,1408,243,""
243,1409,244,""
244,1410,245,""
245,1411,246,""
246,2707,247,""
247,2710,248,""
248,2716,249,""
249,2719,250,""
250,2869,251,""
251,2874,252,""
252,2876,253,""
253,2881,254,""
254,2884,255,""
255,3034,256,""
256,3040,257,""
257,3025,258,""
258,3031,259,""
259,3049,260,""
260,3057,261,""
261,3065,262,""
262,3074,263,""
263,3085,264,""
264,3016,265,""
265,3023,266,""
266,3007,267,""
267,3014,268,""
268,3255,269,"Art/Videos/ChinaMTX/MTX_Jingwei_Portrait_Frame.bk2"
269,3305,270,""
270,3311,271,""
271,3314,272,""
272,3295,273,""
273,3300,274,""
274,3303,275,""
275,3460,276,""
276,3465,277,""
277,3469,278,""
278,3471,279,""
279,3477,280,""
280,3481,281,""
281,3482,282,""
282,3598,284,""
283,3607,285,""
284,3618,286,""
285,3627,287,""
286,3637,288,""
287,3639,289,""
288,3644,290,""
289,3647,291,""
290,3649,292,""
291,3655,293,""
292,3658,294,""
293,3717,295,"Art/Videos/ChinaMTX/MTX_GodOfThunder_Portrait_Frame.bk2"
294,3827,296,""
295,3829,297,""
296,3831,298,""
297,3834,299,""
298,3836,300,""
299,3838,301,""
300,3483,302,""
301,3971,303,""
302,3972,304,""
303,3973,305,""
304,3974,306,""
305,3975,307,""
306,3976,308,""
307,4050,309,""
308,4140,310,""
309,4141,311,""
310,4142,312,""
311,4137,313,""
312,4138,314,""
313,4139,315,""
314,4183,316,""
315,4184,317,""
316,4185,318,""
317,4186,319,""
318,4187,320,""
319,4252,321,""
320,4253,322,""
321,4254,323,""
322,4249,324,""
323,4250,325,""
324,4251,326,""
325,4273,327,"Art/Videos/ChinaMTX/MTX_Lunar_Portrait_Frame.bk2"
326,4278,328,""
327,4279,329,""
328,4280,330,""
329,4281,331,""
330,4282,332,""
331,4283,333,""
332,4284,334,""
333,4354,335,""
334,4355,336,""
335,4356,337,""
336,4357,338,""
337,4358,339,""
338,4359,340,""
339,4378,341,""
340,4382,342,"Art/Videos/ChinaMTX/MTX_GoldenChiyou_Portrait_Frame.bk2"
341,4376,343,""
342,4377,344,""
343,4531,345,""
344,4532,346,""
345,4533,347,""
346,4534,348,""
347,4535,349,""
348,4733,350,""
349,4734,351,""
350,4735,352,""
351,4730,353,""
352,4731,354,""
353,4732,355,""
354,3730,356,"Art/Videos/ChinaMTX/MTX_BlueGodOfThunder_Portrait_Frame.bk2"
355,4845,357,""
356,4878,358,""
357,4819,359,""
358,4820,360,""
359,4821,361,""
360,4816,362,""
361,4817,363,""
362,4818,364,""
