"rownum","Contract_BaseItemTypesKey","Level","Cost","CostHardmode"
148,5538,1,41,115
149,5539,1,42,115
150,5540,1,43,115
151,5541,1,43,115
152,5542,1,43,115
153,5543,1,43,115
154,5545,1,43,115
155,5546,1,43,115
156,5547,1,44,115
157,5548,1,44,116
158,5549,1,44,116
159,5550,1,44,116
160,5551,1,44,116
161,5553,1,44,116
162,5554,1,45,117
163,5555,1,45,117
164,5556,1,45,117
165,5557,1,45,117
166,5558,1,45,117
167,5559,1,45,117
168,5561,1,39,115
169,5562,1,40,115
170,5563,1,41,115
171,5564,1,42,115
172,5565,1,43,115
173,5566,1,43,115
174,5567,1,43,115
175,5568,1,43,115
176,5570,1,43,115
177,5571,1,43,115
178,5572,1,43,115
179,5573,1,44,116
180,5574,1,44,116
181,5575,1,44,116
182,5576,1,44,116
183,5578,1,44,116
184,5579,1,44,116
185,5580,1,45,117
186,5581,1,45,117
187,5582,1,45,117
188,5583,1,45,117
189,5584,1,45,117
190,5589,1,39,115
191,5590,1,40,115
192,5591,1,41,115
193,5592,1,42,115
194,5593,1,43,115
195,5594,1,43,115
196,5595,1,43,115
197,5596,1,43,115
198,5598,1,43,115
199,5599,1,43,115
200,5600,1,43,115
201,5601,1,44,116
202,5602,1,44,116
203,5603,1,44,116
204,5604,1,44,116
205,5606,1,44,116
206,5607,1,44,116
207,5608,1,45,117
208,5609,1,45,117
209,5610,1,45,117
210,5611,1,45,117
211,5612,1,45,117
212,5617,1,39,115
213,5618,1,40,115
214,5619,1,41,115
215,5620,1,42,115
216,5621,1,43,115
217,5622,1,43,115
218,5623,1,43,115
219,5624,1,43,115
220,5626,1,43,115
221,5627,1,43,115
222,5628,1,43,115
223,5629,1,44,116
224,5630,1,44,116
225,5631,1,44,116
226,5632,1,44,116
227,5634,1,44,116
228,5635,1,44,116
229,5636,1,45,117
230,5637,1,45,117
231,5638,1,45,117
232,5639,1,45,117
233,5640,1,45,117
234,5645,1,39,""
235,5646,1,40,115
236,5647,1,46,115
237,5648,1,42,115
238,5649,1,42,115
239,5650,1,43,115
240,5651,1,43,115
241,5652,1,43,115
242,5654,1,43,115
243,5655,1,43,115
244,5656,1,44,116
245,5657,1,44,116
246,5658,1,44,116
247,5659,1,44,116
248,5661,1,44,116
249,5662,1,47,117
250,5663,1,45,117
251,5664,1,45,117
252,5665,1,45,117
253,5666,1,45,117
254,5674,1,40,115
255,5675,1,46,115
256,5676,1,42,115
257,5677,1,42,115
258,5678,1,43,115
259,5679,1,43,115
260,5680,1,43,115
261,5682,1,43,115
262,5683,1,43,115
263,5684,1,44,116
264,5685,1,44,116
265,5686,1,44,116
266,5687,1,44,116
267,5689,1,44,116
268,5690,1,45,117
269,5691,1,45,117
270,5692,1,45,117
271,5693,1,45,117
272,5694,1,45,117
273,5699,1,39,115
274,5700,1,46,115
275,5701,1,41,115
276,5702,1,42,115
277,5703,1,43,115
278,5704,1,43,115
279,5705,1,43,115
280,5707,1,43,115
281,5708,1,43,115
282,5709,1,44,116
283,5710,1,44,116
284,5711,1,44,116
285,5712,1,44,116
286,5714,1,44,116
287,5715,1,44,116
288,5716,1,45,117
289,5717,1,45,117
290,5718,1,45,117
291,5719,1,45,117
292,5724,1,39,115
293,5725,1,46,115
294,5726,1,41,115
295,5727,1,42,115
296,5728,1,43,115
297,5729,1,43,115
298,5730,1,43,115
299,5732,1,43,115
300,5733,1,43,115
301,5734,1,44,116
302,5735,1,44,116
303,5736,1,44,116
304,5737,1,44,116
305,5739,1,44,116
306,5740,1,44,116
307,5741,1,45,117
308,5742,1,45,117
309,5743,1,45,117
310,5744,1,45,117
311,5749,1,48,""
312,5751,1,49,112
313,5752,1,49,112
314,5753,1,49,112
315,5754,1,49,112
316,5755,1,49,112
317,5756,1,49,112
318,5757,1,49,112
319,5758,1,49,112
320,5759,1,49,112
321,5760,1,49,112
322,5761,1,49,112
323,5762,1,49,112
324,5763,1,49,112
325,5764,1,49,112
326,5765,1,49,112
327,5766,1,49,112
328,5793,1,50,113
329,5794,1,50,113
330,5795,1,50,113
331,5796,1,50,113
332,5797,1,50,113
333,5798,1,50,113
334,5799,1,50,113
335,5800,1,50,113
336,5801,1,50,113
337,5802,1,50,113
338,5804,1,50,113
339,5848,1,51,114
340,5849,1,51,114
341,5850,1,51,114
342,5851,1,51,114
343,5852,1,51,114
344,5853,1,51,114
345,5864,1,39,115
346,5865,1,52,115
347,5866,1,41,115
348,5867,1,42,115
349,5868,1,43,115
350,5869,1,43,115
351,5870,1,43,115
352,5871,1,43,115
353,5872,1,44,116
354,5873,1,44,116
355,5874,1,44,116
356,5875,1,44,116
357,5876,1,44,116
358,5877,1,45,117
359,5878,1,53,117
360,5879,1,53,117
361,5880,1,53,117
362,5884,1,54,115
363,5885,1,55,115
364,5886,1,42,115
365,5887,1,43,115
366,5888,1,43,115
367,5889,1,43,115
368,5890,1,43,115
369,5891,1,43,115
370,5892,1,44,116
371,5893,1,44,116
372,5894,1,44,116
373,5895,1,44,116
374,5896,1,45,117
375,5897,1,53,117
376,5898,1,53,117
377,5899,1,53,117
378,5903,1,54,115
379,5904,1,55,115
380,5905,1,42,115
381,5906,1,43,115
382,5907,1,43,115
383,5908,1,43,115
384,5909,1,43,115
385,5910,1,43,115
386,5911,1,44,116
387,5912,1,44,116
388,5913,1,44,116
389,5914,1,44,116
390,5915,1,44,117
391,5916,1,45,117
392,5917,1,53,117
393,5918,1,53,117
394,5922,1,52,115
395,5923,1,41,115
396,5924,1,43,115
397,5925,1,43,115
398,5926,1,43,115
399,5927,1,43,115
400,5928,1,44,116
401,5929,1,44,116
402,5930,1,44,116
403,5931,1,44,116
404,5932,1,45,117
405,5933,1,53,117
406,5934,1,53,117
407,5935,1,55,115
408,5936,1,42,115
409,5937,1,43,115
410,5938,1,43,115
411,5939,1,43,115
412,5940,1,43,115
413,5941,1,44,116
414,5942,1,44,116
415,5943,1,44,116
416,5944,1,44,116
417,5945,1,45,117
418,5946,1,53,117
419,5947,1,53,117
420,5948,1,52,115
421,5949,1,41,115
422,5950,1,43,115
423,5951,1,43,115
424,5952,1,43,115
425,5953,1,43,115
426,5954,1,44,116
427,5955,1,44,116
428,5956,1,44,116
429,5957,1,44,116
430,5958,1,45,117
431,5959,1,53,117
432,5960,1,53,117
433,5962,1,39,115
434,5963,1,55,115
435,5964,1,42,115
436,5965,1,43,115
437,5966,1,43,115
438,5967,1,43,115
439,5968,1,44,116
440,5969,1,44,116
441,5970,1,45,116
442,5971,1,53,117
443,5972,1,53,117
444,5976,1,39,115
445,5977,1,41,115
446,5978,1,43,115
447,5979,1,43,115
448,5980,1,43,115
449,5981,1,44,116
450,5982,1,44,116
451,5983,1,45,116
452,5984,1,53,117
453,5985,1,53,117
454,5989,1,39,115
455,5990,1,55,115
456,5991,1,42,115
457,5992,1,43,115
458,5993,1,43,115
459,5994,1,43,115
460,5995,1,44,116
461,5996,1,44,116
462,5997,1,44,116
463,5998,1,53,117
464,5999,1,53,117
465,6003,1,52,115
466,6004,1,42,115
467,6005,1,43,115
468,6006,1,43,115
469,6007,1,43,115
470,6008,1,44,116
471,6009,1,44,116
472,6010,1,44,116
473,6011,1,53,117
474,6012,1,53,117
475,6019,1,52,115
476,6020,1,41,115
477,6021,1,43,115
478,6022,1,43,115
479,6023,1,43,115
480,6024,1,44,116
481,6025,1,44,116
482,6026,1,44,116
483,6027,1,53,117
484,6028,1,53,117
485,6035,1,52,115
486,6036,1,41,115
487,6037,1,42,115
488,6038,1,43,115
489,6039,1,43,115
490,6040,1,43,116
491,6041,1,44,116
492,6042,1,44,116
493,6043,1,44,116
494,6044,1,45,117
495,6045,1,53,117
496,6052,1,56,""
497,6053,1,56,""
498,6058,1,39,115
499,6059,1,52,115
500,6060,1,42,115
501,6061,1,43,115
502,6062,1,43,115
503,6063,1,43,115
504,6064,1,43,115
505,6065,1,43,115
506,6066,1,43,115
507,6067,1,44,116
508,6068,1,44,116
509,6069,1,44,116
510,6070,1,44,116
511,6071,1,44,116
512,6072,1,45,117
513,6073,1,53,117
514,6074,1,53,117
515,6079,1,39,115
516,6080,1,55,115
517,6081,1,42,115
518,6082,1,43,115
519,6083,1,43,115
520,6084,1,43,115
521,6085,1,43,115
522,6086,1,43,115
523,6087,1,43,115
524,6088,1,44,116
525,6089,1,44,116
526,6090,1,44,116
527,6091,1,44,116
528,6092,1,44,116
529,6093,1,45,117
530,6094,1,53,117
531,6095,1,53,117
532,6099,1,57,115
533,6100,1,41,115
534,6101,1,42,115
535,6102,1,43,115
536,6103,1,43,115
537,6104,1,43,115
538,6105,1,43,115
539,6106,1,43,115
540,6107,1,43,115
541,6108,1,44,116
542,6109,1,44,116
543,6110,1,44,116
544,6111,1,44,116
545,6112,1,44,116
546,6113,1,45,117
547,6114,1,53,117
548,6115,1,53,117
549,6119,1,52,115
550,6120,1,55,115
551,6121,1,42,115
552,6122,1,43,115
553,6123,1,43,115
554,6124,1,43,115
555,6125,1,43,115
556,6126,1,43,115
557,6127,1,43,115
558,6128,1,44,116
559,6129,1,44,116
560,6130,1,44,116
561,6131,1,44,116
562,6132,1,45,116
563,6133,1,53,117
564,6134,1,53,117
565,6135,1,53,117
566,6139,1,52,115
567,6140,1,55,115
568,6141,1,42,115
569,6142,1,43,115
570,6143,1,43,115
571,6144,1,43,115
572,6145,1,43,115
573,6146,1,43,115
574,6147,1,43,115
575,6148,1,44,116
576,6149,1,44,116
577,6150,1,44,116
578,6151,1,44,116
579,6152,1,45,116
580,6153,1,53,117
581,6154,1,53,117
582,6155,1,53,117
583,6159,1,52,115
584,6160,1,55,115
585,6161,1,42,115
586,6162,1,43,115
587,6163,1,43,115
588,6164,1,43,115
589,6165,1,43,115
590,6166,1,43,115
591,6167,1,44,115
592,6168,1,44,116
593,6169,1,44,116
594,6170,1,44,116
595,6171,1,44,116
596,6172,1,45,116
597,6173,1,53,117
598,6174,1,53,117
599,6175,1,53,117
600,6182,1,39,115
601,6183,1,55,115
602,6184,1,43,115
603,6185,1,43,115
604,6186,1,43,115
605,6187,1,44,116
606,6188,1,44,116
607,6189,1,45,117
608,6190,1,53,117
609,6197,1,39,115
610,6198,1,41,115
611,6199,1,43,115
612,6200,1,43,115
613,6201,1,43,115
614,6202,1,44,116
615,6203,1,44,116
616,6204,1,45,117
617,6205,1,53,117
618,6211,1,39,115
619,6212,1,55,115
620,6213,1,43,115
621,6214,1,43,115
622,6215,1,43,115
623,6216,1,44,116
624,6217,1,44,116
625,6218,1,45,117
626,6219,1,53,117
627,6225,1,52,115
628,6226,1,42,115
629,6227,1,43,115
630,6228,1,43,115
631,6229,1,43,115
632,6230,1,44,116
633,6231,1,44,116
634,6232,1,53,117
635,6235,1,52,115
636,6236,1,42,115
637,6237,1,43,115
638,6238,1,43,115
639,6239,1,43,115
640,6240,1,44,116
641,6241,1,44,116
642,6242,1,53,117
643,6245,1,52,115
644,6246,1,42,115
645,6247,1,43,115
646,6248,1,43,115
647,6249,1,43,115
648,6250,1,44,116
649,6251,1,44,116
650,6252,1,45,117
651,6253,1,53,117
652,6265,1,39,115
653,6266,1,41,115
654,6267,1,43,115
655,6268,1,43,115
656,6269,1,43,115
657,6270,1,44,116
658,6271,1,44,116
659,6272,1,45,117
660,6273,1,58,117
661,6279,1,39,115
662,6280,1,55,115
663,6281,1,43,115
664,6282,1,43,115
665,6283,1,43,115
666,6284,1,44,116
667,6285,1,44,116
668,6286,1,45,117
669,6287,1,53,117
670,6293,1,39,115
671,6294,1,41,115
672,6295,1,43,115
673,6296,1,43,115
674,6297,1,43,115
675,6298,1,44,116
676,6299,1,44,116
677,6300,1,45,117
678,6301,1,53,117
679,6307,1,52,115
680,6308,1,42,115
681,6309,1,43,115
682,6310,1,43,115
683,6311,1,44,115
684,6312,1,44,116
685,6313,1,44,116
686,6314,1,53,117
687,6317,1,55,115
688,6318,1,42,115
689,6319,1,43,115
690,6320,1,43,115
691,6321,1,44,115
692,6322,1,44,116
693,6323,1,44,116
694,6324,1,53,117
695,6327,1,52,115
696,6328,1,42,115
697,6329,1,43,115
698,6330,1,43,115
699,6331,1,44,115
700,6332,1,44,116
701,6333,1,44,116
702,6334,1,45,117
703,6345,1,59,118
704,6346,1,60,118
705,6347,1,60,118
706,6348,1,60,118
707,6349,1,60,118
708,6350,1,60,118
709,6351,1,60,118
710,6352,1,60,118
711,6353,1,60,118
712,6354,1,61,119
713,6355,1,62,119
714,6356,1,62,119
715,6360,1,60,118
716,6361,1,60,118
717,6362,1,60,118
718,6363,1,60,118
719,6364,1,60,118
720,6365,1,60,118
721,6366,1,60,118
722,6367,1,60,118
723,6368,1,60,118
724,6369,1,61,119
725,6370,1,62,119
726,6371,1,62,119
727,6372,1,63,118
728,6373,1,64,118
729,6374,1,65,118
730,6375,1,65,118
731,6376,1,65,118
732,6377,1,62,119
733,6378,1,66,120
734,6379,1,66,120
735,6380,1,66,120
736,6381,1,66,120
737,6382,1,66,120
738,6383,1,66,120
739,6384,1,66,120
740,6385,1,66,120
741,6386,1,66,120
742,6387,1,66,120
743,6388,1,66,120
744,6389,1,66,120
745,6390,1,66,120
746,6391,1,66,120
747,6392,1,66,120
748,6393,1,66,120
749,6394,1,66,120
750,6395,1,66,120
751,6410,1,67,115
752,6411,1,68,115
753,6412,1,68,115
754,6413,1,69,116
755,6414,1,69,116
756,6415,1,69,116
757,6416,1,69,116
758,6417,1,69,116
759,6418,1,69,116
760,6419,1,69,116
761,6420,1,69,116
762,6421,1,69,116
763,6422,1,69,116
764,6584,1,70,121
765,6585,1,71,121
766,6586,1,72,121
767,6587,1,72,121
768,6588,1,70,121
769,6589,1,70,121
770,6590,1,72,121
771,6591,1,72,121
772,6592,1,71,121
773,6593,1,71,121
774,6594,1,71,121
775,6595,1,72,121
776,6596,1,71,121
777,6597,1,72,121
778,6598,1,72,121
779,6599,1,70,121
780,6600,1,71,121
781,6601,1,72,121
782,6602,1,73,121
783,6603,1,73,121
784,6604,1,71,121
785,6605,1,71,121
786,6606,1,72,121
787,6607,1,72,121
788,6608,1,71,121
789,6609,1,72,121
790,6610,1,71,121
791,6611,1,72,121
792,6612,1,71,121
793,6613,1,72,""
794,6614,1,72,""
795,6615,1,74,""
796,6616,1,72,""
797,6617,1,74,""
798,6618,1,70,""
799,6619,1,72,""
800,6620,1,72,""
801,6621,1,74,""
802,6622,1,72,""
803,7315,1,72,""
804,7316,1,71,""
805,6624,1,73,121
806,6627,1,73,121
807,6629,1,70,121
808,6630,1,72,121
809,6631,1,70,""
810,6632,1,72,""
811,6633,1,73,""
812,6634,1,72,""
813,6635,1,70,""
814,6636,1,70,""
815,6637,1,74,""
816,6640,1,72,121
817,6641,1,71,121
818,6642,1,72,""
819,6643,1,72,121
820,6644,1,71,""
821,6645,1,72,""
822,6646,1,70,121
823,6647,1,72,121
824,6648,1,71,121
825,6649,1,71,121
826,6650,1,71,121
827,6651,1,70,121
828,6653,1,71,121
829,6655,1,70,121
830,6656,1,73,""
831,6658,1,70,""
832,6659,1,73,""
833,6660,1,70,121
834,6661,1,73,121
835,6662,1,73,121
836,6663,1,73,121
837,6664,1,73,121
838,6666,1,73,121
839,6667,1,73,121
840,6668,1,71,121
841,6669,1,73,121
842,6670,1,72,121
843,6671,1,72,121
844,6672,1,72,121
845,6673,1,73,121
846,6674,1,71,121
847,6675,1,73,121
848,6676,1,73,121
849,6677,1,73,121
850,6678,1,73,121
851,6679,1,71,121
852,6680,1,70,121
853,6681,1,72,121
854,6682,1,73,""
855,6683,1,72,""
856,6684,1,70,""
857,6685,1,73,""
858,6686,1,72,""
859,6687,1,73,""
860,6688,1,73,""
861,6689,1,73,""
862,6690,1,73,""
863,6691,1,72,""
864,6692,1,70,121
865,6693,1,72,121
866,6694,1,73,121
867,6695,1,73,121
868,6696,1,72,121
869,6697,1,71,121
870,6698,1,72,121
871,6699,1,72,121
872,6700,1,73,121
873,6701,1,73,121
874,6702,1,72,121
875,6703,1,73,121
876,6704,1,73,121
877,6705,1,73,121
878,6706,1,73,121
879,6707,1,73,121
880,6708,1,73,121
881,6709,1,71,121
882,6710,1,71,""
883,6711,1,70,""
884,6712,1,72,121
885,6714,1,73,""
886,6715,1,73,""
887,6716,1,73,""
888,6717,1,73,""
889,6718,1,73,""
890,6719,1,72,""
891,6720,1,72,""
892,6721,1,70,121
893,6722,1,71,121
894,6723,1,72,121
895,6724,1,71,121
896,6725,1,71,121
897,6726,1,72,""
898,6727,1,72,121
899,6728,1,71,121
900,6729,1,71,121
901,6730,1,71,121
902,6732,1,73,121
903,6734,1,71,121
904,6735,1,72,""
905,6736,1,72,""
906,6737,1,70,""
907,6738,1,70,""
908,6739,1,70,""
909,6741,1,74,""
910,6744,1,74,""
911,6743,1,70,""
912,6745,1,73,121
913,6746,1,73,121
914,6747,1,73,121
915,6748,1,72,121
916,6749,1,70,121
917,6750,1,74,""
918,6751,1,74,""
919,6752,1,72,""
920,6753,1,73,""
921,6754,1,72,121
922,6755,1,70,""
923,6756,1,70,""
924,6757,1,74,""
925,6758,1,72,121
926,6759,1,74,""
927,6760,1,74,""
928,6761,1,72,""
929,6762,1,75,""
930,6763,1,72,121
931,6764,1,72,121
932,6765,1,73,""
933,6766,1,70,121
934,6767,1,71,121
935,6768,1,70,""
936,6769,1,70,""
937,6770,1,74,""
938,6771,1,74,""
939,6772,1,74,""
940,6773,1,71,121
941,6774,1,75,""
942,6775,1,73,121
943,6777,1,73,121
944,6779,1,73,121
945,6781,1,72,121
946,6782,1,70,121
947,6783,1,72,121
948,6784,1,70,121
949,6787,1,73,""
950,6788,1,71,121
951,6789,1,72,121
952,6790,1,75,""
953,6791,1,73,121
954,6792,1,72,121
955,6793,1,72,121
956,6794,1,72,121
957,6795,1,70,121
958,6796,1,73,121
959,6797,1,73,121
960,6822,1,71,121
961,6833,1,70,121
962,6834,1,70,121
963,6836,1,70,""
964,6837,1,73,121
965,6838,1,73,121
966,6839,1,73,121
967,6840,1,73,121
968,6841,1,73,121
969,6842,1,73,121
970,6843,1,71,121
971,6844,1,71,121
972,6847,1,72,121
973,6848,1,72,121
974,6849,1,70,121
975,6851,1,73,""
976,6852,1,70,121
977,6853,1,70,121
978,6854,1,70,121
979,6855,1,70,121
980,6856,1,70,""
981,6857,1,70,121
982,6858,1,73,121
983,6859,1,73,121
984,6860,1,73,121
985,6861,1,72,121
986,6862,1,72,121
987,6863,1,71,121
988,6864,1,71,121
989,6865,1,70,""
990,6866,1,70,""
991,6867,1,70,""
992,6868,1,70,""
993,6869,1,71,121
994,6870,1,73,""
995,6871,1,70,121
996,6872,1,70,121
997,6873,1,71,121
998,6874,1,70,121
999,6875,1,70,121
1000,6876,1,72,121
1001,6878,1,72,121
1002,6879,1,72,121
1003,6881,1,71,121
1004,6882,1,71,121
1005,6883,1,70,121
1006,7317,1,70,121
1007,6885,1,70,""
1008,6886,1,70,121
1009,6887,1,71,121
1010,6888,1,72,121
1011,6889,1,71,121
1012,6890,1,72,121
1013,6891,1,72,""
1014,6892,1,73,""
1015,6893,1,70,""
1016,6894,1,71,121
1017,6895,1,74,""
1018,6896,1,72,121
1019,6897,1,71,121
1020,6898,1,70,121
1021,6900,1,71,121
1022,6902,1,73,""
1023,6903,1,74,""
1024,6904,1,70,""
1025,6905,1,72,121
1026,6906,1,74,""
1027,6907,1,74,""
1028,6908,1,74,""
1029,6909,1,71,""
1030,6910,1,71,""
1031,6911,1,73,""
1032,6912,1,73,""
1033,6913,1,74,""
1034,6914,1,72,""
1035,6915,1,74,""
1036,6916,1,72,""
1037,6917,1,74,""
1038,6918,1,72,""
1039,6919,1,74,""
1040,6920,1,71,""
1041,6921,1,71,""
1042,6922,1,71,""
1043,6923,1,70,121
1044,6924,1,72,121
1045,6925,1,72,121
1046,6926,1,70,121
1047,6927,1,72,121
1048,6928,1,72,121
1049,6929,1,70,121
1050,6930,1,71,""
1051,6931,1,71,""
1052,6932,1,71,""
1053,6933,1,71,""
1054,6934,1,71,""
1055,6935,1,71,""
1056,6936,1,73,121
1057,6937,1,72,121
1058,6938,1,71,121
1059,6939,1,72,121
1060,6940,1,70,121
1061,6941,1,70,121
1062,6942,1,70,121
1063,6946,1,70,""
1064,6947,1,70,""
1065,6949,1,70,121
1066,6950,1,71,121
1067,6951,1,70,121
1068,6952,1,72,121
1069,6953,1,71,121
1070,6954,1,74,""
1071,6955,1,74,""
1072,6956,1,70,121
1073,6957,1,71,121
1074,6958,1,70,121
1075,6959,1,72,121
1076,6960,1,71,121
1077,6961,1,73,121
1078,6962,1,72,121
1079,6963,1,74,""
1080,6964,1,70,121
1081,6965,1,73,121
1082,6966,1,71,121
1083,6967,1,70,121
1084,6968,1,73,121
1085,6969,1,70,121
1086,6970,1,70,121
1087,6971,1,73,121
1088,6972,1,70,""
1089,6973,1,73,121
1090,6974,1,74,""
1091,6975,1,73,121
1092,6976,1,70,""
1093,6977,1,74,""
1094,6978,1,71,121
1095,6979,1,71,121
1096,6980,1,71,121
1097,6983,1,70,121
1098,6984,1,71,121
1099,6985,1,70,121
1100,6986,1,71,121
1101,6987,1,72,121
1102,6988,1,70,121
1103,6989,1,73,""
1104,6990,1,73,""
1105,6991,1,71,121
1106,6992,1,72,121
1107,6993,1,73,121
1108,6994,1,70,""
1109,6995,1,70,121
1110,6996,1,73,121
1111,6997,1,70,""
1112,6998,1,73,""
1113,6999,1,71,121
1114,7000,1,70,121
1115,7001,1,72,121
1116,7002,1,73,121
1117,7003,1,70,""
1118,7004,1,73,""
1119,7005,1,70,121
1120,7006,1,73,""
1121,7007,1,70,""
1122,7008,1,71,121
1123,7009,1,73,121
1124,7010,1,70,""
1125,7011,1,70,121
1126,7012,1,72,121
1127,7013,1,71,""
1128,7014,1,71,121
1129,7015,1,72,""
1130,7016,1,74,""
1131,7017,1,73,121
1132,7018,1,70,121
1133,7057,1,72,""
1134,7058,1,70,121
1135,7059,1,73,121
1136,7060,1,73,121
1137,7061,1,71,121
1138,7062,1,73,121
1139,7063,1,70,121
1140,7064,1,72,121
1141,7066,1,70,""
1142,7067,1,70,""
1143,7068,1,74,""
1144,7069,1,74,121
1145,7070,1,72,121
1146,7071,1,73,121
1147,7072,1,70,121
1148,7073,1,72,121
1149,7074,1,72,121
1150,7075,1,73,121
1151,7076,1,70,""
1152,7077,1,70,""
1153,7078,1,72,121
1154,7079,1,70,121
1155,7080,1,70,121
1156,7081,1,70,121
1157,7082,1,71,121
1158,7083,1,70,121
1159,7084,1,71,121
1160,7085,1,70,""
1161,7086,1,70,121
1162,7087,1,70,""
1163,7088,1,72,121
1164,7089,1,70,121
1165,7090,1,73,""
1166,7095,1,72,121
1167,7096,1,73,121
1168,7097,1,70,""
1169,7098,1,70,121
1170,7099,1,73,121
1171,7100,1,73,""
1172,7101,1,72,""
1173,7102,1,73,121
1174,7103,1,72,121
1175,7104,1,70,121
1176,7105,1,72,121
1177,7106,1,73,121
1178,7108,1,72,121
1179,7109,1,70,121
1180,7110,1,73,121
1181,7111,1,72,121
1182,7112,1,72,121
1183,7113,1,70,121
1184,7114,1,71,121
1185,7115,1,70,""
1186,7116,1,74,""
1187,7118,1,70,121
1188,7119,1,70,121
1189,7120,1,70,121
1190,7121,1,70,121
1191,7122,1,72,121
1192,7123,1,70,121
1193,7124,1,70,121
1194,7126,1,73,121
1195,7125,1,70,121
1196,7127,1,70,121
1197,7128,1,70,121
1198,7129,1,70,121
1199,7130,1,70,121
1200,7131,1,70,121
1201,7132,1,70,121
1202,7134,1,74,""
1203,7135,1,74,""
1204,7136,1,73,""
1205,7294,1,73,121
1206,7295,1,73,121
1207,7293,1,70,121
1208,7299,1,70,121
1209,7296,1,72,121
1210,7138,1,74,""
1211,7137,1,70,""
1212,7318,1,74,""
1213,7319,1,74,""
1214,7320,1,72,""
1215,7321,1,73,""
1216,7322,1,72,""
1217,7323,1,70,""
1218,7324,1,73,""
1219,7325,1,70,""
1220,7326,1,70,""
1221,7327,1,74,""
1222,7328,1,72,""
1223,7329,1,73,""
1224,7330,1,70,""
1225,7331,1,73,""
1226,7332,1,73,121
1227,7333,1,73,121
1228,7334,1,73,""
1229,7335,1,74,""
1230,7336,1,70,""
1231,7337,1,74,""
1232,7341,1,76,""
1233,7342,1,76,""
1234,7343,1,76,""
1235,7353,1,77,""
1236,7354,1,77,""
1237,7355,1,77,""
1238,7356,1,77,""
1239,7357,1,77,""
1240,7358,1,77,""
1241,7359,1,77,""
1242,7360,1,77,""
1243,7361,1,78,""
1244,7362,1,78,""
1245,7363,1,78,""
1246,7364,1,78,""
