"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster","bool"
172,"SkeletonCasterLightning",100,"",0,0,100,20,3,"","",""
173,"IntMissionSkeletonCasterLightning",100,"",0,0,100,20,23,"","",""
174,"SkeletonCasterMalachai",100,"",0,0,100,20,23,"","",""
175,"ConstructCasterLightning",100,"",0,0,100,20,20,"","",""
176,"ConstructCasterLightningAtziri",100,"",0,0,100,20,20,"","",""
177,"SkeletonCasterBossInvasion",100,"",0,0,100,20,37,"","",""
178,"SkeletonCasterDescent2Lightning",100,"",0,0,100,20,3,"","",""
179,"SkeletonCasterLightningBoss",100,"",0,0,100,20,34,"","",""
180,"SkeletonBoss",100,"",15,0,0,20,26,"","",""
181,"SkeletonBossMapChatters",100,"",15,0,0,20,34,"","",""
182,"LabyrinthLieutenantSkeletonBoss",100,"",15,0,0,20,25,"","",""
183,"LabyrinthLieutenantSkeletonBossCold",100,"",15,0,0,20,26,"","",""
184,"ProphecySkeletonBossFire",100,"",15,0,0,20,25,"","",""
185,"ProphecySkeletonBossCold",100,"",15,0,0,20,26,"","",""
186,"ProphecySkeletonBossLightning",100,"",15,0,0,20,27,"","",""
187,"SkeletonBossDescent",100,"",15,0,0,20,0,"","",""
188,"SkeletonMeleeBossInvasion",100,"",15,0,0,20,37,"","",""
189,"SkeletonBossEndlessLedge",100,"",15,0,0,20,26,"","",""
190,"SkeletonMapBoss",100,"",15,0,0,20,34,"","",""
191,"SkeletonBurnBossMinion",100,"",15,0,0,30,3,"","",""
192,"SkeletonSoldierMelee",100,"",100,0,0,30,3,"","",""
193,"SkeletonSoldierMeleeChampion",100,"",100,0,0,30,3,"","",""
194,"SkeletonSoldierMeleeBoss",100,"",100,0,0,20,27,"","",""
195,"SkeletonSoldierMeleeBossSideArea",100,"",50,0,50,20,37,"","",""
196,"SkeletonSoldierMeleeMapBoss",100,"",100,0,0,20,34,"","",""
197,"SkeletonSoldierRanged",100,"",0,10,0,20,3,"","",""
198,"SkeletonSoldierRangedChampion",100,"",0,10,0,20,3,"","",""
199,"SkeletonSoldierElite",100,"",100,0,0,30,20,"","",""
200,"SkeletonSoldierRangedBoss",100,"",0,10,0,20,27,"","",""
201,"SkeletonSoldierRangedBossClone",100,"",0,10,0,20,27,"","",""
202,"SkeletonSoldierRangedMapBoss",100,"",0,10,0,20,34,"","",""
203,"SkeletonSoldierRangedMapBoss2",100,"",0,10,0,20,34,"","",""
204,"SkeletonSoldierRangedMapBossClone",100,"",0,10,0,20,34,"","",""
205,"VollBoss",100,"",25,0,0,20,38,"","",""
206,"VollMapBoss",100,"",25,0,0,20,34,"","",""
207,"VollMapBoss2",100,"",25,0,0,20,34,"","",""
208,"Maligaro",100,"",0,50,50,20,26,"","",""
209,"MaligaroMapBoss",100,"",0,50,50,20,34,"","",""
210,"MaligaroMapBoss2",100,"",0,50,50,20,34,"","",""
211,"MaligaroProphecy",100,"",0,50,50,20,26,"","",""
212,"Doedre",100,"",0,0,100,20,25,"","",""
213,"DoedreMapBoss",100,"",0,0,100,20,34,"","",""
214,"DoedreMapBoss2",100,"",0,0,100,20,34,"","",""
215,"DoedreUniqueMapBoss",100,"",0,0,100,20,34,"","",""
216,"DoedreProphecy",100,"",0,0,100,20,25,"","",""
217,"Shavronne",100,"",0,0,100,20,27,"","",""
218,"ShavronneMapBoss",100,"",0,0,100,20,34,"","",""
219,"ShavronneMapBoss2",100,"",0,0,100,20,34,"","",""
220,"Malachai",100,"",25,0,0,30,38,"","",""
221,"MalachaiMapBoss",100,"",25,0,0,30,34,"","",""
222,"MalachaiMapBossShaper",100,"",25,0,0,30,34,"","",""
223,"MalachaiMapBossSimplified",100,"",25,0,0,30,34,"","",""
224,"DaressoBoss",100,"",50,50,0,30,38,"","",""
225,"DaressoBossMerciless",100,"",50,50,0,30,38,"","",""
226,"DaressoMapBoss",100,"",50,50,0,30,34,"","",""
227,"DaressoProphecy",100,"",50,50,0,30,26,"","",""
228,"Bandit",100,"",20,20,0,20,0,"","",""
229,"BanditChestGuard",100,"",20,20,0,20,8,"","",""
230,"BanditLordMinion",100,"",20,20,0,20,0,"","",""
231,"BanditSpectator",100,"",0,0,0,0,0,"","",""
232,"BanditShaped",100,"",20,20,0,20,8,"","",""
233,"BanditPerandus",100,"",20,20,0,20,0,"","",""
234,"BanditChampion",100,"",20,20,0,20,0,"","",""
235,"BanditBoar",100,"",20,20,0,20,0,"","",""
236,"Hostage",100,"",20,0,0,20,23,"","",""
237,"BanditBoss",100,"",20,20,0,20,33,"","",""
238,"BanditBossInvasion",100,"",20,20,0,20,37,"","",""
239,"BanditMapBoss",100,"",20,20,0,20,34,"","",""
240,"BanditBossDescent",100,"",20,20,0,20,0,"","",""
241,"BanditBossEndlessLedge",100,"",20,20,0,20,33,"","",""
242,"BanditMartyr",100,"",20,20,0,20,0,"","",""
243,"BanditMartyrBossSideArea",100,"",20,20,0,20,37,"","",""
244,"BanditBossMinor",100,"",20,20,0,20,23,"","",""
245,"BanditTwoHandedWeapon",100,"",50,0,0,20,0,"","",""
246,"BanditDockChampionType",100,"",50,0,0,20,0,"","",""
247,"BanditTwoHandedWeaponShaped",100,"",50,0,0,20,8,"","",""
248,"BanditTwoHandedWeaponBear",100,"",50,0,0,20,0,"","",""
249,"BanditBowBossSideArea",100,"",20,20,0,20,23,"","",""
250,"BanditMageMapBoss",100,"",0,0,20,20,34,"","",""
251,"BanditAnimalTrioBoss",100,"",20,80,0,20,33,"","",""
252,"BanditAnimalTrioBossSpawned",100,"",40,40,0,20,33,"","",""
253,"Ghost",100,"",0,50,50,20,3,"","",""
254,"GhostCaster",100,"",0,50,50,20,3,"","",""
255,"GhostEssence",100,"",0,50,50,20,3,"","",""
256,"GhostMaps",100,"",0,50,50,20,3,"","",""
257,"GhostMapBoss",100,"",0,50,50,20,34,"","",""
258,"GhostPirateGreenBladeVortex",100,"",0,50,50,20,3,"","",""
259,"GhostChampion",100,"",0,50,50,20,3,"","",""
260,"GhostBossInvasion",100,"",0,50,50,20,37,"","",""
261,"GhostRanged",100,"",0,50,50,20,3,"","",""
262,"GhostRangedMaps",100,"",0,50,50,20,3,"","",""
263,"GhostWand",100,"",0,50,50,20,3,"","",""
264,"GhostWandMaps",100,"",0,50,50,20,3,"","",""
265,"GhostBossSideArea",100,"",0,50,50,20,37,"","",""
266,"GhostBossSideAreaLowbie",100,"",0,50,50,20,37,"","",""
267,"Ghost2",100,"",0,50,50,20,3,"","",""
268,"BanditBow",100,"",0,10,0,20,0,"","",""
269,"BanditBowChestGuard",100,"",0,10,0,20,8,"","",""
270,"BanditBowChampion",100,"",0,10,0,20,0,"","",""
271,"BanditBowBossInvasion",100,"",0,10,0,20,0,"","",""
272,"BanditBowBossBlackwood",100,"",0,10,0,20,0,"","",""
273,"BanditBowMapBoss",100,"",0,10,0,20,34,"","",""
274,"BanditBowMapBossFire",100,"",0,10,0,20,34,"","",""
275,"BanditBowPerandus",100,"",0,10,0,20,0,"","",""
276,"BanditBowStag",100,"",0,10,0,20,0,"","",""
277,"Goatman",100,"",15,5,0,20,1,"","",1
278,"GoatmanAbberath",100,"",15,5,0,20,18,"","",""
279,"MountainGoatman",100,"",15,5,0,20,2,"","",""
280,"GoatmanChimera",100,"",15,5,0,20,1,"","",""
281,"GoatmanChimeraTough",100,"",15,5,0,20,8,"","",""
282,"GoatmanChimeraBoss",100,"",15,5,0,20,1,"","",""
283,"GoatmanMapSubBoss",100,"",15,5,0,20,34,"","",""
284,"GoatmanMapBoss",100,"",15,5,0,20,34,"","",""
285,"GoatmanMaps",100,"",15,5,0,20,1,"","",""
286,"GoatmanBossInvasion",100,"",15,5,0,20,37,"","",""
287,"GoatmanBossNavali",100,"",15,5,0,20,1,"","",""
288,"GoatmanBossSideArea",100,"",15,5,0,20,37,"","",""
289,"GoatmanBossSideAreaLowbie",100,"",15,5,0,20,37,"","",""
290,"GoatmanShaman",100,"",0,0,50,20,18,"","",1
291,"GoatmanShamanAbberath",100,"",0,0,50,20,18,"","",""
292,"MountainGoatmanShaman",100,"",0,0,50,20,19,"","",""
293,"MountainGoatmanChampion",100,"",15,5,0,20,19,"","",""
294,"GoatmanShamanFireChampion",100,"",0,0,50,20,18,"","",""
295,"GoatmanShamanLightning",100,"",0,0,50,20,20,"","",1
296,"GoatmanShamanLightningChampion",100,"",0,0,50,20,20,"","",""
297,"GoatmanShamanBossInvasion",100,"",0,0,50,20,37,"","",""
298,"GoatmanShamanBossPrisonersGate",100,"",0,0,50,20,25,"","",""
299,"GoatmanShamanBossSideArea",100,"",0,0,50,20,37,"","",""
300,"GoatmanShamanBossSideAreaLowbie",100,"",0,0,50,20,37,"","",""
301,"Lion",100,"",10,10,0,20,1,"","",""
302,"LionRyslathaMinion",100,"",10,10,0,20,1,"","",""
303,"LionWolf",100,"",10,10,0,20,2,"","",""
304,"LionWolfChampion",100,"",10,10,0,20,2,"","",""
305,"LionWolfDelve",100,"",30,30,0,20,2,"","",""
306,"LionWolfDelveMedium",100,"",20,20,0,20,2,"","",""
307,"LionWolfDelveSmall",100,"",10,10,0,20,2,"","",""
308,"LionWolfChampionDelve",100,"",10,10,0,20,2,"","",""
309,"LionAlpha",100,"",10,10,0,20,18,"","",""
310,"LionChimera",100,"",10,10,0,20,1,"","",""
311,"LionChimeraTough",100,"",10,10,0,20,8,"","",""
312,"LionChimeraBoss",100,"",10,10,0,20,1,"","",""
313,"LionBoss",100,"",10,10,0,20,25,"","",""
314,"LionBossPrisonersGate",100,"",10,10,0,20,25,"","",""
315,"LionBossInvasion",100,"",10,10,0,20,37,"","",""
316,"LionBossDexMission",100,"",10,10,0,20,37,"","",""
317,"LionBossEndlessLedge",100,"",10,10,0,20,25,"","",""
318,"LionTalisman",100,"",10,10,0,20,1,"","",""
319,"LionPerandus",100,"",10,10,0,20,1,"","",""
320,"SummonedWolfRigwald",100,"",10,10,0,20,2,"","",""
321,"MapWolf",100,"",0,0,0,20,2,"","",""
322,"MapWolfBoss1",100,"",0,0,0,20,34,"","",""
323,"MapWolfBoss2",100,"",0,0,0,20,34,"","",""
324,"WolfBossGreust",100,"",0,0,0,20,0,"","",""
325,"SummonedSpectralWolf",340,1,0,0,0,20,41,"","",""
326,"SummonedWolf",340,1,0,0,0,20,41,"","",""
327,"Hellion",100,"",10,10,0,20,1,"","",""
328,"HellionBoss",100,"",10,10,0,20,25,"","",""
329,"Hound",100,"",10,10,0,20,1,"","",""
330,"Hound2",100,"",10,10,0,20,1,"","",""
331,"HoundBoss",100,"",10,10,0,20,25,"","",""
332,"HoundBoss2",100,"",10,10,0,20,25,"","",""
333,"HoundMapBoss",100,"",10,10,0,20,34,"","",""
334,"AlbinoRhoa",100,"",20,0,0,20,2,"","",""
335,"Rhoa",100,"",20,0,0,20,2,"","",""
336,"RhoaUntaintedBoss",100,"",20,0,0,20,34,"","",""
337,"RhoaDexMissionMinion",100,"",20,0,0,20,2,"","",""
338,"RhoaDexMissionBoss",100,"",20,0,0,20,26,"","",""
339,"RhoaTalisman",100,"",20,0,0,20,2,"","",""
340,"ProphecyRhoa",100,"",20,0,0,20,26,"","",""
341,"Spiker",100,"",15,15,0,20,2,"","",""
342,"SpikerChrome",100,"",15,15,0,20,2,"","",""
343,"SpikerMaps",100,"",15,15,0,20,2,"","",""
344,"SpikerBossInvasion",100,"",15,15,0,20,37,"","",""
345,"BloodChieftain",100,"",20,0,0,20,18,"","",""
346,"BloodChieftainUpdatedRig",100,"",20,0,0,20,18,"","",""
347,"BloodChieftainUntaintedBoss",100,"",20,0,0,20,34,"","",""
348,"BloodChieftainDexMissionBoss",100,"",20,0,0,20,25,"","",""
349,"BloodChieftainBossSideArea",100,"",20,0,0,20,37,"","",""
350,"BloodChieftainBoss",100,"",20,0,0,20,25,"","",""
351,"BloodChieftainBossInvasion",100,"",20,0,0,20,37,"","",""
352,"BloodChieftainMapBoss",100,"",20,0,0,20,34,"","",""
353,"BloodChieftainBossEndlessLedge",100,"",20,0,0,20,25,"","",""
354,"BloodChieftainTalisman",100,"",20,0,0,20,18,"","",""
355,"BloodChieftainParasite",100,"",20,0,0,20,18,"","",""
356,"BloodChieftainParasiteBoss",100,"",20,0,0,20,26,"","",""
357,"BloodChieftainUltimatum",100,"",20,0,0,20,18,1,"",""
358,"ShieldCrab",100,"",25,0,0,20,1,"","",1
359,"ShieldCrabAddedCold",100,"",25,0,0,20,9,"","",1
360,"ShieldCrabColdConvertMaps",100,"",25,0,0,20,1,"","",1
361,"ShieldCrabBoss",100,"",25,0,0,20,25,"","",1
362,"ShieldCrabBossInvasion",100,"",25,0,0,20,37,"","",1
363,"ShieldCrabBossDexMission",100,"",25,0,0,20,37,"","",1
364,"ShieldCrabNoTransform",100,"",25,0,0,20,37,"","",1
365,"ShieldCrab2",100,"",25,0,0,20,1,"","",1
366,"SeaWitch",100,"",0,0,100,20,19,"","",1
367,"SeaWitchWeak",100,"",0,0,100,20,19,"","",1
368,"SeaWitchFrostbolt",100,"",0,0,100,20,19,"","",1
369,"SeaWitchMerveilDaughter",100,"",0,0,100,20,19,"","",1
370,"SeaWitchBossEndlessLedge",100,"",0,0,100,20,26,"","",""
371,"SeaWitchSummoned",100,"",0,0,0,20,19,"","",""
372,"SeaWitchBossMinor",100,"",0,0,100,20,19,"","",""
373,"SeaWitchMapBoss",100,"",0,0,100,20,34,"","",""
374,"SeaWitchMapBossLightning",100,"",0,0,100,20,34,"","",""
375,"SeaWitchBossSideArea",100,"",0,0,100,20,37,"","",""
376,"DarkSeaWitch",100,"",0,0,100,20,34,"","",1
377,"ProphecySeaWitch",100,"",0,0,100,20,19,"","",1
378,"RootSpider",100,"",0,0,0,20,19,"","",""
379,"RootSpiderBossType",100,"",0,0,0,20,19,"","",""
380,"RootSpiderBossMinionType",100,"",0,0,0,20,19,"","",""
381,"RootSpiderUntaintedBoss",100,"",0,0,0,20,34,"","",""
382,"RootSpiderMinionMapBoss",100,"",0,0,0,20,2,"","",""
383,"RootSpiderMaps",100,"",0,0,0,20,19,"","",""
384,"RootSpiderBossSideArea",100,"",0,0,0,20,37,"","",""
385,"RootSpiderBoss",100,"",0,0,0,20,26,"","",""
386,"RootSpiderBossInvasion",100,"",0,0,0,20,37,"","",""
387,"RootSpiderBossEndlessLedge",100,"",0,0,0,20,26,"","",""
388,"RootSpiderMapBoss",100,"",0,0,0,20,34,"","",""
389,"ProphecyRootSpider",100,"",0,0,0,20,19,"","",""
390,"WaterElemental",100,"",0,0,50,20,1,"","",""
391,"WaterElementalBeacon",100,"",0,0,50,20,1,"","",""
392,"WaterElementalLarge",100,"",0,0,50,20,1,"","",""
393,"WaterElementalStranglecharm",100,"",0,0,50,20,1,"","",""
394,"ProphecyWaterElemental",100,"",0,0,50,20,1,"","",""
395,"WaterElementalMaps",100,"",0,0,50,20,1,"","",""
396,"WaterElementalVortex",100,"",0,0,50,20,1,"","",""
397,"WaterElementalMagmaStrMission",100,"",0,0,50,20,1,"","",""
398,"WaterElementalMagmaWbMinion",100,"",0,0,50,20,1,"","",""
399,"WaterElementalLightningStrMission",100,"",0,0,50,20,3,"","",""
400,"WaterElementalLightningVinktarBoss",100,"",0,0,50,20,3,"","",""
401,"WaterElementalIceStrMission",100,"",0,0,50,20,2,"","",""
402,"WaterElementalBossSewers",100,"",0,0,50,20,25,"","",""
403,"WaterElementalBossMinion",100,"",0,0,50,20,1,"","",""
404,"WaterElementalBossMinionWeak",100,"",0,0,50,20,1,"","",""
405,"WaterElementalBossInvasion",100,"",0,0,50,20,37,"","",""
406,"WaterElementalMapBoss",100,"",0,0,50,20,34,"","",""
407,"WaterElementalMapBoss2",100,"",0,0,50,20,34,"","",""
408,"WaterElementalBossEndlessLedge",100,"",0,0,50,20,25,"","",""
