"rownum","BaseItemTypesKey","Critical","Speed","DamageMin","DamageMax","RangeMax","Null6"
82,3789,600,625,20,37,11,0
83,3790,600,625,22,41,11,0
84,3791,500,667,6,11,11,0
85,3792,500,690,10,15,11,0
86,3793,500,667,11,21,11,0
87,3794,500,769,12,35,11,0
88,3795,500,741,19,34,11,0
89,3796,500,714,14,42,11,0
90,3797,500,833,27,50,11,0
91,3798,500,769,29,48,11,0
92,3799,500,741,26,46,11,0
93,3800,500,769,32,50,11,0
94,3801,500,667,25,46,11,0
95,3802,500,833,26,79,11,0
96,3803,500,769,35,65,11,0
97,3804,500,714,24,71,11,0
98,3805,500,833,45,83,11,0
99,3806,500,769,45,75,11,0
100,3807,500,741,40,71,11,0
101,3808,500,769,49,77,11,0
102,3809,500,667,38,70,11,0
103,3810,500,833,38,114,11,0
104,3811,500,769,47,87,11,0
105,3812,500,714,30,90,11,0
106,3813,500,833,54,100,11,0
107,3814,500,769,51,85,11,0
108,3815,500,741,44,79,11,0
109,3816,500,769,21,44,11,0
110,3817,500,769,32,67,11,0
111,3818,500,769,38,79,11,0
112,3819,500,690,5,11,11,0
113,3820,500,909,3,23,11,0
114,3821,500,645,4,9,11,0
115,3822,500,667,6,14,11,0
116,3823,500,645,5,22,11,0
117,3824,500,690,15,21,11,0
118,3825,500,714,16,30,11,0
119,3826,500,690,18,33,11,0
120,3827,500,667,20,33,11,0
121,3828,500,769,19,54,11,0
122,3829,500,870,28,60,11,0
123,3830,500,769,25,53,11,0
124,3831,500,645,13,53,11,0
125,3832,500,769,37,53,11,0
126,3833,500,833,38,70,11,0
127,3834,500,769,36,66,11,0
128,3835,500,667,34,55,11,0
129,3836,500,769,30,86,11,0
130,3837,500,870,44,94,11,0
131,3838,500,769,39,83,11,0
132,3839,500,645,20,80,11,0
133,3840,500,769,54,78,11,0
134,3841,500,833,53,98,11,0
135,3842,500,769,46,86,11,0
136,3843,500,667,41,68,11,0
137,3844,500,769,35,99,11,0
138,3845,500,714,37,80,11,0
139,3846,600,625,18,33,11,0
140,3847,600,625,27,51,11,0
141,3848,600,625,34,63,11,0
142,3849,550,645,5,11,11,0
143,3850,550,625,4,17,11,0
144,3851,600,667,11,20,11,0
145,3852,550,645,11,25,11,0
146,3853,550,625,12,29,11,0
147,3854,650,769,12,46,11,0
148,3855,550,625,18,33,11,0
149,3856,570,714,19,44,11,0
150,3857,600,645,19,40,11,0
151,3858,550,667,13,51,11,0
152,3859,600,714,25,46,11,0
153,3860,550,667,21,50,11,0
154,3861,550,625,21,49,11,0
155,3862,650,769,18,73,11,0
156,3863,550,625,28,51,11,0
157,3864,570,714,29,67,11,0
158,3865,600,645,29,60,11,0
159,3866,550,667,19,75,11,0
160,3867,600,714,35,65,11,0
161,3868,550,667,29,69,11,0
162,3869,550,625,27,64,11,0
163,3870,650,769,22,87,11,0
164,3871,550,625,32,60,11,0
165,3872,570,714,31,72,11,0
166,3873,600,667,32,66,11,0
167,3874,500,690,6,8,11,0
168,3875,500,714,8,13,11,0
169,3876,500,690,13,16,11,0
170,3877,500,769,15,27,11,0
171,3878,500,690,13,31,11,0
172,3879,500,714,19,32,11,0
173,3880,500,833,32,40,11,0
174,3881,500,714,21,43,11,0
175,3882,500,741,28,42,11,0
176,3883,500,800,31,51,11,0
177,3884,500,714,33,42,11,0
178,3885,500,870,37,69,11,0
179,3886,500,714,25,59,11,0
180,3887,500,769,38,63,11,0
181,3888,500,833,53,67,11,0
182,3889,500,714,33,69,11,0
183,3890,500,741,44,66,11,0
184,3891,500,800,48,80,11,0
185,3892,500,714,49,62,11,0
186,3893,500,870,54,101,11,0
187,3894,500,714,35,81,11,0
188,3895,500,769,49,82,11,0
189,3896,500,833,65,82,11,0
190,3897,500,714,38,80,11,0
191,3898,500,741,49,74,11,0
192,3899,500,769,20,41,11,0
193,3900,500,769,31,64,11,0
194,3901,500,769,39,81,11,0
195,3902,600,645,5,8,11,0
196,3903,600,667,8,12,11,0
197,3904,600,714,10,19,11,0
198,3905,650,714,14,22,11,0
199,3906,600,714,18,27,11,0
200,3907,600,690,17,31,11,0
201,3908,600,833,21,50,11,0
202,3909,620,800,29,44,11,0
203,3910,600,769,27,50,11,0
204,3911,600,667,24,36,11,0
205,3912,600,800,30,55,11,0
206,3913,650,800,35,52,11,0
207,3914,600,800,38,57,11,0
208,3915,600,714,30,55,11,0
209,3916,600,833,34,80,11,0
210,3917,620,800,45,67,11,0
211,3918,600,769,39,72,11,0
212,3919,600,667,37,55,11,0
213,3920,600,800,43,80,11,0
214,3921,650,800,49,73,11,0
215,3922,600,800,51,76,11,0
216,3923,600,714,37,70,11,0
217,3924,600,833,41,95,11,0
218,3925,620,800,50,76,11,0
219,3926,600,769,42,78,11,0
220,3927,630,690,23,34,11,0
221,3928,630,690,35,52,11,0
222,3929,630,690,41,61,11,0
223,3930,500,714,5,13,120,0
224,3931,500,667,6,16,120,0
225,3932,600,769,6,25,120,0
226,3933,600,769,12,26,120,0
227,3934,670,800,11,34,120,0
228,3935,650,714,11,34,120,0
229,3936,500,690,10,41,120,0
230,3937,500,833,20,53,120,0
231,3938,550,714,27,40,120,0
232,3939,500,667,15,44,120,0
233,3940,600,800,17,69,120,0
234,3941,600,769,26,55,120,0
235,3942,670,800,23,68,120,0
236,3943,650,714,20,61,120,0
237,3944,500,690,17,67,120,0
238,3945,500,833,31,81,120,0
239,3946,550,714,40,60,120,0
240,3947,500,667,22,67,120,0
241,3948,600,800,25,100,120,0
242,3949,600,769,39,81,120,0
243,3950,670,800,30,89,120,0
244,3951,650,714,26,78,120,0
245,3952,500,690,20,78,120,0
246,3953,500,833,35,92,120,0
247,3954,550,714,44,66,120,0
248,3955,550,769,9,13,120,0
249,3956,550,769,13,20,120,0
250,3957,550,769,16,24,120,0
251,3958,500,800,5,12,120,0
252,3959,600,769,9,19,13,0
253,3960,620,769,10,31,13,0
254,3961,600,769,24,41,13,0
255,3962,640,769,14,42,13,0
256,3963,620,769,27,57,13,0
257,3964,650,870,27,81,13,0
258,3965,610,769,41,76,13,0
259,3966,600,833,41,85,13,0
260,3967,620,870,34,102,13,0
261,3968,600,769,51,86,13,0
262,3969,660,800,38,114,13,0
263,3970,630,800,56,117,13,0
264,3971,650,870,48,145,13,0
265,3972,610,769,65,121,13,0
266,3973,600,833,66,138,13,0
267,3974,620,870,55,165,13,0
268,3975,600,769,72,120,13,0
269,3976,730,800,53,160,13,0
270,3977,680,800,71,147,13,0
271,3978,700,870,57,171,13,0
272,3979,650,769,73,136,13,0
273,3980,600,833,70,145,13,0
274,3981,600,800,36,66,13,0
275,3982,600,800,55,102,13,0
276,3983,600,800,65,120,13,0
277,3984,700,800,39,73,13,0
278,3985,700,800,61,113,13,0
279,3986,700,800,78,144,13,0
280,3987,500,769,12,20,13,0
281,3988,500,800,19,30,13,0
282,3989,500,769,19,39,13,0
283,3990,500,769,29,43,13,0
284,3991,500,800,36,60,13,0
285,3992,500,769,43,58,13,0
286,3993,500,800,49,73,13,0
287,3995,500,870,58,91,13,0
288,3994,500,833,53,83,13,0
289,3996,500,800,48,99,13,0
290,3997,500,769,61,92,13,0
291,3998,500,833,74,123,13,0
292,3999,500,769,76,103,13,0
293,4000,500,800,81,121,13,0
294,4001,500,833,88,138,13,0
295,4002,500,952,121,189,13,0
296,4003,500,769,74,155,13,0
297,4004,570,741,87,131,13,0
298,4005,500,870,104,174,13,0
299,4006,500,714,90,122,13,0
300,4007,600,800,96,144,13,0
301,4008,500,833,97,152,13,0
302,4009,500,741,36,56,13,0
303,4010,500,741,55,86,13,0
304,4011,500,741,65,101,13,0
305,4012,500,690,8,16,13,0
306,4013,500,714,11,26,13,0
307,4014,500,690,17,29,13,0
308,4015,500,714,20,38,13,0
309,4016,500,714,23,48,13,0
310,4017,500,714,30,50,13,0
311,4018,500,741,31,65,13,0
312,4019,600,741,41,68,13,0
313,4020,500,769,34,79,13,0
314,4021,500,690,39,65,13,0
315,4022,500,741,45,84,13,0
316,4023,500,769,49,102,13,0
317,4024,500,714,54,89,13,0
318,4025,500,741,52,109,13,0
319,4026,600,741,63,104,13,0
320,4027,500,769,55,128,13,0
321,4028,500,667,62,104,13,0
322,4029,650,714,62,115,13,0
323,4030,500,769,68,142,13,0
324,4031,500,690,69,115,13,0
325,4032,500,741,62,129,13,0
326,4033,570,741,67,112,13,0
327,4034,600,769,34,63,13,0
328,4035,600,769,52,97,13,0
329,4036,600,769,61,114,13,0
330,4037,500,769,10,16,13,0
331,4038,500,800,17,25,13,0
332,4039,500,769,16,33,13,0
333,4040,500,769,25,38,13,0
334,4041,500,769,27,49,13,0
335,4042,500,833,40,60,13,0
336,4043,500,800,46,62,13,0
337,4044,500,800,45,68,13,0
338,4045,500,909,57,85,13,0
339,4046,500,800,43,88,13,0
340,4047,500,769,54,81,13,0
341,4048,500,800,55,103,13,0
342,4049,500,833,72,108,13,0
343,4050,500,800,77,104,13,0
344,4051,500,800,75,113,13,0
345,4052,500,1000,112,168,13,0
346,4053,550,769,65,135,13,0
347,4054,500,741,77,115,13,0
348,4055,500,800,74,138,13,0
349,4056,500,909,102,153,13,0
350,4057,600,870,101,137,13,0
351,4058,500,833,91,136,13,0
352,4059,500,870,39,64,13,0
353,4060,500,870,62,103,13,0
354,4061,500,870,81,135,13,0
355,4062,500,833,8,15,13,0
356,7877,600,667,4,8,10,0
