"rownum","BaseItemTypesKey","VirtualFile","Influences"
301,9483,"Art/2DItems/Divination/Images/TheProgenyofLunaris",[]
302,9484,"Art/2DItems/Divination/Images/TheEldritchDecay",[]
303,9485,"Art/2DItems/Divination/Images/CounciloOfCats",[]
304,9486,"Art/2DItems/Divination/Images/TheTumbleWeed",[]
305,9487,"Art/2DItems/Divination/Images/TheHiveOfKnowledge",[]
306,9488,"Art/2DItems/Divination/Images/GiftOfAsenath",[]
307,9489,"Art/2DItems/Divination/Images/ANoteInTheWind",[]
308,9490,"Art/2DItems/Divination/Images/TheGreatestIntentions",[]
309,9491,"Art/2DItems/Divination/Images/TheWhiteKnight",[2]
310,9492,"Art/2DItems/Divination/Images/PrometheusArmory",[]
311,9493,"Art/2DItems/Divination/Images/TheSustenance",[]
312,9494,"Art/2DItems/Divination/Images/PeacefulMoments",[]
313,9495,"Art/2DItems/Divination/Images/TheAwakened",[]
314,9496,"Art/2DItems/Divination/Images/AFamiliarCall","[0,4]"
315,9497,"Art/2DItems/Divination/Images/TheLongCon",[]
316,9498,"Art/2DItems/Divination/Images/TheGulf",[]
317,9499,"Art/2DItems/Divination/Images/TheBitterBlossom",[]
318,9500,"Art/2DItems/Divination/Images/Triskaidekaphobia",[]
319,9501,"Art/2DItems/Divination/Images/UnrequitedLove",[]
320,9502,"Art/2DItems/Divination/Images/TheCache",[]
321,9503,"Art/2DItems/Divination/Images/TheAcademic",[]
322,9504,"Art/2DItems/Divination/Images/DesecratedVirtue",[]
323,9505,"Art/2DItems/Divination/Images/BrothersStash",[]
324,9506,"Art/2DItems/Divination/Images/Unchained",[]
325,9507,"Art/2DItems/Divination/Images/TheUnexpectedPrize",[]
326,9508,"Art/2DItems/Divination/Images/CursedWords",[]
327,9509,"Art/2DItems/Divination/Images/TheJournalist",[]
328,9510,"Art/2DItems/Divination/Images/HauntingShadows",[]
329,9511,"Art/2DItems/Divination/Images/Acclimatisation",[]
330,9512,"Art/2DItems/Divination/Images/TheWhiteout",[]
331,9513,"Art/2DItems/Divination/Images/SocietysRemorse",[]
332,9514,"Art/2DItems/Divination/Images/DyingLight","[0,1]"
333,9515,"Art/2DItems/Divination/Images/FatefulMeeting",[]
334,9516,"Art/2DItems/Divination/Images/TheAstromancer","[0,1]"
335,9517,"Art/2DItems/Divination/Images/KeepersCorruption",[1]
336,9518,"Art/2DItems/Divination/Images/RecklessAmbition",[]
337,9519,"Art/2DItems/Divination/Images/LoveThroughIce",[]
338,9520,"Art/2DItems/Divination/Images/DrapedInDreams",[]
339,9521,"Art/2DItems/Divination/Images/ThePatient",[]
340,9522,"Art/2DItems/Divination/Images/TheLongWatch",[]
341,9523,"Art/2DItems/Divination/Images/TheBearWoman",[5]
342,9524,"Art/2DItems/Divination/Images/BrotherhoodInExile",[]
343,9525,"Art/2DItems/Divination/Images/WintersEmbrace",[]
344,9526,"Art/2DItems/Divination/Images/SambodhisWisdom",[]
345,9527,"Art/2DItems/Divination/Images/TheEnthusiasts",[]
346,9528,"Art/2DItems/Divination/Images/BrokenPromises",[]
347,9529,"Art/2DItems/Divination/Images/BrushPaintAndPalette",[]
348,9530,"Art/2DItems/Divination/Images/DeadlyJoy",[]
349,9531,"Art/2DItems/Divination/Images/TheAdventuringSpirit",[]
350,9532,"Art/2DItems/Divination/Images/TheEternalWar",[]
351,9533,"Art/2DItems/Divination/Images/Prejudice",[]
352,9534,"Art/2DItems/Divination/Images/TheShortcut",[]
353,9535,"Art/2DItems/Divination/Images/TheCardSharp",[]
354,9536,"Art/2DItems/Divination/Images/AModestRequest",[]
355,9537,"Art/2DItems/Divination/Images/LuminousTrove",[]
356,9538,"Art/2DItems/Divination/Images/TheHook",[]
357,9539,"Art/2DItems/Divination/Images/TheLastSupper",[]
358,9540,"Art/2DItems/Divination/Images/TheEmptiness",[]
359,9541,"Art/2DItems/Divination/Images/ASeaOfBlue",[]
360,9542,"Art/2DItems/Divination/Images/TheOffspring",[]
361,9543,"Art/2DItems/Divination/Images/ThePriceOfPrescience",[]
362,9544,"Art/2DItems/Divination/Images/TheMindsEyes",[]
363,9545,"Art/2DItems/Divination/Images/TerribleSecretOfSpace",[]
364,9546,"Art/2DItems/Divination/Images/TheBlessingOfMoosh",[]
365,9547,"Art/2DItems/Divination/Images/CostlyCurio",[]
366,9548,"Art/2DItems/Divination/Images/LachrymalNecrosis",[]
367,9549,"Art/2DItems/Divination/Images/Dementophobia",[]
368,9550,"Art/2DItems/Divination/Images/AmbitiousObsession",[]
369,9551,"Art/2DItems/Divination/Images/DesperateCrusade",[]
370,9552,"Art/2DItems/Divination/Images/AStonePerfected",[]
371,9553,"Art/2DItems/Divination/Images/TreasuresOfTheVaal",[]
372,9554,"Art/2DItems/Divination/Images/TheRabbitsFoot",[]
373,9555,"Art/2DItems/Divination/Images/ChasingRisk",[]
374,9556,"Art/2DItems/Divination/Images/ThePrinceOfDarkness",[]
375,9557,"Art/2DItems/Divination/Images/TheCatch",[]
376,9558,"Art/2DItems/Divination/Images/EternalBonds",[]
377,9559,"Art/2DItems/Divination/Images/Disdain",[]
378,9560,"Art/2DItems/Divination/Images/TheScout",[]
379,9561,"Art/2DItems/Divination/Images/GuardiansChallenge",[]
380,9562,"Art/2DItems/Divination/Images/TheForgottenTreasure",[]
381,9563,"Art/2DItems/Divination/Images/TheFoxInTheBrambles",[]
382,9564,"Art/2DItems/Divination/Images/Dream",[]
383,9565,"Art/2DItems/Divination/Images/JudgingVoices",[]
384,9566,"Art/2DItems/Divination/Images/Bijoux",[]
385,9567,"Art/2DItems/Divination/Images/SilenceAndFrost",[]
386,9568,"Art/2DItems/Divination/Images/MiseryInDarkness",[]
387,9569,"Art/2DItems/Divination/Images/TheTirelessExtractor",[]
388,9570,"Art/2DItems/Divination/Images/JustifiedAmbition",[]
389,9571,"Art/2DItems/Divination/Images/ParasiticPassengers",[]
390,9572,"Art/2DItems/Divination/Images/Duality",[]
391,9573,"Art/2DItems/Divination/Images/TheOneThatGotAway",[]
392,9574,"Art/2DItems/Divination/Images/TheTransformation",[]
393,9575,"Art/2DItems/Divination/Images/MagnumOpus",[]
394,9576,"Art/2DItems/Divination/Images/ImperfectMemories",[]
395,9577,"Art/2DItems/Divination/Images/TheMagmaCrab",[]
396,9578,"Art/2DItems/Divination/Images/AlteredPerception",[]
397,9579,"Art/2DItems/Divination/Images/FurtherInvention",[]
398,9580,"Art/2DItems/Divination/Images/TheBrawnyBattleMage",[]
399,9581,"Art/2DItems/Divination/Images/AFateWorseThanDeath",[]
400,9582,"Art/2DItems/Divination/Images/TheDestination",[]
401,9583,"Art/2DItems/Divination/Images/RebirthAndRenewal",[]
402,9584,"Art/2DItems/Divination/Images/TheForwardGaze",[]
403,9585,"Art/2DItems/Divination/Images/TheApothecary",[]
404,9586,"Art/2DItems/Divination/Images/Home",[]
405,9587,"Art/2DItems/Divination/Images/TheDungeonMaster",[]
406,9588,"Art/2DItems/Divination/Images/FromBonesToAshes",[]
407,9589,"Art/2DItems/Divination/Images/TheDarkerHalf",[]
408,9590,"Art/2DItems/Divination/Images/BrokenTruce",[]
409,9591,"Art/2DItems/Divination/Images/DoryanisEpiphany",[]
410,9592,"Art/2DItems/Divination/Images/EndlessNight",[]
411,9593,"Art/2DItems/Divination/Images/TheShieldbearer",[]
412,9594,"Art/2DItems/Divination/Images/ChokingGuilt",[]
413,9595,"Art/2DItems/Divination/Images/TheEnforcer",[5]
414,9596,"Art/2DItems/Divination/Images/TheShepherdsSandals",[]
415,9597,"Art/2DItems/Divination/Images/AzureRage",[]
416,9598,"Art/2DItems/Divination/Images/TheLeviathan",[]
417,9599,"Art/2DItems/Divination/Images/ThePriceOfDevotion",[]
418,9600,"Art/2DItems/Divination/Images/AstralProtection",[0]
419,9601,"Art/2DItems/Divination/Images/GemcuttersMercy",[]
420,9602,"Art/2DItems/Divination/Images/Checkmate",[]
421,9603,"Art/2DItems/Divination/Images/LetheanTemptation",[]
422,9604,"Art/2DItems/Divination/Images/SomethingDark",[]
423,9605,"Art/2DItems/Divination/Images/ManWithBear",[]
424,9606,"Art/2DItems/Divination/Images/AliviasGrace",[]
425,9607,"Art/2DItems/Divination/Images/AuspiciousAmbitions",[]
426,9608,"Art/2DItems/Divination/Images/DivineBeauty",[]
427,9609,"Art/2DItems/Divination/Images/TheWeddingGift",[]
428,9610,"Art/2DItems/Divination/Images/TheInsaneCat",[]
429,9611,"Art/2DItems/Divination/Images/EverChanging",[]
430,9612,"Art/2DItems/Divination/Images/ADustyMemory",[]
