"rownum","Id","BaseItemTypesKeys1","BaseItemTypesKeys2","BaseItemTypesKeys3","BaseItemTypesKeys4","BaseItemTypesKeys5","BaseItemTypesKeys6","BaseItemTypesKeys7","BaseItemTypesKeys8","BaseItemTypesKeys9","BaseItemTypesKeys10","BaseItemTypesKeys11","BaseItemTypesKeys12","WorldAreasKey","BaseItemTypesKeys13","BaseItemTypesKeys14"
10,"Descent11","[5472,5473,6,6,5380,5381,5382,2,14,11,11]","[5474,5475,5946,6,6,5380,5381,5382,2,2]","[5472,5473,6,6,5380,5381,5382,2,14,11,11]","[5474,5475,5946,6,6,5380,5381,5382,2,2]","[5472,5473,6,6,5380,5381,5382,2,14,11,11]","[5474,5475,5946,6,6,5380,5381,5382,2,2]","[5472,5473,6,6,5380,5381,5382,2,14,11,11]","[5474,5475,5946,6,6,5380,5381,5382,2,2]","[5472,5473,6,6,5380,5381,5382,2,14,11,11]","[5474,5475,5946,6,6,5380,5381,5382,2,2]","[5472,5473,6,6,5380,5381,5382,2,14,11,11]","[5474,5475,5946,6,6,5380,5381,5382,2,2]",1329,"[5472,5473,6,6,5380,5381,5382,2,14,11,11]","[5474,5475,5946,6,6,5380,5381,5382,2,2]"
11,"Descent12","[5423,1,1,1,6235,6225,5913,5928,6265,6264,14,6,2,15,15]","[1,1,1,5423,6264,5913,5928,6225,6265,6235,12,12,6,2]","[5423,1,1,1,6235,6225,5913,5928,6265,6224,14,6,2,15,15]","[1,1,1,5423,6265,6224,5913,5928,6235,6225,12,12,6,2]","[5423,1,1,1,6229,5913,5928,6399,6265,6262,14,6,2,15,15]","[1,1,1,5423,6265,5913,5928,6262,6399,6229,12,12,6,2]","[5423,1,1,1,6265,6228,5913,5928,6266,6223,14,6,2,15,15]","[1,1,1,5423,6266,6228,6223,6265,12,12,6,2]","[5423,1,1,1,5913,5928,6266,6264,6223,14,6,2,15,15]","[1,1,1,5423,6266,5913,5928,6264,6223,12,12,6,2]","[5423,1,1,1,5913,5928,6264,6223,6265,6224,14,6,2,15,15]","[1,1,1,5423,5913,5928,6264,6223,6265,6224,12,12,6,2]",1330,"[5423,1,1,1,5913,5928,6264,6265,6223,14,6,2,15,15]","[1,1,1,5423,5913,5928,6264,6265,6223,12,12,6,2]"
12,"Descent13","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]",1331,"[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]"
13,"Descent14","[6,6,2,2,13,13,6307,6443,6458]","[21,21,20,20,20,19,19,13,13,6307,6443,6458]","[6,6,2,2,13,13,6307,6443,6458]","[21,21,20,20,20,19,19,13,13,6307,6443,6458]","[6,6,2,2,13,13,6391,6307,6431]","[21,21,20,20,20,19,19,13,13,6391,6307,6431]","[6,6,2,2,13,13,6342,6353,6455,6428,6432]","[21,21,20,20,20,19,19,13,13,6342,6353,6455,6428,6432]","[6,6,2,2,13,13,6340,6342,6353,6455,6432]","[21,21,20,20,20,19,19,13,13,6340,6342,6353,6455,6432]","[6,6,2,2,13,13,6340,6455,6443,6458]","[21,21,20,20,20,19,19,13,13,6340,6455,6443,6458]",1332,"[6,6,2,2,13,13,6340,6307,6455,6443,6458]","[21,21,20,20,20,19,19,13,13,6307,6340,6455,6443,6458]"
14,"Descent15",[],[],[],[],[],[],[],[],[],[],[],[],1333,[],[]
15,"Descent2_2_1","[5376,5378,10,10,15,11,5473,5418,6286,6236,6421,5909,5909,5924,6456]",[],"[5376,5378,10,10,15,11,5473,5418,5909,5909,5924,6234,6286,6255,6421,6456]",[],"[5376,5378,10,10,15,11,5473,5418,5909,5924,5909,6255,6169,6433]",[],"[5376,5378,10,10,15,11,5473,5418,5909,5924,5909,6283,6255,6444,6439]",[],"[5376,5378,10,10,15,11,5473,5418,5909,5924,5909,6444,6439]",[],"[5376,5378,10,10,15,11,5473,5418,5909,5924,5909,6292,6421,6439,6456]",[],1335,"[5376,5378,10,10,15,11,5473,5418,5909,5924,5909,6286,6421,6439,6456]",[]
16,"Descent2_2_2","[5377,10,10,15,11,1,1,1,5472,6,5417,6286,6236,6421,5909,5924,6456]",[],"[5377,10,10,15,11,1,1,1,5472,6,5417,5909,5924,6234,6286,6255,6421,6456]",[],"[5377,10,10,15,11,1,1,1,5472,6,5417,5909,5924,6255,6169,6433]",[],"[5377,10,10,15,11,1,1,1,5472,6,5417,5909,5924,6283,6255,6444,6439]",[],"[5377,10,10,15,11,1,1,1,5472,6,5417,5909,5924,6444,6439]",[],"[5377,10,10,15,11,1,1,1,5472,6,5417,5909,5924,6292,6421,6439,6456]",[],1336,"[5377,10,10,15,11,1,1,1,5472,6,5417,5909,5924,6286,6421,6439,6456]",[]
17,"Descent2_3","[8,8,8,12,12,14,15,11,11,10,10,1,1,5910,5925]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],1337,"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[]
18,"Descent2_4","[6310,6174,5910]",[],"[5910,6174,6310,6177]",[],"[5910,6177,6180,6310]",[],"[5910,6183,6180,6177,6448,6319]",[],"[5910,6183,6177,6448]",[],"[5910,6174,6183,6310]",[],1340,"[5910,6180,6183,6174,6310,6177]",[]
19,"Descent2_5_1","[5419,5421,6,11,11,14,1,1,5474]",[],"[5420,5421,6,11,11,14,1,1,5474]",[],"[5420,5421,6,11,11,14,1,1,5474]",[],"[5419,5421,6,11,11,14,1,1,5474]",[],"[5420,5421,6,11,11,14,1,1,5474]",[],"[5420,5419,6,11,11,14,1,1,5474]",[],1341,"[5420,5421,6,11,11,14,1,1,5474]",[]
20,"Descent2_5_2","[5419,5420,6,6,2,5472]",[],"[5419,5421,6,6,2,5472]",[],"[5419,5420,6,6,2,5472]",[],"[5419,5420,6,6,2,5472]",[],"[5419,5420,6,6,2,5472]",[],"[5421,5420,6,6,2,5472]",[],1342,"[5419,5420,6,6,2,5472]",[]
21,"Descent2_6_1","[6,6,2,6151,5911,5926,6453]",[],"[6,6,2,6316,6453,6151]",[],"[6,6,2,6316,6239,6256]",[],"[6,6,2,6316,6147,6321,6447,6435]",[],"[6,6,2,6147,6250,6257,6447,6435]",[],"[6,6,2,6147,6250,6339,6312,6453]",[],1343,"[6,6,2,6147,6453,6250]",[]
22,"Descent2_6_2","[21,20,19,23,21,20,19,23,6151,5911,5926,6453]",[],"[21,20,19,23,21,20,19,23,6316,6453,6151]",[],"[21,20,19,23,21,20,19,23,6316,6239,6256]",[],"[21,20,19,23,21,20,19,23,6316,6147,6321,6447,6435]",[],"[21,20,19,23,21,20,19,23,6147,6250,6257,6447,6435]",[],"[21,20,19,23,21,20,19,23,6147,6250,6339,6312,6453]",[],1345,"[21,20,19,23,21,20,19,23,6147,6453,6250]",[]
23,"Descent2_8_1","[6,2,2,5424,5425,21,20,19,21,20,19,6395,6396,6394,6156]",[],"[6,2,2,5424,5426,21,20,19,21,20,19,6394,6395,6396,6156,6163]",[],"[6,2,2,5424,5425,21,20,19,21,20,19,6395,6396,6394,6163,6290]",[],"[6,2,2,5424,5425,21,20,19,21,20,19,6396,6395,6394,6163,6290]",[],"[6,2,2,5425,5426,21,20,19,21,20,19,6396,6395,6349,6290]",[],"[6,2,2,5424,5425,21,20,19,21,20,19,6396,6395,6290,6394,6156]",[],1349,"[6,2,2,5424,5425,21,20,19,21,20,19,5426,6396,6395,6394,6163,6156,6290]",[]
24,"Descent2_8_2","[6,5424,5426,10,10,11,11,1,1,21,20,19,21,20,19,14,6395,6396,6394,6156,5911,5926]",[],"[6,5425,5426,10,10,11,11,1,1,21,20,19,21,20,19,14,6394,6395,6396,6156,6163]",[],"[6,5425,5426,10,10,11,11,1,1,21,20,19,21,20,19,14,6395,6396,6394,6163,6290]",[],"[6,5424,5426,10,10,11,11,1,1,21,20,19,21,20,19,14,6396,6395,6394,6163,6290]",[],"[6,5424,5426,10,10,11,11,1,1,21,20,19,21,20,19,14,6396,6395,6349,6290]",[],"[6,5425,5426,10,10,11,11,1,1,21,20,19,21,20,19,14,6396,6395,6290,6394,6156]",[],1350,"[6,5425,5426,10,10,11,11,1,1,21,20,19,21,20,19,14,5424,6396,6395,6394,6163,6156,6290]",[]
25,"Descent2_9_1","[6,2,13,13,13,2,6,6,6,2,5382,6217,6175,6247,5912,5912,5927,5927,5382]",[],"[6,2,13,13,13,2,6,6,6,2,5382,6345,6175,6247,6217,5382]",[],"[6,2,13,13,13,2,6,6,6,2,5382,6345,6175,6247,5382]",[],"[6,2,13,13,13,2,6,6,6,2,5382,6220,6175,6217,6427,5382]",[],"[6,2,13,13,13,2,6,6,6,2,5382,6220,6240,5382]",[],"[6,2,13,13,13,2,6,6,6,2,5382,6220,6240,6247,6217,5382]",[],1351,"[6,2,13,13,13,2,6,6,6,2,5382,6217,6175,6247,6220,6240,6345,5382]",[]
26,"Descent2_9_2","[6,2,13,13,13,1,1,21,20,19,5380,6217,6175,6247,5912,5912,5927,5927,5380]",[],"[6,2,13,13,13,1,1,21,20,19,5380,6345,6175,6247,6217,5380]",[],"[6,2,13,13,13,1,1,21,20,19,5380,6345,6175,6247,5380]",[],"[6,2,13,13,13,1,1,21,20,19,5380,6220,6175,6217,6427,5380]",[],"[6,2,13,13,13,1,1,21,20,19,5380,6220,6240,5380]",[],"[6,2,13,13,13,1,1,21,20,19,5380,6220,6240,6247,6217,5380]",[],1352,"[6,2,13,13,13,1,1,21,20,19,5380,6217,6175,6247,6220,6240,6345,5380]",[]
27,"Descent2_9_3","[6,2,13,13,13,2,6,12,14,13,5381,6217,6175,6247,5912,5912,5927,5927,5381]",[],"[6,2,13,13,13,2,6,12,14,13,5381,6345,6175,6247,6217,5381]",[],"[6,2,13,13,13,2,6,12,14,13,5381,6345,6175,6247,5381]",[],"[6,2,13,13,13,2,6,12,14,13,5381,6220,6175,6217,6427,5381]",[],"[6,2,13,13,13,2,6,12,14,13,5381,6220,6240,5381]",[],"[6,2,13,13,13,2,6,12,14,13,5381,6220,6240,6247,6217,5381]",[],1353,"[6,2,13,13,13,2,6,12,14,13,5381,6217,6175,6247,6220,6240,6345,5381]",[]
28,"Descent2_11","[5,21,20,19,2,6,13,5387]",[],"[5,21,20,19,2,6,13,5387]",[],"[5,21,20,19,2,6,13,5387]",[],"[5,21,20,19,2,6,13,5387]",[],"[5,21,20,19,2,6,13,5387]",[],"[5,21,20,19,2,6,13,5387]",[],1357,"[5,21,20,19,2,6,13,5387]",[]
29,"Descent2_12","[1,1,1,6,2,8,8,8,12,12,13,6264,6224,6235,6225,6263,5913,5928]",[],"[1,1,1,6,2,8,8,8,12,12,13,6224,6399,6265,6262,6225]",[],"[1,1,1,6,2,8,8,8,12,12,13,6399,6229,6265,6262]",[],"[1,1,1,6,2,8,8,8,12,12,13,6303,6305,6304,6266,6265,6228]",[],"[1,1,1,6,2,8,8,8,12,12,13,6303,6305,6304,6259,6266]",[],"[1,1,1,6,2,8,8,8,12,12,13,6303,6305,6304,6224,6264]",[],1358,"[1,1,1,6,2,8,8,8,12,12,13,6303,6305,6304,6264,6266,6265]",[]
30,"Descent2_3_S1","[5946,5946,5832]",[],"[5946,5946,5832]",[],"[5946,5946,5832]",[],"[5946,5946,5832]",[],"[5946,5946,5832]",[],"[5946,5946,5832]",[],1338,"[5946,5946,5832]",[]
31,"Descent2_6_1_S1","[6148,5186,6419,6231,6405,5242]",[],"[6148,5186,6419,6231,6405,5242]",[],"[6148,5186,6419,6231,6405,5242]",[],"[6148,5186,6419,6231,6405,5242]",[],"[6148,5186,6419,6231,6405,5242]",[],"[6148,5186,6419,6231,6405,5242]",[],1344,"[6148,5186,6419,6231,6405,5242]",[]
32,"Descent2_6_2_S1","[6270,6415]",[],"[6270,6415]",[],"[6270,6415]",[],"[6270,6415]",[],"[6270,6415]",[],"[6270,6415]",[],1346,"[6270,6415]",[]
