"rownum","RewardOffer","i32","Characters","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32","[rid]"
207,10,15,[6],6516,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
208,10,16,[6],6481,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
209,10,17,[6],6630,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
210,10,18,[6],6665,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
211,10,19,[6],6668,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
212,10,20,[0],6208,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
213,10,21,[0],6172,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
214,10,22,[0],6151,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
215,10,23,[0],6453,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
216,10,24,[0],6544,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
217,10,25,[0],6631,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
218,10,26,[0],6853,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
219,10,27,[4],6158,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
220,10,28,[4],6151,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
221,10,29,[4],6239,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
222,10,30,[4],6519,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
223,10,31,[4],6631,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
224,10,32,[3],6509,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
225,10,33,[3],6239,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
226,10,34,[3],6256,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
227,10,35,[3],6316,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
228,10,36,[3],6251,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
229,10,37,[3],6433,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
230,10,38,[3],6159,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
231,10,39,[3],6679,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
232,10,40,[5],6316,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
233,10,41,[5],6660,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
234,10,42,[5],6281,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
235,10,43,[5],6321,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
236,10,44,[5],6285,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
237,10,45,[5],6435,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
238,10,46,[5],6447,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
239,10,47,[5],6167,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
240,10,48,[5],6569,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
241,10,49,[2],6172,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
242,10,50,[2],6239,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
243,10,51,[2],6147,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
244,10,52,[2],6435,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
245,10,53,[2],6462,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
246,10,54,[2],6481,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
247,10,55,[2],6652,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
248,10,56,[2],6662,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
249,13,0,[1],6394,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
250,13,1,[1],6396,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
251,13,2,[1],6395,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
252,13,3,[1],6349,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
253,13,4,[1],6290,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
254,13,5,[1],6164,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
255,13,6,[1],6617,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
256,13,7,[1],6851,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
257,13,8,[6],6398,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
258,13,9,[6],6396,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
259,13,10,[6],6394,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
260,13,11,[6],6395,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
261,13,12,[6],6522,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
262,13,13,[6],6528,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
263,13,14,[6],6617,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
264,13,15,[0],6224,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
265,13,16,[0],6394,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
266,13,17,[0],6396,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
267,13,18,[0],6395,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
268,13,19,[0],6628,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
269,13,20,[0],6417,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
270,13,21,[0],6653,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
271,13,22,[4],6399,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
272,13,23,[4],6224,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
273,13,24,[4],6394,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
274,13,25,[4],6395,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
275,13,26,[4],6163,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
276,13,27,[4],6396,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
277,13,28,[4],6550,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
278,13,29,[4],6185,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
279,13,30,[4],6628,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
280,13,31,[4],6417,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
281,13,32,[4],6653,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
282,13,33,[4],6659,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
283,13,34,[3],6399,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
284,13,35,[3],6397,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
285,13,36,[3],6395,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
286,13,37,[3],6396,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
287,13,38,[3],6394,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
288,13,39,[3],6163,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
289,13,40,[3],6290,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
290,13,41,[3],6185,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
291,13,42,[3],6574,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
292,13,43,[5],6228,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
293,13,44,[5],6397,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
294,13,45,[5],6396,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
295,13,46,[5],6394,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
296,13,47,[5],6395,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
297,13,48,[5],6619,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
298,13,49,[5],6290,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
299,13,50,[5],6164,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
300,13,51,[5],6566,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
301,13,52,[5],6185,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
302,13,53,[5],6617,1,"",0,"",[],1,"","",[],1323,0,[],0,"",0,[]
303,13,54,[2],6394,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
304,13,55,[2],6395,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
305,13,56,[2],6396,1,"",0,"",[],1,"","",[],1323,0,[],1,"",0,[]
