"rownum","Id","Result_BaseItemTypesKey","Ingredients_BaseItemTypesKeys","BK2File","[i32]","i32","bool"
82,"MicrotransactionSilverWranglerHat",2228,[2214],"Art/Videos/MysteryBox_Combine_Frontier.bk2",[2],0,""
83,"MicrotransactionSilverWranglerHelmet",2229,[2215],"Art/Videos/MysteryBox_Combine_Frontier.bk2",[2],0,""
84,"MicrotransactionSilverWranglerBoots",2230,[2216],"Art/Videos/MysteryBox_Combine_Frontier.bk2",[2],0,""
85,"MicrotransactionSilverWranglerGloves",2231,[2217],"Art/Videos/MysteryBox_Combine_Frontier.bk2",[2],0,""
86,"MicrotransactionSilverWranglerBodyArmour",2232,[2218],"Art/Videos/MysteryBox_Combine_Frontier.bk2",[2],0,""
87,"MicrotransactionSilverWranglerFootprintsEffect",2235,[2222],"Art/Videos/MysteryBox_Combine_Frontier.bk2",[2],0,""
88,"MicrotransactionZenithBackAttachment2",2282,"[2281,333]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
89,"MicrotransactionZenithBackAttachment3",2283,"[2282,333]","Art/Videos/MysteryBox_Combine.bk2","[1,2]",0,""
90,"MicrotransactionJovialRingmasterHat",2321,[2307],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
91,"MicrotransactionJovialRingmasterHelmet",2322,[2308],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
92,"MicrotransactionJovialRingmasterBoots",2323,[2309],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
93,"MicrotransactionJovialRingmasterGloves",2324,[2310],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
94,"MicrotransactionJovialRingmasterBodyArmour",2325,[2311],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
95,"MicrotransactionJovialRingmasterCloak",2326,[2312],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
96,"MicrotransactionJovialRingmasterWings",2327,[2313],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
97,"MicrotransactionJovialRingmasterPortalEffect",2328,[2316],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
98,"MicrotransactionJovialRingmasterFootprintsEffect",2329,[2318],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
99,"MicrotransactionDismalHarlequinHat",2344,[2330],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
100,"MicrotransactionDismalHarlequinHelmet",2345,[2331],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
101,"MicrotransactionDismalHarlequinBoots",2346,[2332],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
102,"MicrotransactionDismalHarlequinGloves",2347,[2333],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
103,"MicrotransactionDismalHarlequinBodyArmour",2348,[2334],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
104,"MicrotransactionDismalHarlequinCloak",2349,[2335],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
105,"MicrotransactionDismalHarlequinWings",2350,[2336],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
106,"MicrotransactionDismalHarlequinPortalEffect",2351,[2339],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
107,"MicrotransactionDismalHarlequinFootprintsEffect",2352,[2341],"Art/Videos/MysteryBox_Combine_Carnival.bk2",[2],0,""
108,"GargoyleAmaranthinePremium",4637,"[4636,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
109,"ChiyouPremiumPet",4745,"[4744,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
110,"DragonHunterPremiumPet",4710,"[4709,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
111,"ArcticDragonHunterPremiumPet",4724,"[4723,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
112,"NineTailedFoxPremiumPet",4728,"[4727,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
113,"MicrotransactionBlackandWhiteHood",2515,"[2487,2501]","Art/Videos/MysteryBox_Combine_Polaris.bk2","[1,1]",0,""
114,"MicrotransactionBlackandWhiteHelmet",2516,"[2488,2502]","Art/Videos/MysteryBox_Combine_Polaris.bk2","[1,1]",0,""
115,"MicrotransactionBlackandWhiteBoots",2517,"[2489,2503]","Art/Videos/MysteryBox_Combine_Polaris.bk2","[1,1]",0,""
116,"MicrotransactionBlackandWhiteGloves",2518,"[2490,2504]","Art/Videos/MysteryBox_Combine_Polaris.bk2","[1,1]",0,""
117,"MicrotransactionBlackandWhiteBodyArmour",2519,"[2491,2505]","Art/Videos/MysteryBox_Combine_Polaris.bk2","[1,1]",0,""
118,"MicrotransactionBlackandWhiteWings",2520,"[2492,2506]","Art/Videos/MysteryBox_Combine_Polaris.bk2","[1,1]",0,""
119,"MicrotransactionBlackandWhiteCloak",2521,"[2493,2507]","Art/Videos/MysteryBox_Combine_Polaris.bk2","[1,1]",0,""
120,"MicrotransactionBlackandWhitePortalEffect",2523,"[2496,2510]","Art/Videos/MysteryBox_Combine_Polaris.bk2","[1,1]",0,""
121,"MicrotransactionBlackandWhiteFootprintsEffect",2522,"[2497,2511]","Art/Videos/MysteryBox_Combine_Polaris.bk2","[1,1]",0,""
122,"MicrotranasctionBlackandWhiteDragonPet",4760,"[4754,4757]","Art/Videos/MysteryBox_Combine_Polaris.bk2","[1,1]",0,""
123,"MicrotransactionImaginationCharacterEffect2",2593,"[2592,335]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
124,"MicrotransactionImaginationCharacterEffect3",2594,"[2593,335]","Art/Videos/MysteryBox_Combine.bk2","[1,2]",0,""
125,"MicrotransactionThaumaturgyHood",2638,"[2619,2600]","Art/Videos/MysteryBox_Combine_Thaumaturgy.bk2","[1,1]",0,""
126,"MicrotransactionThaumaturgyHelmet",2637,"[2618,2599]","Art/Videos/MysteryBox_Combine_Thaumaturgy.bk2","[1,1]",0,""
127,"MicrotransactionThaumaturgyBoots",2639,"[2620,2601]","Art/Videos/MysteryBox_Combine_Thaumaturgy.bk2","[1,1]",0,""
128,"MicrotransactionThaumaturgyGloves",2640,"[2621,2602]","Art/Videos/MysteryBox_Combine_Thaumaturgy.bk2","[1,1]",0,""
129,"MicrotransactionThaumaturgyBodyArmour",2641,"[2622,2603]","Art/Videos/MysteryBox_Combine_Thaumaturgy.bk2","[1,1]",0,""
130,"MicrotransactionThaumaturgyWings",2642,"[2623,2604]","Art/Videos/MysteryBox_Combine_Thaumaturgy.bk2","[1,1]",0,""
131,"MicrotransactionThaumaturgyCloak",2643,"[2624,2605]","Art/Videos/MysteryBox_Combine_Thaumaturgy.bk2","[1,1]",0,""
132,"MicrotransactionThaumaturgyFootprintsEffect",2645,"[2628,2609]","Art/Videos/MysteryBox_Combine_Thaumaturgy.bk2","[1,1]",0,""
133,"MicrotransactionThaumaturgyPortalEffect",2646,"[2631,2612]","Art/Videos/MysteryBox_Combine_Thaumaturgy.bk2","[1,1]",0,""
134,"GargoyleAmaranthinePremium2",4637,"[4638,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
135,"ChiyouPremiumPet2",4745,"[4746,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
136,"DragonHunterPremiumPet2",4710,"[4711,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
137,"ArcticDragonHunterPremiumPet2",4724,"[4725,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
138,"NineTailedFoxPremiumPet2",4728,"[4729,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
139,"BlackDragonPremiumPet2",4755,"[4756,315]","Art/Videos/MysteryBox_Combine_Polaris.bk2","[1,1]",90,""
140,"WhiteDragonPremiumPet2",4758,"[4759,315]","Art/Videos/MysteryBox_Combine_Polaris.bk2","[1,1]",90,""
141,"SunprismPremiumPet",4766,"[4765,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
142,"SunprismPremiumPet2",4766,"[4767,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
143,"MicrotransactionPandemoniumHood",2746,"[2715,2731]","Art/Videos/MysteryBox_Combine_AngelsAndDemons.bk2","[1,1]",0,""
144,"MicrotransactionPandemoniumHelmet",2747,"[2716,2732]","Art/Videos/MysteryBox_Combine_AngelsAndDemons.bk2","[1,1]",0,""
145,"MicrotransactionPandemoniumBoots",2748,"[2717,2733]","Art/Videos/MysteryBox_Combine_AngelsAndDemons.bk2","[1,1]",0,""
146,"MicrotransactionPandemoniumGloves",2749,"[2718,2734]","Art/Videos/MysteryBox_Combine_AngelsAndDemons.bk2","[1,1]",0,""
147,"MicrotransactionPandemoniumBodyArmour",2750,"[2719,2735]","Art/Videos/MysteryBox_Combine_AngelsAndDemons.bk2","[1,1]",0,""
148,"MicrotransactionPandemoniumCloak",2751,"[2720,2736]","Art/Videos/MysteryBox_Combine_AngelsAndDemons.bk2","[1,1]",0,""
149,"MicrotransactionPandemoniumWings",2752,"[2721,2737]","Art/Videos/MysteryBox_Combine_AngelsAndDemons.bk2","[1,1]",0,""
150,"MicrotransactionPandemoniumFootprintsEffect",2753,"[2727,2742]","Art/Videos/MysteryBox_Combine_AngelsAndDemons.bk2","[1,1]",0,""
151,"MicrotransactionPandemoniumPortalEffect",2754,"[2728,2743]","Art/Videos/MysteryBox_Combine_AngelsAndDemons.bk2","[1,1]",0,""
152,"MicrotransactionPandemoniumShield",2755,"[2724,2739]","Art/Videos/MysteryBox_Combine_AngelsAndDemons.bk2","[1,1]",0,""
153,"DaughterOfSinPremiumPet",4790,"[4789,327]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
154,"DaughterOfSinPremiumPet2",4790,"[4791,327]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
155,"MicrotransactionGlimmerwoodWings2",2767,"[2766,336]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
156,"MicrotransactionGlimmerwoodWings3",2768,"[2767,336]","Art/Videos/MysteryBox_Combine.bk2","[1,2]",0,""
157,"MicrotransactionTwilightPortalEffect",2915,"[2890,2904]","Art/Videos/MysteryBox_Combine_Twilight.bk2","[1,1]",0,""
158,"MicrotransactionTwilightFootprintsEffect",2914,"[2889,2903]","Art/Videos/MysteryBox_Combine_Twilight.bk2","[1,1]",0,""
159,"MicrotransactionTwilightWings",2913,"[2885,2899]","Art/Videos/MysteryBox_Combine_Twilight.bk2","[1,1]",0,""
160,"MicrotransactionTwilightCloak",2912,"[2884,2898]","Art/Videos/MysteryBox_Combine_Twilight.bk2","[1,1]",0,""
161,"MicrotransactionTwilightBodyArmour",2911,"[2883,2897]","Art/Videos/MysteryBox_Combine_Twilight.bk2","[1,1]",0,""
162,"MicrotransactionTwilightGloves",2910,"[2882,2896]","Art/Videos/MysteryBox_Combine_Twilight.bk2","[1,1]",0,""
163,"MicrotransactionTwilightBoots",2909,"[2881,2895]","Art/Videos/MysteryBox_Combine_Twilight.bk2","[1,1]",0,""
164,"MicrotransactionTwilightHelmet",2908,"[2880,2894]","Art/Videos/MysteryBox_Combine_Twilight.bk2","[1,1]",0,""
165,"MicrotransactionTwilightHelmetAttachment",2907,"[2879,2893]","Art/Videos/MysteryBox_Combine_Twilight.bk2","[1,1]",0,""
166,"MicrotransactionTwilightCharacterEffect",2916,"[2901,2887]","Art/Videos/MysteryBox_Combine_Twilight.bk2","[1,1]",0,""
167,"FreyaPremiumPet",4820,"[4819,327]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
168,"FreyaPremiumPet2",4820,"[4821,327]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
169,"MicrotransactionGoddessBlueHelmet",2803,"[2790,328]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
170,"MicrotransactionGoddessBlueBoots",2804,"[2792,328]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
171,"MicrotransactionGoddessBlueGloves",2805,"[2793,328]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
172,"MicrotransactionGoddessBlueBodyArmour",2806,"[2794,328]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
173,"MicrotransactionGoddessBlueWeaponSkin",2807,"[2797,328]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
174,"MicrotransactionGoddessBlueWeaponEffect",2808,"[2798,328]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
175,"MicrotranasctionGoddessBlueCharacterEffect",2809,"[2799,328]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
176,"MicrotransactionGoddessBlueFootprintsEffect",2810,"[2800,328]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
177,"GoddessPremiumPet",4802,"[4801,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
178,"GoddessPremiumPet2",4802,"[4803,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
179,"MicrotransactionCelestialTentaclesCharacterEffect2",2919,"[2918,337]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",0,""
180,"MicrotransactionCelestialTentaclesCharacterEffect3",2920,"[2919,337]","Art/Videos/MysteryBox_Combine.bk2","[1,2]",0,""
181,"MicrotransactionNightfallDragonPet1",4809,"[4808,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
182,"MicrotransactionNightfallDragonPet2",4809,"[4810,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
183,"MicrotransactionDespairHelmetAttachment",3112,"[3083,3098]","Art/Videos/MysteryBox_Combine_Warlord.bk2","[1,1]",0,""
184,"MicrotransactionDespairHelmet",3113,"[3084,3099]","Art/Videos/MysteryBox_Combine_Warlord.bk2","[1,1]",0,""
185,"MicrotransactionDespairBoots",3114,"[3085,3100]","Art/Videos/MysteryBox_Combine_Warlord.bk2","[1,1]",0,""
186,"MicrotransactionDespairGloves",3115,"[3086,3101]","Art/Videos/MysteryBox_Combine_Warlord.bk2","[1,1]",0,""
187,"MicrotransactionDespairBodyArmour",3116,"[3087,3102]","Art/Videos/MysteryBox_Combine_Warlord.bk2","[1,1]",0,""
188,"MicrotransactionDespairWings",3118,"[3089,3104]","Art/Videos/MysteryBox_Combine_Warlord.bk2","[1,1]",0,""
189,"MicrotransactionDespairCloak",3117,"[3088,3103]","Art/Videos/MysteryBox_Combine_Warlord.bk2","[1,1]",0,""
190,"MicrotransactionDespairPortalEffect",3120,"[3093,3108]","Art/Videos/MysteryBox_Combine_Warlord.bk2","[1,1]",0,""
191,"MicrotransactionDespairFootprintsEffect",3121,"[3094,3109]","Art/Videos/MysteryBox_Combine_Warlord.bk2","[1,1]",0,""
192,"MicrotransactionDespairHeraldEffect",3119,"[3096,3111]","Art/Videos/MysteryBox_Combine_Warlord.bk2","[1,1]",0,""
193,"TwilightPegasusPremiumPet",4836,"[4835,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
194,"TwilightPegasusPremiumPet2",4836,"[4837,315]","Art/Videos/MysteryBox_Combine.bk2","[1,1]",90,""
195,"MicrotransactionApollyonHood",3197,"[3171,3187]","Art/Videos/MysteryBox_Combine_Apollyon.bk2","[1,1]",0,""
196,"MicrotransactionApollyonHelmet",3198,"[3165,3181]","Art/Videos/MysteryBox_Combine_Apollyon.bk2","[1,1]",0,""
197,"MicrotransactionApollyonBoots",3199,"[3166,3182]","Art/Videos/MysteryBox_Combine_Apollyon.bk2","[1,1]",0,""
198,"MicrotransactionApollyonGloves",3200,"[3167,3183]","Art/Videos/MysteryBox_Combine_Apollyon.bk2","[1,1]",0,""
199,"MicrotransactionApollyonBodyArmour",3201,"[3168,3184]","Art/Videos/MysteryBox_Combine_Apollyon.bk2","[1,1]",0,""
200,"MicrotransactionApollyonWings",3202,"[3169,3185]","Art/Videos/MysteryBox_Combine_Apollyon.bk2","[1,1]",0,""
201,"MicrotransactionApollyonCloak",3203,"[3170,3186]","Art/Videos/MysteryBox_Combine_Apollyon.bk2","[1,1]",0,""
202,"MicrotransactionApollyonCharacterEffect",3204,"[3190,3174]","Art/Videos/MysteryBox_Combine_Apollyon.bk2","[1,1]",0,""
203,"MicrotransactionApollyonPortalEffect",3205,"[3176,3192]","Art/Videos/MysteryBox_Combine_Apollyon.bk2","[1,1]",0,""
