"rownum","Id","MonsterVarietiesKey","MonsterGroupNamesId"
342,"ProxyKey376",8200,93
343,"ProxyKey377",8202,93
344,"ProxyKey390",8268,96
345,"ProxyKey391",8270,96
346,"ProxyKey392",8273,96
347,"ProxyKey393",8275,96
348,"ProxyKey394",8277,96
349,"ProxyKey395",8279,97
350,"ProxyKey396",8281,97
351,"ProxyKey397",8284,97
352,"ProxyKey398",8286,97
353,"ProxyKey399",8289,97
354,"ProxyKey400",8292,98
355,"ProxyKey401",8295,98
356,"ProxyKey402",8298,98
357,"ProxyKey403",8300,98
358,"ProxyKey404",8303,98
359,"ProxyKey405",8306,99
360,"ProxyKey406",8309,99
361,"ProxyKey408",8312,99
362,"ProxyKey409",8315,99
363,"ProxyKey410",8318,99
364,"ProxyKey411",8320,100
365,"ProxyKey412",8322,100
366,"ProxyKey413",8324,100
367,"ProxyKey414",8326,100
368,"ProxyKey415",8328,100
369,"ProxyKey417",8331,101
370,"ProxyKey418",8333,101
371,"ProxyKey419",8336,101
372,"ProxyKey420",8340,101
373,"ProxyKey421",8343,101
374,"ProxyKey422",8344,102
375,"ProxyKey423",8347,102
376,"ProxyKey424",8350,102
377,"ProxyKey426",8353,102
378,"ProxyKey427",8356,102
379,"ProxyKey428",8358,103
380,"ProxyKey429",8360,103
381,"ProxyKey430",8362,103
382,"ProxyKey431",8363,103
383,"ProxyKey432",8365,103
384,"ProxyKey433",8367,104
385,"ProxyKey434",8370,104
386,"ProxyKey435",8373,104
387,"ProxyKey436",8375,104
388,"ProxyKey437",8378,104
389,"ProxyKey407",5726,105
390,"ProxyKey416",5727,105
391,"ProxyKey425",5728,105
392,"ProxyKey438",5729,105
393,"ProxyKey439",5730,105
394,"ProxyKey440",8565,106
395,"ProxyKey444",8566,106
396,"ProxyKey441",8562,107
397,"ProxyKey442",8563,107
398,"ProxyKey443",8564,107
399,"444",8562,107
400,"445",8563,107
401,"446",8604,108
402,"447",8609,108
403,"448",8598,109
404,"449",8592,109
405,"450",8647,110
406,"451",8649,110
407,"452",8650,110
408,"453",8648,110
409,"454",8647,110
410,"455",8648,110
411,"456",8631,111
412,"457",8632,111
413,"458",8633,111
414,"459",8634,111
415,"460",8636,111
416,"461",8637,111
417,"462",8638,111
418,"463",8631,111
419,"464",8632,111
420,"465",8633,111
421,"466",8634,111
422,"467",8636,111
423,"468",8637,111
424,"469",8610,112
425,"470",8605,112
426,"471",8593,113
427,"472",8599,113
428,"473",8657,114
429,"474",8661,114
430,"475",8674,115
431,"476",8675,115
432,"477",8684,116
433,"478",8688,116
434,"479",5382,117
435,"480",5407,117
436,"481",2585,118
437,"482",2586,118
438,"483",6061,119
439,"484",6060,119
440,"485",6059,119
441,"486",5698,120
442,"487",5699,120
443,"488",5700,120
444,"489",5701,120
445,"490",5702,120
446,"491",5703,120
447,"492",8980,121
448,"493",8983,121
449,"494",8987,121
450,"495",8990,121
451,"496",8994,121
452,"497",8995,121
453,"498",8999,121
454,"499",9007,121
455,"500",3396,122
456,"501",3342,122
457,"502",3381,122
458,"503",3345,122
459,"504",3348,122
460,"505",3353,122
461,"506",3357,122
462,"507",3369,122
463,"508",3376,122
464,"509",3378,122
465,"510",3361,122
466,"511",3350,122
467,"512",3385,122
468,"513",3383,122
469,"514",3372,122
470,"515",3367,122
471,"516",3374,122
472,"517",3355,122
473,"518",3387,122
474,"519",3363,122
475,"520",3365,122
476,"521",3399,122
477,"522",3389,122
478,"523",3359,122
479,"524",3391,122
480,"525",3393,122
481,"526",3401,122
482,"527",3402,122
483,"528",3407,122
484,"529",3404,122
485,"530",3404,122
486,"531",5608,122
487,"532",5609,122
488,"533",5604,122
489,"534",5041,122
490,"535",5041,122
491,"536",5607,122
492,"537",5610,122
493,"538",5848,122
494,"539",5605,122
495,"540",3380,122
496,"541",3369,122
497,"542",3359,122
498,"543",3374,122
499,"544",3361,122
500,"545",3367,122
501,"546",3365,122
502,"547",3389,122
503,"548",3391,122
504,"549",3367,122
505,"550",3363,122
506,"551",3404,122
507,"552",5041,122
508,"553",3401,122
509,"554",3374,122
510,"555",3389,122
511,"556",2611,123
512,"557",2686,123
513,"558",2659,123
514,"559",2620,123
515,"560",2613,123
516,"561",2629,123
517,"562",2603,124
518,"563",2682,124
519,"564",2688,124
520,"565",2652,124
521,"566",2661,124
522,"567",2627,124
523,"568",2603,125
524,"569",2673,125
525,"570",2656,125
526,"571",2648,125
527,"572",2679,125
528,"573",2597,125
529,"574",2592,126
530,"575",2597,126
531,"576",2618,126
532,"577",2625,126
533,"578",2677,126
534,"579",2663,126
535,"580",2603,127
536,"581",2608,127
537,"582",2631,127
538,"583",2633,127
539,"584",2638,127
540,"585",2641,127
541,"586",2587,127
542,"587",2665,127
543,"588",2600,127
544,"589",2643,127
545,"590",2650,127
546,"591",1981,132
547,"592",1395,132
548,"593",3041,132
549,"594",2374,132
550,"595",1948,132
551,"596",8425,132
552,"597",5060,132
553,"598",4152,132
554,"599",6011,132
555,"601",5868,132
556,"602",3893,132
557,"603",4587,132
558,"604",5039,132
559,"605",5911,132
560,"606",4522,132
561,"608",2646,132
562,"609",5846,132
563,"610",8471,132
564,"611",2341,132
565,"612",4757,132
566,"613",5312,132
567,"614",5922,132
568,"615",8478,132
569,"616",2360,132
570,"617",2347,132
571,"618",5560,132
572,"619",4617,132
573,"620",256,132
574,"621",1404,132
575,"622",2460,132
576,"624",3950,132
577,"625",1191,132
578,"626",2464,132
579,"627",3482,132
580,"628",1639,132
581,"629",2367,132
582,"631",4276,132
583,"632",4187,132
584,"633",2500,132
585,"635",5982,132
586,"637",2436,132
587,"638",2485,132
588,"639",7300,132
589,"641",3215,132
590,"642",1429,132
591,"644",3974,132
592,"645",5376,132
593,"647",2378,132
594,"648",8429,132
595,"649",2595,132
596,"650",4201,132
597,"651",5978,132
598,"652",2449,132
599,"653",4077,132
600,"654",2668,132
601,"655",4195,132
602,"656",2456,131
603,"657",2364,131
604,"658",2490,131
605,"659",2397,131
606,"660",4090,131
607,"661",8463,131
608,"663",1563,131
609,"664",5360,131
610,"665",5530,131
611,"666",5994,131
612,"667",8453,131
613,"668",2542,131
614,"669",8485,131
615,"670",1467,131
616,"671",2545,131
617,"672",4554,131
618,"673",6095,131
619,"674",2390,131
620,"675",5601,128
621,"676",2494,128
622,"677",2527,128
623,"678",2446,128
624,"679",5317,128
625,"680",2393,128
626,"681",4144,128
627,"683",8698,128
628,"684",2354,128
629,"685",4177,128
630,"686",2742,128
631,"688",1018,128
632,"690",4661,128
633,"691",5614,128
634,"692",5969,128
635,"693",5834,128
636,"694",5519,128
637,"695",2371,128
638,"696",6489,128
639,"697",74,128
640,"698",5505,128
641,"699",1328,128
642,"700",4557,128
643,"701",5156,128
644,"702",4055,128
645,"703",1052,129
646,"704",2406,129
647,"705",5481,129
648,"706",4207,129
649,"707",8438,129
650,"708",8725,129
651,"709",1518,129
652,"710",2048,129
653,"711",5495,129
654,"712",5335,129
655,"713",5881,129
656,"714",2429,129
657,"715",4290,129
658,"716",74,129
659,"717",8441,129
660,"718",8444,129
661,"719",2381,129
662,"720",5988,130
663,"722",6029,130
664,"723",2523,130
665,"724",2384,130
666,"725",1382,130
667,"726",2401,130
668,"727",5049,130
669,"728",4268,130
670,"729",2536,130
671,"730",4541,130
672,"731",5324,130
673,"732",1629,130
674,"733",4351,130
675,"734",1059,130
676,"735",2497,130
677,"736",8701,130
678,"737",2506,130
679,"738",8433,130
680,"689",9463,133
681,"721",9466,133
682,"749",9469,133
683,"748",9471,133
684,"739",9464,134
685,"740",9467,134
686,"746",9470,134
687,"741",9465,135
688,"742",9468,135
689,"747",9472,135
690,"743",9480,136
691,"744",9484,136
692,"745",9488,136
693,"750",6721,137
694,"751",6722,137
695,"752",6723,137
696,"753",6724,137
697,"754",6725,137
698,"755",6726,137
699,"756",6727,137
700,"757",6728,137
701,"758",6729,137
702,"759",6730,137
703,"760",6731,137
704,"761",6732,137
705,"762",6733,137
706,"763",6734,137
707,"764",6735,137
708,"765",6736,137
709,"766",6737,137
710,"767",6738,137
711,"768",6739,137
712,"769",6740,137
713,"770",6741,137
714,"771",6742,137
715,"772",6743,137
716,"773",6744,137
717,"774",6745,137
718,"775",6463,138
719,"776",6467,138
720,"777",6460,138
721,"778",6445,138
722,"779",6436,138
723,"780",6433,138
724,"781",6426,138
725,"782",6403,138
726,"783",6398,138
727,"784",6352,138
728,"785",6360,138
729,"786",6324,138
730,"787",6331,138
731,"788",6312,138
732,"789",6318,138
733,"790",6340,138
734,"792",9729,139
735,"791",9736,139
736,"793",9731,140
737,"794",9738,140
738,"795",2611,141
739,"796",2686,141
740,"797",2659,141
741,"798",2620,141
742,"799",2613,141
743,"800",2629,141
744,"801",2603,141
745,"802",2682,141
746,"803",2688,141
747,"804",2652,141
748,"805",2661,141
749,"806",2627,141
750,"807",2603,141
751,"808",2673,141
752,"809",2656,141
753,"810",2648,141
754,"811",2679,141
755,"812",2597,141
756,"813",2592,141
757,"814",2597,141
758,"815",2618,141
759,"816",2625,141
760,"817",2677,141
761,"818",2663,141
762,"819",2603,141
763,"820",2608,141
764,"821",2631,141
765,"822",2633,141
766,"823",2638,141
767,"824",2641,141
768,"825",2587,141
769,"826",2665,141
770,"827",2600,141
771,"828",2643,141
772,"829",2650,141
773,"830",1981,143
774,"831",1395,143
775,"832",3041,143
776,"833",2374,143
777,"834",1948,143
778,"835",8425,143
779,"836",5060,143
780,"837",4152,143
781,"838",6011,143
782,"839",5868,143
783,"840",3893,143
784,"841",4587,143
785,"842",5039,143
786,"843",5911,143
787,"844",4522,143
788,"845",2646,143
789,"846",5846,143
790,"847",8471,143
791,"848",2341,143
792,"849",4757,143
793,"850",5312,143
794,"851",5922,143
795,"852",8478,143
796,"853",2360,143
797,"854",2347,143
798,"855",5560,143
799,"856",4617,143
800,"857",256,143
801,"858",1404,143
802,"859",2460,143
803,"860",3950,143
804,"861",1191,143
805,"862",2464,143
806,"863",3482,143
807,"864",1639,143
808,"865",2367,143
809,"866",4276,143
810,"867",4187,143
811,"868",2500,143
812,"869",5982,143
813,"870",2436,143
814,"871",2485,143
815,"872",7300,143
816,"873",3215,143
817,"874",1429,143
818,"875",3974,143
819,"876",5376,143
820,"877",2378,143
821,"878",8429,143
822,"879",2595,143
823,"880",4201,143
824,"881",5978,143
825,"882",2449,143
826,"883",4077,143
827,"884",2668,143
828,"885",4195,143
829,"886",2456,143
830,"887",2364,143
831,"888",2490,143
832,"889",2397,143
833,"890",4090,143
834,"891",8463,143
835,"892",1563,143
836,"893",5360,143
837,"894",5530,143
838,"895",5994,143
839,"896",8453,143
840,"897",2542,143
841,"898",8485,143
842,"899",1467,143
843,"900",2545,143
844,"901",4554,143
845,"902",6095,143
846,"903",2390,143
847,"904",5601,143
848,"905",2494,143
849,"906",2527,143
850,"907",2446,143
851,"908",5317,143
852,"909",2393,143
853,"910",4144,143
854,"911",8698,143
855,"912",2354,143
856,"913",4177,143
857,"914",2742,143
858,"915",1018,143
859,"916",4661,143
860,"917",5614,143
861,"918",5969,143
862,"919",5834,143
863,"920",5519,143
864,"921",2371,143
865,"922",6489,143
866,"923",74,143
867,"924",5505,143
868,"925",1328,143
869,"926",4557,143
870,"927",5156,143
871,"928",4055,143
872,"929",1052,143
873,"930",2406,143
874,"931",5481,143
875,"932",4207,143
876,"933",8438,143
877,"934",8725,143
878,"935",1518,143
879,"936",2048,143
880,"937",5495,143
881,"938",5335,143
882,"939",5881,143
883,"940",2429,143
884,"941",4290,143
885,"942",74,143
886,"943",8441,143
887,"944",8444,143
888,"945",2381,143
889,"946",5988,143
890,"947",6029,143
891,"948",2523,143
892,"949",2384,143
893,"950",1382,143
894,"951",2401,143
895,"952",5049,143
896,"953",4268,143
897,"954",2536,143
898,"955",4541,143
899,"956",5324,143
900,"957",1629,143
901,"958",4351,143
902,"959",1059,143
903,"960",2497,143
904,"961",8701,143
905,"962",2506,143
906,"963",5679,142
907,"964",5680,142
908,"965",5681,142
909,"966",5682,142
910,"967",5683,142
911,"968",5684,142
912,"969",5685,142
913,"970",5686,142
914,"971",5687,142
915,"972",5731,144
916,"973",5732,144
917,"974",5733,144
