"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster","bool"
171,"DelveSkeletonBoss",100,"",25,15,0,20,8,"","",""
172,"FairgravesMapBoss",100,"",25,0,0,20,35,"","",""
173,"FairgravesTreasure",100,"",25,0,0,20,35,"","",""
174,"FairgravesTreasurePinata",100,"",25,0,0,20,35,"","",""
175,"SkeletonCasterFire",100,"",25,0,100,20,1,"","",""
176,"ConstructCasterFire",100,"",75,0,100,20,18,"","",""
177,"SkeletonCasterCold",100,"",0,15,100,20,2,"","",""
178,"SkeletonCasterGold",100,"",0,15,100,20,8,"","",""
179,"SkeletonCasterBlack",100,"",0,15,100,20,8,"","",""
180,"ConstructCasterCold",100,"",75,15,100,20,19,"","",""
181,"SkeletonCasterLightning",100,"",0,0,100,20,3,"","",""
182,"IntMissionSkeletonCasterLightning",100,"",0,0,100,20,24,"","",""
183,"SkeletonCasterMalachai",100,"",100,0,100,20,24,"","",""
184,"ConstructCasterLightning",100,"",75,0,100,20,20,"","",""
185,"ConstructCasterLightningAtziri",100,"",0,0,100,20,20,"","",""
186,"SkeletonCasterBossInvasion",100,"",0,0,100,20,38,"","",""
187,"SkeletonCasterDescent2Lightning",100,"",0,0,100,20,3,"","",""
188,"SkeletonCasterLightningBoss",100,"",0,0,100,20,35,"","",""
189,"SkeletonBoss",100,"",50,0,0,20,27,"","",""
190,"SkeletonBossLake",100,"",50,0,0,20,38,"","",""
191,"SkeletonBossMapChatters",100,"",50,0,0,20,35,"","",""
192,"LabyrinthLieutenantSkeletonBoss",100,"",15,0,0,20,26,"","",""
193,"LabyrinthLieutenantSkeletonBossCold",100,"",15,0,0,20,27,"","",""
194,"ProphecySkeletonBossFire",100,"",50,0,0,20,26,"","",""
195,"ProphecySkeletonBossCold",100,"",50,0,0,20,27,"","",""
196,"ProphecySkeletonBossLightning",100,"",50,0,0,20,28,"","",""
197,"SkeletonBossDescent",100,"",50,0,0,20,0,"","",""
198,"SkeletonMeleeBossInvasion",100,"",50,0,0,20,38,"","",""
199,"SkeletonBossEndlessLedge",100,"",50,0,0,20,27,"","",""
200,"SkeletonMapBoss",100,"",50,0,0,20,35,"","",""
201,"SkeletonBurnBossMinion",100,"",25,0,0,30,3,"","",""
202,"SkeletonSoldierMelee",100,"",100,0,0,30,3,"","",1
203,"SkeletonSoldierMeleeAtlasUber",100,"",100,0,0,30,3,"","",1
204,"SkeletonSoldierMeleeChampion",100,"",100,0,0,30,3,"","",1
205,"SkeletonSoldierMeleeBoss",100,"",100,0,0,20,28,"","",1
206,"SkeletonSoldierMeleeBossSideArea",100,"",100,0,50,20,38,"","",1
207,"SkeletonSoldierMeleeMapBoss",100,"",100,0,0,20,35,"","",1
208,"SkeletonSoldierRanged",100,"",100,10,0,20,3,"","",1
209,"SkeletonSoldierRangedChampion",100,"",100,10,0,20,3,"","",1
210,"SkeletonSoldierRangedChampionAtlasUber",100,"",100,10,0,20,3,"","",1
211,"SkeletonSoldierElite",100,"",100,0,0,30,20,"","",""
212,"SkeletonSoldierRangedBoss",100,"",100,10,0,20,28,"","",1
213,"SkeletonSoldierRangedBossClone",100,"",100,10,0,20,28,"","",1
214,"SkeletonSoldierRangedMapBoss",100,"",100,10,0,20,35,"","",1
215,"SkeletonSoldierRangedMapBoss2",100,"",100,10,0,20,35,"","",1
216,"SkeletonSoldierRangedMapBossClone",100,"",100,10,0,20,35,"","",1
217,"VollBoss",100,"",100,0,0,20,39,"","",""
218,"VollMapBoss",100,"",100,0,0,20,35,"","",""
219,"VollMapBossAtlasUber",100,"",100,0,0,20,35,"","",""
220,"VollMapBoss2",100,"",100,0,0,20,35,"","",""
221,"Maligaro",100,"",0,50,50,20,27,"","",""
222,"MaligaroMapBoss",100,"",0,50,50,20,35,"","",""
223,"MaligaroMapBoss2",100,"",0,50,50,20,35,"","",""
224,"MaligaroBoss2MapUber",100,"",0,50,50,20,36,"","",""
225,"MaligaroProphecy",100,"",0,50,50,20,27,"","",""
226,"Doedre",100,"",0,0,100,20,26,"","",""
227,"DoedreMapBoss",100,"",0,0,100,20,35,"","",""
228,"DoedreMapBoss2",100,"",0,0,100,20,35,"","",""
229,"DoedreUniqueMapBoss",100,"",0,0,100,20,35,"","",""
230,"DoedreProphecy",100,"",0,0,100,20,26,"","",""
231,"Shavronne",100,"",0,0,100,20,28,"","",""
232,"ShavronneMapBoss",100,"",0,0,100,20,35,"","",""
233,"ShavronneMapBoss2",100,"",0,0,100,20,35,"","",""
234,"Malachai",100,"",100,0,0,30,39,"","",""
235,"MalachaiMapBoss",100,"",100,0,0,30,35,"","",""
236,"MalachaiMapBossShaper",100,"",100,0,0,30,35,"","",""
237,"MalachaiMapBossSimplified",100,"",100,0,0,30,35,"","",""
238,"DaressoBoss",100,"",75,50,0,30,39,"","",""
239,"DaressoBossMerciless",100,"",75,50,0,30,39,"","",""
240,"DaressoMapBoss",100,"",75,50,0,30,35,"","",""
241,"DaressoProphecy",100,"",75,50,0,30,27,"","",""
242,"Bandit",100,"",0,20,0,20,0,"","",1
243,"BanditDockhand",100,"",0,20,0,20,0,"","",1
244,"BanditChestGuard",100,"",0,20,0,20,8,"","",""
245,"BanditLordMinion",100,"",75,20,0,20,0,"","",""
246,"BanditSpectator",100,"",0,0,0,0,0,"","",""
247,"BanditShaped",100,"",25,20,0,20,8,"","",""
248,"BanditChampion",100,"",50,20,0,20,0,"","",""
249,"BanditBoar",100,"",75,20,0,20,0,"","",""
250,"Hostage",100,"",0,0,0,20,24,"","",""
251,"BanditBoss",100,"",75,20,0,20,34,"","",""
252,"BanditBossInvasion",100,"",75,20,0,20,38,"","",""
253,"BanditMapBoss",100,"",75,20,0,20,35,"","",""
254,"BanditBossDescent",100,"",75,20,0,20,0,"","",""
255,"BanditBossEndlessLedge",100,"",75,20,0,20,34,"","",""
256,"BanditMartyr",100,"",0,20,0,20,0,"","",""
257,"BanditMartyrBossSideArea",100,"",20,20,0,20,38,"","",""
258,"BanditBossMinor",100,"",20,20,0,20,24,"","",""
259,"BanditTwoHandedWeapon",100,"",50,0,0,20,0,"","",""
260,"BanditTwoHandedWeaponDockhand",100,"",50,0,0,20,0,"","",""
261,"BanditDockChampionType",100,"",25,0,0,20,0,"","",""
262,"BanditTwoHandedWeaponShaped",100,"",25,0,0,20,8,"","",""
263,"BanditTwoHandedWeaponBear",100,"",25,0,0,20,0,"","",""
264,"BanditBowBossSideArea",100,"",20,20,0,20,24,"","",""
265,"BanditMageMapBoss",100,"",0,0,20,20,35,"","",""
266,"BanditAnimalTrioBoss",100,"",75,80,0,20,34,"","",""
267,"BanditAnimalTrioBossLake",100,"",75,80,0,20,38,"","",""
268,"BanditAnimalTrioBossSpawned",100,"",75,40,0,20,34,"","",""
269,"Ghost",100,"",0,50,50,20,3,"","",1
270,"GhostCaster",100,"",0,50,50,20,3,"","",1
271,"GhostEssence",100,"",0,50,50,20,3,"","",1
272,"GhostMaps",100,"",0,50,50,20,3,"","",1
273,"GhostMapBoss",100,"",0,50,50,20,35,"","",1
274,"GhostBossShipGraveyard",100,"",0,50,50,20,26,"","",1
275,"GhostPirateGreenBladeVortex",100,"",0,50,50,20,3,"","",1
276,"GhostChampion",100,"",0,50,50,20,3,"","",1
277,"GhostBossInvasion",100,"",0,50,50,20,38,"","",1
278,"GhostRanged",100,"",0,50,50,20,3,"","",1
279,"GhostRangedMaps",100,"",0,50,50,20,3,"","",1
280,"GhostWand",100,"",0,50,50,20,3,"","",1
281,"GhostWandMaps",100,"",0,50,50,20,3,"","",1
282,"GhostBossSideArea",100,"",0,50,50,20,38,"","",1
283,"GhostBossLake",100,"",0,50,50,20,38,"","",1
284,"GhostBossSideAreaLowbie",100,"",0,50,50,20,38,"","",1
285,"Ghost2",100,"",0,50,50,20,3,"","",1
286,"BanditBow",100,"",25,10,0,20,0,"","",1
287,"BanditBowDockhand",100,"",0,10,0,20,0,"","",1
288,"BanditBowChestGuard",100,"",0,10,0,20,8,"","",""
289,"BanditBowChampion",100,"",25,10,0,20,0,"","",""
290,"BanditBowChampionDockhand",100,"",0,10,0,20,0,"","",""
291,"BanditBowBossInvasion",100,"",0,10,0,20,0,"","",""
292,"BanditBowBossBlackwood",100,"",0,10,0,20,0,"","",""
293,"BanditBowMapBoss",100,"",0,10,0,20,35,"","",""
294,"BanditBowMapBossFire",100,"",75,10,0,20,35,"","",""
295,"BanditBowStag",100,"",25,10,0,20,0,"","",""
296,"Goatman",100,"",0,5,0,20,1,"","",1
297,"GoatmanAbberath",100,"",0,5,0,20,18,"","",""
298,"MountainGoatman",100,"",0,5,0,20,2,"","",1
299,"GoatmanChimera",100,"",0,5,0,20,1,"","",""
300,"GoatmanChimeraTough",100,"",0,5,0,20,8,"","",""
301,"GoatmanChimeraBoss",100,"",0,5,0,20,1,"","",""
302,"GoatmanMapSubBoss",100,"",0,5,0,20,35,"","",""
303,"GoatmanMapBoss",100,"",0,5,0,20,35,"","",""
304,"GoatmanMapBossAtlasUber",100,"",0,5,0,20,35,"","",""
305,"GoatmanMaps",100,"",0,5,0,20,1,"","",""
306,"GoatmanBossInvasion",100,"",0,5,0,20,38,"","",""
307,"GoatmanBossNavali",100,"",0,5,0,20,1,"","",""
308,"GoatmanBossSideArea",100,"",0,5,0,20,38,"","",""
309,"GoatmanBossSideAreaLowbie",100,"",0,5,0,20,38,"","",""
310,"GoatmanShaman",100,"",0,0,50,20,18,"","",1
311,"GoatmanShamanAtlasUber",100,"",0,0,50,20,18,"","",1
312,"GoatmanShamanAbberath",100,"",0,0,50,20,18,"","",""
313,"MountainGoatmanShaman",100,"",0,0,50,20,19,"","",1
314,"MountainGoatmanShamanLakeBoss",100,"",0,0,50,20,38,"","",1
315,"MountainGoatmanChampion",100,"",0,5,0,20,19,"","",1
316,"MountainGoatmanChampionAtlasUber",100,"",0,5,0,20,19,"","",1
317,"GoatmanShamanFireChampion",100,"",0,0,50,20,18,"","",""
318,"GoatmanShamanLightning",100,"",0,0,50,20,20,"","",1
319,"GoatmanShamanLightningAtlasUber",100,"",0,0,50,20,20,"","",1
320,"GoatmanShamanLightningChampion",100,"",0,0,50,20,20,"","",""
321,"GoatmanShamanBossInvasion",100,"",0,0,50,20,38,"","",""
322,"GoatmanShamanBossPrisonersGate",100,"",0,0,50,20,26,"","",""
323,"GoatmanShamanBossSideArea",100,"",0,0,50,20,38,"","",""
324,"GoatmanShamanBossSideAreaLowbie",100,"",0,0,50,20,38,"","",""
325,"Lion",100,"",0,10,0,20,1,"","",1
326,"LionAtlasUber",100,"",0,10,0,20,1,"","",1
327,"LionRyslathaMinion",100,"",0,10,0,20,1,"","",""
328,"LionWolf",100,"",0,10,0,20,2,"","",""
329,"LionWolfChampion",100,"",0,10,0,20,2,"","",""
330,"LionWolfDelve",100,"",0,30,0,20,2,"","",""
331,"LionWolfDelveMedium",100,"",0,20,0,20,2,"","",""
332,"LionWolfDelveSmall",100,"",0,10,0,20,2,"","",""
333,"LionWolfChampionDelve",100,"",0,10,0,20,2,"","",""
334,"LionAlpha",100,"",0,10,0,20,18,"","",1
335,"LionChimera",100,"",0,10,0,20,1,"","",""
336,"LionChimeraTough",100,"",0,10,0,20,8,"","",""
337,"LionChimeraBoss",100,"",0,10,0,20,1,"","",""
338,"LionBoss",100,"",0,10,0,20,26,"","",""
339,"LionBossPrisonersGate",100,"",0,10,0,20,26,"","",""
340,"LionBossInvasion",100,"",0,10,0,20,38,"","",""
341,"LionBossDexMission",100,"",0,10,0,20,38,"","",""
342,"LionBossEndlessLedge",100,"",0,10,0,20,26,"","",""
343,"LionTalisman",100,"",0,10,0,20,1,"","",""
344,"SummonedWolfRigwald",100,"",0,10,0,20,2,"","",""
345,"MapWolf",100,"",0,0,0,20,2,"","",""
346,"MapWolfBoss1",100,"",0,0,0,20,35,"","",""
347,"MapWolfBoss2",100,"",0,0,0,20,35,"","",""
348,"WolfBossGreust",100,"",0,0,0,20,0,"","",""
349,"SummonedSpectralWolf",340,1,0,0,0,20,42,"","",""
350,"SummonedWolf",340,1,0,0,0,20,42,"","",""
351,"Hellion",100,"",10,10,0,20,1,"","",""
352,"HellionBoss",100,"",10,10,0,20,26,"","",""
353,"Hound",100,"",0,10,0,20,1,"","",1
354,"Hound2",100,"",0,10,0,20,1,"","",1
355,"HoundBoss",100,"",0,10,0,20,26,"","",1
356,"HoundBoss2",100,"",0,10,0,20,26,"","",1
357,"HoundMapBoss",100,"",0,10,0,20,35,"","",1
358,"AlbinoRhoa",100,"",25,0,0,20,2,"","",""
359,"Rhoa",100,"",25,0,0,20,2,"","",""
360,"RhoaUntaintedBoss",100,"",25,0,0,20,35,"","",""
361,"RhoaDexMissionMinion",100,"",25,0,0,20,2,"","",""
362,"RhoaDexMissionBoss",100,"",25,0,0,20,27,"","",""
363,"RhoaTalisman",100,"",25,0,0,20,2,"","",""
364,"ProphecyRhoa",100,"",25,0,0,20,27,"","",""
365,"Spiker",100,"",25,15,0,20,2,"","",1
366,"SpikerAtlasUber",100,"",25,15,0,20,2,"","",1
367,"SpikerChrome",100,"",25,15,0,20,2,"","",1
368,"SpikerMaps",100,"",25,15,0,20,2,"","",1
369,"SpikerBossInvasion",100,"",25,15,0,20,38,"","",1
370,"BloodChieftain",100,"",0,0,0,20,18,"","",""
371,"BloodChieftainUpdatedRig",100,"",0,0,0,20,18,"","",""
372,"BloodChieftainUntaintedBoss",100,"",0,0,0,20,35,"","",""
373,"BloodChieftainDexMissionBoss",100,"",0,0,0,20,26,"","",""
374,"BloodChieftainBossSideArea",100,"",0,0,0,20,38,"","",""
375,"BloodChieftainBoss",100,"",20,0,0,20,26,"","",""
376,"BloodChieftainBossInvasion",100,"",0,0,0,20,38,"","",""
377,"BloodChieftainBossLake",100,"",0,0,0,20,38,"","",""
378,"BloodChieftainMapBoss",100,"",0,0,0,20,35,"","",""
379,"BloodChieftainBossEndlessLedge",100,"",0,0,0,20,26,"","",""
380,"BloodChieftainTalisman",100,"",0,0,0,20,18,"","",""
381,"BloodChieftainParasite",100,"",0,0,0,20,18,"","",""
382,"BloodChieftainParasiteBoss",100,"",0,0,0,20,27,"","",""
383,"BloodChieftainUltimatum",100,"",0,0,0,20,18,1,"",""
384,"ShieldCrab",100,"",25,0,0,20,1,"","",1
385,"ShieldCrabAddedCold",100,"",25,0,0,20,9,"","",1
386,"ShieldCrabColdConvertMaps",100,"",25,0,0,20,1,"","",1
387,"ShieldCrabBoss",100,"",25,0,0,20,26,"","",1
388,"ShieldCrabBossInvasion",100,"",25,0,0,20,38,"","",1
389,"ShieldCrabBossLake",100,"",25,0,0,20,38,"","",1
390,"ShieldCrabBossDexMission",100,"",25,0,0,20,38,"","",1
391,"ShieldCrabNoTransform",100,"",25,0,0,20,38,"","",1
392,"ShieldCrab2",100,"",25,0,0,20,1,"","",1
393,"SeaWitch",100,"",0,0,100,20,19,"","",1
394,"SeaWitchWeak",100,"",0,0,100,20,19,"","",1
395,"SeaWitchFrostbolt",100,"",0,0,100,20,19,"","",1
396,"SeaWitchMerveilDaughter",100,"",0,0,100,20,19,"","",1
397,"SeaWitchBossEndlessLedge",100,"",0,0,100,20,27,"","",""
398,"SeaWitchSummoned",100,"",0,0,0,20,19,"","",""
399,"SeaWitchBossMinor",100,"",0,0,100,20,19,"","",""
400,"SeaWitchMapBoss",100,"",0,0,100,20,35,"","",""
401,"SeaWitchMapBossLightning",100,"",0,0,100,20,35,"","",""
402,"SeaWitchBossSideArea",100,"",0,0,100,20,38,"","",""
403,"SeaWitchBossLake",100,"",0,0,100,20,38,"","",""
404,"DarkSeaWitch",100,"",0,0,100,20,35,"","",1
405,"ProphecySeaWitch",100,"",0,0,100,20,19,"","",1
406,"RootSpider",100,"",0,0,0,20,19,"","",1
407,"RootSpiderBossType",100,"",0,0,0,20,19,"","",1
