"rownum","BaseItemTypesKey","ArmourMin","ArmourMax","EvasionMin","EvasionMax","EnergyShieldMin","EnergyShieldMax","IncreasedMovementSpeed","WardMin","WardMax","i32","i32"
71,5558,18,25,0,0,5,7,-3,0,0,0,0
72,5559,43,56,0,0,11,14,-3,0,0,0,0
73,5560,65,81,0,0,15,18,-3,0,0,0,0
74,5561,62,73,0,0,13,16,-3,0,0,0,0
75,5562,77,89,0,0,16,19,-3,0,0,0,0
76,5563,127,142,0,0,27,30,-3,0,0,0,0
77,5564,146,167,0,0,30,35,-3,0,0,0,0
78,5565,113,133,0,0,23,27,-3,0,0,0,0
79,5566,124,142,0,0,25,29,-3,0,0,0,0
80,5567,186,208,0,0,38,43,-3,0,0,0,0
81,5568,215,247,0,0,44,50,-3,0,0,0,0
82,5569,147,169,0,0,30,34,-3,0,0,0,0
83,5570,156,179,0,0,32,37,-3,0,0,0,0
84,5571,0,0,13,18,4,6,-3,0,0,0,0
85,5572,0,0,46,60,11,15,-3,0,0,0,0
86,5573,0,0,56,70,13,16,-3,0,0,0,0
87,5574,0,0,62,73,13,16,-3,0,0,0,0
88,5575,0,0,120,135,26,29,-3,0,0,0,0
89,5576,0,0,142,163,30,34,-3,0,0,0,0
90,5577,0,0,122,144,25,30,-3,0,0,0,0
91,5578,0,0,111,131,23,27,-3,0,0,0,0
92,5579,0,0,195,218,40,45,-3,0,0,0,0
93,5580,0,0,209,240,43,49,-3,0,0,0,0
94,5581,0,0,181,209,37,43,-3,0,0,0,0
95,5582,0,0,151,174,31,35,-3,0,0,0,0
96,5583,0,0,242,278,49,57,-3,0,0,0,0
97,5584,0,0,0,0,0,0,-3,0,0,0,0
98,5585,9,13,0,0,0,0,0,0,0,0,0
99,5586,38,50,0,0,0,0,0,0,0,0,0
100,5587,92,115,0,0,0,0,0,0,0,0,0
101,5588,130,150,0,0,0,0,0,0,0,0,0
102,5589,174,195,0,0,0,0,0,0,0,0,0
103,5590,198,233,0,0,0,0,0,0,0,0,0
104,5591,237,272,0,0,0,0,0,0,0,0,0
105,5592,276,325,0,0,0,0,0,0,0,0,0
106,5593,346,381,0,0,0,0,0,0,0,0,0
107,5594,377,434,0,0,0,0,0,0,0,0,0
108,5595,373,429,0,0,0,0,0,0,0,0,0
109,5596,0,0,19,27,0,0,0,0,0,0,0
110,5597,0,0,53,69,0,0,0,0,0,0,0
111,5598,0,0,101,127,0,0,0,0,0,0,0
112,5599,0,0,150,172,0,0,0,0,0,0,0
113,5600,0,0,203,227,0,0,0,0,0,0,0
114,5601,0,0,232,266,0,0,0,0,0,0,0
115,5602,0,0,276,325,0,0,0,0,0,0,0
116,5603,0,0,346,381,0,0,0,0,0,0,0
117,5604,0,0,369,425,0,0,0,0,0,0,0
118,5605,0,0,380,437,0,0,0,0,0,0,0
119,5606,0,0,0,0,7,10,0,0,0,0,0
120,5607,0,0,0,0,12,15,0,0,0,0,0
121,5608,0,0,0,0,20,25,0,0,0,0,0
122,5609,0,0,0,0,28,33,0,0,0,0,0
123,5610,0,0,0,0,36,40,0,0,0,0,0
124,5611,0,0,0,0,41,48,0,0,0,0,0
125,5612,0,0,0,0,49,55,0,0,0,0,0
126,5613,0,0,0,0,55,64,0,0,0,0,0
127,5614,0,0,0,0,60,68,0,0,0,0,0
128,5615,0,0,0,0,73,84,0,0,0,0,0
129,5616,0,0,0,0,80,92,0,0,0,0,0
130,5617,13,18,13,18,0,0,0,0,0,0,0
131,5618,37,48,37,48,0,0,0,0,0,0,0
132,5619,64,80,64,80,0,0,0,0,0,0,0
133,5620,90,97,90,97,0,0,0,0,0,0,0
134,5621,98,116,98,116,0,0,0,0,0,0,0
135,5622,117,134,117,134,0,0,0,0,0,0,0
136,5623,138,155,138,155,0,0,0,0,0,0,0
137,5624,160,189,160,189,0,0,0,0,0,0,0
138,5625,229,263,159,183,0,0,0,0,0,0,0
139,5626,162,187,233,268,0,0,0,0,0,0,0
140,5627,42,49,42,49,0,0,0,0,0,0,0
141,5628,122,140,122,140,0,0,0,0,0,0,0
142,5629,185,212,185,212,0,0,0,0,0,0,0
143,5630,16,22,0,0,5,7,0,0,0,0,0
144,5631,34,45,0,0,8,11,0,0,0,0,0
145,5632,61,76,0,0,14,17,0,0,0,0,0
146,5633,85,95,0,0,18,20,0,0,0,0,0
147,5634,101,119,0,0,21,25,0,0,0,0,0
148,5635,119,137,0,0,25,29,0,0,0,0,0
149,5636,143,161,0,0,29,33,0,0,0,0,0
150,5637,160,189,0,0,33,39,0,0,0,0,0
151,5638,224,258,0,0,32,37,0,0,0,0,0
152,5639,161,185,0,0,51,58,0,0,0,0,0
153,5640,42,49,0,0,10,12,0,0,0,0,0
154,5641,122,140,0,0,25,29,0,0,0,0,0
155,5642,185,212,0,0,38,43,0,0,0,0,0
156,5643,0,0,13,18,4,6,0,0,0,0,0
157,5644,0,0,29,38,7,10,0,0,0,0,0
158,5645,0,0,48,60,11,14,0,0,0,0,0
159,5646,0,0,77,88,17,19,0,0,0,0,0
160,5647,0,0,96,103,20,22,0,0,0,0,0
161,5648,0,0,104,119,22,25,0,0,0,0,0
162,5649,0,0,122,137,25,28,0,0,0,0,0
163,5650,0,0,141,158,29,32,0,0,0,0,0
164,5651,0,0,157,185,32,38,0,0,0,0,0
165,5652,0,0,207,239,37,43,0,0,0,0,0
166,5653,0,0,190,219,47,54,0,0,0,0,0
167,5654,0,0,42,49,10,12,0,0,0,0,0
168,5655,0,0,122,140,25,29,0,0,0,0,0
169,5656,0,0,185,212,38,43,0,0,0,0,0
170,5657,0,0,0,0,0,0,0,0,0,0,0
171,5658,0,0,0,0,0,0,0,0,0,0,0
172,5659,197,227,0,0,40,46,0,0,0,0,0
173,5660,0,0,0,0,0,0,0,41,47,0,0
174,5661,0,0,0,0,0,0,0,97,112,0,0
175,5662,0,0,0,0,0,0,0,164,189,0,0
176,5663,19,27,0,0,0,0,-3,0,0,0,0
177,5664,68,89,0,0,0,0,-5,0,0,0,0
178,5665,176,221,0,0,0,0,-5,0,0,0,0
179,5666,216,248,0,0,0,0,-5,0,0,0,0
180,5667,284,319,0,0,0,0,-5,0,0,0,0
181,5668,324,389,0,0,0,0,-5,0,0,0,0
182,5669,353,417,0,0,0,0,-5,0,0,0,0
183,5670,373,429,0,0,0,0,-5,0,0,0,0
184,5671,412,474,0,0,0,0,-5,0,0,0,0
185,5672,451,506,0,0,0,0,-5,0,0,0,0
186,5673,491,589,0,0,0,0,-5,0,0,0,0
187,5674,530,625,0,0,0,0,-5,0,0,0,0
188,5675,559,643,0,0,0,0,-5,0,0,0,0
189,5676,601,691,0,0,0,0,-5,0,0,0,0
190,5677,711,782,0,0,0,0,-5,0,0,0,0
191,5678,738,848,0,0,0,0,-5,0,0,0,0
192,5679,776,892,0,0,0,0,0,0,0,0,0
193,5680,23,23,0,0,0,0,0,0,0,0,0
194,5681,0,0,29,41,0,0,-3,0,0,0,0
195,5682,0,0,98,127,0,0,-3,0,0,0,0
196,5683,0,0,176,221,0,0,-3,0,0,0,0
197,5684,0,0,255,306,0,0,-3,0,0,0,0
198,5685,0,0,284,327,0,0,-3,0,0,0,0
199,5686,0,0,324,382,0,0,-3,0,0,0,0
200,5687,0,0,353,396,0,0,-3,0,0,0,0
201,5688,0,0,373,429,0,0,-3,0,0,0,0
202,5689,0,0,412,495,0,0,-3,0,0,0,0
203,5690,0,0,451,519,0,0,-3,0,0,0,0
204,5691,0,0,491,579,0,0,-3,0,0,0,0
205,5692,0,0,530,594,0,0,-3,0,0,0,0
206,5693,0,0,559,643,0,0,-3,0,0,0,0
207,5694,0,0,601,721,0,0,-3,0,0,0,0
208,5695,0,0,704,810,0,0,-3,0,0,0,0
209,5696,0,0,854,982,0,0,-3,0,0,0,0
210,5697,0,0,737,811,0,0,0,0,0,0,0
211,5698,0,0,0,0,14,20,-3,0,0,0,0
212,5699,0,0,0,0,30,38,-3,0,0,0,0
213,5700,0,0,0,0,43,53,-3,0,0,0,0
214,5701,0,0,0,0,56,64,-3,0,0,0,0
215,5702,0,0,0,0,62,69,-3,0,0,0,0
216,5703,0,0,0,0,69,80,-3,0,0,0,0
217,5704,0,0,0,0,75,88,-3,0,0,0,0
218,5705,0,0,0,0,79,90,-3,0,0,0,0
219,5706,0,0,0,0,86,104,-3,0,0,0,0
220,5707,0,0,0,0,94,105,-3,0,0,0,0
221,5708,0,0,0,0,101,117,-3,0,0,0,0
222,5709,0,0,0,0,109,129,-3,0,0,0,0
223,5710,0,0,0,0,115,132,-3,0,0,0,0
224,5711,0,0,0,0,123,147,-3,0,0,0,0
225,5712,0,0,0,0,137,151,-3,0,0,0,0
226,5713,0,0,0,0,157,181,-3,0,0,0,0
227,5714,0,0,0,0,171,197,-3,0,0,0,0
228,5715,27,38,27,38,0,0,-3,0,0,0,0
229,5716,48,63,48,63,0,0,-3,0,0,0,0
230,5717,97,121,97,121,0,0,-3,0,0,0,0
231,5718,119,142,119,142,0,0,-3,0,0,0,0
232,5719,156,180,156,180,0,0,-3,0,0,0,0
233,5720,178,210,178,210,0,0,-3,0,0,0,0
234,5721,194,223,194,223,0,0,-3,0,0,0,0
235,5722,210,236,210,236,0,0,-3,0,0,0,0
236,5723,232,278,232,278,0,0,-3,0,0,0,0
237,5724,254,292,254,292,0,0,-3,0,0,0,0
238,5725,275,325,275,325,0,0,-3,0,0,0,0
239,5726,297,341,297,341,0,0,-3,0,0,0,0
240,5727,313,351,313,351,0,0,-3,0,0,0,0
241,5728,376,451,376,451,0,0,-3,0,0,0,0
242,5729,470,541,373,429,0,0,-3,0,0,0,0
243,5730,415,465,415,465,0,0,-3,0,0,0,0
244,5731,380,437,477,549,0,0,-3,0,0,0,0
245,5732,27,38,0,0,9,13,-5,0,0,0,0
246,5733,48,63,0,0,13,17,-5,0,0,0,0
247,5734,97,121,0,0,22,28,-5,0,0,0,0
248,5735,119,140,0,0,27,31,-5,0,0,0,0
249,5736,156,180,0,0,34,39,-5,0,0,0,0
250,5737,178,199,0,0,38,43,-5,0,0,0,0
251,5738,194,233,0,0,41,49,-5,0,0,0,0
252,5739,216,248,0,0,45,52,-5,0,0,0,0
253,5740,237,266,0,0,50,55,-5,0,0,0,0
254,5741,259,298,0,0,54,62,-5,0,0,0,0
255,5742,281,314,0,0,58,65,-5,0,0,0,0
256,5743,302,363,0,0,62,74,-5,0,0,0,0
257,5744,325,374,0,0,66,76,-5,0,0,0,0
258,5745,387,445,0,0,79,91,-5,0,0,0,0
259,5746,377,433,0,0,92,105,-5,0,0,0,0
260,5747,443,496,0,0,76,85,-5,0,0,0,0
261,5748,401,461,0,0,96,110,-5,0,0,0,0
262,5749,0,0,27,38,9,13,-3,0,0,0,0
263,5750,0,0,54,70,14,18,-3,0,0,0,0
264,5751,0,0,102,128,24,29,-3,0,0,0,0
265,5752,0,0,124,146,28,33,-3,0,0,0,0
266,5753,0,0,156,180,34,39,-3,0,0,0,0
267,5754,0,0,178,205,38,44,-3,0,0,0,0
268,5755,0,0,194,233,41,49,-3,0,0,0,0
269,5756,0,0,221,248,46,52,-3,0,0,0,0
270,5757,0,0,243,287,51,60,-3,0,0,0,0
271,5758,0,0,264,304,55,63,-3,0,0,0,0
272,5759,0,0,286,329,59,68,-3,0,0,0,0
273,5760,0,0,308,369,63,76,-3,0,0,0,0
274,5761,0,0,330,370,67,76,-3,0,0,0,0
275,5762,0,0,387,434,79,89,-3,0,0,0,0
276,5763,0,0,436,501,73,84,-3,0,0,0,0
277,5764,0,0,427,491,93,107,-3,0,0,0,0
278,5765,0,0,353,388,103,113,-3,0,0,0,0
279,5766,329,378,329,378,67,77,-3,0,0,0,0
280,5767,75,86,75,86,17,19,0,0,0,0,0
281,5768,217,250,217,250,44,51,-3,0,0,0,0
282,5769,6,9,0,0,0,0,0,0,0,0,0
283,5770,32,42,0,0,0,0,0,0,0,0,0
284,5771,77,96,0,0,0,0,0,0,0,0,0
285,5772,109,120,0,0,0,0,0,0,0,0,0
286,5773,122,144,0,0,0,0,0,0,0,0,0
287,5774,151,174,0,0,0,0,0,0,0,0,0
288,5775,177,209,0,0,0,0,0,0,0,0,0
289,5776,220,253,0,0,0,0,0,0,0,0,0
290,5777,241,278,0,0,0,0,0,0,0,0,0
291,5778,68,78,0,0,0,0,0,0,0,0,0
292,5779,164,189,0,0,0,0,0,0,0,0,0
293,5780,236,271,0,0,0,0,0,0,0,0,0
294,5781,8,8,0,0,0,0,0,0,0,0,0
295,5782,0,0,13,18,0,0,0,0,0,0,0
296,5783,0,0,42,54,0,0,0,0,0,0,0
297,5784,0,0,74,92,0,0,0,0,0,0,0
298,5785,0,0,113,126,0,0,0,0,0,0,0
299,5786,0,0,129,148,0,0,0,0,0,0,0
300,5787,0,0,145,171,0,0,0,0,0,0,0
301,5788,0,0,180,216,0,0,0,0,0,0,0
302,5789,0,0,220,253,0,0,0,0,0,0,0
303,5790,0,0,246,283,0,0,0,0,0,0,0
304,5791,0,0,68,78,0,0,0,0,0,0,0
305,5792,0,0,164,189,0,0,0,0,0,0,0
306,5793,0,0,236,271,0,0,0,0,0,0,0
307,5794,0,0,0,0,5,7,0,0,0,0,0
308,5795,0,0,0,0,8,11,0,0,0,0,0
309,5796,0,0,0,0,17,21,0,0,0,0,0
310,5797,0,0,0,0,23,25,0,0,0,0,0
311,5798,0,0,0,0,26,30,0,0,0,0,0
312,5799,0,0,0,0,30,35,0,0,0,0,0
313,5800,0,0,0,0,36,42,0,0,0,0,0
314,5801,0,0,0,0,47,55,0,0,0,0,0
315,5802,0,0,0,0,51,59,0,0,0,0,0
316,5803,0,0,0,0,15,18,0,0,0,0,0
317,5804,0,0,0,0,34,39,0,0,0,0,0
318,5805,0,0,0,0,50,57,0,0,0,0,0
319,5806,12,17,12,17,0,0,0,0,0,0,0
320,5807,34,44,34,44,0,0,0,0,0,0,0
321,5808,55,63,55,63,0,0,0,0,0,0,0
322,5809,65,75,65,75,0,0,0,0,0,0,0
323,5810,76,90,76,90,0,0,0,0,0,0,0
324,5811,92,103,92,103,0,0,0,0,0,0,0
325,5812,106,122,106,122,0,0,0,0,0,0,0
326,5813,121,139,121,139,0,0,0,0,0,0,0
327,5814,11,15,0,0,3,5,0,0,0,0,0
328,5815,25,32,0,0,6,8,0,0,0,0,0
329,5816,51,64,0,0,11,14,0,0,0,0,0
330,5817,65,71,0,0,14,15,0,0,0,0,0
331,5818,73,87,0,0,15,18,0,0,0,0,0
332,5819,88,99,0,0,18,20,0,0,0,0,0
333,5820,104,120,0,0,21,25,0,0,0,0,0
334,5821,121,139,0,0,25,28,0,0,0,0,0
335,5822,0,0,12,17,4,5,0,0,0,0,0
336,5823,0,0,30,39,7,9,0,0,0,0,0
337,5824,0,0,50,57,11,12,0,0,0,0,0
338,5825,0,0,62,71,13,15,0,0,0,0,0
339,5826,0,0,74,85,16,18,0,0,0,0,0
340,5827,0,0,85,95,18,20,0,0,0,0,0
341,5828,0,0,99,117,20,24,0,0,0,0,0
342,5829,0,0,121,139,25,28,0,0,0,0,0
343,5830,0,0,185,213,18,21,0,0,0,0,0
344,5831,0,0,0,0,0,0,0,0,0,0,0
345,5832,0,0,0,0,0,0,0,0,0,0,0
346,5833,0,0,126,145,26,30,0,0,0,0,0
347,5834,126,145,126,145,0,0,0,0,0,0,0
348,5835,126,145,0,0,26,30,0,0,0,0,0
349,5836,0,0,112,129,32,37,0,0,0,0,0
350,5837,0,0,0,0,0,0,0,24,28,0,0
351,5838,0,0,0,0,0,0,0,62,71,0,0
352,5839,0,0,0,0,0,0,0,102,117,0,0
353,5840,6,9,0,0,0,0,0,0,0,0,0
354,5841,39,50,0,0,0,0,0,0,0,0,0
355,5842,77,96,0,0,0,0,0,0,0,0,0
356,5843,116,127,0,0,0,0,0,0,0,0,0
357,5844,129,154,0,0,0,0,0,0,0,0,0
358,5845,154,173,0,0,0,0,0,0,0,0,0
359,5846,174,200,0,0,0,0,0,0,0,0,0
360,5847,232,266,0,0,0,0,0,0,0,0,0
361,5848,242,278,0,0,0,0,0,0,0,0,0
362,5849,35,41,0,0,0,0,0,0,0,0,0
363,5850,132,152,0,0,0,0,0,0,0,0,0
364,5851,236,271,0,0,0,0,0,0,0,0,0
365,5852,0,0,13,18,0,0,0,0,0,0,0
366,5853,0,0,32,42,0,0,0,0,0,0,0
367,5854,0,0,71,88,0,0,0,0,0,0,0
368,5855,0,0,109,122,0,0,0,0,0,0,0
369,5856,0,0,125,148,0,0,0,0,0,0,0
370,5857,0,0,148,163,0,0,0,0,0,0,0
371,5858,0,0,177,212,0,0,0,0,0,0,0
372,5859,0,0,231,265,0,0,0,0,0,0,0
373,5860,0,0,242,278,0,0,0,0,0,0,0
374,5861,0,0,35,41,0,0,0,0,0,0,0
375,5862,0,0,132,152,0,0,0,0,0,0,0
376,5863,0,0,236,271,0,0,0,0,0,0,0
377,5864,0,0,0,0,5,7,0,0,0,0,0
378,5865,0,0,0,0,10,13,0,0,0,0,0
379,5866,0,0,0,0,18,23,0,0,0,0,0
380,5867,0,0,0,0,25,28,0,0,0,0,0
381,5868,0,0,0,0,28,33,0,0,0,0,0
382,5869,0,0,0,0,32,37,0,0,0,0,0
383,5870,0,0,0,0,37,44,0,0,0,0,0
384,5871,0,0,0,0,45,52,0,0,0,0,0
385,5872,0,0,0,0,49,57,0,0,0,0,0
386,5873,0,0,0,0,9,10,0,0,0,0,0
387,5874,0,0,0,0,28,32,0,0,0,0,0
388,5875,0,0,0,0,47,54,0,0,0,0,0
389,5876,9,12,9,12,0,0,0,0,0,0,0
390,5877,28,37,28,37,0,0,0,0,0,0,0
391,5878,50,62,50,62,0,0,0,0,0,0,0
392,5879,65,75,65,75,0,0,0,0,0,0,0
393,5880,78,87,78,87,0,0,0,0,0,0,0
394,5881,88,104,88,104,0,0,0,0,0,0,0
395,5882,106,122,106,122,0,0,0,0,0,0,0
396,5883,121,139,121,139,0,0,0,0,0,0,0
397,5884,14,20,0,0,4,6,0,0,0,0,0
398,5885,35,46,0,0,8,10,0,0,0,0,0
399,5886,58,67,0,0,12,14,0,0,0,0,0
400,5887,67,77,0,0,14,16,0,0,0,0,0
401,5888,78,92,0,0,16,19,0,0,0,0,0
402,5889,92,103,0,0,19,21,0,0,0,0,0
403,5890,103,121,0,0,21,25,0,0,0,0,0
404,5891,121,139,0,0,25,28,0,0,0,0,0
405,5892,0,0,11,15,3,5,0,0,0,0,0
406,5893,0,0,30,39,7,9,0,0,0,0,0
407,5894,0,0,57,65,12,14,0,0,0,0,0
408,5895,0,0,65,77,14,16,0,0,0,0,0
409,5896,0,0,81,91,17,19,0,0,0,0,0
410,5897,0,0,90,101,19,21,0,0,0,0,0
411,5898,0,0,104,123,21,25,0,0,0,0,0
412,5899,0,0,121,139,25,28,0,0,0,0,0
413,5900,0,0,0,0,0,0,0,0,0,0,0
414,5901,220,253,0,0,0,0,0,0,0,0,0
415,5902,0,0,220,253,0,0,0,0,0,0,0
416,5903,0,0,0,0,45,52,0,0,0,0,0
417,5904,108,124,0,0,29,33,0,0,0,0,0
418,5905,0,0,0,0,0,0,0,24,28,0,0
419,5906,0,0,0,0,0,0,0,62,71,0,0
420,5907,0,0,0,0,0,0,0,102,117,0,0
