"rownum","Id","rid","[rid]","Gem","BK2File"
45,"ProxyKey44",8,[5],6448,"Art/Videos/ChinaSkillVideos/Occultist_Contagion+Voidmanip.BK2"
46,"ProxyKey45",7,[5],6445,"Art/Videos/ChinaSkillVideos/Occultist_Wither(+blight).BK2"
47,"ProxyKey46",10,[5],6447,"Art/Videos/ChinaSkillVideos/Occultist_EssenseDrain.BK2"
48,"ProxyKey47",2,"[4,5]",6487,"Art/Videos/ChinaSkillVideos/Occultist_Blight+Surge+Barrier.BK2"
49,"ProxyKey89",2,[6],6467,"Art/Videos/ChinaSkillVideos/Necromancer_Zombie+Surge+LesserPoison.BK2"
50,"ProxyKey48",0,[4],6400,"Art/Videos/ChinaSkillVideos/Elementalist_Surge+Tendrils.BK2"
51,"ProxyKey49",3,[4],6439,"Art/Videos/ChinaSkillVideos/Elementalist_OrbofStorms.BK2"
52,"ProxyKey50",8,[4],6183,"Art/Videos/ChinaSkillVideos/Elementalist_OrbStorms+LightningDamage.BK2"
53,"ProxyKey51",7,[4],6231,"Art/Videos/ChinaSkillVideos/Elementalist_LightningWarp.BK2"
54,"ProxyKey52",10,[4],6257,"Art/Videos/ChinaSkillVideos/Elementalist_arc.BK2"
55,"ProxyKey53",0,[18],6420,"Art/Videos/ChinaSkillVideos/Assassin_FrostBlades+LessPoison.BK2"
56,"ProxyKey54",3,[18],6234,"Art/Videos/ChinaSkillVideos/Assassin_Riposte.BK2"
57,"ProxyKey55",8,[18],6180,"Art/Videos/ChinaSkillVideos/Assassin_Ripose+ColdDamage.BK2"
58,"ProxyKey56",7,[18],6162,"Art/Videos/ChinaSkillVideos/Assassin_WhirlingBlades.BK2"
59,"ProxyKey57",10,[18],6316,"Art/Videos/ChinaSkillVideos/Assassin_Reave.BK2"
60,"ProxyKey58",2,[18],6478,"Art/Videos/ChinaSkillVideos/Assassin_Frostblades+LessPoison+Onslaught.BK2"
61,"ProxyKey59",0,[17],6285,"Art/Videos/ChinaSkillVideos/Saboteur_FireTrap+LessPoison.BK2"
62,"ProxyKey60",3,[17],6283,"Art/Videos/ChinaSkillVideos/Saboteur_BearTrap.BK2"
63,"ProxyKey61",8,[17],6319,"Art/Videos/ChinaSkillVideos/Saboteur_BearTrap+Multitrap.BK2"
64,"ProxyKey62",7,[17],6419,"Art/Videos/ChinaSkillVideos/Saboteur_FlameDash.BK2"
65,"ProxyKey63",10,[17],6321,"Art/Videos/ChinaSkillVideos/Saboteur_LightningTrap.BK2"
66,"ProxyKey64",2,[17],6268,"Art/Videos/ChinaSkillVideos/Saboteur_Firetrap+LessPoison+EleProlif.BK2"
67,"ProxyKey65",0,[16],6288,"Art/Videos/ChinaSkillVideos/Trickster_Knives+LessPoison.BK2"
68,"ProxyKey66",3,[16],6444,"Art/Videos/ChinaSkillVideos/Trickster_Contagion.BK2"
69,"ProxyKey67",8,[16],6448,"Art/Videos/ChinaSkillVideos/Trickster_Contagion+Voidmanip.BK2"
70,"ProxyKey68",7,[16],6445,"Art/Videos/ChinaSkillVideos/Trickster_Wither.BK2"
71,"ProxyKey69",10,[16],6447,"Art/Videos/ChinaSkillVideos/Trickster_EssenceDrain.BK2"
72,"ProxyKey70",2,[16],6205,"Art/Videos/ChinaSkillVideos/Trickster_Knives+LessPoison+Pierce.BK2"
73,"ProxyKey71",0,[9],6173,"Art/Videos/ChinaSkillVideos/Deadeye_Splitarrow+Pierce.BK2"
74,"ProxyKey72",3,[9],6433,"Art/Videos/ChinaSkillVideos/Deadeye_SiegeBallista.BK2"
75,"ProxyKey73",10,[9],6256,"Art/Videos/ChinaSkillVideos/Deadeye_LA.BK2"
76,"ProxyKey74",2,[9],6488,"Art/Videos/ChinaSkillVideos/Deadeye_Split+Pierce+Volley.BK2"
77,"ProxyKey75",7,"[8,9]",6405,"Art/Videos/ChinaSkillVideos/PathfinderDeadeye_BlinkArrow.BK2"
78,"ProxyKey76",0,[8],6171,"Art/Videos/ChinaSkillVideos/Pathfinder_IceShot+Pierce.BK2"
79,"ProxyKey77",8,[8],6177,"Art/Videos/ChinaSkillVideos/Pathfinder_Puncture+LMP.BK2"
80,"ProxyKey78",10,[8],6239,"Art/Videos/ChinaSkillVideos/Pathfinder_RoA.BK2"
81,"ProxyKey79",2,[8],6492,"Art/Videos/ChinaSkillVideos/Pathfinder_Iceshot+Pierce+SpiritArcher.BK2"
82,"ProxyKey80",8,[9],6180,"Art/Videos/ChinaSkillVideos/Deadeye_SiegeBallista+ColdDamage.BK2"
83,"ProxyKey90",8,[7],6180,"Art/Videos/ChinaSkillVideos/Raider_Puncture+AddedCold.BK2"
84,"ProxyKey81",3,[7],6255,"Art/Videos/ChinaSkillVideos/Raider_puncture(melee).BK2"
85,"ProxyKey88",3,[8],6255,"Art/Videos/ChinaSkillVideos/Pathfinder_puncture(ranged).BK2"
86,"ProxyKey82",0,[7],6420,"Art/Videos/ChinaSkillVideos/Raider_Frostblades+Pierce.BK2"
87,"ProxyKey83",7,[7],6162,"Art/Videos/ChinaSkillVideos/Raider_WhirlingBlades.BK2"
88,"ProxyKey84",10,[7],6251,"Art/Videos/ChinaSkillVideos/Raider_LightningStrike.BK2"
89,"ProxyKey85",2,[7],6478,"Art/Videos/ChinaSkillVideos/Raider_Frostblades+Pierce+Onslaught.BK2"
90,"ProxyKey91",0,[19],6454,""
91,"ProxyKey92",7,[19],6419,""
92,"ProxyKey93",10,[19],6147,""
93,"ProxyKey94",8,[19],6183,""
94,"ProxyKey95",3,[19],6438,""
95,"ProxyKey96",0,[20],6426,""
96,"ProxyKey97",7,[20],6419,""
97,"ProxyKey98",8,[20],6475,""
98,"ProxyKey99",10,[20],6462,""
99,"ProxyKey100",3,[20],6439,""
100,"ProxyKey101",0,[21],6495,""
101,"ProxyKey102",7,[21],6419,""
102,"ProxyKey103",8,[21],6183,""
103,"ProxyKey104",10,[21],6321,""
104,"ProxyKey105",3,[21],6283,""
105,"ProxyKey106",0,[22],6523,""
106,"ProxyKey107",8,[22],6183,""
107,"ProxyKey108",7,[22],6419,""
108,"ProxyKey109",3,[22],6510,""
109,"ProxyKey110",4,[22],6548,""
110,"497",2,[22],6479,""
111,"496",10,[22],6665,""
112,"495",13,[22],6398,""
113,"494",15,[22],6217,""
114,"493",23,[22],6238,""
115,"508",29,[22],6308,""
116,"507",30,[22],6557,""
117,"ProxyKey111",0,[23],6169,""
118,"ProxyKey112",2,[23],6492,""
119,"ProxyKey113",3,[23],6433,""
120,"ProxyKey114",8,[23],6177,""
121,"ProxyKey115",10,[23],6509,""
122,"ProxyKey116",0,[24],6379,""
123,"ProxyKey117",2,[24],6490,""
124,"ProxyKey118",3,[24],6456,""
125,"ProxyKey119",8,[24],6177,""
126,"ProxyKey120",15,[24],6217,""
127,"ProxyKey121",0,[25],6211,""
128,"ProxyKey122",7,[25],6419,""
129,"ProxyKey123",10,[25],6170,""
130,"ProxyKey124",8,[25],6475,""
131,"ProxyKey125",3,[25],6438,""
132,"ProxyKey126",0,[26],6400,""
133,"ProxyKey127",7,[26],6419,""
134,"ProxyKey128",10,[26],6516,""
135,"ProxyKey129",8,[26],6183,""
136,"ProxyKey130",3,[26],6292,""
137,"ProxyKey131",0,[27],6639,""
138,"ProxyKey132",8,[27],6658,""
139,"ProxyKey133",7,[27],6148,""
140,"ProxyKey134",3,[27],6456,""
141,"ProxyKey135",4,[27],6537,""
142,"505",2,[27],6478,""
143,"504",10,[27],6519,""
144,"503",13,[27],6185,""
145,"502",15,[27],6345,""
146,"501",18,[27],6399,""
147,"500",24,[27],6551,""
148,"ProxyKey136",0,[31],6446,""
149,"ProxyKey137",2,[31],6487,""
150,"ProxyKey138",8,[31],6448,""
151,"ProxyKey139",7,[31],6419,""
152,"ProxyKey140",10,[31],6447,""
153,"ProxyKey141",13,[31],6502,""
154,"ProxyKey142",15,[31],6220,""
155,"ProxyKey143",18,[31],6525,""
156,"ProxyKey144",23,[31],6524,""
157,"ProxyKey145",24,[31],6471,""
158,"ProxyKey146",30,[31],6412,""
159,"ProxyKey147",29,[31],6176,""
160,"ProxyKey148",0,[32],6169,""
161,"ProxyKey149",2,[32],6492,""
162,"ProxyKey150",8,[32],6448,""
163,"ProxyKey151",7,[32],6405,""
164,"ProxyKey152",10,[32],6509,""
165,"ProxyKey153",13,[32],6397,""
166,"ProxyKey154",15,[32],6276,""
167,"ProxyKey155",18,[32],6175,""
168,"ProxyKey157",24,[32],6442,""
169,"ProxyKey158",30,[32],6440,""
170,"ProxyKey159",29,[32],6511,""
171,"ProxyKey190",0,[33],6154,""
172,"ProxyKey156",1,[33],6477,""
173,"ProxyKey160",3,[33],6456,""
174,"ProxyKey161",7,[33],6148,""
175,"ProxyKey162",13,[33],6394,""
176,"ProxyKey163",15,[33],6175,""
177,"ProxyKey164",18,[33],6310,""
178,"ProxyKey165",23,[33],6458,""
179,"ProxyKey166",24,[33],6269,""
180,"ProxyKey167",30,[33],6440,""
181,"ProxyKey168",0,[34],6379,""
182,"ProxyKey169",1,[34],6490,""
183,"ProxyKey170",3,[34],6456,""
184,"ProxyKey171",8,[34],6174,""
185,"ProxyKey172",13,[34],6156,""
186,"ProxyKey173",15,[34],6175,""
187,"ProxyKey174",18,[34],6217,""
188,"ProxyKey175",23,[34],6458,""
189,"ProxyKey176",24,[34],6269,""
190,"ProxyKey177",30,[34],6440,""
191,"ProxyKey178",29,[34],6486,""
192,"ProxyKey179",0,[35],6523,""
193,"ProxyKey180",1,[35],6479,""
194,"ProxyKey181",3,[35],6292,""
195,"ProxyKey182",8,[35],6174,""
196,"ProxyKey183",8,[35],6244,""
197,"ProxyKey184",7,[35],6419,""
198,"ProxyKey185",13,[35],6394,""
199,"ProxyKey186",13,[35],6528,""
200,"ProxyKey187",15,[35],6449,""
201,"ProxyKey188",18,[35],6530,""
202,"ProxyKey189",23,[35],6527,""
203,"ProxyKey191",30,[35],6412,""
204,"ProxyKey192",29,[35],6315,""
205,"ProxyKey193",0,[36],6426,""
206,"ProxyKey194",1,[36],6488,""
207,"ProxyKey195",3,[36],6292,""
208,"ProxyKey196",8,[36],6174,""
209,"ProxyKey197",10,[36],6347,""
210,"ProxyKey198",15,[36],6220,""
211,"ProxyKey199",18,[36],6264,""
212,"ProxyKey200",23,[36],6521,""
213,"ProxyKey201",30,[36],6411,""
214,"ProxyKey202",29,[36],6309,""
215,"ProxyKey203",0,[37],6153,""
216,"ProxyKey204",7,[37],6148,""
217,"ProxyKey205",10,[37],6544,""
218,"ProxyKey206",8,[37],6174,""
219,"ProxyKey207",3,[37],6253,""
220,"ProxyKey208",0,[38],6543,""
221,"ProxyKey209",7,[38],6148,""
222,"ProxyKey210",10,[38],6158,""
223,"ProxyKey211",8,[38],6174,""
224,"ProxyKey212",3,[38],6541,""
225,"ProxyKey213",0,[39],6400,""
226,"ProxyKey214",7,[39],6419,""
227,"ProxyKey215",10,[39],6321,""
228,"ProxyKey216",8,[39],6183,""
229,"ProxyKey217",3,[39],6439,""
230,"ProxyKey218",0,[40],6565,""
231,"ProxyKey219",7,[40],6419,""
232,"ProxyKey220",10,[40],6281,""
233,"ProxyKey221",8,[40],6180,""
234,"ProxyKey222",3,[40],6283,""
235,"ProxyKey223",0,[41],6165,""
236,"ProxyKey224",7,[41],6232,""
237,"ProxyKey225",10,[41],6350,""
238,"ProxyKey226",8,[41],6241,""
239,"ProxyKey227",3,[41],6444,""
240,"ProxyKey228",0,[42],6556,""
241,"ProxyKey229",7,[42],6558,""
242,"ProxyKey230",10,[42],6569,""
243,"ProxyKey231",8,[42],6177,""
244,"ProxyKey232",3,[42],6283,""
245,"ProxyKey233",0,[45],6173,""
246,"ProxyKey234",7,[45],6405,""
247,"ProxyKey235",10,[45],6433,""
248,"ProxyKey236",8,[45],6180,""
249,"ProxyKey237",3,[45],6571,""
250,"ProxyKey238",0,[44],6379,""
251,"ProxyKey239",7,[44],6415,""
252,"ProxyKey240",8,[44],6174,""
253,"ProxyKey241",3,[44],6535,""
254,"ProxyKey242",0,[43],6565,""
255,"ProxyKey243",7,[43],6419,""
256,"ProxyKey244",10,[43],6281,""
257,"ProxyKey245",8,[43],6183,""
258,"ProxyKey246",3,[43],6439,""
259,"ProxyKey247",15,[43],6427,""
260,"ProxyKey248",1,[43],6570,""
261,"ProxyKey249",18,[43],6305,""
262,"ProxyKey250",13,[43],6566,""
263,"ProxyKey251",13,[45],6247,""
264,"ProxyKey252",23,[45],6575,""
265,"ProxyKey253",15,[44],6247,""
266,"ProxyKey254",0,[48],6153,""
267,"ProxyKey255",7,[48],6156,""
268,"ProxyKey256",10,[48],6453,""
269,"ProxyKey257",8,[48],6174,""
270,"ProxyKey258",3,[48],6456,""
271,"ProxyKey259",15,[48],6217,""
272,"ProxyKey260",13,[48],6394,""
273,"ProxyKey261",18,[48],6416,""
274,"ProxyKey262",23,[48],6486,""
275,"ProxyKey263",24,[48],6422,""
276,"ProxyKey264",0,[47],6211,""
277,"ProxyKey265",7,[47],6419,""
278,"ProxyKey266",8,[47],6183,""
279,"ProxyKey267",3,[47],6438,""
280,"ProxyKey268",15,[47],6449,""
281,"ProxyKey269",18,[47],6532,""
282,"ProxyKey270",24,[47],6471,""
283,"ProxyKey271",29,[47],6512,""
284,"ProxyKey272",0,[46],6379,""
285,"ProxyKey273",7,[46],6156,""
286,"ProxyKey274",10,[46],6631,""
287,"ProxyKey275",8,[46],6174,""
288,"ProxyKey276",3,[46],6456,""
289,"ProxyKey277",15,[46],6217,""
290,"ProxyKey278",13,[46],6628,""
291,"ProxyKey279",24,[46],6551,""
292,"ProxyKey280",30,[46],6440,""
293,"ProxyKey281",10,[47],6630,""
294,"ProxyKey282",29,[48],6625,""
295,"ProxyKey283",29,[46],6625,""
296,"ProxyKey284",18,[46],6553,""
297,"ProxyKey285",8,[49],6473,""
298,"ProxyKey286",7,[49],6148,""
299,"ProxyKey287",10,[49],6519,""
300,"ProxyKey288",3,[49],6517,""
301,"ProxyKey289",15,[49],6345,""
302,"ProxyKey290",13,[49],6550,""
303,"ProxyKey291",18,[49],6553,""
304,"ProxyKey292",24,[49],6551,""
305,"ProxyKey293",29,[49],6299,""
306,"ProxyKey294",0,[50],6446,""
307,"ProxyKey295",7,[50],6270,""
308,"ProxyKey296",10,[50],6447,""
309,"ProxyKey297",8,[50],6448,""
310,"ProxyKey298",3,[50],6444,""
311,"ProxyKey299",15,[50],6449,""
312,"ProxyKey300",13,[50],6617,""
313,"ProxyKey301",18,[50],6230,""
314,"ProxyKey302",7,[51],6419,""
315,"ProxyKey303",15,[51],6459,""
316,"ProxyKey304",13,[51],6394,""
317,"ProxyKey305",23,[50],6643,""
318,"ProxyKey306",24,[50],6642,""
319,"ProxyKey307",0,[49],6639,""
320,"ProxyKey308",0,[51],6426,""
321,"ProxyKey309",10,[51],6635,""
322,"ProxyKey310",2,[51],6489,""
323,"ProxyKey311",3,[51],6641,""
324,"ProxyKey312",24,[51],6533,""
325,"ProxyKey313",0,[52],6556,""
326,"ProxyKey314",8,[52],6177,""
327,"ProxyKey315",10,[52],6569,""
328,"ProxyKey316",7,[52],6162,""
329,"ProxyKey317",3,[52],6283,""
330,"ProxyKey318",4,[52],6537,""
331,"ProxyKey319",15,[52],6468,""
332,"ProxyKey320",18,[52],6230,""
333,"ProxyKey321",30,[52],6410,""
334,"ProxyKey322",29,[52],6176,""
335,"ProxyKey323",0,[53],6400,""
336,"ProxyKey324",8,[53],6183,""
337,"ProxyKey325",10,[53],6481,""
338,"ProxyKey326",7,[53],6419,""
339,"ProxyKey327",3,[53],6439,""
340,"ProxyKey328",4,[53],6548,""
341,"ProxyKey329",15,[53],6449,""
342,"ProxyKey330",13,[53],6617,""
343,"ProxyKey331",18,[53],6305,""
344,"ProxyKey332",24,[53],6297,""
345,"ProxyKey333",30,[53],6646,""
346,"ProxyKey334",29,[53],6182,""
347,"ProxyKey335",0,[54],6420,""
348,"ProxyKey336",8,[54],6180,""
349,"ProxyKey337",10,[54],6159,""
350,"ProxyKey338",7,[54],6162,""
351,"ProxyKey339",3,[54],6283,""
352,"ProxyKey340",4,[54],6537,""
353,"ProxyKey341",15,[54],6647,""
354,"ProxyKey342",13,[54],6185,""
355,"ProxyKey343",29,[54],6262,""
356,"ProxyKey344",24,[54],6422,""
357,"ProxyKey345",30,[54],6410,""
358,"ProxyKey346",29,[54],6308,""
359,"ProxyKey347",0,[55],6400,""
360,"ProxyKey348",8,[55],6479,""
361,"ProxyKey349",10,[55],6652,""
362,"ProxyKey350",7,[55],6419,""
363,"ProxyKey351",3,[55],6286,""
364,"ProxyKey352",4,[55],6537,""
365,"ProxyKey353",1,[55],6658,""
366,"ProxyKey354",18,[55],6230,""
367,"ProxyKey355",30,[55],6440,""
368,"ProxyKey356",29,[55],6176,""
369,"ProxyKey357",13,[55],6653,""
370,"ProxyKey358",15,[55],6657,""
371,"ProxyKey359",0,[56],6153,""
372,"ProxyKey360",8,[56],6174,""
373,"ProxyKey361",7,[56],6148,""
374,"ProxyKey362",3,[56],6456,""
375,"ProxyKey363",4,[56],6535,""
376,"ProxyKey364",1,[56],6466,""
377,"ProxyKey365",15,[56],6217,""
378,"ProxyKey366",18,[56],6553,""
379,"ProxyKey367",30,[56],6440,""
380,"ProxyKey368",29,[56],6476,""
381,"ProxyKey369",13,[56],6417,""
382,"369",0,[57],6639,""
383,"370",8,[57],6473,""
384,"371",7,[57],6156,""
385,"372",3,[57],6456,""
386,"373",4,[57],6537,""
387,"374",10,[57],6158,""
388,"375",15,[57],6657,""
389,"376",18,[57],6553,""
390,"377",24,[57],6554,""
391,"378",29,[57],6308,""
392,"381",0,[58],6211,""
393,"382",8,[58],6183,""
394,"383",7,[58],6270,""
395,"384",3,[58],6438,""
396,"385",4,[58],6548,""
397,"386",10,[58],6170,""
398,"387",13,[58],6395,""
399,"388",18,[58],6304,""
400,"389",23,[58],6678,""
401,"390",24,[58],6644,""
402,"391",29,[58],6512,""
403,"392",30,[58],6409,""
404,"393",0,[59],6173,""
405,"394",8,[59],6180,""
406,"395",7,[59],6405,""
407,"396",3,[59],6571,""
408,"397",4,[59],6537,""
409,"398",10,[59],6256,""
410,"399",15,[59],6247,""
411,"400",13,[59],6396,""
412,"401",18,[59],6228,""
413,"402",23,[59],6670,""
414,"403",24,[59],6672,""
415,"404",29,[59],6176,""
416,"405",30,[59],6412,""
417,"406",0,[60],6556,""
418,"407",8,[60],6183,""
419,"408",7,[60],6549,""
420,"409",3,[60],6439,""
421,"410",4,[60],6537,""
422,"411",10,[60],6316,""
423,"412",15,[60],6175,""
424,"413",18,[60],6305,""
425,"414",24,[60],6297,""
426,"415",0,[61],6169,""
427,"416",8,[61],6177,""
428,"417",7,[61],6549,""
429,"418",3,[61],6571,""
430,"419",4,[61],6537,""
431,"420",10,[61],6679,""
432,"421",13,[61],6397,""
433,"422",18,[61],6262,""
434,"423",24,[61],6624,""
435,"424",29,[61],6309,""
436,"425",0,[62],6400,""
437,"426",8,[62],6183,""
438,"427",7,[62],6419,""
439,"428",3,[62],6438,""
440,"429",4,[62],6548,""
441,"430",2,[62],6479,""
442,"431",10,[62],6481,""
443,"432",13,[62],6396,""
444,"433",15,[62],6220,""
445,"434",18,[62],6305,""
446,"435",24,[62],6297,""
447,"436",29,[62],6309,""
448,"437",0,[63],6426,""
449,"438",8,[63],6183,""
450,"439",7,[63],6419,""
451,"440",3,[63],6439,""
452,"441",4,[63],6548,""
453,"443",10,[63],6257,""
454,"444",13,[63],6396,""
455,"445",15,[63],6449,""
456,"446",18,[63],6305,""
457,"447",30,[63],6409,""
458,"448",29,[63],6309,""
459,"449",0,[64],6426,""
460,"450",8,[64],6183,""
461,"451",7,[64],6419,""
462,"452",3,[64],6641,""
463,"453",4,[64],6548,""
464,"454",2,[64],6479,""
465,"455",10,[64],6312,""
466,"456",13,[64],6394,""
467,"457",15,[64],6459,""
468,"458",18,[64],6303,""
469,"459",24,[64],6533,""
470,"460",23,[64],6250,""
471,"461",29,[64],6626,""
472,"462",0,[65],6171,""
473,"463",8,[65],6177,""
474,"464",7,[65],6405,""
475,"465",3,[65],6571,""
476,"468",10,[65],6159,""
477,"469",13,[65],6395,""
478,"470",15,[65],6247,""
479,"471",18,[65],6229,""
480,"472",24,[65],6424,""
481,"473",30,[65],6410,""
482,"474",29,[65],6176,""
483,"475",0,[66],6495,""
484,"476",8,[66],6180,""
485,"477",7,[66],6419,""
486,"478",3,[66],6283,""
487,"486",4,[66],6548,""
488,"487",2,[66],6570,""
489,"479",10,[66],6321,""
490,"480",13,[66],6566,""
491,"481",15,[66],6427,""
492,"482",18,[66],6304,""
493,"483",24,[66],6296,""
494,"484",30,[66],6638,""
495,"485",29,[66],6182,""
496,"498",0,[68],6153,""
497,"499",8,[68],6658,""
498,"506",7,[68],6148,""
499,"509",3,[68],6456,""
500,"511",2,[68],6466,""
501,"512",10,[68],6453,""
502,"513",13,[68],6394,""
503,"514",15,[68],6217,""
504,"515",18,[68],6416,""
505,"516",23,[68],6458,""
506,"517",24,[68],6554,""
507,"518",29,[68],6625,""
508,"519",0,[67],6165,""
509,"520",8,[67],6614,""
510,"521",7,[67],6232,""
511,"522",3,[67],6346,""
512,"524",2,[67],6491,""
513,"525",10,[67],6350,""
514,"526",13,[67],6349,""
515,"527",15,[67],6245,""
516,"528",18,[67],6230,""
517,"529",23,[67],6207,""
518,"530",24,[67],6564,""
519,"531",29,[67],6308,""
520,"532",30,[67],6557,""
521,"533",0,[69],6565,""
522,"534",8,[69],6183,""
523,"535",7,[69],6419,""
524,"536",3,[69],6439,""
525,"537",4,[69],6548,""
526,"538",2,[69],6478,""
527,"539",10,[69],6660,""
528,"540",13,[69],6396,""
529,"541",15,[69],6459,""
530,"542",18,[69],6228,""
531,"543",24,[69],6297,""
532,"544",29,[69],6182,""
533,"545",0,[70],6454,""
534,"546",8,[70],6658,""
535,"547",7,[70],6148,""
536,"548",3,[70],6456,""
537,"549",4,[70],6548,""
538,"550",2,[70],6478,""
539,"551",10,[70],6172,""
540,"552",13,[70],6395,""
541,"553",15,[70],6247,""
542,"554",18,[70],6304,""
543,"555",23,[70],6414,""
544,"556",24,[70],6422,""
545,"557",29,[70],6625,""
