"rownum","Contract_BaseItemTypesKey","Level","Cost","CostHardmode"
148,5164,1,41,114
149,5165,1,42,114
150,5166,1,42,114
151,5167,1,42,114
152,5168,1,42,114
153,5170,1,42,114
154,5171,1,42,114
155,5172,1,43,114
156,5173,1,43,115
157,5174,1,43,115
158,5175,1,43,115
159,5176,1,43,115
160,5178,1,43,115
161,5179,1,44,116
162,5180,1,44,116
163,5181,1,44,116
164,5182,1,44,116
165,5183,1,44,116
166,5184,1,44,116
167,5186,1,38,114
168,5187,1,39,114
169,5188,1,40,114
170,5189,1,41,114
171,5190,1,42,114
172,5191,1,42,114
173,5192,1,42,114
174,5193,1,42,114
175,5195,1,42,114
176,5196,1,42,114
177,5197,1,42,114
178,5198,1,43,115
179,5199,1,43,115
180,5200,1,43,115
181,5201,1,43,115
182,5203,1,43,115
183,5204,1,43,115
184,5205,1,44,116
185,5206,1,44,116
186,5207,1,44,116
187,5208,1,44,116
188,5209,1,44,116
189,5214,1,38,114
190,5215,1,39,114
191,5216,1,40,114
192,5217,1,41,114
193,5218,1,42,114
194,5219,1,42,114
195,5220,1,42,114
196,5221,1,42,114
197,5223,1,42,114
198,5224,1,42,114
199,5225,1,42,114
200,5226,1,43,115
201,5227,1,43,115
202,5228,1,43,115
203,5229,1,43,115
204,5231,1,43,115
205,5232,1,43,115
206,5233,1,44,116
207,5234,1,44,116
208,5235,1,44,116
209,5236,1,44,116
210,5237,1,44,116
211,5242,1,38,114
212,5243,1,39,114
213,5244,1,40,114
214,5245,1,41,114
215,5246,1,42,114
216,5247,1,42,114
217,5248,1,42,114
218,5249,1,42,114
219,5251,1,42,114
220,5252,1,42,114
221,5253,1,42,114
222,5254,1,43,115
223,5255,1,43,115
224,5256,1,43,115
225,5257,1,43,115
226,5259,1,43,115
227,5260,1,43,115
228,5261,1,44,116
229,5262,1,44,116
230,5263,1,44,116
231,5264,1,44,116
232,5265,1,44,116
233,5270,1,38,""
234,5271,1,39,114
235,5272,1,45,114
236,5273,1,41,114
237,5274,1,41,114
238,5275,1,42,114
239,5276,1,42,114
240,5277,1,42,114
241,5279,1,42,114
242,5280,1,42,114
243,5281,1,43,115
244,5282,1,43,115
245,5283,1,43,115
246,5284,1,43,115
247,5286,1,43,115
248,5287,1,46,116
249,5288,1,44,116
250,5289,1,44,116
251,5290,1,44,116
252,5291,1,44,116
253,5299,1,39,114
254,5300,1,45,114
255,5301,1,41,114
256,5302,1,41,114
257,5303,1,42,114
258,5304,1,42,114
259,5305,1,42,114
260,5307,1,42,114
261,5308,1,42,114
262,5309,1,43,115
263,5310,1,43,115
264,5311,1,43,115
265,5312,1,43,115
266,5314,1,43,115
267,5315,1,44,116
268,5316,1,44,116
269,5317,1,44,116
270,5318,1,44,116
271,5319,1,44,116
272,5324,1,38,114
273,5325,1,45,114
274,5326,1,40,114
275,5327,1,41,114
276,5328,1,42,114
277,5329,1,42,114
278,5330,1,42,114
279,5332,1,42,114
280,5333,1,42,114
281,5334,1,43,115
282,5335,1,43,115
283,5336,1,43,115
284,5337,1,43,115
285,5339,1,43,115
286,5340,1,43,115
287,5341,1,44,116
288,5342,1,44,116
289,5343,1,44,116
290,5344,1,44,116
291,5349,1,38,114
292,5350,1,45,114
293,5351,1,40,114
294,5352,1,41,114
295,5353,1,42,114
296,5354,1,42,114
297,5355,1,42,114
298,5357,1,42,114
299,5358,1,42,114
300,5359,1,43,115
301,5360,1,43,115
302,5361,1,43,115
303,5362,1,43,115
304,5364,1,43,115
305,5365,1,43,115
306,5366,1,44,116
307,5367,1,44,116
308,5368,1,44,116
309,5369,1,44,116
310,5374,1,47,""
311,5376,1,48,111
312,5377,1,48,111
313,5378,1,48,111
314,5379,1,48,111
315,5380,1,48,111
316,5381,1,48,111
317,5382,1,48,111
318,5383,1,48,111
319,5384,1,48,111
320,5385,1,48,111
321,5386,1,48,111
322,5387,1,48,111
323,5388,1,48,111
324,5389,1,48,111
325,5390,1,48,111
326,5391,1,48,111
327,5417,1,49,112
328,5418,1,49,112
329,5419,1,49,112
330,5420,1,49,112
331,5421,1,49,112
332,5422,1,49,112
333,5423,1,49,112
334,5424,1,49,112
335,5425,1,49,112
336,5426,1,49,112
337,5428,1,49,112
338,5472,1,50,113
339,5473,1,50,113
340,5474,1,50,113
341,5475,1,50,113
342,5476,1,50,113
343,5477,1,50,113
344,5487,1,38,114
345,5488,1,51,114
346,5489,1,40,114
347,5490,1,41,114
348,5491,1,42,114
349,5492,1,42,114
350,5493,1,42,114
351,5494,1,42,114
352,5495,1,43,115
353,5496,1,43,115
354,5497,1,43,115
355,5498,1,43,115
356,5499,1,43,115
357,5500,1,44,116
358,5501,1,52,116
359,5502,1,52,116
360,5503,1,52,116
361,5507,1,53,114
362,5508,1,54,114
363,5509,1,41,114
364,5510,1,42,114
365,5511,1,42,114
366,5512,1,42,114
367,5513,1,42,114
368,5514,1,42,114
369,5515,1,43,115
370,5516,1,43,115
371,5517,1,43,115
372,5518,1,43,115
373,5519,1,44,116
374,5520,1,52,116
375,5521,1,52,116
376,5522,1,52,116
377,5526,1,53,114
378,5527,1,54,114
379,5528,1,41,114
380,5529,1,42,114
381,5530,1,42,114
382,5531,1,42,114
383,5532,1,42,114
384,5533,1,42,114
385,5534,1,43,115
386,5535,1,43,115
387,5536,1,43,115
388,5537,1,43,115
389,5538,1,43,116
390,5539,1,44,116
391,5540,1,52,116
392,5541,1,52,116
393,5545,1,51,114
394,5546,1,40,114
395,5547,1,42,114
396,5548,1,42,114
397,5549,1,42,114
398,5550,1,42,114
399,5551,1,43,115
400,5552,1,43,115
401,5553,1,43,115
402,5554,1,43,115
403,5555,1,44,116
404,5556,1,52,116
405,5557,1,52,116
406,5558,1,54,114
407,5559,1,41,114
408,5560,1,42,114
409,5561,1,42,114
410,5562,1,42,114
411,5563,1,42,114
412,5564,1,43,115
413,5565,1,43,115
414,5566,1,43,115
415,5567,1,43,115
416,5568,1,44,116
417,5569,1,52,116
418,5570,1,52,116
419,5571,1,51,114
420,5572,1,40,114
421,5573,1,42,114
422,5574,1,42,114
423,5575,1,42,114
424,5576,1,42,114
425,5577,1,43,115
426,5578,1,43,115
427,5579,1,43,115
428,5580,1,43,115
429,5581,1,44,116
430,5582,1,52,116
431,5583,1,52,116
432,5585,1,38,114
433,5586,1,54,114
434,5587,1,41,114
435,5588,1,42,114
436,5589,1,42,114
437,5590,1,42,114
438,5591,1,43,115
439,5592,1,43,115
440,5593,1,44,115
441,5594,1,52,116
442,5595,1,52,116
443,5596,1,38,114
444,5597,1,40,114
445,5598,1,42,114
446,5599,1,42,114
447,5600,1,42,114
448,5601,1,43,115
449,5602,1,43,115
450,5603,1,44,115
451,5604,1,52,116
452,5605,1,52,116
453,5606,1,38,114
454,5607,1,54,114
455,5608,1,41,114
456,5609,1,42,114
457,5610,1,42,114
458,5611,1,42,114
459,5612,1,43,115
460,5613,1,43,115
461,5614,1,43,115
462,5615,1,52,116
463,5616,1,52,116
464,5617,1,51,114
465,5618,1,41,114
466,5619,1,42,114
467,5620,1,42,114
468,5621,1,42,114
469,5622,1,43,115
470,5623,1,43,115
471,5624,1,43,115
472,5625,1,52,116
473,5626,1,52,116
474,5630,1,51,114
475,5631,1,40,114
476,5632,1,42,114
477,5633,1,42,114
478,5634,1,42,114
479,5635,1,43,115
480,5636,1,43,115
481,5637,1,43,115
482,5638,1,52,116
483,5639,1,52,116
484,5643,1,51,114
485,5644,1,40,114
486,5645,1,41,114
487,5646,1,42,114
488,5647,1,42,114
489,5648,1,42,115
490,5649,1,43,115
491,5650,1,43,115
492,5651,1,43,115
493,5652,1,44,116
494,5653,1,52,116
495,5657,1,55,""
496,5658,1,55,""
497,5663,1,38,114
498,5664,1,51,114
499,5665,1,41,114
500,5666,1,42,114
501,5667,1,42,114
502,5668,1,42,114
503,5669,1,42,114
504,5670,1,42,114
505,5671,1,42,114
506,5672,1,43,115
507,5673,1,43,115
508,5674,1,43,115
509,5675,1,43,115
510,5676,1,43,115
511,5677,1,44,116
512,5678,1,52,116
513,5679,1,52,116
514,5681,1,38,114
515,5682,1,54,114
516,5683,1,41,114
517,5684,1,42,114
518,5685,1,42,114
519,5686,1,42,114
520,5687,1,42,114
521,5688,1,42,114
522,5689,1,42,114
523,5690,1,43,115
524,5691,1,43,115
525,5692,1,43,115
526,5693,1,43,115
527,5694,1,43,115
528,5695,1,44,116
529,5696,1,52,116
530,5697,1,52,116
531,5698,1,56,114
532,5699,1,40,114
533,5700,1,41,114
534,5701,1,42,114
535,5702,1,42,114
536,5703,1,42,114
537,5704,1,42,114
538,5705,1,42,114
539,5706,1,42,114
540,5707,1,43,115
541,5708,1,43,115
542,5709,1,43,115
543,5710,1,43,115
544,5711,1,43,115
545,5712,1,44,116
546,5713,1,52,116
547,5714,1,52,116
548,5715,1,51,114
549,5716,1,54,114
550,5717,1,41,114
551,5718,1,42,114
552,5719,1,42,114
553,5720,1,42,114
554,5721,1,42,114
555,5722,1,42,114
556,5723,1,42,114
557,5724,1,43,115
558,5725,1,43,115
559,5726,1,43,115
560,5727,1,43,115
561,5728,1,44,115
562,5729,1,52,116
563,5730,1,52,116
564,5731,1,52,116
565,5732,1,51,114
566,5733,1,54,114
567,5734,1,41,114
568,5735,1,42,114
569,5736,1,42,114
570,5737,1,42,114
571,5738,1,42,114
572,5739,1,42,114
573,5740,1,42,114
574,5741,1,43,115
575,5742,1,43,115
576,5743,1,43,115
577,5744,1,43,115
578,5745,1,44,115
579,5746,1,52,116
580,5747,1,52,116
581,5748,1,52,116
582,5749,1,51,114
583,5750,1,54,114
584,5751,1,41,114
585,5752,1,42,114
586,5753,1,42,114
587,5754,1,42,114
588,5755,1,42,114
589,5756,1,42,114
590,5757,1,43,114
591,5758,1,43,115
592,5759,1,43,115
593,5760,1,43,115
594,5761,1,43,115
595,5762,1,44,115
596,5763,1,52,116
597,5764,1,52,116
598,5765,1,52,116
599,5769,1,38,114
600,5770,1,54,114
601,5771,1,42,114
602,5772,1,42,114
603,5773,1,42,114
604,5774,1,43,115
605,5775,1,43,115
606,5776,1,44,116
607,5777,1,52,116
608,5782,1,38,114
609,5783,1,40,114
610,5784,1,42,114
611,5785,1,42,114
612,5786,1,42,114
613,5787,1,43,115
614,5788,1,43,115
615,5789,1,44,116
616,5790,1,52,116
617,5794,1,38,114
618,5795,1,54,114
619,5796,1,42,114
620,5797,1,42,114
621,5798,1,42,114
622,5799,1,43,115
623,5800,1,43,115
624,5801,1,44,116
625,5802,1,52,116
626,5806,1,51,114
627,5807,1,41,114
628,5808,1,42,114
629,5809,1,42,114
630,5810,1,42,114
631,5811,1,43,115
632,5812,1,43,115
633,5813,1,52,116
634,5814,1,51,114
635,5815,1,41,114
636,5816,1,42,114
637,5817,1,42,114
638,5818,1,42,114
639,5819,1,43,115
640,5820,1,43,115
641,5821,1,52,116
642,5822,1,51,114
643,5823,1,41,114
644,5824,1,42,114
645,5825,1,42,114
646,5826,1,42,114
647,5827,1,43,115
648,5828,1,43,115
649,5829,1,44,116
650,5830,1,52,116
651,5840,1,38,114
652,5841,1,40,114
653,5842,1,42,114
654,5843,1,42,114
655,5844,1,42,114
656,5845,1,43,115
657,5846,1,43,115
658,5847,1,44,116
659,5848,1,57,116
660,5852,1,38,114
661,5853,1,54,114
662,5854,1,42,114
663,5855,1,42,114
664,5856,1,42,114
665,5857,1,43,115
666,5858,1,43,115
667,5859,1,44,116
668,5860,1,52,116
669,5864,1,38,114
670,5865,1,40,114
671,5866,1,42,114
672,5867,1,42,114
673,5868,1,42,114
674,5869,1,43,115
675,5870,1,43,115
676,5871,1,44,116
677,5872,1,52,116
678,5876,1,51,114
679,5877,1,41,114
680,5878,1,42,114
681,5879,1,42,114
682,5880,1,43,114
683,5881,1,43,115
684,5882,1,43,115
685,5883,1,52,116
686,5884,1,54,114
687,5885,1,41,114
688,5886,1,42,114
689,5887,1,42,114
690,5888,1,43,114
691,5889,1,43,115
692,5890,1,43,115
693,5891,1,52,116
694,5892,1,51,114
695,5893,1,41,114
696,5894,1,42,114
697,5895,1,42,114
698,5896,1,43,114
699,5897,1,43,115
700,5898,1,43,115
701,5899,1,44,116
702,5908,1,58,117
703,5909,1,59,117
704,5910,1,59,117
705,5911,1,59,117
706,5912,1,59,117
707,5913,1,59,117
708,5914,1,59,117
709,5915,1,59,117
710,5916,1,59,117
711,5917,1,60,118
712,5918,1,61,118
713,5919,1,61,118
714,5923,1,59,117
715,5924,1,59,117
716,5925,1,59,117
717,5926,1,59,117
718,5927,1,59,117
719,5928,1,59,117
720,5929,1,59,117
721,5930,1,59,117
722,5931,1,59,117
723,5932,1,60,118
724,5933,1,61,118
725,5934,1,61,118
726,5935,1,62,117
727,5936,1,63,117
728,5937,1,64,117
729,5938,1,64,117
730,5939,1,64,117
731,5940,1,61,118
732,5941,1,65,119
733,5942,1,65,119
734,5943,1,65,119
735,5944,1,65,119
736,5945,1,65,119
737,5946,1,65,119
738,5947,1,65,119
739,5948,1,65,119
740,5949,1,65,119
741,5950,1,65,119
742,5951,1,65,119
743,5952,1,65,119
744,5953,1,65,119
745,5954,1,65,119
746,5955,1,65,119
747,5956,1,65,119
748,5957,1,65,119
749,5958,1,65,119
750,5973,1,66,114
751,5974,1,67,114
752,5975,1,67,114
753,5976,1,68,115
754,5977,1,68,115
755,5978,1,68,115
756,5979,1,68,115
757,5980,1,68,115
758,5981,1,68,115
759,5982,1,68,115
760,5983,1,68,115
761,5984,1,68,115
762,5985,1,68,115
763,6145,1,69,120
764,6146,1,70,120
765,6147,1,71,120
766,6148,1,71,120
767,6149,1,69,120
768,6150,1,69,120
769,6151,1,71,120
770,6152,1,71,120
771,6153,1,70,120
772,6154,1,70,120
773,6155,1,71,120
774,6156,1,71,120
775,6157,1,70,120
776,6158,1,71,120
777,6159,1,71,120
778,6160,1,69,120
779,6161,1,70,120
780,6162,1,71,120
781,6163,1,72,120
782,6164,1,72,120
783,6165,1,70,120
784,6166,1,70,120
785,6167,1,71,120
786,6168,1,71,120
787,6169,1,70,120
788,6170,1,71,120
789,6171,1,70,120
790,6172,1,71,120
791,6173,1,70,120
792,6174,1,71,""
793,6175,1,71,""
794,6176,1,73,""
795,6177,1,71,""
796,6178,1,73,""
797,6179,1,69,""
798,6180,1,71,""
799,6181,1,71,""
800,6182,1,73,""
801,6183,1,71,""
802,6872,1,71,""
803,6873,1,70,""
804,6185,1,72,120
805,6188,1,72,120
806,6190,1,69,120
807,6191,1,71,120
808,6192,1,69,""
809,6193,1,71,""
810,6194,1,72,""
811,6195,1,71,""
812,6196,1,69,""
813,6197,1,69,""
814,6198,1,73,""
815,6201,1,71,120
816,6202,1,70,120
817,6203,1,71,""
818,6204,1,71,120
819,6205,1,70,""
820,6206,1,71,""
821,6207,1,69,120
822,6208,1,71,120
823,6209,1,70,120
824,6210,1,70,120
825,6211,1,70,120
826,6212,1,69,120
827,6214,1,70,120
828,6216,1,69,120
829,6217,1,72,""
830,6219,1,69,""
831,6220,1,72,""
832,6221,1,69,120
833,6222,1,72,120
834,6223,1,72,120
835,6224,1,72,120
836,6225,1,72,120
837,6227,1,72,120
838,6228,1,72,120
839,6229,1,70,120
840,6230,1,72,120
841,6231,1,71,120
842,6232,1,71,120
843,6233,1,71,120
844,6234,1,70,120
845,6235,1,72,120
846,6236,1,70,120
847,6237,1,70,120
848,6238,1,69,120
849,6239,1,71,120
850,6240,1,72,""
851,6241,1,71,""
852,6242,1,69,""
853,6243,1,72,""
854,6244,1,71,""
855,6245,1,72,""
856,6246,1,72,""
857,6247,1,72,""
858,6248,1,72,""
859,6249,1,71,""
860,6250,1,69,120
861,6251,1,71,120
862,6252,1,72,120
863,6253,1,70,120
864,6254,1,71,120
865,6255,1,70,120
866,6256,1,71,120
867,6257,1,71,120
868,6258,1,72,120
869,6259,1,72,120
870,6260,1,71,120
871,6261,1,72,120
872,6262,1,72,120
873,6263,1,72,120
874,6264,1,72,120
875,6265,1,72,120
876,6266,1,72,120
877,6267,1,70,120
878,6268,1,70,""
879,6269,1,69,""
880,6270,1,71,120
881,6272,1,72,""
882,6273,1,72,""
883,6274,1,72,""
884,6275,1,72,""
885,6276,1,72,""
886,6277,1,71,""
887,6278,1,71,""
888,6279,1,69,120
889,6280,1,70,120
890,6281,1,71,120
891,6282,1,70,120
892,6283,1,70,120
893,6284,1,71,""
894,6285,1,71,120
895,6286,1,70,120
896,6287,1,70,120
897,6288,1,70,120
898,6290,1,72,120
899,6292,1,70,120
900,6293,1,71,""
901,6294,1,71,""
902,6295,1,69,""
903,6296,1,69,""
904,6297,1,69,""
905,6299,1,73,""
906,6302,1,73,""
907,6301,1,69,""
908,6303,1,72,120
909,6304,1,72,120
910,6305,1,72,120
911,6306,1,71,120
912,6307,1,69,120
913,6308,1,73,""
914,6309,1,73,""
915,6310,1,71,""
916,6311,1,72,""
917,6312,1,71,120
918,6313,1,69,""
919,6314,1,69,""
920,6315,1,73,""
921,6316,1,71,120
922,6317,1,73,""
923,6318,1,73,""
924,6319,1,71,""
925,6320,1,74,""
926,6321,1,71,120
927,6322,1,71,120
928,6323,1,72,""
929,6324,1,69,120
930,6325,1,70,120
931,6326,1,69,""
932,6327,1,69,""
933,6328,1,73,""
934,6329,1,73,""
935,6330,1,73,""
936,6331,1,70,120
937,6332,1,74,""
938,6333,1,72,120
939,6335,1,72,120
940,6337,1,72,120
941,6339,1,71,120
942,6340,1,69,120
943,6341,1,71,120
944,6342,1,69,120
945,6345,1,72,""
946,6346,1,70,120
947,6347,1,71,120
948,6348,1,74,""
949,6349,1,72,120
950,6350,1,71,120
951,6351,1,71,120
952,6352,1,71,120
953,6353,1,69,120
954,6354,1,72,120
955,6379,1,70,120
956,6390,1,69,120
957,6391,1,69,120
958,6393,1,69,""
959,6394,1,72,120
960,6395,1,72,120
961,6396,1,72,120
962,6397,1,72,120
963,6398,1,72,120
964,6399,1,72,120
965,6400,1,70,120
966,6401,1,70,120
967,6404,1,71,120
968,6405,1,71,120
969,6406,1,69,120
970,6408,1,72,""
971,6409,1,69,120
972,6410,1,69,120
973,6411,1,69,120
974,6412,1,69,120
975,6413,1,69,""
976,6414,1,69,120
977,6415,1,72,120
978,6416,1,72,120
979,6417,1,72,120
980,6418,1,71,120
981,6419,1,71,120
982,6420,1,70,120
983,6421,1,70,120
984,6422,1,69,""
985,6423,1,69,""
986,6424,1,69,""
987,6425,1,69,""
988,6426,1,70,120
989,6427,1,72,""
990,6428,1,69,120
991,6429,1,69,120
992,6430,1,70,120
993,6431,1,69,120
994,6432,1,69,120
995,6433,1,71,120
996,6435,1,71,120
997,6436,1,71,120
998,6438,1,70,120
999,6439,1,70,120
1000,6440,1,69,120
1001,6874,1,69,120
1002,6442,1,69,""
1003,6443,1,69,120
1004,6444,1,70,120
1005,6445,1,71,120
1006,6446,1,70,120
1007,6447,1,71,120
1008,6448,1,71,""
1009,6449,1,72,""
1010,6450,1,69,""
1011,6451,1,70,120
1012,6452,1,73,""
1013,6453,1,71,120
1014,6454,1,70,120
1015,6455,1,69,120
1016,6456,1,70,120
1017,6457,1,70,120
1018,6458,1,69,120
1019,6459,1,72,""
1020,6460,1,73,""
1021,6461,1,69,""
1022,6462,1,71,120
1023,6463,1,73,""
1024,6464,1,73,""
1025,6465,1,73,""
1026,6466,1,70,""
1027,6467,1,70,""
1028,6468,1,72,""
1029,6469,1,72,""
1030,6470,1,73,""
1031,6471,1,71,""
1032,6472,1,73,""
1033,6473,1,71,""
1034,6474,1,73,""
1035,6475,1,71,""
1036,6476,1,73,""
1037,6477,1,70,""
1038,6478,1,70,""
1039,6479,1,70,""
1040,6480,1,69,120
1041,6481,1,71,120
1042,6482,1,71,120
1043,6483,1,69,120
1044,6484,1,71,120
1045,6485,1,71,120
1046,6486,1,69,120
1047,6487,1,70,""
1048,6488,1,70,""
1049,6489,1,70,""
1050,6490,1,70,""
1051,6491,1,70,""
1052,6492,1,70,""
1053,6493,1,72,120
1054,6494,1,71,120
1055,6495,1,70,120
1056,6496,1,71,120
1057,6497,1,69,120
1058,6498,1,69,120
1059,6499,1,69,120
1060,6503,1,69,""
1061,6504,1,69,""
1062,6506,1,69,120
1063,6507,1,70,120
1064,6508,1,69,120
1065,6509,1,71,120
1066,6510,1,70,120
1067,6511,1,73,""
1068,6512,1,73,""
1069,6513,1,69,120
1070,6514,1,70,120
1071,6515,1,69,120
1072,6516,1,71,120
1073,6517,1,70,120
1074,6518,1,72,120
1075,6519,1,71,120
1076,6520,1,73,""
1077,6521,1,69,120
1078,6522,1,72,120
1079,6523,1,70,120
1080,6524,1,69,120
1081,6525,1,72,120
1082,6526,1,69,120
1083,6527,1,69,120
1084,6528,1,72,120
1085,6529,1,69,""
1086,6530,1,72,120
1087,6531,1,73,""
1088,6532,1,72,120
1089,6533,1,69,""
1090,6534,1,73,""
1091,6535,1,70,120
1092,6536,1,70,120
1093,6537,1,70,120
1094,6540,1,69,120
1095,6541,1,70,120
1096,6542,1,69,120
1097,6543,1,70,120
1098,6544,1,71,120
1099,6545,1,69,120
1100,6546,1,72,""
1101,6547,1,72,""
1102,6548,1,70,120
1103,6549,1,71,120
1104,6550,1,72,120
1105,6551,1,69,""
1106,6552,1,69,120
1107,6553,1,72,120
1108,6554,1,69,""
1109,6555,1,72,""
1110,6556,1,70,120
1111,6557,1,69,120
1112,6558,1,71,120
1113,6559,1,72,120
1114,6560,1,69,""
1115,6561,1,72,""
1116,6562,1,69,120
1117,6563,1,72,""
1118,6564,1,69,""
1119,6565,1,70,120
1120,6566,1,72,120
1121,6567,1,69,""
1122,6568,1,69,120
1123,6569,1,71,120
1124,6570,1,70,""
1125,6571,1,70,120
1126,6572,1,71,""
1127,6573,1,73,""
1128,6574,1,72,120
1129,6575,1,69,120
1130,6614,1,71,""
1131,6615,1,69,120
1132,6616,1,72,120
1133,6617,1,72,120
1134,6618,1,70,120
1135,6619,1,72,120
1136,6620,1,69,120
1137,6621,1,71,120
1138,6623,1,69,""
1139,6624,1,69,""
1140,6625,1,73,""
1141,6626,1,73,120
1142,6627,1,71,120
1143,6628,1,72,120
1144,6629,1,69,120
1145,6630,1,71,120
1146,6631,1,71,120
1147,6632,1,72,120
1148,6633,1,69,""
1149,6634,1,69,""
1150,6635,1,71,120
1151,6636,1,69,120
1152,6637,1,69,120
1153,6638,1,69,120
1154,6639,1,70,120
1155,6640,1,69,120
1156,6641,1,70,120
1157,6642,1,69,""
1158,6643,1,69,120
1159,6644,1,69,""
1160,6645,1,71,120
1161,6646,1,69,120
1162,6647,1,72,""
1163,6652,1,71,120
1164,6653,1,72,120
1165,6654,1,69,""
1166,6655,1,69,120
1167,6656,1,72,120
1168,6657,1,72,""
1169,6658,1,71,""
1170,6659,1,72,120
1171,6660,1,71,120
1172,6661,1,69,120
1173,6662,1,71,120
1174,6663,1,72,120
1175,6664,1,71,""
1176,6665,1,71,120
1177,6666,1,69,120
1178,6667,1,72,120
1179,6668,1,71,120
1180,6669,1,71,120
1181,6670,1,69,120
1182,6671,1,70,120
1183,6672,1,69,""
1184,6673,1,73,""
1185,6675,1,69,120
1186,6676,1,69,120
1187,6677,1,69,120
1188,6678,1,69,120
1189,6679,1,71,120
1190,6680,1,69,120
1191,6681,1,69,120
1192,6683,1,72,120
1193,6682,1,69,120
1194,6684,1,69,120
1195,6685,1,69,120
1196,6686,1,69,120
1197,6687,1,69,120
1198,6688,1,69,120
1199,6689,1,69,120
1200,6691,1,73,""
1201,6690,1,69,""
1202,6692,1,73,""
1203,6693,1,72,""
1204,6851,1,72,120
1205,6852,1,72,120
1206,6850,1,69,120
1207,6856,1,69,120
1208,6853,1,71,120
1209,6695,1,73,""
1210,6694,1,69,""
1211,6875,1,73,""
1212,6876,1,73,""
1213,6877,1,71,""
1214,6878,1,72,""
1215,6879,1,71,""
1216,6880,1,69,""
1217,6881,1,72,""
1218,6882,1,69,""
1219,6883,1,69,""
1220,6884,1,73,""
1221,6885,1,71,""
1222,6886,1,72,""
1223,6887,1,69,""
1224,6888,1,72,""
1225,6892,1,75,""
1226,6893,1,75,""
1227,6894,1,75,""
1228,6904,1,76,""
1229,6905,1,76,""
1230,6906,1,76,""
1231,6907,1,76,""
1232,6908,1,76,""
1233,6909,1,76,""
1234,6910,1,76,""
1235,6911,1,76,""
1236,6912,1,77,""
1237,6913,1,77,""
1238,6914,1,77,""
1239,6915,1,77,""
1240,6916,1,77,""
1241,6917,1,77,""
1242,6918,1,77,""
1243,6919,1,78,""
1244,6920,1,78,""
1245,6921,1,78,""
1246,6922,1,78,""
