"rownum","Id","[rid]","i32","i32","rid"
124,"orb_of_storms_charged_cloud",[5794],1,2,""
125,"orb_of_storms_charged_cloud",[7848],1,1000,""
126,"orb_of_storms_range_indicator",[714],1,0,""
127,"orb_of_storms_range_indicator",[1594],1,1,""
128,"orb_of_storms_range_indicator",[5797],1,2,""
129,"orb_of_storms_range_indicator",[7847],1,1000,""
130,"dual_strike_impact_main",[3409],1,0,""
131,"dual_strike_impact_main",[5807],1,2,""
132,"dual_strike_impact_secondary",[3447],1,0,""
133,"dual_strike_impact_secondary",[5808],1,2,""
134,"dual_strike_audio",[162],1,0,""
135,"dual_strike_audio",[5806],1,2,""
136,"dual_strike_surge",[5809],1,2,""
137,"weapon_trap_spinner",[5812],1,0,""
138,"weapon_trap_start",[5813],1,0,""
139,"weapon_trap_end",[5814],1,0,""
140,"weapon_trap_trap",[5859],1,0,""
141,"shield_waves",[5811],1,0,""
142,"shield_waves_swipe",[5815],1,0,""
143,"void_burst",[5711],1,0,""
144,"void_burst_corpse_explosion",[5913],3,0,""
145,"void_burst_buildup",[5834],1,0,""
146,"bladefall",[650],1,0,""
147,"bladefall",[827],1,1,""
148,"bladefall",[1457],1,2,""
149,"bladefall",[651],1,5,""
150,"bladefall",[3903],1,6,""
151,"bladefall",[5838],1,7,""
152,"bladefall_ground_blade",[3862],3,0,11116
153,"bladefall_ground_blade",[3855],3,1,11116
154,"bladefall_ground_blade",[3854],3,2,11116
155,"bladefall_ground_blade","[3856,3857,3858,3859]",3,5,11116
156,"bladefall_ground_blade",[3905],3,6,11116
157,"bladefall_ground_blade",[5839],3,7,11116
158,"bladefall_lite",[3895],1,0,""
159,"bladefall_lite",[3899],1,1,""
160,"bladefall_lite",[3898],1,2,""
161,"bladefall_lite",[2970],1,3,""
162,"bladefall_lite",[2971],1,4,""
163,"bladefall_lite",[3896],1,5,""
164,"bladefall_lite",[3904],1,6,""
165,"bladefall_lite",[5840],1,7,""
166,"blade_blast",[3713],3,0,""
167,"blade_blast",[3890],3,1,""
168,"blade_blast",[3900],3,2,""
169,"blade_blast",[5841],3,3,""
170,"blade_blast_wide",[3845],3,0,""
171,"blade_blast_wide",[3891],3,1,""
172,"blade_blast_wide",[3901],3,2,""
173,"blade_blast_wide",[5842],3,3,""
174,"rage_slash",[5712],3,0,""
175,"rage_slash",[7022],3,1,""
176,"rage_slash_sweep",[5850],1,0,""
177,"rage_slash_sweep",[7023],1,1,""
178,"shock_nova_circle",[3250],1,0,""
179,"shock_nova_circle",[975],1,1,""
180,"shock_nova_circle",[3154],1,2,""
181,"shock_nova_circle",[3412],1,3,""
182,"shock_nova_circle",[5847],1,4,""
183,"shock_nova_circle",[5863],1,5,""
184,"shock_nova_donut",[3251],1,0,""
185,"shock_nova_donut",[974],1,1,""
186,"shock_nova_donut",[5835],1,2,""
187,"shock_nova_donut",[3413],1,3,""
188,"shock_nova_donut",[5848],1,4,""
189,"shock_nova_donut",[5864],1,5,""
190,"boneshatter_shockwave",[5836],3,0,""
191,"boneshatter_shockwave",[6894],3,1,""
192,"boneshatter_shockwave",[5836],3,101,""
193,"cold_snap_impact",[2111],1,0,""
194,"cold_snap_impact",[172],1,1,""
195,"cold_snap_impact",[2203],1,2,""
196,"cold_snap_impact",[2203],1,3,""
197,"cold_snap_impact",[5865],1,4,""
198,"cold_snap_impact",[7493],1,5,""
199,"cold_snap_impact",[7524],1,6,""
200,"cold_snap_secondary_impact",[171],1,1,""
201,"cold_snap_ground_effect",[2112],1,0,""
202,"cold_snap_ground_effect",[2112],1,1,""
203,"cold_snap_ground_effect",[2204],1,2,""
204,"cold_snap_ground_effect",[2358],1,3,""
205,"cold_snap_ground_effect",[5866],1,4,""
206,"cold_snap_ground_effect",[7494],1,5,""
207,"cold_snap_ground_effect",[7525],1,6,""
208,"vaal_cold_snap_ground_effect",[2156],1,0,""
209,"vaal_cold_snap_ground_effect",[2156],1,1,""
210,"vaal_cold_snap_ground_effect",[2205],1,2,""
211,"vaal_cold_snap_ground_effect",[2205],1,3,""
212,"vaal_cold_snap_ground_effect",[5868],1,4,""
213,"vaal_cold_snap_ground_effect",[7496],1,5,""
214,"vaal_cold_snap_ground_effect",[7527],1,6,""
215,"blood_rage",[15],1,0,""
216,"blood_rage",[5869],1,1,""
217,"ambush_end",[5862],3,0,""
218,"lightning_strike_slash",[99],1,0,""
219,"lightning_strike_slash",[99],1,1,""
220,"lightning_strike_slash",[5881],1,2,""
221,"lightning_strike_slash",[6474],1,3,""
222,"lightning_strike_slash",[7009],1,4,""
223,"lightning_strike_slash",[7589],1,5,""
224,"lightning_strike_slash_powered",[101],1,0,""
225,"lightning_strike_slash_powered",[5881],1,1,""
226,"lightning_strike_slash_powered",[5881],1,2,""
227,"lightning_strike_slash_powered",[6474],1,3,""
228,"lightning_strike_slash_powered",[7009],1,4,""
229,"lightning_strike_slash_powered",[7589],1,5,""
230,"lightning_strike_slash_fow",[99],1,0,""
231,"lightning_strike_slash_fow",[99],1,1,""
232,"lightning_strike_slash_fow",[5881],1,2,""
233,"lightning_strike_slash_fow",[6474],1,3,""
234,"lightning_strike_slash_fow",[7009],1,4,""
235,"lightning_strike_slash_fow",[7589],1,5,""
236,"lightning_strike_slash_powered_fow",[101],1,0,""
237,"lightning_strike_slash_powered_fow",[5881],1,1,""
238,"lightning_strike_slash_powered_fow",[5881],1,2,""
239,"lightning_strike_slash_powered_fow",[6474],1,3,""
240,"lightning_strike_slash_powered_fow",[7009],1,4,""
241,"lightning_strike_slash_powered_fow",[7589],1,5,""
242,"lightning_strike_projectile_ground","[97,98]",1,0,""
243,"lightning_strike_projectile_ground",[174],1,1,""
244,"lightning_strike_projectile_ground",[174],1,2,""
245,"lightning_strike_projectile_ground",[174],1,3,""
246,"lightning_strike_projectile_ground",[174],1,4,""
247,"lightning_strike_projectile_ground",[174],1,5,""
248,"lightning_strike_vaal_orb",[1996],1,0,""
249,"lightning_strike_vaal_orb",[1996],1,1,""
250,"lightning_strike_vaal_orb",[5882],1,2,""
251,"lightning_strike_vaal_orb",[6475],1,3,""
252,"lightning_strike_vaal_orb",[7010],1,4,""
253,"lightning_strike_vaal_orb",[7590],1,5,""
254,"lightning_strike_slash_lite",[100],1,0,""
255,"lightning_strike_slash_lite",[100],1,1,""
256,"lightning_strike_slash_lite",[5881],1,2,""
257,"lightning_strike_slash_lite",[6474],1,3,""
258,"lightning_strike_slash_lite",[7009],1,4,""
259,"lightning_strike_slash_lite",[7589],1,5,""
260,"lightning_strike_audio",[7926],1,0,""
261,"lightning_strike_audio",[7926],1,1,""
262,"lightning_strike_audio",[7926],1,2,""
263,"lightning_strike_audio",[7926],1,3,""
264,"lightning_strike_audio",[7926],1,4,""
265,"lightning_strike_audio",[7926],1,5,""
266,"lightning_strike_charged_audio",[7927],1,0,""
267,"lightning_strike_charged_audio",[7927],1,1,""
268,"lightning_strike_charged_audio",[7927],1,2,""
269,"lightning_strike_charged_audio",[7927],1,3,""
270,"lightning_strike_charged_audio",[7927],1,4,""
271,"lightning_strike_charged_audio",[7927],1,5,""
272,"vortex_explode",[931],1,0,""
273,"vortex_explode",[930],1,1,""
274,"vortex_explode",[5883],1,5,""
275,"vortex_explode",[7521],1,6,""
276,"burning_arrow_attached_arrow",[3526],1,0,""
277,"burning_arrow_vaal_explode",[73],1,0,""
278,"burning_arrow_attached_arrow",[5892],1,1,""
279,"burning_arrow_vaal_explode",[5893],1,1,""
280,"dash_start",[3226],1,1,""
281,"dash_start",[5938],1,5,""
282,"dash_start",[6479],1,6,""
283,"dash_player_start",[6480],1,6,""
284,"dash_player_end",[6481],1,6,""
285,"dash_audio_start",[3014],1,0,""
286,"dash_audio_end",[3016],1,0,""
287,"dash_audio_afterimage",[3015],1,0,""
288,"dash_audio_start",[3014],1,1,""
289,"dash_audio_end",[3016],1,1,""
290,"dash_audio_afterimage",[3015],1,1,""
291,"dash_audio_start",[3014],1,2,""
292,"dash_audio_end",[3016],1,2,""
293,"dash_audio_afterimage",[3015],1,2,""
294,"dash_audio_start",[3014],1,3,""
295,"dash_audio_end",[3016],1,3,""
296,"dash_audio_afterimage",[3015],1,3,""
297,"dash_audio_start",[3014],1,4,""
298,"dash_audio_end",[3016],1,4,""
299,"dash_audio_afterimage",[3015],1,4,""
300,"dash_audio_start",[5970],1,5,""
301,"dash_audio_end",[5972],1,5,""
302,"dash_audio_afterimage",[5971],1,5,""
303,"dash_audio_start",[3014],1,6,""
304,"dash_audio_end",[3016],1,6,""
305,"cyclone_spin",[2918],1,0,""
306,"cyclone_spin",[181],1,1,""
307,"cyclone_spin",[183],1,2,""
308,"cyclone_spin",[186],1,3,""
309,"cyclone_spin",[3279],1,4,""
310,"cyclone_spin",[3338],1,5,""
311,"cyclone_spin",[1516],1,8,""
312,"cyclone_spin",[2412],1,9,""
313,"cyclone_spin",[3944],1,10,""
314,"cyclone_spin",[4929],1,11,""
315,"cyclone_spin",[5203],1,12,""
316,"cyclone_spin",[5204],1,13,""
317,"cyclone_spin",[5681],1,14,""
318,"cyclone_spin",[5895],1,15,""
319,"cyclone_spin",[5958],1,16,""
320,"cyclone_spin",[5983],1,17,""
321,"cyclone_spin",[6401],1,18,""
322,"cyclone_spin_scaled",[2916],1,0,""
323,"cyclone_spin_scaled",[3097],1,1,""
324,"cyclone_spin_scaled",[3098],1,2,""
325,"cyclone_spin_scaled",[3099],1,3,""
326,"cyclone_spin_scaled",[3280],1,4,""
327,"cyclone_spin_scaled",[3339],1,5,""
328,"cyclone_spin_scaled",[3096],1,8,""
329,"cyclone_spin_scaled",[3100],1,9,""
330,"cyclone_spin_scaled",[3945],1,10,""
331,"cyclone_spin_scaled",[5896],1,15,""
332,"cyclone_spin_scaled",[5959],1,16,""
333,"cyclone_spin_scaled",[5984],1,17,""
334,"cyclone_spin_scaled",[6402],1,18,""
335,"cyclone_impact_sound_override",[188],1,3,""
336,"cyclone_impact_ao",[3282],1,4,""
337,"cyclone_impact_ao",[3341],1,5,""
338,"cyclone_impact_ao",[3947],1,10,""
339,"cyclone_impact_ao",[5898],1,15,""
340,"cyclone_impact_ao",[3282],1,6,""
341,"cyclone_impact_ao",[6404],1,18,""
342,"cyclone_spin_end",[182],1,1,""
343,"cyclone_spin_end",[184],1,2,""
344,"cyclone_spin_end",[187],1,3,""
345,"cyclone_spin_end",[1517],1,8,""
346,"cyclone_spin_end",[2413],1,9,""
347,"cyclone_spin_end",[5962],1,16,""
348,"cyclone_vaal_pull",[3270],1,0,""
349,"cyclone_vaal_pull",[3270],1,1,""
350,"cyclone_vaal_pull",[3270],1,2,""
351,"cyclone_vaal_pull",[3270],1,3,""
352,"cyclone_vaal_pull",[3281],1,4,""
353,"cyclone_vaal_pull",[3340],1,5,""
354,"cyclone_vaal_pull",[3270],1,6,""
355,"cyclone_vaal_pull",[3270],1,7,""
356,"cyclone_vaal_pull",[3270],1,8,""
357,"cyclone_vaal_pull",[3270],1,9,""
358,"cyclone_vaal_pull",[3946],1,10,""
359,"cyclone_vaal_pull",[3270],1,11,""
360,"cyclone_vaal_pull",[3270],1,12,""
361,"cyclone_vaal_pull",[3270],1,13,""
362,"cyclone_vaal_pull",[3270],1,14,""
363,"cyclone_vaal_pull",[5907],1,15,""
364,"cyclone_vaal_pull",[6403],1,18,""
365,"herald_of_ash_impact",[413],3,0,""
366,"herald_of_ash_impact",[727],3,1,""
367,"herald_of_ash_impact",[965],3,2,""
368,"herald_of_ash_impact",[1202],3,3,""
369,"herald_of_ash_impact",[1205],3,4,""
370,"herald_of_ash_impact",[1521],3,5,""
371,"herald_of_ash_impact",[1875],3,6,""
372,"herald_of_ash_impact",[1879],3,7,""
373,"herald_of_ash_impact",[2126],3,8,""
374,"herald_of_ash_impact",[2137],3,9,""
375,"herald_of_ash_impact",[2174],3,10,""
376,"herald_of_ash_impact",[2206],3,11,""
377,"herald_of_ash_impact",[2228],3,12,""
378,"herald_of_ash_impact",[2911],3,13,""
379,"herald_of_ash_impact",[2996],3,14,""
380,"herald_of_ash_impact",[3459],3,15,""
381,"herald_of_ash_impact",[3846],3,16,""
382,"herald_of_ash_impact",[3913],3,17,""
383,"herald_of_ash_impact","[3985,3986,3987]",3,18,""
384,"herald_of_ash_impact",[4467],3,19,""
385,"herald_of_ash_impact","[4961,4962,4963,4964,4965]",3,20,""
386,"herald_of_ash_impact_big",[7341],3,0,""
387,"herald_of_thunder_strike",[449],3,0,""
388,"herald_of_thunder_strike",[318],3,1,""
389,"herald_of_thunder_strike",[967],3,2,""
390,"herald_of_thunder_strike",[1204],3,3,""
391,"herald_of_thunder_strike",[1207],3,4,""
392,"herald_of_thunder_strike",[1523],3,5,""
393,"herald_of_thunder_strike",[1877],3,6,""
394,"herald_of_thunder_strike",[1881],3,7,""
395,"herald_of_thunder_strike",[2128],3,8,""
396,"herald_of_thunder_strike",[2139],3,9,""
397,"herald_of_thunder_strike",[2176],3,10,""
398,"herald_of_thunder_strike",[2208],3,11,""
399,"herald_of_thunder_strike",[2233],3,12,""
400,"herald_of_thunder_strike",[2913],3,13,""
401,"herald_of_thunder_strike",[3000],3,14,""
402,"herald_of_thunder_strike",[3461],3,15,""
403,"herald_of_thunder_strike",[3848],3,16,""
404,"herald_of_thunder_strike",[3915],3,17,""
405,"herald_of_thunder_strike",[3989],3,18,""
406,"herald_of_thunder_strike",[4469],3,19,""
407,"herald_of_thunder_strike",[4971],3,20,""
408,"herald_of_ice_impact",[414],3,0,""
409,"herald_of_ice_impact",[414],3,1,""
410,"herald_of_ice_impact",[966],3,2,""
411,"herald_of_ice_impact",[1203],3,3,""
412,"herald_of_ice_impact",[1206],3,4,""
413,"herald_of_ice_impact",[1522],3,5,""
414,"herald_of_ice_impact",[1876],3,6,""
415,"herald_of_ice_impact",[1880],3,7,""
416,"herald_of_ice_impact",[2127],3,8,""
417,"herald_of_ice_impact",[2138],3,9,""
418,"herald_of_ice_impact",[2175],3,10,""
419,"herald_of_ice_impact",[2207],3,11,""
420,"herald_of_ice_impact","[2229,2230,2231,2232]",3,12,""
421,"herald_of_ice_impact",[2912],3,13,""
422,"herald_of_ice_impact","[2997,2998,2999]",3,14,""
423,"herald_of_ice_impact","[3460,3504,3505,3506]",3,15,""
424,"herald_of_ice_impact",[3847],3,16,""
425,"herald_of_ice_impact",[3914],3,17,""
426,"herald_of_ice_impact",[3988],3,18,""
427,"herald_of_ice_impact",[4468],3,19,""
428,"herald_of_ice_impact","[4966,4967,4968,4969]",3,20,""
429,"herald_of_purity_summon",[2428],3,10,""
430,"herald_of_purity_summon",[2375],3,11,""
431,"herald_of_purity_summon",[2395],3,12,""
432,"herald_of_purity_summon",[2921],3,13,""
433,"herald_of_purity_summon",[3001],3,14,""
434,"herald_of_purity_summon",[3462],3,15,""
435,"herald_of_purity_summon",[3849],3,16,""
436,"herald_of_purity_summon",[3909],3,17,""
437,"herald_of_purity_summon",[3982],3,18,""
438,"herald_of_purity_summon",[4464],3,19,""
439,"herald_of_purity_summon",[4958],3,20,""
440,"herald_of_purity_death",[2376],3,11,""
441,"herald_of_purity_death",[2922],3,13,""
442,"herald_of_purity_death",[3001],3,14,""
443,"herald_of_purity_death",[3462],3,15,""
444,"herald_of_purity_death",[3849],3,16,""
445,"herald_of_purity_death",[3909],3,17,""
446,"herald_of_purity_death",[3982],3,18,""
447,"herald_of_purity_death",[4464],3,19,""
448,"herald_of_purity_death",[4958],3,20,""
449,"cyclone_impact_sound",[185],1,15,""
450,"cyclone_impact_ao",[5960],1,16,""
451,"cyclone_vaal_pull",[5961],1,16,""
452,"cyclone_impact_ao",[5985],1,17,""
453,"cyclone_vaal_pull",[5986],1,17,""
454,"eye_of_winter_end",[5856],1,0,""
455,"eye_of_winter_end",[5963],1,1,""
456,"eye_of_winter_end",[7487],1,2,""
457,"eye_of_winter_end",[7263],1,1000,""
458,"eye_of_winter_impact",[5857],1,0,""
459,"eye_of_winter_impact",[5964],1,1,""
460,"eye_of_winter_impact",[7488],1,2,""
461,"eye_of_winter_impact",[7264],1,1000,""
462,"spectral_helix_throw",[5798],1,0,""
463,"spectral_helix_throw",[5966],1,1,""
464,"spectral_helix_impact",[5799],1,0,""
465,"spectral_helix_impact",[5967],1,1,""
466,"spectral_helix_bounce",[5800],1,0,""
467,"spectral_helix_bounce",[5968],1,1,""
468,"earthquake_impact",[678],1,0,""
469,"earthquake_impact",[686],1,1,""
470,"earthquake_impact",[921],1,2,""
471,"earthquake_impact",[921],1,3,""
472,"earthquake_impact",[1097],1,4,""
473,"earthquake_impact",[1488],1,5,""
474,"earthquake_impact",[1496],1,6,""
475,"earthquake_impact",[678],1,7,""
476,"earthquake_impact",[2022],1,9,""
477,"earthquake_impact",[2043],1,10,""
478,"earthquake_impact",[678],1,12,""
479,"earthquake_impact",[6534],1,13,""
480,"earthquake_crack",[677],1,0,""
481,"earthquake_crack",[685],1,1,""
482,"earthquake_crack",[920],1,2,""
483,"earthquake_crack",[920],1,3,""
484,"earthquake_crack",[1098],1,4,""
485,"earthquake_crack",[1487],1,5,""
486,"earthquake_crack",[1495],1,6,""
487,"earthquake_crack",[677],1,7,""
488,"earthquake_crack",[1395],1,8,""
489,"earthquake_crack",[2021],1,9,""
490,"earthquake_crack",[2042],1,10,""
491,"earthquake_crack",[2073],1,11,""
492,"earthquake_crack",[4250],1,12,""
493,"earthquake_crack",[6535],1,13,""
494,"earthquake_impact_shockwave",[679],1,0,""
495,"earthquake_impact_shockwave",[687],1,1,""
496,"earthquake_impact_shockwave",[922],1,2,""
497,"earthquake_impact_shockwave",[922],1,3,""
498,"earthquake_impact_shockwave",[1099],1,4,""
499,"earthquake_impact_shockwave",[1489],1,5,""
500,"earthquake_impact_shockwave",[1497],1,6,""
501,"earthquake_impact_shockwave",[679],1,7,""
502,"earthquake_impact_shockwave","[1396,1402,1403,1404]",1,8,""
503,"earthquake_impact_shockwave",[2023],1,9,""
504,"earthquake_impact_shockwave",[2044],1,10,""
505,"earthquake_impact_shockwave",[2074],1,11,""
506,"earthquake_impact_shockwave",[679],1,12,""
507,"earthquake_impact_shockwave",[6536],1,13,""
508,"earthquake_timed_explosion",[680],1,0,""
509,"earthquake_timed_explosion",[680],1,1,""
510,"earthquake_timed_explosion",[923],1,2,""
511,"earthquake_timed_explosion",[923],1,3,""
512,"earthquake_timed_explosion",[1100],1,4,""
513,"earthquake_timed_explosion",[1490],1,5,""
514,"earthquake_timed_explosion",[1498],1,6,""
515,"earthquake_timed_explosion",[680],1,7,""
516,"earthquake_timed_explosion","[1396,1402,1403,1404]",1,8,""
517,"earthquake_timed_explosion",[2024],1,9,""
518,"earthquake_timed_explosion",[2045],1,10,""
519,"earthquake_timed_explosion",[2072],1,11,""
520,"earthquake_timed_explosion",[4251],1,12,""
521,"earthquake_timed_explosion",[6537],1,13,""
522,"earthquake_spikes","[681,682,683,684]",1,0,""
523,"earthquake_spikes","[689,690,691,692]",1,1,""
524,"earthquake_spikes","[924,925,926,927]",1,2,""
525,"earthquake_spikes","[924,925,926,927]",1,3,""
526,"earthquake_spikes","[1101,1102,1103,1104]",1,4,""
527,"earthquake_spikes","[1491,1492,1493,1494]",1,5,""
528,"earthquake_spikes","[1499,1500,1501,1502]",1,6,""
529,"earthquake_spikes","[681,682,683,684]",1,7,""
530,"earthquake_spikes","[2025,2026,2027,2028]",1,9,""
531,"earthquake_spikes","[2046,2047,2048,2049]",1,10,""
532,"earthquake_spikes",[4252],1,12,""
533,"earthquake_spikes","[6538,6539,6540,6541]",1,13,""
534,"earthquake_impact_ancestral",[678],1,0,11249
535,"earthquake_impact_ancestral",[921],1,2,11249
536,"earthquake_impact_ancestral",[2022],1,9,11249
537,"earthquake_impact_ancestral",[2043],1,10,11249
538,"earthquake_impact_ancestral",[6534],1,13,11249
539,"earthquake_crack_ancestral",[693],1,0,11249
540,"earthquake_crack_ancestral",[4430],1,2,11249
541,"earthquake_crack_ancestral",[2021],1,9,11249
542,"earthquake_crack_ancestral",[2042],1,10,11249
543,"earthquake_crack_ancestral",[6542],1,13,11249
544,"earthquake_impact_shockwave_ancestral",[694],1,0,11249
545,"earthquake_impact_shockwave_ancestral",[922],1,2,11249
546,"earthquake_impact_shockwave_ancestral",[2023],1,9,11249
547,"earthquake_impact_shockwave_ancestral",[2044],1,10,11249
548,"earthquake_impact_shockwave_ancestral",[6543],1,13,11249
549,"earthquake_timed_explosion_ancestral",[695],1,0,11249
550,"earthquake_timed_explosion_ancestral",[4431],1,2,11249
551,"earthquake_timed_explosion_ancestral",[4376],1,9,11249
552,"earthquake_timed_explosion_ancestral",[4381],1,10,11249
553,"earthquake_timed_explosion_ancestral",[6544],1,13,11249
554,"earthquake_spikes_ancestral","[696,697,698,699]",1,0,11249
555,"earthquake_spikes_ancestral","[4432,4433,4434,4435]",1,2,11249
556,"earthquake_spikes_ancestral","[4377,4378,4379,4380]",1,9,11249
557,"earthquake_spikes_ancestral","[4382,4383,4384,4385]",1,10,11249
558,"earthquake_spikes_ancestral","[6545,6546,6547,6548]",1,13,11249
559,"earthquake_impact_lite",[678],1,0,""
560,"earthquake_crack_lite",[4239],1,0,""
561,"earthquake_impact_shockwave_lite",[679],1,0,""
562,"earthquake_timed_explosion_lite",[4240],1,0,""
563,"earthquake_spikes_lite","[4241,4242,4243,4244]",1,0,""
564,"earthquake_impact_lite",[6534],1,13,""
565,"earthquake_crack_lite",[6549],1,13,""
566,"earthquake_impact_shockwave_lite",[6536],1,13,""
567,"earthquake_timed_explosion_lite",[6550],1,13,""
568,"earthquake_spikes_lite","[6551,6552,6553,6554]",1,13,""
569,"earthshatter_impact",[1286],1,0,""
570,"earthshatter_impact",[5130],1,1,""
571,"earthshatter_impact",[6884],1,2,""
572,"earthshatter_impact_exerted",[6892],1,2,""
573,"earthshatter_explosion",[4038],1,0,""
574,"earthshatter_explosion",[5128],1,1,""
575,"earthshatter_explosion",[6882],1,2,""
