"rownum","Id","[rid]","i32","i32","rid"
306,"cyclone_impact_ao",[3380],1,5,""
307,"cyclone_impact_ao",[4012],1,10,""
308,"cyclone_impact_ao",[5699],1,15,""
309,"cyclone_impact_ao",[3321],1,6,""
310,"cyclone_impact_ao",[6211],1,18,""
311,"cyclone_spin_end",[182],1,1,""
312,"cyclone_spin_end",[184],1,2,""
313,"cyclone_spin_end",[187],1,3,""
314,"cyclone_spin_end",[1544],1,8,""
315,"cyclone_spin_end",[2448],1,9,""
316,"cyclone_spin_end",[5763],1,16,""
317,"cyclone_vaal_pull",[3309],1,0,""
318,"cyclone_vaal_pull",[3309],1,1,""
319,"cyclone_vaal_pull",[3309],1,2,""
320,"cyclone_vaal_pull",[3309],1,3,""
321,"cyclone_vaal_pull",[3320],1,4,""
322,"cyclone_vaal_pull",[3379],1,5,""
323,"cyclone_vaal_pull",[3309],1,6,""
324,"cyclone_vaal_pull",[3309],1,7,""
325,"cyclone_vaal_pull",[3309],1,8,""
326,"cyclone_vaal_pull",[3309],1,9,""
327,"cyclone_vaal_pull",[4011],1,10,""
328,"cyclone_vaal_pull",[3309],1,11,""
329,"cyclone_vaal_pull",[3309],1,12,""
330,"cyclone_vaal_pull",[3309],1,13,""
331,"cyclone_vaal_pull",[3309],1,14,""
332,"cyclone_vaal_pull",[5708],1,15,""
333,"cyclone_vaal_pull",[6210],1,18,""
334,"herald_of_ash_impact",[414],3,0,""
335,"herald_of_ash_impact",[746],3,1,""
336,"herald_of_ash_impact",[984],3,2,""
337,"herald_of_ash_impact",[1231],3,3,""
338,"herald_of_ash_impact",[1234],3,4,""
339,"herald_of_ash_impact",[1548],3,5,""
340,"herald_of_ash_impact",[1907],3,6,""
341,"herald_of_ash_impact",[1911],3,7,""
342,"herald_of_ash_impact",[2159],3,8,""
343,"herald_of_ash_impact",[2170],3,9,""
344,"herald_of_ash_impact",[2207],3,10,""
345,"herald_of_ash_impact",[2239],3,11,""
346,"herald_of_ash_impact",[2262],3,12,""
347,"herald_of_ash_impact",[2950],3,13,""
348,"herald_of_ash_impact",[3035],3,14,""
349,"herald_of_ash_impact",[3498],3,15,""
350,"herald_of_ash_impact",[3911],3,16,""
351,"herald_of_ash_impact",[3978],3,17,""
352,"herald_of_ash_impact","[4050,4051,4052]",3,18,""
353,"herald_of_ash_impact",[4534],3,19,""
354,"herald_of_ash_impact","[5030,5031,5032,5033,5034]",3,20,""
355,"herald_of_thunder_strike",[457],3,0,""
356,"herald_of_thunder_strike",[319],3,1,""
357,"herald_of_thunder_strike",[986],3,2,""
358,"herald_of_thunder_strike",[1233],3,3,""
359,"herald_of_thunder_strike",[1236],3,4,""
360,"herald_of_thunder_strike",[1550],3,5,""
361,"herald_of_thunder_strike",[1909],3,6,""
362,"herald_of_thunder_strike",[1913],3,7,""
363,"herald_of_thunder_strike",[2161],3,8,""
364,"herald_of_thunder_strike",[2172],3,9,""
365,"herald_of_thunder_strike",[2209],3,10,""
366,"herald_of_thunder_strike",[2241],3,11,""
367,"herald_of_thunder_strike",[2267],3,12,""
368,"herald_of_thunder_strike",[2952],3,13,""
369,"herald_of_thunder_strike",[3039],3,14,""
370,"herald_of_thunder_strike",[3500],3,15,""
371,"herald_of_thunder_strike",[3913],3,16,""
372,"herald_of_thunder_strike",[3980],3,17,""
373,"herald_of_thunder_strike",[4054],3,18,""
374,"herald_of_thunder_strike",[4536],3,19,""
375,"herald_of_thunder_strike",[5040],3,20,""
376,"herald_of_ice_impact",[415],3,0,""
377,"herald_of_ice_impact",[415],3,1,""
378,"herald_of_ice_impact",[985],3,2,""
379,"herald_of_ice_impact",[1232],3,3,""
380,"herald_of_ice_impact",[1235],3,4,""
381,"herald_of_ice_impact",[1549],3,5,""
382,"herald_of_ice_impact",[1908],3,6,""
383,"herald_of_ice_impact",[1912],3,7,""
384,"herald_of_ice_impact",[2160],3,8,""
385,"herald_of_ice_impact",[2171],3,9,""
386,"herald_of_ice_impact",[2208],3,10,""
387,"herald_of_ice_impact",[2240],3,11,""
388,"herald_of_ice_impact","[2263,2264,2265,2266]",3,12,""
389,"herald_of_ice_impact",[2951],3,13,""
390,"herald_of_ice_impact","[3036,3037,3038]",3,14,""
391,"herald_of_ice_impact","[3499,3545,3546,3547]",3,15,""
392,"herald_of_ice_impact",[3912],3,16,""
393,"herald_of_ice_impact",[3979],3,17,""
394,"herald_of_ice_impact",[4053],3,18,""
395,"herald_of_ice_impact",[4535],3,19,""
396,"herald_of_ice_impact","[5035,5036,5037,5038]",3,20,""
397,"herald_of_purity_summon",[2463],3,10,""
398,"herald_of_purity_summon",[2409],3,11,""
399,"herald_of_purity_summon",[2429],3,12,""
400,"herald_of_purity_summon",[2960],3,13,""
401,"herald_of_purity_summon",[3040],3,14,""
402,"herald_of_purity_summon",[3501],3,15,""
403,"herald_of_purity_summon",[3914],3,16,""
404,"herald_of_purity_summon",[3974],3,17,""
405,"herald_of_purity_summon",[4047],3,18,""
406,"herald_of_purity_summon",[4531],3,19,""
407,"herald_of_purity_summon",[5027],3,20,""
408,"herald_of_purity_death",[2410],3,11,""
409,"herald_of_purity_death",[2961],3,13,""
410,"herald_of_purity_death",[3040],3,14,""
411,"herald_of_purity_death",[3501],3,15,""
412,"herald_of_purity_death",[3914],3,16,""
413,"herald_of_purity_death",[3974],3,17,""
414,"herald_of_purity_death",[4047],3,18,""
415,"herald_of_purity_death",[4531],3,19,""
416,"herald_of_purity_death",[5027],3,20,""
417,"cyclone_impact_sound",[185],1,15,""
418,"cyclone_impact_ao",[5761],1,16,""
419,"cyclone_vaal_pull",[5762],1,16,""
420,"cyclone_impact_ao",[5786],1,17,""
421,"cyclone_vaal_pull",[5787],1,17,""
422,"eye_of_winter_end",[5657],1,0,""
423,"eye_of_winter_end",[5764],1,1,""
424,"eye_of_winter_end",[6880],1,2,""
425,"eye_of_winter_impact",[5658],1,0,""
426,"eye_of_winter_impact",[5765],1,1,""
427,"eye_of_winter_impact",[6881],1,2,""
428,"spectral_helix_throw",[5599],1,0,""
429,"spectral_helix_throw",[5767],1,1,""
430,"spectral_helix_impact",[5600],1,0,""
431,"spectral_helix_impact",[5768],1,1,""
432,"spectral_helix_bounce",[5601],1,0,""
433,"spectral_helix_bounce",[5769],1,1,""
434,"earthquake_impact",[690],1,0,""
435,"earthquake_impact",[698],1,1,""
436,"earthquake_impact",[940],1,2,""
437,"earthquake_impact",[940],1,3,""
438,"earthquake_impact",[1126],1,4,""
439,"earthquake_impact",[1515],1,5,""
440,"earthquake_impact",[1523],1,6,""
441,"earthquake_impact",[690],1,7,""
442,"earthquake_impact",[2054],1,9,""
443,"earthquake_impact",[2075],1,10,""
444,"earthquake_impact",[690],1,12,""
445,"earthquake_impact",[6342],1,13,""
446,"earthquake_crack",[689],1,0,""
447,"earthquake_crack",[697],1,1,""
448,"earthquake_crack",[939],1,2,""
449,"earthquake_crack",[939],1,3,""
450,"earthquake_crack",[1127],1,4,""
451,"earthquake_crack",[1514],1,5,""
452,"earthquake_crack",[1522],1,6,""
453,"earthquake_crack",[689],1,7,""
454,"earthquake_crack",[1422],1,8,""
455,"earthquake_crack",[2053],1,9,""
456,"earthquake_crack",[2074],1,10,""
457,"earthquake_crack",[2106],1,11,""
458,"earthquake_crack",[4317],1,12,""
459,"earthquake_crack",[6343],1,13,""
460,"earthquake_impact_shockwave",[691],1,0,""
461,"earthquake_impact_shockwave",[699],1,1,""
462,"earthquake_impact_shockwave",[941],1,2,""
463,"earthquake_impact_shockwave",[941],1,3,""
464,"earthquake_impact_shockwave",[1128],1,4,""
465,"earthquake_impact_shockwave",[1516],1,5,""
466,"earthquake_impact_shockwave",[1524],1,6,""
467,"earthquake_impact_shockwave",[691],1,7,""
468,"earthquake_impact_shockwave","[1423,1429,1430,1431]",1,8,""
469,"earthquake_impact_shockwave",[2055],1,9,""
470,"earthquake_impact_shockwave",[2076],1,10,""
471,"earthquake_impact_shockwave",[2107],1,11,""
472,"earthquake_impact_shockwave",[691],1,12,""
473,"earthquake_impact_shockwave",[6344],1,13,""
474,"earthquake_timed_explosion",[692],1,0,""
475,"earthquake_timed_explosion",[692],1,1,""
476,"earthquake_timed_explosion",[942],1,2,""
477,"earthquake_timed_explosion",[942],1,3,""
478,"earthquake_timed_explosion",[1129],1,4,""
479,"earthquake_timed_explosion",[1517],1,5,""
480,"earthquake_timed_explosion",[1525],1,6,""
481,"earthquake_timed_explosion",[692],1,7,""
482,"earthquake_timed_explosion","[1423,1429,1430,1431]",1,8,""
483,"earthquake_timed_explosion",[2056],1,9,""
484,"earthquake_timed_explosion",[2077],1,10,""
485,"earthquake_timed_explosion",[2105],1,11,""
486,"earthquake_timed_explosion",[4318],1,12,""
487,"earthquake_timed_explosion",[6345],1,13,""
488,"earthquake_spikes","[693,694,695,696]",1,0,""
489,"earthquake_spikes","[701,702,703,704]",1,1,""
490,"earthquake_spikes","[943,944,945,946]",1,2,""
491,"earthquake_spikes","[943,944,945,946]",1,3,""
492,"earthquake_spikes","[1130,1131,1132,1133]",1,4,""
493,"earthquake_spikes","[1518,1519,1520,1521]",1,5,""
494,"earthquake_spikes","[1526,1527,1528,1529]",1,6,""
495,"earthquake_spikes","[693,694,695,696]",1,7,""
496,"earthquake_spikes","[2057,2058,2059,2060]",1,9,""
497,"earthquake_spikes","[2078,2079,2080,2081]",1,10,""
498,"earthquake_spikes",[4319],1,12,""
499,"earthquake_spikes","[6346,6347,6348,6349]",1,13,""
500,"earthquake_impact_ancestral",[690],1,0,11882
501,"earthquake_impact_ancestral",[940],1,2,11882
502,"earthquake_impact_ancestral",[2054],1,9,11882
503,"earthquake_impact_ancestral",[2075],1,10,11882
504,"earthquake_impact_ancestral",[6342],1,13,11882
505,"earthquake_crack_ancestral",[705],1,0,11882
506,"earthquake_crack_ancestral",[4497],1,2,11882
507,"earthquake_crack_ancestral",[2053],1,9,11882
508,"earthquake_crack_ancestral",[2074],1,10,11882
509,"earthquake_crack_ancestral",[6350],1,13,11882
510,"earthquake_impact_shockwave_ancestral",[706],1,0,11882
511,"earthquake_impact_shockwave_ancestral",[941],1,2,11882
512,"earthquake_impact_shockwave_ancestral",[2055],1,9,11882
513,"earthquake_impact_shockwave_ancestral",[2076],1,10,11882
514,"earthquake_impact_shockwave_ancestral",[6351],1,13,11882
515,"earthquake_timed_explosion_ancestral",[707],1,0,11882
516,"earthquake_timed_explosion_ancestral",[4498],1,2,11882
517,"earthquake_timed_explosion_ancestral",[4443],1,9,11882
518,"earthquake_timed_explosion_ancestral",[4448],1,10,11882
519,"earthquake_timed_explosion_ancestral",[6352],1,13,11882
520,"earthquake_spikes_ancestral","[708,709,710,711]",1,0,11882
521,"earthquake_spikes_ancestral","[4499,4500,4501,4502]",1,2,11882
522,"earthquake_spikes_ancestral","[4444,4445,4446,4447]",1,9,11882
523,"earthquake_spikes_ancestral","[4449,4450,4451,4452]",1,10,11882
524,"earthquake_spikes_ancestral","[6353,6354,6355,6356]",1,13,11882
525,"earthquake_impact_lite",[690],1,0,""
526,"earthquake_crack_lite",[4306],1,0,""
527,"earthquake_impact_shockwave_lite",[691],1,0,""
528,"earthquake_timed_explosion_lite",[4307],1,0,""
529,"earthquake_spikes_lite","[4308,4309,4310,4311]",1,0,""
530,"earthquake_impact_lite",[6342],1,13,""
531,"earthquake_crack_lite",[6357],1,13,""
532,"earthquake_impact_shockwave_lite",[6344],1,13,""
533,"earthquake_timed_explosion_lite",[6358],1,13,""
534,"earthquake_spikes_lite","[6359,6360,6361,6362]",1,13,""
535,"earthshatter_impact",[4101],1,0,""
536,"earthshatter_impact",[5200],1,1,""
537,"earthshatter_impact",[6564],1,2,""
538,"earthshatter_impact_exerted",[6572],1,2,""
539,"earthshatter_explosion",[4099],1,0,""
540,"earthshatter_explosion",[5198],1,1,""
541,"earthshatter_explosion",[6562],1,2,""
542,"earthshatter_crack","[4091,4092,4093,4094]",1,0,""
543,"earthshatter_crack","[5192,5193,5194]",1,1,""
544,"earthshatter_crack","[6554,6555,6556,6557]",1,2,""
545,"earthshatter_spike","[4170,4171,4172]",3,0,""
546,"earthshatter_spike","[5202,5203,5204]",3,1,""
547,"earthshatter_spike","[6566,6567]",3,2,""
548,"earthshatter_spike_exerted","[6570,6571]",1,2,""
549,"earthshatter_impact_ancestral",[4102],1,0,11882
550,"earthshatter_impact_ancestral",[5201],1,1,11882
551,"earthshatter_impact_ancestral",[6565],1,2,11882
552,"earthshatter_explosion_ancestral",[4100],1,0,11882
553,"earthshatter_explosion_ancestral",[5199],1,1,11882
554,"earthshatter_explosion_ancestral",[6563],1,2,11882
555,"earthshatter_crack_ancestral","[4095,4096,4097]",1,0,11882
556,"earthshatter_crack_ancestral","[5195,5196,5197]",1,1,11882
557,"earthshatter_crack_ancestral","[6558,6559,6560,6561]",1,2,11882
558,"earthshatter_spike_ancestral","[4173,4174,4175]",3,0,11882
559,"earthshatter_spike_ancestral","[5205,5206,5207]",3,1,11882
560,"earthshatter_spike_ancestral","[6568,6569]",3,2,11882
561,"ground_slam_impact",[364],1,0,""
562,"ground_slam_impact",[370],1,1,""
563,"ground_slam_impact",[551],1,2,""
564,"ground_slam_impact",[1139],1,3,""
565,"ground_slam_impact",[1213],1,4,""
566,"ground_slam_impact",[364],1,6,""
567,"ground_slam_impact",[5517],1,7,""
568,"ground_slam_impact",[6173],1,9,""
569,"ground_slam_impact",[6189],1,10,""
570,"ground_slam_clusters","[2140,2141,2142,2143]",1,0,""
571,"ground_slam_spikes","[367,368,369]",1,1,""
572,"ground_slam_spikes","[548,549,550]",1,2,""
573,"ground_slam_spikes","[1136,1137,1138]",1,3,""
