"rownum","MonsterVariety","f32","MonsterHeightBracket","i32","i32"
148,173,184.33,2,0,0
149,175,184.33,2,0,0
150,176,184.33,2,0,0
151,178,184.33,2,0,0
152,179,184.33,2,0,0
153,180,184.33,2,0,0
154,182,184.33,2,0,0
155,184,184.33,2,0,0
156,185,184.33,2,0,0
157,186,184.33,2,0,0
158,187,184.33,2,0,0
159,188,189.5,2,0,0
160,189,189.5,2,0,0
161,190,189.5,3,0,0
162,191,189.5,3,0,0
163,192,189.5,3,0,0
164,193,184.33,2,0,0
165,195,184.33,2,0,0
166,197,189.5,2,0,0
167,198,189.5,2,0,0
168,199,184.33,2,0,0
169,200,184.33,2,0,0
170,201,189.5,2,0,0
171,202,189.5,2,0,0
172,203,184.33,2,0,0
173,204,139.72,2,0,0
174,205,0,8,0,0
175,206,139.72,2,0,0
176,207,182.73,2,0,0
177,208,182.73,2,0,0
178,209,182.73,2,0,0
179,210,182.73,2,0,0
180,211,182.73,2,0,0
181,212,182.73,2,0,0
182,213,182.73,2,0,0
183,214,182.73,2,0,0
184,215,182.73,2,0,0
185,216,182.73,2,0,0
186,217,182.15,2,0,0
187,218,182.15,2,0,0
188,219,182.15,2,0,0
189,220,182.15,2,0,0
190,221,182.15,2,0,0
191,222,182.15,2,0,0
192,223,176.17,2,0,0
193,224,176.17,2,0,0
194,225,176.17,2,0,0
195,226,176.17,2,0,0
196,227,176.17,2,0,0
197,228,176.17,2,0,0
198,229,176.17,2,0,0
199,230,176.17,2,0,0
200,231,176.17,2,0,0
201,232,176.17,2,0,0
202,233,176.17,2,0,0
203,234,176.17,2,0,0
204,235,176.17,2,0,0
205,236,176.17,2,0,0
206,237,176.17,2,0,0
207,238,176.17,2,0,0
208,239,176.17,2,0,0
209,240,176.17,2,0,0
210,241,176.17,2,0,0
211,242,176.17,2,0,0
212,243,176.17,2,0,0
213,252,176.17,4,0,0
214,253,176.17,4,0,0
215,254,176.17,4,0,0
216,255,193.62,3,0,0
217,257,193.62,3,0,0
218,258,182.15,2,0,0
219,259,182.15,2,0,0
220,260,176.17,2,0,0
221,261,176.17,2,0,0
222,262,176.17,2,0,0
223,263,176.17,2,0,0
224,264,176.17,2,0,0
225,265,176.17,2,0,0
226,266,176.17,2,0,0
227,267,176.17,2,0,0
228,268,182.15,2,0,0
229,269,176.17,2,0,0
230,270,182.15,2,0,0
231,271,182.15,2,0,0
232,272,182.15,2,0,0
233,273,176.17,2,0,0
234,274,176.17,2,0,0
235,275,182.15,2,0,0
236,276,167.04,2,0,0
237,277,167.04,2,0,0
238,278,167.04,2,0,0
239,279,167.04,2,0,0
240,280,167.04,2,0,0
241,281,167.04,2,0,0
242,282,167.04,2,0,0
243,283,167.04,2,0,0
244,284,167.04,2,0,0
245,285,167.04,2,0,0
246,286,167.04,2,0,0
247,287,111.42,0,0,0
248,289,111.42,0,0,0
249,290,111.42,0,0,0
250,292,111.42,0,0,0
251,294,114.55,0,0,0
252,295,114.55,0,0,0
253,296,114.55,0,0,0
254,297,114.55,2,0,0
255,298,114.55,0,0,0
256,299,114.55,0,0,0
257,300,114.55,2,0,0
258,301,114.55,2,0,0
259,302,114.55,1,0,0
260,303,114.55,0,0,0
261,304,114.55,0,0,0
262,305,114.55,0,0,0
263,307,114.55,2,0,0
264,308,111.42,2,0,0
265,309,111.42,2,0,0
266,310,111.42,2,0,0
267,311,119.38,0,0,0
268,312,119.38,0,0,0
269,313,119.38,0,0,0
270,314,141.85,2,0,0
271,315,119.38,0,0,0
272,317,119.38,0,0,0
273,319,119.38,0,0,0
274,320,119.38,0,0,0
275,322,120.12,0,0,0
276,323,119.38,0,0,0
277,325,119.38,2,0,0
278,327,119.38,0,0,0
279,329,119.38,0,0,0
280,330,119.38,0,0,0
281,331,119.38,0,0,0
282,332,119.38,0,0,0
283,333,120.12,2,0,0
284,334,120.12,2,0,0
285,335,118.53,0,0,0
286,337,118.53,0,0,0
287,338,118.53,0,0,0
288,339,118.53,0,0,0
289,340,120.12,0,0,0
290,341,120.32,0,0,0
291,342,120.32,0,0,0
292,343,140.18,0,0,0
293,344,120.32,0,0,0
294,345,120.32,0,0,0
295,346,120.32,0,0,0
296,347,120.32,0,0,0
297,348,120.32,0,0,0
298,349,120.32,0,0,0
299,350,120.32,0,0,0
300,351,146.23,2,0,0
301,352,120.32,0,0,0
302,353,120.32,0,0,0
303,354,219.92,2,0,0
304,355,252.31,3,0,0
305,356,219.92,2,0,0
306,357,219.92,2,0,0
307,358,219.92,2,0,0
308,359,219.92,2,0,0
309,360,219.92,2,0,0
310,361,219.92,2,0,0
311,364,219.92,2,0,0
312,365,219.92,2,0,0
313,366,219.92,2,0,0
314,367,219.92,3,0,0
315,368,120.32,0,0,0
316,369,140.18,0,0,0
317,370,120.32,0,0,0
318,371,120.32,0,0,0
319,373,254.27,3,0,0
320,374,254.27,3,0,0
321,375,254.27,3,0,0
322,376,254.27,3,0,0
323,378,254.27,3,0,0
324,381,254.27,3,0,0
325,382,254.27,3,0,0
326,383,254.27,3,0,0
327,385,254.27,3,0,0
328,386,254.27,4,0,0
329,387,255.25,2,0,0
330,388,254.27,2,0,0
331,389,254.27,2,0,0
332,390,254.27,0,0,0
333,391,254.27,3,0,0
334,393,254.27,3,0,0
335,394,255.25,3,0,0
336,395,255.25,2,0,0
337,396,255.25,0,0,0
338,397,255.25,8,0,0
339,398,254.27,2,0,0
340,399,208,2,0,0
341,401,208,2,0,0
342,403,208,2,0,0
343,404,208,2,0,0
344,405,208,2,0,0
345,407,208,2,0,0
346,408,208,2,0,0
347,410,208,2,0,0
348,412,208,2,0,0
349,416,208,2,0,0
350,417,208,2,0,0
351,419,208,2,0,0
352,420,208,2,0,0
353,421,125.47,0,0,0
354,422,125.47,0,0,0
355,423,125.47,0,0,0
356,424,123.36,7,0,0
357,425,125.47,0,0,0
358,426,125.47,2,0,0
359,429,125.47,0,0,0
360,430,125.47,0,0,0
361,431,125.47,2,0,0
362,432,125.47,2,0,0
363,433,125.47,2,0,0
364,434,125.47,2,0,0
365,435,125.47,2,0,0
366,436,125.47,2,0,0
367,437,125.47,2,0,0
368,438,125.47,2,0,0
369,439,123.36,0,0,0
370,443,123.36,0,0,0
371,444,123.36,0,0,0
372,445,123.36,0,0,0
373,446,123.36,0,0,0
374,447,123.36,0,0,0
375,449,123.36,0,0,0
376,450,125.47,0,0,0
377,451,125.47,2,0,0
378,453,130.28,0,0,0
379,454,130.28,0,0,0
380,455,54.64,8,0,0
381,456,54.64,8,0,0
382,457,54.64,7,0,0
383,460,54.64,8,0,0
384,461,54.64,8,0,0
385,462,54.64,8,0,0
386,463,54.64,8,0,0
387,464,54.64,8,0,0
388,465,54.64,8,0,0
389,466,54.64,8,0,0
390,467,54.64,8,0,0
391,468,54.64,8,0,0
392,469,54.64,8,0,0
393,470,54.64,8,0,0
394,471,54.64,8,0,0
395,472,54.64,8,0,0
396,473,54.77,7,0,0
397,475,54.64,8,0,0
398,476,54.64,8,0,0
399,477,54.64,8,0,0
400,478,54.64,8,0,0
401,479,54.64,8,0,0
402,480,54.64,8,0,0
403,481,54.64,8,0,0
404,483,54.64,8,0,0
405,485,54.64,8,0,0
406,486,153.58,2,0,0
407,487,153.58,2,0,0
408,488,153.58,2,0,0
409,490,153.58,2,0,0
410,492,153.58,2,0,0
411,493,153.58,2,0,0
412,494,153.58,2,0,0
413,495,153.58,2,0,0
414,496,153.58,2,0,0
415,497,153.58,2,0,0
416,498,153.58,0,0,0
417,499,153.58,2,0,0
418,500,153.58,2,0,0
419,501,153.58,2,0,0
420,502,153.58,2,0,0
421,503,153.58,2,0,0
422,504,54.48,8,0,0
423,505,54.48,8,0,0
424,506,54.48,8,0,0
425,507,54.48,8,0,0
426,508,54.48,8,0,0
427,509,54.48,8,0,0
428,510,54.61,7,0,0
429,511,54.48,7,0,0
430,512,54.48,7,0,0
431,513,54.48,8,0,0
432,514,54.48,8,0,0
433,515,165.08,2,0,0
434,516,264.39,3,0,0
435,518,164.99,2,0,0
436,519,164.99,2,0,0
437,521,164.99,2,0,0
438,522,164.99,2,0,0
439,523,189.5,2,0,0
440,524,164.99,2,0,0
441,525,164.99,2,0,0
442,526,164.99,2,0,0
443,527,164.99,2,0,0
444,528,165.94,2,0,0
445,529,164.99,2,0,0
446,532,164.99,2,0,0
447,534,164.99,2,0,0
448,536,164.99,2,0,0
449,538,164.99,2,0,0
450,540,164.99,2,0,0
451,543,164.99,2,0,0
452,546,164.99,2,0,0
453,548,164.99,2,0,0
454,549,164.99,2,0,0
455,552,164.99,2,0,0
456,554,164.99,2,0,0
457,556,164.99,2,0,0
458,558,164.99,2,0,0
459,559,164.99,2,0,0
460,561,164.99,2,0,0
461,563,164.99,2,0,0
462,566,164.99,2,0,0
463,569,164.99,2,0,0
464,572,164.99,2,0,0
465,573,185.51,2,0,0
466,575,185.51,2,0,0
467,579,185.51,2,0,0
468,581,185.51,2,0,0
469,584,164.99,2,0,0
470,586,164.99,2,0,0
471,588,164.99,2,0,0
472,590,164.99,2,0,0
473,591,164.99,2,0,0
474,592,165.08,2,0,0
475,595,165.08,2,0,0
476,598,165.08,2,0,0
477,600,165.08,2,0,0
478,602,165.08,2,0,0
479,604,165.08,2,0,0
480,606,165.08,2,0,0
481,607,165.08,2,0,0
482,608,185.51,2,0,0
483,611,185.51,2,0,0
484,613,185.51,2,0,0
485,615,164.99,2,0,0
486,617,164.99,2,0,0
487,620,165.08,2,0,0
488,622,165.08,2,0,0
489,625,165.08,2,0,0
490,627,165.24,2,0,0
491,629,165.08,2,0,0
492,631,165.08,2,0,0
493,632,165.24,2,0,0
494,633,165.08,2,0,0
495,634,165.08,2,0,0
496,636,165.08,2,0,0
497,638,165.08,2,0,0
498,641,165.08,2,0,0
499,642,165.08,2,0,0
500,645,165.08,2,0,0
501,646,165.08,2,0,0
502,647,165.08,2,0,0
503,649,165.08,2,0,0
504,651,165.08,2,0,0
505,652,165.08,2,0,0
506,653,165.08,2,0,0
507,654,165.08,2,0,0
508,657,164.99,2,0,0
509,660,164.99,2,0,0
510,662,185.51,2,0,0
511,664,185.51,2,0,0
512,666,164.99,2,0,0
513,668,164.99,2,0,0
514,670,164.99,2,0,0
515,672,164.99,2,0,0
516,674,164.99,2,0,0
517,680,164.99,2,0,0
518,682,164.99,2,0,0
519,684,164.99,2,0,0
520,685,164.99,2,0,0
521,687,164.99,2,0,0
522,688,164.99,2,0,0
523,690,164.99,2,0,0
524,692,164.99,2,0,0
525,694,164.99,2,0,0
526,695,164.99,2,0,0
527,697,164.99,2,0,0
528,699,164.99,2,0,0
529,701,164.99,2,0,0
530,703,164.99,2,0,0
531,705,164.99,2,0,0
532,707,164.99,2,0,0
533,710,164.99,2,0,0
534,713,164.99,2,0,0
535,716,164.99,2,0,0
536,718,164.99,2,0,0
537,720,164.99,2,0,0
538,722,164.99,2,0,0
539,724,164.99,2,0,0
540,726,165.24,2,0,0
541,727,165.24,2,0,0
542,728,165.24,2,0,0
543,729,165.24,2,0,0
544,730,165.24,2,0,0
545,731,164.99,2,0,0
546,732,164.99,2,0,0
547,733,164.99,2,0,0
548,734,164.99,2,0,0
549,735,164.99,2,0,0
550,736,185.51,2,0,0
551,738,185.51,2,0,0
552,739,185.51,2,0,0
553,741,185.51,2,0,0
554,743,185.51,2,0,0
555,747,164.99,2,0,0
556,748,164.99,2,0,0
557,749,263.99,3,0,0
558,753,263.99,3,0,0
559,755,263.99,3,0,0
560,757,263.99,3,0,0
561,758,263.99,3,0,0
562,759,263.99,3,0,0
563,760,263.99,3,0,0
564,761,263.99,3,0,0
565,762,165.94,2,0,0
566,765,165.94,2,0,0
567,766,165.94,2,0,0
568,767,165.08,2,0,0
569,768,165.08,2,0,0
570,771,165.24,2,0,0
571,773,165.24,2,0,0
572,776,165.24,2,0,0
573,777,165.24,2,0,0
574,778,165.24,2,0,0
575,779,165.24,2,0,0
576,780,165.08,2,0,0
577,781,165.08,2,0,0
578,784,165.24,2,0,0
579,788,164.99,2,0,0
580,789,164.99,2,0,0
581,790,164.99,2,0,0
582,791,164.99,2,0,0
583,792,164.99,2,0,0
584,793,165.49,2,0,0
585,794,165.49,2,0,0
586,795,165.49,2,0,0
587,797,165.49,2,0,0
588,798,165.49,2,0,0
589,802,165.49,2,0,0
590,803,165.49,2,0,0
591,804,165.08,2,0,0
592,805,165.08,2,0,0
593,808,165.49,2,0,0
594,809,164.99,2,0,0
595,811,164.99,2,0,0
596,813,164.99,2,0,0
597,815,164.99,2,0,0
598,816,164.99,2,0,0
599,817,263.99,3,0,0
600,818,263.99,3,0,0
601,820,164.99,2,0,0
602,821,270.67,3,0,0
603,822,165.94,2,0,0
604,824,165.94,2,0,0
605,826,165.94,2,0,0
606,827,165.94,2,0,0
607,828,165.94,2,0,0
608,829,165.24,2,0,0
609,830,165.24,2,0,0
610,831,165.24,2,0,0
611,832,165.24,2,0,0
612,833,165.49,2,0,0
613,834,165.49,2,0,0
614,835,165.49,2,0,0
615,836,165.49,2,0,0
616,837,164.99,2,0,0
617,839,165.08,2,0,0
618,841,165.08,2,0,0
619,842,165.08,2,0,0
620,843,165.08,2,0,0
621,844,165.08,2,0,0
622,845,165.08,2,0,0
623,846,165.08,2,0,0
624,847,165.08,2,0,0
625,848,165.08,2,0,0
626,849,164.99,2,0,0
627,850,164.99,2,0,0
628,851,164.99,2,0,0
629,852,165.24,2,0,0
630,853,165.94,2,0,0
631,854,165.49,2,0,0
632,855,165.08,2,0,0
633,856,165.08,2,0,0
634,857,165.08,2,0,0
635,858,167.21,2,0,0
636,860,167.21,2,0,0
637,862,167.21,2,0,0
638,864,167.21,2,0,0
639,866,167.21,2,0,0
640,868,167.21,2,0,0
641,870,167.21,2,0,0
642,876,167.21,2,0,0
643,877,0,8,0,0
644,878,0,8,0,0
645,879,40.52,8,0,0
646,880,40.52,8,0,0
647,881,40.52,8,0,0
648,882,44.08,8,0,0
649,883,44.08,8,0,0
650,884,40.52,8,0,0
651,885,40.52,8,0,0
652,886,40.51,8,0,0
653,887,40.51,8,0,0
654,888,40.52,8,0,0
655,889,40.52,8,0,0
656,890,40.52,8,0,0
657,891,40.52,8,0,0
658,892,40.52,8,0,0
659,893,40.52,8,0,0
660,894,40.52,8,0,0
661,895,44.08,8,0,0
662,896,44.08,8,0,0
663,897,40.52,8,0,0
664,898,40.52,8,0,0
665,899,40.52,8,0,0
666,900,110,1,0,0
667,901,110,1,0,0
668,902,110,1,0,0
669,903,110,1,0,0
670,904,83.3,7,0,0
671,905,83.3,7,0,0
672,906,83.3,7,0,0
673,907,83.3,7,0,0
674,908,83.3,7,0,0
675,910,83.3,7,0,0
676,911,83.3,0,0,0
677,912,83.3,0,0,0
678,913,83.3,0,0,0
679,922,83.3,7,0,0
680,923,83.3,7,0,0
681,924,83.3,7,0,0
682,926,83.3,7,0,0
683,928,83.3,7,0,0
684,929,83.3,7,0,0
685,930,83.3,7,0,0
686,931,83.3,7,0,0
687,932,83.3,7,0,0
688,933,83.3,8,0,0
689,934,88.57,0,0,0
690,935,88.57,0,0,0
691,936,94.14,2,0,0
692,938,94.14,2,0,0
693,939,94.14,2,0,0
694,940,94.15,2,0,0
695,941,94.15,7,0,0
696,944,94.15,7,0,0
697,945,88.57,7,0,0
698,946,88.57,7,0,0
699,947,88.57,7,0,0
700,948,88.57,7,0,0
701,949,88.57,7,0,0
702,950,94.15,7,0,0
703,951,94.15,7,0,0
704,952,94.15,7,0,0
705,954,94.15,7,0,0
706,955,94.15,7,0,0
707,956,94.15,7,0,0
708,957,94.15,7,0,0
709,958,94.15,7,0,0
710,959,94.15,7,0,0
711,960,94.15,7,0,0
712,961,88.57,7,0,0
713,962,88.57,7,0,0
714,964,88.57,7,0,0
715,965,88.57,7,0,0
716,966,88.57,7,0,0
717,967,88.57,7,0,0
718,968,88.57,7,0,0
719,969,88.57,7,0,0
720,970,88.57,7,0,0
721,971,88.57,7,0,0
722,972,88.57,8,0,0
723,973,88.57,8,0,0
724,974,94.15,8,0,0
725,975,94.15,8,0,0
726,976,94.15,8,0,0
727,977,94.15,8,0,0
728,978,94.15,8,0,0
729,979,94.15,7,0,0
730,980,94.15,7,0,0
731,981,94.15,7,0,0
732,982,94.15,7,0,0
733,983,94.15,7,0,0
734,984,94.15,7,0,0
735,985,94.14,0,0,0
736,986,84.12,7,0,0
737,987,84.12,7,0,0
738,988,84.12,7,0,0
739,989,84.12,8,0,0
740,990,86.49,7,0,0
741,991,86.49,7,0,0
742,992,88.57,8,0,0
743,993,88.57,8,0,0
744,994,88.57,8,0,0
745,995,94.15,7,0,0
746,996,94.15,7,0,0
747,997,94.15,7,0,0
748,998,84.12,8,0,0
749,999,84.12,8,0,0
750,1000,88.57,7,0,0
751,1001,88.57,7,0,0
752,1002,88.57,7,0,0
753,1003,88.57,7,0,0
754,1004,88.57,7,0,0
755,1005,163.35,2,0,0
756,1006,163.35,3,0,0
757,1007,163.35,3,0,0
758,1008,163.35,3,0,0
759,1009,163.35,3,0,0
760,1010,163.35,3,0,0
761,1011,168.82,3,0,0
762,1012,132.49,2,0,0
763,1013,132.49,2,0,0
764,1014,132.49,2,0,0
765,1015,132.49,2,0,0
766,1017,131.07,0,0,0
767,1018,131.07,0,0,0
768,1019,131.07,0,0,0
769,1020,131.07,0,0,0
770,1021,152.31,2,0,0
771,1026,208.54,2,0,0
772,1027,208.54,2,0,0
773,1028,208.54,2,0,0
774,1029,208.54,2,0,0
775,1030,208.54,2,0,0
776,1031,208.54,2,0,0
777,1032,208.54,2,0,0
778,1033,131.07,0,0,0
779,1034,131.07,0,0,0
780,1035,152.31,2,0,0
781,1036,152.31,2,0,0
782,1037,152.31,2,0,0
783,1038,152.31,2,0,0
784,1039,132.49,3,0,0
785,1040,132.49,3,0,0
786,1041,132.49,3,0,0
787,1042,132.49,2,0,0
788,1043,132.49,3,0,0
789,1044,132.49,3,0,0
790,1045,132.49,3,0,0
791,1046,132.49,3,0,0
792,1047,132.49,3,0,0
793,1048,132.49,3,0,0
794,1050,150.96,3,0,0
795,1051,150.96,2,0,0
796,1052,50.67,8,0,0
797,1053,150.96,2,0,0
798,1054,130.62,0,0,0
799,1055,130.62,0,0,0
800,1056,130.62,0,0,0
801,1057,130.62,2,0,0
802,1058,192.52,2,0,0
803,1060,192.52,2,0,0
804,1062,192.52,2,0,0
805,1063,192.52,2,0,0
806,1065,192.52,2,0,0
807,1067,192.52,2,0,0
808,1069,192.52,2,0,0
809,1070,192.52,2,0,0
810,1072,192.52,2,0,0
811,1074,192.52,2,0,0
812,1076,192.52,2,0,0
813,1077,192.52,2,0,0
814,1079,192.52,2,0,0
815,1081,192.52,2,0,0
816,1083,192.52,2,0,0
817,1084,192.52,2,0,0
818,1086,192.52,2,0,0
819,1088,192.52,2,0,0
820,1089,192.52,3,0,0
821,1091,192.52,2,0,0
822,1092,192.52,2,0,0
823,1094,192.52,2,0,0
824,1096,192.52,2,0,0
825,1098,192.52,2,0,0
826,1100,192.78,3,0,0
827,1102,192.52,0,0,0
828,1103,192.74,2,0,0
829,1105,192.74,2,0,0
830,1106,192.52,2,0,0
831,1107,119.46,0,0,0
832,1108,182.76,2,0,0
833,1109,116.02,0,0,0
834,1110,119.46,0,0,0
835,1111,182.76,2,0,0
836,1112,116.02,0,0,0
837,1113,181.36,2,0,0
838,1114,193.36,3,0,0
839,1115,193.36,3,0,0
840,1116,193.36,3,0,0
841,1117,193.36,3,0,0
842,1118,193.36,3,0,0
843,1119,181.36,2,0,0
844,1120,181.36,2,0,0
845,1121,180.37,2,0,0
846,1122,180.37,2,0,0
847,1123,180.37,3,0,0
848,1124,180.37,2,0,0
849,1125,180.37,3,0,0
850,1126,180.37,2,0,0
851,1127,181.36,2,0,0
852,1128,181.36,2,0,0
853,1129,181.36,2,0,0
854,1131,181.36,2,0,0
855,1133,181.36,2,0,0
856,1138,181.36,2,0,0
857,1139,181.36,2,0,0
858,1140,181.36,2,0,0
859,1141,181.36,2,0,0
860,1142,181.36,2,0,0
861,1143,181.36,2,0,0
862,1144,181.36,2,0,0
863,1145,181.36,2,0,0
864,1146,181.36,2,0,0
865,1147,181.36,2,0,0
866,1148,181.36,2,0,0
867,1150,181.36,2,0,0
868,1152,181.36,2,0,0
869,1154,181.36,2,0,0
870,1156,181.36,2,0,0
871,1158,181.36,2,0,0
872,1160,181.36,2,0,0
873,1162,181.36,2,0,0
874,1164,181.36,2,0,0
875,1166,181.36,2,0,0
876,1169,181.36,2,0,0
877,1172,181.36,2,0,0
878,1175,181.36,2,0,0
879,1176,181.76,2,0,0
880,1178,181.76,1,0,0
881,1179,181.76,1,0,1067618140
882,1180,181.76,1,0,0
883,1181,181.36,2,0,0
884,1182,181.36,2,0,0
885,1183,181.36,2,0,0
886,1184,181.36,2,0,0
887,1185,181.36,2,0,0
888,1186,181.36,2,0,0
889,1187,181.36,2,0,0
890,1188,181.36,2,0,0
891,1189,181.36,2,0,0
892,1190,181.36,2,0,0
893,1191,181.36,2,0,0
894,1192,181.36,2,0,0
895,1193,180.69,2,0,0
896,1194,181.36,2,0,0
897,1195,181.36,2,0,0
898,1198,181.36,2,0,0
899,1201,181.36,2,0,0
900,1205,181.36,2,0,0
901,1208,181.36,2,0,0
902,1211,181.36,2,0,0
903,1214,180.51,2,0,0
904,1215,180.51,2,0,0
905,1216,181.36,2,0,0
906,1217,181.36,2,0,0
907,1218,181.36,2,0,0
908,1219,181.36,2,0,0
909,1221,181.36,2,0,0
910,1223,181.36,2,0,0
911,1225,181.36,2,0,0
912,1227,181.36,2,0,0
913,1229,181.36,2,0,0
914,1234,181.36,2,0,0
915,1236,181.36,2,0,0
916,1238,181.36,2,0,0
917,1240,181.36,2,0,0
918,1241,181.36,2,0,0
919,1242,181.36,2,0,0
920,1243,181.36,2,0,0
921,1245,181.36,2,0,0
922,1247,180.69,2,0,0
923,1249,180.69,2,0,0
924,1252,180.69,2,0,0
925,1255,181.36,2,0,0
926,1258,181.36,2,0,0
927,1261,181.36,2,0,0
928,1263,181.36,3,0,0
929,1265,181.36,2,0,0
930,1267,180.97,2,0,0
931,1268,192.05,2,0,0
932,1269,161.38,2,0,0
933,1270,161.38,2,0,0
934,1271,161.38,2,0,0
935,1272,161.38,2,0,0
936,1273,161.38,2,0,0
937,1274,161.38,2,0,0
938,1275,161.38,2,0,0
939,1276,161.38,2,0,0
940,1277,161.38,2,0,0
941,1278,161.38,2,0,0
942,1279,161.38,2,0,0
943,1280,161.38,2,0,0
944,1281,161.38,2,0,0
945,1282,161.38,2,0,0
946,1283,161.38,2,0,0
947,1284,161.38,2,0,0
948,1285,161.38,2,0,0
949,1287,161.38,1,0,0
950,1288,161.38,1,0,1067450368
951,1289,161.38,1,0,0
952,1290,161.38,2,0,0
953,1291,161.38,2,0,0
954,1292,161.38,2,0,0
955,1293,161.38,2,0,0
956,1294,161.38,2,0,0
957,1295,180.97,2,0,0
958,1296,180.97,2,0,0
959,1297,180.97,2,0,0
960,1298,180.97,2,0,0
961,1299,180.97,2,0,0
962,1300,180.97,2,0,0
963,1301,180.97,2,0,0
964,1302,180.97,2,0,0
965,1303,180.97,2,0,0
966,1304,180.97,2,0,0
967,1305,180.97,2,0,0
968,1306,180.97,2,0,0
969,1307,180.97,2,0,0
970,1308,180.97,2,0,0
971,1309,180.97,2,0,0
972,1310,180.97,2,0,0
973,1312,180.97,2,0,0
974,1314,180.97,2,0,0
975,1315,180.97,2,0,1066611507
976,1316,180.97,2,0,0
977,1317,180.97,2,0,0
978,1318,180.97,2,0,1066611507
979,1319,180.97,2,0,0
