"rownum","MonsterVariety","f32","MonsterHeightBracket","i32","i32"
148,175,184.33,2,0,0
149,177,184.33,2,0,0
150,178,184.33,2,0,0
151,180,184.33,2,0,0
152,181,184.33,2,0,0
153,182,184.33,2,0,0
154,184,184.33,2,0,0
155,186,184.33,2,0,0
156,187,184.33,2,0,0
157,188,184.33,2,0,0
158,189,184.33,2,0,0
159,190,189.5,2,0,0
160,191,189.5,2,0,0
161,192,189.5,3,0,0
162,193,189.5,3,0,0
163,194,189.5,3,0,0
164,196,184.33,2,0,0
165,198,184.33,2,0,0
166,200,189.5,2,0,0
167,201,189.5,2,0,0
168,202,184.33,2,0,0
169,203,184.33,2,0,0
170,204,189.5,2,0,0
171,205,189.5,2,0,0
172,206,184.33,2,0,0
173,207,139.72,2,0,0
174,208,0,8,0,0
175,209,139.72,2,0,0
176,210,182.73,2,0,0
177,211,182.73,2,0,0
178,212,182.73,2,0,0
179,213,182.73,2,0,0
180,214,182.73,2,0,0
181,215,182.73,2,0,0
182,216,182.73,2,0,0
183,217,182.73,2,0,0
184,218,182.73,2,0,0
185,219,182.73,2,0,0
186,220,182.15,2,0,0
187,221,182.15,2,0,0
188,222,182.15,2,0,0
189,223,182.15,2,0,0
190,224,182.15,2,0,0
191,225,182.15,2,0,0
192,226,176.17,2,0,0
193,227,176.17,2,0,0
194,228,176.17,2,0,0
195,229,176.17,2,0,0
196,230,176.17,2,0,0
197,231,176.17,2,0,0
198,232,176.17,2,0,0
199,233,176.17,2,0,0
200,234,176.17,2,0,0
201,235,176.17,2,0,0
202,236,176.17,2,0,0
203,237,176.17,2,0,0
204,238,176.17,2,0,0
205,239,176.17,2,0,0
206,240,176.17,2,0,0
207,241,176.17,2,0,0
208,242,176.17,2,0,0
209,243,176.17,2,0,0
210,244,176.17,2,0,0
211,245,176.17,2,0,0
212,246,176.17,2,0,0
213,255,176.17,4,0,0
214,256,176.17,4,0,0
215,258,176.17,4,0,0
216,259,193.62,3,0,0
217,261,193.62,3,0,0
218,262,182.15,2,0,0
219,264,182.15,2,0,0
220,265,176.17,2,0,0
221,266,176.17,2,0,0
222,267,176.17,2,0,0
223,268,176.17,2,0,0
224,269,176.17,2,0,0
225,270,176.17,2,0,0
226,271,176.17,2,0,0
227,272,176.17,2,0,0
228,273,182.15,2,0,0
229,274,176.17,2,0,0
230,276,182.15,2,0,0
231,277,182.15,2,0,0
232,278,182.15,2,0,0
233,279,176.17,2,0,0
234,280,176.17,2,0,0
235,282,182.15,2,0,0
236,283,167.04,2,0,0
237,284,167.04,2,0,0
238,285,167.04,2,0,0
239,286,167.04,2,0,0
240,287,167.04,2,0,0
241,288,167.04,2,0,0
242,289,167.04,2,0,0
243,290,167.04,2,0,0
244,291,167.04,2,0,0
245,292,167.04,2,0,0
246,293,167.04,2,0,0
247,294,111.42,0,0,0
248,296,111.42,0,0,0
249,297,111.42,0,0,0
250,299,111.42,0,0,0
251,301,114.55,0,0,0
252,302,114.55,0,0,0
253,303,114.55,0,0,0
254,304,114.55,2,0,0
255,305,114.55,0,0,0
256,306,114.55,0,0,0
257,307,114.55,2,0,0
258,308,114.55,2,0,0
259,309,114.55,1,0,0
260,310,114.55,0,0,0
261,311,114.55,0,0,0
262,312,114.55,0,0,0
263,314,114.55,2,0,0
264,315,111.42,2,0,0
265,316,111.42,2,0,0
266,317,111.42,2,0,0
267,318,119.38,0,0,0
268,319,119.38,0,0,0
269,320,119.38,0,0,0
270,321,141.85,2,0,0
271,322,119.38,0,0,0
272,324,119.38,0,0,0
273,326,119.38,0,0,0
274,327,119.38,0,0,0
275,329,120.12,0,0,0
276,330,119.38,0,0,0
277,333,119.38,2,0,0
278,335,119.38,0,0,0
279,337,119.38,0,0,0
280,338,119.38,0,0,0
281,339,119.38,0,0,0
282,340,119.38,0,0,0
283,341,120.12,2,0,0
284,342,120.12,2,0,0
285,343,118.53,0,0,0
286,345,118.53,0,0,0
287,346,118.53,0,0,0
288,347,118.53,0,0,0
289,348,120.12,0,0,0
290,349,120.32,0,0,0
291,350,120.32,0,0,0
292,351,140.18,0,0,0
293,352,120.32,0,0,0
294,353,120.32,0,0,0
295,354,120.32,0,0,0
296,355,120.32,0,0,0
297,356,120.32,0,0,0
298,357,120.32,0,0,0
299,358,120.32,0,0,0
300,359,146.23,2,0,0
301,360,120.32,0,0,0
302,361,120.32,0,0,0
303,362,219.92,2,0,0
304,363,252.31,3,0,0
305,364,219.92,2,0,0
306,365,219.92,2,0,0
307,366,219.92,2,0,0
308,367,219.92,2,0,0
309,368,219.92,2,0,0
310,369,219.92,2,0,0
311,372,219.92,2,0,0
312,373,219.92,2,0,0
313,374,219.92,2,0,0
314,375,219.92,3,0,0
315,376,120.32,0,0,0
316,377,140.18,0,0,0
317,378,120.32,0,0,0
318,379,120.32,0,0,0
319,381,254.27,3,0,0
320,382,254.27,3,0,0
321,383,254.27,3,0,0
322,384,254.27,3,0,0
323,386,254.27,3,0,0
324,389,254.27,3,0,0
325,390,254.27,3,0,0
326,391,254.27,3,0,0
327,393,254.27,3,0,0
328,394,254.27,4,0,0
329,395,255.25,2,0,0
330,396,254.27,2,0,0
331,397,254.27,2,0,0
332,398,254.27,0,0,0
333,399,254.27,3,0,0
334,401,254.27,3,0,0
335,402,255.25,3,0,0
336,403,255.25,2,0,0
337,404,255.25,0,0,0
338,405,255.25,8,0,0
339,406,254.27,2,0,0
340,407,208,2,0,0
341,409,208,2,0,0
342,411,208,2,0,0
343,412,208,2,0,0
344,413,208,2,0,0
345,415,208,2,0,0
346,416,208,2,0,0
347,418,208,2,0,0
348,420,208,2,0,0
349,424,208,2,0,0
350,425,208,2,0,0
351,427,208,2,0,0
352,428,208,2,0,0
353,429,125.47,0,0,0
354,430,125.47,0,0,0
355,431,125.47,0,0,0
356,432,123.36,7,0,0
357,433,125.47,0,0,0
358,434,125.47,2,0,0
359,437,125.47,0,0,0
360,438,125.47,0,0,0
361,439,125.47,2,0,0
362,440,125.47,2,0,0
363,441,125.47,2,0,0
364,442,125.47,2,0,0
365,443,125.47,2,0,0
366,444,125.47,2,0,0
367,445,125.47,2,0,0
368,446,125.47,2,0,0
369,447,123.36,0,0,0
370,451,123.36,0,0,0
371,452,123.36,0,0,0
372,453,123.36,0,0,0
373,454,123.36,0,0,0
374,455,123.36,0,0,0
375,457,123.36,0,0,0
376,458,125.47,0,0,0
377,459,125.47,2,0,0
378,461,130.28,0,0,0
379,462,130.28,0,0,0
380,463,54.64,8,0,0
381,464,54.64,8,0,0
382,465,54.64,7,0,0
383,468,54.64,8,0,0
384,469,54.64,8,0,0
385,470,54.64,8,0,0
386,471,54.64,8,0,0
387,472,54.64,8,0,0
388,473,54.64,8,0,0
389,474,54.64,8,0,0
390,475,54.64,8,0,0
391,476,54.64,8,0,0
392,477,54.64,8,0,0
393,478,54.64,8,0,0
394,479,54.64,8,0,0
395,480,54.64,8,0,0
396,481,54.77,7,0,0
397,483,54.64,8,0,0
398,484,54.64,8,0,0
399,485,54.64,8,0,0
400,486,54.64,8,0,0
401,487,54.64,8,0,0
402,488,54.64,8,0,0
403,489,54.64,8,0,0
404,491,54.64,8,0,0
405,493,54.64,8,0,0
406,494,153.58,2,0,0
407,495,153.58,2,0,0
408,496,153.58,2,0,0
409,498,153.58,2,0,0
410,500,153.58,2,0,0
411,501,153.58,2,0,0
412,502,153.58,2,0,0
413,503,153.58,2,0,0
414,504,153.58,2,0,0
415,505,153.58,2,0,0
416,506,153.58,0,0,0
417,507,153.58,2,0,0
418,508,153.58,2,0,0
419,509,153.58,2,0,0
420,510,153.58,2,0,0
421,511,153.58,2,0,0
422,512,54.48,8,0,0
423,513,54.48,8,0,0
424,514,54.48,8,0,0
425,515,54.48,8,0,0
426,516,54.48,8,0,0
427,517,54.48,8,0,0
428,518,54.61,7,0,0
429,519,54.48,7,0,0
430,520,54.48,7,0,0
431,521,54.48,8,0,0
432,522,54.48,8,0,0
433,523,165.08,2,0,0
434,524,264.39,3,0,0
435,526,164.99,2,0,0
436,527,164.99,2,0,0
437,529,164.99,2,0,0
438,530,164.99,2,0,0
439,531,189.5,2,0,0
440,532,164.99,2,0,0
441,533,164.99,2,0,0
442,534,164.99,2,0,0
443,535,164.99,2,0,0
444,536,165.94,2,0,0
445,537,164.99,2,0,0
446,540,164.99,2,0,0
447,542,164.99,2,0,0
448,544,164.99,2,0,0
449,546,164.99,2,0,0
450,548,164.99,2,0,0
451,551,164.99,2,0,0
452,554,164.99,2,0,0
453,556,164.99,2,0,0
454,557,164.99,2,0,0
455,560,164.99,2,0,0
456,563,164.99,2,0,0
457,565,164.99,2,0,0
458,567,164.99,2,0,0
459,568,164.99,2,0,0
460,571,164.99,2,0,0
461,573,164.99,2,0,0
462,576,164.99,2,0,0
463,579,164.99,2,0,0
464,582,164.99,2,0,0
465,583,185.51,2,0,0
466,585,185.51,2,0,0
467,589,185.51,2,0,0
468,591,185.51,2,0,0
469,594,164.99,2,0,0
470,596,164.99,2,0,0
471,598,164.99,2,0,0
472,600,164.99,2,0,0
473,601,164.99,2,0,0
474,602,165.08,2,0,0
475,605,165.08,2,0,0
476,608,165.08,2,0,0
477,610,165.08,2,0,0
478,612,165.08,2,0,0
479,614,165.08,2,0,0
480,616,165.08,2,0,0
481,617,165.08,2,0,0
482,618,185.51,2,0,0
483,621,185.51,2,0,0
484,623,185.51,2,0,0
485,625,164.99,2,0,0
486,627,164.99,2,0,0
487,630,165.08,2,0,0
488,632,165.08,2,0,0
489,635,165.08,2,0,0
490,637,165.24,2,0,0
491,639,165.08,2,0,0
492,641,165.08,2,0,0
493,642,165.24,2,0,0
494,643,165.08,2,0,0
495,644,165.08,2,0,0
496,646,165.08,2,0,0
497,648,165.08,2,0,0
498,651,165.08,2,0,0
499,652,165.08,2,0,0
500,655,165.08,2,0,0
501,656,165.08,2,0,0
502,657,165.08,2,0,0
503,659,165.08,2,0,0
504,661,165.08,2,0,0
505,662,165.08,2,0,0
506,663,165.08,2,0,0
507,664,165.08,2,0,0
508,667,164.99,2,0,0
509,670,164.99,2,0,0
510,672,185.51,2,0,0
511,674,185.51,2,0,0
512,676,164.99,2,0,0
513,678,164.99,2,0,0
514,681,164.99,2,0,0
515,683,164.99,2,0,0
516,685,164.99,2,0,0
517,691,164.99,2,0,0
518,693,164.99,2,0,0
519,695,164.99,2,0,0
520,696,164.99,2,0,0
521,698,164.99,2,0,0
522,699,164.99,2,0,0
523,701,164.99,2,0,0
524,703,164.99,2,0,0
525,705,164.99,2,0,0
526,706,164.99,2,0,0
527,708,164.99,2,0,0
528,710,164.99,2,0,0
529,712,164.99,2,0,0
530,714,164.99,2,0,0
531,716,164.99,2,0,0
532,718,164.99,2,0,0
533,721,164.99,2,0,0
534,724,164.99,2,0,0
535,727,164.99,2,0,0
536,729,164.99,2,0,0
537,731,164.99,2,0,0
538,733,164.99,2,0,0
539,735,164.99,2,0,0
540,737,165.24,2,0,0
541,738,165.24,2,0,0
542,739,165.24,2,0,0
543,740,165.24,2,0,0
544,741,165.24,2,0,0
545,742,164.99,2,0,0
546,743,164.99,2,0,0
547,744,164.99,2,0,0
548,745,164.99,2,0,0
549,746,164.99,2,0,0
550,747,185.51,2,0,0
551,749,185.51,2,0,0
552,750,185.51,2,0,0
553,752,185.51,2,0,0
554,754,185.51,2,0,0
555,758,164.99,2,0,0
556,759,164.99,2,0,0
557,760,263.99,3,0,0
558,764,263.99,3,0,0
559,766,263.99,3,0,0
560,768,263.99,3,0,0
561,769,263.99,3,0,0
562,770,263.99,3,0,0
563,771,263.99,3,0,0
564,772,263.99,3,0,0
565,773,165.94,2,0,0
566,776,165.94,2,0,0
567,777,165.94,2,0,0
568,778,165.08,2,0,0
569,779,165.08,2,0,0
570,782,165.24,2,0,0
571,784,165.24,2,0,0
572,787,165.24,2,0,0
573,788,165.24,2,0,0
574,789,165.24,2,0,0
575,790,165.24,2,0,0
576,791,165.08,2,0,0
577,792,165.08,2,0,0
578,795,165.24,2,0,0
579,799,164.99,2,0,0
580,800,164.99,2,0,0
581,801,164.99,2,0,0
582,802,164.99,2,0,0
583,803,164.99,2,0,0
584,804,165.49,2,0,0
585,805,165.49,2,0,0
586,806,165.49,2,0,0
587,808,165.49,2,0,0
588,809,165.49,2,0,0
589,813,165.49,2,0,0
590,814,165.49,2,0,0
591,815,165.08,2,0,0
592,816,165.08,2,0,0
593,819,165.49,2,0,0
594,820,164.99,2,0,0
595,822,164.99,2,0,0
596,824,164.99,2,0,0
597,826,164.99,2,0,0
598,827,164.99,2,0,0
599,828,263.99,3,0,0
600,829,263.99,3,0,0
601,831,164.99,2,0,0
602,832,270.67,3,0,0
603,833,165.94,2,0,0
604,835,165.94,2,0,0
605,837,165.94,2,0,0
606,838,165.94,2,0,0
607,839,165.94,2,0,0
608,840,165.24,2,0,0
609,841,165.24,2,0,0
610,842,165.24,2,0,0
611,843,165.24,2,0,0
612,844,165.49,2,0,0
613,845,165.49,2,0,0
614,846,165.49,2,0,0
615,847,165.49,2,0,0
616,848,164.99,2,0,0
617,850,165.08,2,0,0
618,852,165.08,2,0,0
619,853,165.08,2,0,0
620,854,165.08,2,0,0
621,855,165.08,2,0,0
622,856,165.08,2,0,0
623,857,165.08,2,0,0
624,858,165.08,2,0,0
625,859,165.08,2,0,0
626,860,164.99,2,0,0
627,861,164.99,2,0,0
628,862,164.99,2,0,0
629,863,165.24,2,0,0
630,864,165.94,2,0,0
631,865,165.49,2,0,0
632,866,165.08,2,0,0
633,867,165.08,2,0,0
634,868,165.08,2,0,0
635,869,167.21,2,0,0
636,871,167.21,2,0,0
637,873,167.21,2,0,0
638,875,167.21,2,0,0
639,877,167.21,2,0,0
640,879,167.21,2,0,0
641,881,167.21,2,0,0
642,887,167.21,2,0,0
643,888,0,8,0,0
644,889,0,8,0,0
645,890,40.52,8,0,0
646,891,40.52,8,0,0
647,892,40.52,8,0,0
648,893,44.08,8,0,0
649,894,44.08,8,0,0
650,895,40.52,8,0,0
651,896,40.52,8,0,0
652,897,40.51,8,0,0
653,898,40.51,8,0,0
654,899,40.52,8,0,0
655,900,40.52,8,0,0
656,901,40.52,8,0,0
657,902,40.52,8,0,0
658,903,40.52,8,0,0
659,904,40.52,8,0,0
660,905,40.52,8,0,0
661,906,44.08,8,0,0
662,907,44.08,8,0,0
663,908,40.52,8,0,0
664,909,40.52,8,0,0
665,910,40.52,8,0,0
666,911,110,1,0,0
667,912,110,1,0,0
668,913,110,1,0,0
669,914,110,1,0,0
670,915,83.3,7,0,0
671,916,83.3,7,0,0
672,917,83.3,7,0,0
673,918,83.3,7,0,0
674,919,83.3,7,0,0
675,921,83.3,7,0,0
676,922,83.3,0,0,0
677,923,83.3,0,0,0
678,924,83.3,0,0,0
679,933,83.3,7,0,0
680,934,83.3,7,0,0
681,935,83.3,7,0,0
682,937,83.3,7,0,0
683,939,83.3,7,0,0
684,940,83.3,7,0,0
685,941,83.3,7,0,0
686,942,83.3,7,0,0
687,943,83.3,7,0,0
688,944,83.3,8,0,0
689,945,88.57,0,0,0
690,946,88.57,0,0,0
691,947,94.14,2,0,0
692,949,94.14,2,0,0
693,950,94.14,2,0,0
694,951,94.15,2,0,0
695,952,94.15,7,0,0
696,955,94.15,7,0,0
697,956,88.57,7,0,0
698,957,88.57,7,0,0
699,958,88.57,7,0,0
700,959,88.57,7,0,0
701,960,88.57,7,0,0
702,961,94.15,7,0,0
703,962,94.15,7,0,0
704,963,94.15,7,0,0
705,965,94.15,7,0,0
706,966,94.15,7,0,0
707,967,94.15,7,0,0
708,968,94.15,7,0,0
709,969,94.15,7,0,0
710,970,94.15,7,0,0
711,971,94.15,7,0,0
712,972,88.57,7,0,0
713,973,88.57,7,0,0
714,975,88.57,7,0,0
715,976,88.57,7,0,0
716,977,88.57,7,0,0
717,978,88.57,7,0,0
718,979,88.57,7,0,0
719,980,88.57,7,0,0
720,981,88.57,7,0,0
721,982,88.57,7,0,0
722,983,88.57,8,0,0
723,984,88.57,8,0,0
724,985,94.15,8,0,0
725,986,94.15,8,0,0
726,987,94.15,8,0,0
727,988,94.15,8,0,0
728,989,94.15,8,0,0
729,990,94.15,7,0,0
730,991,94.15,7,0,0
731,992,94.15,7,0,0
732,993,94.15,7,0,0
733,994,94.15,7,0,0
734,995,94.15,7,0,0
735,996,94.14,0,0,0
736,997,84.12,7,0,0
737,998,84.12,7,0,0
738,999,84.12,7,0,0
739,1000,84.12,8,0,0
740,1001,86.49,7,0,0
741,1002,86.49,7,0,0
742,1003,88.57,8,0,0
743,1004,88.57,8,0,0
744,1005,88.57,8,0,0
745,1006,94.15,7,0,0
746,1007,94.15,7,0,0
747,1008,94.15,7,0,0
748,1009,84.12,8,0,0
749,1010,84.12,8,0,0
750,1011,88.57,7,0,0
751,1012,88.57,7,0,0
752,1013,88.57,7,0,0
753,1014,88.57,7,0,0
754,1015,88.57,7,0,0
755,1016,163.35,2,0,0
756,1017,163.35,3,0,0
757,1018,163.35,3,0,0
758,1020,163.35,3,0,0
759,1021,163.35,3,0,0
760,1022,163.35,3,0,0
761,1023,168.82,3,0,0
762,1024,132.49,2,0,0
763,1025,132.49,2,0,0
764,1026,132.49,2,0,0
765,1027,132.49,2,0,0
766,1029,131.07,0,0,0
767,1030,131.07,0,0,0
768,1031,131.07,0,0,0
769,1032,131.07,0,0,0
770,1033,152.31,2,0,0
771,1038,208.54,2,0,0
772,1039,208.54,2,0,0
773,1040,208.54,2,0,0
774,1041,208.54,2,0,0
775,1042,208.54,2,0,0
776,1043,208.54,2,0,0
777,1044,208.54,2,0,0
778,1045,131.07,0,0,0
779,1046,131.07,0,0,0
780,1047,152.31,2,0,0
781,1048,152.31,2,0,0
782,1049,152.31,2,0,0
783,1050,152.31,2,0,0
784,1051,132.49,3,0,0
785,1052,132.49,3,0,0
786,1053,132.49,3,0,0
787,1054,132.49,2,0,0
788,1055,132.49,3,0,0
789,1056,132.49,3,0,0
790,1057,132.49,3,0,0
791,1058,132.49,3,0,0
792,1059,132.49,3,0,0
793,1060,132.49,3,0,0
794,1062,150.96,3,0,0
795,1063,150.96,2,0,0
796,1064,50.67,8,0,0
797,1065,150.96,2,0,0
798,1066,130.62,0,0,0
799,1067,130.62,0,0,0
800,1068,130.62,0,0,0
801,1069,130.62,2,0,0
802,1070,192.52,2,0,0
803,1072,192.52,2,0,0
804,1074,192.52,2,0,0
805,1075,192.52,2,0,0
806,1077,192.52,2,0,0
807,1079,192.52,2,0,0
808,1081,192.52,2,0,0
809,1082,192.52,2,0,0
810,1084,192.52,2,0,0
811,1086,192.52,2,0,0
812,1088,192.52,2,0,0
813,1089,192.52,2,0,0
814,1091,192.52,2,0,0
815,1093,192.52,2,0,0
816,1095,192.52,2,0,0
817,1096,192.52,2,0,0
818,1098,192.52,2,0,0
819,1100,192.52,2,0,0
820,1101,192.52,3,0,0
821,1103,192.52,2,0,0
822,1104,192.52,2,0,0
823,1106,192.52,2,0,0
824,1108,192.52,2,0,0
825,1110,192.52,2,0,0
826,1112,192.78,3,0,0
827,1114,192.52,0,0,0
828,1115,192.74,2,0,0
829,1117,192.74,2,0,0
830,1118,192.52,2,0,0
831,1119,119.46,0,0,0
832,1120,182.76,2,0,0
833,1121,116.02,0,0,0
834,1122,119.46,0,0,0
835,1123,182.76,2,0,0
836,1124,116.02,0,0,0
837,1125,181.36,2,0,0
838,1126,193.36,3,0,0
839,1127,193.36,3,0,0
840,1128,193.36,3,0,0
841,1129,193.36,3,0,0
842,1130,193.36,3,0,0
843,1131,181.36,2,0,0
844,1132,181.36,2,0,0
845,1133,180.37,2,0,0
846,1134,180.37,2,0,0
847,1135,180.37,3,0,0
848,1136,180.37,2,0,0
849,1137,180.37,3,0,0
850,1138,180.37,2,0,0
851,1139,181.36,2,0,0
852,1140,181.36,2,0,0
853,1141,181.36,2,0,0
854,1143,181.36,2,0,0
855,1145,181.36,2,0,0
856,1150,181.36,2,0,0
857,1151,181.36,2,0,0
858,1152,181.36,2,0,0
859,1153,181.36,2,0,0
860,1154,181.36,2,0,0
861,1155,181.36,2,0,0
862,1156,181.36,2,0,0
863,1157,181.36,2,0,0
864,1158,181.36,2,0,0
865,1159,181.36,2,0,0
866,1160,181.36,2,0,0
867,1162,181.36,2,0,0
868,1164,181.36,2,0,0
869,1166,181.36,2,0,0
870,1168,181.36,2,0,0
871,1170,181.36,2,0,0
872,1172,181.36,2,0,0
873,1174,181.36,2,0,0
874,1176,181.36,2,0,0
875,1178,181.36,2,0,0
876,1181,181.36,2,0,0
877,1184,181.36,2,0,0
878,1187,181.36,2,0,0
879,1188,181.76,2,0,0
880,1190,181.76,1,0,0
881,1191,181.76,1,0,1067618140
882,1192,181.76,1,0,0
883,1193,181.36,2,0,0
884,1194,181.36,2,0,0
885,1195,181.36,2,0,0
886,1196,181.36,2,0,0
887,1197,181.36,2,0,0
888,1198,181.36,2,0,0
889,1199,181.36,2,0,0
890,1200,181.36,2,0,0
891,1201,181.36,2,0,0
892,1202,181.36,2,0,0
893,1203,181.36,2,0,0
894,1204,181.36,2,0,0
895,1205,180.69,2,0,0
896,1206,181.36,2,0,0
897,1207,181.36,2,0,0
898,1210,181.36,2,0,0
899,1213,181.36,2,0,0
900,1217,181.36,2,0,0
901,1220,181.36,2,0,0
902,1223,181.36,2,0,0
903,1226,180.51,2,0,0
904,1227,180.51,2,0,0
905,1228,181.36,2,0,0
906,1229,181.36,2,0,0
907,1230,181.36,2,0,0
908,1231,181.36,2,0,0
909,1233,181.36,2,0,0
910,1235,181.36,2,0,0
911,1237,181.36,2,0,0
912,1239,181.36,2,0,0
913,1241,181.36,2,0,0
914,1246,181.36,2,0,0
915,1248,181.36,2,0,0
916,1250,181.36,2,0,0
917,1252,181.36,2,0,0
918,1253,181.36,2,0,0
919,1254,181.36,2,0,0
920,1255,181.36,2,0,0
921,1257,181.36,2,0,0
922,1259,180.69,2,0,0
923,1261,180.69,2,0,0
924,1264,180.69,2,0,0
925,1267,181.36,2,0,0
926,1270,181.36,2,0,0
927,1273,181.36,2,0,0
928,1275,181.36,3,0,0
929,1277,181.36,2,0,0
930,1280,180.97,2,0,0
931,1281,192.05,2,0,0
932,1282,161.38,2,0,0
933,1283,161.38,2,0,0
934,1284,161.38,2,0,0
935,1285,161.38,2,0,0
936,1286,161.38,2,0,0
937,1287,161.38,2,0,0
938,1288,161.38,2,0,0
939,1289,161.38,2,0,0
940,1290,161.38,2,0,0
941,1291,161.38,2,0,0
942,1292,161.38,2,0,0
943,1293,161.38,2,0,0
944,1294,161.38,2,0,0
945,1295,161.38,2,0,0
946,1296,161.38,2,0,0
947,1297,161.38,2,0,0
948,1298,161.38,2,0,0
949,1300,161.38,1,0,0
950,1301,161.38,1,0,1067450368
951,1302,161.38,1,0,0
952,1303,161.38,2,0,0
953,1304,161.38,2,0,0
954,1305,161.38,2,0,0
955,1306,161.38,2,0,0
956,1307,161.38,2,0,0
957,1308,180.97,2,0,0
958,1309,180.97,2,0,0
959,1310,180.97,2,0,0
960,1311,180.97,2,0,0
961,1312,180.97,2,0,0
962,1313,180.97,2,0,0
963,1314,180.97,2,0,0
964,1315,180.97,2,0,0
965,1316,180.97,2,0,0
966,1317,180.97,2,0,0
967,1318,180.97,2,0,0
968,1319,180.97,2,0,0
969,1320,180.97,2,0,0
970,1321,180.97,2,0,0
971,1322,180.97,2,0,0
972,1323,180.97,2,0,0
973,1325,180.97,2,0,0
974,1327,180.97,2,0,0
975,1328,180.97,2,0,1066611507
976,1329,180.97,2,0,0
977,1330,180.97,2,0,0
978,1331,180.97,2,0,1066611507
