"rownum","Mod","TiersWhitelist","TransformAchievement","ModFamilies"
67,25834,[2],"",[]
68,25835,[3],"",[]
69,25836,[4],"",[]
70,25837,[2],"",[]
71,25838,[3],"",[]
72,25839,[4],"",[]
73,25840,[2],"",[]
74,25841,[3],"",[]
75,25842,[4],"",[]
76,25843,[2],"",[]
77,25844,[3],"",[]
78,25845,[4],"",[]
79,25846,"[2,3,4]","",[]
80,25847,[2],"","[3431,1169,1097]"
81,25848,[3],"","[3431,1169,1097]"
82,25849,[4],"","[3431,1169,1097]"
83,25850,[2],"","[3431,1169,1097]"
84,25851,[3],"","[3431,1169,1097]"
85,25852,[4],"","[3431,1169,1097]"
86,25853,[2],"",[]
87,25854,[3],"",[]
88,25855,[4],"",[]
89,25856,[2],"",[]
90,25857,[3],"",[]
91,25858,[4],"",[]
92,25859,"[3,4]","",[]
93,25860,"[3,4]","",[]
94,25861,"[3,4]","",[]
95,25862,[3],"",[]
96,25863,[4],"",[]
97,25864,"[3,4]",8326,[]
98,25865,"[3,4]",8326,[]
99,25866,"[3,4]",8326,[]
100,25867,"[3,4]",8326,[]
101,25868,"[3,4]",8326,[]
102,25869,"[3,4]",8326,[]
103,25870,"[3,4]",8326,[]
104,25871,"[3,4]",8326,[]
105,25872,"[3,4]",8326,[]
106,25873,"[3,4]",8326,[]
107,25874,"[3,4]",8326,[]
108,25875,[2],"",[4841]
109,25876,[3],"",[4841]
110,25877,[4],"",[4841]
111,25878,[3],"",[]
112,25879,[4],"",[]
113,25880,[2],"",[]
114,25881,[3],"",[]
115,25882,[4],"",[]
116,25883,[3],"",[]
117,25884,[4],"",[]
118,25885,[3],8327,[]
119,25886,[4],8327,[]
120,25887,[1],"",[]
121,25888,[2],"",[]
122,25889,[3],"",[]
123,25890,[4],"",[]
124,25891,[1],8421,[]
125,25892,[2],8421,[]
126,25893,[3],8421,[]
127,25894,[4],8421,[]
128,25895,[2],"",[]
129,25896,[3],"",[]
130,25897,[4],"",[]
131,25898,[1],8328,[]
132,25899,[2],8328,[]
133,25900,[3],8328,[]
134,25901,[4],8328,[]
135,25902,[1],8328,[]
136,25903,[2],8328,[]
137,25904,[3],8328,[]
138,25905,[4],8328,[]
139,25906,[1],8328,[]
140,25907,[2],8328,[]
141,25908,[3],8328,[]
142,25909,[4],8328,[]
143,25910,[1],8328,[]
144,25911,[2],8328,[]
145,25912,[3],8328,[]
146,25913,[4],8328,[]
147,25914,[1],8328,[]
148,25915,[2],8328,[]
149,25916,[3],8328,[]
150,25917,[4],8328,[]
151,25918,[2],8328,[]
152,25919,[3],8328,[]
153,25920,[4],8328,[]
154,25921,[2],8328,[]
155,25922,[3],8328,[]
156,25923,[4],8328,[]
157,25924,[2],"",[]
158,25925,[3],"",[]
159,25926,[4],"",[]
160,25927,[2],"",[]
161,25928,[3],"",[]
162,25929,[4],"",[]
163,25930,[2],"",[]
164,25931,[3],"",[]
165,25932,[4],"",[]
166,25933,[2],"",[]
167,25934,[3],"",[]
168,25935,[4],"",[]
169,25936,[2],"",[]
170,25937,[3],"",[]
171,25938,[4],"",[]
172,25939,[2],"",[]
173,25940,[3],"",[]
174,25941,[4],"",[]
175,25942,[2],"",[]
176,25943,[3],"",[]
177,25944,[4],"",[]
178,25945,[2],"",[]
179,25946,[3],"",[]
180,25947,[4],"",[]
181,25948,[2],"",[]
182,25949,[3],"",[]
183,25950,[4],"",[]
184,25951,[2],"",[]
185,25952,[3],"",[]
186,25953,[4],"",[]
187,25954,[2],"",[]
188,25955,[3],"",[]
189,25956,[4],"",[]
190,25957,[1],"",[]
191,25958,[2],"",[]
192,25959,[3],"",[]
193,25960,[4],"",[]
194,25961,[2],"",[]
195,25962,[3],"",[]
196,25963,[4],"",[]
197,25964,[2],"",[]
198,25965,[3],"",[]
199,25966,[4],"",[]
200,25967,[2],"",[]
201,25968,[3],"",[]
202,25969,[4],"",[]
203,25970,[2],"",[]
204,25971,[3],"",[]
205,25972,[4],"",[]
206,25973,[1],"",[]
207,25974,[2],"",[]
208,25975,[3],"",[]
209,25976,[4],"",[]
210,25977,[1],"","[125,4305,1530,52]"
211,25978,[2],"","[125,4305,1530,52]"
212,25979,[3],"","[125,4305,1530,52]"
213,25980,[4],"","[125,4305,1530,52]"
214,25981,[1],"","[4305,1530,52,125]"
215,25982,[2],"","[4305,1530,52,125]"
216,25983,[3],"","[4305,1530,52,125]"
217,25984,[4],"","[4305,1530,52,125]"
218,25985,[1],"","[4305,1530,52,125]"
219,25986,[2],"","[4305,1530,52,125]"
220,25987,[3],"","[4305,1530,52,125]"
221,25988,[4],"","[4305,1530,52,125]"
222,25989,[1],"","[125,4306,1529,50]"
223,25990,[2],"","[125,4306,1529,50]"
224,25991,[3],"","[125,4306,1529,50]"
225,25992,[4],"","[125,4306,1529,50]"
226,25993,[1],"","[4306,1529,50,125]"
227,25994,[2],"","[4306,1529,50,125]"
228,25995,[3],"","[4306,1529,50,125]"
229,25996,[4],"","[4306,1529,50,125]"
230,25997,[1],"","[4306,1529,50,125]"
231,25998,[2],"","[4306,1529,50,125]"
232,25999,[3],"","[4306,1529,50,125]"
233,26000,[4],"","[4306,1529,50,125]"
234,26001,[1],"","[125,4307,1167,54]"
235,26002,[2],"","[125,4307,1167,54]"
236,26003,[3],"","[125,4307,1167,54]"
237,26004,[4],"","[125,4307,1167,54]"
238,26005,[1],"","[4307,1167,54,125]"
239,26006,[2],"","[4307,1167,54,125]"
240,26007,[3],"","[4307,1167,54,125]"
241,26008,[4],"","[4307,1167,54,125]"
242,26009,[1],"","[4307,1167,54,125]"
243,26010,[2],"","[4307,1167,54,125]"
244,26011,[3],"","[4307,1167,54,125]"
245,26012,[4],"","[4307,1167,54,125]"
246,26013,[1],"","[1265,71]"
247,26014,[2],"","[1265,71]"
248,26015,[3],"","[1265,71]"
249,26016,[4],"","[1265,71]"
250,26017,[1],"","[1265,71]"
251,26018,[2],"","[1265,71]"
252,26019,[3],"","[1265,71]"
253,26020,[4],"","[1265,71]"
254,26021,[1],"","[3431,1169,1097]"
255,26022,[2],"","[3431,1169,1097]"
256,26023,[3],"","[3431,1169,1097]"
257,26024,[4],"","[3431,1169,1097]"
258,26025,[1],"","[3431,1169,1097]"
259,26026,[2],"","[3431,1169,1097]"
260,26027,[3],"","[3431,1169,1097]"
261,26028,[4],"","[3431,1169,1097]"
262,26029,[1],"","[3431,1169,1097]"
263,26030,[2],"","[3431,1169,1097]"
264,26031,[3],"","[3431,1169,1097]"
265,26032,[4],"","[3431,1169,1097]"
266,26033,[1],"",[]
267,26034,[2],"",[]
268,26035,[3],"",[]
269,26036,[4],"",[]
270,26037,[1],"","[125,4305,19,115,1530,52]"
271,26038,[2],"","[125,4305,19,115,1530,52]"
272,26039,[3],"","[125,4305,19,115,1530,52]"
273,26040,[4],"","[125,4305,19,115,1530,52]"
274,26041,[1],"","[4305,19,115,1530,52,125]"
275,26042,[2],"","[4305,19,115,1530,52,125]"
276,26043,[3],"","[4305,19,115,1530,52,125]"
277,26044,[4],"","[4305,19,115,1530,52,125]"
278,26045,[1],"","[125,4306,19,115,1529,50]"
279,26046,[2],"","[125,4306,19,115,1529,50]"
280,26047,[3],"","[125,4306,19,115,1529,50]"
281,26048,[4],"","[125,4306,19,115,1529,50]"
282,26049,[1],"","[4306,19,115,1529,50,125]"
283,26050,[2],"","[4306,19,115,1529,50,125]"
284,26051,[3],"","[4306,19,115,1529,50,125]"
285,26052,[4],"","[4306,19,115,1529,50,125]"
286,26053,[1],"","[125,4307,19,115,1167,54]"
287,26054,[2],"","[125,4307,19,115,1167,54]"
288,26055,[3],"","[125,4307,19,115,1167,54]"
289,26056,[4],"","[125,4307,19,115,1167,54]"
290,26057,[1],"","[4307,19,115,1167,54,125]"
291,26058,[2],"","[4307,19,115,1167,54,125]"
292,26059,[3],"","[4307,19,115,1167,54,125]"
293,26060,[4],"","[4307,19,115,1167,54,125]"
294,26061,[1],"","[1265,19,115,71]"
295,26062,[2],"","[1265,19,115,71]"
296,26063,[3],"","[1265,19,115,71]"
297,26064,[4],"","[1265,19,115,71]"
298,26065,[1],"","[1265,19,115,71]"
299,26066,[2],"","[1265,19,115,71]"
300,26067,[3],"","[1265,19,115,71]"
301,26068,[4],"","[1265,19,115,71]"
302,26069,[1],"",[115]
303,26070,[1],"",[115]
304,26071,[2],"",[115]
305,26072,[2],"",[115]
306,26073,[3],"",[115]
307,26074,[4],"",[115]
308,26075,[1],"",[115]
309,26076,[1],"",[115]
310,26077,[2],"",[115]
311,26078,[2],"",[115]
312,26079,[3],"",[115]
313,26080,[4],"",[115]
314,26081,[1],"","[125,4305,1530]"
315,26082,[1],"","[125,4305,1530]"
316,26083,[2],"","[125,4305,1530]"
317,26084,[2],"","[125,4305,1530]"
318,26085,[3],"","[125,4305,1530]"
319,26086,[4],"","[125,4305,1530]"
320,26087,[1],"","[4305,1530,125]"
321,26088,[1],"","[4305,1530,125]"
322,26089,[2],"","[4305,1530,125]"
323,26090,[2],"","[4305,1530,125]"
324,26091,[3],"","[4305,1530,125]"
325,26092,[4],"","[4305,1530,125]"
326,26093,[1],"","[125,4306,1529]"
327,26094,[1],"","[125,4306,1529]"
328,26095,[2],"","[125,4306,1529]"
329,26096,[2],"","[125,4306,1529]"
330,26097,[3],"","[125,4306,1529]"
331,26098,[4],"","[125,4306,1529]"
332,26099,[1],"","[4306,1529,125]"
333,26100,[1],"","[4306,1529,125]"
334,26101,[2],"","[4306,1529,125]"
335,26102,[2],"","[4306,1529,125]"
336,26103,[3],"","[4306,1529,125]"
337,26104,[4],"","[4306,1529,125]"
338,26105,[1],"","[125,4307,1167]"
339,26106,[1],"","[125,4307,1167]"
340,26107,[2],"","[125,4307,1167]"
341,26108,[2],"","[125,4307,1167]"
342,26109,[3],"","[125,4307,1167]"
343,26110,[4],"","[125,4307,1167]"
344,26111,[1],"","[4307,1167,125]"
345,26112,[1],"","[4307,1167,125]"
346,26113,[2],"","[4307,1167,125]"
347,26114,[2],"","[4307,1167,125]"
348,26115,[3],"","[4307,1167,125]"
349,26116,[4],"","[4307,1167,125]"
350,26117,[1],"",[1265]
351,26118,[1],"",[1265]
352,26119,[2],"",[1265]
353,26120,[2],"",[1265]
354,26121,[3],"",[1265]
355,26122,[4],"",[1265]
356,26123,[1],"",[1265]
357,26124,[1],"",[1265]
358,26125,[2],"",[1265]
359,26126,[2],"",[1265]
360,26127,[3],"",[1265]
361,26128,[4],"",[1265]
362,26129,[1],"",[]
363,26130,[1],"",[]
364,26131,[2],"",[]
365,26132,[2],"",[]
366,26133,[3],"",[]
367,26134,[4],"",[]
368,26135,[1],"",[]
369,26136,[1],"",[]
370,26137,[2],"",[]
371,26138,[2],"",[]
372,26139,[3],"",[]
373,26140,[4],"",[]
374,26141,[1],"","[3431,1169]"
375,26142,[1],"","[3431,1169]"
376,26143,[2],"","[3431,1169]"
377,26144,[2],"","[3431,1169]"
378,26145,[3],"","[3431,1169]"
379,26146,[4],"","[3431,1169]"
380,26147,[1],"","[3431,1169]"
381,26148,[1],"","[3431,1169]"
382,26149,[2],"","[3431,1169]"
383,26150,[2],"","[3431,1169]"
384,26151,[3],"","[3431,1169]"
385,26152,[4],"","[3431,1169]"
386,26153,[1],"",[]
387,26154,[2],"",[]
388,26155,[3],"",[]
389,26156,[4],"",[]
390,26157,[1],"",[]
391,26158,[2],"",[]
392,26159,[3],"",[]
393,26160,[4],"",[]
394,26161,[2],"",[]
395,26162,[3],"",[]
396,26163,[4],"",[]
397,26164,[2],"",[2175]
398,26165,[3],"",[2175]
399,26166,[4],"",[2175]
400,26167,[2],"",[4839]
401,26168,[3],"",[4839]
402,26169,[4],"",[4839]
403,26170,[2],"",[4839]
404,26171,[3],"",[4839]
405,26172,[4],"",[4839]
406,26173,[3],"","[4306,50,125]"
407,26174,[4],"","[4306,50,125]"
408,26175,[3],"","[4306,50,125]"
409,26176,[4],"","[4306,50,125]"
410,26177,[3],"","[4305,52,125]"
411,26178,[4],"","[4305,52,125]"
412,26179,[3],"","[4305,52,125]"
413,26180,[4],"","[4305,52,125]"
414,26181,[3],"","[1265,71]"
415,26182,[4],"","[1265,71]"
416,26183,[3],"","[1265,71]"
417,26184,[4],"","[1265,71]"
418,26185,[3],"","[3431,1097]"
419,26186,[4],"","[3431,1097]"
420,26187,[3],"","[3431,1097]"
421,26188,[4],"","[3431,1097]"
422,26189,[2],"",[]
423,26190,[3],"",[]
424,26191,[4],"",[]
425,26192,[1],8421,[]
426,26193,[2],8421,[]
427,26194,[3],8421,[]
428,26195,[4],8421,[]
429,26196,[1],8421,[]
430,26197,[2],8421,[]
431,26198,[3],8421,[]
432,26199,[4],8421,[]
433,26200,[1],8421,[]
434,26201,[2],8421,[]
435,26202,[3],8421,[]
436,26203,[4],8421,[]
437,26204,[3],"",[]
438,26205,[4],"",[]
439,26206,[3],"",[]
440,26207,[4],"",[]
441,26208,[3],"",[]
442,26209,[4],"",[]
443,26210,[2],"",[]
444,26211,[3],"",[]
445,26212,[4],"",[]
446,26213,"[3,4]",8329,[115]
447,26214,"[3,4]",8329,[115]
448,26215,"[3,4]",8329,"[155,115]"
449,26216,"[3,4]",8329,[115]
450,26217,"[3,4]",8329,[115]
451,26218,"[3,4]",8329,[115]
452,26219,"[3,4]",8329,[115]
453,26220,"[3,4]",8329,[115]
454,26221,"[3,4]",8329,[115]
455,26222,"[3,4]",8329,"[4307,115,1167,54,125]"
456,26223,"[3,4]",8329,"[3431,115,1169,1097]"
457,26224,"[3,4]",8329,"[4306,115,1529,50,125]"
458,26225,"[3,4]",8329,"[4305,115,1530,52,125]"
459,26226,"[3,4]",8329,[115]
460,26227,"[3,4]",8329,[115]
461,26228,"[3,4]",8329,"[3431,19,115,1169,1097]"
462,26229,"[3,4]",8329,"[3431,19,115,1169,1097]"
463,26230,"[3,4]",8329,"[4307,19,115,1167,54,125]"
464,26231,"[3,4]",8329,"[4307,19,115,1167,54,125]"
465,26232,"[3,4]",8329,"[4306,19,115,1529,50,125]"
466,26233,"[3,4]",8329,"[4306,19,115,1529,50,125]"
467,26234,"[3,4]",8329,"[4305,19,115,1530,52,125]"
468,26235,"[3,4]",8329,"[4305,19,115,1530,52,125]"
469,26236,"[3,4]",8329,"[1265,19,115,71]"
470,26237,"[3,4]",8329,"[1265,19,115,71]"
471,26238,"[2,3,4]","",[]
472,26239,"[2,3,4]","",[]
473,26240,[1],"",[]
474,26241,[2],"",[]
475,26242,[3],"",[]
476,26243,[4],"",[]
477,26244,[1],"",[]
478,26245,[2],"",[]
479,26246,[3],"",[]
480,26247,[4],"",[]
481,26248,[2],"","[4836,4837,4838]"
482,26249,[3],"","[4836,4837,4838]"
483,26250,[4],"","[4836,4837,4838]"
484,26251,[1],"",[]
485,26252,[2],"",[]
486,26253,[3],"",[]
487,26254,[4],"",[]
488,26255,[2],"",[1603]
489,26256,[3],"",[1603]
490,26257,[4],"",[1603]
491,26258,[1],"","[1603,883]"
492,26259,[1],"","[1603,883]"
493,26260,[1],"","[1603,883]"
494,26261,[2],"","[1603,883]"
495,26262,[2],"","[1603,883]"
496,26263,[2],"","[1603,883]"
497,26264,[3],"","[1603,883]"
498,26265,[3],"","[1603,883]"
499,26266,[3],"","[1603,883]"
500,26267,[4],"","[1603,883]"
501,26268,[2],"",[]
502,26269,[2],"",[]
503,26270,[3],"",[]
504,26271,[4],"",[]
505,26272,[2],"",[]
506,26273,[3],"",[]
507,26274,[4],"",[]
508,26275,[1],8421,[]
509,26276,[2],8421,[]
510,26277,[3],8421,[]
511,26278,[4],8421,[]
512,26279,[1],"",[]
513,26280,[2],"",[]
514,26281,[3],"",[]
515,26282,[4],"",[]
516,26283,[1],"",[601]
517,26284,[2],"",[601]
518,26285,[2],"",[601]
519,26286,[3],"",[601]
520,26287,[3],"",[601]
521,26288,[4],"",[601]
522,26289,[1],"",[]
523,26290,[1],"",[]
524,26291,[1],"",[]
525,26292,[1],"",[]
526,26293,[2],"",[]
527,26294,[2],"",[]
528,26295,[3],"",[]
529,26296,[4],"",[]
530,26297,[2],"","[1265,2273,71]"
531,26298,[3],"","[1265,2273,71]"
532,26299,[4],"","[1265,2273,71]"
533,26300,[2],"","[417,1265]"
534,26301,[3],"","[417,1265]"
535,26302,[4],"","[417,1265]"
536,26303,[2],"",[]
537,26304,[3],"",[]
538,26305,[4],"",[]
539,26306,[2],"",[]
540,26307,[3],"",[]
541,26308,[4],"",[]
542,26309,[2],"",[]
543,26310,[3],"",[]
544,26311,[4],"",[]
545,26312,[2],"",[]
546,26313,[3],"",[]
547,26314,[4],"",[]
548,26315,[2],"",[]
549,26316,[3],"",[]
550,26317,[4],"",[]
551,26318,[2],"",[]
552,26319,[3],"",[]
553,26320,[4],"",[]
554,26321,[1],"",[]
555,26322,[2],"",[]
556,26323,[3],"",[]
557,26324,[4],"",[]
558,26325,[1],"",[]
559,26326,[2],"",[]
560,26327,[3],"",[]
561,26328,[4],"",[]
562,26329,[1],"",[]
563,26330,[2],"",[]
564,26331,[3],"",[]
565,26332,[4],"",[]
566,26333,[2],"","[533,4305,1530,52,125]"
567,26334,[3],"","[533,4305,1530,52,125]"
568,26335,[4],"","[533,4305,1530,52,125]"
569,26336,[2],"","[533,4305,1530,52,125]"
570,26337,[3],"","[533,4305,1530,52,125]"
571,26338,[4],"","[533,4305,1530,52,125]"
572,26339,[2],"","[533,4306,1529,50,125]"
573,26340,[3],"","[533,4306,1529,50,125]"
574,26341,[4],"","[533,4306,1529,50,125]"
575,26342,[2],"","[533,4306,1529,50,125]"
576,26343,[3],"","[533,4306,1529,50,125]"
577,26344,[4],"","[533,4306,1529,50,125]"
578,26345,[2],"","[533,4307,1167,54,125]"
579,26346,[3],"","[533,4307,1167,54,125]"
580,26347,[4],"","[533,4307,1167,54,125]"
581,26348,[2],"","[533,4307,1167,54,125]"
582,26349,[3],"","[533,4307,1167,54,125]"
583,26350,[4],"","[533,4307,1167,54,125]"
584,26351,[2],"",[1043]
585,26352,[3],"",[1043]
586,26353,[4],"",[1043]
587,26354,[2],"",[427]
588,26355,[3],"",[427]
589,26356,[4],"",[427]
590,26357,[1],"",[]
591,26358,[2],"",[]
592,26359,[3],"",[]
593,26360,[4],"",[]
594,26361,[3],"",[]
595,26362,[4],"",[]
596,26363,[3],"",[]
597,26364,[4],"",[]
598,26365,[3],"",[0]
599,26366,[4],"",[0]
600,26367,[3],"",[]
601,26368,[4],"",[]
602,26369,[3],"",[]
603,26370,[4],"",[]
604,26371,[3],"",[]
605,26372,[4],"",[]
606,26373,[2],"",[]
607,26374,[3],"",[]
608,26375,[4],"",[]
609,26376,[2],"",[]
610,26377,[3],"",[]
611,26378,[4],"",[]
612,26379,[2],"",[]
613,26380,[3],"",[]
614,26381,[4],"",[]
615,26382,"[3,4]",8328,[]
616,26383,"[3,4]",8328,[]
617,26384,"[3,4]",8328,[]
618,26385,"[3,4]",8328,[]
619,26386,"[3,4]",8328,[]
620,26387,[2],8421,[]
621,26388,[3],8421,[]
622,26389,[4],8421,[]
623,26390,[2],8328,[]
624,26391,[3],8328,[]
625,26392,[4],"",[]
626,26393,[2],"",[]
627,26394,[3],"",[]
628,26395,[4],"",[]
629,26396,[2],"",[]
630,26397,[3],"",[]
631,26398,[4],"",[]
632,26399,[2],"",[]
633,26400,[3],"",[]
634,26401,[4],"",[]
635,26402,[2],"",[]
636,26403,[3],"",[]
637,26404,[4],"",[]
638,26405,[2],"",[]
639,26406,[3],"",[]
640,26407,[4],"",[]
641,26408,[2],"",[]
642,26409,[3],"",[]
643,26410,[4],"",[]
644,26411,[2],"",[]
645,26412,[3],"",[]
646,26413,[4],"",[]
647,26414,[2],"",[]
648,26415,[3],"",[]
649,26416,[4],"",[]
650,26417,[2],"",[]
651,26418,[3],"",[]
652,26419,[4],"",[]
653,26420,[2],"",[]
654,26421,[3],"",[]
655,26422,[4],"",[]
656,26423,[2],"",[]
657,26424,[3],"",[]
658,26425,[4],"",[]
659,26426,[2],"",[]
660,26427,[3],"",[]
661,26428,[4],"",[]
662,26429,[2],"",[]
663,26430,[3],"",[]
664,26431,[4],"",[]
665,26432,[2],"",[]
666,26433,[3],"",[]
667,26434,[4],"",[]
668,26435,[2],"",[]
669,26436,[3],"",[]
670,26437,[4],"",[]
671,26438,[4],"",[]
672,26439,[2],"","[4305,52,125]"
673,26440,[3],"","[4305,52,125]"
674,26441,[4],"","[4305,52,125]"
675,26442,[2],"","[4305,52,125]"
676,26443,[3],"","[4305,52,125]"
677,26444,[4],"","[4305,52,125]"
678,26445,[2],"","[4306,50,125]"
679,26446,[3],"","[4306,50,125]"
680,26447,[4],"","[4306,50,125]"
681,26448,[2],"","[4306,50,125]"
682,26449,[3],"","[4306,50,125]"
683,26450,[4],"","[4306,50,125]"
684,26451,[2],"","[4307,54,125]"
685,26452,[3],"","[4307,54,125]"
686,26453,[4],"","[4307,54,125]"
687,26454,[2],"","[4307,54,125]"
688,26455,[3],"","[4307,54,125]"
689,26456,[4],"","[4307,54,125]"
690,26457,[2],"","[3431,1097]"
691,26458,[3],"","[3431,1097]"
692,26459,[4],"","[3431,1097]"
693,26460,[2],"","[3431,1097]"
694,26461,[3],"","[3431,1097]"
695,26462,[4],"","[3431,1097]"
696,26463,"[1,2,3,4]","",[]
697,26464,"[3,4]",8330,[170]
698,26465,"[3,4]",8330,[170]
699,26466,"[3,4]",8330,[170]
700,26467,"[3,4]",8330,[170]
701,26468,"[3,4]",8330,[170]
702,26469,"[3,4]",8330,[170]
703,26470,"[3,4]",8330,[170]
704,26471,"[3,4]",8330,[170]
705,26472,[1],"","[3451,135]"
706,26473,[2],"","[3451,135]"
707,26474,[3],"","[3451,135]"
708,26475,[4],"","[3451,135]"
709,26476,[1],"","[3451,565]"
710,26477,[2],"","[3451,565]"
711,26478,[3],"","[3451,565]"
712,26479,[4],"","[3451,565]"
713,26480,[1],"","[3451,516]"
714,26481,[2],"","[3451,516]"
715,26482,[3],"","[3451,516]"
716,26483,[4],"","[3451,516]"
717,26484,[2],8421,[]
718,26485,[3],8421,[]
719,26486,[4],8421,[]
720,26487,[2],8421,[]
721,26488,[3],8421,[]
722,26489,[4],8421,[]
723,26490,"[3,4]","",[]
724,26491,"[3,4]","",[]
725,26492,"[3,4]","",[]
726,26493,"[3,4]","",[]
727,26494,"[3,4]","",[]
728,26495,[3],"",[]
729,26496,[4],"",[]
730,26497,[3],"",[]
731,26498,[4],"",[]
732,26499,[3],"",[]
733,26500,[4],"",[]
734,26501,[2],"","[3431,1169,1097]"
735,26502,[3],"","[3431,1169,1097]"
736,26503,[4],"","[3431,1169,1097]"
737,26504,[2],"","[3431,1169,1097]"
738,26505,[3],"","[3431,1169,1097]"
739,26506,[4],"","[3431,1169,1097]"
740,26507,[2],"","[533,4306,1529,50,125]"
741,26508,[3],"","[533,4306,1529,50,125]"
742,26509,[4],"","[533,4306,1529,50,125]"
743,26510,[2],"","[533,4306,1529,50,125]"
744,26511,[3],"","[533,4306,1529,50,125]"
745,26512,[4],"","[533,4306,1529,50,125]"
746,26513,[2],"","[1265,71]"
747,26514,[3],"","[1265,71]"
748,26515,[4],"","[1265,71]"
749,26516,[2],"","[1265,71]"
750,26517,[3],"","[1265,71]"
751,26518,[4],"","[1265,71]"
752,26519,"[3,4]","",[]
753,26520,"[3,4]","",[]
754,26521,"[3,4]","",[]
755,26522,"[3,4]","",[]
756,26523,[2],"",[]
757,26524,[3],"",[]
758,26525,[4],"",[]
759,26526,[2],"",[]
760,26527,[3],"",[]
761,26528,[4],"",[]
762,26529,[3],"",[]
763,26530,[4],"",[]
764,26531,[3],"",[]
765,26532,[4],"",[]
766,26533,[3],"",[]
767,26534,[4],"",[]
768,26535,[3],"",[]
769,26536,[4],"",[]
770,26537,[3],"",[]
771,26538,[4],"",[]
772,26539,[3],"",[]
773,26540,[4],"",[]
774,26541,[2],"",[]
775,26542,[3],"",[]
776,26543,[4],"",[]
777,26544,[2],"","[1265,71]"
778,26545,[3],"","[1265,71]"
779,26546,[4],"","[1265,71]"
780,26547,[2],"","[1265,71]"
781,26548,[3],"","[1265,71]"
782,26549,[4],"","[1265,71]"
783,26550,[2],"","[4305,1530,52,125]"
784,26551,[3],"","[4305,1530,52,125]"
785,26552,[4],"","[4305,1530,52,125]"
786,26553,[2],"","[4305,1530,52,125]"
787,26554,[3],"","[4305,1530,52,125]"
788,26555,[4],"","[4305,1530,52,125]"
789,26556,[2],"","[4306,1529,50,125]"
790,26557,[3],"","[4306,1529,50,125]"
791,26558,[4],"","[4306,1529,50,125]"
792,26559,[2],"","[4306,1529,50,125]"
793,26560,[3],"","[4306,1529,50,125]"
794,26561,[4],"","[4306,1529,50,125]"
795,26562,[2],"","[4307,1167,54,125]"
796,26563,[3],"","[4307,1167,54,125]"
797,26564,[4],"","[4307,1167,54,125]"
798,26565,[2],"","[4307,1167,54,125]"
799,26566,[3],"","[4307,1167,54,125]"
800,26567,[4],"","[4307,1167,54,125]"
801,26568,[2],"",[]
802,26569,[3],"",[]
803,26570,[4],"",[]
804,26571,[3],8331,[]
805,26572,[4],8331,[]
806,26573,[2],8421,[]
807,26574,[3],8421,[]
808,26575,[4],8421,[]
809,26576,[2],"",[]
810,26577,[3],"",[]
811,26578,[4],"",[]
812,26579,[2],"",[]
813,26580,[3],"",[]
814,26581,[4],"",[]
815,26582,[2],"",[]
