"rownum","Id","rid","[rid]","Gem","BK2File"
24,"ProxyKey24",10,"[13,14,15]",6018,"Art/Videos/ChinaSkillVideos/SlayerGladChamp_Lacerate.BK2"
25,"ProxyKey25",0,[13],6014,"Art/Videos/ChinaSkillVideos/Slayer_Cleave+Bleed.BK2"
26,"ProxyKey26",8,[13],6335,"Art/Videos/ChinaSkillVideos/Slayer_Protector+Maim.BK2"
27,"ProxyKey27",2,[13],6339,"Art/Videos/ChinaSkillVideos/Slayer_Cleave+Bleed+Ruthless.BK2"
28,"ProxyKey28",0,"[2,3]",6240,"Art/Videos/ChinaSkillVideos/ChieftanBersek_MoltenStrike+Ruthless.BK2"
29,"ProxyKey29",3,"[2,3]",6318,"Art/Videos/ChinaSkillVideos/ChieftanBeserk_AncestralProtector.BK2"
30,"ProxyKey30",2,"[2,3]",6352,"Art/Videos/ChinaSkillVideos/ChieftanBeserk_MoltenStrike+Ruthless+AncestralCall.BK2"
31,"ProxyKey31",8,"[2,3]",6035,"Art/Videos/ChinaSkillVideos/ChieftainBerserker_AncestralProtector+FireDamage.BK2"
32,"ProxyKey32",7,"[1,2,3]",6008,"Art/Videos/ChinaSkillVideos/JuggernautChiefBeserk_LeapSlam.BK2"
33,"ProxyKey33",10,"[1,2,3]",6315,"Art/Videos/ChinaSkillVideos/JuggernautChiefBeserk_Sunder.BK2"
34,"ProxyKey34",0,[1],6013,"Art/Videos/ChinaSkillVideos/Juggernaut_Slam+Ruthless.BK2"
35,"ProxyKey35",3,[1],6283,"Art/Videos/ChinaSkillVideos/Juggernaut_VigilantStrike.BK2"
36,"ProxyKey36",2,[1],6328,"Art/Videos/ChinaSkillVideos/Juggernaut_+Slam+Bleed+Ruthless.BK2"
37,"ProxyKey86",8,[1],6035,"Art/Videos/ChinaSkillVideos/Juggernaut_VigilantStrike+FireDamage.BK2"
38,"ProxyKey37",0,[6],6025,"Art/Videos/ChinaSkillVideos/Necromancer_Zombie+surge.BK2"
39,"ProxyKey38",3,[6],6207,"Art/Videos/ChinaSkillVideos/Necromancer_SRS.BK2"
40,"ProxyKey39",8,[6],6102,"Art/Videos/ChinaSkillVideos/Necromancer_SRS+minionDamage.BK2"
41,"ProxyKey40",7,[6],6093,"Art/Videos/ChinaSkillVideos/Necromancer_SummonSkeletons.BK2"
42,"ProxyKey41",10,[6],6211,"Art/Videos/ChinaSkillVideos/Necromancer_SpiritOffering.BK2"
43,"ProxyKey42",0,[5],6308,"Art/Videos/ChinaSkillVideos/Occultist_Blight+Surge.BK2"
44,"ProxyKey43",3,[5],6306,"Art/Videos/ChinaSkillVideos/Occultist_Contagion.BK2"
45,"ProxyKey44",8,[5],6310,"Art/Videos/ChinaSkillVideos/Occultist_Contagion+Voidmanip.BK2"
46,"ProxyKey45",7,[5],6307,"Art/Videos/ChinaSkillVideos/Occultist_Wither(+blight).BK2"
47,"ProxyKey46",10,[5],6309,"Art/Videos/ChinaSkillVideos/Occultist_EssenseDrain.BK2"
48,"ProxyKey47",2,"[4,5]",6349,"Art/Videos/ChinaSkillVideos/Occultist_Blight+Surge+Barrier.BK2"
49,"ProxyKey89",2,[6],6329,"Art/Videos/ChinaSkillVideos/Necromancer_Zombie+Surge+LesserPoison.BK2"
50,"ProxyKey48",0,[4],6262,"Art/Videos/ChinaSkillVideos/Elementalist_Surge+Tendrils.BK2"
51,"ProxyKey49",3,[4],6301,"Art/Videos/ChinaSkillVideos/Elementalist_OrbofStorms.BK2"
52,"ProxyKey50",8,[4],6044,"Art/Videos/ChinaSkillVideos/Elementalist_OrbStorms+LightningDamage.BK2"
53,"ProxyKey51",7,[4],6092,"Art/Videos/ChinaSkillVideos/Elementalist_LightningWarp.BK2"
54,"ProxyKey52",10,[4],6118,"Art/Videos/ChinaSkillVideos/Elementalist_arc.BK2"
55,"ProxyKey53",0,[18],6282,"Art/Videos/ChinaSkillVideos/Assassin_FrostBlades+LessPoison.BK2"
56,"ProxyKey54",3,[18],6095,"Art/Videos/ChinaSkillVideos/Assassin_Riposte.BK2"
57,"ProxyKey55",8,[18],6041,"Art/Videos/ChinaSkillVideos/Assassin_Ripose+ColdDamage.BK2"
58,"ProxyKey56",7,[18],6022,"Art/Videos/ChinaSkillVideos/Assassin_WhirlingBlades.BK2"
59,"ProxyKey57",10,[18],6177,"Art/Videos/ChinaSkillVideos/Assassin_Reave.BK2"
60,"ProxyKey58",2,[18],6340,"Art/Videos/ChinaSkillVideos/Assassin_Frostblades+LessPoison+Onslaught.BK2"
61,"ProxyKey59",0,[17],6146,"Art/Videos/ChinaSkillVideos/Saboteur_FireTrap+LessPoison.BK2"
62,"ProxyKey60",3,[17],6144,"Art/Videos/ChinaSkillVideos/Saboteur_BearTrap.BK2"
63,"ProxyKey61",8,[17],6180,"Art/Videos/ChinaSkillVideos/Saboteur_BearTrap+Multitrap.BK2"
64,"ProxyKey62",7,[17],6281,"Art/Videos/ChinaSkillVideos/Saboteur_FlameDash.BK2"
65,"ProxyKey63",10,[17],6182,"Art/Videos/ChinaSkillVideos/Saboteur_LightningTrap.BK2"
66,"ProxyKey64",2,[17],6129,"Art/Videos/ChinaSkillVideos/Saboteur_Firetrap+LessPoison+EleProlif.BK2"
67,"ProxyKey65",0,[16],6149,"Art/Videos/ChinaSkillVideos/Trickster_Knives+LessPoison.BK2"
68,"ProxyKey66",3,[16],6306,"Art/Videos/ChinaSkillVideos/Trickster_Contagion.BK2"
69,"ProxyKey67",8,[16],6310,"Art/Videos/ChinaSkillVideos/Trickster_Contagion+Voidmanip.BK2"
70,"ProxyKey68",7,[16],6307,"Art/Videos/ChinaSkillVideos/Trickster_Wither.BK2"
71,"ProxyKey69",10,[16],6309,"Art/Videos/ChinaSkillVideos/Trickster_EssenceDrain.BK2"
72,"ProxyKey70",2,[16],6066,"Art/Videos/ChinaSkillVideos/Trickster_Knives+LessPoison+Pierce.BK2"
73,"ProxyKey71",0,[9],6034,"Art/Videos/ChinaSkillVideos/Deadeye_Splitarrow+Pierce.BK2"
74,"ProxyKey72",3,[9],6295,"Art/Videos/ChinaSkillVideos/Deadeye_SiegeBallista.BK2"
75,"ProxyKey73",10,[9],6117,"Art/Videos/ChinaSkillVideos/Deadeye_LA.BK2"
76,"ProxyKey74",2,[9],6350,"Art/Videos/ChinaSkillVideos/Deadeye_Split+Pierce+Volley.BK2"
77,"ProxyKey75",7,"[8,9]",6267,"Art/Videos/ChinaSkillVideos/PathfinderDeadeye_BlinkArrow.BK2"
78,"ProxyKey76",0,[8],6032,"Art/Videos/ChinaSkillVideos/Pathfinder_IceShot+Pierce.BK2"
79,"ProxyKey77",8,[8],6038,"Art/Videos/ChinaSkillVideos/Pathfinder_Puncture+LMP.BK2"
80,"ProxyKey78",10,[8],6100,"Art/Videos/ChinaSkillVideos/Pathfinder_RoA.BK2"
81,"ProxyKey79",2,[8],6354,"Art/Videos/ChinaSkillVideos/Pathfinder_Iceshot+Pierce+SpiritArcher.BK2"
82,"ProxyKey80",8,[9],6041,"Art/Videos/ChinaSkillVideos/Deadeye_SiegeBallista+ColdDamage.BK2"
83,"ProxyKey90",8,[7],6041,"Art/Videos/ChinaSkillVideos/Raider_Puncture+AddedCold.BK2"
84,"ProxyKey81",3,[7],6116,"Art/Videos/ChinaSkillVideos/Raider_puncture(melee).BK2"
85,"ProxyKey88",3,[8],6116,"Art/Videos/ChinaSkillVideos/Pathfinder_puncture(ranged).BK2"
86,"ProxyKey82",0,[7],6282,"Art/Videos/ChinaSkillVideos/Raider_Frostblades+Pierce.BK2"
87,"ProxyKey83",7,[7],6022,"Art/Videos/ChinaSkillVideos/Raider_WhirlingBlades.BK2"
88,"ProxyKey84",10,[7],6112,"Art/Videos/ChinaSkillVideos/Raider_LightningStrike.BK2"
89,"ProxyKey85",2,[7],6340,"Art/Videos/ChinaSkillVideos/Raider_Frostblades+Pierce+Onslaught.BK2"
90,"ProxyKey91",0,[19],6316,""
91,"ProxyKey92",7,[19],6281,""
92,"ProxyKey93",10,[19],6007,""
93,"ProxyKey94",8,[19],6044,""
94,"ProxyKey95",3,[19],6300,""
95,"ProxyKey96",0,[20],6288,""
96,"ProxyKey97",7,[20],6281,""
97,"ProxyKey98",8,[20],6337,""
98,"ProxyKey99",10,[20],6324,""
99,"ProxyKey100",3,[20],6301,""
100,"ProxyKey101",0,[21],6357,""
101,"ProxyKey102",7,[21],6281,""
102,"ProxyKey103",8,[21],6044,""
103,"ProxyKey104",10,[21],6182,""
104,"ProxyKey105",3,[21],6144,""
105,"ProxyKey106",0,[22],6385,""
106,"ProxyKey107",8,[22],6044,""
107,"ProxyKey108",7,[22],6281,""
108,"ProxyKey109",3,[22],6372,""
109,"ProxyKey110",4,[22],6410,""
110,"497",2,[22],6341,""
111,"496",10,[22],6527,""
112,"495",13,[22],6260,""
113,"494",15,[22],6078,""
114,"493",23,[22],6099,""
115,"508",29,[22],6169,""
116,"507",30,[22],6419,""
117,"ProxyKey111",0,[23],6030,""
118,"ProxyKey112",2,[23],6354,""
119,"ProxyKey113",3,[23],6295,""
120,"ProxyKey114",8,[23],6038,""
121,"ProxyKey115",10,[23],6371,""
122,"ProxyKey116",0,[24],6240,""
123,"ProxyKey117",2,[24],6352,""
124,"ProxyKey118",3,[24],6318,""
125,"ProxyKey119",8,[24],6038,""
126,"ProxyKey120",15,[24],6078,""
127,"ProxyKey121",0,[25],6072,""
128,"ProxyKey122",7,[25],6281,""
129,"ProxyKey123",10,[25],6031,""
130,"ProxyKey124",8,[25],6337,""
131,"ProxyKey125",3,[25],6300,""
132,"ProxyKey126",0,[26],6262,""
133,"ProxyKey127",7,[26],6281,""
134,"ProxyKey128",10,[26],6378,""
135,"ProxyKey129",8,[26],6044,""
136,"ProxyKey130",3,[26],6153,""
137,"ProxyKey131",0,[27],6501,""
138,"ProxyKey132",8,[27],6520,""
139,"ProxyKey133",7,[27],6008,""
140,"ProxyKey134",3,[27],6318,""
141,"ProxyKey135",4,[27],6399,""
142,"505",2,[27],6340,""
143,"504",10,[27],6381,""
144,"503",13,[27],6046,""
145,"502",15,[27],6206,""
146,"501",18,[27],6261,""
147,"500",24,[27],6413,""
148,"ProxyKey136",0,[31],6308,""
149,"ProxyKey137",2,[31],6349,""
150,"ProxyKey138",8,[31],6310,""
151,"ProxyKey139",7,[31],6281,""
152,"ProxyKey140",10,[31],6309,""
153,"ProxyKey141",13,[31],6364,""
154,"ProxyKey142",15,[31],6081,""
155,"ProxyKey143",18,[31],6387,""
156,"ProxyKey144",23,[31],6386,""
157,"ProxyKey145",24,[31],6333,""
158,"ProxyKey146",30,[31],6274,""
159,"ProxyKey147",29,[31],6037,""
160,"ProxyKey148",0,[32],6030,""
161,"ProxyKey149",2,[32],6354,""
162,"ProxyKey150",8,[32],6310,""
163,"ProxyKey151",7,[32],6267,""
164,"ProxyKey152",10,[32],6371,""
165,"ProxyKey153",13,[32],6259,""
166,"ProxyKey154",15,[32],6137,""
167,"ProxyKey155",18,[32],6036,""
168,"ProxyKey157",24,[32],6304,""
169,"ProxyKey158",30,[32],6302,""
170,"ProxyKey159",29,[32],6373,""
171,"ProxyKey190",0,[33],6014,""
172,"ProxyKey156",1,[33],6339,""
173,"ProxyKey160",3,[33],6318,""
174,"ProxyKey161",7,[33],6008,""
175,"ProxyKey162",13,[33],6256,""
176,"ProxyKey163",15,[33],6036,""
177,"ProxyKey164",18,[33],6171,""
178,"ProxyKey165",23,[33],6320,""
179,"ProxyKey166",24,[33],6130,""
180,"ProxyKey167",30,[33],6302,""
181,"ProxyKey168",0,[34],6240,""
182,"ProxyKey169",1,[34],6352,""
183,"ProxyKey170",3,[34],6318,""
184,"ProxyKey171",8,[34],6035,""
185,"ProxyKey172",13,[34],6016,""
186,"ProxyKey173",15,[34],6036,""
187,"ProxyKey174",18,[34],6078,""
188,"ProxyKey175",23,[34],6320,""
189,"ProxyKey176",24,[34],6130,""
190,"ProxyKey177",30,[34],6302,""
191,"ProxyKey178",29,[34],6348,""
192,"ProxyKey179",0,[35],6385,""
193,"ProxyKey180",1,[35],6341,""
194,"ProxyKey181",3,[35],6153,""
195,"ProxyKey182",8,[35],6035,""
196,"ProxyKey183",8,[35],6105,""
197,"ProxyKey184",7,[35],6281,""
198,"ProxyKey185",13,[35],6256,""
199,"ProxyKey186",13,[35],6390,""
200,"ProxyKey187",15,[35],6311,""
201,"ProxyKey188",18,[35],6392,""
202,"ProxyKey189",23,[35],6389,""
203,"ProxyKey191",30,[35],6274,""
204,"ProxyKey192",29,[35],6176,""
205,"ProxyKey193",0,[36],6288,""
206,"ProxyKey194",1,[36],6350,""
207,"ProxyKey195",3,[36],6153,""
208,"ProxyKey196",8,[36],6035,""
209,"ProxyKey197",10,[36],6208,""
210,"ProxyKey198",15,[36],6081,""
211,"ProxyKey199",18,[36],6125,""
212,"ProxyKey200",23,[36],6383,""
213,"ProxyKey201",30,[36],6273,""
214,"ProxyKey202",29,[36],6170,""
215,"ProxyKey203",0,[37],6013,""
216,"ProxyKey204",7,[37],6008,""
217,"ProxyKey205",10,[37],6406,""
218,"ProxyKey206",8,[37],6035,""
219,"ProxyKey207",3,[37],6114,""
220,"ProxyKey208",0,[38],6405,""
221,"ProxyKey209",7,[38],6008,""
222,"ProxyKey210",10,[38],6018,""
223,"ProxyKey211",8,[38],6035,""
224,"ProxyKey212",3,[38],6403,""
225,"ProxyKey213",0,[39],6262,""
226,"ProxyKey214",7,[39],6281,""
227,"ProxyKey215",10,[39],6182,""
228,"ProxyKey216",8,[39],6044,""
229,"ProxyKey217",3,[39],6301,""
230,"ProxyKey218",0,[40],6427,""
231,"ProxyKey219",7,[40],6281,""
232,"ProxyKey220",10,[40],6142,""
233,"ProxyKey221",8,[40],6041,""
234,"ProxyKey222",3,[40],6144,""
235,"ProxyKey223",0,[41],6025,""
236,"ProxyKey224",7,[41],6093,""
237,"ProxyKey225",10,[41],6211,""
238,"ProxyKey226",8,[41],6102,""
239,"ProxyKey227",3,[41],6306,""
240,"ProxyKey228",0,[42],6418,""
241,"ProxyKey229",7,[42],6420,""
242,"ProxyKey230",10,[42],6431,""
243,"ProxyKey231",8,[42],6038,""
244,"ProxyKey232",3,[42],6144,""
245,"ProxyKey233",0,[45],6034,""
246,"ProxyKey234",7,[45],6267,""
247,"ProxyKey235",10,[45],6295,""
248,"ProxyKey236",8,[45],6041,""
249,"ProxyKey237",3,[45],6433,""
250,"ProxyKey238",0,[44],6240,""
251,"ProxyKey239",7,[44],6277,""
252,"ProxyKey240",8,[44],6035,""
253,"ProxyKey241",3,[44],6397,""
254,"ProxyKey242",0,[43],6427,""
255,"ProxyKey243",7,[43],6281,""
256,"ProxyKey244",10,[43],6142,""
257,"ProxyKey245",8,[43],6044,""
258,"ProxyKey246",3,[43],6301,""
259,"ProxyKey247",15,[43],6289,""
260,"ProxyKey248",1,[43],6432,""
261,"ProxyKey249",18,[43],6166,""
262,"ProxyKey250",13,[43],6428,""
263,"ProxyKey251",13,[45],6108,""
264,"ProxyKey252",23,[45],6437,""
265,"ProxyKey253",15,[44],6108,""
266,"ProxyKey254",0,[48],6013,""
267,"ProxyKey255",7,[48],6016,""
268,"ProxyKey256",10,[48],6315,""
269,"ProxyKey257",8,[48],6035,""
270,"ProxyKey258",3,[48],6318,""
271,"ProxyKey259",15,[48],6078,""
272,"ProxyKey260",13,[48],6256,""
273,"ProxyKey261",18,[48],6278,""
274,"ProxyKey262",23,[48],6348,""
275,"ProxyKey263",24,[48],6284,""
276,"ProxyKey264",0,[47],6072,""
277,"ProxyKey265",7,[47],6281,""
278,"ProxyKey266",8,[47],6044,""
279,"ProxyKey267",3,[47],6300,""
280,"ProxyKey268",15,[47],6311,""
281,"ProxyKey269",18,[47],6394,""
282,"ProxyKey270",24,[47],6333,""
283,"ProxyKey271",29,[47],6374,""
284,"ProxyKey272",0,[46],6240,""
285,"ProxyKey273",7,[46],6016,""
286,"ProxyKey274",10,[46],6493,""
287,"ProxyKey275",8,[46],6035,""
288,"ProxyKey276",3,[46],6318,""
289,"ProxyKey277",15,[46],6078,""
290,"ProxyKey278",13,[46],6490,""
291,"ProxyKey279",24,[46],6413,""
292,"ProxyKey280",30,[46],6302,""
293,"ProxyKey281",10,[47],6492,""
294,"ProxyKey282",29,[48],6487,""
295,"ProxyKey283",29,[46],6487,""
296,"ProxyKey284",18,[46],6415,""
297,"ProxyKey285",8,[49],6335,""
298,"ProxyKey286",7,[49],6008,""
299,"ProxyKey287",10,[49],6381,""
300,"ProxyKey288",3,[49],6379,""
301,"ProxyKey289",15,[49],6206,""
302,"ProxyKey290",13,[49],6412,""
303,"ProxyKey291",18,[49],6415,""
304,"ProxyKey292",24,[49],6413,""
305,"ProxyKey293",29,[49],6160,""
306,"ProxyKey294",0,[50],6308,""
307,"ProxyKey295",7,[50],6131,""
308,"ProxyKey296",10,[50],6309,""
309,"ProxyKey297",8,[50],6310,""
310,"ProxyKey298",3,[50],6306,""
311,"ProxyKey299",15,[50],6311,""
312,"ProxyKey300",13,[50],6479,""
313,"ProxyKey301",18,[50],6091,""
314,"ProxyKey302",7,[51],6281,""
315,"ProxyKey303",15,[51],6321,""
316,"ProxyKey304",13,[51],6256,""
317,"ProxyKey305",23,[50],6505,""
318,"ProxyKey306",24,[50],6504,""
319,"ProxyKey307",0,[49],6501,""
320,"ProxyKey308",0,[51],6288,""
321,"ProxyKey309",10,[51],6497,""
322,"ProxyKey310",2,[51],6351,""
323,"ProxyKey311",3,[51],6503,""
324,"ProxyKey312",24,[51],6395,""
325,"ProxyKey313",0,[52],6418,""
326,"ProxyKey314",8,[52],6038,""
327,"ProxyKey315",10,[52],6431,""
328,"ProxyKey316",7,[52],6022,""
329,"ProxyKey317",3,[52],6144,""
330,"ProxyKey318",4,[52],6399,""
331,"ProxyKey319",15,[52],6330,""
332,"ProxyKey320",18,[52],6091,""
333,"ProxyKey321",30,[52],6272,""
334,"ProxyKey322",29,[52],6037,""
335,"ProxyKey323",0,[53],6262,""
336,"ProxyKey324",8,[53],6044,""
337,"ProxyKey325",10,[53],6343,""
338,"ProxyKey326",7,[53],6281,""
339,"ProxyKey327",3,[53],6301,""
340,"ProxyKey328",4,[53],6410,""
341,"ProxyKey329",15,[53],6311,""
342,"ProxyKey330",13,[53],6479,""
343,"ProxyKey331",18,[53],6166,""
344,"ProxyKey332",24,[53],6158,""
345,"ProxyKey333",30,[53],6508,""
346,"ProxyKey334",29,[53],6043,""
347,"ProxyKey335",0,[54],6282,""
348,"ProxyKey336",8,[54],6041,""
349,"ProxyKey337",10,[54],6019,""
350,"ProxyKey338",7,[54],6022,""
351,"ProxyKey339",3,[54],6144,""
352,"ProxyKey340",4,[54],6399,""
353,"ProxyKey341",15,[54],6509,""
354,"ProxyKey342",13,[54],6046,""
355,"ProxyKey343",29,[54],6123,""
356,"ProxyKey344",24,[54],6284,""
357,"ProxyKey345",30,[54],6272,""
358,"ProxyKey346",29,[54],6169,""
359,"ProxyKey347",0,[55],6262,""
360,"ProxyKey348",8,[55],6341,""
361,"ProxyKey349",10,[55],6514,""
362,"ProxyKey350",7,[55],6281,""
363,"ProxyKey351",3,[55],6147,""
364,"ProxyKey352",4,[55],6399,""
365,"ProxyKey353",1,[55],6520,""
366,"ProxyKey354",18,[55],6091,""
367,"ProxyKey355",30,[55],6302,""
368,"ProxyKey356",29,[55],6037,""
369,"ProxyKey357",13,[55],6515,""
370,"ProxyKey358",15,[55],6519,""
371,"ProxyKey359",0,[56],6013,""
372,"ProxyKey360",8,[56],6035,""
373,"ProxyKey361",7,[56],6008,""
374,"ProxyKey362",3,[56],6318,""
375,"ProxyKey363",4,[56],6397,""
376,"ProxyKey364",1,[56],6328,""
377,"ProxyKey365",15,[56],6078,""
378,"ProxyKey366",18,[56],6415,""
379,"ProxyKey367",30,[56],6302,""
380,"ProxyKey368",29,[56],6338,""
381,"ProxyKey369",13,[56],6279,""
382,"369",0,[57],6501,""
383,"370",8,[57],6335,""
384,"371",7,[57],6016,""
385,"372",3,[57],6318,""
386,"373",4,[57],6399,""
387,"374",10,[57],6018,""
388,"375",15,[57],6519,""
389,"376",18,[57],6415,""
390,"377",24,[57],6416,""
391,"378",29,[57],6169,""
392,"381",0,[58],6072,""
393,"382",8,[58],6044,""
394,"383",7,[58],6131,""
395,"384",3,[58],6300,""
396,"385",4,[58],6410,""
397,"386",10,[58],6031,""
398,"387",13,[58],6257,""
399,"388",18,[58],6165,""
400,"389",23,[58],6540,""
401,"390",24,[58],6506,""
402,"391",29,[58],6374,""
403,"392",30,[58],6271,""
404,"393",0,[59],6034,""
405,"394",8,[59],6041,""
406,"395",7,[59],6267,""
407,"396",3,[59],6433,""
408,"397",4,[59],6399,""
409,"398",10,[59],6117,""
410,"399",15,[59],6108,""
411,"400",13,[59],6258,""
412,"401",18,[59],6089,""
413,"402",23,[59],6532,""
414,"403",24,[59],6534,""
415,"404",29,[59],6037,""
416,"405",30,[59],6274,""
417,"406",0,[60],6418,""
418,"407",8,[60],6044,""
419,"408",7,[60],6411,""
420,"409",3,[60],6301,""
421,"410",4,[60],6399,""
422,"411",10,[60],6177,""
423,"412",15,[60],6036,""
424,"413",18,[60],6166,""
425,"414",24,[60],6158,""
426,"415",0,[61],6030,""
427,"416",8,[61],6038,""
428,"417",7,[61],6411,""
429,"418",3,[61],6433,""
430,"419",4,[61],6399,""
431,"420",10,[61],6541,""
432,"421",13,[61],6259,""
433,"422",18,[61],6123,""
434,"423",24,[61],6486,""
435,"424",29,[61],6170,""
436,"425",0,[62],6262,""
437,"426",8,[62],6044,""
438,"427",7,[62],6281,""
439,"428",3,[62],6300,""
440,"429",4,[62],6410,""
441,"430",2,[62],6341,""
442,"431",10,[62],6343,""
443,"432",13,[62],6258,""
444,"433",15,[62],6081,""
445,"434",18,[62],6166,""
446,"435",24,[62],6158,""
447,"436",29,[62],6170,""
448,"437",0,[63],6288,""
449,"438",8,[63],6044,""
450,"439",7,[63],6281,""
451,"440",3,[63],6301,""
452,"441",4,[63],6410,""
453,"443",10,[63],6118,""
454,"444",13,[63],6258,""
455,"445",15,[63],6311,""
456,"446",18,[63],6166,""
457,"447",30,[63],6271,""
458,"448",29,[63],6170,""
459,"449",0,[64],6288,""
460,"450",8,[64],6044,""
461,"451",7,[64],6281,""
462,"452",3,[64],6503,""
463,"453",4,[64],6410,""
464,"454",2,[64],6341,""
465,"455",10,[64],6173,""
466,"456",13,[64],6256,""
467,"457",15,[64],6321,""
468,"458",18,[64],6164,""
469,"459",24,[64],6395,""
470,"460",23,[64],6111,""
471,"461",29,[64],6488,""
472,"462",0,[65],6032,""
473,"463",8,[65],6038,""
474,"464",7,[65],6267,""
475,"465",3,[65],6433,""
476,"468",10,[65],6019,""
477,"469",13,[65],6257,""
478,"470",15,[65],6108,""
479,"471",18,[65],6090,""
480,"472",24,[65],6286,""
481,"473",30,[65],6272,""
482,"474",29,[65],6037,""
483,"475",0,[66],6357,""
484,"476",8,[66],6041,""
485,"477",7,[66],6281,""
486,"478",3,[66],6144,""
487,"486",4,[66],6410,""
488,"487",2,[66],6432,""
489,"479",10,[66],6182,""
490,"480",13,[66],6428,""
491,"481",15,[66],6289,""
492,"482",18,[66],6165,""
493,"483",24,[66],6157,""
494,"484",30,[66],6500,""
495,"485",29,[66],6043,""
496,"498",0,[68],6013,""
497,"499",8,[68],6520,""
498,"506",7,[68],6008,""
499,"509",3,[68],6318,""
500,"511",2,[68],6328,""
501,"512",10,[68],6315,""
502,"513",13,[68],6256,""
503,"514",15,[68],6078,""
504,"515",18,[68],6278,""
505,"516",23,[68],6320,""
506,"517",24,[68],6416,""
507,"518",29,[68],6487,""
508,"519",0,[67],6025,""
509,"520",8,[67],6476,""
510,"521",7,[67],6093,""
511,"522",3,[67],6207,""
512,"524",2,[67],6353,""
513,"525",10,[67],6211,""
514,"526",13,[67],6210,""
515,"527",15,[67],6106,""
516,"528",18,[67],6091,""
517,"529",23,[67],6068,""
518,"530",24,[67],6426,""
519,"531",29,[67],6169,""
520,"532",30,[67],6419,""
521,"533",0,[69],6427,""
522,"534",8,[69],6044,""
523,"535",7,[69],6281,""
524,"536",3,[69],6301,""
525,"537",4,[69],6410,""
526,"538",2,[69],6340,""
527,"539",10,[69],6522,""
528,"540",13,[69],6258,""
529,"541",15,[69],6321,""
530,"542",18,[69],6089,""
531,"543",24,[69],6158,""
532,"544",29,[69],6043,""
533,"545",0,[70],6316,""
534,"546",8,[70],6520,""
535,"547",7,[70],6008,""
536,"548",3,[70],6318,""
537,"549",4,[70],6410,""
538,"550",2,[70],6340,""
539,"551",10,[70],6033,""
540,"552",13,[70],6257,""
541,"553",15,[70],6108,""
542,"554",18,[70],6165,""
543,"555",23,[70],6276,""
544,"556",24,[70],6284,""
545,"557",29,[70],6487,""
