"rownum","Id","CharactersKey","BaseItemTypesKey","SocketColours","WorldAreasKey"
109,"Int2_10",1,5805,"B",1339
110,"StrDex2_1",4,6433,"",1339
111,"StrDex2_2",4,6659,"",1339
112,"StrDex2_3",4,6436,"",1339
113,"StrDex2_4",4,6440,"",1339
114,"StrDex2_5",4,1,"",1339
115,"StrDex2_6",4,1,"",1339
116,"StrDex2_7",4,6202,"",1339
117,"StrDex2_8",4,5411,"R",1339
118,"StrDex2_9",4,5411,"G",1339
119,"StrDex2_10",4,5602,"GR",1339
120,"StrDex2_11",4,5786,"G",1339
121,"StrDex2_12",4,5766,"R",1339
122,"StrInt2_1",6,6432,"",1339
123,"StrInt2_2",6,6659,"",1339
124,"StrInt2_3",6,6490,"",1339
125,"StrInt2_4",6,6706,"",1339
126,"StrInt2_5",6,6680,"",1339
127,"StrInt2_6",6,6488,"",1339
128,"StrInt2_7",6,1,"",1339
129,"StrInt2_8",6,1,"",1339
130,"StrInt2_9",6,6202,"",1339
131,"StrInt2_10",6,5492,"R",1339
132,"StrInt2_11",6,5492,"B",1339
133,"StrInt2_12",6,5627,"RR",1339
134,"StrInt2_13",6,5766,"R",1339
135,"StrInt2_14",6,5805,"B",1339
136,"DexInt2_1",5,6700,"",1339
137,"DexInt2_2",5,6490,"",1339
138,"DexInt2_3",5,6564,"",1339
139,"DexInt2_4",5,6680,"",1339
140,"DexInt2_5",5,6493,"",1339
141,"DexInt2_6",5,1,"",1339
142,"DexInt2_7",5,1,"",1339
143,"DexInt2_8",5,6202,"",1339
144,"DexInt2_9",5,5322,"G",1339
145,"DexInt2_10",5,5322,"G",1339
146,"DexInt2_11",5,5296,"B",1339
147,"DexInt2_12",5,5296,"B",1339
148,"DexInt2_13",5,5786,"G",1339
149,"DexInt2_14",5,5805,"B",1339
150,"StrDexInt2_1",2,1,"",1339
151,"StrDexInt2_2",2,1,"",1339
152,"StrDexInt2_3",2,6202,"",1339
153,"StrDexInt2_4",2,6604,"",1339
154,"StrDexInt2_5",2,6659,"",1339
155,"StrDexInt2_6",2,6452,"",1339
156,"StrDexInt2_7",2,6680,"",1339
157,"StrDexInt2_8",2,5296,"B",1339
158,"StrDexInt2_9",2,5602,"GR",1339
159,"StrDexInt2_10",2,5411,"G",1339
160,"StrDexInt2_11",2,5411,"R",1339
161,"StrDexInt2_12",2,5296,"B",1339
