"rownum","Id","MiscAnimated","i32","PreloadGroupsKeys","i32"
53,"SignOfPurityBeam",1348,1142292480,[],4
54,"ArakaaliLaserBeam",1391,1120403456,[],4
55,"SpecialBeamCannon",1454,1143930880,[],4
56,"FireBeamDivine",1462,1133576192,[],4
57,"InfernalSwarmBeamCold",1482,1128792064,[],4
58,"SinBeam",1537,1142292480,[],4
59,"SinDeathBeam",1539,1142292480,[],4
60,"InnocenceDeathBeam",1541,1142292480,[],4
61,"KitavaBeamBallBeam",1555,1135542272,[],4
62,"GeneralAdusCharge",1562,1140457472,[],4
63,"StoneGaze",1586,1140457472,[],4
64,"HarbingerChill",1587,1140457472,[],4
65,"HarbingerShock",1588,1140457472,[],4
66,"HarbingerSpecialBeamCannon",1594,1143930880,[],4
67,"HarbingerSkyBeamBeam",1596,1133903872,[],4
68,"LightningTendrilsChannelledBeam",1604,1149452288,[],4
69,"StormCloudBeamCelestial",1620,1137180672,[],4
70,"UnholyTrioBallLightningBolt",1625,1125515264,[],4
71,"UnholyTrioBallLightningGroundBolt",1625,1125515264,[],4
72,"BallLightningCelestialBeam",1630,1125187584,[],4
73,"SpiritChargeBeam",1661,1142292480,[],4
74,"KitavaBeamBallBeamLightning",1736,1135542272,[],4
75,"ElderGuardianLightningBeam",1743,1149452288,[],4
76,"ElderGuardianLightningBoltBeam",1746,1149452288,[],4
77,"ElderGuardianLightningDegenBeam",1748,1149616128,[],4
78,"ElderGuardianChaosVineBeam",1769,1133903872,[],3
79,"AbyssLichTravelBeam",1801,1150681088,[],4
80,"ToraRope",1846,1134536622,[],4
81,"FireBeamStygian",1847,1133576192,[],4
82,"VilentaBeam",1884,1140785152,[],4
83,"VilentaRageBeam",1897,1140457472,[],4
84,"NemesisConstrictingGraspVine",1904,1133903872,[],3
85,"BestiarySpiderBossVenomBeam",1881,1133903872,[],4
86,"ColdBeamRetaliation",2026,1143930880,[],4
87,"LightningTowerTrapBeam",1998,1138819072,[],4
88,"AutomatonLightningTowerTrapBeam",2001,1138819072,[],4
89,"IceSiphonTrapBeam",2013,1133903872,[],4
90,"ArchitectHealingTotemBeam",2065,1133903872,[],4
91,"IncursionNovasoulChannelledBeam",2126,1140785152,[],4
92,"IncursionNovasoulMassChannelledBeam",2127,1140785152,[],4
93,"IncursionNovasoulTriggerBeam",2128,1138327552,[],4
94,"IncursionNovasoulMassTriggerBeam",2129,1140457472,[],4
95,"ArchitectBloodBeam",2137,1138491392,[],4
96,"ArcAutomaton",2149,1142456320,[],4
97,"IncursionArcTrapBeam",2217,1140733051,[],4
98,"DelveLightBeam",2232,1134536622,[],4
99,"FireBeamShaper",2260,1140457472,[],4
100,"FireBeamMachinarium",2274,1140457472,[],4
101,"DelveAbyssLich3ReflectionBeam",2299,1140457472,[],4
102,"DelveAbyssLich3ChannelledBeam",2338,1140457472,[],4
103,"StaticStrikeBeamMoving",2348,1142292480,[],4
104,"StaticStrikeBeamStationary",2349,1132068864,[],4
105,"RainOfSporesVineBeam",2352,1133903872,[],4
106,"RainOfSporesVineBeamBlackLotus",2353,1133903872,[],4
107,"RainOfSporesVineBeamSuffering",2354,1133903872,[],4
108,"DelveBatBeam",2370,1140457472,[],4
109,"DelveAbyssLichTotemPurpleBeam",2435,1140457472,[],4
110,"DelveAbyssSoulTransferBeam",2436,1150681088,[],4
111,"SulphiteArcBeam",2455,1140457472,[],4
112,"ZanaImmunityShieldBeam",2477,1144750080,[],4
113,"ConduitSigilAttachBeam",2472,1140457472,[],4
114,"ConduitSigilBeamEffect",2474,1140457472,[],4
115,"ProtoVaalMapBossSoul1",2496,1137180672,[],4
116,"ProtoVaalMapBossSoul2",2497,1137180672,[],4
117,"ProtoVaalMapBossSoul3",2498,1137180672,[],4
118,"BetrayalScientistBeam",2516,1140785152,[],4
119,"CataclysmSigilAttachBeam",2538,1140457472,[],4
120,"BetrayalBallistaBeam",2531,1143930880,[],4
121,"BetrayalCartBeam",2542,1140457472,[],4
122,"BetrayalBallistaLaserSight",2548,1143930880,[],4
123,"BetrayalLeoChainBeam",2610,1140457472,[],4
124,"BetrayalCatarinaStaffBeam",2681,1145569280,[46],4
125,"BetrayalBallistaBeamFire",2705,1143930880,[],4
126,"BetrayalBallistaLaserSightFire",2707,1143930880,[],4
127,"BetrayalBallistaBeamCold",2709,1143930880,[],4
128,"BetrayalBallistaLaserSightCold",2711,1143930880,[],4
129,"BetrayalBallistaBeamLightning",2713,1143930880,[],4
130,"BetrayalBallistaLaserSightLightning",2715,1143930880,[],4
131,"BetrayalBallistaBeamMetalPhys",2717,1143930880,[],4
132,"BetrayalBallistaLaserSightMetalPhys",2719,1143930880,[],4
133,"BetrayalBallistaBeamBloodPhys",2721,1143930880,[],4
134,"BetrayalBallistaLaserSightBloodPhys",2723,1143930880,[],4
135,"BetrayalRikerBeamCannon",2729,1140457472,[],4
136,"BetrayalCatarinaAntiBeam1",2733,1149861888,[46],4
137,"BetrayalCatarinaAntiBeam2",2734,1149861888,[46],4
138,"BetrayalCatarinaAntiBeam3",2735,1149861888,[46],4
139,"BetrayalCatarinaAntiBeam4",2736,1149861888,[46],4
140,"BetrayalCatarinaAntiBeam5",2737,1149861888,[46],4
141,"BetrayalCatarinaGraveyardBeam",2738,1148026880,[46],4
142,"BetrayalCatarinaSyndicateBeam1",2739,1149861888,[46],4
143,"BetrayalCatarinaSyndicateBeam2",2740,1149861888,[46],4
144,"BetrayalCatarinaSyndicateBeam3",2741,1149861888,[46],4
145,"BetrayalCatarinaSyndicateBeam4",2742,1149861888,[46],4
146,"BetrayalCatarinaSyndicateBeam5",2743,1149861888,[46],4
147,"BetrayalCatarinaSyndicateStasisBeam",2744,1149861888,[46],4
148,"BetrayalCatarinaBarrageBeam",2748,1149861888,[],4
149,"BetrayalBallistaBeamFireArrow",2757,1143930880,[],4
150,"BetrayalBallistaBeamBloodPhysArrow",2758,1143930880,[],4
151,"BetrayalCatarinaPointer",2759,0,[46],4
152,"StormBurstTeleportBeam",2778,1141473280,[],4
153,"DivineTempestFinalBeam",2784,1149861888,[],4
154,"DivineTempestZap",2785,1136361472,[],4
155,"SynthesisRefractionBeam",2788,1143521280,[],4
156,"SynthesisBallLightningBeam1",2795,1137180672,[],4
157,"SynthesisBallLightningBeam2",2796,1137180672,[],4
158,"SynthesisBallLightningBeam3",2797,1137180672,[],4
159,"SoulrendBeam",2798,1133084672,[],4
160,"SynthesisColdRendBeam",2811,1133084672,[],4
161,"SynthesisLightningBarrageBeam1",2813,1140457472,[],4
162,"SynthesisLightningBarrageBeam2",2814,1140457472,[],4
163,"SynthesisLightningBarrageBeam3",2815,1140457472,[],4
164,"SynthesisLightningBeamBlade",2818,1120403456,[],4
165,"SynthesisSpinningBeam",2822,1148026880,[],4
166,"SynthesisRainbowBridge",2834,1141473280,[47],4
167,"StormBurstInitialTeleportBeam",2862,1141473280,[],4
168,"SynthesisVolatileWrapBeam",2866,1135542272,[],4
169,"SynthesisTriggerBeam",2870,1148026880,[],4
170,"SynthesisTriggerBeamAim",2871,1140457472,[],4
171,"SynthesisBossTriggerBeam",2872,1148026880,[],4
172,"SynthesisDroneActivationBeam",2875,1132068864,[],4
173,"SynthesisDroneConnectionBeam",2876,1132068864,[],4
174,"SynthesisGolemPowerballBeam",2880,1140981760,[],4
175,"SynthesisBarrageBeam",2901,1142292480,[],4
176,"SynthesisLargeBarrageBeam",2902,1148846080,[],4
177,"SynthesisConcentratedBeam",2905,1147207680,[],4
178,"SynthesisGolemShockRifleBeam",2897,1143930880,[],4
179,"SynthesisGolemVolatileAbsorbBeam",2900,1133903872,[],4
180,"DivineTempestAutomatonZap",2907,1137180672,[],4
181,"SoulrendCelestialBeam",2915,1133084672,[],4
182,"SynthesisGuardianToDroneBeam",2916,1140981760,[],4
183,"SynthesisDroneToDroneBeam",2917,1147207680,[],4
184,"DivineTempestAutomatonFinalBeam",2925,1149861888,[],4
185,"DivineTempestCelestialFinalBeam",2931,1149861888,[],4
186,"DivineTempestCelestialZap",2786,1136361472,[],4
187,"SoulrendCelestialCatBeam",2940,1133084672,[],4
188,"ChainStrikeBeam",3002,1142292480,[],4
189,"TormentSpiritTetherBeam",3006,1148846080,[],4
190,"LegionKaruiSergeantSnipeBeam",3026,1148026880,[],4
191,"LegionTemplarSkyBeamBeam",3050,1140457472,[],4
192,"LegionKaruiRainSnipeBeam",3096,1140457472,[],4
193,"LegionLioneyeRetractBeam",3161,1143111680,[],4
194,"LegionTemplarHolyBlastBigBeam",3168,1149861888,[],4
195,"LegionTemplarHolyBlastZap",3169,1140457472,[],4
196,"LegionTemplarBossShieldBeam",3200,1141473280,[],4
197,"LegionVaalSoulrendBeam",3202,1133084672,[],4
198,"LegionLasso",3205,1142292480,[],4
199,"GraveyardAltarBeam",3279,1149861888,[],4
200,"ConduitSigilRedAttachBeam",3355,1140457472,[],4
201,"ConduitSigilRedBeamEffect",3357,1140457472,[],4
202,"ArcCelestial",3369,1137180672,[],4
203,"BlightLightningArc",3391,1140733051,[],4
204,"BlightLightningBeamCannon",3396,1143930880,[],4
205,"BlightIceSiphonBeam",3402,1133903872,[],4
206,"BlightPathVariation1",3415,1120403456,[],4
207,"BlightPathVariation2",3416,1120403456,[],4
208,"BlightPathVariation3",3417,1120403456,[],4
209,"BlightPathVariation4",3418,1120403456,[],4
210,"BlightPathVariation5",3419,1120403456,[],4
211,"BlightPathVariation6",3420,1120403456,[],4
212,"BlightPathVariation7",3421,1120403456,[],4
213,"BlightPathVariation8",3422,1120403456,[],4
214,"BlightPathVariation9",3423,1120403456,[],4
215,"BlightPathVariation10",3424,1120403456,[],4
216,"SkitterbotDetonateMinesBeam",3447,1133903872,[],4
217,"BlightSummonedCopterBeam",3474,1140457472,[],4
218,"BlightCassiaTowerBeam",3477,1143930880,[],4
219,"BlightIceMonsterSacrificeBeam",3493,1128792064,[],4
220,"AtlasExileBoss1SpammableBeam",3510,1142292480,[],4
221,"AtlasExileBoss1RuneBeam",3514,1142292480,[],4
222,"CrusaderInfluenceMageguardBeam",3539,1142292480,[],4
223,"CrusaderInfluenceBallLightningBeam",3540,1125515264,[],4
224,"CrusaderInfluenceArcaneOrbBeam",3542,1139638272,[],4
225,"AtlasExileOrionFusionBeam",3557,1147207680,[],4
226,"AtlasExileOrionNukeBeam",3558,1147207680,[],4
227,"EnsnaringArrowTetheringBeam",3581,1133903872,[],4
228,"EnsnaringArrowTetheringBeamDemonic",3583,1133903872,[],4
229,"MetamorphosisBeam1",3585,1139638272,[51],4
230,"MetamorphosisBeam2",3586,1139638272,[51],4
231,"MetamorphosisBeam3",3587,1139638272,[51],4
232,"ArcCurved",2147,1140733051,[],4
233,"OfferingDefensiveSoulBeam",3702,1149452288,[],4
234,"OfferingOffensiveSoulBeam",3703,1149452288,[],4
235,"OfferingSpiritSoulBeam",3704,1149452288,[],4
236,"OfferingBloodSoulBeam",3705,1149452288,[],4
237,"AtlasExileOrionBeamBombChargeBeam",3713,1147207680,[],4
238,"AtlasExileOrionBeamBombBeam",3714,1143930880,[],4
239,"AtlasQuestKIracBeam",3756,1160708096,[],4
240,"AfflictionBossFinalBlackHoleBeam",3816,1153138688,[],4
241,"AfflictionModBeam",3817,1145569280,[],4
242,"AfflictionReflectionBeam",3839,1140457472,[],4
243,"AfflictionLightningBossGigaBallBeam",3855,1152319488,[],4
244,"AfflictionModBeamFire",3866,1145569280,[],4
245,"AfflictionModBeamCold",3867,1145569280,[],4
246,"ChannelledRuneSkillBeam",3872,1133903872,[],4
247,"AfflictionModBeamLightning",3876,1145569280,[],4
248,"AfflictionNoodleBeam1",3901,1140457472,[],4
249,"AfflictionNoodleBeam2",3902,1140457472,[],4
250,"AfflictionNoodleBeam3",3903,1140457472,[],4
251,"AfflictionNoodleBeam4",3904,1140457472,[],4
252,"AfflictionNoodleBeam5",3905,1140457472,[],4
253,"AfflictionNoodleBeam6",3906,1140457472,[],4
254,"AfflictionBossLightningBeam1",3930,1140457472,[],4
255,"AfflictionBossLightningBeam2",3931,1140457472,[],4
256,"AfflictionBossLightningBeam3",3932,1140457472,[],4
257,"AfflictionBossLightningBeam4",3933,1140457472,[],4
258,"AfflictionBossLightningBeam5",3934,1140457472,[],4
259,"AfflictionBossLightningBeam6",3935,1140457472,[],4
260,"AfflictionBossLightningBeam7",3936,1140457472,[],4
261,"AfflictionBossLightningBeam8",3937,1140457472,[],4
262,"AfflictionBossLightningBeam9",3938,1140457472,[],4
263,"AfflictionBossLightningBeam10",3939,1140457472,[],4
264,"StormBrandTetherBeam",3987,1140457472,[],4
265,"ChannelledRuneSkillGoreMicroBeam",3997,1133903872,[],4
266,"LightningWingsMTXBeam",3998,1149452288,[],4
267,"HarvestPipe",4024,1128792064,[53],4
268,"LightningWingsMTXBeam2",4038,1149452288,[],4
269,"TriggerSigilAttachBeam",4044,1140457472,[],4
270,"SpiritualCryDoubleBeam",4060,1142292480,[],4
271,"PenanceSigilAttachBeam",4085,1140457472,[],4
272,"PenanceBrandChargeBeam",4089,1140457472,[],4
273,"HarvestRavenBossBeam",4137,1137180672,[],4
274,"IntimidatingCryChargeConsumeBeam",4179,1120403456,[],4
275,"AncestralCryChargeConsumeBeam",4180,1120403456,[],4
276,"SeismicCryChargeConsumeBeam",4181,1120403456,[],4
277,"RallyingCryChargeConsumeBeam",4182,1120403456,[],4
278,"InfernalCryChargeConsumeBeam",4183,1120403456,[],4
279,"WinterSigilAttachBeam",4190,1140457472,[],4
280,"HarvestCatBossVineTrapBeam",4241,1132068864,[],4
281,"HarvestHellionGodzillaBeam",4230,1133903872,[],4
282,"HarvestSquidBallLightningBeam",4246,1125187584,[],4
283,"HarvestSquidBallLightningGroundBeam",4247,1125187584,[],4
284,"HarvestSquidNoodleBeam1",4248,1140457472,[],4
285,"HarvestSquidNoodleBeam2",4249,1140457472,[],4
286,"HarvestSquidNoodleBeam3",4250,1140457472,[],4
287,"HarvestSquidNoodleBeam4",4251,1140457472,[],4
288,"RallyingCryChargeConsumeBeamCelestial",4265,1120403456,[],4
289,"InfernalCryChargeConsumeBeamCelestial",4266,1120403456,[],4
290,"WinterBrandChargeBeam",4274,1128792064,[],4
291,"HarvestAdjacencyVine1",4277,1126170624,[],4
292,"HarvestAdjacencyVine2",4278,1126170624,[],4
293,"HarvestAdjacencyVine3",4279,1126170624,[],4
294,"HarvestAdjacencyVine4",4280,1126170624,[],4
295,"BrandDetonateCastBeam",4314,1133903872,[],4
296,"HarvestTreePlayerBeam1",4328,1145569280,[53],4
297,"HarvestTreePlayerBeam2",4329,1145569280,[53],4
298,"HarvestTreePlayerBeam3",4330,1145569280,[53],4
299,"HarvestTreePlayerBeam4",4331,1145569280,[53],4
300,"HarvestTreePlayerBeam5",4332,1145569280,[53],4
301,"HarvestTreePlayerBeam6",4333,1145569280,[53],4
302,"HarvestTreePlayerBeam7",4334,1145569280,[53],4
303,"HarvestTreePlayerBeam8",4335,1145569280,[53],4
304,"HarvestTreePlayerBeam9",4336,1145569280,[53],4
305,"HarvestTreePlayerBeam10",4337,1145569280,[53],4
306,"HarvestTreePlayerBeam11",4338,1145569280,[53],4
307,"HarvestTreePlayerBeam12",4339,1145569280,[53],4
308,"HarvestRootPath",4354,1133903872,[53],4
309,"HeistTemplarCasterBallLightningBeam",4424,1133903872,[],4
310,"HeistTemplarCasterBallLightningGroundBeam",4425,1125187584,[],4
311,"CryWolfWarcryConsumeBeam",4428,1120403456,[],4
312,"SpiritualCryDoubleBeamCryWolf",4434,1142292480,[],4
313,"BreachLightningOrbBeam",4442,1125187584,[],4
314,"SpiritualCryDoubleBeamCelestial",4455,1142292480,[],4
315,"IntimidatingCryChargeConsumeBeamCelestial",4459,1120403456,[],4
316,"AncestralCryChargeConsumeBeamCelestial",4460,1120403456,[],4
317,"SeismicCryChargeConsumeBeamCelestial",4461,1120403456,[],4
318,"DisintegrateBeam",4497,1134755840,[],4
319,"BarghestTailLaserBeam",4511,1120403456,[],4
320,"BreachLightningBeamNew",4518,1120403456,[],4
321,"HeistCultistLightningBeam",4540,1140457472,[],4
322,"HeistEngineerBridge1",4543,1130430464,[],4
323,"HeistEngineerBridge2",4544,1137999872,[],4
324,"HeistEngineerBridge3",4545,1142865920,[],4
325,"HeistEngineerBridge4",4546,1146306560,[],4
326,"HeistEngineerBridge5",4547,1149493248,[],4
327,"HeistEngineerBridge6",4548,1151213568,[],4
328,"HeistEngineerBridge7",4549,1152933888,[],4
329,"HeistEngineerBridgeBuildingBeam1",4561,1153138688,[],4
330,"HeistEngineerBridgeBuildingBeam2",4562,1153138688,[],4
331,"HeistEngineerBridgeBuildingBeam3",4563,1153138688,[],4
332,"HeistEngineerBridgeBuildingBeam4",4564,1153138688,[],4
333,"HeistEngineerBridgeBuildingBeam5",4565,1153138688,[],4
334,"HeistEngineerBridgeBuildingBeam6",4566,1153138688,[],4
335,"HeistEngineerBridgeBuildingBeam7",4567,1153138688,[],4
336,"SteelStealBeamEffect1",4569,1140457472,[],4
337,"SteelStealBeamEffect2",4570,1140457472,[],4
338,"SteelStealBeamEffect3",4571,1140457472,[],4
339,"SteelStealBeamEffect4",4572,1140457472,[],4
340,"DeathWishBeam",4574,1133903872,[],4
341,"HeistAlarmDoorLaserBeam",4577,1128792064,[],4
342,"HeistRobotSpiderLaser",4597,1144750080,[],4
343,"SteelStealSpendBeamEffect1",4636,1140457472,[],4
344,"SteelStealSpendBeamEffect2",4637,1140457472,[],4
345,"SteelStealSpendBeamEffect3",4638,1140457472,[],4
346,"SteelStealSpendBeamEffect4",4639,1140457472,[],4
347,"HeistDroneDragonBreath",4642,1132068864,[],4
348,"HeistMilitaryPolearmMinibossDashBeam",4653,1139638272,[],4
349,"HeistMilitaryPolearmMinibossDashBeam2",4654,1139638272,[],4
350,"HeistMilitaryPolearmMinibossDashBeam3",4655,1139638272,[],4
351,"HeraldOfAshArmBeam",4661,1117126656,[],4
352,"HeraldOfThunderArmBeam",4662,1117126656,[],4
353,"HeraldOfIceArmBeam",4663,1117126656,[],4
354,"HeraldOfPurityArmBeam",4664,1117126656,[],4
355,"HeraldOfAgonyArmBeam",4665,1117126656,[],4
356,"BallLightningBeamAutomaton",4677,1133084672,[],4
357,"BallLightningGroundBeamAutomaton",4678,1133084672,[],4
358,"HeistRobotHoundEyeLaserBeam",4691,1137180672,[],4
359,"HeistTripwireLaser",4696,1128792064,[],4
360,"DisintegrateFinalBeam",4713,1149452288,[],4
361,"HeistRobotStormcallerShockRifleBeam",4722,1148846080,[],4
362,"HeistRobotPyreKnightSpamBeam",4717,1142292480,[],4
363,"HeistRobotPyreKnightMegaBeam",4718,1149861888,[],4
364,"HeistRobotPyreKnightSweepBeam",4727,1140457472,[],4
365,"HeistCultistSummonedPylonBeam",4734,1140457472,[],4
366,"HeistDanaiSweepLightningBeam",4752,1140457472,[],4
367,"HeistThugGhostRiderChain",4764,1142292480,[],4
368,"HeistThugEnsnaringArrowTetheringBeam",4763,1133903872,[],4
369,"HeistRobotBossBallBeam",4769,1140457472,[],4
370,"HeistRobotBossMagneticTendrils",4774,1150681088,[],4
371,"HeistRobotBossAimBeam",4795,1143930880,[],4
372,"HeistRobotBossBlastBeam",4796,1143930880,[],4
373,"HeistFreidrichBloodBeam",4895,1143930880,[],4
374,"HeistFreidrichBloodBeamPool",4896,1143930880,[],4
375,"HeistFreidrichBloodBeam2",4906,1143930880,[],4
376,"HeistFreidrichBloodBeam3",4907,1143930880,[],4
377,"HeistFreidrichBloodBeam4",4908,1143930880,[],4
378,"HeistFreidrichBloodBeam5",4909,1143930880,[],4
379,"HeistFreidrichBloodBeam6",4910,1143930880,[],4
380,"HeistFreidrichBloodBeam7",4911,1143930880,[],4
381,"HeistFreidrichBloodBeamPool2",4912,1143930880,[],4
382,"HeistFreidrichBloodBeamPool3",4913,1143930880,[],4
383,"HeistFreidrichBloodBeamPool4",4914,1143930880,[],4
384,"HeistFreidrichBloodBeamPool5",4915,1143930880,[],4
385,"HeistFreidrichBloodBeamPool6",4916,1143930880,[],4
386,"HeistFreidrichBloodBeamPool7",4917,1143930880,[],4
387,"DisintegrateBeamAutomaton",4931,1134755840,[],4
388,"DisintegrateFinalBeamAutomaton",4934,1149452288,[],4
389,"BrutalPirateLordScorchBeam",4977,1136361472,[],4
390,"VilentaRageBeamFire1",4990,1143111680,[],4
391,"VilentaRageBeamFire2",4991,1143111680,[],4
392,"VilentaRageBeamFire3",4992,1143111680,[],4
393,"VilentaRageBeamFire4",4993,1143111680,[],4
394,"IceSaplingBallReturnBeam",5000,1143930880,[],4
395,"IceSaplingDeathBeam",5003,1150681088,[],4
396,"IceSaplingChargeBeam",5006,1141063680,[],4
397,"IceSaplingBallConnectorBeam",5010,1133903872,[],4
398,"ArchitectBloodBeamRitual",5013,1148846080,[],4
399,"WaterDjinnBeam",5027,1147207680,[],4
400,"VilentaBeamFire",5043,1140785152,[],4
401,"VampiricIconBeam",5081,1140457472,[],4
402,"IceSaplingRitualBeam",5092,1135214592,[],4
403,"RitualDischargeBeamFire",5093,1143930880,[],4
404,"RitualDischargeBeamCold",5094,1143930880,[],4
405,"RitualDischargeBeamLightning",5095,1143930880,[],4
406,"RitualGrowBeam",5106,1140457472,[],4
407,"RitualChaosGreenVines",5107,1132068864,[],4
408,"MavenFBBBeam",5114,1147207680,[],4
409,"MavenMapSpaceVines",5120,1132068864,[],4
410,"MavenMapHealBeam",5121,1137180672,[],4
411,"MavenMapInfusedWeaponBeam",5123,1137180672,[],4
412,"MavenMapDamageReductionBeam",5124,1120403456,[],4
413,"MavenMapSpaceChargeBeam",5128,1120403456,[],4
414,"SeawitchLightningBeamStandalone",5129,1140457472,[],4
415,"ReaperWraithSlowingChainsBeam",5131,1132068864,[],4
416,"ThaumaturgistGrowBeam",5136,1135542272,[],4
417,"RitualLightningOrbBeam",5137,1145569280,[],4
418,"MavenMapGuardBeam",5145,1137180672,[],4
419,"MavenBrainPhaseBeam",5174,1150681088,[],4
420,"MavenSweepBeam",5171,1137180672,[],4
421,"RitualEnergyShieldBeam",5180,1143930880,[],4
422,"MavenMapBeamOrb",5190,1137180672,[],4
423,"RitualLightningBallTelegraphBeam",5211,1145569280,[],4
424,"UltimatumMonsterSpawnBeam",5213,1145569280,[57],4
425,"RainOfSporesVineBeamCelestial",5219,1133903872,[],4
426,"UltimatumGolemFireBeam",5220,1140457472,[],4
427,"UltimatumGolemFireBeamRuin",5221,1140457472,[],4
428,"UltimatumWraithIceBeam",5222,1140457472,[],4
429,"BloodTendrilsBeam",5251,1140457472,[],4
430,"TrialmasterTether",5261,1135542272,[57],4
431,"SpikeSlamSpikeBeamVerdant",5264,1133903872,[],4
432,"SpikeSlamSpikeBeamEmpoweredVerdant",5265,1133903872,[],4
433,"UltimatumGolemColdBeam",5266,1140457472,[],4
434,"UltimatumGolemLightningBeam",5267,1140457472,[],4
435,"UltimatumGolemChaosBeam",5268,1140457472,[],4
436,"UltimatumSpiderCycloneBeam1",5280,1140457472,[],4
437,"UltimatumSpiderCycloneBeam2",5281,1140457472,[],4
438,"UltimatumSpiderCycloneBeam1Ruin",5282,1140457472,[],4
439,"UltimatumSpiderCycloneBeam2Ruin",5283,1140457472,[],4
440,"BloodScytheBeam",5297,1137180672,[],4
441,"RainOfSporesVineBeamOblivion",5305,1133903872,[],4
442,"OfferingSpiritSoulBeamCelestial",5345,1149452288,[],4
443,"DemonSpiderWebBeam",5347,1137180672,[],4
444,"WebEnsnaringArrowTetheringBeam",5349,1133903872,[],4
445,"UltimatumGoliathOrbBeam",5424,1137180672,[],4
446,"UltimatumCrystalTotemBeam",5434,1133903872,[],4
447,"UltimatumGoliathOrbBeamRuin",5443,1137180672,[],4
448,"BloodTendrilsBeamLite",5496,1140457472,[],4
449,"DivineCryChargeConsumeBeam",5534,1120403456,[],4
450,"OfferingOffensiveSoulBeamCelestial",5538,1149452288,[],4
451,"OfferingDefensiveSoulBeamCelestial",5540,1149452288,[],4
452,"OfferingBloodSoulBeamCelestial",5542,1149452288,[],4
453,"ExpeditionExplosiveFuse",5503,1140457472,[58],4
454,"PrismaticRainLightningBeam",5551,1134723072,[],4
455,"ExpeditionApparitionColdBeam",5580,1145569280,[],4
456,"ChainStrikeBeamStygian",5590,1142292480,[],4
457,"StormCloudBeamDemonic",5597,1140457472,[],4
458,"BloodTendrilsBeamTranscendence",5625,1140457472,[],4
459,"BloodTendrilsBeamLiteTranscendence",5626,1140457472,[],4
460,"ExpeditionApparitionBeam",5629,1148846080,[],4
461,"ExpeditionArmourBeam",5631,1145569280,[],4
462,"ExpeditionArmourOrbThrow",5424,1137180672,[],4
463,"ExpeditionApparitionSummonOrbEffect",5638,1126367232,[],4
464,"MercurialCasterEnrageBeam",5650,1140457472,[],4
465,"ExpeditionMedvedHealBeam",5690,1143930880,[],4
466,"ReaperUltimateTeleportBeam",5695,1140457472,[],4
467,"ExpeditionMedvedEnrageBeam",5696,1140457472,[],4
468,"ExpeditionOlrothLightCageBeam",5735,1148846080,[],4
