"rownum","GrantedEffectsKey","StatsKeys","StatsValuesPermille","[rid]","[rid]"
412,4978,[7937],[50],[],[]
413,4979,[8431],[2000],[],[]
414,4992,[5112],[250],[],[]
415,4993,[356],[10000],[],[]
416,4994,[5112],[250],[],[]
417,5017,[3335],[1000],[],[]
418,5018,[18291],[100],[],[]
419,5019,[356],[25000],[],[]
420,5047,[1127],[100],[],[]
421,5048,[1127],[100],[],[]
422,5049,[1127],[100],[],[]
423,5091,[5121],[1000],[],[]
424,5092,[12845],[2000],[],[]
425,5093,[5121],[1000],[],[]
426,5127,[3365],[1500],[],[]
427,5128,[356],[25000],[],[]
428,5129,[3365],[1500],[],[]
429,5159,[6053],[500],[],[]
430,5161,[18291],[100],[],[]
431,5162,[18291],[100],[],[]
432,5163,[18291],[100],[],[]
433,5166,[215],[1000],[],[]
434,5174,[3699],[2500],[],[]
435,5175,[356],[20000],[],[]
436,5176,[3699],[2500],[],[]
437,5197,[63],[500],[],[]
438,5198,[25],[500],[],[]
439,5199,[1972],[500],[],[]
440,5208,[311],[1000],[],[]
441,5209,[1229],[200],[],[]
442,5210,[1229],[200],[],[]
443,5211,[1229],[200],[],[]
444,10425,[12186],[50],[],[]
445,10426,[12187],[100],[],[]
446,10427,[12186],[50],[],[]
447,5426,[19184],[1000],[],[]
448,5427,[19184],[1000],[],[]
449,5428,[19184],[1000],[],[]
450,5453,[5708],[100],[],[]
451,5454,[5708],[100],[],[]
452,5455,[5708],[100],[],[]
453,5483,[485],[500],[],[]
454,5484,[1837],[250],[],[]
455,5485,[356],[40000],[],[]
456,5486,[356],[50000],[],[]
457,5487,[3189],[50000],[],[]
458,5499,[1785],[500],[],[]
459,5511,[4562],[250],[],[]
460,5512,[19072],[250],[],[]
461,5513,[4562],[250],[],[]
462,11375,[4562],[250],[],[]
463,5519,[4409],[500],[],[]
464,5544,[5121],[1000],[],[]
465,5545,[12845],[2000],[],[]
466,5546,[5121],[1000],[],[]
467,5562,[9628],[1500],[],[]
468,5563,[9628],[1500],[],[]
469,5564,[9628],[1500],[],[]
470,5567,[11966],[1000],[],[]
471,5568,[5708],[250],[],[]
472,5569,[6034],[2000],[],[]
473,5579,[4578],[100],[],[]
474,5580,[4578],[100],[],[]
475,5581,[4578],[100],[],[]
476,5678,[5059],[500],[],[]
477,5679,[5059],[200],[],[]
478,5680,[5059],[500],[],[]
479,5891,[173],[100],[],[]
480,5892,[19244],[1000],[],[]
481,5893,[173],[100],[],[]
482,6064,[6333],[500],[],[]
483,6066,[9277],[500],[],[]
484,6484,[42],[500],[],[]
485,6485,[6033],[500],[],[]
486,6487,[3360],[500],[],[]
487,6488,[1972],[500],[],[]
488,7272,[63],[500],[],[]
489,7273,[1972],[500],[],[]
490,7274,[3360],[500],[],[]
491,7275,[7752],[1000],[],[]
492,7277,[42],[500],[],[]
493,7278,[6067],[500],[],[]
494,7279,[26],[500],[],[]
495,7805,[2602],[500],[],[]
496,7807,[25],[500],[],[]
497,8087,[12585],[2000],[],[]
498,8088,[18291],[150],[],[]
499,8089,[12585],[2000],[],[]
500,8098,[9907],[1000],[],[]
501,8139,[12935],[500],[],[]
502,8140,[12935],[500],[],[]
503,8141,[12935],[500],[],[]
504,8199,[6842],[200],[],[]
505,8200,[13179],[200],[],[]
506,8201,[6842],[200],[],[]
507,8284,[433],[2000],[],[]
508,8285,[433],[2000],[],[]
509,8286,[433],[2000],[],[]
510,8298,[12119],[1500],[],[]
511,8299,[19318],[250],[],[]
512,8300,[12119],[1500],[],[]
513,8358,[8830],[-100],[],[]
514,8359,[497],[500],[],[]
515,8361,[433],[500],[],[]
516,8363,[10570],[750],[],[]
517,8365,[6883],[500],[],[]
518,8396,[2602],[500],[],[]
519,8639,[1385],[500],[],[]
520,8693,[3335],[2000],[],[]
521,8763,[7700],[100],[],[]
522,8764,[7700],[100],[],[]
523,8765,[18291],[150],[],[]
524,8766,[3335],[1000],[],[]
525,8767,[3335],[1000],[],[]
526,8768,[3335],[1000],[],[]
527,8771,[7723],[50],[],[]
528,8772,[4156],[750],[],[]
529,8773,[7723],[100],[],[]
530,8776,[7742],[200],[],[]
531,8777,[7742],[200],[],[]
532,8778,[7742],[200],[],[]
533,8780,[7734],[50],[],[]
534,8781,[7734],[50],[],[]
535,8782,[7734],[50],[],[]
536,8783,[17309],[1000],[],[]
537,8784,[1249],[1000],[],[]
538,8785,[17309],[1000],[],[]
539,8792,[17309],[1000],[],[]
540,8794,[8009],[1000],[],[]
541,8795,[8009],[1000],[],[]
542,8796,[8009],[1000],[],[]
543,8799,[18995],[50],[],[]
544,8800,[356],[40000],[],[]
545,8801,[5112],[250],[],[]
546,8806,[7768],[100],[],[]
547,8807,"[7771,7769]","[5000,2500]",[],[]
548,8808,[7768],[100],[],[]
549,8811,[18998],[200],[],[]
550,8812,[18998],[200],[],[]
551,8814,[18998],[400],[],[]
552,8817,[18998],[200],[],[]
553,8821,[1785],[500],[],[]
554,8864,[7941],[1000],[],[]
555,8865,[4281],[1500],[],[]
556,8866,[7709],[1000],[],[]
557,8867,[7709],[1000],[],[]
558,8868,[7709],[1000],[],[]
559,8870,[7777],[500],[],[]
560,8871,[7777],[500],[],[]
561,8872,[7777],[500],[],[]
562,8874,[7709],[1000],[],[]
563,8877,[1786],[1000],[],[]
564,8882,[18291],[150],[],[]
565,8917,[3365],[1500],[],[]
566,8918,[7709],[500],[],[]
567,8919,[7709],[500],[],[]
568,8920,[7709],[500],[],[]
569,8923,"[2524,19560]","[500,1000]",[],[]
570,8924,[14267],[1000],[],[]
571,8925,[2524],[500],[],[]
572,11374,[2524],[500],[],[]
573,9053,[8146],[100],[],[]
574,9054,[8146],[50],[],[]
575,9055,[8146],[50],[],[]
576,9062,[356],[10000],[],[]
577,9063,[18998],[100],[],[]
578,9064,[356],[5000],[],[]
579,9071,[4524],[2000],[],[]
580,9072,[12845],[1000],[],[]
581,9073,[4524],[2000],[],[]
582,9200,[63],[500],[],[]
583,9230,[49],[500],[],[]
584,9259,[8405],[100],[],[]
585,9260,[8405],[100],[],[]
586,9261,[8405],[100],[],[]
587,9272,[18995],[50],[],[]
588,9273,[18995],[100],[],[]
589,9274,[18995],[50],[],[]
590,9275,[8429],[50],[],[]
591,9276,[8534],[500],[],[]
592,9277,[8429],[50],[],[]
593,9279,[497],[1000],[],[]
594,9281,[356],[100000],[],[]
595,9282,[356],[100000],[],[]
596,9293,[8431],[2000],[],[]
597,9294,[8431],[2000],[],[]
598,9295,[8431],[2000],[],[]
599,9297,[1340],[500],[],[]
600,9324,[8534],[500],[],[]
601,9325,[18291],[100],[],[]
602,9326,[18291],[100],[],[]
603,9328,[3335],[1000],[],[]
604,9621,"[5708,9180]","[100,150]",[],[]
605,9622,[8831],[1000],[],[]
606,9623,"[5708,9180]","[100,150]",[],[]
607,9629,[356],[10000],[],[]
608,9630,[175],[2000],[],[]
609,9631,[356],[10000],[],[]
610,9681,[8886],[1000],[],[]
611,9682,[356],[10000],[],[]
612,9683,[8886],[1000],[],[]
613,9684,[1385],[1000],[],[]
614,9685,[461],[1],[],[]
615,9686,[3821],[750],[],[]
616,9687,[3821],[750],[],[]
617,9688,[3821],[750],[],[]
618,9691,[9023],[500],[],[]
619,9692,[433],[2000],[],[]
620,9694,[356],[20000],[],[]
621,9695,[356],[20000],[],[]
622,9696,[356],[20000],[],[]
623,9697,[9078],[1000],[],[]
624,9698,[8851],[200],[],[]
625,9699,[9078],[1000],[],[]
626,9701,[433],[2000],[],[]
627,9785,[618],[500],[],[]
628,9786,[25],[500],[],[]
629,9789,[433],[2000],[],[]
630,9809,[3335],[500],[],[]
631,9812,[3335],[500],[],[]
632,9821,[9283],[50],[],[]
633,9822,[9283],[50],[],[]
634,9823,[9283],[50],[],[]
635,9825,[3335],[500],[],[]
636,9827,[3335],[500],[],[]
637,9828,[9314],[100],[],[]
638,9829,[9314],[100],[],[]
639,9830,[9314],[50],[],[]
640,9832,[20530],[50],[],[]
641,9833,[12890],[2000],[],[]
642,9834,[20530],[50],[],[]
643,9839,[12968],[500],[],[]
644,9840,[1359],[500],[],[]
645,9841,[1359],[500],[],[]
646,9844,[11640],[500],[],[]
647,9845,[19053],[200],[],[]
648,9846,[11640],[500],[],[]
649,9869,[3335],[500],[],[]
650,9870,[8431],[500],[],[]
651,9872,[433],[2000],[],[]
652,9902,[433],[500],[],[]
653,9937,[2602],[500],[],[]
654,9982,[5121],[1000],[],[]
655,9983,[12845],[2000],[],[]
656,9984,[2092],[6000],[],[]
657,9978,[172],[100],[],[]
658,9979,[172],[100],[],[]
659,9980,[172],[100],[],[]
660,9989,[10090],[100],[],[]
661,9990,[9913],[200],[],[]
662,9992,[616],[500],[],[]
663,9994,[461],[0],[],[]
664,9993,[487],[500],[],[]
665,9997,[553],[1000],[],[]
666,9998,[9978],[-250],[],[]
667,10000,[18995],[50],[],[]
668,10001,[18995],[50],[],[]
669,10002,[18995],[50],[],[]
670,10006,[18995],[100],[],[]
671,10007,[18995],[100],[],[]
672,10008,[1931],[1000],[],[]
673,10003,[10022],[50],[],[]
674,10004,[10022],[50],[],[]
675,10005,[10022],[50],[],[]
676,10009,[616],[2000],[],[]
677,10026,[1787],[500],[],[]
678,10027,[487],[500],[],[]
679,10029,[10364],[1000],[],[]
680,10030,[10364],[1000],[],[]
681,10031,[10364],[1000],[],[]
682,10032,[10256],[500],[],[]
683,10033,[10256],[500],[],[]
684,10034,[10256],[500],[],[]
685,11373,[3361],[1000],[],[]
686,10038,"[1837,312]","[250,250]",[],[]
687,10037,[1787],[500],[],[]
688,10047,[175],[2000],[],[]
689,10048,[175],[2000],[],[]
690,10049,[175],[2000],[],[]
691,10050,[497],[500],[],[]
692,10052,[497],[500],[],[]
693,10053,[4524],[1000],[],[]
694,10054,[4524],[1000],[],[]
695,10055,[4524],[1000],[],[]
696,10062,[18998],[50],[],[]
697,10063,[18998],[50],[],[]
698,10064,[18998],[50],[],[]
699,10066,[42],[500],[],[]
700,10067,[10570],[750],[],[]
701,10068,[26],[500],[],[]
702,10069,[209],[500],[],[]
703,10070,[6038],[500],[],[]
704,10071,[42],[500],[],[]
705,10072,[843],[2000],[],[]
706,10073,[489],[500],[],[]
707,10074,[433],[500],[],[]
708,10075,[1359],[500],[],[]
709,10076,[49],[500],[],[]
710,10077,[497],[500],[],[]
711,10078,[9273],[1000],[],[]
712,10079,[555],[1000],[],[]
713,10080,[11792],[500],[],[]
714,10081,[49],[500],[],[]
715,10082,[1972],[500],[],[]
716,10083,[497],[500],[],[]
717,10084,[497],[500],[],[]
718,10085,[1972],[500],[],[]
719,10086,[63],[500],[],[]
720,10087,[26],[500],[],[]
721,10088,[63],[500],[],[]
722,10089,[56],[500],[],[]
723,10090,[2071],[1000],[],[]
724,10091,[6333],[500],[],[]
725,10092,[9277],[500],[],[]
726,10093,[25],[500],[],[]
727,10095,[2022],[500],[],[]
728,10096,[485],[500],[],[]
729,10097,[618],[500],[],[]
730,10098,[56],[500],[],[]
731,10099,[487],[500],[],[]
732,10100,[433],[500],[],[]
733,10101,[25],[500],[],[]
734,10102,[6067],[500],[],[]
735,10103,[25],[500],[],[]
736,10170,[4524],[1000],[],[]
737,10172,[10868],[500],[],[]
738,10173,[10868],[500],[],[]
739,10174,[10868],[500],[],[]
740,10175,[216],[500],[],[]
741,10176,[216],[500],[],[]
742,10177,[11599],[2500],[],[]
743,10178,[10826],[50],[],[]
744,10179,[11599],[2500],[],[]
745,10180,[18291],[50],[],[]
746,10181,[18291],[50],[],[]
747,10182,[18291],[150],[],[]
748,10186,[461],[0],[],[]
749,10185,[10839],[1000],[],[]
750,10187,[25],[500],[],[]
751,10327,[3335],[250],[],[]
752,10405,[8426],[500],[],[]
753,10404,[461],[0],[],[]
754,10407,[3335],[2000],[],[]
755,10408,[3335],[2000],[],[]
756,10410,[8534],[500],[],[]
757,10411,[8534],[500],[],[]
758,10412,[8534],[1000],[],[]
759,10413,[11864],[250],[],[]
760,10414,[11864],[250],[],[]
761,10415,[11864],[250],[],[]
762,10416,"[12205,12206]","[50,150]",[],[]
763,10417,"[12205,12206]","[50,150]",[],[]
764,10418,[12045],[1000],[],[]
765,10419,[11830],[50],[],[]
766,10420,[11830],[50],[],[]
767,10421,[11830],[50],[],[]
768,10430,[433],[500],[],[]
769,10436,[11897],[250],[],[]
770,10447,[3477],[500],[],[]
771,10584,[5708],[100],[],[]
772,10585,[5708],[100],[],[]
773,10586,[5708],[100],[],[]
774,10591,[3335],[1000],[],[]
775,10592,[18291],[100],[],[]
776,10593,[3335],[1000],[],[]
777,10600,[12384],[1000],[],[]
778,10602,[8431],[2000],[],[]
779,10603,[8431],[2000],[],[]
780,10604,[8431],[2000],[],[]
781,10606,[12445],[50],[],[]
782,10607,[509],[500],[],[]
783,10608,[12445],[50],[],[]
784,10596,[12513],[500],[],[]
785,10597,[3880],[1000],[],[]
786,10598,[16451],[500],[],[]
787,2262,[485],[500],[],[]
788,10633,[497],[500],[],[]
789,10605,[12333],[-200],[],[]
790,10617,[461],[0],[],[]
791,10619,[433],[500],[],[]
792,10630,[13023],[500],[],[]
793,10631,[13023],[500],[],[]
794,10632,[18291],[100],[],[]
795,10827,[485],[500],[],[]
796,10822,[13195],[500],[],[]
797,10823,[13195],[500],[],[]
798,10824,[13195],[500],[],[]
799,10948,[356],[75000],[],[]
800,10949,[356],[100000],[],[]
801,10950,[356],[75000],[],[]
802,10975,[13910],[250],[],[]
803,10976,[13910],[250],[],[]
804,10977,[13910],[250],[],[]
805,11377,[13910],[250],[],[]
806,10956,[215],[1000],[],[]
807,11016,[13876],[-250],[],[]
808,10961,[582],[1000],[],[]
809,11017,[13877],[250],[],[]
810,11033,[14020],[100000],[],[]
811,11112,[3335],[2000],[],[]
812,11113,[461],[0],[],[]
813,11126,[14194],[500],[],[]
