"rownum","Id","Mod","PassiveSkill"
111,"InverseWeighting50","",2208
112,"InverseWeighting50_2","",892
113,"InverseWeighting50_3","",2151
114,"InverseWeighting50_4","",19
115,"InverseWeighting51","",2120
116,"InverseWeighting52","",2166
117,"InverseWeighting53","",8
118,"InverseWeighting53_2","",1840
119,"InverseWeighting54","",2299
120,"InverseWeighting55","",254
121,"InverseWeighting55_2","",44
122,"InverseWeighting56","",918
123,"InverseWeighting58","",2123
124,"InverseWeighting58_2","",106
125,"InverseWeighting58_3","",2143
126,"InverseWeighting58_4","",2538
127,"InverseWeighting58_5","",2173
128,"InverseWeighting59","",2416
129,"InverseWeighting60","",1285
130,"InverseWeighting62","",2601
131,"InverseWeighting63","",123
132,"InverseWeighting63_2","",2253
133,"InverseWeighting63_3","",957
134,"InverseWeighting64","",1930
135,"InverseWeighting66","",2126
136,"InverseWeighting66_2","",2009
137,"InverseWeighting66_3","",2370
138,"InverseWeighting68","",351
139,"InverseWeighting68_2","",574
140,"InverseWeighting71","",104
141,"InverseWeighting75","",2331
142,"InverseWeighting76","",1966
143,"InverseWeighting79","",2356
144,"InverseWeighting81","",925
145,"InverseWeighting82","",1005
146,"InverseWeighting82_2","",1068
147,"InverseWeighting83","",378
148,"InverseWeighting84","",152
149,"InverseWeighting84_2","",216
150,"InverseWeighting84_3","",1800
151,"InverseWeighting85","",1075
152,"InverseWeighting86","",334
153,"InverseWeighting86_2","",408
154,"InverseWeighting87","",1071
155,"InverseWeighting88","",1670
156,"InverseWeighting88_2","",1981
157,"InverseWeighting89","",346
158,"InverseWeighting90","",2016
159,"InverseWeighting90_2","",1319
160,"InverseWeighting91","",1980
161,"InverseWeighting92","",653
162,"InverseWeighting93","",1157
163,"InverseWeighting94","",927
164,"InverseWeighting95","",645
165,"InverseWeighting95_2","",2010
166,"InverseWeighting96","",872
167,"InverseWeighting96_2","",368
168,"InverseWeighting97","",2362
169,"InverseWeighting98","",343
170,"InverseWeighting98_2","",91
171,"InverseWeighting98_3","",781
172,"InverseWeighting100","",2200
173,"InverseWeighting100_2","",2379
174,"InverseWeighting102","",1170
175,"InverseWeighting102_2","",2097
176,"InverseWeighting103","",319
177,"InverseWeighting103_2","",619
178,"InverseWeighting104","",1069
179,"InverseWeighting105","",2377
180,"InverseWeighting106","",1053
181,"InverseWeighting108","",2196
182,"InverseWeighting108_2","",1169
183,"InverseWeighting111","",1304
184,"InverseWeighting114","",2354
185,"InverseWeighting116","",2065
186,"InverseWeighting118","",2385
187,"InverseWeighting120","",782
188,"InverseWeighting121","",541
189,"InverseWeighting122","",88
190,"InverseWeighting122_2","",1202
191,"InverseWeighting123","",644
192,"InverseWeighting124","",1110
193,"InverseWeighting124_2","",596
194,"InverseWeighting124_3","",1289
195,"InverseWeighting125","",2044
196,"InverseWeighting126","",2048
197,"InverseWeighting126_2","",235
198,"InverseWeighting127","",696
199,"InverseWeighting128","",355
200,"InverseWeighting128_2","",1982
201,"InverseWeighting129","",1098
202,"InverseWeighting130","",232
203,"InverseWeighting130_2","",2187
204,"InverseWeighting131","",403
205,"InverseWeighting132","",719
206,"InverseWeighting133","",1188
207,"InverseWeighting134","",643
208,"InverseWeighting135","",968
209,"InverseWeighting135_2","",655
210,"InverseWeighting135_3","",2266
211,"InverseWeighting136","",1939
212,"InverseWeighting136_2","",2387
213,"InverseWeighting137","",2297
214,"InverseWeighting138","",196
215,"InverseWeighting138_2","",2101
216,"InverseWeighting139","",1204
217,"InverseWeighting140","",1332
218,"InverseWeighting141","",2549
219,"InverseWeighting142","",164
220,"InverseWeighting143","",385
221,"InverseWeighting143_2","",1994
222,"InverseWeighting144","",1097
223,"InverseWeighting144_2","",2322
224,"InverseWeighting146","",420
225,"InverseWeighting148","",175
226,"InverseWeighting148_2","",1355
227,"InverseWeighting151","",1999
228,"InverseWeighting153","",2488
229,"InverseWeighting156","",320
230,"InverseWeighting157","",2375
231,"InverseWeighting160","",2242
232,"InverseWeighting161","",1168
233,"InverseWeighting161_2","",2400
234,"InverseWeighting162","",1986
235,"InverseWeighting162_2","",2230
236,"InverseWeighting164","",1076
237,"InverseWeighting164_2","",2094
238,"InverseWeighting164_3","",1089
239,"InverseWeighting166","",1196
240,"InverseWeighting166_2","",1928
241,"InverseWeighting169","",2117
242,"InverseWeighting169_2","",1114
243,"InverseWeighting174","",2282
244,"InverseWeighting174_2","",698
245,"InverseWeighting174_3","",2346
246,"InverseWeighting174_4","",2076
247,"InverseWeighting182","",95
248,"InverseWeighting182_2","",2109
249,"InverseWeighting182_3","",2183
250,"InverseWeighting183","",244
251,"InverseWeighting184","",231
252,"InverseWeighting185","",1869
253,"InverseWeighting186","",1849
254,"InverseWeighting187","",277
255,"InverseWeighting188","",256
256,"InverseWeighting188_2","",1946
257,"InverseWeighting190","",2174
258,"InverseWeighting190_2","",1126
259,"InverseWeighting191","",1856
260,"InverseWeighting192","",914
261,"InverseWeighting193","",188
262,"InverseWeighting194","",1797
263,"InverseWeighting195","",1328
264,"InverseWeighting195_2","",958
265,"InverseWeighting195_3","",2412
266,"InverseWeighting196","",1208
267,"InverseWeighting197","",2392
268,"InverseWeighting198","",2279
269,"InverseWeighting198_2","",1903
270,"InverseWeighting199","",2425
271,"InverseWeighting200","",1049
272,"InverseWeighting200_2","",1974
273,"InverseWeighting200_3","",959
274,"InverseWeighting201","",27
275,"InverseWeighting202","",236
276,"InverseWeighting202_2","",2485
277,"InverseWeighting203","",1808
278,"InverseWeighting203_2","",2040
279,"InverseWeighting204","",373
280,"InverseWeighting204_2","",2137
281,"InverseWeighting206","",1973
282,"InverseWeighting206_2","",2147
283,"InverseWeighting207","",2604
284,"InverseWeighting208","",285
285,"InverseWeighting208_2","",1223
286,"InverseWeighting209","",913
287,"InverseWeighting211","",679
288,"InverseWeighting211_2","",2409
289,"InverseWeighting213","",2434
290,"InverseWeighting214","",864
291,"InverseWeighting215","",2433
292,"InverseWeighting216","",1861
293,"InverseWeighting221","",128
294,"InverseWeighting222","",376
295,"InverseWeighting222_2","",2170
296,"InverseWeighting224","",1323
297,"InverseWeighting224_2","",2086
298,"InverseWeighting226","",697
299,"InverseWeighting229","",67
300,"InverseWeighting232","",2591
301,"InverseWeighting234","",1955
302,"InverseWeighting240","",1027
303,"InverseWeighting240_2","",2234
304,"InverseWeighting241","",1060
305,"InverseWeighting242","",1020
306,"InverseWeighting242_2","",2257
307,"InverseWeighting244","",1052
308,"InverseWeighting245","",0
309,"InverseWeighting246","",1792
310,"InverseWeighting246_2","",1985
311,"InverseWeighting247","",1929
312,"InverseWeighting248","",2036
313,"InverseWeighting249","",971
314,"InverseWeighting249_2","",2216
315,"InverseWeighting250","",2250
316,"InverseWeighting251","",360
317,"InverseWeighting251_2","",126
318,"InverseWeighting252","",2349
319,"InverseWeighting253","",1788
320,"InverseWeighting253_2","",2105
321,"InverseWeighting254","",118
322,"InverseWeighting254_2","",907
323,"InverseWeighting255","",1864
324,"InverseWeighting255_2","",2484
325,"InverseWeighting256","",1340
326,"InverseWeighting256_2","",2470
327,"InverseWeighting258","",2489
328,"InverseWeighting258_2","",939
329,"InverseWeighting258_3","",620
330,"InverseWeighting259","",149
331,"InverseWeighting260","",753
332,"InverseWeighting260_2","",726
333,"InverseWeighting261","",773
334,"InverseWeighting261_2","",652
335,"InverseWeighting261_3","",1070
336,"InverseWeighting262","",388
337,"InverseWeighting262_2","",1152
338,"InverseWeighting263","",1116
339,"InverseWeighting263_2","",2430
340,"InverseWeighting264","",282
341,"InverseWeighting266","",2527
342,"InverseWeighting266_2","",1082
343,"InverseWeighting266_3","",684
344,"InverseWeighting267","",735
345,"InverseWeighting269","",2386
346,"InverseWeighting269_2","",737
347,"InverseWeighting271","",414
348,"InverseWeighting271_2","",1214
349,"InverseWeighting271_3","",1934
350,"InverseWeighting272","",1362
351,"InverseWeighting274","",1046
352,"InverseWeighting274_2","",195
353,"InverseWeighting276","",2597
354,"InverseWeighting279","",1117
355,"InverseWeighting280","",59
356,"InverseWeighting280_2","",2545
357,"InverseWeighting282","",1297
358,"InverseWeighting284","",1048
359,"InverseWeighting285","",1003
360,"InverseWeighting287","",73
361,"InverseWeighting287_2","",50
362,"InverseWeighting289","",302
363,"InverseWeighting292","",1112
364,"InverseWeighting293","",2598
365,"InverseWeighting297","",1043
366,"InverseWeighting300","",147
367,"InverseWeighting301","",1851
368,"InverseWeighting302","",467
369,"InverseWeighting304","",1352
370,"InverseWeighting305","",173
371,"InverseWeighting306","",2418
372,"InverseWeighting309","",288
373,"InverseWeighting310","",2438
374,"InverseWeighting314","",337
375,"InverseWeighting320","",1336
376,"InverseWeighting322","",766
377,"InverseWeighting323","",2024
378,"InverseWeighting324","",58
379,"InverseWeighting325","",743
380,"InverseWeighting327","",2326
381,"InverseWeighting329","",2490
382,"InverseWeighting332","",667
383,"InverseWeighting332_2","",2077
384,"InverseWeighting337","",676
385,"InverseWeighting340","",2061
386,"InverseWeighting340_2","",57
387,"InverseWeighting345","",2226
388,"InverseWeighting360","",1213
389,"InverseWeighting361","",2021
390,"InverseWeighting362","",2182
391,"InverseWeighting363","",284
392,"InverseWeighting364","",298
393,"InverseWeighting364_2","",1079
394,"InverseWeighting365","",478
395,"InverseWeighting366","",411
396,"InverseWeighting367","",1875
397,"InverseWeighting368","",2290
398,"InverseWeighting369","",1047
399,"InverseWeighting369_2","",1118
400,"InverseWeighting372","",65
401,"InverseWeighting371","",2491
402,"InverseWeighting374","",283
403,"InverseWeighting377","",1086
404,"InverseWeighting380","",1040
405,"InverseWeighting382","",734
406,"InverseWeighting385","",2069
407,"InverseWeighting400","",412
408,"InverseWeighting403","",182
409,"InverseWeighting403_2","",2081
410,"InverseWeighting420","",995
411,"InverseWeighting424","",1307
412,"InverseWeighting425","",1940
413,"InverseWeighting427","",1965
414,"InverseWeighting429","",2246
415,"InverseWeighting429_2","",2524
416,"InverseWeighting432","",1041
417,"InverseWeighting437","",2263
418,"InverseWeighting440","",759
419,"InverseWeighting443","",790
420,"InverseWeighting445","",472
421,"InverseWeighting463","",856
422,"InverseWeighting480","",1025
423,"InverseWeighting483","",1185
424,"InverseWeighting487","",811
425,"InverseWeighting488","",2073
426,"InverseWeighting490","",2298
427,"InverseWeighting490_2","",2367
428,"InverseWeighting492","",770
429,"InverseWeighting495","",673
430,"InverseWeighting500","",2518
431,"InverseWeighting503","",692
432,"InverseWeighting508","",1361
433,"InverseWeighting526","",2521
434,"InverseWeighting540","",941
435,"InverseWeighting543","",2924
436,"InverseWeighting566","",2563
437,"InverseWeighting603","",1932
438,"InverseWeighting606","",940
439,"InverseWeighting666","",2132
440,"InverseWeighting729","",752
441,"RingInverseWeighting2",21509,""
442,"RingInverseWeighting3",21514,""
443,"RingInverseWeighting4",21518,""
444,"RingInverseWeighting5",21574,""
445,"RingInverseWeighting6",21579,""
446,"RingInverseWeighting7",21583,""
447,"RingInverseWeighting8",21561,""
448,"RingInverseWeighting8_2",21566,""
449,"RingInverseWeighting10",21570,""
450,"RingInverseWeighting10_2",21522,""
451,"RingInverseWeighting11",21527,""
452,"RingInverseWeighting12",21531,""
453,"RingInverseWeighting13",21548,""
454,"RingInverseWeighting15",21553,""
455,"RingInverseWeighting15_2",21557,""
456,"RingInverseWeighting16",21535,""
457,"RingInverseWeighting18",21540,""
458,"RingInverseWeighting18_2",21544,""
459,"RingInverseWeighting20",21510,""
460,"RingInverseWeighting23",21515,""
461,"RingInverseWeighting23_2",21519,""
462,"RingInverseWeighting24",21575,""
463,"RingInverseWeighting26",21580,""
464,"RingInverseWeighting28",21584,""
465,"RingInverseWeighting28_2",21562,""
466,"RingInverseWeighting31",21567,""
467,"RingInverseWeighting36",21571,""
468,"RingInverseWeighting41",21523,""
469,"RingInverseWeighting42",21528,""
470,"RingInverseWeighting44",21532,""
471,"RingInverseWeighting44_2",21511,""
472,"RingInverseWeighting46",21516,""
473,"RingInverseWeighting49",21520,""
474,"RingInverseWeighting54",21576,""
475,"RingInverseWeighting62",21581,""
476,"RingInverseWeighting80",21585,""
477,"RingInverseWeighting81",21549,""
478,"RingInverseWeighting82",21554,""
479,"RingInverseWeighting84",21558,""
480,"RingInverseWeighting86",21536,""
481,"RingInverseWeighting89",21541,""
482,"RingInverseWeighting94",21545,""
483,"RingInverseWeighting102",21512,""
484,"RingInverseWeighting120",21517,""
485,"RingInverseWeighting121",21521,""
486,"RingInverseWeighting122",21577,""
487,"RingInverseWeighting124",21582,""
488,"RingInverseWeighting126",21586,""
489,"RingInverseWeighting129",21563,""
490,"RingInverseWeighting134",21568,""
491,"RingInverseWeighting142",21572,""
492,"RingInverseWeighting160",21524,""
493,"RingInverseWeighting160_2",21529,""
494,"RingInverseWeighting181",21533,""
495,"RingInverseWeighting182",21550,""
496,"RingInverseWeighting184",21555,""
497,"RingInverseWeighting186",21559,""
498,"RingInverseWeighting189",21564,""
499,"RingInverseWeighting194",21600,""
500,"RingInverseWeighting200",21573,""
501,"RingInverseWeighting202",21537,""
502,"RingInverseWeighting220",21542,""
503,"RingInverseWeighting240",21546,""
504,"RingInverseWeighting244",21525,""
505,"RingInverseWeighting245",21530,""
506,"RingInverseWeighting247",21534,""
507,"RingInverseWeighting249",21551,""
508,"RingInverseWeighting252",21556,""
509,"RingInverseWeighting257",21560,""
510,"RingInverseWeighting260",21538,""
511,"RingInverseWeighting265",21543,""
512,"RingInverseWeighting283",21547,""
513,"RingInverseWeighting300",21513,""
514,"RingInverseWeighting323",21526,""
515,"RingInverseWeighting360",21565,""
516,"RingInverseWeighting363",21578,""
517,"RingInverseWeighting423",21552,""
518,"RingInverseWeighting486",21539,""
519,"RingInverseWeighting501",21592,""
520,"RingInverseWeighting502",21597,""
521,"RingInverseWeighting503",21590,""
522,"RingInverseWeighting504",21587,""
523,"RingInverseWeighting505",21593,""
524,"RingInverseWeighting506",21591,""
525,"RingInverseWeighting507",21596,""
526,"RingInverseWeighting508",21598,""
527,"RingInverseWeighting509",21594,""
528,"RingInverseWeighting510",21595,""
529,"RingInverseWeighting511",21588,""
530,"RingInverseWeighting512",21589,""
531,"RingInverseWeighting513",21599,""
532,"BlightedMapMod1",21601,""
533,"BlightedMapMod2",21602,""
534,"BlightedMapMod3",21603,""
535,"BlightedMapMod4",21604,""
536,"BlightedMapMod5",21605,""
537,"BlightedMapMod6",21607,""
538,"BlightedMapMod6b",21608,""
539,"BlightedMapMod7",21609,""
540,"BlightedMapMod8",21611,""
541,"BlightedMapMod9",21612,""
542,"BlightedMapMod10",21614,""
543,"BlightedMapMod11",21615,""
544,"BlightedMapMod12",21616,""
545,"OffTreeAnoint1","",2932
546,"OffTreeAnoint2","",2933
547,"OffTreeAnoint3","",2934
548,"OffTreeAnoint4","",2935
549,"OffTreeAnoint5","",2936
550,"OffTreeAnoint6","",2937
551,"OffTreeAnoint7","",2938
552,"OffTreeAnoint8","",2939
553,"OffTreeAnoint9","",2940
554,"OffTreeAnoint10","",2941
555,"OffTreeAnoint11","",2942
556,"OffTreeAnoint12","",2943
557,"OffTreeAnoint13","",2944
558,"OffTreeAnoint14","",2945
559,"OffTreeAnoint15","",2946
560,"OffTreeAnoint16","",2947
561,"OffTreeAnoint17","",2948
562,"OffTreeAnoint18","",2949
563,"OffTreeAnoint19","",2929
564,"OffTreeAnoint20","",2923
565,"OffTreeAnoint21","",2922
566,"OffTreeAnoint22","",2930
567,"OffTreeAnoint23","",2928
568,"OffTreeAnoint24","",2919
569,"OffTreeAnoint25","",2921
570,"OffTreeAnoint26","",2920
571,"OffTreeAnoint27","",2926
572,"OffTreeAnoint28","",2931
573,"OffTreeAnoint29","",2925
574,"OffTreeAnoint30","",2927
575,"OffTreeAnoint31","",2950
