"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32_48","i32_52","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
76,124,9294,1,8,0,0,0,1,1,"","",""
77,126,9295,13,16,0,0,0,1,1,"","",""
78,127,9296,13,18,0,0,0,1,1,"","",""
79,128,9297,14,14,0,0,0,1,1,"","",""
80,130,9298,4,2,0,0,0,1,1,"","",""
81,132,9300,14,16,0,0,0,1,1,"","",""
82,133,9301,14,18,0,0,0,1,1,"","",""
83,135,9303,8,6,0,2,3,1,1,"","",""
84,136,9304,15,8,0,0,0,1,1,"","",""
85,137,9305,9,6,0,0,0,1,1,"","",""
86,139,9307,9,8,0,0,0,1,1,"","",""
87,140,9308,7,4,0,0,0,1,1,"","",""
88,141,9309,8,8,0,0,0,1,1,"","",""
89,142,9310,5,1,0,0,0,1,1,"","",""
90,144,9312,9,10,0,0,0,1,1,"","",""
91,145,9313,14,20,0,0,0,1,1,"","",""
92,146,9314,15,10,0,0,0,1,1,"","",""
93,148,9316,15,12,0,0,0,1,1,"","",""
94,149,9317,15,14,0,0,0,1,1,"","",""
95,150,9318,9,12,0,0,0,1,1,"","",""
96,152,9320,3,0,0,0,0,1,1,"","",""
97,154,9321,17,16,0,0,0,1,1,"","",""
98,153,9321,17,0,0,0,0,"","",97,"",""
99,155,9322,15,16,0,0,0,1,1,"","",""
100,156,9323,10,0,0,0,0,1,1,"","",""
101,157,9324,16,26,0,0,0,1,1,"","",""
102,158,9325,17,18,0,0,0,1,1,"","",""
103,159,9326,8,10,0,2,3,1,1,"","",""
104,160,9327,15,18,0,0,0,1,1,"","",""
105,161,9328,15,20,0,0,0,1,1,"","",""
106,162,9329,3,2,0,0,0,1,1,"","",""
107,163,9330,6,12,0,2,4,1,1,"","",""
108,164,9331,17,20,0,0,0,"","","","",""
109,165,9835,7,6,0,0,0,1,1,"","",""
110,166,9836,9,14,0,0,0,1,1,"","",""
111,167,9837,16,28,0,0,0,"","","","",""
112,168,9923,17,22,0,0,0,1,1,"","",""
113,169,9924,4,3,0,0,0,1,1,"","",""
114,172,9927,15,22,0,0,0,1,1,"","",""
115,173,9928,2,5,0,0,0,1,1,"","",""
116,174,9944,17,24,0,0,0,1,1,"","",""
117,176,9956,8,12,0,2,3,1,1,"","",""
118,178,9989,16,30,0,0,0,1,1,"","",""
119,179,9990,3,4,0,0,0,1,1,"","",""
120,180,9991,8,14,0,0,0,1,1,"","",""
121,181,9992,16,32,0,0,0,1,1,"","",""
122,183,9994,17,26,0,0,0,1,1,"","",""
123,184,9995,15,24,0,0,0,1,1,"","",""
124,185,9996,15,26,0,0,0,1,1,"","",""
125,186,9997,14,22,0,0,0,1,1,"","",""
126,187,9998,15,28,0,0,0,1,1,"","",""
127,188,9999,14,24,0,0,0,1,1,"","",""
128,189,10000,10,2,0,0,0,1,1,"","",""
129,190,10001,15,30,0,0,0,1,1,"","",""
130,191,10002,15,32,0,0,0,1,1,"","",""
131,193,10005,13,20,0,0,0,1,1,"","",""
132,194,10006,13,22,0,0,0,1,1,"","",""
133,263,10009,13,24,0,0,0,1,1,"","",""
134,198,10010,13,26,0,0,0,1,1,"","",""
135,200,10012,16,34,0,0,0,1,1,"","",""
136,203,10015,16,36,0,0,0,1,1,"","",""
137,205,10019,6,14,0,1,4,1,1,"","",""
138,206,10020,2,6,0,0,0,1,1,"","",""
139,209,10023,16,38,0,0,0,1,1,"","",""
140,210,10024,3,6,0,0,0,1,1,"","",""
141,213,10027,3,8,0,0,0,1,1,"","",""
142,215,10029,1,9,0,0,0,1,1,"","",""
143,217,10031,2,7,0,0,0,1,1,"","",""
144,218,10032,16,40,0,0,0,1,1,"","",""
145,220,10033,15,34,0,0,0,1,1,"","",""
146,221,10034,15,36,0,0,0,1,1,"","",""
147,222,10035,5,2,0,0,0,1,1,"","",""
148,223,10036,6,16,0,2,3,1,1,"","",""
149,233,10041,2,8,0,0,0,1,1,"","",""
150,234,10042,18,0,0,0,0,1,1,"","",""
151,235,10047,7,8,0,2,3,1,1,"","",""
152,237,10102,18,1,0,0,0,1,1,"","",""
153,239,10104,1,10,0,0,0,1,1,"","",""
154,240,10105,1,11,0,0,0,1,1,"","",""
155,241,10106,1,12,0,0,0,1,1,"","",""
156,242,10107,2,9,0,0,0,1,1,"","",""
157,244,10109,2,10,0,0,0,1,1,"","",""
158,245,10110,2,11,0,0,0,1,1,"","",""
159,246,10111,12,8,0,0,0,1,1,"","",""
160,248,10113,14,26,0,0,0,1,1,"","",""
161,249,10114,8,16,0,0,0,1,1,"","",""
162,251,10116,6,18,0,2,3,1,1,"","",""
163,252,10117,1,13,0,0,0,1,1,"","",""
164,253,10118,8,18,0,2,3,1,1,"","",""
165,254,10119,2,12,0,0,0,1,1,"","",""
166,255,10120,2,13,0,0,0,1,1,"","",""
167,256,10121,0,0,0,0,0,1,1,"","",""
168,258,10122,16,42,0,0,0,1,1,"","",""
169,257,10123,15,38,0,0,0,1,1,"","",""
170,259,8031,14,28,0,0,0,"","","","",""
171,260,10124,9,16,0,0,0,1,1,"","",""
172,262,10136,15,40,0,0,0,1,1,"","",""
173,280,10152,7,10,0,0,0,1,1,"","",""
174,265,10137,15,42,0,0,0,1,1,"","",""
175,267,10138,16,44,0,0,0,1,1,"","",""
176,266,10140,16,46,0,0,0,1,1,"","",""
177,269,10141,14,30,0,0,0,1,1,"","",""
178,270,10142,14,32,0,0,0,1,1,"","",""
179,272,10144,7,12,0,0,0,1,1,"","",""
180,273,10145,8,20,0,0,0,1,1,"","",""
181,282,10155,9,18,0,0,0,1,1,"","",""
182,283,10156,0,1,0,0,0,1,1,"","",""
183,284,10162,1,14,0,0,0,1,1,"","",""
184,286,10172,15,44,0,0,0,1,1,"","",""
185,287,10176,6,20,0,0,0,1,1,"","",""
186,289,10178,3,10,0,0,0,1,1,"","",""
187,290,10179,6,22,0,2,3,1,1,"","",""
188,291,10180,15,46,0,0,0,1,1,"","",""
189,293,10195,2,14,0,0,0,1,1,"","",""
190,294,10196,15,48,0,0,0,1,1,"","",""
191,295,10197,2,15,0,0,0,1,1,"","",""
192,296,10200,7,14,0,2,3,1,1,"","",""
193,297,10198,12,10,0,0,0,1,1,"","",""
194,298,10199,14,34,0,0,0,1,1,"","",""
195,299,10201,2,16,0,0,0,1,1,"","",""
196,300,10202,2,17,0,0,0,1,1,"","",""
197,301,10203,2,18,0,0,0,1,1,"","",""
198,302,10204,2,19,0,0,0,1,1,"","",""
199,303,10209,0,2,0,0,0,1,1,"","",""
200,304,10210,0,3,0,0,0,1,1,"","",""
201,306,10212,16,48,0,0,0,1,1,"","",""
202,307,10205,12,12,0,0,0,1,1,"","",""
203,310,10207,12,14,0,0,0,1,1,"","",""
204,309,10208,15,50,0,0,0,1,1,"","",""
205,322,10235,5,3,0,0,0,1,1,"","",""
206,321,10236,8,22,0,2,3,1,1,"","",""
207,323,10248,13,28,0,0,0,"","","","",""
208,325,10257,18,2,0,0,0,1,1,"","",""
209,327,10261,15,52,0,0,0,1,1,"","",""
210,328,10262,17,28,0,0,0,1,1,"","",""
211,330,10264,17,30,0,0,0,1,1,"","",""
212,334,10268,7,16,0,2,3,1,1,"","",""
213,338,10272,10,4,0,0,0,1,1,"","",""
214,340,10274,4,4,0,0,0,1,1,"","",""
215,341,10275,16,50,0,0,0,1,1,"","",""
216,343,10174,8,24,0,1,4,"","","","",""
217,344,10392,16,52,0,0,0,1,1,"","",""
218,345,10289,13,30,0,0,0,1,1,"","",""
219,346,10291,8,26,0,2,3,1,1,"","",""
220,347,10293,10,6,0,0,0,1,1,"","",""
221,348,10294,13,32,0,0,0,1,1,"","",""
222,349,10295,14,36,0,0,0,1,1,"","",""
223,351,10297,16,54,0,0,0,1,1,"","",""
224,352,10299,2,20,0,0,0,1,1,"","",""
225,354,10301,13,34,0,0,0,1,1,"","",""
226,355,10302,11,2,0,0,0,1,1,"","",""
227,356,10303,11,4,0,0,0,1,1,"","",""
228,357,10307,10,8,0,0,0,1,1,"","",""
229,358,10308,14,38,0,0,0,1,1,"","",""
230,359,10309,12,16,0,0,0,1,1,"","",""
231,360,10310,0,4,0,0,0,1,1,"","",""
232,361,10311,13,36,0,0,0,1,1,"","",""
233,363,10386,15,54,0,0,0,1,1,"","",""
234,364,10387,16,56,0,0,0,1,1,"","",""
235,365,10388,7,18,0,0,0,1,1,"","",""
236,366,10390,15,56,0,0,0,1,1,"","",""
237,367,10391,8,28,0,2,3,1,1,"","",""
238,65,8263,11,6,0,0,0,1,1,"","",""
239,368,10393,5,4,0,0,0,1,1,"","",""
240,369,7849,12,18,0,0,0,"","","","",""
241,371,10405,11,8,0,0,0,1,1,"","",""
242,372,10406,15,58,0,0,0,1,1,"","",""
243,373,10412,11,10,0,0,0,1,1,"","",""
244,374,10415,9,20,0,0,0,1,1,"","",""
245,375,10416,6,24,0,2,3,1,1,"","",""
246,379,10417,14,40,0,0,0,1,1,"","",""
247,380,10419,6,26,0,1,3,1,1,"","",""
248,381,10420,11,12,0,0,0,1,1,"","",""
249,383,10422,0,5,0,0,0,1,1,"","",""
250,384,10423,10,10,0,0,0,1,1,"","",""
251,387,10424,18,3,0,0,0,1,1,"","",""
252,388,10426,17,32,0,0,0,1,1,"","",""
253,389,10425,17,34,0,0,0,1,1,"","",""
254,391,10463,2,21,0,0,0,1,1,"","",""
255,392,10464,4,5,0,0,0,1,1,"","",""
256,393,10520,0,6,0,0,0,1,1,"","",""
257,395,10522,6,28,0,2,3,1,1,"","",""
258,397,10661,14,42,0,0,0,1,1,"","",""
259,398,10662,14,44,0,0,0,1,1,"","",""
260,399,10663,15,60,0,0,0,1,1,"","",""
261,400,10664,5,5,0,0,0,1,1,"","",""
262,401,10260,7,20,0,2,3,1,1,"","",""
263,402,10666,13,38,0,0,0,1,1,"","",""
264,403,10667,13,40,0,0,0,1,1,"","",""
265,404,10668,13,42,0,0,0,1,1,"","",""
266,405,10669,7,22,0,0,0,1,1,"","",""
267,407,10671,6,30,0,0,0,1,1,"","",""
268,408,10672,8,30,0,2,3,1,1,"","",""
269,409,11176,11,14,0,0,0,1,1,"","",""
270,411,11206,2,22,0,0,0,1,1,"","",""
271,413,11179,17,36,0,0,0,1,1,"","",""
272,414,11180,6,32,0,0,0,1,1,"","",""
273,415,11181,17,38,0,0,0,1,1,"","",""
274,419,7813,2,23,0,0,0,"","","","",""
275,421,11183,10,12,0,0,0,1,1,"","",""
276,422,7834,1,15,0,0,0,"","","","",""
277,423,11194,10,14,0,0,0,1,1,"","",""
278,425,11184,10,16,0,0,0,1,1,"","",""
279,426,11196,12,20,0,0,0,1,1,"","",""
280,428,11198,12,22,0,0,0,1,1,"","",""
281,430,11200,2,24,0,0,0,1,1,"","",""
282,431,11201,5,6,0,0,0,1,1,"","",""
283,432,11202,1,16,0,0,0,1,1,"","",""
284,433,11203,17,40,0,0,0,1,1,"","",""
285,434,11204,12,24,0,0,0,1,1,"","",""
286,435,11205,16,58,0,0,0,1,1,"","",""
287,436,11208,11,16,0,0,0,1,1,"","",""
288,437,11739,13,44,0,0,0,1,1,"","",""
289,438,11744,12,26,0,0,0,1,1,"","",""
290,439,11745,2,25,0,0,0,1,1,"","",""
291,440,11746,2,26,0,0,0,"","","","",""
292,441,11747,9,22,0,0,0,1,1,"","",""
293,442,11748,1,17,0,0,0,1,1,"","",""
294,443,11749,2,27,0,0,0,1,1,"","",""
295,444,11750,2,28,0,0,0,1,1,"","",""
296,446,11752,2,29,0,0,0,1,1,"","",""
297,447,11753,15,62,0,0,0,1,1,"","",""
298,448,11754,16,60,0,0,0,1,1,"","",""
299,449,11755,8,32,0,2,3,1,1,"","",""
300,450,11756,0,7,0,0,0,1,1,"","",""
301,451,11767,15,64,0,0,0,1,1,"","",""
302,452,11773,1,18,0,0,0,1,1,"","",""
303,453,11780,16,62,0,0,0,1,1,"","",""
304,454,11781,16,64,0,0,0,1,1,"","",""
305,455,11185,10,18,0,0,0,1,1,"","",""
306,456,11787,13,46,0,0,0,1,1,"","",""
307,465,11794,2,30,0,0,0,1,1,"","",""
308,466,11795,2,31,0,0,0,1,1,"","",""
309,467,11796,12,28,0,0,0,1,1,"","",""
310,468,11797,10,20,0,0,0,1,1,"","",""
311,470,11798,15,66,0,0,0,1,1,"","",""
312,471,11799,4,6,0,0,0,1,1,"","",""
313,472,8299,1,19,0,0,0,1,1,"","",""
314,473,11800,10,22,0,0,0,1,1,"","",""
315,474,11806,7,24,0,2,3,1,1,"","",""
316,475,11801,8,34,0,2,3,1,1,"","",""
317,476,11882,13,48,0,0,0,1,1,"","",""
318,477,11802,8,36,0,2,3,1,1,"","",""
319,478,11803,8,38,0,2,3,1,1,"","",""
320,479,11804,6,34,0,2,3,"","","","",""
321,480,11807,6,36,0,1,3,1,1,"","",""
322,481,11808,13,50,0,0,0,1,1,"","",""
323,482,11809,15,68,0,0,0,1,1,"","",""
324,484,11811,0,8,0,0,0,1,1,"","",""
325,485,11812,3,12,0,0,0,1,1,"","",""
326,486,11813,10,24,0,0,0,1,1,"","",""
327,487,11814,1,20,0,0,0,1,1,"","",""
328,488,11815,1,21,0,0,0,1,1,"","",""
329,489,11816,15,70,0,0,0,1,1,"","",""
330,490,11817,13,52,0,0,0,1,1,"","",""
331,171,9926,18,4,0,0,0,1,1,"","",""
332,177,9988,18,5,0,0,0,1,1,"","",""
333,207,10021,18,6,0,0,0,1,1,"","",""
334,230,10038,18,7,0,0,0,1,1,"","",""
335,410,11177,18,8,0,0,0,1,1,"","",""
336,491,11880,5,7,0,0,0,1,1,"","",""
337,493,11890,7,26,0,0,0,1,1,"","",""
338,940,11891,19,0,0,0,0,1,1,"","",""
339,494,11891,19,0,0,0,0,"","",338,"",""
340,496,11892,19,1,0,0,0,"",1,"","",""
341,497,11893,19,2,0,0,0,1,1,"","",""
342,498,11894,19,3,0,0,0,"","","","",""
343,499,11895,19,4,0,0,0,1,1,"","",""
344,500,11896,19,5,0,0,0,1,1,"","",""
345,503,11898,19,6,0,0,0,"","","","",""
346,502,11899,19,7,0,0,0,"","","","",""
347,504,11900,19,8,0,0,0,"","","","",""
348,505,11901,19,9,0,0,0,1,1,"","",""
349,506,11902,19,10,0,0,0,1,1,"","",""
350,508,11904,19,11,0,0,0,"","","","",""
351,509,11905,19,12,0,0,0,"","","","",""
352,510,11906,19,13,0,0,0,"","","","",""
353,511,11907,19,14,0,0,0,"","","","",""
354,513,11909,19,15,0,0,0,"","","","",""
355,515,11911,19,16,0,0,0,"","","","",""
356,516,11912,19,17,0,0,0,"","","","",""
357,517,11913,19,18,0,0,0,1,1,"","",""
358,519,11914,19,19,0,0,0,"","","","",""
359,521,11916,19,20,0,0,0,1,1,"","",""
360,522,11917,19,21,0,0,0,1,1,"","",""
361,523,11918,19,22,0,0,0,"","","","",""
362,524,11919,19,23,0,0,0,"","","","",""
363,525,11920,19,24,0,0,0,"","","","",""
364,528,11923,19,25,0,0,0,1,1,"","",""
365,529,11924,19,26,0,0,0,1,1,"","",""
366,531,11925,19,27,0,0,0,1,1,"","",""
367,530,11926,19,28,0,0,0,1,1,"","",""
368,532,11927,19,29,0,0,0,"","","","",""
369,533,11928,19,30,0,0,0,1,1,"","",""
370,534,11929,19,31,0,0,0,"","","","",""
371,535,11930,19,32,0,0,0,"","","","",""
372,536,11931,19,33,0,0,0,"","","","",""
373,537,11932,19,34,0,0,0,"","","","",""
374,538,11933,19,35,0,0,0,"","","","",""
375,540,11935,19,36,0,0,0,"","","","",""
376,541,11936,19,37,0,0,0,"","","","",""
377,543,11937,19,38,0,0,0,1,1,"","",""
378,542,11938,19,39,0,0,0,"","","","",""
379,544,11939,19,40,0,0,0,"","","","",""
380,545,11940,19,41,0,0,0,"","","","",""
381,547,11942,19,42,0,0,0,"","","","",""
382,548,11943,19,43,0,0,0,1,1,"","",""
383,549,11944,19,44,0,0,0,"","","","",""
384,551,11946,19,45,0,0,0,"","","","",""
385,552,11947,19,46,0,0,0,1,1,"","",""
386,553,11948,19,47,0,0,0,1,1,"","",""
387,554,11949,19,48,0,0,0,1,1,"","",""
388,555,11950,2,32,0,0,0,1,1,"","",""
389,556,11951,19,49,0,0,0,"","","","",""
390,557,11952,19,50,0,0,0,"","","","",""
391,558,11953,19,51,0,0,0,"","","","",""
392,559,11954,19,52,0,0,0,1,1,"","",""
393,560,11955,19,53,0,0,0,1,1,"","",""
394,561,11956,19,54,0,0,0,"","","","",""
395,562,11957,19,55,0,0,0,"","","","",""
396,563,11958,19,56,0,0,0,1,1,"","",""
397,564,11961,19,57,0,0,0,"","","","",""
398,565,11962,15,72,0,0,0,1,1,"","",""
399,566,11963,4,7,0,0,0,1,1,"","",""
400,567,11964,4,8,0,0,0,1,1,"","",""
401,569,11966,5,8,0,0,0,1,1,"","",""
402,570,11967,10,26,0,0,0,1,1,"","",""
403,571,11968,3,14,0,0,0,1,1,"","",""
404,572,11969,17,42,0,0,0,1,1,"","",""
405,573,11970,7,28,0,2,3,1,1,"","",""
406,574,11971,7,30,0,2,3,1,1,"","",""
407,575,11972,6,38,0,1,3,1,1,"","",""
408,576,11973,6,40,0,2,3,1,1,"","",""
409,577,11974,8,40,0,2,3,1,1,"","",""
410,578,11975,8,42,0,2,3,1,1,"","",""
411,579,11976,8,44,0,2,3,1,1,"","",""
412,580,11977,10,28,0,0,0,1,1,"","",""
413,581,12013,2,33,0,0,0,1,1,"","",""
414,582,12014,2,34,0,0,0,1,1,"","",""
415,583,12015,2,35,0,0,0,1,1,"","",""
416,584,12016,17,44,0,0,0,1,1,"","",""
417,585,12017,17,46,0,0,0,1,1,"","",""
418,586,12018,17,48,0,0,0,1,1,"","",""
419,587,11872,17,50,0,2,3,"","","","",""
420,588,12422,14,46,0,0,0,1,1,"","",""
421,589,12423,14,48,0,0,0,1,1,"","",""
422,590,12424,14,50,0,0,0,1,1,"","",""
423,591,12425,17,52,0,0,0,1,1,"","",""
424,592,12426,8,46,0,0,0,1,1,"","",""
425,593,12427,16,66,0,0,0,1,1,"","",""
426,594,12428,16,68,0,0,0,1,1,"","",""
427,595,12429,2,36,0,0,0,1,1,"","",""
428,598,12434,3,16,0,0,0,1,1,"","",""
429,600,12443,14,52,0,0,0,1,1,"","",""
430,601,12444,17,54,0,0,0,1,1,"","",""
431,602,12445,2,37,0,0,0,1,1,"","",""
432,603,12446,0,9,0,0,0,1,1,"","",""
433,604,12447,1,22,0,0,0,1,1,"","",""
434,605,12448,19,58,0,0,0,"","","","",""
435,606,12449,19,59,0,0,0,"","","","",""
436,607,12450,19,60,0,0,0,"","","","",""
437,608,12451,19,61,0,0,0,"","","","",""
438,609,12452,19,62,0,0,0,"","","","",""
439,610,11186,10,30,0,0,0,1,1,"","",""
440,611,11178,18,9,0,0,0,1,1,"","",""
441,612,12476,12,30,0,0,0,1,1,"","",""
442,613,12477,12,32,0,0,0,1,1,"","",""
443,614,12478,12,34,0,0,0,1,1,"","",""
444,615,12479,1,23,0,0,0,1,1,"","",""
445,616,12486,7,32,0,0,0,1,1,"","",""
446,617,12487,0,10,0,0,0,1,1,"","",""
447,618,12488,17,56,0,0,0,1,1,"","",""
448,619,12489,14,54,0,0,0,1,1,"","",""
449,620,12490,19,63,0,0,0,1,1,"","",""
450,622,12492,9,24,0,0,0,1,1,"","",""
451,623,12493,13,54,0,0,0,1,1,"","",""
452,624,12494,0,11,0,0,0,1,1,"","",""
453,625,12495,19,64,0,0,0,"","","","",""
454,626,12496,19,65,0,0,0,"","","","",""
455,627,12497,19,66,0,0,0,"","","","",""
456,628,12498,19,67,0,0,0,"","","","",""
457,629,12499,10,32,0,0,0,1,1,"","",""
458,635,12500,5,9,0,0,0,1,1,"","",""
459,636,12501,13,56,0,0,0,1,1,"","",""
460,637,12502,8,48,0,2,3,"","","","",""
461,638,12503,19,68,0,0,0,"","","","",""
462,639,12507,6,42,0,1,4,"","","","",""
463,640,12508,3,18,0,0,0,"","","","",""
464,641,12509,1,24,0,0,0,1,1,"","",""
465,642,12510,6,44,0,2,4,1,1,"","",""
466,643,12512,19,69,0,0,0,1,1,"","",""
467,644,12513,19,70,0,0,0,"","","","",""
468,645,12514,19,71,0,0,0,"","","","",""
469,646,12515,19,72,0,0,0,"","","","",""
470,647,12531,9,26,0,0,0,1,1,"","",""
471,649,12516,5,10,0,0,0,1,1,"","",""
472,650,12517,5,11,0,0,0,1,1,"","",""
473,652,12519,8,50,0,2,3,1,1,"","",""
474,653,12520,8,52,0,2,3,1,1,"","",""
475,655,12522,12,36,0,0,0,1,1,"","",""
476,656,12533,1,25,0,0,0,1,1,"","",""
477,657,12536,2,38,0,0,0,1,1,"","",""
478,658,12538,1,26,0,0,0,1,1,"","",""
479,659,12540,1,27,0,0,0,1,1,"","",""
480,660,12541,1,28,0,0,0,1,1,"","",""
481,661,12542,1,29,0,0,0,1,1,"","",""
482,662,12543,1,30,0,0,0,1,1,"","",""
483,663,12544,2,39,0,0,0,1,1,"","",""
484,664,12545,7,34,0,2,3,1,1,"","",""
485,665,12546,6,46,0,2,3,1,1,"","",""
486,666,12547,11,18,0,0,0,1,1,"","",""
487,667,12548,18,10,0,0,0,1,1,"","",""
488,670,11959,15,74,0,0,0,"","","","",""
489,671,12575,0,12,0,0,0,1,1,"","",""
490,673,12576,7,36,0,0,0,1,1,"","",""
491,672,12577,17,58,0,0,0,1,1,"","",""
492,676,12523,12,38,0,0,0,1,1,"","",""
493,668,12550,1,31,0,0,0,1,1,"","",""
494,678,12562,3,20,0,0,0,1,1,"","",""
495,680,12564,10,34,0,0,0,1,1,"","",""
496,687,12578,8,54,0,0,0,1,1,"","",""
497,689,12580,4,9,0,0,0,1,1,"","",""
498,690,12581,8,56,0,2,3,1,1,"","",""
499,691,12582,8,58,0,2,3,1,1,"","",""
500,693,12584,6,48,0,2,3,1,1,"","",""
501,695,12586,6,50,0,1,4,1,1,"","",""
502,696,12587,5,12,0,0,0,1,1,"","",""
503,697,12588,8,60,0,1,4,"","","","",""
504,698,12589,0,13,0,0,0,1,1,"","",""
505,700,12591,15,76,0,0,0,1,1,"","",""
506,701,12592,8,62,0,2,3,1,1,"","",""
507,702,12593,6,52,0,2,3,1,1,"","",""
508,703,12594,15,78,0,0,0,"","","","",""
509,704,12595,14,56,0,0,0,1,1,"","",""
510,705,12596,15,80,0,0,0,1,1,"","",""
511,706,12597,0,14,0,0,0,1,1,"","",""
512,708,12601,3,22,0,0,0,1,1,"","",""
513,709,12602,19,73,0,0,0,"","","","",""
514,711,12604,17,60,0,0,0,"","","","",""
515,712,12605,19,74,0,0,0,"","","","",""
516,713,12606,9,28,0,0,0,1,1,"","",""
517,714,12607,19,75,0,0,0,"","","","",""
518,715,12608,19,76,0,0,0,"","","","",""
519,717,12610,16,70,0,0,0,1,1,"","",""
520,718,12611,19,77,0,0,0,1,1,"","",""
521,719,12612,19,78,0,0,0,1,1,"","",""
522,720,12613,19,79,0,0,0,1,1,"","",""
523,721,12614,19,80,0,0,0,1,1,"","",""
524,722,12615,17,62,0,0,0,1,1,"","",""
525,724,12617,18,11,0,0,0,"","","","",""
526,725,12618,6,54,0,2,3,1,1,"","",""
527,729,12748,14,58,0,0,0,1,1,"","",""
528,732,12751,15,82,0,0,0,1,1,"","",""
529,733,12752,19,81,0,0,0,1,1,"","",""
530,733,12753,19,82,0,0,0,1,1,"","",""
531,733,12754,19,83,0,0,0,1,1,"","",""
532,734,12755,12,40,0,0,0,1,1,"","",""
533,735,12756,16,72,0,0,0,1,1,"","",""
534,736,12757,1,32,0,0,0,1,1,"","",""
