"rownum","Id","MonsterVarietiesKey","MonsterGroupNamesId"
91,"ProxyKey118",3835,32
92,"ProxyKey119",3837,32
93,"ProxyKey120",3821,32
94,"ProxyKey121",3826,32
95,"ProxyKey122",3830,32
96,"ProxyKey123",3834,32
97,"ProxyKey124",3838,32
98,"ProxyKey125",642,33
99,"ProxyKey126",645,33
100,"ProxyKey127",647,33
101,"ProxyKey128",766,34
102,"ProxyKey129",767,34
103,"ProxyKey130",768,34
104,"ProxyKey131",769,34
105,"ProxyKey132",770,34
106,"ProxyKey133",4744,35
107,"ProxyKey135",4746,35
108,"ProxyKey136",4747,35
109,"ProxyKey137",4748,35
110,"ProxyKey139",4750,35
111,"ProxyKey140",4751,35
112,"ProxyKey141",4752,35
113,"ProxyKey134",1060,36
114,"ProxyKey142",1061,36
115,"ProxyKey143",1062,36
116,"ProxyKey144",1063,36
117,"ProxyKey145",1076,36
118,"ProxyKey146",2611,36
119,"ProxyKey147",2612,36
120,"ProxyKey148",2613,36
121,"ProxyKey149",2614,36
122,"ProxyKey150",2615,36
123,"ProxyKey151",2616,36
124,"ProxyKey152",2617,36
125,"ProxyKey153",2618,36
126,"ProxyKey154",2619,36
127,"ProxyKey155",2620,36
128,"ProxyKey156",2621,36
129,"ProxyKey157",2622,36
130,"ProxyKey158",2623,36
131,"ProxyKey159",2624,36
132,"ProxyKey160",2625,36
133,"ProxyKey161",3679,37
134,"ProxyKey162",3680,37
135,"ProxyKey163",3681,37
136,"ProxyKey164",3682,37
137,"ProxyKey138",3124,38
138,"ProxyKey165",3125,38
139,"ProxyKey166",1078,39
140,"ProxyKey167",1079,39
141,"ProxyKey168",1080,39
142,"ProxyKey169",1081,39
143,"ProxyKey170",5237,40
144,"ProxyKey171",5238,40
145,"ProxyKey172",5241,40
146,"ProxyKey173",175,41
147,"ProxyKey174",183,41
148,"ProxyKey175",190,41
149,"ProxyKey176",179,41
150,"ProxyKey177",5861,42
151,"ProxyKey178",5862,42
152,"ProxyKey184",5871,42
153,"ProxyKey180",5872,43
154,"ProxyKey181",5873,43
155,"ProxyKey182",5874,43
156,"ProxyKey183",5867,44
157,"ProxyKey179",5877,44
158,"ProxyKey185",5860,45
159,"ProxyKey186",5866,45
160,"ProxyKey187",5865,45
161,"ProxyKey188",5869,45
162,"ProxyKey189",5863,45
163,"ProxyKey190",1069,46
164,"ProxyKey191",1070,46
165,"ProxyKey192",1071,46
166,"ProxyKey193",1072,46
167,"ProxyKey194",1073,46
168,"ProxyKey196",1074,46
169,"ProxyKey197",1075,46
170,"ProxyKey198",6198,47
171,"ProxyKey199",6199,47
172,"ProxyKey200",6200,47
173,"ProxyKey201",6131,48
174,"ProxyKey202",6133,48
175,"ProxyKey203",6135,48
176,"ProxyKey204",6137,48
177,"ProxyKey205",6139,48
178,"ProxyKey218",5776,49
179,"ProxyKey219",5779,49
180,"ProxyKey220",5782,49
181,"ProxyKey221",5785,49
182,"ProxyKey222",5788,49
183,"ProxyKey223",5791,49
184,"ProxyKey224",5794,49
185,"ProxyKey225",5797,49
186,"ProxyKey226",5800,49
187,"ProxyKey227",5802,50
188,"ProxyKey214",5803,50
189,"ProxyKey215",5804,50
190,"ProxyKey216",5805,50
191,"ProxyKey228",5806,50
192,"ProxyKey229",5807,50
193,"ProxyKey230",5808,50
194,"ProxyKey231",5809,50
195,"ProxyKey232",5810,50
196,"ProxyKey195",5846,51
197,"ProxyKey206",5847,51
198,"ProxyKey207",5848,51
199,"ProxyKey208",5849,51
200,"ProxyKey209",5850,51
201,"ProxyKey210",6132,52
202,"ProxyKey211",6134,52
203,"ProxyKey212",6136,52
204,"ProxyKey213",6138,52
205,"ProxyKey217",6140,52
206,"ProxyKey233",6268,53
207,"ProxyKey255",6274,53
208,"ProxyKey234",6270,54
209,"ProxyKey257",6406,54
210,"ProxyKey235",6268,55
211,"ProxyKey259",6274,55
212,"ProxyKey260",6282,55
213,"ProxyKey236",6268,56
214,"ProxyKey261",6274,56
215,"ProxyKey262",6284,56
216,"ProxyKey263",6274,57
217,"ProxyKey264",6287,57
218,"ProxyKey265",6284,57
219,"ProxyKey266",6278,57
220,"ProxyKey267",6274,58
221,"ProxyKey268",6268,58
222,"ProxyKey269",6287,58
223,"ProxyKey270",6284,58
224,"ProxyKey271",6268,59
225,"ProxyKey272",6287,59
226,"ProxyKey273",6278,59
227,"ProxyKey274",6284,59
228,"ProxyKey237",6291,60
229,"ProxyKey250",6298,60
230,"ProxyKey238",6295,61
231,"ProxyKey251",4108,61
232,"ProxyKey252",6298,61
233,"ProxyKey239",6291,62
234,"ProxyKey253",6295,62
235,"ProxyKey254",5455,62
236,"ProxyKey240",6305,63
237,"ProxyKey241",5060,66
238,"ProxyKey242",5064,66
239,"ProxyKey243",5069,66
240,"ProxyKey244",6267,67
241,"ProxyKey245",6273,67
242,"ProxyKey276",6406,67
243,"ProxyKey246",6175,68
244,"ProxyKey247",6176,68
245,"ProxyKey248",6177,69
246,"ProxyKey249",6178,69
247,"ProxyKey256",6179,70
248,"ProxyKey275",6180,70
249,"ProxyKey277",6176,68
250,"ProxyKey278",6176,68
251,"ProxyKey279",6178,69
252,"ProxyKey280",6178,69
253,"ProxyKey281",6180,70
254,"ProxyKey282",6180,70
255,"ProxyKey283",6270,71
256,"ProxyKey284",6294,72
257,"ProxyKey285",6290,72
258,"ProxyKey286",339,73
259,"ProxyKey287",232,73
260,"ProxyKey288",932,73
261,"ProxyKey289",452,73
262,"ProxyKey290",59,74
263,"ProxyKey291",64,74
264,"ProxyKey292",1387,74
265,"ProxyKey293",1321,74
266,"ProxyKey294",85,74
267,"ProxyKey295",1466,75
268,"ProxyKey296",1631,75
269,"ProxyKey297",1497,75
270,"ProxyKey298",1517,75
271,"ProxyKey300",6270,64
272,"ProxyKey301",6276,64
273,"ProxyKey302",6281,65
274,"ProxyKey303",6297,65
275,"ProxyKey258",6592,76
276,"ProxyKey299",6622,76
277,"ProxyKey304",6623,76
278,"ProxyKey305",6624,76
279,"ProxyKey306",6901,77
280,"ProxyKey307",6902,77
281,"ProxyKey308",6903,77
282,"ProxyKey309",2628,78
283,"ProxyKey310",2629,78
284,"ProxyKey311",2630,78
285,"ProxyKey312",2631,78
286,"ProxyKey313",2632,78
287,"ProxyKey314",2633,78
288,"ProxyKey315",5777,79
289,"ProxyKey316",5780,79
290,"ProxyKey317",5783,79
291,"ProxyKey318",5786,79
292,"ProxyKey319",5789,79
293,"ProxyKey320",5792,79
294,"ProxyKey321",5795,79
295,"ProxyKey322",5798,79
296,"ProxyKey323",5801,79
297,"ProxyKey327",7481,82
298,"ProxyKey328",7483,82
299,"ProxyKey329",7485,82
300,"ProxyKey330",6804,83
301,"ProxyKey331",6806,83
302,"ProxyKey332",6805,84
303,"ProxyKey333",6807,84
304,"ProxyKey334",7774,85
305,"ProxyKey335",7772,85
306,"ProxyKey336",7914,88
307,"ProxyKey344",7915,88
308,"ProxyKey345",7916,88
309,"ProxyKey355",8167,89
310,"ProxyKey356",8168,89
311,"ProxyKey357",8169,89
312,"ProxyKey358",8170,89
313,"ProxyKey359",8171,89
314,"ProxyKey360",8172,89
315,"ProxyKey361",8173,89
316,"ProxyKey362",8181,89
317,"ProxyKey363",8182,89
318,"ProxyKey364",8219,90
319,"ProxyKey365",8220,90
320,"ProxyKey366",8221,90
321,"ProxyKey367",8226,90
322,"ProxyKey368",8366,91
323,"ProxyKey369",8369,91
324,"ProxyKey370",8375,92
325,"ProxyKey371",8376,94
326,"ProxyKey382",8376,94
327,"ProxyKey383",8376,94
328,"ProxyKey384",8376,94
329,"ProxyKey385",8376,94
330,"ProxyKey372",8377,95
331,"ProxyKey373",8378,95
332,"ProxyKey378",8378,95
333,"ProxyKey379",8378,95
334,"ProxyKey380",8378,95
335,"ProxyKey381",8378,95
336,"ProxyKey374",8379,94
337,"ProxyKey375",8380,92
338,"ProxyKey386",8380,92
339,"ProxyKey387",8380,92
340,"ProxyKey388",8380,92
341,"ProxyKey389",8380,92
342,"ProxyKey376",8378,93
343,"ProxyKey377",8380,93
344,"ProxyKey390",8446,96
345,"ProxyKey391",8448,96
346,"ProxyKey392",8451,96
347,"ProxyKey393",8453,96
348,"ProxyKey394",8455,96
349,"ProxyKey395",8457,97
350,"ProxyKey396",8459,97
351,"ProxyKey397",8462,97
352,"ProxyKey398",8464,97
353,"ProxyKey399",8467,97
354,"ProxyKey400",8470,98
355,"ProxyKey401",8473,98
356,"ProxyKey402",8476,98
357,"ProxyKey403",8478,98
358,"ProxyKey404",8481,98
359,"ProxyKey405",8484,99
360,"ProxyKey406",8487,99
361,"ProxyKey408",8490,99
362,"ProxyKey409",8493,99
363,"ProxyKey410",8496,99
364,"ProxyKey411",8498,100
365,"ProxyKey412",8500,100
366,"ProxyKey413",8502,100
367,"ProxyKey414",8504,100
368,"ProxyKey415",8506,100
369,"ProxyKey417",8509,101
370,"ProxyKey418",8511,101
371,"ProxyKey419",8514,101
372,"ProxyKey420",8518,101
373,"ProxyKey421",8521,101
374,"ProxyKey422",8522,102
375,"ProxyKey423",8525,102
376,"ProxyKey424",8528,102
377,"ProxyKey426",8531,102
378,"ProxyKey427",8534,102
379,"ProxyKey428",8536,103
380,"ProxyKey429",8538,103
381,"ProxyKey430",8540,103
382,"ProxyKey431",8541,103
383,"ProxyKey432",8543,103
384,"ProxyKey433",8545,104
385,"ProxyKey434",8548,104
386,"ProxyKey435",8551,104
387,"ProxyKey436",8553,104
388,"ProxyKey437",8556,104
389,"ProxyKey407",5852,105
390,"ProxyKey416",5853,105
391,"ProxyKey425",5854,105
392,"ProxyKey438",5855,105
393,"ProxyKey439",5856,105
394,"ProxyKey440",8745,106
395,"ProxyKey444",8746,106
396,"ProxyKey441",8742,107
397,"ProxyKey442",8743,107
398,"ProxyKey443",8744,107
399,"444",8742,107
400,"445",8743,107
401,"446",8784,108
402,"447",8789,108
403,"448",8778,109
404,"449",8772,109
405,"450",8827,110
406,"451",8829,110
407,"452",8830,110
408,"453",8828,110
409,"454",8827,110
410,"455",8828,110
411,"456",8811,111
412,"457",8812,111
413,"458",8813,111
414,"459",8814,111
415,"460",8816,111
416,"461",8817,111
417,"462",8818,111
418,"463",8811,111
419,"464",8812,111
420,"465",8813,111
421,"466",8814,111
422,"467",8816,111
423,"468",8817,111
424,"469",8790,112
425,"470",8785,112
426,"471",8773,113
427,"472",8779,113
428,"473",8837,114
429,"474",8841,114
430,"475",8854,115
431,"476",8855,115
432,"477",8864,116
433,"478",8868,116
434,"479",5498,117
435,"480",5523,117
436,"481",2639,118
437,"482",2640,118
438,"483",6197,119
439,"484",6196,119
440,"485",6195,119
441,"486",5821,120
442,"487",5822,120
443,"488",5823,120
444,"489",5824,120
445,"490",5825,120
446,"491",5826,120
447,"492",9164,121
448,"493",9167,121
449,"494",9171,121
450,"495",9174,121
451,"496",9178,121
452,"497",9179,121
453,"498",9183,121
454,"499",9191,121
455,"500",3486,122
456,"501",3432,122
457,"502",3471,122
458,"503",3435,122
459,"504",3438,122
460,"505",3443,122
461,"506",3447,122
462,"507",3459,122
463,"508",3466,122
464,"509",3468,122
465,"510",3451,122
466,"511",3440,122
467,"512",3475,122
468,"513",3473,122
469,"514",3462,122
470,"515",3457,122
471,"516",3464,122
472,"517",3445,122
473,"518",3477,122
474,"519",3453,122
475,"520",3455,122
476,"521",3489,122
477,"522",3479,122
478,"523",3449,122
479,"524",3481,122
480,"525",3483,122
481,"526",3491,122
482,"527",3492,122
483,"528",3497,122
484,"529",3494,122
485,"530",3494,122
486,"531",5731,122
487,"532",5732,122
488,"533",5727,122
489,"534",5151,122
490,"535",5151,122
491,"536",5730,122
492,"537",5733,122
493,"538",5980,122
494,"539",5728,122
495,"540",3470,122
496,"541",3459,122
497,"542",3449,122
498,"543",3464,122
499,"544",3451,122
500,"545",3457,122
501,"546",3455,122
502,"547",3479,122
503,"548",3481,122
504,"549",3457,122
505,"550",3453,122
506,"551",3494,122
507,"552",5151,122
508,"553",3491,122
509,"554",3464,122
510,"555",3479,122
511,"556",2693,123
512,"557",2768,123
513,"558",2741,123
514,"559",2702,123
515,"560",2695,123
516,"561",2711,123
517,"562",2685,124
518,"563",2764,124
519,"564",2770,124
520,"565",2734,124
521,"566",2743,124
522,"567",2709,124
523,"568",2685,125
524,"569",2755,125
525,"570",2738,125
526,"571",2730,125
527,"572",2761,125
528,"573",2679,125
529,"574",2674,126
530,"575",2679,126
531,"576",2700,126
532,"577",2707,126
533,"578",2759,126
534,"579",2745,126
535,"580",2685,127
536,"581",2690,127
537,"582",2713,127
538,"583",2715,127
539,"584",2720,127
540,"585",2723,127
541,"586",2669,127
542,"587",2747,127
543,"588",2682,127
544,"589",2725,127
545,"590",2732,127
546,"591",2034,132
547,"592",1438,132
548,"593",3127,132
549,"594",2428,132
550,"595",2000,132
551,"596",8603,132
552,"597",5171,132
553,"598",4250,132
554,"599",6146,132
555,"601",6001,132
556,"602",3984,132
557,"603",4693,132
558,"604",5149,132
559,"605",6045,132
560,"606",4627,132
561,"608",2728,132
562,"609",5978,132
563,"610",8650,132
564,"611",2395,132
565,"612",4863,132
566,"613",5426,132
567,"614",6056,132
568,"615",8657,132
569,"616",2414,132
570,"617",2401,132
571,"618",5678,132
572,"619",4723,132
573,"620",271,132
574,"621",1448,132
575,"622",2514,132
576,"624",4041,132
577,"625",1226,132
578,"626",2518,132
579,"627",3572,132
580,"628",1688,132
581,"629",2421,132
582,"631",4381,132
583,"632",4285,132
584,"633",2554,132
585,"635",6116,132
586,"637",2490,132
587,"638",2539,132
588,"639",7466,132
589,"641",3305,132
590,"642",1475,132
591,"644",4065,132
592,"645",5492,132
593,"647",2432,132
594,"648",8607,132
595,"649",2677,132
596,"650",4299,132
597,"651",6112,132
598,"652",2503,132
599,"653",4172,132
600,"654",2750,132
601,"655",4293,132
602,"656",2510,131
603,"657",2418,131
604,"658",2544,131
605,"659",2451,131
606,"660",4185,131
607,"661",8642,131
608,"663",1609,131
609,"664",5476,131
610,"665",5647,131
611,"666",6128,131
612,"667",8631,131
613,"668",2596,131
614,"669",8664,131
615,"670",1513,131
616,"671",2599,131
617,"672",4660,131
618,"673",6231,131
619,"674",2444,131
620,"675",5724,128
621,"676",2548,128
622,"677",2581,128
623,"678",2500,128
624,"679",5431,128
625,"680",2447,128
626,"681",4242,128
627,"683",8878,128
628,"684",2408,128
629,"685",4275,128
630,"686",2825,128
631,"688",1048,128
632,"690",4767,128
633,"691",5737,128
634,"692",6103,128
635,"693",5966,128
636,"694",5636,128
637,"695",2425,128
638,"696",6628,128
639,"697",77,128
640,"698",5622,128
641,"699",1364,128
642,"700",4663,128
643,"701",5269,128
644,"702",4149,128
645,"703",1083,129
646,"704",2460,129
647,"705",5598,129
648,"706",4305,129
649,"707",8616,129
650,"708",8905,129
651,"709",1564,129
652,"710",2101,129
653,"711",5612,129
654,"712",5450,129
655,"713",6014,129
656,"714",2483,129
657,"715",4395,129
658,"716",77,129
659,"717",8619,129
660,"718",8622,129
661,"719",2435,129
662,"720",6122,130
663,"722",6165,130
664,"723",2577,130
665,"724",2438,130
666,"725",1425,130
667,"726",2455,130
668,"727",5160,130
669,"728",4371,130
670,"729",2590,130
671,"730",4647,130
672,"731",5438,130
673,"732",1677,130
674,"733",4456,130
675,"734",1090,130
676,"735",2551,130
677,"736",8881,130
678,"737",2560,130
679,"738",8611,130
680,"689",9652,133
681,"721",9655,133
682,"749",9658,133
683,"748",9660,133
684,"739",9653,134
685,"740",9656,134
686,"746",9659,134
687,"741",9654,135
688,"742",9657,135
689,"747",9661,135
690,"743",9669,136
691,"744",9673,136
692,"745",9677,136
693,"750",6870,137
694,"751",6871,137
695,"752",6872,137
696,"753",6873,137
697,"754",6874,137
698,"755",6875,137
699,"756",6876,137
700,"757",6877,137
701,"758",6878,137
702,"759",6879,137
703,"760",6880,137
704,"761",6881,137
705,"762",6882,137
706,"763",6883,137
707,"764",6884,137
708,"765",6885,137
709,"766",6886,137
710,"767",6887,137
711,"768",6888,137
712,"769",6889,137
713,"770",6890,137
714,"771",6891,137
715,"772",6892,137
716,"773",6893,137
717,"774",6894,137
718,"775",6602,138
719,"776",6606,138
720,"777",6599,138
721,"778",6584,138
722,"779",6575,138
723,"780",6572,138
724,"781",6565,138
725,"782",6542,138
726,"783",6537,138
727,"784",6491,138
728,"785",6499,138
729,"786",6463,138
730,"787",6470,138
731,"788",6451,138
732,"789",6457,138
733,"790",6479,138
734,"792",9918,139
735,"791",9926,139
736,"793",9920,140
737,"794",9928,140
738,"795",2693,141
739,"796",2768,141
740,"797",2741,141
741,"798",2702,141
742,"799",2695,141
743,"800",2711,141
744,"801",2685,141
745,"802",2764,141
746,"803",2770,141
747,"804",2734,141
748,"805",2743,141
749,"806",2709,141
750,"807",2685,141
751,"808",2755,141
752,"809",2738,141
753,"810",2730,141
754,"811",2761,141
755,"812",2679,141
756,"813",2674,141
757,"814",2679,141
758,"815",2700,141
759,"816",2707,141
760,"817",2759,141
761,"818",2745,141
762,"819",2685,141
763,"820",2690,141
764,"821",2713,141
765,"822",2715,141
766,"823",2720,141
767,"824",2723,141
768,"825",2669,141
769,"826",2747,141
770,"827",2682,141
771,"828",2725,141
772,"829",2732,141
773,"830",2034,143
774,"831",1438,143
775,"832",3127,143
776,"833",2428,143
777,"834",2000,143
778,"835",8603,143
779,"836",5171,143
780,"837",4250,143
781,"838",6146,143
782,"839",6001,143
783,"840",3984,143
784,"841",4693,143
785,"842",5149,143
786,"843",6045,143
787,"844",4627,143
788,"845",2728,143
789,"846",5978,143
790,"847",8650,143
791,"848",2395,143
792,"849",4863,143
793,"850",5426,143
794,"851",6056,143
795,"852",8657,143
796,"853",2414,143
797,"854",2401,143
798,"855",5678,143
799,"856",4723,143
800,"857",271,143
801,"858",1448,143
802,"859",2514,143
803,"860",4041,143
804,"861",1226,143
805,"862",2518,143
806,"863",3572,143
807,"864",1688,143
808,"865",2421,143
809,"866",4381,143
810,"867",4285,143
811,"868",2554,143
812,"869",6116,143
813,"870",2490,143
814,"871",2539,143
815,"872",7466,143
816,"873",3305,143
817,"874",1475,143
818,"875",4065,143
819,"876",5492,143
820,"877",2432,143
821,"878",8607,143
822,"879",2677,143
823,"880",4299,143
824,"881",6112,143
825,"882",2503,143
826,"883",4172,143
827,"884",2750,143
828,"885",4293,143
829,"886",2510,143
830,"887",2418,143
831,"888",2544,143
832,"889",2451,143
833,"890",4185,143
834,"891",8642,143
835,"892",1609,143
836,"893",5476,143
837,"894",5647,143
838,"895",6128,143
839,"896",8631,143
840,"897",2596,143
841,"898",8664,143
842,"899",1513,143
843,"900",2599,143
844,"901",4660,143
845,"902",6231,143
846,"903",2444,143
847,"904",5724,143
848,"905",2548,143
849,"906",2581,143
850,"907",2500,143
851,"908",5431,143
852,"909",2447,143
853,"910",4242,143
854,"911",8878,143
855,"912",2408,143
856,"913",4275,143
857,"914",2825,143
858,"915",1048,143
859,"916",4767,143
860,"917",5737,143
861,"918",6103,143
862,"919",5966,143
863,"920",5636,143
864,"921",2425,143
865,"922",6628,143
866,"923",77,143
867,"924",5622,143
868,"925",1364,143
869,"926",4663,143
870,"927",5269,143
871,"928",4149,143
872,"929",1083,143
873,"930",2460,143
874,"931",5598,143
875,"932",4305,143
876,"933",8616,143
877,"934",8905,143
878,"935",1564,143
879,"936",2101,143
880,"937",5612,143
881,"938",5450,143
882,"939",6014,143
883,"940",2483,143
884,"941",4395,143
885,"942",77,143
886,"943",8619,143
887,"944",8622,143
888,"945",2435,143
889,"946",6122,143
890,"947",6165,143
891,"948",2577,143
892,"949",2438,143
893,"950",1425,143
894,"951",2455,143
895,"952",5160,143
896,"953",4371,143
897,"954",2590,143
898,"955",4647,143
899,"956",5438,143
900,"957",1677,143
901,"958",4456,143
902,"959",1090,143
903,"960",2551,143
904,"961",8881,143
905,"962",2560,143
906,"963",5802,142
907,"964",5803,142
908,"965",5804,142
909,"966",5805,142
910,"967",5806,142
911,"968",5807,142
912,"969",5808,142
913,"970",5809,142
914,"971",5810,142
915,"972",5857,144
916,"973",5858,144
917,"974",5859,144
