"rownum","string","[rid]","i32"
70,"chronomancer_after_image",[847],1
71,"chronomancer_rewind_in_place",[364],0
72,"chronomancer_rewind_in_place",[848],1
73,"chronomancer_clone_rewind",[365],0
74,"chronomancer_clone_rewind",[849],1
75,"chronomancer_blink",[903],0
76,"chronomancer_blink",[903],1
77,"attached_projectile_effect_arrow_loop",[180],1
78,"attached_projectile_effect_arrow_loop",[221],2
79,"attached_projectile_effect_arrow_loop",[291],3
80,"attached_projectile_effect_arrow_loop",[345],4
81,"attached_projectile_effect_arrow_loop",[457],5
82,"attached_projectile_effect_arrow_once",[181],1
83,"attached_projectile_effect_arrow_once",[222],2
84,"attached_projectile_effect_arrow_once",[292],3
85,"attached_projectile_effect_arrow_once",[346],4
86,"attached_projectile_effect_arrow_once",[458],5
87,"attached_projectile_effect_spell_loop",[182],1
88,"attached_projectile_effect_spell_loop",[223],2
89,"attached_projectile_effect_spell_loop",[293],3
90,"attached_projectile_effect_spell_loop",[347],4
91,"attached_projectile_effect_spell_loop",[459],5
92,"attached_projectile_effect_spell_once",[184],1
93,"attached_projectile_effect_spell_once",[224],2
94,"attached_projectile_effect_spell_once",[294],3
95,"attached_projectile_effect_spell_once",[348],4
96,"attached_projectile_effect_spell_once",[460],5
97,"attached_projectile_effect_mortar_1",[188],1
98,"attached_projectile_effect_mortar_1",[225],2
99,"attached_projectile_effect_mortar_1",[295],3
100,"attached_projectile_effect_mortar_1",[349],4
101,"attached_projectile_effect_mortar_1",[461],5
102,"attached_projectile_effect_mortar_2",[190],1
103,"attached_projectile_effect_mortar_2",[226],2
104,"attached_projectile_effect_mortar_2",[296],3
105,"attached_projectile_effect_mortar_2",[350],4
106,"attached_projectile_effect_mortar_2",[462],5
107,"attached_projectile_effect_mortar_3",[191],1
108,"attached_projectile_effect_mortar_3",[227],2
109,"attached_projectile_effect_mortar_3",[297],3
110,"attached_projectile_effect_mortar_3",[351],4
111,"attached_projectile_effect_mortar_3",[463],5
112,"attached_projectile_effect_mortar_4",[192],1
113,"attached_projectile_effect_mortar_4",[228],2
114,"attached_projectile_effect_mortar_4",[298],3
115,"attached_projectile_effect_mortar_4",[352],4
116,"attached_projectile_effect_mortar_4",[464],5
117,"attached_projectile_effect_spark",[183],1
118,"poisonous_concoction_in_hand",[353],0
119,"poisonous_concoction_in_hand_scion_pls",[354],0
120,"poisonous_concoction_in_hand",[474],1
121,"poisonous_concoction_in_hand_scion_pls",[475],1
122,"poisonous_concoction_in_hand",[502],2
123,"poisonous_concoction_in_hand_scion_pls",[503],2
124,"shield_charge_charge",[255],0
125,"shield_charge_charge",[259],4
126,"shield_charge_charge",[355],5
127,"shield_charge_hit_flash",[23],0
128,"shield_charge_hit_flash",[33],2
129,"shield_charge_hit_flash",[23],3
130,"shield_charge_hit_flash",[262],4
131,"shield_charge_hit_flash",[356],5
132,"shield_charge_shield",[252],0
133,"shield_charge_shield",[256],2
134,"shield_charge_shield",[252],3
135,"shield_charge_shield",[252],4
136,"shield_charge_shield",[252],5
137,"shield_charge_shield_fadein",[253],0
138,"shield_charge_shield_fadein",[257],2
139,"shield_charge_shield_fadein",[253],3
140,"shield_charge_shield_fadein",[253],4
141,"shield_charge_shield_fadein",[253],5
142,"shield_charge_shield_fadeout",[254],0
143,"shield_charge_shield_fadeout",[258],2
144,"shield_charge_shield_fadeout",[254],3
145,"shield_charge_shield_fadeout",[254],4
146,"shield_charge_shield_fadeout",[254],5
147,"flame_dash_epk",[217],11
148,"virulent_arrow_epk",[366],0
149,"virulent_arrow_epk",[367],1
150,"virulent_arrow_epk",[369],2
151,"virulent_arrow_epk",[398],3
152,"tempest_shield_shield",[368],0
153,"tempest_shield_shield",[397],1
154,"tornado_shot_epk",[370],0
155,"tornado_shot_epk",[370],2
156,"tornado_shot_epk",[381],3
157,"tornado_shot_epk",[440],4
158,"soul_link",[375],0
159,"flame_link",[376],0
160,"remora_link",[377],0
161,"bulwark_link",[378],0
162,"trigger_link",[379],0
163,"critical_link",[380],0
164,"expanding_fire_cone_epk",[382],1
165,"crackling_lance_sparkle_boi_first_stage_epk",[195],0
166,"crackling_lance_sparkle_boi_first_stage_epk",[229],1
167,"crackling_lance_sparkle_boi_first_stage_epk",[385],2
168,"crackling_lance_sparkle_boi_second_stage_epk",[196],0
169,"crackling_lance_sparkle_boi_second_stage_epk",[230],1
170,"crackling_lance_sparkle_boi_second_stage_epk",[386],2
171,"crackling_lance_sparkle_boi_third_stage_epk",[197],0
172,"crackling_lance_sparkle_boi_third_stage_epk",[231],1
173,"crackling_lance_sparkle_boi_third_stage_epk",[387],2
174,"crackling_lance_sparkle_boi_fourth_stage_epk",[198],0
175,"crackling_lance_sparkle_boi_fourth_stage_epk",[232],1
176,"crackling_lance_sparkle_boi_fourth_stage_epk",[388],2
177,"crackling_lance_on_hit_epk",[179],0
178,"crackling_lance_on_hit_epk",[220],1
179,"crackling_lance_on_hit_epk",[384],2
180,"molten_shell_shell_epk",[236],4
181,"bubble_shield_hit",[444],0
182,"hydrosphere_revert_epk",[240],0
183,"hydrosphere_revert_epk",[454],1
184,"slither_wither",[37],0
185,"slither_wither",[273],1
186,"laser_spears_spear_glow",[443],0
187,"boneshatter_target_hit",[495],1
188,"cobra_lash_crit",[39],0
189,"cobra_lash_crit",[496],1
190,"venom_gyre_whirling_blades",[60],0
191,"venom_gyre_whirling_blades",[497],1
192,"whirling_blades_fade_out",[498],7
193,"whirling_blades_fade_in",[499],7
194,"kinetic_blast_wand_effect",[68],0
195,"kinetic_blast_wand_effect",[68],1
196,"kinetic_blast_wand_effect",[505],2
197,"ring_of_ice_statue_shatter",[528],0
198,"ring_of_ice_weapon_shatter",[529],0
199,"vaal_flicker_cut_wound",[530],0
200,"vaal_flicker_cut_wound",[543],1
201,"vaal_flicker_cut_wound",[546],2
202,"vaal_flicker_cut_wound",[549],4
203,"vaal_flicker_cut_wound2",[531],0
204,"vaal_flicker_cut_wound2",[544],1
205,"vaal_flicker_cut_wound2",[547],2
206,"vaal_flicker_cut_wound2",[550],4
207,"vaal_flicker_cut_wound3",[532],0
208,"vaal_flicker_cut_wound3",[545],1
209,"vaal_flicker_cut_wound3",[548],2
210,"vaal_flicker_cut_wound3",[551],4
211,"vaal_flicker_cut_wound",[595],8
212,"vaal_flicker_cut_wound2",[596],8
213,"vaal_flicker_cut_wound3",[597],8
214,"smite_weapon_effect",[537],0
215,"smite_weapon_effect",[542],1
216,"smite_weapon_effect",[600],3
217,"laser_spears_spear_glow",[650],1
218,"fire_wake_spear_shatter",[629],0
219,"fire_wake_spear_shatter",[651],1000
220,"fire_wake_spear_shatter",[629],1001
221,"killing_palm",[662],0
222,"killing_palm_surge",[667],0
223,"killing_palm_dash",[668],0
224,"meditate_aura",[663],0
225,"meditate_aura_end",[664],0
226,"meditate_aura_end_full",[665],0
227,"meditate_aura_end_hit",[666],0
228,"shattering_palm_surge",[674],0
229,"shattering_palm_dash",[675],0
230,"shattering_palm_chill",[676],0
231,"shadow_thief_slash_fade_in",[677],0
232,"shadow_thief_slash_fade_out",[678],0
233,"flicker_strike_afterimage",[594],0
234,"lightning_storm_hit",[687],0
235,"cast_on_shock_activation",[694],0
236,"cast_on_freeze_activation",[695],0
237,"cast_on_ignite_activation",[696],0
238,"cast_on_melee_kill_activation",[697],0
239,"cast_on_death_activation",[698],0
240,"cast_when_stunned_activation",[699],0
241,"cast_on_damage_taken_activation",[700],0
242,"cast_on_crit_activation",[701],0
243,"barrier_invocation_activation",[702],0
244,"elemental_invocation_activation",[703],0
245,"melee_kill_invocation_activation",[704],0
246,"cast_on_dodge_roll_activation",[714],0
247,"cast_while_channelling_activation",[705],0
248,"cast_on_melee_stun_activation",[706],0
249,"flash_grenade_flash_bang",[725],0
250,"armour_fully_broken",[711],0
251,"armour_fully_broken",[711],1
252,"armour_fully_broken",[711],2
253,"bone_offering_active_effect",[727],0
254,"pain_offering_active_effect",[728],0
255,"rapid_shot_weapon_effect",[729],0
256,"rapid_shot_weapon_effect",[729],1000
257,"charged_strike",[732],0
258,"bone_cone_corpse_consumption",[736],0
259,"consume_corpse_consumption",[737],0
260,"power_siphon_drained",[738],0
261,"plague_bearer_activation",[742],0
262,"flameblast_charge",[743],0
263,"flameblast_charge",[743],1
264,"flameblast_charge",[743],2
265,"flameblast_charge",[743],3
266,"flameblast_charge",[743],4
267,"flameblast_charge",[743],5
268,"flameblast_charge",[743],6
269,"flameblast_charge",[743],7
270,"flameblast_charge",[743],8
271,"flameblast_charge",[743],9
272,"flameblast_charge",[743],10
273,"orb_of_storms_arc_hit",[141],0
274,"perfect_strike_flash",[747],0
275,"shield_charge_shield_effect",[748],0
276,"poison_vine_arrow_flower_stack_effect",[749],0
277,"plague_bearer_nova_out_of_plague",[750],0
278,"contagion_apply",[751],0
279,"contagion_apply",[751],1
280,"contagion_apply",[751],2
281,"contagion_apply",[751],3
282,"contagion_apply",[751],4
283,"contagion_apply",[751],5
284,"contagion_spread_epk",[752],0
285,"contagion_spread_epk",[752],1
286,"contagion_spread_epk",[752],2
287,"contagion_spread_epk",[752],3
288,"contagion_spread_epk",[752],4
289,"contagion_spread_epk",[752],5
290,"contagion_death",[762],0
291,"contagion_death",[762],1
292,"contagion_death",[762],2
293,"contagion_death",[762],3
294,"contagion_death",[762],4
295,"contagion_death",[762],5
296,"detonate_dead",[755],0
297,"corpse_cloud_detonation",[759],0
298,"bombadier_marked_for_death",[760],0
299,"raise_zombie_free_corpse",[737],0
300,"hex_blast_hit_effect",[189],0
301,"mana_remnants_character_effect",[761],0
302,"triggered_fiery_death",[755],0
303,"ritual_of_power_consume",[737],0
304,"power_offering_active_effect",[768],0
305,"bone_spear_power_charged_projectile",[769],0
306,"power_offering_charge_gained",[770],0
307,"dark_effigy_projectile_surge",[773],0
308,"monster_dd_area_windup",[775],0
309,"monster_dd_area_windup",[778],1
310,"monster_dd_area_windup",[775],3
311,"monster_dd_area_windup",[775],1000
312,"monster_dd_area_windup",[775],1001
313,"monster_dd_area_windup",[775],1002
314,"monster_dd_area_windup",[778],1003
315,"monster_dd_area_windup",[775],1004
316,"monster_dd_area_windup",[780],1005
317,"monster_dd_area_windup",[782],1006
318,"monster_dd_area_windup_stronger",[777],0
319,"monster_dd_area_windup_stronger",[779],1
320,"monster_dd_area_windup_stronger",[777],3
321,"monster_dd_area_windup_stronger",[777],1000
322,"monster_dd_area_windup_stronger",[777],1001
323,"monster_dd_area_windup_stronger",[777],1002
324,"monster_dd_area_windup_stronger",[779],1003
325,"monster_dd_area_windup_stronger",[777],1004
326,"monster_dd_area_windup_stronger",[781],1005
327,"monster_dd_area_windup_stronger",[782],1006
328,"grim_feast_character_effect",[783],0
329,"grim_feast_corpse_effect",[786],0
330,"grim_feast_overcap_effect",[787],0
331,"lingering_illusion_effect",[788],0
332,"cast_on_minion_death_activation",[790],0
333,"scavenged_plating_reflect",[791],0
334,"volatile_dead_corpse",[796],0
335,"volatile_dead_corpse",[755],1
336,"volatile_dead_corpse",[755],2
337,"volatile_dead_corpse",[758],3
338,"volatile_dead_corpse",[755],4
339,"volatile_dead_corpse",[755],5
340,"eye_of_winter_main_cold",[861],0
341,"eye_of_winter_main_fire",[862],0
342,"eye_of_winter_main_lightning",[863],0
343,"eye_of_winter_shard_cold",[864],0
344,"eye_of_winter_shard_fire",[865],0
345,"eye_of_winter_shard_lightning",[866],0
346,"mana_drain_buff",[794],0
347,"mana_drain_leech",[795],0
348,"shielding_cry_shield_effect",[801],0
349,"ancestral_cry_armour_crumble",[137],0
350,"ancestral_cry_armour_crumble",[137],1
351,"ancestral_cry_armour_crumble",[176],2
352,"ancestral_cry_armour_crumble",[169],3
353,"ice_strike_combo_one",[669],0
354,"ice_strike_combo_two",[671],0
355,"ice_strike_finisher",[673],0
356,"ice_strike_combo_one_fade",[670],0
357,"ice_strike_combo_two_fade",[672],0
358,"blink_teleport_character_effect",[802],0
359,"bone_blast_explode",[803],0
360,"life_remnants_character_effect",[842],0
361,"snipe_crit_window",[746],0
362,"mantra_of_destruction_weapon",[810],0
363,"mantra_of_destruction_character",[811],0
364,"mantra_of_destruction_pickup",[875],0
365,"dazed_consume_effect",[812],0
366,"lingering_illusion_character_effect",[817],0
367,"time_of_need_activation",[819],0
368,"time_of_need_buildup",[820],0
369,"time_of_need_trigger",[821],0
370,"breach_flame_pickup_blue",[873],0
371,"breach_flame_pickup_red",[874],0
372,"breach_flame_pickup_purple",[875],0
373,"elemental_conflux_activation",[850],0
374,"blink_teleport_character_effect",[851],1
375,"charge_mastery_activation",[852],0
376,"flask_hand_fire",[853],0
377,"flask_hand_cold",[855],0
378,"flask_hand_lightning",[856],0
379,"flask_hand_phys",[854],0
380,"flask_hand_chaos",[857],0
381,"shard_despoiler_activation",[858],0
382,"overwhelming_presure_activation",[859],0
383,"alchemist_boon_activation",[860],0
384,"alchemist_boon_spread_life",[867],0
385,"alchemist_boon_spread_mana",[868],0
386,"emergency_reload_effect",[869],0
387,"emergency_reload_effect_lite",[870],0
388,"attrition_activation",[871],0
389,"harvester_activation",[872],0
390,"archmage_activation",[876],0
391,"blink_charge_character_effect",[877],1
392,"shard_despoiler_weapon_effect",[878],0
393,"combat_frenzy_activation",[880],0
394,"cast_on_block_activation",[881],0
395,"gathering_storm_perfect_window",[882],0
396,"withering_presence_activation",[884],0
397,"berserk_activation",[887],0
398,"herald_of_blood_activation",[886],0
399,"herald_of_agony_activation",[885],0
400,"ghost_dance_recover",[907],0
401,"unique_delirium_flask",[908],0
402,"blazing_cluster_marked",[909],0
