"rownum","Id","HASH32"
389,"HarganChatGravicius",407824885
390,"HarganChatGraviciusKilled",-187513311
391,"GrygorChatTolman",-949351754
392,"GrigorChatClarissa",557276362
393,"GrigorChatPietyKilled",268390428
394,"GrigorChatNightmares",393268041
395,"GrigorChatPiety",-105768320
396,"GrigorChatGemlings",-562842384
397,"GrigorChatUndying",1388138218
398,"GrigorChatGravicius",-342517410
399,"MaramoaChatTolman",-1610713974
400,"MaramoaChatClarissa",943910064
401,"MaramoaChatTolmanKilled",2004720452
402,"MaramoaChatUndying",1748884952
403,"MaramoraChatCrossRiver",1628865534
404,"ClarissaChatTolman",-1088243164
405,"ClarissaChatTolmanItem",1371879452
406,"ClarissaChatTolmanFinished",747107723
407,"ClarissaChatVinia",-1819239782
408,"DiallaChatTalc",-1058933505
409,"DiallaChatMalachai",1196637325
410,"DiallaChatGravicius",1763570263
411,"HelenaChatGem",-138999993
412,"HelenaChatFidelitas",1113967407
413,"HelenaChatDominus",-1022547940
414,"HelenaChatRoad",-107977932
415,"HelenaChatSilk",1928181351
416,"HelenaChatKilledShadow",260590513
417,"HelenaChatYeena",-1909582293
418,"KilledBiteZombie",-1669082551
419,"SeenPrisonDiary",349529361
420,"BestelChatMedicineChest",-889721158
421,"GruestChatLight",-1992933239
422,"YeenaChatLight",1088122847
423,"a3q11-QuestReceived",-162608298
424,"a3q11-HaveSewerKeys",2114746223
425,"a3q11-UsedSewerKeys",-815718672
426,"a3q11-HaveBust1",1176441223
427,"a3q11-HaveBust2",1114106846
428,"a3q11-HaveBust3",-1243902563
429,"a3q11-DeliveredBust1",1665226014
430,"a3q11-DeliveredBust2",-836788596
431,"a3q11-DeliveredBust3",806799010
432,"CompletedStashTutorial",13701071
433,"CompletedOverlapMapTutorial",-1839992145
434,"a3q5-HaveTalc",-2118521745
435,"a3q5-UsedTalc",1343256009
436,"ClarissaChatSewerKeys",-1641419049
437,"ClarissaChatMaramoa",2057512158
438,"ClarissaChatHargan",950996331
439,"ClarissaChatGrigor",1868513938
440,"ClarissaChatPietyWork",-50882844
441,"ClarissaChatGravicius",-310412088
442,"ClarissaChatCataclysm",-539010333
443,"ClarissaChatStatues",927456952
444,"ClarissaChatLunaris",750473664
445,"GrigorChatVictario",2031747283
446,"GrigorChatMaramoa",1740507988
447,"GrigorChatHargan",-1251494376
448,"GrigorChatEzomytes",-1993099169
449,"GrigorChatBridge",499585772
450,"a3q3-GrigorSurprised",1474810372
451,"GrigorChatPostQuest",1558900472
452,"GrigorChatGraviciusDead",761858978
453,"GrigorChatLunaris",800389074
454,"GrigorChatSentari",-69877439
455,"HarganChatMaramoa",1117723075
456,"HarganChatClarissa",1992520079
457,"HarganChatGrigor",-507687279
458,"HarganChatRebellion",-430846243
459,"a3q11-Congratulated",1881922342
460,"a3q11-UsedRewardBook",-839253617
461,"HarganChat1DeliveredBust",981704348
462,"HarganChat2DeliveredBusts",1487128798
463,"MaramoaChatGrigor",-1043832853
464,"MaramoaChatHargan",-1472736249
465,"MaramoaChatRebellion",-825072845
466,"MaramoaChatSphincter",948182482
467,"MaramoaChatCrossedRiver",-804976136
468,"MaramoaChatPiety",-1440367770
469,"a3q9-HaveTowerKey",2051537864
470,"a3q9-UsedTowerKey",-1560771149
471,"a3q5-QuestRewardSeen",-237295257
472,"DiallaChatBurn",-1635638929
473,"DiallaChatChitus",194709497
474,"FinishedVaalOversoulQuest",-1034293338
475,"a3q9-DrivenOffPiety",1961402263
476,"a3q8-SeenBarrier",-1011292426
477,"SeenPyramidDust",1484725833
478,"a3q5-SeenSewerGrating",-1546149398
479,"DiallaChatSulphite",-2088722614
480,"AbyssEncountered",86939500
481,"SilkChatLight",1371123784
482,"HeardTolmanScream",-1450978187
483,"BestelChatBlockedRoad",-1434962525
484,"a5q1-SeenTown",1448276736
485,"SiosaIntroduced",1435351911
486,"a3q12-QuestReceived",486273540
487,"a3q12-HavePage1",454648160
488,"a3q12-HavePage2",-1963513530
489,"a3q12-HavePage3",-1839856276
490,"a3q12-HavePage4",1467529002
491,"a3q12-DeliveredPages",-1953357422
492,"a3q12-Congratulated",971341468
493,"a3q12-QuestRewardSeen",1264702560
494,"a3q12-QuestRewardTaken",-784066702
495,"a1q7-HaveRewardBook",2049361083
496,"a3q11-HaveRewardBook",-133788069
497,"a3q13-PlumDelivered",-645913758
498,"a3q13-DecanterDelivered",-1962704298
499,"a1q6-HaveRewardBook",1021196600
500,"a1q6-Congratulated",-797835911
501,"a1q9-HaveRewardBook",565398939
502,"a3q9-HaveRewardBook",1427549031
503,"a1q6-Congratulated2",247251642
504,"a3q9-QuestRewardSeen",958253376
505,"a3q9-Congratulated",-1700436094
506,"a3q11-QuestRewardSeen",-1540573179
507,"a1q8-Congratulated",-441171200
508,"a1q8-HaveRewardBook",292675676
509,"a1q8-QuestRewardSeen",96349036
510,"a2q5-Congratulated",-1002043104
511,"a2q5-HaveRewardBook",-859486306
512,"a2q11-SeenCaptain",-720102732
513,"a2q11-SeenKey",-894662585
514,"a1q3-SeenMerveil",713835873
515,"a1q2-SeenBrutus",1809646505
516,"a2q8-KilledLegit",-2025181356
517,"SiosaChatArchives",-1536614194
518,"SiosaChatTranslation1",-632680067
519,"SiosaChatTranslation2",1492161891
520,"SiosaChatTranslation3",-1619688181
521,"SiosaChatTranslation4",-2083575571
522,"SiosaChatPainting",-117909518
523,"SiosaChatDoryani",1988670186
524,"SiosaChatMalachai",-445331522
525,"SiosaChatAtziri",1995831975
526,"SiosaChatCataclysm",-302573369
527,"BetrayalOwner",2063236105
528,"ClarissaChatRebellion",-1805039936
529,"ClarissasChatCrying",-1043711799
530,"Fairgraves2OnCataclysm",902921883
531,"a3q13-QuestRewardSeen",1650385071
532,"ScionUnlocked",-1412634968
533,"a3q13-AboutToGetReward",399213913
534,"WashedUp",-683765631
535,"Met-Letters",1589822707
536,"Met-KaruiGlyph1",1213198876
537,"Met-KaruiGlyph2",-245465755
538,"Met-KaruiGlyph3",-169012021
539,"Met-KaruiGlyph4",629110420
540,"Met-KaruiGlyph5",1991538379
541,"Met-KaruiGlyph6",1889980854
542,"Met-KaruiGlyph7",186852212
543,"Met-ShavronneDiary",1685075045
544,"Met-Graffiti1",744826845
545,"Met-Graffiti2",-1591233983
546,"Met-Graffiti3",-756177854
547,"Met-Graffiti4",1703966121
548,"Met-Graffiti5",-1980770644
549,"Met-Graffiti6",-1363211315
550,"Met-VictarioDiary",-1985335737
551,"AudioEventKilledFireFury",424332671
552,"AudioEventKilledKuduku",-478555909
553,"AudioEventKilledMerveilDaughter",-325650331
554,"AudioEventKilledGeofri",-1688302462
555,"AudioEventKilledWeaver",-348450542
556,"AudioEventKilledMarceusStatue",-1769437429
557,"AudioEventKilledKole",-1833843528
558,"AudioEventKilledDweller",8390938
559,"AudioEventKilledBiteZombie",338041457
560,"AudioEventKilledHillock",360454643
561,"AudioEventKilledKadavrus",-1572519140
562,"AudioEventKilledBrutus",-903200949
563,"AudioEventKilledMerveil",-1594560707
564,"AudioEventKilledWhiteBeast",962188485
565,"AudioEventKilledFairgraves",31740530
566,"AudioEventKilledOversoul",-1709693832
567,"AudioEventKilledFidelitas",1057986412
568,"AudioEventKilledGravicius",1040796880
569,"AudioEventDrivenOffPiety",-465363339
570,"AudioEventKilledPiety",1355946478
571,"AudioEventKilledDominus",-258031393
572,"JunMission-Received",-1781307847
573,"JunMission-SuppressAlerts",-827126967
574,"JunMission-SeenAllEncounters",937373702
575,"JunMission-FinishedAllEncounters",-1153054301
576,"JunMission-SeenFort",-48917726
577,"JunMission-SeenLab",-2019800041
578,"JunMission-SeenCart",2039783865
579,"JunMission-SeenGank",457635093
580,"JunMission-CompletedFort",-1625174203
581,"JunMission-CompletedLab",286881503
582,"JunMission-CompletedCart",-1165776869
583,"JunMission-CompletedGank",1524154984
584,"JunMission-AbandonedFort",-1806659209
585,"JunMission-AbandonedLab",-231222436
586,"JunMission-AbandonedCart",57453015
587,"JunMission-AbandonedGank",1718914112
588,"SeenPietyPrison",-553191569
589,"AudioEventFairgraves2Dead",1536521751
590,"AudioEventSeenSpikes",2070125294
591,"AlvaKilledFirstArchitect",-158450244
592,"SinOnKitavaDead",-69725813
593,"a3q10-SeenDialla",822071918
594,"ReadLetter1",-218971703
595,"ReadLetter2",599419075
596,"ReadLetter3",-780918284
597,"ReadLetter4",-714660758
598,"ReadLetter5",-1883480459
599,"ReadLetter6",-2015782746
600,"ReadLetter7",-971205691
601,"ReadLetter8",-26328744
602,"ReadLetter9",-654269715
603,"ReadLetter10",387097198
604,"ReadLetter11",-768638074
605,"ReadLetter12",982846392
606,"ReadLetter13",-282050536
607,"ReadLetter14",141306554
608,"ReadLetter15",306004214
609,"ReadKaruiStone1",-1717430203
610,"ReadKaruiStone2",1329596202
611,"ReadKaruiStone3",1011160153
612,"ReadKaruiStone4",703465639
613,"ReadKaruiStone5",-560582964
614,"ReadKaruiStone6",1734331445
615,"ReadKaruiStone7",2137762661
616,"ReadVictario1",-1805959079
617,"ReadVictario2",888478815
618,"ReadVictario3",406930571
619,"ReadVictario4",-1628019041
620,"ReadVictario5",-530050301
621,"ReadVictario6",-639700912
622,"ReadVictario7",-1222439792
623,"ReadMapDevice",894939672
624,"ReadGaribaldiBook1",-1754476825
625,"ReadGaribaldiBook2",133668125
626,"ReadGaribaldiBook3",-1604177691
627,"ReadGaribaldiBook4",1266190753
628,"ReadGaribaldiBook5",1080075949
629,"ReadGaribaldiBook6",264801842
630,"ReadVictarioBook1",1285843134
631,"ReadVictarioBook2",911929651
632,"ReadVictarioBook3",258586652
633,"ReadVictarioBook4",-1582221276
634,"ReadTrinianBook1",-1311312513
635,"ReadTrinianBook2",-828076807
636,"ReadTrinianBook3",2000307349
637,"ReadTrinianBook4",1804938676
638,"ReadTrinianBook5",-196307707
639,"ReadTrinianBook6",918689957
640,"ReadTrinianBook7",47766938
641,"ReadMalachaiStatue",728053124
642,"AchievementRareEachSlot",-239865696
643,"AchievementEquipUnique",-1695233923
644,"AchievementCheckWaypoints",719907162
645,"AlvaIntroduction",110333366
646,"Descent2KilledBoss1",-678376016
647,"Descent2KilledBoss2",-2083823154
648,"Descent2KilledBoss3",889551912
649,"Descent2KilledBoss4",2014163952
650,"AchievementHave9Zombies",-1193119369
651,"AchievementHave3Totems",-1668360171
652,"AlvaFirstIncursionComplete",-991964808
653,"ReadArteriLetter",135559290
654,"Descent2KilledBoss5",1620141713
655,"Descent2Reward1",-905705592
656,"Descent2Reward2",-397627727
657,"Descent2Reward3",647121463
658,"Descent2Reward4",-903324184
659,"AlvaSecondIncursionComplete",-1415807136
660,"AchievementPublicParty",-207184957
661,"Visited-3_14_2",-657227565
662,"AchievementHave60Minions",-608768740
663,"a4q1-QuestReceived",-1590168367
664,"a4q1-OyunQuest",-602077296
665,"a4q1-QuestComplete",1863380675
666,"a4q2-QuestRewardTaken",-1757070511
667,"a4q2-Congratulated",-299263454
668,"a4q2-UsedBanner",-83774571
669,"a4q2-OyunShownBanner",959276764
670,"a4q2-HaveBanner",-233958680
671,"a4q2-SeenVoll",803813282
672,"a4q2-QuestReceived",1388670851
673,"Visited-4_town",-2131702608
674,"Visited-4_1",126019036
675,"Visited-4_2",2002638235
676,"Visited-4_3_1",1846726699
677,"Visited-4_3_2",-369553102
678,"Visited-4_3_3",368137264
679,"Visited-4_4_1",-1225778009
680,"Visited-4_4_2",-1256405797
681,"Visited-4_4_3",-1221416427
682,"Visited-4_5_1",-436518132
683,"Visited-4_5_2",-2043292005
684,"Visited-4_6_1",-466265603
685,"Visited-4_6_2",-530017931
686,"Visited-4_6_3",-25520499
687,"a4q2-KilledVoll",1060964984
688,"a4q1-FindRapture",-28120467
689,"a4q3q4-QuestRewardTaken",-937881219
690,"a4q3-Congratulated",574821171
691,"a4q3-HaveGem",-470638546
692,"a4q3-SeenKaom",818721434
693,"a4q1-GemQuestsReceived",-589051713
694,"a4q3-KilledKaom",-78222463
695,"a4q4-Congratulated",608305489
696,"a4q4-HaveGem",-1679642537
697,"a4q4-SeenDaresso",-1279660452
698,"a4q1-RaptureActivated",73585256
699,"a4q5-QuestComplete",-2115362810
700,"a4q5-HaveOrgan3",-1322509872
701,"a4q5-HaveOrgan2",-2080926577
702,"a4q5-HaveOrgan1",-652488530
