"rownum","Id","[rid]","i32","i32","rid"
124,"reap_beam",[438],1,0,""
125,"reap_beam",[544],1,1,""
126,"reap_beam",[570],1,2,""
127,"charged_dash_launch",[637],1,0,""
128,"charged_dash_launch",[638],1,1,""
129,"channelled_lightning_beam",[647],1,0,""
130,"shadow_thief_slash_link",[650],1,0,""
131,"electric_fence_arrow_wire",[656],2,0,""
132,"stone_gaze",[63],3,0,""
133,"stone_gaze",[659],3,1,""
134,"stone_gaze",[660],3,2,""
135,"flicker_strike_beam",[662],1,0,""
136,"stormblast_bolt_beam",[710],1,0,""
137,"stormblast_bolt_beam",[710],1,4,""
138,"ice_bind",[724],1,0,""
139,"lightning_arrow_arc",[711],1,0,""
140,"poison_vine_arrow_vine",[720],1,0,""
141,"mana_remnants_beam",[727],1,0,""
142,"tempest_bell_recall",[734],1,0,""
143,"ritual_of_power_grant",[736],1,0,""
144,"offering_of_power_grant",[737],1,0,""
145,"mana_drain_weave",[740],1,0,""
146,"ancestral_cry_consume",[273],1,0,""
147,"ancestral_cry_consume",[273],1,1,""
148,"ancestral_cry_consume",[314],1,2,""
149,"ancestral_cry_consume",[309],1,3,""
150,"ice_strike_surge_beam",[707],1,0,""
151,"life_remnants_beam",[664],1,0,""
152,"totem_defender_beam",[747],1,0,""
153,"trick_shot_arc",[749],3,0,""
154,"mantra_of_destruction_weapon_beam",[752],1,0,""
155,"pinned",[708],1,0,""
156,"pinned",[753],1,1,""
157,"pinned",[754],1,2,""
158,"pinned",[753],1,3,""
