"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32","i32","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
58,1512,14475,16,32,0,0,0,1,1,"","",""
59,1072,14476,16,34,0,0,0,1,1,"","",""
60,1524,14477,16,36,0,0,0,1,1,"","",""
61,1460,14483,16,38,0,0,0,1,1,"","",""
62,1566,14484,16,40,0,0,0,1,1,"","",""
63,1514,14485,16,42,0,0,0,1,1,"","",""
64,1499,14486,16,44,0,0,0,1,1,"","",""
65,1525,14487,16,46,0,0,0,1,1,"","",""
66,1488,14491,16,48,0,0,0,1,1,"","",""
67,1501,14492,16,50,0,0,0,1,1,"","",""
68,583,14493,16,52,0,0,0,1,1,"","",""
69,331,14494,16,54,0,0,0,1,1,"","",""
70,1546,14495,16,56,0,0,0,1,1,"","",""
71,1536,14499,16,58,0,0,0,1,1,"","",""
72,1478,14500,16,60,0,0,0,1,1,"","",""
73,258,14501,16,62,0,0,0,1,1,"","",""
74,1522,14502,16,64,0,0,0,1,1,"","",""
75,354,14503,16,66,0,0,0,1,1,"","",""
76,334,14504,16,68,0,0,0,1,1,"","",""
77,1515,14508,13,0,0,0,0,1,1,"","",""
78,92,14509,13,2,0,0,0,1,1,"","",""
79,351,14511,13,4,0,0,0,1,1,"","",""
80,1518,14515,13,6,0,0,0,1,1,"","",""
81,1547,14516,13,8,0,0,0,1,1,"","",""
82,1548,14518,13,10,0,0,0,1,1,"","",""
83,338,14519,13,12,0,0,0,1,1,"","",""
84,86,14520,13,14,0,0,0,1,1,"","",""
85,1483,14523,13,16,0,0,0,1,1,"","",""
86,1465,14524,13,18,0,0,0,1,1,"","",""
87,90,14525,13,20,0,0,0,1,1,"","",""
88,466,14526,13,22,0,0,0,1,1,"","",""
89,1106,14527,13,24,0,0,0,1,1,"","",""
90,1543,14531,13,26,0,0,0,1,1,"","",""
91,88,14532,13,28,0,0,0,1,1,"","",""
92,1549,14533,13,30,0,0,0,1,1,"","",""
93,1591,14535,13,32,0,0,0,1,1,"","",""
94,1353,14537,13,34,0,0,0,1,1,"","",""
95,335,14538,13,36,0,0,0,1,1,"","",""
96,1539,14539,13,38,0,0,0,1,1,"","",""
97,1520,14543,13,40,0,0,0,1,1,"","",""
98,1481,14544,13,42,0,0,0,1,1,"","",""
99,1506,14549,14,0,0,0,0,1,1,"","",""
100,1510,14550,14,2,0,0,0,1,1,"","",""
101,830,14551,14,4,0,0,0,1,1,"","",""
102,1521,14552,14,6,0,0,0,1,1,"","",""
103,1637,14553,14,8,0,0,0,1,1,"","",""
104,1509,14558,14,10,0,0,0,1,1,"","",""
105,1513,14559,14,12,0,0,0,1,1,"","",""
106,1484,14560,14,14,0,0,0,1,1,"","",""
107,1533,14561,14,16,0,0,0,1,1,"","",""
108,1564,14565,14,18,0,0,0,1,1,"","",""
109,81,14566,14,20,0,0,0,1,1,"","",""
110,125,14567,14,22,0,0,0,1,1,"","",""
111,76,14568,14,24,0,0,0,1,1,"","",""
112,84,14569,14,26,0,0,0,1,1,"","",""
113,1474,14573,14,28,0,0,0,1,1,"","",""
114,180,14574,14,30,0,0,0,1,1,"","",""
115,1599,14575,14,32,0,0,0,1,1,"","",""
116,80,14580,14,34,0,0,0,1,1,"","",""
117,315,14586,14,36,0,0,0,1,1,"","",""
118,1613,14587,14,38,0,0,0,1,1,"","",""
119,1500,14591,17,0,0,0,0,1,1,"","",""
120,1565,14592,17,2,0,0,0,1,1,"","",""
121,1473,14593,17,4,0,0,0,1,1,"","",""
122,1569,14595,17,6,0,0,0,1,1,"","",""
123,738,14596,17,8,0,0,0,1,1,"","",""
124,836,14598,17,10,0,0,0,1,1,"","",""
125,1567,14604,17,12,0,0,0,1,1,"","",""
126,1571,14605,17,14,0,0,0,1,1,"","",""
127,1579,14607,17,16,0,0,0,1,1,"","",""
128,1479,14615,17,18,0,0,0,1,1,"","",""
129,1459,14616,17,20,0,0,0,1,1,"","",""
130,109,14617,17,22,0,0,0,1,1,"","",""
131,1570,14618,17,24,0,0,0,1,1,"","",""
132,175,14620,17,26,0,0,0,1,1,"","",""
133,1467,14639,28,0,0,0,0,1,1,"","",""
134,1588,14640,28,2,0,0,0,1,1,"","",""
135,1611,14642,28,4,0,0,0,1,1,"","",""
136,1469,14643,28,6,0,0,0,1,1,"","",""
137,1612,14644,28,8,0,0,0,1,1,"","",""
138,361,14652,11,0,0,0,0,1,1,"","",""
139,57,14653,11,2,0,0,0,1,1,"","",""
140,1663,14663,1,0,0,0,0,1,1,"","",""
141,1653,14664,1,1,0,0,0,1,1,"","",""
142,1654,14665,1,2,0,0,0,1,1,"","",""
143,422,14666,1,3,0,0,0,1,1,"","",""
144,1662,14667,1,4,0,0,0,1,1,"","",""
145,116,14668,1,5,0,0,0,1,1,"","",""
146,1655,14669,1,6,0,0,0,1,1,"","",""
147,1608,14670,1,7,0,0,0,1,1,"","",""
148,1656,14672,1,8,0,0,0,1,1,"","",""
149,1657,14674,1,9,0,0,0,1,1,"","",""
150,243,14675,1,10,0,0,0,1,1,"","",""
151,94,14677,1,11,0,0,0,1,1,"","",""
152,1658,14678,1,12,0,0,0,1,1,"","",""
153,1659,14679,1,13,0,0,0,1,1,"","",""
154,1660,14680,1,14,0,0,0,1,1,"","",""
155,62,14681,1,15,0,0,0,1,1,"","",""
156,1661,14682,1,16,0,0,0,1,1,"","",""
157,36,14683,2,0,0,0,0,1,1,"","",""
158,1639,14687,2,1,0,0,0,1,1,"","",""
159,54,14688,2,2,0,0,0,1,1,"","",""
160,1640,14689,2,3,0,0,0,1,1,"","",""
161,1622,14690,2,4,0,0,0,1,1,"","",""
162,1641,14691,2,5,0,0,0,1,1,"","",""
163,1642,14693,2,6,0,0,0,1,1,"","",""
164,56,14694,2,7,0,0,0,1,1,"","",""
165,1643,14695,2,8,0,0,0,1,1,"","",""
166,1644,14696,2,9,0,0,0,1,1,"","",""
167,1645,14697,2,10,0,0,0,1,1,"","",""
168,545,14698,2,11,0,0,0,1,1,"","",""
169,284,14699,2,12,0,0,0,1,1,"","",""
170,1307,14700,2,13,0,0,0,1,1,"","",""
171,1436,14701,2,14,0,0,0,1,1,"","",""
172,235,14703,2,15,0,0,0,1,1,"","",""
173,198,14704,2,16,0,0,0,1,1,"","",""
174,456,14706,2,17,0,0,0,1,1,"","",""
175,787,14707,2,18,0,0,0,1,1,"","",""
176,1607,14713,2,19,0,0,0,1,1,"","",""
177,39,14714,2,20,0,0,0,1,1,"","",""
178,455,14715,2,21,0,0,0,1,1,"","",""
179,1411,14717,2,22,0,0,0,1,1,"","",""
180,98,14718,12,0,0,0,0,1,1,"","",""
181,1589,14719,12,2,0,0,0,1,1,"","",""
182,1596,14720,12,4,0,0,0,1,1,"","",""
183,1597,14722,12,6,0,0,0,1,1,"","",""
184,1559,14723,12,8,0,0,0,1,1,"","",""
185,849,14725,12,10,0,0,0,1,1,"","",""
186,1466,14726,12,12,0,0,0,1,1,"","",""
187,903,14729,12,14,0,0,0,1,1,"","",""
188,1090,14730,12,16,0,0,0,1,1,"","",""
189,298,14735,12,18,0,0,0,1,1,"","",""
190,1614,14738,12,20,0,0,0,1,1,"","",""
191,1573,14813,8,0,0,0,0,1,1,"","",""
192,1574,14814,8,2,0,0,0,1,1,"","",""
193,681,14815,8,4,0,0,0,1,1,"","",""
194,1631,14816,8,6,0,0,0,1,1,"","",""
195,1598,14818,8,8,0,0,0,1,1,"","",""
196,1580,14831,8,10,0,0,0,1,1,"","",""
197,50,14832,8,12,0,0,0,1,1,"","",""
198,1605,14833,8,14,0,0,0,1,1,"","",""
199,782,14834,8,16,0,0,0,1,1,"","",""
200,172,14837,8,18,0,0,0,1,1,"","",""
201,264,14838,8,20,0,0,0,1,1,"","",""
202,413,14903,32,0,0,0,0,1,1,"","",""
203,181,14904,32,2,0,0,0,1,1,"","",""
204,1575,14905,32,4,0,0,0,1,1,"","",""
205,1623,14907,32,6,0,0,0,1,1,"","",""
206,1650,14908,32,8,0,0,0,1,1,"","",""
207,1626,14940,5,0,0,0,0,1,1,"","",""
208,313,14941,5,1,0,0,0,1,1,"","",""
209,1628,14943,5,2,0,0,0,1,1,"","",""
210,1593,14952,10,0,0,0,0,1,1,"","",""
211,148,14953,10,2,0,0,0,1,1,"","",""
212,1635,14954,10,4,0,0,0,1,1,"","",""
213,49,14956,10,6,0,0,0,1,1,"","",""
214,1444,14965,9,0,0,0,0,1,1,"","",""
215,129,14966,9,2,0,0,0,1,1,"","",""
216,1585,14968,9,4,0,0,0,1,1,"","",""
217,48,14970,9,6,0,0,0,1,1,"","",""
218,1629,14983,26,0,0,0,0,1,1,"","",""
219,1625,14984,26,2,0,0,0,1,1,"","",""
220,1471,15001,29,0,0,0,0,1,1,"","",""
221,1581,15004,29,2,0,0,0,1,1,"","",""
222,1480,15006,29,4,0,0,0,1,1,"","",""
223,1480,15007,29,6,0,0,0,1,1,"","",""
224,1480,15008,29,8,0,0,0,1,1,"","",""
225,1550,15029,15,84,0,0,0,1,1,"","",""
226,1551,15030,16,70,0,0,0,1,1,"","",""
227,1552,15031,13,44,0,0,0,1,1,"","",""
228,1554,15032,14,40,0,0,0,1,1,"","",""
229,1553,15033,29,10,0,0,0,1,1,"","",""
230,1555,15034,15,86,0,0,0,1,1,"","",""
231,1428,15035,16,72,0,0,0,1,1,"","",""
232,1666,15036,13,46,0,0,0,1,1,"","",""
233,1667,15037,2,23,0,0,0,1,1,"","",""
234,1668,15038,2,24,0,0,0,1,1,"","",""
235,1669,15039,2,25,0,0,0,1,1,"","",""
236,1332,15040,16,74,0,0,0,1,1,"","",""
237,1665,15041,12,22,0,0,0,1,1,"","",""
238,1328,15042,17,28,0,0,0,1,1,"","",""
239,1329,15043,13,48,0,0,0,1,1,"","",""
240,1670,15044,17,30,0,0,0,1,1,"","",""
241,1671,15045,16,76,0,0,0,1,1,"","",""
242,1349,15046,0,0,0,0,0,1,1,"","",""
243,1672,15047,8,22,0,0,0,1,1,"","",""
244,1234,15048,16,78,0,0,0,1,1,"","",""
245,1233,15049,15,88,0,0,0,1,1,"","",""
246,1675,15050,0,1,0,0,0,1,1,"","",""
247,1676,15051,32,10,0,0,0,1,1,"","",""
248,1673,15053,10,8,0,0,0,1,1,"","",""
249,1681,15054,14,42,0,0,0,1,1,"","",""
250,1682,15055,12,24,0,0,0,1,1,"","",""
251,1674,15056,15,90,0,0,0,1,1,"","",""
252,839,15057,15,92,0,0,0,1,1,"","",""
253,825,15058,13,50,0,0,0,1,1,"","",""
254,1677,15059,11,4,0,0,0,1,1,"","",""
255,815,15060,1,17,0,0,0,1,1,"","",""
256,829,15061,1,18,0,0,0,1,1,"","",""
257,823,15062,1,19,0,0,0,1,1,"","",""
258,723,15063,19,0,0,0,0,1,1,"","",""
259,723,15064,19,1,0,0,0,1,1,"","",""
260,723,15065,19,2,0,0,0,1,1,"","",""
261,1245,15066,19,3,0,0,0,1,1,"","",""
262,1679,15067,19,4,0,0,0,1,1,"","",""
263,1684,15068,19,5,0,0,0,1,1,"","",""
264,1685,15069,19,6,0,0,0,1,1,"","",""
265,1683,15070,19,7,0,0,0,1,1,"","",""
266,1664,15071,19,8,0,0,0,1,1,"","",""
267,1680,15072,19,9,0,0,0,1,1,"","",""
