"rownum","StoredItem","IsInGame","IsEnabled"
412,9641,1,1
413,9642,1,1
414,9643,1,1
415,9644,1,1
416,9645,1,1
417,9646,1,1
418,9647,1,1
419,9648,1,1
420,9649,1,1
421,9650,1,1
422,9651,1,1
423,9652,1,1
424,9653,1,1
425,9654,1,1
426,9655,1,1
427,9656,1,1
428,9657,1,1
429,9658,1,1
430,9659,1,1
431,9660,1,1
432,9661,1,1
433,11041,1,1
434,11042,1,1
435,11043,1,1
436,11044,1,1
437,11045,1,1
438,11180,1,1
439,11181,1,1
440,11182,"",""
441,11318,1,1
442,11319,1,1
443,11320,1,1
444,11321,1,1
