"rownum","Buff","[rid]","i32"
114,"ignite",[1612],19
115,"ignite",[1665],20
116,"ignite",[1669],21
117,"ignite",[1670],22
118,"ignite",[1685],23
119,"ignite",[1735],24
120,"ignite",[1740],25
121,"ignite",[1794],26
122,"ignite",[1807],27
123,"ignite",[1819],28
124,"ignite",[1917],29
125,"ignite",[2016],30
126,"ignite",[2027],31
127,"ignite",[2101],32
128,"scorch",[976],0
129,"scorch",[1819],1
130,"shock",[5],0
131,"shock",[220],1
132,"shock",[221],2
133,"shock",[222],3
134,"shock",[1097],4
135,"shock",[223],5
136,"shock",[1573],6
137,"shock",[1581],7
138,"shock",[1681],8
139,"shock",[1684],9
140,"shock",[1793],10
141,"shock",[1821],11
142,"shock",[1857],12
143,"shock",[1858],13
144,"shock",[1881],14
145,"shock",[1882],15
146,"shock",[1918],16
147,"shock",[1939],17
148,"shock",[1955],18
149,"shock",[2017],19
150,"shock",[2018],20
151,"shock",[2023],21
152,"shock",[2096],22
153,"shock",[2102],23
154,"sap",[978],0
155,"sap",[1821],1
156,"chill",[3],0
157,"chill",[1619],1
158,"chill",[1786],2
159,"chill",[1795],3
160,"chill",[1823],4
161,"chill",[1915],5
162,"chill",[2092],9
163,"freeze",[4],0
164,"freeze",[1620],1
165,"freeze",[1797],2
166,"freeze",[1820],3
167,"freeze",[1916],4
168,"freeze",[2093],8
169,"brittle",[977],0
170,"brittle",[1823],1
171,"poison",[11],0
172,"poison",[1746],1
173,"poison",[1818],2
174,"poison",[1850],3
175,"poison",[1860],4
176,"poison",[1861],5
177,"bleed",[137],0
178,"bleed",[139],1
179,"bleed",[1543],2
180,"bleed",[1822],3
181,"bleed_moving",[138],0
182,"bleed_moving",[140],1
183,"bleed_moving",[1544],2
184,"bleed_moving",[1822],3
185,"fire_exposure",[1002],0
186,"cold_exposure",[1003],0
187,"lightning_exposure",[1004],0
188,"fire_exposure",[1574],1
189,"cold_exposure",[1575],1
190,"lightning_exposure",[1576],1
191,"fire_exposure",[1577],2
192,"cold_exposure",[1578],2
193,"lightning_exposure",[1579],2
194,"fire_exposure",[1919],3
195,"cold_exposure",[1920],3
196,"lightning_exposure",[1921],3
197,"infernal_blow_debuff",[878],0
198,"infernal_blow_debuff",[1590],1
199,"infernal_blow_debuff2",[879],0
200,"infernal_blow_debuff2",[1591],1
201,"infernal_blow_debuff3",[880],0
202,"infernal_blow_debuff3",[1592],1
203,"infernal_blow_debuff_alt_gem",[2060],0
204,"infernal_blow_debuff_alt_gem",[2061],1
205,"arcane_cloak",[1198],0
206,"arcane_cloak",[1593],1
207,"exsanguinate",[1501],0
208,"exsanguinate",[1594],1
209,"exsanguinate",[1712],2
210,"void_burst",[1595],0
211,"ambush_stealth",[1597],0
212,"cold_snap",[1600],4
213,"cold_snap",[1905],5
214,"cold_snap",[1907],6
215,"blood_rage",[13],0
216,"blood_rage",[1601],1
217,"lightning_strike_vaal_debuff",[863],0
218,"lightning_strike_vaal_debuff",[863],1
219,"lightning_strike_vaal_debuff",[1605],2
220,"lightning_strike_vaal_debuff",[1706],3
221,"lightning_strike_vaal_debuff",[1855],4
222,"lightning_strike",[1938],5
223,"herald_of_ash_buff",[903],-1
224,"herald_of_ash_buff",[324],0
225,"herald_of_ash_burning_buff",[173],0
226,"herald_of_ash_buff",[498],1
227,"herald_of_ash_burning_buff",[467],1
228,"herald_of_ash_buff",[497],2
229,"herald_of_ash_burning_buff",[173],2
230,"herald_of_ash_buff",[676],3
231,"herald_of_ash_burning_buff",[373],3
232,"herald_of_ash_buff",[680],4
233,"herald_of_ash_burning_buff",[173],4
234,"herald_of_ash_buff",[723],5
235,"herald_of_ash_burning_buff",[173],5
236,"herald_of_ash_buff",[809],6
237,"herald_of_ash_burning_buff",[817],6
238,"herald_of_ash_buff",[813],7
239,"herald_of_ash_burning_buff",[173],7
240,"herald_of_ash_buff",[884],8
241,"herald_of_ash_burning_buff",[173],8
242,"herald_of_ash_buff",[888],9
243,"herald_of_ash_burning_buff",[173],9
244,"herald_of_ash_buff",[897],10
245,"herald_of_ash_burning_buff",[173],10
246,"herald_of_ash_buff",[908],11
247,"herald_of_ash_burning_buff",[173],11
248,"herald_of_ash_buff",[913],12
249,"herald_of_ash_burning_buff",[173],12
250,"herald_of_ash_buff",[1040],13
251,"herald_of_ash_burning_buff",[173],13
252,"herald_of_ash_buff",[1063],14
253,"herald_of_ash_burning_buff",[1096],14
254,"herald_of_ash_buff",[1160],15
255,"herald_of_ash_burning_buff",[1164],15
256,"herald_of_ash_buff",[1240],16
257,"herald_of_ash_burning_buff",[173],16
258,"herald_of_ash_buff",[1287],17
259,"herald_of_ash_burning_buff",[173],17
260,"herald_of_ash_buff",[1309],18
261,"herald_of_ash_burning_buff",[1313],18
262,"herald_of_ash_buff",[1378],19
263,"herald_of_ash_burning_buff",[173],19
264,"herald_of_ash_buff",[1450],20
265,"herald_of_ash_burning_buff",[1454],20
266,"herald_of_thunder_buff",[903],-1
267,"herald_of_thunder_buff",[326],0
268,"herald_of_thunder_buff",[326],1
269,"herald_of_thunder_buff",[601],2
270,"herald_of_thunder_buff",[678],3
271,"herald_of_thunder_buff",[682],4
272,"herald_of_thunder_buff",[725],5
273,"herald_of_thunder_buff",[811],6
274,"herald_of_thunder_buff",[815],7
275,"herald_of_thunder_buff",[886],8
276,"herald_of_thunder_buff",[890],9
277,"herald_of_thunder_buff",[899],10
278,"herald_of_thunder_buff",[910],11
279,"herald_of_thunder_buff",[915],12
280,"herald_of_thunder_buff",[1042],13
281,"herald_of_thunder_buff",[1065],14
282,"herald_of_thunder_buff",[1162],15
283,"herald_of_thunder_buff",[1242],16
284,"herald_of_thunder_buff",[1288],17
285,"herald_of_thunder_buff",[1310],18
286,"herald_of_thunder_buff",[1379],19
287,"herald_of_thunder_buff",[1451],20
288,"herald_of_ice_buff",[903],-1
289,"herald_of_ice_buff",[325],0
290,"herald_of_ice_buff",[325],1
291,"herald_of_ice_buff",[600],2
292,"herald_of_ice_buff",[677],3
293,"herald_of_ice_buff",[681],4
294,"herald_of_ice_buff",[724],5
295,"herald_of_ice_buff",[810],6
296,"herald_of_ice_buff",[814],7
297,"herald_of_ice_buff",[885],8
298,"herald_of_ice_buff",[889],9
299,"herald_of_ice_buff",[898],10
300,"herald_of_ice_buff",[909],11
301,"herald_of_ice_buff",[914],12
302,"herald_of_ice_buff",[1041],13
303,"herald_of_ice_buff",[1064],14
304,"herald_of_ice_buff",[1161],15
305,"herald_of_ice_buff",[1241],16
306,"herald_of_ice_buff",[1289],17
307,"herald_of_ice_buff",[1311],18
308,"herald_of_ice_buff",[1380],19
309,"herald_of_ice_buff",[1452],20
310,"herald_of_thunder_active_buff",[0],-1
311,"herald_of_thunder_active_buff",[327],0
312,"herald_of_thunder_active_buff",[327],1
313,"herald_of_thunder_active_buff",[685],2
314,"herald_of_thunder_active_buff",[684],3
315,"herald_of_thunder_active_buff",[683],4
316,"herald_of_thunder_active_buff",[726],5
317,"herald_of_thunder_active_buff",[812],6
318,"herald_of_thunder_active_buff",[816],7
319,"herald_of_thunder_active_buff",[887],8
320,"herald_of_thunder_active_buff",[891],9
321,"herald_of_thunder_active_buff",[900],10
322,"herald_of_thunder_active_buff",[911],11
323,"herald_of_thunder_active_buff",[916],12
324,"herald_of_thunder_active_buff",[1043],13
325,"herald_of_thunder_active_buff",[1066],14
326,"herald_of_thunder_active_buff",[1163],15
327,"herald_of_thunder_active_buff",[1243],16
328,"herald_of_thunder_active_buff",[1290],17
329,"herald_of_thunder_active_buff",[1312],18
330,"herald_of_thunder_active_buff",[1381],19
331,"herald_of_thunder_active_buff",[1453],20
332,"herald_of_agony_buff",[903],-1
333,"herald_of_agony_buff",[920],0
334,"herald_of_agony_buff",[920],1
335,"herald_of_agony_buff",[920],2
336,"herald_of_agony_buff",[920],3
337,"herald_of_agony_buff",[920],4
338,"herald_of_agony_buff",[920],5
339,"herald_of_agony_buff",[920],6
340,"herald_of_agony_buff",[920],7
341,"herald_of_agony_buff",[920],8
342,"herald_of_agony_buff",[920],9
343,"herald_of_agony_buff",[923],10
344,"herald_of_agony_buff",[921],11
345,"herald_of_agony_buff",[922],12
346,"herald_of_agony_buff",[924],13
347,"herald_of_agony_buff",[925],14
348,"herald_of_agony_buff",[1158],15
349,"herald_of_agony_buff",[1245],16
350,"herald_of_agony_buff",[1286],17
351,"herald_of_agony_buff",[1308],18
352,"herald_of_agony_buff",[1377],19
353,"herald_of_agony_buff",[1449],20
354,"herald_of_light_buff",[903],-1
355,"herald_of_light_buff",[927],0
356,"herald_of_light_buff",[927],1
357,"herald_of_light_buff",[927],2
358,"herald_of_light_buff",[927],3
359,"herald_of_light_buff",[927],4
360,"herald_of_light_buff",[927],5
361,"herald_of_light_buff",[927],6
362,"herald_of_light_buff",[927],7
363,"herald_of_light_buff",[927],8
364,"herald_of_light_buff",[927],9
365,"herald_of_light_buff",[930],10
366,"herald_of_light_buff",[928],11
367,"herald_of_light_buff",[929],12
368,"herald_of_light_buff",[931],13
369,"herald_of_light_buff",[932],14
370,"herald_of_light_buff",[1159],15
371,"herald_of_light_buff",[1244],16
372,"herald_of_light_buff",[1285],17
373,"herald_of_light_buff",[1307],18
374,"herald_of_light_buff",[1376],19
375,"herald_of_light_buff",[1448],20
376,"burning_arrow_debuff",[1174],0
377,"burning_arrow_debuff",[1175],1
378,"mortar_barrage_mine_aura",[1130],0
379,"mortar_barrage_mine_aura",[1623],2
380,"mine_lightning_explosion_aura",[1120],0
381,"mine_lightning_explosion_aura",[1624],2
382,"cold_projectile_mine_aura",[1129],0
383,"cold_projectile_mine_aura",[1625],2
384,"vaal_arc_buff",[893],6
385,"vaal_arc_buff",[941],7
386,"vaal_arc_buff",[1103],8
387,"flame_wall_burning",[173],0
388,"flame_wall_burning",[1051],1
389,"flame_wall_burning",[1568],2
390,"flame_wall_burning",[1630],3
391,"plague_bearer_at_max_damage",[903],-1
392,"plague_bearer_at_max_damage",[1116],0
393,"plague_bearer_at_max_damage",[1116],1
394,"plague_bearer_at_max_damage",[1116],2
395,"plague_bearer_buff_active_aura",[903],-1
396,"plague_bearer_buff_active_aura",[1117],0
397,"plague_bearer_buff_active_aura",[1117],1
398,"plague_bearer_buff_active_aura",[1117],2
399,"plague_bearer_accumulating",[903],-1
400,"plague_bearer_accumulating",[1126],0
401,"plague_bearer_accumulating",[1631],1
402,"plague_bearer_accumulating",[1752],2
403,"plague_bearer_aura",[903],-1
404,"plague_bearer_aura",[1127],0
405,"plague_bearer_aura",[1632],1
406,"plague_bearer_aura",[1753],2
407,"penance_brand_magma_pustule",[1305],0
408,"penance_brand_magma_pustule",[1633],2
409,"penance_brand_many_charges",[1322],0
410,"penance_brand_many_charges",[1634],2
411,"winter_brand_burn",[1323],0
412,"winter_brand_burn",[1635],2
413,"winter_brand_secondary_burn",[1324],0
414,"winter_brand_secondary_burn",[1636],2
415,"winter_brand_orb",[1328],0
416,"winter_brand_orb",[1637],2
417,"divine_cry_buff",[1571],0
418,"divine_cry_buff",[1640],2
419,"divine_cry_buff",[1641],3
420,"blight_channel_main",[532],0
421,"blight_channel_main",[1095],1
422,"blight_channel_main",[1531],2
423,"blight_channel_main",[1532],3
424,"blight_channel_main",[1565],4
425,"blight_channel_hinder",[1644],3
426,"blight_channel_hinder",[1570],4
427,"wither_channelled_main",[488],1
428,"wither_channelled_main",[1125],2
429,"wither_channelled_main",[1533],3
430,"wither_channelled_main",[1534],4
431,"wither_channelled_main",[1535],5
432,"wither_channelled_main",[1566],6
433,"wither_channelled_hinder",[1644],4
434,"wither_channelled_hinder",[1570],6
435,"soul_link_source",[1646],0
436,"soul_link_target",[1647],0
437,"storm_blade",[1645],0
438,"flame_link_source",[1648],0
439,"flame_link_target",[1649],0
440,"remora_link_source",[1650],0
441,"remora_link_target",[1651],0
442,"bulwark_link_source",[1652],0
443,"bulwark_link_target",[1653],0
444,"trigger_link_source",[1654],0
445,"trigger_link_target",[1655],0
446,"critical_link_source",[1656],0
447,"critical_link_target",[1657],0
448,"explosive_concoction_flask_attach",[1638],0
449,"poisonous_concoction_flask_attach",[1639],0
450,"poisonous_concoction_flask_attach",[1741],1
451,"poisonous_concoction_flask_attach",[1856],2
452,"bubble_shield",[0],0
453,"flask_effect",[1736],1
454,"flask_effect",[1737],2
455,"flask_effect",[1738],3
456,"flask_effect",[1739],4
457,"flask_effect",[1745],5
458,"flask_effect",[1785],6
459,"flask_effect",[1815],7
460,"flask_effect",[1831],8
461,"flask_effect",[1832],9
462,"flask_effect",[1833],10
463,"flask_effect",[1867],11
464,"flask_effect",[1876],12
465,"flask_effect",[1877],13
466,"flask_effect",[1878],14
467,"flask_effect",[1879],15
468,"flask_effect",[1880],16
469,"flask_effect",[1906],17
470,"flask_effect",[1914],18
471,"flask_effect",[1962],19
472,"flask_effect",[1993],20
473,"flask_effect",[1994],21
474,"flask_effect",[1995],22
475,"corrupting_fever_buff",[1502],0
476,"corrupting_fever_buff",[1747],1
477,"corrupting_fever_corrupted_blood",[236],0
478,"corrupting_fever_corrupted_blood",[1748],1
479,"slither_slither_buff",[1519],1
480,"slither_elusive_buff",[1520],1
481,"slither_wither_buff",[1535],1
482,"monster_dd_area_corpse_mark",[797],0
483,"monster_dd_area_corpse_mark",[798],1
484,"monster_dd_area_corpse_mark",[1415],2
485,"monster_dd_area_corpse_mark",[1692],3
486,"monster_dd_area_corpse_mark",[2090],4
487,"monster_dd_area_corpse_fade",[1714],3
488,"monster_soulrend_debuff",[998],0
489,"monster_soulrend_debuff",[1000],1
490,"monster_soulrend_debuff",[1964],2
491,"monster_soulrend_debuff",[2038],3
492,"monster_soulrend_fadeout",[999],0
493,"monster_soulrend_fadeout",[1001],1
494,"monster_soulrend_fadeout",[1965],2
495,"monster_soulrend_fadeout",[2039],3
496,"arcane_surge",[715],0
497,"arcane_surge",[1811],1
498,"phasing_buff",[321],0
499,"phasing_buff",[1809],1
500,"fortify_buff",[397],0
501,"fortify_buff",[1810],1
502,"onslaught_buff",[212],0
503,"onslaught_buff",[1812],1
504,"onslaught_buff",[1945],2
505,"galvanic_field_player_buff",[1816],0
506,"galvanic_field_player_buff",[1842],1
507,"galvanic_field_player_buff",[1848],2
508,"galvanic_field_shock_debuff",[1817],0
509,"galvanic_field_shock_debuff",[1843],1
510,"galvanic_field_shock_debuff",[1849],2
511,"lightning_conduit_hit_buff",[1814],0
512,"lightning_conduit_hit_buff",[1845],1
513,"lightning_conduit_hit_buff",[1847],2
514,"lightning_conduit_pause_buff",[1813],0
515,"lightning_conduit_pause_buff",[1844],1
516,"lightning_conduit_pause_buff",[1846],2
517,"alchemists_mark_buff",[81],0
518,"alchemists_mark_buff",[1838],1
519,"righteous_fire_buff_visual",[378],2
520,"righteous_fire_buff_visual",[447],3
521,"righteous_fire_buff_visual",[447],4
522,"righteous_fire_buff_visual",[17],5
523,"righteous_fire_buff_visual",[17],6
524,"righteous_fire_buff_visual",[18],7
525,"righteous_fire_buff_visual",[1562],8
526,"righteous_fire_buff_visual",[1851],9
527,"righteous_fire_buff_visual",[2098],10
528,"righteous_fire_aura_visual",[379],2
529,"righteous_fire_aura_visual",[379],3
530,"righteous_fire_aura_visual",[379],4
531,"righteous_fire_aura_visual",[22],5
532,"righteous_fire_aura_visual",[25],6
533,"righteous_fire_aura_visual",[23],7
534,"righteous_fire_aura_visual",[1563],8
535,"righteous_fire_aura_visual",[1852],9
536,"righteous_fire_aura_visual",[2099],10
537,"righteous_fire_aura_visual_totem",[20],0
538,"righteous_fire_aura_visual_totem",[379],2
539,"righteous_fire_aura_visual_totem",[379],3
540,"righteous_fire_aura_visual_totem",[379],4
541,"righteous_fire_aura_visual_totem",[25],5
542,"righteous_fire_aura_visual_totem",[25],6
543,"righteous_fire_aura_visual_totem",[24],7
544,"righteous_fire_aura_visual_totem",[1564],8
545,"righteous_fire_aura_visual_totem",[1853],9
546,"righteous_fire_aura_visual_totem",[2100],10
547,"reap_debuff",[1521],0
548,"reap_debuff",[1862],1
549,"reap_debuff",[1951],2
550,"reap_charges",[1522],0
551,"reap_charges",[1863],1
552,"reap_charges",[1952],2
553,"vaal_charged_attack_buff",[1887],0
554,"vaal_charged_attack_buff",[1888],1
555,"vaal_charged_attack_buff",[1889],2
556,"dominating_blow_normal",[934],0
557,"dominating_blow_normal",[1425],1
558,"dominating_blow_magic",[935],0
559,"dominating_blow_magic",[1426],1
560,"dominating_blow_rare",[936],0
561,"dominating_blow_rare",[1427],1
562,"vaal_ice_shot",[1902],0
563,"vaal_ice_shot",[1903],3
564,"vaal_ice_shot",[1904],4
565,"vaal_arctic_armour_secondary",[1899],0
566,"vaal_arctic_armour_secondary",[1900],2
567,"vaal_arctic_armour_secondary",[1901],4
568,"covered_in_ash",[658],0
569,"covered_in_ash",[1941],1
570,"covered_in_frost",[1682],0
571,"covered_in_frost",[1942],1
572,"smite_aura_buff",[907],1
573,"smite_aura_buff",[1954],3
574,"smite_vaal_aura_buff",[1890],0
575,"frigid_bond",[1961],0
576,"devour_support",[1922],-1
577,"devour_support",[1236],0
578,"freeze",[1990],5
579,"flamewood_support",[1966],0
580,"freeze",[2008],6
581,"freeze",[2009],7
582,"chill",[2010],6
583,"chill",[2011],7
584,"chill",[2012],8
585,"arctic_armour_buff",[412],0
586,"arctic_armour_buff",[413],1
587,"arctic_armour_buff",[414],2
588,"arctic_armour_buff",[0],3
589,"arctic_armour_buff",[2105],4
