"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey","row"
154,"ProxyKey2188",114,1,50,80,34
155,"ProxyKey982",303,1,40,50,34
156,"ProxyKey983",303,1,30,10,34
157,"ProxyKey984",303,1,30,9,34
158,"ProxyKey985",304,1,40,52,34
159,"ProxyKey986",304,1,40,6,34
160,"ProxyKey1786",304,1,20,60,34
161,"ProxyKey296",115,1,70,105,34
162,"ProxyKey2355",115,1,30,139,34
163,"ProxyKey297",116,1,100,120,34
164,"ProxyKey298",117,1,30,121,34
165,"ProxyKey299",117,1,70,972,34
166,"ProxyKey300",118,1,30,122,34
167,"ProxyKey301",118,1,70,973,34
168,"ProxyKey302",119,1,30,123,34
169,"ProxyKey303",119,1,70,341,34
170,"ProxyKey2190",120,1,80,106,34
171,"ProxyKey2191",120,1,20,107,34
172,"ProxyKey304",121,1,30,138,34
173,"ProxyKey306",121,1,30,346,34
174,"ProxyKey308",121,1,40,344,34
175,"ProxyKey182",122,1,100,124,34
176,"ProxyKey309",123,1,70,276,34
177,"ProxyKey310",123,1,30,280,34
178,"ProxyKey311",124,1,60,172,34
179,"ProxyKey317",124,1,40,179,34
180,"ProxyKey318",125,1,80,157,34
181,"ProxyKey1802",125,"",1,159,34
182,"ProxyKey1787",125,1,20,165,34
183,"ProxyKey323",126,1,60,175,34
184,"ProxyKey325",126,1,40,182,34
185,"ProxyKey1803",126,"",1,159,34
186,"ProxyKey2644",127,1,50,157,34
187,"ProxyKey2645",127,1,50,195,34
188,"ProxyKey326",128,1,80,217,34
189,"ProxyKey328",128,1,10,258,34
190,"ProxyKey1788",128,1,10,268,34
191,"ProxyKey329",129,1,60,234,34
192,"ProxyKey331",129,1,20,269,34
193,"ProxyKey1805",129,1,20,270,34
194,"ProxyKey258",130,1,25,258,34
195,"ProxyKey260",130,1,25,269,34
196,"ProxyKey1792",130,1,25,217,34
197,"ProxyKey1793",130,1,25,234,34
198,"ProxyKey262",131,1,100,217,34
199,"ProxyKey282",132,1,100,234,34
200,"ProxyKey2192",133,1,70,232,34
201,"ProxyKey2193",133,1,30,271,34
202,"ProxyKey2450",134,1,80,273,34
203,"ProxyKey2451",134,1,20,274,34
204,"ProxyKey335",135,1,100,319,34
205,"ProxyKey336",136,1,100,315,34
206,"ProxyKey2194",137,1,80,323,34
207,"ProxyKey2195",137,1,20,325,34
208,"ProxyKey2196",138,1,80,327,34
209,"ProxyKey2197",138,1,20,329,34
210,"ProxyKey337",139,1,50,315,34
211,"ProxyKey990",139,1,50,319,34
212,"ProxyKey343",140,1,10,344,34
213,"ProxyKey1811",140,1,90,345,34
214,"ProxyKey344",141,1,60,341,34
215,"ProxyKey346",141,1,40,346,34
216,"ProxyKey347",142,1,60,368,34
217,"ProxyKey348",142,1,40,370,34
218,"ProxyKey353",143,"",1,354,34
219,"ProxyKey354",143,1,100,341,34
220,"ProxyKey355",144,"",1,358,34
221,"ProxyKey356",144,1,100,344,34
222,"ProxyKey2198",145,"",1,365,34
223,"ProxyKey2199",145,"",1,366,34
224,"ProxyKey2200",145,1,80,352,34
225,"ProxyKey2201",145,1,20,353,34
226,"ProxyKey357",146,1,100,374,34
227,"ProxyKey358",147,1,80,383,34
228,"ProxyKey1804",147,1,20,385,34
229,"ProxyKey359",148,1,100,375,34
230,"ProxyKey360",149,1,100,378,34
231,"ProxyKey361",150,"",1,1596,34
232,"ProxyKey362",150,1,100,773,34
233,"ProxyKey363",151,"",1,410,34
234,"ProxyKey364",151,1,100,654,34
235,"ProxyKey365",152,"",1,405,34
236,"ProxyKey367",152,1,50,666,34
237,"ProxyKey918",152,1,50,670,34
238,"ProxyKey366",153,"",1,410,34
239,"ProxyKey368",153,1,100,793,34
240,"ProxyKey283",154,"",1,399,34
241,"ProxyKey284",154,1,100,1243,34
242,"ProxyKey24ax",155,"",1,408,34
243,"ProxyKey463",155,1,100,439,34
244,"ProxyKey464",156,"",1,1602,34
245,"ProxyKey468",156,1,70,762,34
246,"ProxyKey695",156,1,30,607,34
247,"ProxyKey369",157,1,50,421,34
248,"ProxyKey373",157,1,50,431,34
249,"ProxyKey375",158,1,70,421,34
250,"ProxyKey376",158,1,10,1160,34
251,"ProxyKey1413",158,1,10,1162,34
252,"ProxyKey1414",158,1,10,1164,34
253,"ProxyKey1750",159,1,50,421,34
254,"ProxyKey1751",159,1,50,431,34
255,"ProxyKey1160",160,1,100,439,34
256,"ProxyKey371",161,1,30,439,34
257,"ProxyKey372",161,1,23,1160,34
258,"ProxyKey1437",161,1,23,1162,34
259,"ProxyKey1438",161,1,24,1164,34
260,"ProxyKey374",162,1,100,432,34
261,"ProxyKey470",163,1,100,439,34
262,"ProxyKey2202",164,1,80,453,34
263,"ProxyKey2203",164,1,20,454,34
264,"ProxyKey377",165,1,50,455,34
265,"ProxyKey378",165,1,50,463,34
266,"ProxyKey379",166,1,30,464,34
267,"ProxyKey380",166,1,30,472,34
268,"ProxyKey381",166,1,40,476,34
269,"ProxyKey382",167,1,100,483,34
270,"ProxyKey383",168,1,20,2755,34
271,"ProxyKey384",168,1,60,2718,34
272,"ProxyKey1785",168,1,20,2781,34
273,"ProxyKey385",169,1,30,2755,34
274,"ProxyKey386",169,1,70,2718,34
275,"ProxyKey253",170,1,25,2781,34
276,"ProxyKey1495",170,1,25,2755,34
277,"ProxyKey255",170,1,25,2723,34
278,"ProxyKey1496",170,1,25,2718,34
279,"ProxyKey322",171,1,25,2758,34
280,"ProxyKey1492",171,1,25,2755,34
281,"ProxyKey507",171,1,25,2723,34
282,"ProxyKey1493",171,1,25,2718,34
283,"ProxyKey389",172,1,80,499,34
284,"ProxyKey1798",172,1,20,500,34
285,"ProxyKey390",173,1,100,487,34
286,"ProxyKey391",174,1,20,492,34
287,"ProxyKey392",174,1,60,904,34
288,"ProxyKey1799",174,1,20,500,34
289,"ProxyKey393",175,1,40,493,34
290,"ProxyKey395",175,1,60,904,34
291,"ProxyKey396",176,1,40,494,34
292,"ProxyKey397",176,1,60,931,34
293,"ProxyKey399",177,1,40,495,34
294,"ProxyKey398",177,1,60,932,34
295,"ProxyKey400",178,1,100,504,34
296,"ProxyKey401",179,1,100,505,34
297,"ProxyKey402",180,1,100,509,34
298,"ProxyKey2204",181,1,80,506,34
299,"ProxyKey2205",181,1,20,511,34
300,"ProxyKey2206",182,1,100,507,34
301,"ProxyKey2479",183,1,100,4336,34
302,"ProxyKey403",184,1,30,529,34
303,"ProxyKey404",184,1,70,657,34
304,"ProxyKey2442",184,"",1,5800,34
305,"ProxyKey405",185,1,30,543,34
306,"ProxyKey406",185,1,70,773,34
307,"ProxyKey407",186,1,30,548,34
308,"ProxyKey408",186,1,35,670,34
309,"ProxyKey919",186,1,35,660,34
310,"ProxyKey409",187,1,30,552,34
311,"ProxyKey410",187,1,70,793,34
312,"ProxyKey411",188,1,30,558,34
313,"ProxyKey412",188,1,70,660,34
314,"ProxyKey413",189,1,30,559,34
315,"ProxyKey414",189,1,70,762,34
316,"ProxyKey415",190,1,100,549,34
317,"ProxyKey416",191,1,30,572,34
318,"ProxyKey417",191,1,35,657,34
319,"ProxyKey920",191,1,35,666,34
320,"ProxyKey2443",191,"",1,5800,34
321,"ProxyKey418",192,1,50,592,34
322,"ProxyKey2537",192,1,25,604,34
323,"ProxyKey419",192,1,25,607,34
324,"ProxyKey420",193,1,70,620,34
325,"ProxyKey421",193,1,30,631,34
326,"ProxyKey422",194,1,40,638,34
327,"ProxyKey423",194,1,30,652,34
328,"ProxyKey424",194,1,30,654,34
329,"ProxyKey2207",195,1,20,860,34
330,"ProxyKey2208",195,1,20,862,34
331,"ProxyKey2209",195,1,20,864,34
332,"ProxyKey2210",195,1,20,866,34
333,"ProxyKey2211",195,1,20,858,34
334,"ProxyKey2212",196,1,50,685,34
335,"ProxyKey2213",196,1,50,674,34
336,"ProxyKey2658",196,"",1,5912,34
337,"ProxyKey2214",197,1,50,685,34
338,"ProxyKey2215",197,1,50,680,34
339,"ProxyKey2659",197,"",1,5912,34
340,"ProxyKey2216",198,1,40,5346,34
341,"ProxyKey2217",198,1,60,546,34
342,"ProxyKey2218",199,"",1,5282,34
343,"ProxyKey2219",199,1,50,684,34
344,"ProxyKey2220",199,1,50,672,34
345,"ProxyKey2688",200,1,20,2063,34
346,"ProxyKey2689",200,1,40,684,34
347,"ProxyKey2690",200,1,40,672,34
348,"ProxyKey2221",201,"",1,3957,34
349,"ProxyKey2222",201,1,100,682,34
350,"ProxyKey2473",202,1,30,3876,34
351,"ProxyKey2474",202,1,30,3888,34
352,"ProxyKey2475",202,1,40,3902,34
353,"ProxyKey2480",203,1,30,3886,34
354,"ProxyKey2481",203,1,40,3900,34
355,"ProxyKey2482",203,1,30,3874,34
356,"ProxyKey2483",204,1,40,3878,34
357,"ProxyKey2484",204,1,40,3890,34
358,"ProxyKey2485",204,1,20,3892,34
359,"ProxyKey2486",205,1,40,3896,34
360,"ProxyKey2487",205,1,40,3904,34
361,"ProxyKey2488",205,1,20,3906,34
362,"ProxyKey2516",206,1,100,2172,34
363,"ProxyKey426",207,1,100,891,34
364,"ProxyKey427",208,1,100,899,34
365,"ProxyKey735",209,1,100,881,34
366,"ProxyKey2223",210,1,100,898,34
367,"ProxyKey2224",211,1,80,895,34
368,"ProxyKey2225",211,1,20,896,34
369,"ProxyKey991",212,1,30,891,34
370,"ProxyKey992",212,1,40,899,34
371,"ProxyKey993",212,1,30,881,34
372,"ProxyKey425",223,1,60,884,34
373,"ProxyKey951",223,1,40,813,34
374,"ProxyKey950",224,1,15,809,34
375,"ProxyKey952",224,1,15,813,34
376,"ProxyKey2691",224,1,70,281,34
377,"ProxyKey949",225,1,40,281,34
378,"ProxyKey953",225,1,60,813,34
379,"ProxyKey1230",226,1,30,817,34
380,"ProxyKey1231",226,1,40,809,34
381,"ProxyKey1244",226,1,30,813,34
382,"ProxyKey1232",227,1,60,826,34
383,"ProxyKey1233",227,1,40,828,34
384,"ProxyKey1234",228,1,60,830,34
385,"ProxyKey1235",228,1,40,832,34
386,"ProxyKey1236",229,1,60,834,34
387,"ProxyKey1237",229,1,40,836,34
388,"ProxyKey1238",230,1,100,839,34
389,"ProxyKey1239",231,1,100,841,34
390,"ProxyKey1240",232,1,100,842,34
391,"ProxyKey1241",233,1,40,837,34
392,"ProxyKey1242",233,1,30,809,34
393,"ProxyKey1243",233,1,30,813,34
394,"ProxyKey428",213,1,33,928,34
395,"ProxyKey429",213,1,33,931,34
396,"ProxyKey430",213,1,34,932,34
397,"ProxyKey431",214,1,100,962,34
398,"ProxyKey2165",214,"",1,961,34
399,"ProxyKey432",215,1,100,966,34
400,"ProxyKey433",216,1,100,972,34
401,"ProxyKey434",217,1,100,973,34
402,"ProxyKey435",218,1,100,955,34
403,"ProxyKey2164",218,"",1,960,34
404,"ProxyKey436",219,1,100,951,34
405,"ProxyKey2500",221,1,80,5448,34
406,"ProxyKey2504",221,1,20,4290,34
407,"ProxyKey2501",222,1,40,957,34
408,"ProxyKey2502",222,1,30,958,34
409,"ProxyKey2503",222,1,30,959,34
410,"ProxyKey2320",220,1,80,990,34
411,"ProxyKey2321",220,1,20,991,34
412,"ProxyKey439",234,1,40,1065,34
413,"ProxyKey1796",234,1,40,1069,34
414,"ProxyKey1797",234,1,20,1070,34
415,"ProxyKey440",235,1,40,1074,34
416,"ProxyKey1795",235,1,20,1077,34
417,"ProxyKey2606",235,1,40,1076,34
418,"ProxyKey441",236,1,50,1081,34
419,"ProxyKey2607",236,1,50,1083,34
420,"ProxyKey442",237,1,50,1086,34
421,"ProxyKey2608",237,1,50,1088,34
422,"ProxyKey2226",238,1,70,1094,34
423,"ProxyKey2227",238,1,30,1091,34
424,"ProxyKey2476",239,1,50,1103,34
425,"ProxyKey2609",239,1,50,1105,34
426,"ProxyKey443",240,1,33,1129,34
427,"ProxyKey1226",240,1,33,1131,34
428,"ProxyKey1227",240,1,34,1133,34
429,"ProxyKey444",241,1,33,1160,34
430,"ProxyKey1415",241,1,33,1162,34
431,"ProxyKey1416",241,1,34,1164,34
432,"ProxyKey445",242,1,16,1195,34
433,"ProxyKey1417",242,1,16,1198,34
434,"ProxyKey1418",242,1,20,1201,34
435,"ProxyKey2692",242,1,16,1216,34
436,"ProxyKey2693",242,1,16,1217,34
437,"ProxyKey2694",242,1,16,1218,34
438,"ProxyKey447",243,1,33,1219,34
439,"ProxyKey1439",243,1,33,1221,34
440,"ProxyKey1440",243,1,34,1223,34
441,"ProxyKey448",244,1,33,1234,34
442,"ProxyKey1387",244,1,33,1236,34
443,"ProxyKey1388",244,1,34,1238,34
444,"ProxyKey449",245,1,33,1240,34
445,"ProxyKey1419",245,1,33,1241,34
446,"ProxyKey1420",245,1,34,1242,34
447,"ProxyKey450",246,1,100,1243,34
448,"ProxyKey754",247,1,33,1154,34
449,"ProxyKey755",247,1,33,1156,34
450,"ProxyKey756",247,1,34,1158,34
451,"ProxyKey2228",248,1,80,5264,34
452,"ProxyKey2272",248,1,20,5258,34
453,"ProxyKey2229",249,1,25,5318,34
454,"ProxyKey2230",249,1,25,5325,34
455,"ProxyKey2231",249,1,25,5293,34
456,"ProxyKey2232",249,1,25,5303,34
457,"ProxyKey2233",250,1,25,5323,34
458,"ProxyKey2234",250,1,25,5327,34
459,"ProxyKey2235",250,1,25,5301,34
460,"ProxyKey2236",250,1,25,5305,34
461,"ProxyKey285",251,1,40,4,34
462,"ProxyKey286",251,1,40,6,34
463,"ProxyKey454",251,1,20,9,34
464,"ProxyKey455",252,1,60,529,34
465,"ProxyKey465",252,1,40,592,34
466,"ProxyKey456",253,1,60,558,34
467,"ProxyKey509",253,1,40,900,34
468,"ProxyKey457",254,1,70,543,34
469,"ProxyKey467",254,1,30,631,34
470,"ProxyKey459",255,1,40,654,34
471,"ProxyKey510",255,1,60,552,34
472,"ProxyKey462",256,1,60,548,34
473,"ProxyKey511",256,1,40,495,34
474,"ProxyKey707",257,1,30,1608,34
475,"ProxyKey708",257,1,70,463,34
476,"ProxyKey202",258,1,50,1269,34
477,"ProxyKey668",258,1,50,1326,34
478,"ProxyKey203",259,1,30,1271,34
479,"ProxyKey669",259,1,70,1340,34
480,"ProxyKey204",260,1,40,1326,34
481,"ProxyKey670",260,1,60,1340,34
482,"ProxyKey291",305,1,30,1271,34
483,"ProxyKey988",305,1,30,1326,34
484,"ProxyKey989",305,1,40,1340,34
485,"ProxyKey207",261,1,20,1336,34
486,"ProxyKey671",261,1,80,1340,34
487,"ProxyKey2637",261,"",1,1335,34
488,"ProxyKey705",262,1,30,1334,34
489,"ProxyKey706",262,1,70,1404,34
490,"ProxyKey1800",262,"",1,1411,34
491,"ProxyKey208",263,1,50,1404,34
492,"ProxyKey672",263,1,50,1422,34
493,"ProxyKey1801",263,"",1,1411,34
494,"ProxyKey226",264,1,40,1455,34
495,"ProxyKey673",264,1,60,1418,34
496,"ProxyKey230",265,1,30,1435,34
497,"ProxyKey674",265,1,70,1425,34
498,"ProxyKey234",266,1,30,1435,34
499,"ProxyKey693",266,1,30,1404,34
500,"ProxyKey675",266,1,40,1455,34
501,"ProxyKey976",267,1,50,1580,34
502,"ProxyKey977",267,1,50,1565,34
503,"ProxyKey249",268,1,50,1476,34
504,"ProxyKey676",268,1,50,1628,34
505,"ProxyKey2237",269,1,100,1478,34
506,"ProxyKey2238",270,1,80,1484,34
507,"ProxyKey2239",270,1,20,1485,34
508,"ProxyKey703",271,1,40,1476,34
509,"ProxyKey704",271,1,60,1557,34
510,"ProxyKey268",272,1,20,1517,34
511,"ProxyKey677",272,1,60,1525,34
512,"ProxyKey1929",272,1,20,1517,34
513,"ProxyKey281",273,1,30,1519,34
514,"ProxyKey678",273,1,70,1525,34
515,"ProxyKey679",274,1,100,1525,34
516,"ProxyKey2240",275,1,30,1539,34
517,"ProxyKey2241",275,1,70,1541,34
518,"ProxyKey2242",276,1,30,1537,34
519,"ProxyKey2243",276,1,70,1541,34
520,"ProxyKey437",277,1,30,1543,34
521,"ProxyKey680",277,1,40,1552,34
522,"ProxyKey2351",277,1,30,1554,34
523,"ProxyKey701",278,1,70,1552,34
524,"ProxyKey2354",278,1,30,1554,34
525,"ProxyKey451",279,1,60,1580,34
526,"ProxyKey681",279,1,40,2078,34
527,"ProxyKey712",280,1,40,1580,34
528,"ProxyKey713",280,1,60,2089,34
529,"ProxyKey466",281,1,100,1589,34
530,"ProxyKey715",282,1,30,1292,34
531,"ProxyKey714",282,1,70,1589,34
532,"ProxyKey491",283,1,35,1606,34
533,"ProxyKey683",283,1,65,1951,34
534,"ProxyKey716",284,1,40,1606,34
535,"ProxyKey717",284,1,60,2073,34
536,"ProxyKey492",285,1,35,1608,34
537,"ProxyKey684",285,1,65,1627,34
538,"ProxyKey516",286,1,20,1596,34
539,"ProxyKey685",286,1,40,631,34
540,"ProxyKey682",286,1,40,1637,34
541,"ProxyKey2244",287,"",1,1600,34
542,"ProxyKey2245",287,1,100,561,34
543,"ProxyKey2246",288,"",1,420,34
544,"ProxyKey2247",288,1,100,705,34
545,"ProxyKey577",289,1,40,1652,34
546,"ProxyKey686",289,1,60,1649,34
547,"ProxyKey696",290,1,60,1649,34
548,"ProxyKey697",290,1,40,972,34
549,"ProxyKey589",291,1,80,1890,34
550,"ProxyKey1794",291,1,20,1891,34
551,"ProxyKey2248",292,"",2,1887,34
552,"ProxyKey2249",292,1,100,1881,34
553,"ProxyKey2454",293,1,80,1892,34
554,"ProxyKey2455",293,1,20,3919,34
555,"ProxyKey498",294,1,30,2016,34
556,"ProxyKey687",294,1,30,2014,34
557,"ProxyKey692",294,1,40,1934,34
558,"ProxyKey2422",294,"",1,1927,34
559,"ProxyKey694",295,1,30,2059,34
560,"ProxyKey591",295,1,35,1944,34
561,"ProxyKey688",295,1,35,1988,34
562,"ProxyKey698",296,1,30,2017,34
563,"ProxyKey699",296,1,30,2059,34
564,"ProxyKey700",296,1,40,1919,34
565,"ProxyKey2498",298,1,100,1934,34
566,"ProxyKey2499",298,"",1,5921,34
567,"ProxyKey490",299,1,35,1944,34
568,"ProxyKey493",299,1,35,2014,34
569,"ProxyKey978",299,1,30,2059,34
570,"ProxyKey446",297,1,50,2017,34
571,"ProxyKey471",297,1,50,1947,34
572,"ProxyKey2424",297,"",1,1927,34
573,"ProxyKey644",300,1,50,2071,34
574,"ProxyKey690",300,1,50,2073,34
575,"ProxyKey2356",300,"",2,2076,34
576,"ProxyKey666",301,1,40,2080,34
577,"ProxyKey606",301,1,30,2091,34
578,"ProxyKey689",301,1,30,2082,34
579,"ProxyKey979",302,1,40,2080,34
580,"ProxyKey980",302,1,30,2078,34
581,"ProxyKey981",302,1,30,2082,34
582,"ProxyKey2423",302,"",1,2086,34
583,"ProxyKey667",306,1,60,2089,34
584,"ProxyKey590",306,1,40,2091,34
585,"ProxyKey473",307,1,50,1645,34
586,"ProxyKey474",307,1,15,1641,34
587,"ProxyKey475",307,1,35,1634,34
588,"ProxyKey183",308,1,100,1669,34
589,"ProxyKey184",309,1,100,1565,34
590,"ProxyKey201",310,1,100,1570,34
591,"ProxyKey185",311,1,50,2700,34
592,"ProxyKey22",311,1,50,2692,34
593,"ProxyKey186",312,1,70,657,34
594,"ProxyKey187",312,1,30,749,34
595,"ProxyKey188",313,"",2,1953,34
596,"ProxyKey189",313,1,100,1963,34
597,"ProxyKey388",314,"",2,1994,34
598,"ProxyKey458",314,1,100,1998,34
599,"ProxyKey2250",315,"",2,2063,34
600,"ProxyKey2251",315,1,50,2000,34
601,"ProxyKey2252",315,1,50,1965,34
602,"ProxyKey190",316,1,30,1963,34
603,"ProxyKey494",316,1,30,1998,34
604,"ProxyKey191",316,1,40,1489,34
605,"ProxyKey199",318,1,100,1511,34
606,"ProxyKey460",319,1,40,1511,34
607,"ProxyKey469",319,1,30,1963,34
608,"ProxyKey480",319,1,30,1998,34
609,"ProxyKey200",317,1,100,1489,34
610,"ProxyKey1021",320,1,100,3097,34
611,"ProxyKey1022",321,1,35,3097,34
612,"ProxyKey1023",321,1,65,1557,34
613,"ProxyKey23",322,1,100,3179,34
614,"ProxyKey24",322,"",2,3183,34
615,"ProxyKey31",323,1,100,3838,34
616,"ProxyKey105025",323,"",1,3917,34
617,"ProxyKey32",324,1,100,3850,34
618,"ProxyKey34",325,1,50,3880,34
619,"ProxyKey35",325,1,50,3894,34
620,"ProxyKey37",326,1,100,3941,34
621,"ProxyKey2253",327,1,50,3946,34
622,"ProxyKey2254",327,1,50,3947,34
623,"ProxyKey2350",328,1,100,3950,34
624,"ProxyKey2638",329,1,50,3949,34
625,"ProxyKey2639",329,1,50,4150,34
626,"ProxyKey38",330,1,50,3862,34
627,"ProxyKey39",330,"",1,3952,34
628,"ProxyKey40",330,1,50,3898,34
629,"ProxyKey41",331,1,30,3984,34
630,"ProxyKey42",331,1,30,3997,34
631,"ProxyKey43",331,1,40,4007,34
632,"ProxyKey44",331,"",1,4017,34
633,"ProxyKey46",332,1,30,3984,34
634,"ProxyKey47",332,1,30,3997,34
