"rownum","Id","BaseItemTypesKeys1","BaseItemTypesKeys2","BaseItemTypesKeys3","BaseItemTypesKeys4","BaseItemTypesKeys5","BaseItemTypesKeys6","BaseItemTypesKeys7","BaseItemTypesKeys8","BaseItemTypesKeys9","BaseItemTypesKeys10","BaseItemTypesKeys11","BaseItemTypesKeys12","WorldAreasKey","BaseItemTypesKeys13","BaseItemTypesKeys14"
10,"Descent11","[5726,5727,6,6,5634,5635,5636,2,14,11,11]","[5728,5729,6201,6,6,5634,5635,5636,2,2]","[5726,5727,6,6,5634,5635,5636,2,14,11,11]","[5728,5729,6201,6,6,5634,5635,5636,2,2]","[5726,5727,6,6,5634,5635,5636,2,14,11,11]","[5728,5729,6201,6,6,5634,5635,5636,2,2]","[5726,5727,6,6,5634,5635,5636,2,14,11,11]","[5728,5729,6201,6,6,5634,5635,5636,2,2]","[5726,5727,6,6,5634,5635,5636,2,14,11,11]","[5728,5729,6201,6,6,5634,5635,5636,2,2]","[5726,5727,6,6,5634,5635,5636,2,14,11,11]","[5728,5729,6201,6,6,5634,5635,5636,2,2]",1334,"[5726,5727,6,6,5634,5635,5636,2,14,11,11]","[5728,5729,6201,6,6,5634,5635,5636,2,2]"
11,"Descent12","[5677,1,1,1,6490,6480,6168,6183,6520,6519,14,6,2,15,15]","[1,1,1,5677,6519,6168,6183,6480,6520,6490,12,12,6,2]","[5677,1,1,1,6490,6480,6168,6183,6520,6479,14,6,2,15,15]","[1,1,1,5677,6520,6479,6168,6183,6490,6480,12,12,6,2]","[5677,1,1,1,6484,6168,6183,6655,6520,6517,14,6,2,15,15]","[1,1,1,5677,6520,6168,6183,6517,6655,6484,12,12,6,2]","[5677,1,1,1,6520,6483,6168,6183,6521,6478,14,6,2,15,15]","[1,1,1,5677,6521,6483,6478,6520,12,12,6,2]","[5677,1,1,1,6168,6183,6521,6519,6478,14,6,2,15,15]","[1,1,1,5677,6521,6168,6183,6519,6478,12,12,6,2]","[5677,1,1,1,6168,6183,6519,6478,6520,6479,14,6,2,15,15]","[1,1,1,5677,6168,6183,6519,6478,6520,6479,12,12,6,2]",1335,"[5677,1,1,1,6168,6183,6519,6520,6478,14,6,2,15,15]","[1,1,1,5677,6168,6183,6519,6520,6478,12,12,6,2]"
12,"Descent13","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]",1336,"[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]"
13,"Descent14","[6,6,2,2,13,13,6562,6699,6714]","[21,21,20,20,20,19,19,13,13,6562,6699,6714]","[6,6,2,2,13,13,6562,6699,6714]","[21,21,20,20,20,19,19,13,13,6562,6699,6714]","[6,6,2,2,13,13,6647,6562,6687]","[21,21,20,20,20,19,19,13,13,6647,6562,6687]","[6,6,2,2,13,13,6597,6608,6711,6684,6688]","[21,21,20,20,20,19,19,13,13,6597,6608,6711,6684,6688]","[6,6,2,2,13,13,6595,6597,6608,6711,6688]","[21,21,20,20,20,19,19,13,13,6595,6597,6608,6711,6688]","[6,6,2,2,13,13,6595,6711,6699,6714]","[21,21,20,20,20,19,19,13,13,6595,6711,6699,6714]",1337,"[6,6,2,2,13,13,6595,6562,6711,6699,6714]","[21,21,20,20,20,19,19,13,13,6562,6595,6711,6699,6714]"
14,"Descent15",[],[],[],[],[],[],[],[],[],[],[],[],1338,[],[]
15,"Descent2_2_1","[5630,5632,10,10,15,11,5727,5672,6541,6491,6677,6164,6164,6179,6712]",[],"[5630,5632,10,10,15,11,5727,5672,6164,6164,6179,6489,6541,6510,6677,6712]",[],"[5630,5632,10,10,15,11,5727,5672,6164,6179,6164,6510,6424,6689]",[],"[5630,5632,10,10,15,11,5727,5672,6164,6179,6164,6538,6510,6700,6695]",[],"[5630,5632,10,10,15,11,5727,5672,6164,6179,6164,6700,6695]",[],"[5630,5632,10,10,15,11,5727,5672,6164,6179,6164,6547,6677,6695,6712]",[],1340,"[5630,5632,10,10,15,11,5727,5672,6164,6179,6164,6541,6677,6695,6712]",[]
16,"Descent2_2_2","[5631,10,10,15,11,1,1,1,5726,6,5671,6541,6491,6677,6164,6179,6712]",[],"[5631,10,10,15,11,1,1,1,5726,6,5671,6164,6179,6489,6541,6510,6677,6712]",[],"[5631,10,10,15,11,1,1,1,5726,6,5671,6164,6179,6510,6424,6689]",[],"[5631,10,10,15,11,1,1,1,5726,6,5671,6164,6179,6538,6510,6700,6695]",[],"[5631,10,10,15,11,1,1,1,5726,6,5671,6164,6179,6700,6695]",[],"[5631,10,10,15,11,1,1,1,5726,6,5671,6164,6179,6547,6677,6695,6712]",[],1341,"[5631,10,10,15,11,1,1,1,5726,6,5671,6164,6179,6541,6677,6695,6712]",[]
17,"Descent2_3","[8,8,8,12,12,14,15,11,11,10,10,1,1,6165,6180]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],1342,"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[]
18,"Descent2_4","[6565,6429,6165]",[],"[6165,6429,6565,6432]",[],"[6165,6432,6435,6565]",[],"[6165,6438,6435,6432,6704,6574]",[],"[6165,6438,6432,6704]",[],"[6165,6429,6438,6565]",[],1345,"[6165,6435,6438,6429,6565,6432]",[]
19,"Descent2_5_1","[5673,5675,6,11,11,14,1,1,5728]",[],"[5674,5675,6,11,11,14,1,1,5728]",[],"[5674,5675,6,11,11,14,1,1,5728]",[],"[5673,5675,6,11,11,14,1,1,5728]",[],"[5674,5675,6,11,11,14,1,1,5728]",[],"[5674,5673,6,11,11,14,1,1,5728]",[],1346,"[5674,5675,6,11,11,14,1,1,5728]",[]
20,"Descent2_5_2","[5673,5674,6,6,2,5726]",[],"[5673,5675,6,6,2,5726]",[],"[5673,5674,6,6,2,5726]",[],"[5673,5674,6,6,2,5726]",[],"[5673,5674,6,6,2,5726]",[],"[5675,5674,6,6,2,5726]",[],1347,"[5673,5674,6,6,2,5726]",[]
21,"Descent2_6_1","[6,6,2,6406,6166,6181,6709]",[],"[6,6,2,6571,6709,6406]",[],"[6,6,2,6571,6494,6511]",[],"[6,6,2,6571,6402,6576,6703,6691]",[],"[6,6,2,6402,6505,6512,6703,6691]",[],"[6,6,2,6402,6505,6594,6567,6709]",[],1348,"[6,6,2,6402,6709,6505]",[]
22,"Descent2_6_2","[21,20,19,23,21,20,19,23,6406,6166,6181,6709]",[],"[21,20,19,23,21,20,19,23,6571,6709,6406]",[],"[21,20,19,23,21,20,19,23,6571,6494,6511]",[],"[21,20,19,23,21,20,19,23,6571,6402,6576,6703,6691]",[],"[21,20,19,23,21,20,19,23,6402,6505,6512,6703,6691]",[],"[21,20,19,23,21,20,19,23,6402,6505,6594,6567,6709]",[],1350,"[21,20,19,23,21,20,19,23,6402,6709,6505]",[]
23,"Descent2_8_1","[6,2,2,5678,5679,21,20,19,21,20,19,6651,6652,6650,6411]",[],"[6,2,2,5678,5680,21,20,19,21,20,19,6650,6651,6652,6411,6418]",[],"[6,2,2,5678,5679,21,20,19,21,20,19,6651,6652,6650,6418,6545]",[],"[6,2,2,5678,5679,21,20,19,21,20,19,6652,6651,6650,6418,6545]",[],"[6,2,2,5679,5680,21,20,19,21,20,19,6652,6651,6604,6545]",[],"[6,2,2,5678,5679,21,20,19,21,20,19,6652,6651,6545,6650,6411]",[],1354,"[6,2,2,5678,5679,21,20,19,21,20,19,5680,6652,6651,6650,6418,6411,6545]",[]
24,"Descent2_8_2","[6,5678,5680,10,10,11,11,1,1,21,20,19,21,20,19,14,6651,6652,6650,6411,6166,6181]",[],"[6,5679,5680,10,10,11,11,1,1,21,20,19,21,20,19,14,6650,6651,6652,6411,6418]",[],"[6,5679,5680,10,10,11,11,1,1,21,20,19,21,20,19,14,6651,6652,6650,6418,6545]",[],"[6,5678,5680,10,10,11,11,1,1,21,20,19,21,20,19,14,6652,6651,6650,6418,6545]",[],"[6,5678,5680,10,10,11,11,1,1,21,20,19,21,20,19,14,6652,6651,6604,6545]",[],"[6,5679,5680,10,10,11,11,1,1,21,20,19,21,20,19,14,6652,6651,6545,6650,6411]",[],1355,"[6,5679,5680,10,10,11,11,1,1,21,20,19,21,20,19,14,5678,6652,6651,6650,6418,6411,6545]",[]
25,"Descent2_9_1","[6,2,13,13,13,2,6,6,6,2,5636,6472,6430,6502,6167,6167,6182,6182,5636]",[],"[6,2,13,13,13,2,6,6,6,2,5636,6600,6430,6502,6472,5636]",[],"[6,2,13,13,13,2,6,6,6,2,5636,6600,6430,6502,5636]",[],"[6,2,13,13,13,2,6,6,6,2,5636,6475,6430,6472,6683,5636]",[],"[6,2,13,13,13,2,6,6,6,2,5636,6475,6495,5636]",[],"[6,2,13,13,13,2,6,6,6,2,5636,6475,6495,6502,6472,5636]",[],1356,"[6,2,13,13,13,2,6,6,6,2,5636,6472,6430,6502,6475,6495,6600,5636]",[]
26,"Descent2_9_2","[6,2,13,13,13,1,1,21,20,19,5634,6472,6430,6502,6167,6167,6182,6182,5634]",[],"[6,2,13,13,13,1,1,21,20,19,5634,6600,6430,6502,6472,5634]",[],"[6,2,13,13,13,1,1,21,20,19,5634,6600,6430,6502,5634]",[],"[6,2,13,13,13,1,1,21,20,19,5634,6475,6430,6472,6683,5634]",[],"[6,2,13,13,13,1,1,21,20,19,5634,6475,6495,5634]",[],"[6,2,13,13,13,1,1,21,20,19,5634,6475,6495,6502,6472,5634]",[],1357,"[6,2,13,13,13,1,1,21,20,19,5634,6472,6430,6502,6475,6495,6600,5634]",[]
27,"Descent2_9_3","[6,2,13,13,13,2,6,12,14,13,5635,6472,6430,6502,6167,6167,6182,6182,5635]",[],"[6,2,13,13,13,2,6,12,14,13,5635,6600,6430,6502,6472,5635]",[],"[6,2,13,13,13,2,6,12,14,13,5635,6600,6430,6502,5635]",[],"[6,2,13,13,13,2,6,12,14,13,5635,6475,6430,6472,6683,5635]",[],"[6,2,13,13,13,2,6,12,14,13,5635,6475,6495,5635]",[],"[6,2,13,13,13,2,6,12,14,13,5635,6475,6495,6502,6472,5635]",[],1358,"[6,2,13,13,13,2,6,12,14,13,5635,6472,6430,6502,6475,6495,6600,5635]",[]
28,"Descent2_11","[5,21,20,19,2,6,13,5641]",[],"[5,21,20,19,2,6,13,5641]",[],"[5,21,20,19,2,6,13,5641]",[],"[5,21,20,19,2,6,13,5641]",[],"[5,21,20,19,2,6,13,5641]",[],"[5,21,20,19,2,6,13,5641]",[],1362,"[5,21,20,19,2,6,13,5641]",[]
29,"Descent2_12","[1,1,1,6,2,8,8,8,12,12,13,6519,6479,6490,6480,6518,6168,6183]",[],"[1,1,1,6,2,8,8,8,12,12,13,6479,6655,6520,6517,6480]",[],"[1,1,1,6,2,8,8,8,12,12,13,6655,6484,6520,6517]",[],"[1,1,1,6,2,8,8,8,12,12,13,6558,6560,6559,6521,6520,6483]",[],"[1,1,1,6,2,8,8,8,12,12,13,6558,6560,6559,6514,6521]",[],"[1,1,1,6,2,8,8,8,12,12,13,6558,6560,6559,6479,6519]",[],1363,"[1,1,1,6,2,8,8,8,12,12,13,6558,6560,6559,6519,6521,6520]",[]
30,"Descent2_3_S1","[6201,6201,6087]",[],"[6201,6201,6087]",[],"[6201,6201,6087]",[],"[6201,6201,6087]",[],"[6201,6201,6087]",[],"[6201,6201,6087]",[],1343,"[6201,6201,6087]",[]
31,"Descent2_6_1_S1","[6403,5440,6675,6486,6661,5496]",[],"[6403,5440,6675,6486,6661,5496]",[],"[6403,5440,6675,6486,6661,5496]",[],"[6403,5440,6675,6486,6661,5496]",[],"[6403,5440,6675,6486,6661,5496]",[],"[6403,5440,6675,6486,6661,5496]",[],1349,"[6403,5440,6675,6486,6661,5496]",[]
32,"Descent2_6_2_S1","[6525,6671]",[],"[6525,6671]",[],"[6525,6671]",[],"[6525,6671]",[],"[6525,6671]",[],"[6525,6671]",[],1351,"[6525,6671]",[]
