"rownum","GrantedEffect","Level","PlayerLevelReq","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","i32","SoulGainPreventionDuration","AttackSpeedMultiplier","i32","CostAmounts","CostTypes","ManaReservationFlat","ManaReservationPercent","LifeReservationFlat","LifeReservationPercent","AttackTime"
44,1,5,11,100,0,0,4,0,0,25,-51,0,0,0,[9],[0],0,0,0,0,0
45,1,6,16,100,0,0,4,0,0,25,-51,0,0,0,[10],[0],0,0,0,0,0
46,1,7,20,100,0,0,4,0,0,25,-51,0,0,0,[11],[0],0,0,0,0,0
47,1,8,24,100,0,0,4,0,0,25,-51,0,0,0,[12],[0],0,0,0,0,0
48,1,9,28,100,0,0,4,0,0,25,-51,0,0,0,[13],[0],0,0,0,0,0
49,1,10,32,100,0,0,4,0,0,25,-51,0,0,0,[14],[0],0,0,0,0,0
50,2,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
51,2,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
52,3,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
53,3,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
54,4,1,1,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
55,5,1,1,100,0,0,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
56,6,1,1,100,1,4000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
57,7,1,1,100,0,0,4,0,0,4,0,0,0,0,[],[],0,0,0,0,0
58,8,1,3,100,1,8000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
59,8,2,68,100,1,8000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
60,9,1,3,100,1,2000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
61,9,2,68,100,1,2000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
62,10,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
63,10,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
64,11,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
65,12,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
66,13,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
67,13,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
68,14,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
69,14,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
70,18,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
71,18,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
72,19,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
73,19,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
74,20,1,3,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
75,20,2,5,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
76,20,3,8,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
77,20,4,12,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
78,20,5,15,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
79,20,6,19,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
80,20,7,20,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
81,20,8,21,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
82,20,9,26,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
83,20,10,30,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
84,20,11,34,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
85,20,12,38,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
86,20,13,43,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
87,20,14,45,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
88,20,15,53,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
89,20,16,58,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
90,20,17,62,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
91,20,18,63,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
92,20,19,66,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
93,20,20,67,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
94,20,21,68,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
95,20,22,69,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
96,20,23,70,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
97,20,24,71,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
98,20,25,72,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
99,20,26,73,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
100,20,27,74,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
101,20,28,75,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
102,20,29,76,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
103,20,30,77,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
104,20,31,78,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
105,20,32,79,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
106,20,33,80,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
107,20,34,81,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
108,20,35,82,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
109,15,1,3,100,1,10000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
110,15,2,68,100,1,10000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
111,15,3,70,100,1,8000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
112,16,1,50,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
113,17,1,65,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
114,21,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
115,22,1,3,100,1,3000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
116,22,2,41,100,1,3000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
117,22,3,70,100,1,3000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
118,23,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
119,23,2,5,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
120,23,3,8,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
121,23,4,12,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
122,23,5,15,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
123,23,6,19,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
124,23,7,20,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
125,23,8,21,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
126,23,9,26,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
127,23,10,30,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
128,23,11,34,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
129,23,12,38,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
130,23,13,43,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
131,23,14,45,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
132,23,15,53,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
133,23,16,58,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
134,23,17,62,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
135,23,18,63,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
136,23,19,66,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
137,23,20,67,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
138,23,21,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
139,23,22,69,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
140,23,23,70,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
141,23,24,71,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
142,23,25,72,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
143,23,26,73,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
144,23,27,74,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
145,23,28,75,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
146,23,29,76,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
147,23,30,77,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
148,23,31,78,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
149,23,32,79,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
150,23,33,80,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
151,23,34,81,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
152,23,35,82,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
153,24,1,3,100,0,0,4,0,0,25,0,0,0,0,[200],[0],0,0,0,0,0
154,25,1,3,100,1,5000,4,0,0,25,0,0,0,0,[200],[0],0,0,0,0,0
155,25,2,26,100,1,5000,4,0,0,25,0,0,0,0,[200],[0],0,0,0,0,0
156,25,3,38,100,1,4000,4,0,0,25,0,0,0,0,[200],[0],0,0,0,0,0
157,25,4,69,100,1,3000,4,0,0,25,0,0,0,0,[200],[0],0,0,0,0,0
158,26,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
159,26,2,5,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
160,26,3,8,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
161,26,4,12,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
162,26,5,15,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
163,26,6,19,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
164,26,7,20,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
165,26,8,21,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
166,26,9,26,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
167,26,10,30,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
168,26,11,34,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
169,26,12,38,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
170,26,13,43,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
171,26,14,45,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
172,26,15,53,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
173,26,16,58,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
174,26,17,62,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
175,26,18,63,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
176,26,19,66,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
177,26,20,67,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
178,26,21,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
179,26,22,69,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
180,26,23,70,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
181,26,24,71,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
182,26,25,72,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
183,26,26,73,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
184,26,27,74,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
185,26,28,75,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
186,26,29,76,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
187,26,30,77,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
188,26,31,78,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
189,26,32,79,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
190,26,33,80,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
191,26,34,81,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
192,26,35,82,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
193,27,1,3,100,1,12000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
194,27,2,38,100,1,8000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
195,27,3,62,100,1,6000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
196,27,4,66,100,1,6000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
197,27,5,72,100,1,4000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
198,28,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
199,28,2,33,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
200,28,3,55,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
201,41,1,3,100,1,3000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
202,42,1,3,100,1,2500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
203,42,2,5,100,1,2500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
204,39,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
205,37,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
206,37,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
207,38,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
208,38,2,24,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
209,38,3,27,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
210,38,4,44,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
211,38,5,48,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
212,40,1,4,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
213,40,2,36,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
214,40,3,52,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
215,29,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
216,29,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
217,30,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
218,30,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
219,31,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
220,31,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
221,32,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
222,32,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
223,33,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
224,33,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
225,34,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
226,34,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
227,35,1,3,100,1,7500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
228,35,2,30,100,1,7500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
229,35,3,36,100,1,7500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
230,35,4,52,100,1,7500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
231,35,5,67,100,1,7500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
232,43,1,3,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
233,43,2,5,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
234,43,3,8,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
235,43,4,10,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
236,43,5,12,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
237,43,6,14,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
238,43,7,17,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
239,43,8,20,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
240,43,9,25,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
241,43,10,30,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
242,43,11,31,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
243,43,12,52,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
244,43,13,57,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
245,43,14,65,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
246,43,15,66,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
247,43,16,67,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
248,43,17,68,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
249,43,18,69,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
250,43,19,70,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
251,43,20,71,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
252,43,21,72,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
253,43,22,73,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
254,43,23,74,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
255,43,24,75,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
256,43,25,76,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
257,43,26,77,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
258,43,27,79,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
259,43,28,81,100,3,5000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
260,44,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
261,44,2,5,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
262,44,3,8,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
263,44,4,10,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
264,44,5,12,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
265,44,6,14,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
266,44,7,17,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
267,44,8,20,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
268,44,9,25,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
269,44,10,30,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
270,44,11,31,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
271,44,12,52,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
272,44,13,57,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
273,44,14,65,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
274,44,15,66,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
275,44,16,67,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
276,44,17,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
277,44,18,69,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
278,44,19,70,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
279,44,20,71,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
280,44,21,72,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
281,44,22,73,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
282,44,23,74,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
283,44,24,75,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
284,44,25,76,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
285,44,26,77,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
286,44,27,79,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
287,44,28,81,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
288,45,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
289,46,1,3,100,1,3000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
290,47,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
291,49,1,3,100,1,3000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
292,50,1,3,100,1,3000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
293,3007,1,1,100,0,0,4,30,1,25,0,4000,0,0,[],[],0,0,0,0,0
294,3007,2,2,100,0,0,4,30,1,25,0,4000,0,0,[],[],0,0,0,0,0
295,3007,3,4,100,0,0,4,30,1,25,0,4000,0,0,[],[],0,0,0,0,0
296,3007,4,7,100,0,0,4,30,1,25,0,4000,0,0,[],[],0,0,0,0,0
297,3007,5,11,100,0,0,4,30,1,25,0,4000,0,0,[],[],0,0,0,0,0
298,3007,6,16,100,0,0,4,30,1,25,0,4000,0,0,[],[],0,0,0,0,0
299,3007,7,20,100,0,0,4,30,1,25,0,4000,0,0,[],[],0,0,0,0,0
300,3007,8,24,100,0,0,4,30,1,25,0,4000,0,0,[],[],0,0,0,0,0
301,3007,9,28,100,0,0,4,30,1,25,0,4000,0,0,[],[],0,0,0,0,0
302,3007,10,32,100,0,0,4,30,1,25,0,4000,0,0,[],[],0,0,0,0,0
303,3007,11,36,100,0,0,4,30,1,25,0,4000,0,0,[],[],0,0,0,0,0
