"rownum","Id","MiscAnimated","i32","PreloadGroupsKeys","i32"
121,"BetrayalCartBeam",2525,1140457472,[],4
122,"BetrayalBallistaLaserSight",2531,1143930880,[],4
123,"BetrayalLeoChainBeam",2593,1140457472,[],4
124,"BetrayalCatarinaStaffBeam",2664,1145569280,[46],4
125,"BetrayalBallistaBeamFire",2688,1143930880,[],4
126,"BetrayalBallistaLaserSightFire",2690,1143930880,[],4
127,"BetrayalBallistaBeamCold",2692,1143930880,[],4
128,"BetrayalBallistaLaserSightCold",2694,1143930880,[],4
129,"BetrayalBallistaBeamLightning",2696,1143930880,[],4
130,"BetrayalBallistaLaserSightLightning",2698,1143930880,[],4
131,"BetrayalBallistaBeamMetalPhys",2700,1143930880,[],4
132,"BetrayalBallistaLaserSightMetalPhys",2702,1143930880,[],4
133,"BetrayalBallistaBeamBloodPhys",2704,1143930880,[],4
134,"BetrayalBallistaLaserSightBloodPhys",2706,1143930880,[],4
135,"BetrayalRikerBeamCannon",2712,1140457472,[],4
136,"BetrayalCatarinaAntiBeam1",2716,1149861888,[46],4
137,"BetrayalCatarinaAntiBeam2",2717,1149861888,[46],4
138,"BetrayalCatarinaAntiBeam3",2718,1149861888,[46],4
139,"BetrayalCatarinaAntiBeam4",2719,1149861888,[46],4
140,"BetrayalCatarinaAntiBeam5",2720,1149861888,[46],4
141,"BetrayalCatarinaGraveyardBeam",2721,1148026880,[46],4
142,"BetrayalCatarinaSyndicateBeam1",2722,1149861888,[46],4
143,"BetrayalCatarinaSyndicateBeam2",2723,1149861888,[46],4
144,"BetrayalCatarinaSyndicateBeam3",2724,1149861888,[46],4
145,"BetrayalCatarinaSyndicateBeam4",2725,1149861888,[46],4
146,"BetrayalCatarinaSyndicateBeam5",2726,1149861888,[46],4
147,"BetrayalCatarinaSyndicateStasisBeam",2727,1149861888,[46],4
148,"BetrayalCatarinaBarrageBeam",2731,1149861888,[],4
149,"BetrayalBallistaBeamFireArrow",2740,1143930880,[],4
150,"BetrayalBallistaBeamBloodPhysArrow",2741,1143930880,[],4
151,"BetrayalCatarinaPointer",2742,0,[46],4
152,"StormBurstTeleportBeam",2761,1141473280,[],4
153,"DivineTempestFinalBeam",2767,1149861888,[],4
154,"DivineTempestZap",2768,1136361472,[],4
155,"SynthesisRefractionBeam",2771,1143521280,[],4
156,"SynthesisBallLightningBeam1",2778,1137180672,[],4
157,"SynthesisBallLightningBeam2",2779,1137180672,[],4
158,"SynthesisBallLightningBeam3",2780,1137180672,[],4
159,"SoulrendBeam",2781,1133084672,[],4
160,"SynthesisColdRendBeam",2794,1133084672,[],4
161,"SynthesisLightningBarrageBeam1",2796,1140457472,[],4
162,"SynthesisLightningBarrageBeam2",2797,1140457472,[],4
163,"SynthesisLightningBarrageBeam3",2798,1140457472,[],4
164,"SynthesisLightningBeamBlade",2801,1120403456,[],4
165,"SynthesisSpinningBeam",2805,1148026880,[],4
166,"SynthesisRainbowBridge",2817,1141473280,[47],4
167,"StormBurstInitialTeleportBeam",2844,1141473280,[],4
168,"SynthesisVolatileWrapBeam",2848,1135542272,[],4
169,"SynthesisTriggerBeam",2852,1148026880,[],4
170,"SynthesisTriggerBeamAim",2853,1140457472,[],4
171,"SynthesisBossTriggerBeam",2854,1148026880,[],4
172,"SynthesisDroneActivationBeam",2857,1132068864,[],4
173,"SynthesisDroneConnectionBeam",2858,1132068864,[],4
174,"SynthesisGolemPowerballBeam",2862,1140981760,[],4
175,"SynthesisBarrageBeam",2883,1142292480,[],4
176,"SynthesisLargeBarrageBeam",2884,1148846080,[],4
177,"SynthesisConcentratedBeam",2887,1147207680,[],4
178,"SynthesisGolemShockRifleBeam",2879,1143930880,[],4
179,"SynthesisGolemVolatileAbsorbBeam",2882,1133903872,[],4
180,"DivineTempestAutomatonZap",2889,1137180672,[],4
181,"SoulrendCelestialBeam",2897,1133084672,[],4
182,"SynthesisGuardianToDroneBeam",2898,1140981760,[],4
183,"SynthesisDroneToDroneBeam",2899,1147207680,[],4
184,"DivineTempestAutomatonFinalBeam",2907,1149861888,[],4
185,"DivineTempestCelestialFinalBeam",2911,1149861888,[],4
186,"DivineTempestCelestialZap",2769,1136361472,[],4
187,"SoulrendCelestialCatBeam",2920,1133084672,[],4
188,"ChainStrikeBeam",2982,1142292480,[],4
189,"TormentSpiritTetherBeam",2986,1148846080,[],4
190,"LegionKaruiSergeantSnipeBeam",3006,1148026880,[],4
191,"LegionTemplarSkyBeamBeam",3030,1140457472,[],4
192,"LegionKaruiRainSnipeBeam",3076,1140457472,[],4
193,"LegionLioneyeRetractBeam",3141,1143111680,[],4
194,"LegionTemplarHolyBlastBigBeam",3148,1149861888,[],4
195,"LegionTemplarHolyBlastZap",3149,1140457472,[],4
196,"LegionTemplarBossShieldBeam",3180,1141473280,[],4
197,"LegionVaalSoulrendBeam",3182,1133084672,[],4
198,"LegionLasso",3185,1142292480,[],4
199,"GraveyardAltarBeam",3258,1149861888,[],4
200,"ConduitSigilRedAttachBeam",3334,1140457472,[],4
201,"ConduitSigilRedBeamEffect",3336,1140457472,[],4
202,"ArcCelestial",3348,1137180672,[],4
203,"BlightLightningArc",3370,1140733051,[],4
204,"BlightLightningBeamCannon",3375,1143930880,[],4
205,"BlightIceSiphonBeam",3381,1133903872,[],4
206,"BlightPathVariation1",3394,1120403456,[],4
207,"BlightPathVariation2",3395,1120403456,[],4
208,"BlightPathVariation3",3396,1120403456,[],4
209,"BlightPathVariation4",3397,1120403456,[],4
210,"BlightPathVariation5",3398,1120403456,[],4
211,"BlightPathVariation6",3399,1120403456,[],4
212,"BlightPathVariation7",3400,1120403456,[],4
213,"BlightPathVariation8",3401,1120403456,[],4
214,"BlightPathVariation9",3402,1120403456,[],4
215,"BlightPathVariation10",3403,1120403456,[],4
216,"SkitterbotDetonateMinesBeam",3426,1133903872,[],4
217,"BlightSummonedCopterBeam",3453,1140457472,[],4
218,"BlightCassiaTowerBeam",3456,1143930880,[],4
219,"BlightIceMonsterSacrificeBeam",3472,1128792064,[],4
220,"AtlasExileBoss1SpammableBeam",3489,1142292480,[],4
221,"AtlasExileBoss1RuneBeam",3493,1142292480,[],4
222,"CrusaderInfluenceMageguardBeam",3518,1142292480,[],4
223,"CrusaderInfluenceBallLightningBeam",3519,1125515264,[],4
224,"CrusaderInfluenceArcaneOrbBeam",3521,1139638272,[],4
225,"AtlasExileOrionFusionBeam",3536,1147207680,[],4
226,"AtlasExileOrionNukeBeam",3537,1147207680,[],4
227,"EnsnaringArrowTetheringBeam",3559,1133903872,[],4
228,"EnsnaringArrowTetheringBeamDemonic",3561,1133903872,[],4
229,"MetamorphosisBeam1",3563,1139638272,[51],4
230,"MetamorphosisBeam2",3564,1139638272,[51],4
231,"MetamorphosisBeam3",3565,1139638272,[51],4
232,"ArcCurved",2133,1140733051,[],4
233,"OfferingDefensiveSoulBeam",3680,1149452288,[],4
234,"OfferingOffensiveSoulBeam",3681,1149452288,[],4
235,"OfferingSpiritSoulBeam",3682,1149452288,[],4
236,"OfferingBloodSoulBeam",3683,1149452288,[],4
237,"AtlasExileOrionBeamBombChargeBeam",3691,1147207680,[],4
238,"AtlasExileOrionBeamBombBeam",3692,1143930880,[],4
239,"AtlasQuestKIracBeam",3734,1160708096,[],4
240,"AfflictionBossFinalBlackHoleBeam",3794,1153138688,[],4
241,"AfflictionModBeam",3795,1145569280,[],4
242,"AfflictionReflectionBeam",3817,1140457472,[],4
243,"AfflictionLightningBossGigaBallBeam",3833,1152319488,[],4
244,"AfflictionModBeamFire",3844,1145569280,[],4
245,"AfflictionModBeamCold",3845,1145569280,[],4
246,"ChannelledRuneSkillBeam",3850,1133903872,[],4
247,"AfflictionModBeamLightning",3854,1145569280,[],4
248,"AfflictionNoodleBeam1",3879,1140457472,[],4
249,"AfflictionNoodleBeam2",3880,1140457472,[],4
250,"AfflictionNoodleBeam3",3881,1140457472,[],4
251,"AfflictionNoodleBeam4",3882,1140457472,[],4
252,"AfflictionNoodleBeam5",3883,1140457472,[],4
253,"AfflictionNoodleBeam6",3884,1140457472,[],4
254,"AfflictionBossLightningBeam1",3908,1140457472,[],4
255,"AfflictionBossLightningBeam2",3909,1140457472,[],4
256,"AfflictionBossLightningBeam3",3910,1140457472,[],4
257,"AfflictionBossLightningBeam4",3911,1140457472,[],4
258,"AfflictionBossLightningBeam5",3912,1140457472,[],4
259,"AfflictionBossLightningBeam6",3913,1140457472,[],4
260,"AfflictionBossLightningBeam7",3914,1140457472,[],4
261,"AfflictionBossLightningBeam8",3915,1140457472,[],4
262,"AfflictionBossLightningBeam9",3916,1140457472,[],4
263,"AfflictionBossLightningBeam10",3917,1140457472,[],4
264,"StormBrandTetherBeam",3965,1140457472,[],4
265,"ChannelledRuneSkillGoreMicroBeam",3975,1133903872,[],4
266,"LightningWingsMTXBeam",3976,1149452288,[],4
267,"HarvestPipe",4002,1128792064,[53],4
268,"LightningWingsMTXBeam2",4016,1149452288,[],4
269,"TriggerSigilAttachBeam",4022,1140457472,[],4
270,"SpiritualCryDoubleBeam",4038,1142292480,[],4
271,"PenanceSigilAttachBeam",4063,1140457472,[],4
272,"PenanceBrandChargeBeam",4067,1140457472,[],4
273,"HarvestRavenBossBeam",4115,1137180672,[],4
274,"IntimidatingCryChargeConsumeBeam",4157,1120403456,[],4
275,"AncestralCryChargeConsumeBeam",4158,1120403456,[],4
276,"SeismicCryChargeConsumeBeam",4159,1120403456,[],4
277,"RallyingCryChargeConsumeBeam",4160,1120403456,[],4
278,"InfernalCryChargeConsumeBeam",4161,1120403456,[],4
279,"WinterSigilAttachBeam",4168,1140457472,[],4
280,"HarvestCatBossVineTrapBeam",4219,1132068864,[],4
281,"HarvestHellionGodzillaBeam",4208,1133903872,[],4
282,"HarvestSquidBallLightningBeam",4224,1125187584,[],4
283,"HarvestSquidBallLightningGroundBeam",4225,1125187584,[],4
284,"HarvestSquidNoodleBeam1",4226,1140457472,[],4
285,"HarvestSquidNoodleBeam2",4227,1140457472,[],4
286,"HarvestSquidNoodleBeam3",4228,1140457472,[],4
287,"HarvestSquidNoodleBeam4",4229,1140457472,[],4
288,"RallyingCryChargeConsumeBeamCelestial",4243,1120403456,[],4
289,"InfernalCryChargeConsumeBeamCelestial",4244,1120403456,[],4
290,"WinterBrandChargeBeam",4252,1128792064,[],4
291,"HarvestAdjacencyVine1",4255,1126170624,[],4
292,"HarvestAdjacencyVine2",4256,1126170624,[],4
293,"HarvestAdjacencyVine3",4257,1126170624,[],4
294,"HarvestAdjacencyVine4",4258,1126170624,[],4
295,"BrandDetonateCastBeam",4292,1133903872,[],4
296,"HarvestTreePlayerBeam1",4306,1145569280,[53],4
297,"HarvestTreePlayerBeam2",4307,1145569280,[53],4
298,"HarvestTreePlayerBeam3",4308,1145569280,[53],4
299,"HarvestTreePlayerBeam4",4309,1145569280,[53],4
300,"HarvestTreePlayerBeam5",4310,1145569280,[53],4
301,"HarvestTreePlayerBeam6",4311,1145569280,[53],4
302,"HarvestTreePlayerBeam7",4312,1145569280,[53],4
303,"HarvestTreePlayerBeam8",4313,1145569280,[53],4
304,"HarvestTreePlayerBeam9",4314,1145569280,[53],4
305,"HarvestTreePlayerBeam10",4315,1145569280,[53],4
306,"HarvestTreePlayerBeam11",4316,1145569280,[53],4
307,"HarvestTreePlayerBeam12",4317,1145569280,[53],4
308,"HarvestRootPath",4332,1133903872,[53],4
309,"HeistTemplarCasterBallLightningBeam",4402,1133903872,[],4
310,"HeistTemplarCasterBallLightningGroundBeam",4403,1125187584,[],4
311,"CryWolfWarcryConsumeBeam",4406,1120403456,[],4
312,"SpiritualCryDoubleBeamCryWolf",4412,1142292480,[],4
313,"BreachLightningOrbBeam",4420,1125187584,[],4
314,"SpiritualCryDoubleBeamCelestial",4433,1142292480,[],4
315,"IntimidatingCryChargeConsumeBeamCelestial",4437,1120403456,[],4
316,"AncestralCryChargeConsumeBeamCelestial",4438,1120403456,[],4
317,"SeismicCryChargeConsumeBeamCelestial",4439,1120403456,[],4
318,"DisintegrateBeam",4475,1134755840,[],4
319,"BarghestTailLaserBeam",4489,1120403456,[],4
320,"BreachLightningBeamNew",4496,1120403456,[],4
321,"HeistCultistLightningBeam",4518,1140457472,[],4
322,"HeistEngineerBridge1",4521,1130430464,[],4
323,"HeistEngineerBridge2",4522,1137999872,[],4
324,"HeistEngineerBridge3",4523,1142865920,[],4
325,"HeistEngineerBridge4",4524,1146306560,[],4
326,"HeistEngineerBridge5",4525,1149493248,[],4
327,"HeistEngineerBridge6",4526,1151213568,[],4
328,"HeistEngineerBridge7",4527,1152933888,[],4
329,"HeistEngineerBridgeBuildingBeam1",4539,1153138688,[],4
330,"HeistEngineerBridgeBuildingBeam2",4540,1153138688,[],4
331,"HeistEngineerBridgeBuildingBeam3",4541,1153138688,[],4
332,"HeistEngineerBridgeBuildingBeam4",4542,1153138688,[],4
333,"HeistEngineerBridgeBuildingBeam5",4543,1153138688,[],4
334,"HeistEngineerBridgeBuildingBeam6",4544,1153138688,[],4
335,"HeistEngineerBridgeBuildingBeam7",4545,1153138688,[],4
336,"SteelStealBeamEffect1",4547,1140457472,[],4
337,"SteelStealBeamEffect2",4548,1140457472,[],4
338,"SteelStealBeamEffect3",4549,1140457472,[],4
339,"SteelStealBeamEffect4",4550,1140457472,[],4
340,"DeathWishBeam",4552,1133903872,[],4
341,"HeistAlarmDoorLaserBeam",4555,1128792064,[],4
342,"HeistRobotSpiderLaser",4575,1144750080,[],4
343,"SteelStealSpendBeamEffect1",4614,1140457472,[],4
344,"SteelStealSpendBeamEffect2",4615,1140457472,[],4
345,"SteelStealSpendBeamEffect3",4616,1140457472,[],4
346,"SteelStealSpendBeamEffect4",4617,1140457472,[],4
347,"HeistDroneDragonBreath",4620,1132068864,[],4
348,"HeistMilitaryPolearmMinibossDashBeam",4631,1139638272,[],4
349,"HeistMilitaryPolearmMinibossDashBeam2",4632,1139638272,[],4
350,"HeistMilitaryPolearmMinibossDashBeam3",4633,1139638272,[],4
351,"HeraldOfAshArmBeam",4639,1117126656,[],4
352,"HeraldOfThunderArmBeam",4640,1117126656,[],4
353,"HeraldOfIceArmBeam",4641,1117126656,[],4
354,"HeraldOfPurityArmBeam",4642,1117126656,[],4
355,"HeraldOfAgonyArmBeam",4643,1117126656,[],4
356,"BallLightningBeamAutomaton",4655,1133084672,[],4
357,"BallLightningGroundBeamAutomaton",4656,1133084672,[],4
358,"HeistRobotHoundEyeLaserBeam",4669,1137180672,[],4
359,"HeistTripwireLaser",4674,1128792064,[],4
360,"DisintegrateFinalBeam",4691,1149452288,[],4
361,"HeistRobotStormcallerShockRifleBeam",4700,1148846080,[],4
362,"HeistRobotPyreKnightSpamBeam",4695,1142292480,[],4
363,"HeistRobotPyreKnightMegaBeam",4696,1149861888,[],4
364,"HeistRobotPyreKnightSweepBeam",4705,1140457472,[],4
365,"HeistCultistSummonedPylonBeam",4712,1140457472,[],4
366,"HeistDanaiSweepLightningBeam",4730,1140457472,[],4
367,"HeistThugGhostRiderChain",4742,1142292480,[],4
368,"HeistThugEnsnaringArrowTetheringBeam",4741,1133903872,[],4
369,"HeistRobotBossBallBeam",4747,1140457472,[],4
370,"HeistRobotBossMagneticTendrils",4752,1150681088,[],4
371,"HeistRobotBossAimBeam",4773,1143930880,[],4
372,"HeistRobotBossBlastBeam",4774,1143930880,[],4
373,"HeistFreidrichBloodBeam",4873,1143930880,[],4
374,"HeistFreidrichBloodBeamPool",4874,1143930880,[],4
375,"HeistFreidrichBloodBeam2",4884,1143930880,[],4
376,"HeistFreidrichBloodBeam3",4885,1143930880,[],4
377,"HeistFreidrichBloodBeam4",4886,1143930880,[],4
378,"HeistFreidrichBloodBeam5",4887,1143930880,[],4
379,"HeistFreidrichBloodBeam6",4888,1143930880,[],4
380,"HeistFreidrichBloodBeam7",4889,1143930880,[],4
381,"HeistFreidrichBloodBeamPool2",4890,1143930880,[],4
382,"HeistFreidrichBloodBeamPool3",4891,1143930880,[],4
383,"HeistFreidrichBloodBeamPool4",4892,1143930880,[],4
384,"HeistFreidrichBloodBeamPool5",4893,1143930880,[],4
385,"HeistFreidrichBloodBeamPool6",4894,1143930880,[],4
386,"HeistFreidrichBloodBeamPool7",4895,1143930880,[],4
387,"DisintegrateBeamAutomaton",4909,1134755840,[],4
388,"DisintegrateFinalBeamAutomaton",4912,1149452288,[],4
389,"BrutalPirateLordScorchBeam",4955,1136361472,[],4
390,"VilentaRageBeamFire1",4968,1143111680,[],4
391,"VilentaRageBeamFire2",4969,1143111680,[],4
392,"VilentaRageBeamFire3",4970,1143111680,[],4
393,"VilentaRageBeamFire4",4971,1143111680,[],4
394,"IceSaplingBallReturnBeam",4978,1143930880,[],4
395,"IceSaplingDeathBeam",4981,1150681088,[],4
396,"IceSaplingChargeBeam",4984,1141063680,[],4
397,"IceSaplingBallConnectorBeam",4988,1133903872,[],4
398,"ArchitectBloodBeamRitual",4991,1148846080,[],4
399,"WaterDjinnBeam",5005,1147207680,[],4
400,"VilentaBeamFire",5021,1140785152,[],4
401,"VampiricIconBeam",5059,1140457472,[],4
402,"IceSaplingRitualBeam",5070,1135214592,[],4
403,"RitualDischargeBeamFire",5071,1143930880,[],4
404,"RitualDischargeBeamCold",5072,1143930880,[],4
405,"RitualDischargeBeamLightning",5073,1143930880,[],4
406,"RitualGrowBeam",5084,1140457472,[],4
407,"RitualChaosGreenVines",5085,1132068864,[],4
408,"MavenFBBBeam",5092,1147207680,[],4
409,"MavenMapSpaceVines",5098,1132068864,[],4
410,"MavenMapHealBeam",5099,1137180672,[],4
411,"MavenMapInfusedWeaponBeam",5101,1137180672,[],4
412,"MavenMapDamageReductionBeam",5102,1120403456,[],4
413,"MavenMapSpaceChargeBeam",5106,1120403456,[],4
414,"SeawitchLightningBeamStandalone",5107,1140457472,[],4
415,"ReaperWraithSlowingChainsBeam",5109,1132068864,[],4
416,"ThaumaturgistGrowBeam",5113,1135542272,[],4
417,"RitualLightningOrbBeam",5114,1145569280,[],4
418,"MavenMapGuardBeam",5122,1137180672,[],4
419,"MavenBrainPhaseBeam",5151,1150681088,[],4
420,"MavenSweepBeam",5148,1137180672,[],4
421,"RitualEnergyShieldBeam",5157,1143930880,[],4
422,"MavenMapBeamOrb",5167,1137180672,[],4
423,"RitualLightningBallTelegraphBeam",5188,1145569280,[],4
424,"UltimatumMonsterSpawnBeam",5190,1145569280,[57],4
425,"RainOfSporesVineBeamCelestial",5196,1133903872,[],4
426,"UltimatumGolemFireBeam",5197,1140457472,[],4
427,"UltimatumGolemFireBeamRuin",5198,1140457472,[],4
428,"UltimatumWraithIceBeam",5199,1140457472,[],4
429,"BloodTendrilsBeam",5228,1140457472,[],4
430,"TrialmasterTether",5238,1135542272,[57],4
431,"SpikeSlamSpikeBeamVerdant",5241,1133903872,[],4
432,"SpikeSlamSpikeBeamEmpoweredVerdant",5242,1133903872,[],4
433,"UltimatumGolemColdBeam",5243,1140457472,[],4
434,"UltimatumGolemLightningBeam",5244,1140457472,[],4
435,"UltimatumGolemChaosBeam",5245,1140457472,[],4
436,"UltimatumSpiderCycloneBeam1",5257,1140457472,[],4
437,"UltimatumSpiderCycloneBeam2",5258,1140457472,[],4
438,"UltimatumSpiderCycloneBeam1Ruin",5259,1140457472,[],4
439,"UltimatumSpiderCycloneBeam2Ruin",5260,1140457472,[],4
440,"BloodScytheBeam",5274,1137180672,[],4
441,"RainOfSporesVineBeamOblivion",5282,1133903872,[],4
442,"OfferingSpiritSoulBeamCelestial",5322,1149452288,[],4
443,"DemonSpiderWebBeam",5324,1137180672,[],4
444,"WebEnsnaringArrowTetheringBeam",5326,1133903872,[],4
445,"UltimatumGoliathOrbBeam",5401,1137180672,[],4
446,"UltimatumCrystalTotemBeam",5411,1133903872,[],4
447,"UltimatumGoliathOrbBeamRuin",5420,1137180672,[],4
448,"BloodTendrilsBeamLite",5473,1140457472,[],4
449,"DivineCryChargeConsumeBeam",5511,1120403456,[],4
450,"OfferingOffensiveSoulBeamCelestial",5515,1149452288,[],4
451,"OfferingDefensiveSoulBeamCelestial",5517,1149452288,[],4
452,"OfferingBloodSoulBeamCelestial",5519,1149452288,[],4
453,"ExpeditionExplosiveFuse",5480,1140457472,[58],4
454,"PrismaticRainLightningBeam",5528,1134723072,[],4
455,"ExpeditionApparitionColdBeam",5557,1145569280,[],4
456,"ChainStrikeBeamStygian",5567,1142292480,[],4
457,"StormCloudBeamDemonic",5574,1140457472,[],4
458,"BloodTendrilsBeamTranscendence",5600,1140457472,[],4
459,"BloodTendrilsBeamLiteTranscendence",5601,1140457472,[],4
460,"ExpeditionApparitionBeam",5604,1148846080,[],4
461,"ExpeditionArmourBeam",5606,1145569280,[],4
462,"ExpeditionArmourOrbThrow",5401,1137180672,[],4
463,"ExpeditionApparitionSummonOrbEffect",5612,1126367232,[],4
464,"MercurialCasterEnrageBeam",5624,1140457472,[],4
465,"ExpeditionMedvedHealBeam",5664,1143930880,[],4
466,"ReaperUltimateTeleportBeam",5669,1140457472,[],4
467,"ExpeditionMedvedEnrageBeam",5670,1140457472,[],4
468,"ExpeditionOlrothLightCageBeam",5709,1148846080,[],4
