"rownum","BaseItemTypesKey","VirtualFile","Influences"
103,8815,"Art/2DItems/Divination/Images/TheMapmaker",[]
104,8816,"Art/2DItems/Divination/Images/TheWarlord",[]
105,8817,"Art/2DItems/Divination/Images/TheDemoness",[]
106,8818,"Art/2DItems/Divination/Images/TheTraitor",[]
107,8819,"Art/2DItems/Divination/Images/TheOffering",[]
108,8820,"Art/2DItems/Divination/Images/LostWorlds",[]
109,8821,"Art/2DItems/Divination/Images/TheLordInBlack",[]
110,8822,"Art/2DItems/Divination/Images/AMothersPartingGift",[]
111,8823,"Art/2DItems/Divination/Images/TheBody",[]
112,8824,"Art/2DItems/Divination/Images/TurnTheOtherCheek",[]
113,8825,"Art/2DItems/Divination/Images/GlimmerOfHope",[]
114,8826,"Art/2DItems/Divination/Images/TheEthereal",[]
115,8827,"Art/2DItems/Divination/Images/Prosperity",[]
116,8828,"Art/2DItems/Divination/Images/TheSigil",[]
117,8829,"Art/2DItems/Divination/Images/TheDapperProdigy",[]
118,8830,"Art/2DItems/Divination/Images/TheRabidRhoa",[]
119,8831,"Art/2DItems/Divination/Images/TheSoul",[]
120,8832,"Art/2DItems/Divination/Images/TheLion",[]
121,8833,"Art/2DItems/Divination/Images/TheDragon",[]
122,8834,"Art/2DItems/Divination/Images/Rats",[]
123,8835,"Art/2DItems/Divination/Images/TheRisk",[]
124,8836,"Art/2DItems/Divination/Images/Tranquillity",[]
125,8837,"Art/2DItems/Divination/Images/HerMask",[]
126,8838,"Art/2DItems/Divination/Images/TreasureHunter",[]
127,8839,"Art/2DItems/Divination/Images/EarthDrinker",[]
128,8840,"Art/2DItems/Divination/Images/TheWolfsShadow",[]
129,8841,"Art/2DItems/Divination/Images/TheArenaChampion",[]
130,8842,"Art/2DItems/Divination/Images/TheSephirot",[]
131,8843,"Art/2DItems/Divination/Images/TheVisionary",[]
132,8844,"Art/2DItems/Divination/Images/ThunderousSkies",[]
133,8845,"Art/2DItems/Divination/Images/DyingAnguish",[]
134,8846,"Art/2DItems/Divination/Images/TheImmortal",[]
135,8848,"Art/2DItems/Divination/Images/BoundlessRealms",[]
136,8847,"Art/2DItems/Divination/Images/TheThrone",[]
137,8849,"Art/2DItems/Divination/Images/TheDevastator",[]
138,8850,"Art/2DItems/Divination/Images/DestinedtoCrumble",[]
139,8851,"Art/2DItems/Divination/Images/ShardofFate",[]
140,8852,"Art/2DItems/Divination/Images/Heterochromia",[]
141,8853,"Art/2DItems/Divination/Images/RainTempter",[]
142,8854,"Art/2DItems/Divination/Images/TheVoid",[]
143,8855,"Art/2DItems/Divination/Images/TheTyrant",[]
144,8856,"Art/2DItems/Divination/Images/TheWeb",[]
145,8857,"Art/2DItems/Divination/Images/TheHarvester",[]
146,8858,"Art/2DItems/Divination/Images/TheLunarisPriestess",[]
147,8859,"Art/2DItems/Divination/Images/EmperorOfPurity",[]
148,8860,"Art/2DItems/Divination/Images/TheCursedKing",[]
149,8861,"Art/2DItems/Divination/Images/TheStormcaller",[]
150,8862,"Art/2DItems/Divination/Images/LysahsRespite",[]
151,8863,"Art/2DItems/Divination/Images/CartographersDelight",[]
152,8865,"Art/2DItems/Divination/Images/LuckyDeck",[]
153,8866,"Art/2DItems/Divination/Images/LigthAndTruth",[]
154,8867,"Art/2DItems/Divination/Images/LuckOfTheVaal",[]
155,8868,"Art/2DItems/Divination/Images/TheEndurance",[]
156,8869,"Art/2DItems/Divination/Images/ThePenitent",[]
157,8870,"Art/2DItems/Divination/Images/TheWolf",[]
158,8871,"Art/2DItems/Divination/Images/DiallasSubjugation",[]
159,8872,"Art/2DItems/Divination/Images/TheCalling",[]
160,8873,"Art/2DItems/Divination/Images/TheValkyrie",[]
161,8874,"Art/2DItems/Divination/Images/TheFormlessSea",[]
162,8875,"Art/2DItems/Divination/Images/TheOath",[]
163,8876,"Art/2DItems/Divination/Images/TheScavenger",[]
164,8877,"Art/2DItems/Divination/Images/RussiaDivinationCard",[]
165,8878,"Art/2DItems/Divination/Images/ThePorcupine",[]
166,8879,"Art/2DItems/Divination/Images/TheComingStorm",[]
167,8880,"Art/2DItems/Divination/Images/ThePolymath",[]
168,8881,"Art/2DItems/Divination/Images/TheWolverine",[]
169,8882,"Art/2DItems/Divination/Images/Mitts",[]
170,8883,"Art/2DItems/Divination/Images/TheWretched",[]
171,8884,"Art/2DItems/Divination/Images/TheWolvenKingsBite",[]
172,8885,"Art/2DItems/Divination/Images/TheStandOff",[]
173,8886,"Art/2DItems/Divination/Images/TheForsaken",[]
174,8887,"Art/2DItems/Divination/Images/GarishPower",[]
175,8888,"Art/2DItems/Divination/Images/LingeringRemnants",[]
176,8889,"Art/2DItems/Divination/Images/TheSparkAndTheFlame",[]
177,8890,"Art/2DItems/Divination/Images/TheSaintsTreasure",[]
178,8891,"Art/2DItems/Divination/Images/CallToTheFirstOnes",[]
179,8892,"Art/2DItems/Divination/Images/TheValleyOfSteelBoxes",[]
180,8893,"Art/2DItems/Divination/Images/MightIsRight",[]
181,8894,"Art/2DItems/Divination/Images/TheOpulecent",[]
182,8895,"Art/2DItems/Divination/Images/StruckbyLightning",[]
183,8896,"Art/2DItems/Divination/Images/AtzirisArmory",[]
184,8897,"Art/2DItems/Divination/Images/TheRuthlessCeinture",[]
185,8898,"Art/2DItems/Divination/Images/NoTraces",[]
186,8899,"Art/2DItems/Divination/Images/TheRealm",[]
187,8900,"Art/2DItems/Divination/Images/TheEyeOfTheDragon",[]
188,8901,"Art/2DItems/Divination/Images/TheBlazingFire",[]
189,8902,"Art/2DItems/Divination/Images/LeftToFate",[]
190,8903,"Art/2DItems/Divination/Images/BirthOfTheThree",[]
191,8904,"Art/2DItems/Divination/Images/TheInsatiable",[]
192,8905,"Art/2DItems/Divination/Images/TheObscured",[]
193,8906,"Art/2DItems/Divination/Images/TheRustedBard",[]
194,8907,"Art/2DItems/Divination/Images/ForbiddenPower",[]
195,8908,"Art/2DItems/Divination/Images/TheBreach",[]
196,8909,"Art/2DItems/Divination/Images/TheDreamer",[]
197,8910,"Art/2DItems/Divination/Images/TheWorldEater",[0]
198,8911,"Art/2DItems/Divination/Images/TheDeceiver",[]
199,8912,"Art/2DItems/Divination/Images/BlessingOfGod",[]
200,8913,"Art/2DItems/Divination/Images/ThePuzzle",[]
201,8914,"Art/2DItems/Divination/Images/TheWitch",[]
202,8915,"Art/2DItems/Divination/Images/ImmortalResolve",[]
203,8916,"Art/2DItems/Divination/Images/TheJewellersBoon",[]
204,8917,"Art/2DItems/Divination/Images/TheDarkestDream",[]
205,8918,"Art/2DItems/Divination/Images/TheMaster",[]
206,8919,"Art/2DItems/Divination/Images/TheFathomlessDepths",[]
207,8920,"Art/2DItems/Divination/Images/TheUndaunted",[]
208,8921,"Art/2DItems/Divination/Images/TheAdmirer",[]
209,8922,"Art/2DItems/Divination/Images/TheSwordKingsSalute",[]
210,8923,"Art/2DItems/Divination/Images/TheArmyOfBlood",[]
211,8924,"Art/2DItems/Divination/Images/TheCelestialStone",[0]
212,8925,"Art/2DItems/Divination/Images/Perfection",[0]
213,8926,"Art/2DItems/Divination/Images/TheDreamland",[]
214,8927,"Art/2DItems/Divination/Images/HarmonyOfSouls",[]
215,8928,"Art/2DItems/Divination/Images/TheSamuraisEye",[1]
216,8929,"Art/2DItems/Divination/Images/TheHaleHeart",[1]
217,8930,"Art/2DItems/Divination/Images/TheMayor",[]
218,8931,"Art/2DItems/Divination/Images/TheUndisputed",[1]
219,8932,"Art/2DItems/Divination/Images/TheRiteofElements",[]
220,8933,"Art/2DItems/Divination/Images/ThreeVoices",[]
221,8934,"Art/2DItems/Divination/Images/TheProfessor",[]
222,8935,"Art/2DItems/Divination/Images/TheBeast",[]
223,8936,"Art/2DItems/Divination/Images/TheInnocent",[]
224,8937,"Art/2DItems/Divination/Images/TheWiltedRose",[]
225,8938,"Art/2DItems/Divination/Images/TheEndlessDarkness","[0,1]"
226,8939,"Art/2DItems/Divination/Images/BeautyThroughDeath",[]
227,8940,"Art/2DItems/Divination/Images/ThePriceofProtection",[]
228,8941,"Art/2DItems/Divination/Images/BoonoftheFirstOnes",[]
229,8942,"Art/2DItems/Divination/Images/TheTwilightMoon",[]
230,8943,"Art/2DItems/Divination/Images/TheCacophony",[]
231,8944,"Art/2DItems/Divination/Images/TheSacrifice",[]
232,8945,"Art/2DItems/Divination/Images/ADabOfInk",[]
233,8946,"Art/2DItems/Divination/Images/TheNurse",[]
234,8947,"Art/2DItems/Divination/Images/TheMasterArtisan",[]
235,8948,"Art/2DItems/Divination/Images/TheLifeThief",[]
236,8949,"Art/2DItems/Divination/Images/TheSeeker",[]
237,8950,"Art/2DItems/Divination/Images/TheMessenger",[]
238,8951,"Art/2DItems/Divination/Images/TheMadKing",[]
239,8952,"Art/2DItems/Divination/Images/BoonofJustice",[]
240,8953,"Art/2DItems/Divination/Images/TheJourney",[]
241,8954,"Art/2DItems/Divination/Images/ArroganceoftheVaal",[]
242,8955,"Art/2DItems/Divination/Images/TheLanding",[]
243,8956,"Art/2DItems/Divination/Images/TheMountain",[]
244,8957,"Art/2DItems/Divination/Images/SevenYearsBadLuck",[]
245,8958,"Art/2DItems/Divination/Images/TheGoldenEra",[]
246,8959,"Art/2DItems/Divination/Images/Monochrome",[]
247,8960,"Art/2DItems/Divination/Images/DarkTemptation",[]
248,8961,"Art/2DItems/Divination/Images/AloneintheDarkness",[]
249,8962,"Art/2DItems/Divination/Images/SambodhisVow",[]
250,8963,"Art/2DItems/Divination/Images/TheLordofCelebration",[0]
251,8964,"Art/2DItems/Divination/Images/Vanity",[]
252,8965,"Art/2DItems/Divination/Images/ImperialLegacy",[]
253,8966,"Art/2DItems/Divination/Images/BurningBlood",[]
254,8967,"Art/2DItems/Divination/Images/ThePrimordial",[]
255,8968,"Art/2DItems/Divination/Images/EchoesOfLove",[]
256,8969,"Art/2DItems/Divination/Images/ThirstForKnowledge",[]
257,8970,"Art/2DItems/Divination/Images/AlluringBounty",[]
258,8971,"Art/2DItems/Divination/Images/TheFool",[]
259,8972,"Art/2DItems/Divination/Images/PrideOfTheFirstOnes",[]
260,8973,"Art/2DItems/Divination/Images/TheDeepOnes",[]
261,8974,"Art/2DItems/Divination/Images/TheArchmagesRightHand",[]
262,8975,"Art/2DItems/Divination/Images/DarkDreams",[1]
263,8976,"Art/2DItems/Divination/Images/BuriedTreasure",[]
264,8977,"Art/2DItems/Divination/Images/DemigodsWagergives",[]
265,8978,"Art/2DItems/Divination/Images/TheOldMan",[]
266,8979,"Art/2DItems/Divination/Images/NooksCrown",[1]
267,8980,"Art/2DItems/Divination/Images/TheSideQuest",[]
268,8981,"Art/2DItems/Divination/Images/ThePriceOfLoyalty",[]
269,8982,"Art/2DItems/Divination/Images/TheHeroicShot",[]
270,8983,"Art/2DItems/Divination/Images/Remembrance",[]
271,8984,"Art/2DItems/Divination/Images/MoreIsNeverEnough",[]
272,8985,"Art/2DItems/Divination/Images/VilePower",[]
273,8986,"Art/2DItems/Divination/Images/TheBargain",[]
274,8987,"Art/2DItems/Divination/Images/AzyransReward",[]
275,8988,"Art/2DItems/Divination/Images/TheSkeleton",[]
276,8989,"Art/2DItems/Divination/Images/TheEyeOfTerror",[]
277,8990,"Art/2DItems/Divination/Images/TheDemon",[]
278,8991,"Art/2DItems/Divination/Images/AkilsProphecy",[]
279,8992,"Art/2DItems/Divination/Images/TheDamned",[]
280,8993,"Art/2DItems/Divination/Images/VoidOfTheElements",[1]
281,8994,"Art/2DItems/Divination/Images/TheDeal",[]
282,8995,"Art/2DItems/Divination/Images/TheWolfsLegacy",[]
283,8996,"Art/2DItems/Divination/Images/BaitedExpectations",[]
284,8997,"Art/2DItems/Divination/Images/SuccorOfTheSinless",[]
285,8998,"Art/2DItems/Divination/Images/UndergroundForest",[]
286,8999,"Art/2DItems/Divination/Images/TheEscape",[]
287,9000,"Art/2DItems/Divination/Images/DeathlyDesigns",[]
288,9001,"Art/2DItems/Divination/Images/TheChosen",[]
289,9002,"Art/2DItems/Divination/Images/CameriasCut",[]
290,9003,"Art/2DItems/Divination/Images/DivineJustice",[]
291,9004,"Art/2DItems/Divination/Images/TheFishmonger",[]
292,9005,"Art/2DItems/Divination/Images/TheBones",[]
293,9006,"Art/2DItems/Divination/Images/Friendship",[]
294,9007,"Art/2DItems/Divination/Images/TheCraving",[]
295,9008,"Art/2DItems/Divination/Images/EtchedInBlood",[]
296,9009,"Art/2DItems/Divination/Images/BaronCat",[]
297,9010,"Art/2DItems/Divination/Images/TheStrategist",[]
298,9011,"Art/2DItems/Divination/Images/TheCheater",[]
299,9012,"Art/2DItems/Divination/Images/TheTinkerersTable",[]
300,9013,"Art/2DItems/Divination/Images/TheEasyStroll",[]
301,9014,"Art/2DItems/Divination/Images/TheProgenyofLunaris",[]
302,9015,"Art/2DItems/Divination/Images/TheEldritchDecay",[]
303,9016,"Art/2DItems/Divination/Images/CounciloOfCats",[]
304,9017,"Art/2DItems/Divination/Images/TheTumbleWeed",[]
305,9018,"Art/2DItems/Divination/Images/TheHiveOfKnowledge",[]
306,9019,"Art/2DItems/Divination/Images/GiftOfAsenath",[]
307,9020,"Art/2DItems/Divination/Images/ANoteInTheWind",[]
308,9021,"Art/2DItems/Divination/Images/TheGreatestIntentions",[]
309,9022,"Art/2DItems/Divination/Images/TheWhiteKnight",[2]
310,9023,"Art/2DItems/Divination/Images/PrometheusArmory",[]
311,9024,"Art/2DItems/Divination/Images/TheSustenance",[]
312,9025,"Art/2DItems/Divination/Images/PeacefulMoments",[]
313,9026,"Art/2DItems/Divination/Images/TheAwakened",[]
314,9027,"Art/2DItems/Divination/Images/AFamiliarCall","[0,4]"
315,9028,"Art/2DItems/Divination/Images/TheLongCon",[]
316,9029,"Art/2DItems/Divination/Images/TheGulf",[]
317,9030,"Art/2DItems/Divination/Images/TheBitterBlossom",[]
318,9031,"Art/2DItems/Divination/Images/Triskaidekaphobia",[]
319,9032,"Art/2DItems/Divination/Images/UnrequitedLove",[]
320,9033,"Art/2DItems/Divination/Images/TheCache",[]
321,9034,"Art/2DItems/Divination/Images/TheAcademic",[]
322,9035,"Art/2DItems/Divination/Images/DesecratedVirtue",[]
323,9036,"Art/2DItems/Divination/Images/BrothersStash",[]
324,9037,"Art/2DItems/Divination/Images/Unchained",[]
325,9038,"Art/2DItems/Divination/Images/TheUnexpectedPrize",[]
326,9039,"Art/2DItems/Divination/Images/CursedWords",[]
327,9040,"Art/2DItems/Divination/Images/TheJournalist",[]
328,9041,"Art/2DItems/Divination/Images/HauntingShadows",[]
329,9042,"Art/2DItems/Divination/Images/Acclimatisation",[]
330,9043,"Art/2DItems/Divination/Images/TheWhiteout",[]
331,9044,"Art/2DItems/Divination/Images/SocietysRemorse",[]
332,9045,"Art/2DItems/Divination/Images/DyingLight","[0,1]"
333,9046,"Art/2DItems/Divination/Images/FatefulMeeting",[]
334,9047,"Art/2DItems/Divination/Images/TheAstromancer","[0,1]"
335,9048,"Art/2DItems/Divination/Images/KeepersCorruption",[1]
336,9049,"Art/2DItems/Divination/Images/RecklessAmbition",[]
337,9050,"Art/2DItems/Divination/Images/LoveThroughIce",[]
338,9051,"Art/2DItems/Divination/Images/DrapedInDreams",[]
339,9052,"Art/2DItems/Divination/Images/ThePatient",[]
340,9053,"Art/2DItems/Divination/Images/TheLongWatch",[]
341,9054,"Art/2DItems/Divination/Images/TheBearWoman",[5]
342,9055,"Art/2DItems/Divination/Images/BrotherhoodInExile",[]
343,9056,"Art/2DItems/Divination/Images/WintersEmbrace",[]
344,9057,"Art/2DItems/Divination/Images/SambodhisWisdom",[]
345,9058,"Art/2DItems/Divination/Images/TheEnthusiasts",[]
346,9059,"Art/2DItems/Divination/Images/BrokenPromises",[]
347,9060,"Art/2DItems/Divination/Images/BrushPaintAndPalette",[]
348,9061,"Art/2DItems/Divination/Images/DeadlyJoy",[]
349,9062,"Art/2DItems/Divination/Images/TheAdventuringSpirit",[]
350,9063,"Art/2DItems/Divination/Images/TheEternalWar",[]
351,9064,"Art/2DItems/Divination/Images/Prejudice",[]
352,9065,"Art/2DItems/Divination/Images/TheShortcut",[]
353,9066,"Art/2DItems/Divination/Images/TheCardSharp",[]
354,9067,"Art/2DItems/Divination/Images/AModestRequest",[]
355,9068,"Art/2DItems/Divination/Images/LuminousTrove",[]
356,9069,"Art/2DItems/Divination/Images/TheHook",[]
357,9070,"Art/2DItems/Divination/Images/TheLastSupper",[]
358,9071,"Art/2DItems/Divination/Images/TheEmptiness",[]
359,9072,"Art/2DItems/Divination/Images/ASeaOfBlue",[]
360,9073,"Art/2DItems/Divination/Images/TheOffspring",[]
361,9074,"Art/2DItems/Divination/Images/ThePriceOfPrescience",[]
362,9075,"Art/2DItems/Divination/Images/TheMindsEyes",[]
363,9076,"Art/2DItems/Divination/Images/TerribleSecretOfSpace",[]
364,9077,"Art/2DItems/Divination/Images/TheBlessingOfMoosh",[]
365,9078,"Art/2DItems/Divination/Images/CostlyCurio",[]
366,9079,"Art/2DItems/Divination/Images/LachrymalNecrosis",[]
367,9080,"Art/2DItems/Divination/Images/Dementophobia",[]
368,9081,"Art/2DItems/Divination/Images/AmbitiousObsession",[]
369,9082,"Art/2DItems/Divination/Images/DesperateCrusade",[]
370,9083,"Art/2DItems/Divination/Images/AStonePerfected",[]
371,9084,"Art/2DItems/Divination/Images/TreasuresOfTheVaal",[]
372,9085,"Art/2DItems/Divination/Images/TheRabbitsFoot",[]
373,9086,"Art/2DItems/Divination/Images/ChasingRisk",[]
374,9087,"Art/2DItems/Divination/Images/ThePrinceOfDarkness",[]
375,9088,"Art/2DItems/Divination/Images/TheCatch",[]
376,9089,"Art/2DItems/Divination/Images/EternalBonds",[]
377,9090,"Art/2DItems/Divination/Images/Disdain",[]
378,9091,"Art/2DItems/Divination/Images/TheScout",[]
379,9092,"Art/2DItems/Divination/Images/GuardiansChallenge",[]
380,9093,"Art/2DItems/Divination/Images/TheForgottenTreasure",[]
381,9094,"Art/2DItems/Divination/Images/TheFoxInTheBrambles",[]
382,9095,"Art/2DItems/Divination/Images/Dream",[]
383,9096,"Art/2DItems/Divination/Images/JudgingVoices",[]
384,9097,"Art/2DItems/Divination/Images/Bijoux",[]
385,9098,"Art/2DItems/Divination/Images/SilenceAndFrost",[]
386,9099,"Art/2DItems/Divination/Images/MiseryInDarkness",[]
387,9100,"Art/2DItems/Divination/Images/TheTirelessExtractor",[]
388,9101,"Art/2DItems/Divination/Images/JustifiedAmbition",[]
389,9102,"Art/2DItems/Divination/Images/ParasiticPassengers",[]
390,9103,"Art/2DItems/Divination/Images/Duality",[]
391,9104,"Art/2DItems/Divination/Images/TheOneThatGotAway",[]
392,9105,"Art/2DItems/Divination/Images/TheTransformation",[]
393,9106,"Art/2DItems/Divination/Images/MagnumOpus",[]
394,9107,"Art/2DItems/Divination/Images/ImperfectMemories",[]
395,9108,"Art/2DItems/Divination/Images/TheMagmaCrab",[]
396,9109,"Art/2DItems/Divination/Images/AlteredPerception",[]
397,9110,"Art/2DItems/Divination/Images/FurtherInvention",[]
398,9111,"Art/2DItems/Divination/Images/TheBrawnyBattleMage",[]
399,9112,"Art/2DItems/Divination/Images/AFateWorseThanDeath",[]
400,9113,"Art/2DItems/Divination/Images/TheDestination",[]
401,9114,"Art/2DItems/Divination/Images/RebirthAndRenewal",[]
402,9115,"Art/2DItems/Divination/Images/TheForwardGaze",[]
403,9116,"Art/2DItems/Divination/Images/TheApothecary",[]
404,9117,"Art/2DItems/Divination/Images/Home",[]
405,9118,"Art/2DItems/Divination/Images/TheDungeonMaster",[]
406,9119,"Art/2DItems/Divination/Images/FromBonesToAshes",[]
407,9120,"Art/2DItems/Divination/Images/TheDarkerHalf",[]
408,9121,"Art/2DItems/Divination/Images/BrokenTruce",[]
409,9122,"Art/2DItems/Divination/Images/DoryanisEpiphany",[]
410,9123,"Art/2DItems/Divination/Images/EndlessNight",[]
411,9124,"Art/2DItems/Divination/Images/TheShieldbearer",[]
412,9125,"Art/2DItems/Divination/Images/ChokingGuilt",[]
413,9126,"Art/2DItems/Divination/Images/TheEnforcer",[5]
414,9127,"Art/2DItems/Divination/Images/TheShepherdsSandals",[]
415,9128,"Art/2DItems/Divination/Images/AzureRage",[]
416,9129,"Art/2DItems/Divination/Images/TheLeviathan",[]
417,9130,"Art/2DItems/Divination/Images/ThePriceOfDevotion",[]
418,9131,"Art/2DItems/Divination/Images/AstralProtection",[0]
419,9132,"Art/2DItems/Divination/Images/GemcuttersMercy",[]
420,9133,"Art/2DItems/Divination/Images/Checkmate",[]
421,9134,"Art/2DItems/Divination/Images/LetheanTemptation",[]
422,9135,"Art/2DItems/Divination/Images/SomethingDark",[]
423,9136,"Art/2DItems/Divination/Images/ManWithBear",[]
424,9137,"Art/2DItems/Divination/Images/AliviasGrace",[]
425,9138,"Art/2DItems/Divination/Images/AuspiciousAmbitions",[]
426,9139,"Art/2DItems/Divination/Images/DivineBeauty",[]
427,9140,"Art/2DItems/Divination/Images/TheWeddingGift",[]
428,9141,"Art/2DItems/Divination/Images/TheInsaneCat",[]
429,9142,"Art/2DItems/Divination/Images/EverChanging",[]
430,9143,"Art/2DItems/Divination/Images/ADustyMemory",[]
