"rownum","rid","i32"
187,250,1096107950
188,251,1080746312
189,252,1097324298
190,253,1099861852
191,254,1075671204
192,255,1083619410
193,257,1097785672
194,256,1093780111
195,258,1068540887
196,259,1110997729
197,261,1094860145
198,279,1086471537
199,264,1089596293
200,266,1074664571
201,265,1077516698
202,268,1112924488
203,269,1070805811
204,270,1070050836
205,271,1070805811
206,272,1072567419
207,273,1072567419
208,274,1067869798
209,275,1083493581
210,276,1068540887
211,277,1073490166
212,278,1075838976
213,281,1143009935
214,282,1068540887
215,283,1087016796
216,284,1073867653
217,285,1075838976
218,286,1088484803
219,288,1077516698
220,289,1083493581
221,290,1095237632
222,291,1086471537
223,292,1096034550
224,293,1094126141
225,294,1088736461
226,295,1091913646
227,296,1099636408
228,297,1072567419
229,298,1074538742
230,299,1074538742
231,300,1080075223
232,301,1096957297
233,302,1084898673
234,303,1084898673
235,305,1099909038
236,306,1147062845
237,309,1082675692
238,308,1104722002
239,310,1065353216
240,311,1065353216
241,312,1065604874
242,313,1065604874
243,314,1065353216
244,315,1065856532
245,316,1066108191
246,317,1065353216
247,318,1065353216
248,319,1065604874
249,321,1065353216
250,320,1099589222
251,322,1068540887
252,323,1070805811
253,324,1091473244
254,325,1090351268
255,326,1073783767
256,327,1077348925
257,328,1074664571
258,329,1066443735
259,330,1074412913
260,331,1065856532
261,332,1065353216
262,333,1066695393
263,334,1072147988
264,335,1065353216
265,336,1068540887
266,337,1066108191
267,339,1141295841
268,340,1075125944
269,1420,1141833728
270,342,1121969766
271,343,1076803666
272,344,1069463634
273,345,1107904430
274,346,1068960317
275,347,1087876628
276,348,1084584100
277,350,1077139210
278,351,1083367752
279,353,1082780549
280,354,1076006748
281,355,1078061957
282,356,1097324298
283,357,1091913646
284,358,1070638039
285,359,1074035425
286,360,1095237632
287,362,1111734354
288,363,1094860145
289,364,1143009935
290,365,1090823127
291,366,1090571469
292,367,1088296059
293,368,1068540887
294,370,1071644672
295,371,1098247045
296,372,1069295862
297,373,1083053179
298,374,1089659208
299,378,1097324298
300,379,1072567419
301,380,1090571469
302,382,1083367752
303,385,1065353216
304,384,1065856532
305,383,1098739876
306,386,1090351268
307,387,1089868923
308,388,1086849024
309,389,1086471537
310,390,1073322394
311,391,1087247483
312,392,1098247045
313,394,1096453980
314,396,1085045473
315,397,1070050836
316,398,1091913646
317,399,1091882189
318,400,1096034550
319,401,1087457198
320,402,1072819077
321,403,1078061957
322,404,1080536596
323,406,1075125944
324,407,1115291648
325,408,1066108191
326,409,1089386578
327,410,1083367752
328,412,1078858875
329,413,1096034550
330,414,1083661353
331,418,1068540887
332,420,1091085271
333,421,1065353216
334,422,1066108191
335,424,1091085271
336,425,1073867653
337,427,1072567419
338,429,1074538742
339,430,1081920717
340,431,1081417400
341,432,1080746312
342,433,1083095122
343,434,1086849024
344,435,1084080783
345,436,1088484803
346,437,1074538742
347,438,1076006748
348,1067,1081920717
349,440,1094126141
350,441,1090540012
351,442,1080997970
352,443,1074538742
353,445,1077348925
354,446,1092783964
355,447,1096034550
356,448,1083053179
357,449,1103909356
358,450,1087058739
359,451,1084898673
360,452,1081459343
361,453,1082927350
362,454,1091085271
363,455,1082927350
364,464,1090823127
365,465,1084898673
366,466,1094126141
367,467,1084584100
368,469,1085569761
369,470,1085926277
370,471,1071644672
371,472,1087415255
372,473,1074958172
373,474,1085737533
374,475,1110646456
375,476,1088065372
376,477,1090686812
377,478,1088065372
378,479,1087876628
379,480,1083493581
380,481,1090351268
381,483,1085192274
382,484,1081207685
383,485,1084542157
384,486,1066947052
385,487,1075377603
386,488,1092511334
387,489,1096453980
388,490,1075251773
389,492,1143652352
390,936,1080075223
391,494,1069631406
392,495,1075251773
393,496,1103909356
394,497,1071644672
395,498,1093161452
396,499,1093161452
397,500,1078649160
398,502,1071644672
399,501,1071644672
400,503,1071644672
401,504,1080075223
402,505,1080075223
403,506,1071644672
404,507,1071644672
405,508,1071644672
406,509,1082675692
407,510,1075251773
408,511,1071644672
409,512,1071644672
410,514,1071644672
411,515,1071644672
412,516,1080075223
413,517,1071644672
414,518,1071644672
415,520,1099861852
416,521,1091053814
417,522,1085737533
418,523,1071644672
419,524,1071644672
420,525,1071644672
421,526,1071644672
422,527,1080075223
423,528,1080075223
424,530,1080075223
425,529,1080075223
426,531,1071644672
427,532,1080075223
428,533,1071644672
429,534,1071644672
430,535,1071644672
431,536,1071644672
432,537,1071644672
433,539,1071644672
434,540,1071644672
435,542,1080075223
436,541,1071644672
437,543,1071644672
438,544,1071644672
439,545,1071644672
440,546,1071644672
441,547,1080075223
442,548,1071644672
443,550,1071644672
444,551,1080075223
445,552,1080075223
446,553,1080075223
447,554,1087016796
448,555,1071644672
449,556,1071644672
450,557,1071644672
451,558,1080075223
452,559,1080075223
453,560,1071644672
454,561,1078649160
455,562,1080075223
456,563,1078649160
457,564,1086094049
458,565,1066443735
459,566,1069631406
460,568,1066695393
461,569,1068960317
462,570,1068540887
463,571,1071644672
464,572,1070050836
465,573,1081459343
466,574,1067869798
467,575,1074664571
468,576,1067869798
469,577,1071644672
470,578,1075838976
471,579,1074664571
472,580,1092479877
473,581,1092479877
474,582,1092479877
475,583,1081417400
476,584,1085192274
477,585,1087834685
478,586,1078061957
479,587,1087415255
480,588,1087834685
481,589,1089596293
482,590,1073783767
483,591,1083095122
484,592,1085569761
485,593,1097785672
486,594,1087016796
487,596,1065353216
488,597,1088065372
489,599,1109972746
490,600,1110305669
491,601,1102069105
492,602,1079236362
493,603,1078481388
494,604,1071644672
495,605,1071644672
496,606,1089868923
497,607,1071644672
498,608,1071644672
499,609,1091085271
500,610,1115157955
501,611,1068205343
502,612,1070805811
503,613,1086702223
504,614,1091200614
505,615,1095636091
506,616,1092532306
507,617,1083367752
508,618,1116441149
509,619,1080075223
510,621,1070805811
511,622,1102771651
512,623,1078649160
513,624,1071644672
514,625,1071644672
515,626,1071644672
516,627,1071644672
517,628,1085045473
518,629,1080746312
519,630,1065604874
520,631,1080746312
521,632,1080746312
522,633,1080746312
523,634,1085381018
524,635,1084584100
525,636,1071644672
526,637,1071644672
527,638,1075251773
528,639,1088946176
529,640,1071644672
530,641,1088296059
531,642,1093161452
532,643,1071644672
533,644,1071644672
534,645,1074538742
535,646,1078481388
536,648,1073490166
537,649,1078649160
538,650,1083493581
539,651,1089659208
540,652,1084227584
541,654,1089134920
542,655,1070638039
543,656,1083367752
544,657,1091053814
545,658,1077013381
546,659,1083095122
547,660,1094126141
548,661,1115915551
549,662,1080075223
550,663,1094524600
551,664,1094524600
552,665,1113779077
553,666,1090686812
554,676,1069631406
555,669,1071644672
556,670,1088736461
557,672,1092479877
558,671,1090823127
559,673,1074412913
560,674,1086471537
561,675,1083619410
562,667,1079446077
563,677,1081207685
564,679,1083619410
565,686,1087016796
566,688,1080284938
567,689,1079026647
568,690,1084898673
569,692,1071644672
570,694,1079865508
571,695,1071476900
572,696,1146408796
573,697,1076677837
574,699,1090571469
575,700,1067869798
576,701,1109034271
577,702,1074664571
578,703,1107980452
579,704,1091630531
580,705,1121243628
581,707,1089868923
582,708,1071644672
583,710,1074412913
584,711,1071644672
585,712,1088946176
586,713,1071644672
587,714,1071644672
588,716,1109972746
589,717,1093161452
590,718,1093161452
591,719,1093161452
592,720,1086324736
593,721,1082675692
594,723,1092039475
595,724,1083954954
596,726,1073867653
597,727,1086471537
598,728,1084080783
599,730,1087247483
600,731,1123948954
601,732,1093161452
602,733,1083095122
603,734,1093109023
604,735,1088694518
605,736,1083095122
606,737,1088736461
607,706,1076677837
608,738,1071644672
609,739,1089386578
610,740,1108452311
611,741,1086471537
612,742,1071644672
613,743,1091630531
614,744,1088484803
615,745,1088296059
616,746,1074119311
617,747,1076635894
618,815,1086324736
619,748,1097324298
620,749,1097324298
621,754,1097324298
622,755,1084080783
623,756,1077139210
624,757,1073867653
625,758,1094126141
626,760,1074412913
627,761,1097324298
628,762,1099589222
629,763,1095636091
630,764,1091085271
631,787,1072567419
632,768,1065856532
633,788,1086094049
634,789,1077894185
635,790,1113779077
636,791,1100433326
637,792,1100433326
638,793,1092039475
639,794,1094524600
640,795,1094524600
641,796,1100433326
642,797,1100433326
643,798,1110305669
644,799,1143988060
645,800,1093161452
646,801,1097785672
647,803,1096453980
648,804,1075251773
649,805,1090540012
650,806,1092532306
651,807,1091756360
652,809,1090351268
653,811,1080075223
654,812,1080075223
655,814,1080075223
656,816,1085926277
657,817,1083619410
658,818,1110305669
659,820,1093434081
660,819,1107388006
661,821,1096034550
662,822,1109338358
663,823,1085192274
664,824,1088757432
665,825,1094860145
666,826,1108452311
667,828,1096034550
668,829,1109338358
669,831,1085192274
670,832,1088757432
671,833,1097324298
672,834,1110305669
673,835,1094860145
674,836,1108452311
675,837,1087016796
676,838,1088757432
677,839,1097324298
678,840,1110305669
679,842,1095636091
680,843,1109034271
681,844,1095636091
682,845,1109034271
683,846,1099909038
684,847,1099909038
685,848,1087100682
686,849,1104423158
687,850,1093161452
688,851,1110400041
689,852,1093161452
690,853,1110400041
691,854,1093161452
692,855,1110400041
693,858,1090540012
694,856,1125337661
695,860,1144492687
696,861,1088254116
697,862,1076342292
698,863,1091347415
699,864,1114350551
700,866,1125925519
701,867,1113039831
702,868,1113464504
703,869,1127556710
704,870,1126232883
705,872,1093140480
706,873,1122535997
707,874,1117078159
708,875,1094923059
709,890,1083619410
710,877,1071644672
711,878,1071644672
712,879,1071644672
713,880,1071644672
714,881,1071644672
715,882,1071644672
716,883,1071644672
717,884,1071644672
718,885,1071644672
719,886,1071644672
720,887,1071644672
721,888,1071644672
722,889,1071644672
723,891,1071644672
724,896,1071644672
725,897,1071644672
726,923,1071644672
727,924,1071644672
728,892,1125627331
729,893,1084395356
730,894,1088065372
731,895,1075671204
732,898,1126549422
733,899,1122092974
734,900,1079655793
735,912,1115291648
736,765,1065604874
737,913,1090120581
738,914,1091630531
739,915,1091630531
740,916,1094482657
741,918,1088254116
742,920,1094860145
743,921,1091913646
744,935,1071644672
745,925,1085737533
746,926,1094860145
747,927,1080075223
748,928,1097324298
749,933,1083913011
750,934,1089134920
751,944,1096453980
752,929,1093622825
753,930,1093622825
754,931,1093622825
755,932,1093622825
756,937,1085737533
757,938,1085737533
758,939,1074538742
759,940,1088296059
760,941,1082675692
761,942,1087415255
762,945,1065353216
763,946,1065353216
764,947,1065353216
765,948,1092039475
766,949,1092039475
767,950,1092039475
768,951,1065353216
769,952,1065353216
770,953,1092039475
771,954,1092039475
772,955,1092039475
773,956,1093622825
774,957,1093622825
775,958,1093622825
776,959,1090686812
777,960,1109338358
778,962,1096453980
779,963,1097324298
780,979,1071644672
781,964,1110305669
782,966,1116793733
783,967,1127210680
784,971,1073070735
785,972,1073070735
786,973,1115987640
787,974,1088736461
788,975,1116517171
789,961,1100144968
790,965,1111734354
791,969,1091200614
792,976,1098247045
793,977,1090844099
794,978,1076677837
795,980,1093161452
796,982,1085569761
797,983,1093161452
798,984,1074412913
799,985,1080075223
800,986,1080075223
801,987,1065604874
802,988,1100433326
803,989,1097324298
804,990,1110997729
805,991,1092039475
806,992,1101350830
807,1076,1107642286
808,994,1097785672
809,995,1088065372
810,996,1108452311
811,997,1131174953
812,998,1091599073
813,999,1085548790
814,1000,1084898673
815,1001,1091882189
816,1002,1111362109
817,1004,1073741824
818,1005,1097324298
819,1006,1099861852
820,1007,1099861852
821,1008,1099861852
822,1009,1100433326
823,1010,1100433326
824,1011,1100433326
825,1012,1100433326
826,1013,1100433326
827,1014,1100732170
828,1015,1100732170
829,1016,1110646456
830,1017,1109034271
831,1018,1143988060
832,1019,1096453980
833,1020,1074119311
834,1021,1088736461
835,1022,1086471537
836,1023,1091326444
837,1024,1096034550
838,1025,1093780111
839,1026,1094126141
840,1027,1092783964
841,1028,1093434081
842,1029,1097785672
843,1030,1092175790
844,1031,1110646456
845,1033,1106986926
846,1034,1107642286
847,1035,1110646456
848,1036,1096034550
849,1037,1092175790
850,1038,1091053814
851,1039,1095237632
852,1040,1109034271
853,1042,1093476024
854,1043,1094891602
855,1044,1084248556
856,1077,1098247045
857,1078,1083367752
858,1079,1089134920
859,1080,1087876628
860,1081,1093434081
861,1082,1089659208
862,1083,1108452311
863,1084,1099070177
864,1085,1068121457
865,1086,1104423158
866,1087,1074538742
867,1088,1074538742
868,1089,1074538742
869,1090,1093161452
870,1091,1093161452
871,1092,1093161452
872,1093,1076677837
873,1094,1113039831
874,1095,1070638039
875,1096,1086681252
876,1097,1092479877
877,1098,1067785912
878,1099,1073993482
879,1100,1087058739
880,1101,1092783964
881,1102,1082403062
882,1103,1076803666
883,1105,1074538742
884,1106,1092783964
885,1107,1093161452
886,1108,1085045473
887,1109,1080746312
888,1110,1097324298
889,1111,1079278305
890,1112,1085548790
891,1113,1082403062
892,1114,1084898673
893,1115,1082298204
894,1116,1085905306
895,1117,1074538742
896,1118,1090078638
897,1119,1096034550
898,1120,1107388006
899,1121,1073322394
900,1122,1091934618
901,1123,1078439444
902,1124,1075671204
903,1125,1069883064
904,1126,1089218806
905,1127,1090844099
906,1128,1076971438
907,1129,1071476900
908,1130,1078439444
909,1131,1094923059
910,1135,1071644672
911,1136,1071644672
912,1137,1088484803
913,1138,1090938470
914,1139,1085381018
915,1140,1099327078
916,1141,1099327078
917,1142,1099327078
918,1143,1109338358
919,1145,1094923059
920,1146,1089134920
921,1147,1093109023
922,1148,1109650309
923,1150,1076300349
924,1151,1110305669
925,1152,1082780549
926,1153,1105587077
927,1154,1097324298
928,1156,1097324298
929,1158,1095699005
930,1159,1106986926
931,1160,1106504581
932,1161,1093434081
933,1162,1093434081
934,1163,1078439444
935,1164,1075671204
936,1165,1076971438
937,1166,1086261821
938,1167,1073993482
939,1168,1090571469
940,1170,1094860145
941,1171,1085045473
942,1172,1110305669
943,1174,1078061957
944,1180,1068540887
945,1175,1090540012
946,1176,1092479877
947,1177,1094860145
948,1181,1069883064
949,1182,1085045473
950,1183,1097324298
951,1184,1097324298
952,1185,1110305669
953,1186,1097324298
954,1187,1097324298
955,1188,1071644672
956,1189,1101675889
957,1190,1101675889
958,1191,1101675889
959,1192,1101675889
960,1193,1101675889
961,1195,1075838976
962,1196,1084584100
963,1197,1084584100
964,1198,1085045473
965,1199,1110305669
966,1200,1080284938
967,1202,1077516698
968,1203,1109972746
969,1204,1080075223
970,1205,1080075223
971,1206,1094860145
972,1210,1088736461
973,1211,1088736461
974,1212,1088296059
975,1208,1090120581
976,1213,1093780111
977,1214,1109972746
978,1215,1090540012
979,1216,1087016796
980,1217,1095237632
981,1218,1099327078
982,1219,1129447424
983,1220,1099327078
984,1221,1099327078
985,1223,1090938470
986,1224,1093140480
987,1225,1096453980
988,1227,1087016796
989,1228,1112924488
990,1229,1112924488
991,1230,1142404547
992,1231,1093140480
993,1232,1080075223
994,1233,1093140480
995,1234,1065353216
996,1235,1065353216
997,1236,1065353216
998,1237,1065353216
999,1238,1065353216
1000,1239,1065353216
1001,1240,1065353216
1002,1226,1065353216
1003,1241,1093811569
1004,1242,1102011433
1005,1243,1101350830
1006,1244,1091599073
1007,1245,1073741824
1008,1246,1073741824
1009,1247,1073741824
1010,1248,1073741824
1011,1249,1073741824
1012,1251,1073741824
1013,1252,1073741824
1014,1255,1080075223
1015,1254,1073741824
1016,1253,1086324736
1017,1256,1099861852
1018,1257,1097785672
1019,1258,1087058739
1020,1259,1071644672
1021,1260,1102069105
1022,1261,1109972746
1023,1262,1091882189
1024,1264,1092207247
1025,1265,1089176863
1026,1266,1107642286
1027,1267,1102415135
1028,1268,1075251773
1029,1269,1094860145
1030,1270,1091599073
1031,1280,1116173763
1032,1274,1108452311
1033,1271,1093161452
1034,1276,1110305669
1035,1272,1097397699
1036,1273,1102069105
1037,1275,1109650309
1038,1277,1074538742
1039,1278,1079278305
1040,1279,1070638039
1041,1281,1082151404
1042,1282,1094126141
1043,1283,1093780111
1044,1284,1091473244
1045,87,1083619410
1046,653,1078481388
1047,204,1107904430
1048,1285,1106037965
1049,1286,1089868923
1050,647,1084227584
1051,116,1082822492
1052,1173,1119327355
1053,361,1125925519
1054,195,1090078638
1055,857,1142114877
1056,698,1082780549
1057,1287,1073993482
1058,1288,1090120581
1059,1289,1099327078
1060,1290,1085737533
1061,1291,1074538742
1062,1292,1084080783
1063,1293,1074790400
1064,1294,1094126141
1065,1295,1108452311
1066,1296,1094860145
1067,1297,1107388006
1068,1298,1094126141
1069,1299,1076803666
1070,73,1110305669
1071,69,1075377603
1072,216,1087100682
1073,668,1078061957
1074,428,1129185280
1075,859,1093161452
1076,411,1089134920
1077,1300,1096453980
1078,1301,1093287281
1079,1302,1092962222
1080,1303,1093287281
1081,1304,1092962222
1082,1305,1093622825
1083,1306,1093968855
1084,444,1075671204
1085,595,1091934618
1086,352,1089134920
1087,381,1100480512
1088,830,1109338358
1089,1041,1109034271
1090,1003,1145434604
1091,729,1092479877
1092,943,1087415255
1093,182,1095636091
1094,1263,1083493581
1095,236,1085381018
1096,405,1085905306
1097,138,1068792545
1098,260,1126875136
1099,567,1072819077
1100,131,1093161452
1101,1207,1108452311
1102,1149,1109650309
1103,538,1071644672
1104,693,1080075223
1105,725,1090078638
1106,620,1080075223
1107,482,1098739876
1108,1307,1071644672
1109,1308,1074538742
1110,1309,1074538742
1111,1310,1084584100
1112,1311,1087876628
1113,1312,1085234217
1114,1313,1086303764
1115,1314,1094923059
1116,1169,1088757432
1117,63,1074790400
1118,1201,1090162524
1119,307,1134451098
1120,1032,1127912571
1121,1144,1126549422
1122,349,1120837304
1123,1209,1108738048
1124,802,1097785672
1125,759,1094126141
1126,919,1088254116
1127,267,1077013381
1128,1222,1107904430
1129,722,1091053814
1130,211,1068121457
1131,170,1091053814
1132,395,1096453980
1133,1104,1085192274
1134,287,1096883896
1135,827,1108452311
1136,513,1071644672
1137,981,1071644672
1138,423,1068457001
1139,841,1110305669
1140,134,1080956027
1141,917,1094482657
1142,304,1091053814
1143,341,1075125944
1144,519,1071644672
1145,426,1067785912
1146,678,1083661353
1147,598,1109650309
1148,691,1103909356
1149,687,1117674537
1150,871,1143009935
1151,338,1068457001
1152,491,1077726413
1153,143,1100480512
1154,393,1095699005
1155,715,1071644672
1156,549,1071644672
1157,1194,1149567713
1158,970,1112515543
1159,208,1130723410
1160,709,1071644672
1161,813,1093161452
1162,249,1143988060
1163,1157,1127556710
1164,280,1094860145
1165,151,1091882189
1166,1315,1105587077
1167,1316,1099909038
1168,1317,1101403259
1169,1318,1076300349
1170,1319,1110305669
1171,1320,1085737533
1172,1321,1110305669
1173,1322,1080075223
1174,1323,1080075223
1175,1324,1080075223
1176,1325,1089134920
1177,1326,1093140480
1178,1327,1091326444
1179,1328,1065353216
1180,1329,1065353216
1181,1330,1065353216
1182,1333,1065353216
1183,1336,1065353216
1184,1332,1065353216
1185,1331,1065353216
1186,1334,1065353216
1187,1335,1065353216
1188,786,1066108191
1189,750,1066947052
1190,751,1065353216
1191,752,1075838976
1192,753,1075838976
1193,766,1066108191
1194,767,1080746312
1195,769,1067618140
1196,770,1065856532
1197,771,1065353216
1198,772,1076174520
1199,773,1074958172
1200,774,1066947052
1201,775,1070050836
1202,776,1066695393
1203,777,1068960317
1204,778,1074664571
1205,779,1065353216
1206,780,1067618140
1207,781,1070386381
1208,782,1073490166
1209,783,1068960317
1210,784,1074412913
1211,1045,1078229729
1212,1046,1067618140
1213,1047,1067618140
1214,1048,1074412913
1215,1049,1076174520
1216,1050,1070805811
1217,1051,1076803666
1218,1052,1068540887
1219,1053,1071644672
1220,1054,1073867653
1221,1055,1105587077
1222,1056,1072567419
1223,1057,1066108191
1224,1058,1074664571
1225,1059,1073867653
1226,1060,1067282596
1227,1061,1068540887
1228,1062,1070386381
1229,1063,1065856532
1230,1064,1069631406
1231,1065,1071644672
1232,1066,1071644672
1233,1068,1069295862
1234,1069,1070050836
1235,1070,1066443735
1236,1071,1074412913
1237,1072,1094126141
1238,1073,1065353216
1239,1074,1085381018
1240,1075,1080746312
1241,1132,1078649160
1242,1155,1073070735
1243,1134,1083493581
1244,1337,1102415135
1245,1338,1136836608
1246,1339,1109034271
1247,1340,1092479877
1248,1341,1094860145
1249,1342,1083619410
1250,1343,1097324298
1251,1344,1089134920
1252,1345,1090791670
1253,1346,1101350830
1254,1347,1101350830
1255,1348,1101350830
1256,1349,1101350830
1257,1350,1084584100
1258,1351,1090791670
1259,1352,1084248556
1260,1353,1091913646
1261,1354,1076006748
1262,1355,1097324298
1263,1356,1097785672
1264,1357,1084248556
1265,1358,1095699005
1266,1359,1082780549
1267,1360,1082780549
1268,1361,1076677837
1269,1362,1107642286
1270,1363,1129007022
1271,1364,1147062845
1272,1365,1145434604
1273,1366,1136104243
1274,1367,1145056788
1275,1368,1089868923
1276,1369,1093161452
1277,1370,1093161452
1278,1371,1094923059
1279,1372,1094923059
1280,1373,1083367752
1281,1374,1087876628
1282,1375,1098247045
1283,1376,1084248556
1284,1377,1100732170
1285,1378,1092207247
1286,1379,1092207247
1287,1380,1096883896
1288,1381,1080075223
1289,1382,1080075223
1290,1383,1071644672
1291,1384,1099327078
1292,1385,1096034550
1293,1386,1082277233
1294,1387,1075671204
1295,1388,1080075223
1296,1389,1086324736
1297,1390,1085045473
1298,1391,1086471537
1299,1392,1092962222
1300,1393,1092962222
1301,1394,1092962222
1302,1395,1092962222
1303,1396,1092962222
1304,1397,1092962222
1305,1398,1092962222
1306,1399,1092962222
1307,1400,1066443735
1308,1401,1085045473
1309,1402,1077894185
1310,1403,1083787182
1311,1404,1085737533
1312,1405,1088484803
1313,1406,1088946176
1314,1407,1097785672
1315,1408,1133321257
1316,1409,1134481900
1317,1410,1094860145
1318,1411,1065353216
1319,1412,1065353216
1320,1413,1065353216
1321,1414,1065353216
1322,1415,1071057469
1323,1416,1070805811
1324,1417,1075251773
1325,1418,1126549422
1326,1419,1091085271
1327,1421,1109739438
1328,1422,1110400041
1329,1423,1134481900
1330,1424,1124518461
1331,1425,1106640896
1332,1426,1126549422
1333,1427,1093780111
1334,1430,1093161452
1335,1429,1093161452
1336,1428,1093161452
1337,1431,1140241531
1338,1434,1093161452
1339,1432,1103516140
1340,1433,1081920717
1341,1435,1143988060
1342,1436,1093161452
1343,1437,1105587077
1344,1438,1065353216
1345,1439,1091473244
1346,1440,1093968855
1347,1441,1065353216
1348,1442,1093622825
1349,1443,1091473244
1350,1444,1093968855
1351,1446,1065353216
1352,1447,1092962222
1353,1448,1092962222
1354,1445,1150098555
1355,1449,1087016796
1356,1450,1087834685
1357,1451,1093161452
1358,1452,1083367752
1359,1453,1073741824
1360,1454,1069295862
1361,1455,1084584100
1362,1456,1078229729
1363,1457,1093161452
1364,1458,1106037965
1365,1459,1083095122
1366,1460,1084584100
1367,1461,1081962660
1368,1462,1079865508
1369,1463,1083220951
1370,1464,1085737533
1371,1465,1083661353
1372,1466,1093109023
1373,1467,1091599073
1374,1468,1145056788
1375,1469,1087058739
1376,1470,1087457198
1377,1471,1080284938
1378,1472,1075545375
1379,1473,1106504581
1380,1474,1105151918
1381,1475,1090791670
1382,1476,1147062845
1383,1477,1074538742
1384,1478,1093161452
1385,1482,1093161452
1386,1483,1069631406
1387,1484,1082403062
1388,1485,1085045473
1389,1486,1080075223
1390,1487,1075419546
1391,1488,1084898673
1392,1489,1081459343
1393,1490,1080075223
1394,1491,1093780111
1395,1492,1103516140
1396,1493,1093161452
1397,1494,1082780549
1398,1495,1109338358
1399,1496,1080075223
1400,1497,1080075223
1401,1498,1080075223
1402,1499,1080075223
1403,1500,1088694518
1404,1501,1099112120
1405,1502,1108738048
1406,1503,1105587077
1407,1504,1110305669
1408,1505,1101733560
1409,1506,1112119706
1410,1507,1105151918
1411,1508,1125597839
1412,1509,1080075223
1413,1510,1084227584
1414,1511,1079278305
1415,1512,1076006748
1416,1513,1065353216
1417,1514,1065353216
1418,1515,1065353216
1419,1516,1065353216
1420,1517,1065353216
1421,1518,1096957297
1422,1519,1088946176
1423,1520,1088946176
1424,1521,1088946176
1425,1522,1065353216
1426,1523,1104307814
1427,1524,1094482657
1428,1525,1086639309
1429,1526,1089176863
1430,1527,1090540012
1431,1528,1091599073
1432,1529,1085926277
1433,1530,1070805811
1434,1531,1079236362
1435,1532,1079236362
1436,1533,1084227584
1437,1534,1094126141
1438,1535,1091599073
