"rownum","Id","i32","i32","rid"
161,"bladefall_lite",1,4,""
162,"bladefall_lite",1,5,""
163,"bladefall_lite",1,6,""
164,"bladefall_lite",1,7,""
165,"blade_blast",3,0,""
166,"blade_blast",3,1,""
167,"blade_blast",3,2,""
168,"blade_blast",3,3,""
169,"blade_blast_wide",3,0,""
170,"blade_blast_wide",3,1,""
171,"blade_blast_wide",3,2,""
172,"blade_blast_wide",3,3,""
173,"rage_slash",3,0,""
174,"rage_slash",3,1,""
175,"rage_slash_sweep",1,0,""
176,"rage_slash_sweep",1,1,""
177,"shock_nova_circle",1,0,""
178,"shock_nova_circle",1,1,""
179,"shock_nova_circle",1,2,""
180,"shock_nova_circle",1,3,""
181,"shock_nova_circle",1,4,""
182,"shock_nova_circle",1,5,""
183,"shock_nova_donut",1,0,""
184,"shock_nova_donut",1,1,""
185,"shock_nova_donut",1,2,""
186,"shock_nova_donut",1,3,""
187,"shock_nova_donut",1,4,""
188,"shock_nova_donut",1,5,""
189,"boneshatter_shockwave",3,0,""
190,"boneshatter_shockwave",3,1,""
191,"cold_snap_impact",1,0,""
192,"cold_snap_impact",1,1,""
193,"cold_snap_impact",1,2,""
194,"cold_snap_impact",1,3,""
195,"cold_snap_impact",1,4,""
196,"cold_snap_impact",1,5,""
197,"cold_snap_impact",1,6,""
198,"cold_snap_secondary_impact",1,1,""
199,"cold_snap_ground_effect",1,0,""
200,"cold_snap_ground_effect",1,1,""
201,"cold_snap_ground_effect",1,2,""
202,"cold_snap_ground_effect",1,3,""
203,"cold_snap_ground_effect",1,4,""
204,"cold_snap_ground_effect",1,5,""
205,"cold_snap_ground_effect",1,6,""
206,"vaal_cold_snap_ground_effect",1,0,""
207,"vaal_cold_snap_ground_effect",1,1,""
208,"vaal_cold_snap_ground_effect",1,2,""
209,"vaal_cold_snap_ground_effect",1,3,""
210,"vaal_cold_snap_ground_effect",1,4,""
211,"vaal_cold_snap_ground_effect",1,5,""
212,"vaal_cold_snap_ground_effect",1,6,""
213,"blood_rage",1,0,""
214,"blood_rage",1,1,""
215,"ambush_end",3,0,""
216,"lightning_strike_slash",1,0,""
217,"lightning_strike_slash",1,1,""
218,"lightning_strike_slash",1,2,""
219,"lightning_strike_slash",1,3,""
220,"lightning_strike_slash",1,4,""
221,"lightning_strike_slash",1,5,""
222,"lightning_strike_projectile_ground",1,0,""
223,"lightning_strike_projectile_ground",1,1,""
224,"lightning_strike_projectile_ground",1,2,""
225,"lightning_strike_projectile_ground",1,3,""
226,"lightning_strike_projectile_ground",1,4,""
227,"lightning_strike_projectile_ground",1,5,""
228,"lightning_strike_vaal_orb",1,0,""
229,"lightning_strike_vaal_orb",1,1,""
230,"lightning_strike_vaal_orb",1,2,""
231,"lightning_strike_vaal_orb",1,3,""
232,"lightning_strike_vaal_orb",1,4,""
233,"lightning_strike_vaal_orb",1,5,""
234,"lightning_strike_slash_lite",1,0,""
235,"lightning_strike_slash_lite",1,1,""
236,"lightning_strike_slash_lite",1,2,""
237,"lightning_strike_slash_lite",1,3,""
238,"lightning_strike_slash_lite",1,4,""
239,"lightning_strike_slash_lite",1,5,""
240,"vortex_explode",1,0,""
241,"vortex_explode",1,1,""
242,"vortex_explode",1,5,""
243,"vortex_explode",1,6,""
244,"burning_arrow_attached_arrow",1,0,""
245,"burning_arrow_vaal_explode",1,0,""
246,"burning_arrow_attached_arrow",1,1,""
247,"burning_arrow_vaal_explode",1,1,""
248,"dash_start",1,1,""
249,"dash_start",1,5,""
250,"dash_start",1,6,""
251,"dash_player_start",1,6,""
252,"dash_player_end",1,6,""
253,"dash_audio_start",1,0,""
254,"dash_audio_end",1,0,""
255,"dash_audio_afterimage",1,0,""
256,"dash_audio_start",1,1,""
257,"dash_audio_end",1,1,""
258,"dash_audio_afterimage",1,1,""
259,"dash_audio_start",1,2,""
260,"dash_audio_end",1,2,""
261,"dash_audio_afterimage",1,2,""
262,"dash_audio_start",1,3,""
263,"dash_audio_end",1,3,""
264,"dash_audio_afterimage",1,3,""
265,"dash_audio_start",1,4,""
266,"dash_audio_end",1,4,""
267,"dash_audio_afterimage",1,4,""
268,"dash_audio_start",1,5,""
269,"dash_audio_end",1,5,""
270,"dash_audio_afterimage",1,5,""
271,"dash_audio_start",1,6,""
272,"dash_audio_end",1,6,""
273,"cyclone_spin",1,0,""
274,"cyclone_spin",1,1,""
275,"cyclone_spin",1,2,""
276,"cyclone_spin",1,3,""
277,"cyclone_spin",1,4,""
278,"cyclone_spin",1,5,""
279,"cyclone_spin",1,8,""
280,"cyclone_spin",1,9,""
281,"cyclone_spin",1,10,""
282,"cyclone_spin",1,11,""
283,"cyclone_spin",1,12,""
284,"cyclone_spin",1,13,""
285,"cyclone_spin",1,14,""
286,"cyclone_spin",1,15,""
287,"cyclone_spin",1,16,""
288,"cyclone_spin",1,17,""
289,"cyclone_spin",1,18,""
290,"cyclone_spin",1,19,""
291,"cyclone_spin_scaled",1,0,""
292,"cyclone_spin_scaled",1,1,""
293,"cyclone_spin_scaled",1,2,""
294,"cyclone_spin_scaled",1,3,""
295,"cyclone_spin_scaled",1,4,""
296,"cyclone_spin_scaled",1,5,""
297,"cyclone_spin_scaled",1,8,""
298,"cyclone_spin_scaled",1,9,""
299,"cyclone_spin_scaled",1,10,""
300,"cyclone_spin_scaled",1,15,""
301,"cyclone_spin_scaled",1,16,""
302,"cyclone_spin_scaled",1,17,""
303,"cyclone_spin_scaled",1,18,""
304,"cyclone_impact_sound_override",1,3,""
305,"cyclone_impact_ao",1,4,""
306,"cyclone_impact_ao",1,5,""
307,"cyclone_impact_ao",1,10,""
308,"cyclone_impact_ao",1,15,""
309,"cyclone_impact_ao",1,6,""
310,"cyclone_impact_ao",1,18,""
311,"cyclone_spin_end",1,1,""
312,"cyclone_spin_end",1,2,""
313,"cyclone_spin_end",1,3,""
314,"cyclone_spin_end",1,8,""
315,"cyclone_spin_end",1,9,""
316,"cyclone_spin_end",1,16,""
317,"cyclone_vaal_pull",1,0,""
318,"cyclone_vaal_pull",1,1,""
319,"cyclone_vaal_pull",1,2,""
320,"cyclone_vaal_pull",1,3,""
321,"cyclone_vaal_pull",1,4,""
322,"cyclone_vaal_pull",1,5,""
323,"cyclone_vaal_pull",1,6,""
324,"cyclone_vaal_pull",1,7,""
325,"cyclone_vaal_pull",1,8,""
326,"cyclone_vaal_pull",1,9,""
327,"cyclone_vaal_pull",1,10,""
328,"cyclone_vaal_pull",1,11,""
329,"cyclone_vaal_pull",1,12,""
330,"cyclone_vaal_pull",1,13,""
331,"cyclone_vaal_pull",1,14,""
332,"cyclone_vaal_pull",1,15,""
333,"cyclone_vaal_pull",1,18,""
334,"herald_of_ash_impact",3,0,""
335,"herald_of_ash_impact",3,1,""
336,"herald_of_ash_impact",3,2,""
337,"herald_of_ash_impact",3,3,""
338,"herald_of_ash_impact",3,4,""
339,"herald_of_ash_impact",3,5,""
340,"herald_of_ash_impact",3,6,""
341,"herald_of_ash_impact",3,7,""
342,"herald_of_ash_impact",3,8,""
343,"herald_of_ash_impact",3,9,""
344,"herald_of_ash_impact",3,10,""
345,"herald_of_ash_impact",3,11,""
346,"herald_of_ash_impact",3,12,""
347,"herald_of_ash_impact",3,13,""
348,"herald_of_ash_impact",3,14,""
349,"herald_of_ash_impact",3,15,""
350,"herald_of_ash_impact",3,16,""
351,"herald_of_ash_impact",3,17,""
352,"herald_of_ash_impact",3,18,""
353,"herald_of_ash_impact",3,19,""
354,"herald_of_ash_impact",3,20,""
355,"herald_of_thunder_strike",3,0,""
356,"herald_of_thunder_strike",3,1,""
357,"herald_of_thunder_strike",3,2,""
358,"herald_of_thunder_strike",3,3,""
359,"herald_of_thunder_strike",3,4,""
360,"herald_of_thunder_strike",3,5,""
361,"herald_of_thunder_strike",3,6,""
362,"herald_of_thunder_strike",3,7,""
363,"herald_of_thunder_strike",3,8,""
364,"herald_of_thunder_strike",3,9,""
365,"herald_of_thunder_strike",3,10,""
366,"herald_of_thunder_strike",3,11,""
367,"herald_of_thunder_strike",3,12,""
368,"herald_of_thunder_strike",3,13,""
369,"herald_of_thunder_strike",3,14,""
370,"herald_of_thunder_strike",3,15,""
371,"herald_of_thunder_strike",3,16,""
372,"herald_of_thunder_strike",3,17,""
373,"herald_of_thunder_strike",3,18,""
374,"herald_of_thunder_strike",3,19,""
375,"herald_of_thunder_strike",3,20,""
376,"herald_of_ice_impact",3,0,""
377,"herald_of_ice_impact",3,1,""
378,"herald_of_ice_impact",3,2,""
379,"herald_of_ice_impact",3,3,""
380,"herald_of_ice_impact",3,4,""
381,"herald_of_ice_impact",3,5,""
382,"herald_of_ice_impact",3,6,""
383,"herald_of_ice_impact",3,7,""
384,"herald_of_ice_impact",3,8,""
385,"herald_of_ice_impact",3,9,""
386,"herald_of_ice_impact",3,10,""
387,"herald_of_ice_impact",3,11,""
388,"herald_of_ice_impact",3,12,""
389,"herald_of_ice_impact",3,13,""
390,"herald_of_ice_impact",3,14,""
391,"herald_of_ice_impact",3,15,""
392,"herald_of_ice_impact",3,16,""
393,"herald_of_ice_impact",3,17,""
394,"herald_of_ice_impact",3,18,""
395,"herald_of_ice_impact",3,19,""
396,"herald_of_ice_impact",3,20,""
397,"herald_of_purity_summon",3,10,""
398,"herald_of_purity_summon",3,11,""
399,"herald_of_purity_summon",3,12,""
400,"herald_of_purity_summon",3,13,""
401,"herald_of_purity_summon",3,14,""
402,"herald_of_purity_summon",3,15,""
403,"herald_of_purity_summon",3,16,""
404,"herald_of_purity_summon",3,17,""
405,"herald_of_purity_summon",3,18,""
406,"herald_of_purity_summon",3,19,""
407,"herald_of_purity_summon",3,20,""
408,"herald_of_purity_death",3,11,""
409,"herald_of_purity_death",3,13,""
410,"herald_of_purity_death",3,14,""
411,"herald_of_purity_death",3,15,""
412,"herald_of_purity_death",3,16,""
413,"herald_of_purity_death",3,17,""
414,"herald_of_purity_death",3,18,""
415,"herald_of_purity_death",3,19,""
416,"herald_of_purity_death",3,20,""
417,"cyclone_impact_sound",1,15,""
418,"cyclone_impact_ao",1,16,""
419,"cyclone_vaal_pull",1,16,""
420,"cyclone_impact_ao",1,17,""
421,"cyclone_vaal_pull",1,17,""
422,"eye_of_winter_end",1,0,""
423,"eye_of_winter_end",1,1,""
424,"eye_of_winter_end",1,2,""
425,"eye_of_winter_impact",1,0,""
426,"eye_of_winter_impact",1,1,""
427,"eye_of_winter_impact",1,2,""
428,"spectral_helix_throw",1,0,""
429,"spectral_helix_throw",1,1,""
430,"spectral_helix_impact",1,0,""
431,"spectral_helix_impact",1,1,""
432,"spectral_helix_bounce",1,0,""
433,"spectral_helix_bounce",1,1,""
434,"earthquake_impact",1,0,""
435,"earthquake_impact",1,1,""
436,"earthquake_impact",1,2,""
437,"earthquake_impact",1,3,""
438,"earthquake_impact",1,4,""
439,"earthquake_impact",1,5,""
440,"earthquake_impact",1,6,""
441,"earthquake_impact",1,7,""
442,"earthquake_impact",1,9,""
443,"earthquake_impact",1,10,""
444,"earthquake_impact",1,12,""
445,"earthquake_impact",1,13,""
446,"earthquake_crack",1,0,""
447,"earthquake_crack",1,1,""
448,"earthquake_crack",1,2,""
449,"earthquake_crack",1,3,""
450,"earthquake_crack",1,4,""
451,"earthquake_crack",1,5,""
452,"earthquake_crack",1,6,""
453,"earthquake_crack",1,7,""
454,"earthquake_crack",1,8,""
455,"earthquake_crack",1,9,""
456,"earthquake_crack",1,10,""
457,"earthquake_crack",1,11,""
458,"earthquake_crack",1,12,""
459,"earthquake_crack",1,13,""
460,"earthquake_impact_shockwave",1,0,""
461,"earthquake_impact_shockwave",1,1,""
462,"earthquake_impact_shockwave",1,2,""
463,"earthquake_impact_shockwave",1,3,""
464,"earthquake_impact_shockwave",1,4,""
465,"earthquake_impact_shockwave",1,5,""
466,"earthquake_impact_shockwave",1,6,""
467,"earthquake_impact_shockwave",1,7,""
468,"earthquake_impact_shockwave",1,8,""
469,"earthquake_impact_shockwave",1,9,""
470,"earthquake_impact_shockwave",1,10,""
471,"earthquake_impact_shockwave",1,11,""
472,"earthquake_impact_shockwave",1,12,""
473,"earthquake_impact_shockwave",1,13,""
474,"earthquake_timed_explosion",1,0,""
475,"earthquake_timed_explosion",1,1,""
476,"earthquake_timed_explosion",1,2,""
477,"earthquake_timed_explosion",1,3,""
478,"earthquake_timed_explosion",1,4,""
479,"earthquake_timed_explosion",1,5,""
480,"earthquake_timed_explosion",1,6,""
481,"earthquake_timed_explosion",1,7,""
482,"earthquake_timed_explosion",1,8,""
483,"earthquake_timed_explosion",1,9,""
484,"earthquake_timed_explosion",1,10,""
485,"earthquake_timed_explosion",1,11,""
486,"earthquake_timed_explosion",1,12,""
487,"earthquake_timed_explosion",1,13,""
488,"earthquake_spikes",1,0,""
489,"earthquake_spikes",1,1,""
490,"earthquake_spikes",1,2,""
491,"earthquake_spikes",1,3,""
492,"earthquake_spikes",1,4,""
493,"earthquake_spikes",1,5,""
494,"earthquake_spikes",1,6,""
495,"earthquake_spikes",1,7,""
496,"earthquake_spikes",1,9,""
497,"earthquake_spikes",1,10,""
498,"earthquake_spikes",1,12,""
499,"earthquake_spikes",1,13,""
500,"earthquake_impact_ancestral",1,0,11885
501,"earthquake_impact_ancestral",1,2,11885
502,"earthquake_impact_ancestral",1,9,11885
503,"earthquake_impact_ancestral",1,10,11885
504,"earthquake_impact_ancestral",1,13,11885
505,"earthquake_crack_ancestral",1,0,11885
506,"earthquake_crack_ancestral",1,2,11885
507,"earthquake_crack_ancestral",1,9,11885
508,"earthquake_crack_ancestral",1,10,11885
509,"earthquake_crack_ancestral",1,13,11885
510,"earthquake_impact_shockwave_ancestral",1,0,11885
511,"earthquake_impact_shockwave_ancestral",1,2,11885
512,"earthquake_impact_shockwave_ancestral",1,9,11885
513,"earthquake_impact_shockwave_ancestral",1,10,11885
514,"earthquake_impact_shockwave_ancestral",1,13,11885
515,"earthquake_timed_explosion_ancestral",1,0,11885
516,"earthquake_timed_explosion_ancestral",1,2,11885
517,"earthquake_timed_explosion_ancestral",1,9,11885
518,"earthquake_timed_explosion_ancestral",1,10,11885
519,"earthquake_timed_explosion_ancestral",1,13,11885
520,"earthquake_spikes_ancestral",1,0,11885
521,"earthquake_spikes_ancestral",1,2,11885
522,"earthquake_spikes_ancestral",1,9,11885
523,"earthquake_spikes_ancestral",1,10,11885
524,"earthquake_spikes_ancestral",1,13,11885
525,"earthquake_impact_lite",1,0,""
526,"earthquake_crack_lite",1,0,""
527,"earthquake_impact_shockwave_lite",1,0,""
528,"earthquake_timed_explosion_lite",1,0,""
529,"earthquake_spikes_lite",1,0,""
530,"earthquake_impact_lite",1,13,""
531,"earthquake_crack_lite",1,13,""
532,"earthquake_impact_shockwave_lite",1,13,""
533,"earthquake_timed_explosion_lite",1,13,""
534,"earthquake_spikes_lite",1,13,""
535,"earthshatter_impact",1,0,""
536,"earthshatter_impact",1,1,""
537,"earthshatter_impact",1,2,""
538,"earthshatter_impact_exerted",1,2,""
539,"earthshatter_explosion",1,0,""
540,"earthshatter_explosion",1,1,""
541,"earthshatter_explosion",1,2,""
542,"earthshatter_crack",1,0,""
543,"earthshatter_crack",1,1,""
544,"earthshatter_crack",1,2,""
545,"earthshatter_spike",3,0,""
546,"earthshatter_spike",3,1,""
547,"earthshatter_spike",3,2,""
548,"earthshatter_spike_exerted",1,2,""
549,"earthshatter_impact_ancestral",1,0,11885
550,"earthshatter_impact_ancestral",1,1,11885
551,"earthshatter_impact_ancestral",1,2,11885
552,"earthshatter_explosion_ancestral",1,0,11885
553,"earthshatter_explosion_ancestral",1,1,11885
554,"earthshatter_explosion_ancestral",1,2,11885
555,"earthshatter_crack_ancestral",1,0,11885
556,"earthshatter_crack_ancestral",1,1,11885
557,"earthshatter_crack_ancestral",1,2,11885
558,"earthshatter_spike_ancestral",3,0,11885
559,"earthshatter_spike_ancestral",3,1,11885
560,"earthshatter_spike_ancestral",3,2,11885
561,"ground_slam_impact",1,0,""
562,"ground_slam_impact",1,1,""
563,"ground_slam_impact",1,2,""
564,"ground_slam_impact",1,3,""
565,"ground_slam_impact",1,4,""
566,"ground_slam_impact",1,6,""
567,"ground_slam_impact",1,7,""
568,"ground_slam_impact",1,9,""
569,"ground_slam_impact",1,10,""
570,"ground_slam_clusters",1,0,""
571,"ground_slam_spikes",1,1,""
572,"ground_slam_spikes",1,2,""
573,"ground_slam_spikes",1,3,""
574,"ground_slam_spikes",1,4,""
575,"ground_slam_spikes",1,5,""
576,"ground_slam_spikes",1,6,""
577,"ground_slam_clusters",1,7,""
578,"ground_slam_spikes",1,8,""
579,"ground_slam_clusters",1,9,""
580,"ground_slam_clusters",1,10,""
581,"ground_slam_impact_ancestral",1,0,11885
582,"ground_slam_impact_ancestral",1,7,11885
583,"ground_slam_impact_ancestral",1,9,11885
584,"ground_slam_impact_ancestral",1,10,11885
585,"ground_slam_clusters_ancestral",1,0,11885
586,"ground_slam_clusters_ancestral",1,7,11885
587,"ground_slam_clusters_ancestral",1,9,11885
588,"ground_slam_clusters_ancestral",1,10,11885
589,"ice_crash_primary",1,0,""
590,"ice_crash_primary",1,1,""
591,"ice_crash_secondary",1,0,""
592,"ice_crash_secondary",1,1,""
593,"ice_crash_tertiary",1,0,""
594,"ice_crash_tertiary",1,1,""
595,"ice_crash_primary_lite",1,0,""
596,"ice_crash_primary_lite",1,1,""
597,"ice_crash_secondary_lite",1,0,""
598,"ice_crash_secondary_lite",1,1,""
599,"ice_crash_tertiary_lite",1,0,""
600,"ice_crash_tertiary_lite",1,1,""
601,"ice_crash_primary_ancestral",1,0,11885
602,"ice_crash_primary_ancestral",1,1,11885
603,"ice_crash_secondary_ancestral",1,0,11885
604,"ice_crash_secondary_ancestral",1,1,11885
605,"ice_crash_tertiary_ancestral",1,0,11885
606,"ice_crash_tertiary_ancestral",1,1,11885
607,"leap_slam_leave_ground",1,10,""
608,"leap_slam_leave_ground",1,12,""
609,"leap_slam_leave_ground",1,19,""
610,"leap_slam_leave_ground",1,21,""
611,"leap_slam_leave_ground",1,22,""
612,"leap_slam_leave_ground",1,27,""
613,"leap_slam_leave_ground",1,30,""
614,"leap_slam_leave_ground",1,32,""
615,"leap_slam_leave_ground",1,33,""
616,"leap_slam_leave_ground",1,34,""
617,"leap_slam_leave_ground",1,37,""
618,"leap_slam_hit_ground",1,0,""
619,"leap_slam_hit_ground",1,1,""
620,"leap_slam_hit_ground",1,2,""
621,"leap_slam_hit_ground",1,3,""
622,"leap_slam_hit_ground",1,4,""
623,"leap_slam_hit_ground",1,5,""
624,"leap_slam_hit_ground",1,6,""
625,"leap_slam_hit_ground",1,7,""
626,"leap_slam_hit_ground",1,8,""
627,"leap_slam_hit_ground",1,9,""
628,"leap_slam_hit_ground",1,10,""
629,"leap_slam_hit_ground",1,11,""
630,"leap_slam_hit_ground",1,12,""
631,"leap_slam_hit_ground",1,13,""
632,"leap_slam_hit_ground",1,14,""
633,"leap_slam_hit_ground",1,15,""
634,"leap_slam_hit_ground",1,16,""
635,"leap_slam_hit_ground",1,17,""
636,"leap_slam_hit_ground",1,18,""
637,"leap_slam_hit_ground",1,19,""
638,"leap_slam_hit_ground",1,20,""
639,"leap_slam_hit_ground",1,21,""
640,"leap_slam_hit_ground",1,22,""
641,"leap_slam_hit_ground",1,23,""
642,"leap_slam_hit_ground",1,24,""
643,"leap_slam_hit_ground",1,25,""
644,"leap_slam_hit_ground",1,26,""
645,"leap_slam_hit_ground",1,27,""
646,"leap_slam_hit_ground",1,28,""
647,"leap_slam_hit_ground",1,29,""
648,"leap_slam_hit_ground",1,30,""
649,"leap_slam_hit_ground",1,31,""
650,"leap_slam_hit_ground",1,32,""
651,"leap_slam_hit_ground",1,33,""
652,"leap_slam_hit_ground",1,34,""
653,"leap_slam_hit_ground",1,35,""
654,"leap_slam_hit_ground",1,36,""
655,"leap_slam_hit_ground",1,37,""
656,"leap_slam_hit_ground",1,38,""
657,"leap_slam_leave_ground_ancestral",1,0,11885
658,"leap_slam_leave_ground_ancestral",1,10,11885
659,"leap_slam_leave_ground_ancestral",1,19,11885
660,"leap_slam_leave_ground_ancestral",1,21,11885
661,"leap_slam_leave_ground_ancestral",1,22,11885
662,"leap_slam_leave_ground_ancestral",1,25,11885
663,"leap_slam_leave_ground_ancestral",1,38,11885
664,"leap_slam_hit_ground_ancestral",1,0,11885
665,"leap_slam_hit_ground_ancestral",1,10,11885
666,"leap_slam_hit_ground_ancestral",1,19,11885
667,"leap_slam_hit_ground_ancestral",1,21,11885
668,"leap_slam_hit_ground_ancestral",1,22,11885
669,"leap_slam_hit_ground_ancestral",1,25,11885
670,"leap_slam_hit_ground_ancestral",1,38,11885
671,"leap_slam_male_audio_ancestral",1,0,11885
672,"leap_slam_male_audio_ancestral",1,10,11885
673,"leap_slam_male_audio_ancestral",1,19,11885
674,"leap_slam_male_audio_ancestral",1,21,11885
675,"leap_slam_male_audio_ancestral",1,22,11885
676,"leap_slam_male_audio_ancestral",1,25,11885
677,"leap_slam_male_audio_ancestral",1,38,11885
678,"leap_slam_female_audio_ancestral",1,0,11885
679,"leap_slam_female_audio_ancestral",1,10,11885
680,"leap_slam_female_audio_ancestral",1,19,11885
681,"leap_slam_female_audio_ancestral",1,21,11885
682,"leap_slam_female_audio_ancestral",1,22,11885
683,"leap_slam_female_audio_ancestral",1,25,11885
684,"leap_slam_female_audio_ancestral",1,38,11885
685,"perforate_blood_spike",1,0,""
686,"perforate_blood_impact",1,0,""
687,"perforate_sand_spike",1,0,""
