"rownum","BaseItemTypesKey","Id","BK2File"
294,3796,296,""
295,3798,297,""
296,3800,298,""
297,3803,299,""
298,3805,300,""
299,3807,301,""
300,3468,302,""
301,3940,303,""
302,3941,304,""
303,3942,305,""
304,3943,306,""
305,3944,307,""
306,3945,308,""
307,4019,309,""
308,4109,310,""
309,4110,311,""
310,4111,312,""
311,4106,313,""
312,4107,314,""
313,4108,315,""
314,4152,316,""
315,4153,317,""
316,4154,318,""
317,4155,319,""
318,4156,320,""
319,4221,321,""
320,4222,322,""
321,4223,323,""
322,4218,324,""
323,4219,325,""
324,4220,326,""
325,4242,327,"Art/Videos/ChinaMTX/MTX_Lunar_Portrait_Frame.bk2"
326,4247,328,""
327,4248,329,""
328,4249,330,""
329,4250,331,""
330,4251,332,""
331,4252,333,""
332,4253,334,""
333,4323,335,""
334,4324,336,""
335,4325,337,""
336,4326,338,""
337,4327,339,""
338,4328,340,""
339,4343,341,""
340,4347,342,"Art/Videos/ChinaMTX/MTX_GoldenChiyou_Portrait_Frame.bk2"
341,4341,343,""
342,4342,344,""
