"rownum","MonsterVariety","f32","MonsterHeightBracket","i32","i32"
185,396,232.99,3,0,0
186,398,172.21,2,0,0
187,399,146.62,0,0,0
188,400,110,0,0,0
189,401,110,0,0,0
190,403,110,0,0,0
191,404,146.38,2,0,0
192,405,189.21,2,0,0
193,409,189.21,2,0,0
194,412,189.21,2,0,0
195,415,189.21,2,0,0
196,425,268.81,2,0,0
197,426,267.28,2,0,0
198,434,177.29,2,0,0
199,435,177.29,2,0,0
200,436,177.29,2,0,0
201,437,194.11,3,0,0
202,440,120.32,0,0,0
203,441,0,8,0,0
204,443,0,8,0,0
205,444,186.46,2,0,0
206,445,283.6,3,0,0
207,447,283.6,3,0,0
208,448,997.36,5,0,0
209,450,1110.71,5,0,0
210,451,199.18,2,0,0
211,455,191.5,3,0,0
212,457,191.5,3,0,0
213,459,141.58,2,0,0
214,463,141.58,2,0,0
215,465,222.36,3,0,0
216,466,222.36,3,0,0
217,467,222.36,3,0,0
218,468,190.43,2,0,0
219,469,190.43,2,0,0
220,470,190.43,2,0,0
221,471,190.43,2,0,0
222,472,190.43,2,0,0
223,473,173.88,2,0,0
224,474,175.62,2,0,0
225,484,222.36,3,0,0
226,485,222.36,3,0,0
227,486,222.36,3,0,0
228,487,222.36,3,0,0
229,488,222.36,3,0,0
230,489,222.36,3,0,0
231,490,199.05,2,0,0
232,491,199.05,2,0,0
233,492,199.05,2,0,0
234,493,199.05,2,0,0
235,494,199.05,2,0,0
236,495,199.05,2,0,0
237,496,199.05,2,0,0
238,497,199.05,2,0,0
239,498,199.05,2,0,0
240,499,199.05,2,0,0
241,500,184.71,2,0,0
242,501,175.62,2,0,0
243,504,222.36,3,0,0
244,505,222.36,3,0,0
245,506,222.36,3,0,0
246,507,204.75,2,0,0
247,508,204.75,2,0,0
248,509,204.75,2,0,0
249,510,204.75,2,0,0
250,511,204.75,2,0,0
251,512,193.66,2,0,0
252,513,180.45,2,0,0
253,514,261.92,3,0,0
254,515,179,2,0,0
255,517,189.21,2,0,0
256,518,189.21,2,0,0
257,519,189.21,2,0,0
258,520,189.21,2,0,0
259,521,38.54,8,0,0
260,523,38.54,8,0,0
261,656,116.64,2,0,0
262,658,116.64,2,0,0
263,660,19.88,8,0,0
264,661,19.88,8,0,0
265,663,42.21,8,0,0
266,664,54.76,8,0,0
267,666,54.76,8,0,0
268,668,128.82,0,0,0
269,670,128.82,0,0,0
270,671,242.51,3,0,0
271,673,253.24,4,0,0
272,674,54.76,8,0,0
273,675,244.97,3,0,0
274,678,97.01,7,0,0
275,679,83.75,7,0,0
276,680,244.97,3,0,0
277,681,240.86,3,0,0
278,683,179.92,2,0,0
279,684,179.92,2,0,0
280,685,180.57,2,0,0
281,686,180.3,2,0,0
282,687,179.92,2,0,0
283,688,210.94,2,0,0
284,690,210.94,2,0,0
285,691,188.96,2,0,0
286,696,241.51,4,0,0
287,697,188.96,2,0,0
288,698,414.08,5,0,0
289,700,414.08,5,0,0
290,701,112.71,0,0,0
291,704,243.28,3,0,0
292,706,231.86,4,0,0
293,708,148.04,2,0,0
294,710,148.04,2,0,0
295,712,148.04,2,0,0
296,717,148.04,2,0,0
297,720,168.54,2,0,0
298,723,119.44,0,0,0
299,725,176.45,2,0,0
300,726,358.33,5,0,0
301,727,191.47,3,0,0
302,728,97.68,7,0,0
303,729,97.68,7,0,0
304,732,217.36,3,0,0
305,738,215.79,2,0,0
306,740,112.44,2,0,0
307,742,98.38,7,0,0
308,746,189.97,2,0,0
309,747,189.97,2,0,0
310,748,190.26,2,0,0
311,749,189.97,2,0,0
312,750,231.87,3,0,0
313,752,220.71,2,0,0
314,753,220.71,2,0,0
315,754,220.71,2,0,0
316,756,193.49,2,0,0
317,757,250,3,0,0
318,758,250,3,0,0
319,759,177.51,2,0,0
320,760,177.51,2,0,0
321,767,177.51,2,0,0
322,768,177.51,2,0,0
323,769,177.51,2,0,0
324,770,177.51,2,0,0
325,771,177.51,2,0,0
326,772,177.51,2,0,0
327,773,177.51,2,0,0
328,774,177.51,2,0,0
329,775,257.32,4,0,0
330,776,214.52,2,0,0
331,777,234.17,3,0,0
332,778,189.97,2,0,0
333,779,144.75,2,0,0
334,780,105.38,0,0,0
335,781,281.48,3,0,0
336,782,207.9,3,0,0
337,783,210.94,2,0,0
338,786,223.04,3,0,0
339,788,220.71,2,0,0
340,790,224.78,3,0,0
341,792,224.78,3,0,0
342,796,189.21,2,0,0
343,797,189.21,2,0,0
344,798,189.21,2,0,0
345,799,189.21,2,0,0
346,800,189.21,2,0,0
347,803,188.99,2,0,0
348,804,188.99,2,0,0
349,805,188.99,2,0,0
350,806,188.99,2,0,0
351,807,188.99,2,0,0
352,808,188.99,2,0,0
353,810,106.75,7,0,0
354,811,106.75,0,0,0
355,813,106.75,0,0,0
356,815,134.5,2,0,0
357,818,201.03,2,0,0
358,820,125.86,2,0,0
359,823,112.71,0,0,0
360,824,89.57,7,0,0
361,829,96.14,7,0,0
362,831,207.42,2,0,0
363,833,176.97,2,0,0
364,834,176.97,2,0,0
365,835,189.71,2,0,0
366,836,322.86,4,0,0
367,837,291.17,3,0,0
368,838,213.09,2,0,0
369,839,12.75,8,0,0
370,840,127.49,0,0,0
371,842,272.21,3,0,0
372,844,171.52,2,0,0
373,846,183.85,2,0,0
374,848,189.57,2,0,0
375,850,90.45,7,0,0
376,851,299.06,3,0,0
377,853,151.26,2,0,0
378,855,182.92,2,0,0
379,857,179.99,2,0,0
380,860,154.91,2,0,0
381,861,209.56,2,0,0
382,863,312.74,5,0,0
383,864,236.2,2,0,0
384,865,174.65,2,0,0
385,866,174.65,2,0,0
386,867,174.65,2,0,0
387,868,174.65,2,0,0
388,869,174.65,2,0,0
389,870,184.56,4,0,0
390,871,184.56,3,0,0
391,873,206.17,2,0,0
392,874,181.22,2,0,0
393,875,181.22,2,0,0
394,876,181.22,2,0,0
395,877,191.75,2,0,0
396,882,206.17,2,0,0
397,883,181.22,2,0,0
398,885,215.28,3,0,0
399,886,181.22,2,0,0
400,887,191.75,2,0,0
401,890,215.28,3,0,0
402,891,156.83,2,0,0
403,892,181.22,2,0,0
404,893,254.38,3,0,0
405,895,246.12,2,0,0
406,896,265.85,3,0,0
407,897,12.75,8,0,0
408,898,12.75,8,0,0
409,899,132.2,0,0,0
410,900,192.51,3,0,0
411,901,192.51,3,0,0
412,902,124.85,0,0,0
413,903,133.87,0,0,0
414,904,150.07,2,0,0
415,905,80.97,7,0,0
416,907,188.31,2,0,0
417,918,126.04,0,0,0
418,919,126.04,0,0,0
419,921,193.69,2,0,0
420,922,189.23,2,0,0
421,923,199.4,2,0,0
422,924,193.35,2,0,0
423,925,186.35,2,0,0
424,926,173.68,2,0,0
425,927,183.3,2,0,0
426,928,182.73,2,0,0
427,929,186.35,2,0,0
428,938,217.31,2,0,0
429,939,114.06,0,0,0
430,940,264.41,3,0,0
431,942,89.15,7,0,0
432,943,89.15,7,0,0
433,944,191.73,4,0,0
434,945,172.32,2,0,0
435,946,191.79,2,0,0
436,947,177.09,2,0,0
437,948,12.05,8,0,0
438,949,176.22,2,0,0
439,950,176.22,2,0,0
440,951,176.06,2,0,0
441,952,174.36,2,0,0
442,953,174.36,2,0,0
443,9,203.04,2,0,0
444,79,194.72,2,0,0
445,80,170.94,2,0,0
446,81,175.21,2,0,0
447,82,189.49,2,0,0
448,83,185.32,2,0,0
449,84,181.8,2,0,0
450,85,194.72,2,0,0
451,86,170.94,2,0,0
452,87,175.21,2,0,0
453,88,189.49,2,0,0
454,89,185.32,2,0,0
455,90,181.8,2,0,0
456,91,194.72,2,0,0
457,92,170.94,2,0,0
458,93,175.21,2,0,0
459,94,189.49,2,0,0
460,95,185.32,2,0,0
461,96,181.8,2,0,0
462,103,0,8,0,0
463,105,63.91,7,0,0
464,106,0,8,0,0
465,107,0,8,0,0
466,108,0,8,0,0
467,109,0,8,0,0
468,110,0,8,0,0
469,111,0,8,0,0
470,112,0,8,0,0
471,132,189.38,2,0,0
472,212,242.66,4,0,0
473,242,181.27,2,0,0
474,244,181.27,2,0,0
475,246,181.27,2,0,0
476,248,181.27,2,0,0
477,250,181.27,2,0,0
478,251,181.27,2,0,0
479,252,181.27,2,0,0
480,253,181.27,2,0,0
481,274,191.38,2,0,0
482,275,191.38,2,0,0
483,276,191.38,2,0,0
484,324,170.49,2,0,0
485,350,105.83,7,0,0
486,365,208.69,2,0,0
487,366,189.75,2,0,0
488,367,189.75,2,0,0
489,368,208.69,2,0,0
490,397,257.32,3,0,0
491,442,0,8,0,0
492,682,240.86,3,0,0
493,702,112.71,0,0,0
494,703,112.71,0,0,0
495,705,243.28,3,0,0
496,718,148.04,2,0,0
497,719,148.04,2,0,0
498,744,290.53,3,0,0
499,745,290.53,3,0,0
500,793,168.06,8,0,0
501,794,168.06,2,0,0
502,795,0,8,0,0
503,986,114.59,0,0,0
504,987,185.16,2,0,0
505,988,185.16,2,0,0
506,989,185.16,2,0,0
507,993,146.91,2,0,0
508,994,212.39,3,0,0
509,996,168.02,2,0,0
510,998,266.64,3,0,0
511,999,266.64,3,0,0
512,1000,266.64,3,0,0
513,1001,261.9,3,0,0
514,1002,208.09,2,0,0
515,1003,208.09,2,0,0
516,1005,208.09,2,0,0
517,1006,183.68,2,0,0
518,1007,183.68,2,0,0
519,1008,183.68,2,0,0
520,1009,66.31,7,0,0
521,1010,66.31,7,0,0
522,1011,66.31,7,0,0
523,1012,252.31,3,0,0
524,1013,39.39,8,0,0
525,1014,99.69,7,0,0
526,1015,99.69,7,0,0
527,1016,225.15,2,0,0
528,1017,224.95,2,0,0
529,1018,178.45,2,0,0
530,1019,189.19,2,0,0
531,1020,178.45,2,0,0
532,1021,192.81,2,0,0
533,1022,102.48,0,0,0
534,1023,172.7,2,0,0
535,1024,245.23,3,0,0
536,1025,169.08,2,0,0
537,1026,182.62,2,0,0
538,1027,182.49,3,0,0
539,1028,209.14,2,0,0
540,1030,12.05,8,0,0
541,1031,178.7,2,0,0
542,1032,178.7,2,0,0
543,1033,178.7,2,0,0
544,1034,178.7,2,0,0
545,1038,175.85,2,0,0
546,1041,175.85,2,0,0
547,1044,175.85,2,0,0
548,1050,175.85,2,0,0
549,1052,175.85,2,0,0
550,1056,175.96,2,0,0
551,1058,175.96,2,0,0
552,1061,175.96,2,0,0
553,1065,175.96,2,0,0
554,1067,175.96,2,0,0
555,1069,174.48,2,0,0
556,1071,174.48,2,0,0
557,1074,174.48,2,0,0
558,1078,174.48,2,0,0
559,1080,174.48,2,0,0
560,1087,176.93,2,0,0
561,1088,192.36,2,0,0
562,1089,176.73,2,0,0
563,1091,176.73,2,0,0
564,1092,270.89,3,0,0
565,1094,314.47,4,0,0
566,1097,314.47,4,0,0
567,1099,251.24,3,0,0
568,1100,251.24,3,0,0
569,1103,158.53,2,0,0
570,1104,207.63,3,0,0
571,1105,204.9,3,0,0
572,1106,79.34,8,0,0
573,1107,194.31,2,0,0
574,1108,237.23,2,0,0
575,1110,194.31,2,0,0
576,1111,192.36,2,0,0
577,1113,158.53,2,0,0
578,1114,158.53,2,0,0
579,1115,12.05,8,0,0
580,1116,130.67,0,0,0
581,1117,11.66,8,0,0
582,1118,175.28,2,0,0
583,1120,175.28,2,0,0
584,1121,175.28,2,0,0
585,1122,175.28,2,0,0
586,1124,178.55,2,0,0
587,1128,174.48,2,0,0
588,1130,192.94,2,0,0
589,1131,174.48,2,0,0
590,1132,174.48,2,0,0
591,1133,175.67,2,0,0
592,1136,179.06,2,0,0
593,1137,179.06,2,0,0
594,1139,179.06,2,0,0
595,1140,179.06,2,0,0
596,1142,176.75,2,0,0
597,1143,176.75,2,0,0
598,1144,176.75,2,0,0
599,1145,176.75,2,0,0
600,1146,176.75,2,0,0
601,1147,167.81,2,0,0
602,1148,167.81,2,0,0
603,1149,192.8,3,0,0
604,1151,113.84,0,0,0
605,1153,79.34,7,0,0
606,1155,161.07,3,0,0
607,1157,0,8,0,0
608,1158,0,8,0,0
609,1159,0,8,0,0
610,1161,0,8,0,0
611,1164,186.06,2,0,0
612,1166,174.35,2,0,0
613,1168,174.85,2,0,0
614,1170,185.29,2,0,0
615,1172,185.29,2,0,0
616,1174,183.75,2,0,0
617,1176,299.42,3,0,0
618,1177,175.21,2,0,0
619,1179,268.19,3,0,0
620,1181,147.74,2,0,0
621,1182,152.86,2,0,0
622,1184,223.06,2,0,0
623,1185,223.06,2,0,0
624,1188,235.74,2,0,0
625,1190,190.39,2,0,0
626,1192,186.33,2,0,0
627,1196,194.73,2,0,0
628,1197,182.79,4,0,0
629,1199,0,8,0,0
630,1200,0,8,0,0
631,1201,0,8,0,0
632,1202,0,8,0,0
633,1206,189.11,2,0,0
634,1208,181.06,2,0,0
635,1209,90.38,0,0,0
636,1210,75.97,7,0,0
637,1211,158.08,2,0,0
638,1212,326.31,4,0,0
639,1213,276.34,3,0,0
640,1214,250.68,3,0,0
641,1215,219.83,2,0,0
642,1216,200.87,2,0,0
643,1217,200.87,2,0,0
644,1219,365.8,4,0,0
645,1220,264.62,3,0,0
646,1221,286.83,3,0,0
647,1222,274.65,2,0,0
648,1223,184.24,2,0,0
649,1224,89.5,8,0,0
650,1225,112.44,2,0,0
651,1226,189.21,2,0,0
652,1227,222.39,2,0,0
653,1233,155.02,2,0,0
654,1234,143.42,2,0,0
655,1235,141.21,2,0,0
656,1236,140.87,2,0,0
657,1237,160.52,2,0,0
658,1238,143.42,2,0,0
659,1239,227.26,2,0,0
660,1240,322.37,4,0,0
661,1241,191.49,3,0,0
662,1242,152.26,0,0,0
663,1243,152.26,0,0,0
664,1244,99.69,7,0,0
665,1245,189.21,2,0,0
666,1246,189.21,2,0,0
667,1247,189.21,2,0,0
668,1248,189.21,2,0,0
669,1249,189.21,2,0,0
670,1250,189.21,2,0,0
671,1251,181.27,2,0,0
672,1252,181.27,2,0,0
673,1253,181.27,2,0,0
674,1254,181.27,2,0,0
675,1255,154.53,0,0,0
676,1256,201.67,2,0,0
677,1257,177.98,2,0,0
678,1258,190.31,2,0,0
679,1259,140.32,2,0,0
680,1260,93.25,0,0,0
681,1261,237.21,4,0,0
682,1263,423.36,5,0,0
683,1264,126.15,0,0,0
684,1266,87.42,7,0,0
685,1267,84.06,2,0,0
686,1268,84.06,0,0,0
687,1269,84.06,8,0,0
688,1270,175.46,2,0,0
689,1271,132.28,0,0,0
690,1272,170.86,2,0,0
691,1274,179.67,2,0,0
692,1275,135.97,0,0,0
693,1276,88.06,7,0,0
694,1277,175.04,2,0,0
695,1278,289.01,3,0,0
696,1279,182.17,2,0,0
697,1280,202.11,2,0,0
698,1281,202.11,2,0,0
699,1282,218.47,2,0,0
700,1283,81.38,0,0,0
701,1284,201.56,2,0,0
702,1287,174.56,2,0,0
703,1288,209.04,2,0,0
704,1289,77.08,7,0,0
705,1290,73.97,7,0,0
706,1291,214.85,2,0,0
707,1292,118.2,0,0,0
708,1293,115.93,0,0,0
709,1294,77.08,7,0,0
710,1295,77.08,7,0,0
711,1296,118.2,0,0,0
712,1297,115.93,0,0,0
713,1298,77.08,7,0,0
714,1299,77.08,7,0,0
715,1300,190.05,2,0,0
716,1303,200.07,2,0,0
717,1304,140,7,0,0
718,1305,120,0,0,0
719,1306,205.69,2,0,0
720,1307,205.69,2,0,0
721,1308,145,2,0,0
722,1309,212.13,2,0,0
723,1310,250.3,5,0,0
724,1311,221.6,5,0,0
725,1312,170,2,0,0
726,1313,210.45,2,0,0
727,1314,248.74,3,0,0
728,1315,256.93,4,0,0
729,1321,286.43,5,0,0
730,1322,237.39,2,0,0
731,1323,202.83,2,0,0
732,1325,202.83,4,0,0
733,1327,283.09,3,0,0
734,1335,183.65,3,0,0
735,1336,179.93,2,0,0
736,1337,170.49,2,0,0
737,1338,170.49,2,0,0
738,1339,170.49,2,0,0
739,1340,120,0,0,0
740,1341,186.35,2,0,0
741,1342,186.35,2,0,0
742,1343,182.17,2,0,0
743,1345,202.11,2,0,0
744,1347,0,8,0,0
745,1348,244.09,3,0,0
746,1350,179.28,2,0,0
747,1351,87.18,8,0,0
748,1352,328.77,4,0,0
749,1367,40.23,8,0,0
750,1368,141.53,2,0,0
751,1736,166.26,2,0,0
752,1369,187.7,2,0,0
753,1370,25.93,8,0,0
754,1371,200.76,2,0,0
755,1378,260.77,3,0,0
756,1379,179.95,2,0,0
757,1380,333.2,4,0,0
758,1382,231.03,2,0,0
759,1385,107.84,0,0,0
760,1386,237.07,2,0,0
761,1387,237.07,2,0,0
762,1388,215.96,2,0,0
763,1389,107.4,0,0,0
764,1390,165.32,2,0,0
765,1391,165.32,2,0,0
766,1392,179,2,0,0
767,1393,222.39,2,0,0
768,1394,212.13,2,0,0
769,1395,177.07,2,0,0
770,1396,202.11,2,0,0
771,1397,183.65,3,0,0
772,1398,193.49,2,0,0
773,1399,0,8,0,0
774,1400,86.38,7,0,0
775,1401,247.94,3,0,0
776,1402,247.94,3,0,0
777,1403,0,8,0,0
778,1404,482.57,5,0,0
779,1406,241.29,3,0,0
780,1412,240.88,3,0,0
781,1413,197.23,2,0,0
782,1414,194.9,2,0,0
783,1415,105.06,0,0,0
784,1416,112.83,0,0,0
785,1417,181.63,2,0,0
786,113,0,8,0,0
787,114,0,8,0,0
788,522,38.54,8,0,0
789,755,220.71,2,0,0
790,845,171.52,2,0,0
791,847,183.85,2,0,0
792,849,189.57,2,0,0
793,858,189.19,2,0,0
794,910,438.26,5,0,0
795,911,190.29,2,0,0
796,912,395.83,4,0,0
797,913,226.22,3,0,0
798,914,95.08,7,0,0
799,915,339.76,4,0,0
800,916,33,7,0,0
801,917,196.13,2,0,0
802,933,186.35,2,0,0
803,990,185.16,2,0,0
804,1119,175.28,2,0,0
805,1162,0,8,0,0
806,1186,223.06,2,0,0
807,1187,223.06,2,0,0
808,1191,190.39,2,0,0
809,1273,170.86,2,0,0
810,1344,202.98,2,0,0
811,1346,212.2,2,0,0
812,1372,229.58,2,0,0
813,1373,229.58,2,0,0
814,1423,230.1,2,0,0
815,1424,149.88,2,0,0
816,1426,264.93,4,0,0
817,1427,55,7,0,0
818,1430,208.39,2,0,0
819,1431,208.39,2,0,0
820,1432,240.01,3,0,0
821,1433,183.65,2,0,0
822,1437,204.15,2,0,0
823,1438,82.69,7,0,0
824,1440,189.23,2,0,0
825,1441,189.23,2,0,0
826,1442,189.05,2,0,0
827,1443,193.35,2,0,0
828,1444,189.23,2,0,0
829,1445,189.23,2,0,0
830,1446,189.23,2,0,0
831,1447,189.23,2,0,0
832,1448,181.27,2,0,0
833,1449,0,8,0,0
834,1450,0,8,0,0
835,1451,0,8,0,0
836,25,320.62,2,0,0
837,29,250,3,0,0
838,58,189.49,2,0,0
839,59,170.94,2,0,0
840,60,185.32,2,0,0
841,104,0,8,0,0
842,115,0,8,0,0
843,116,1145.24,5,0,0
844,118,1145.24,5,0,0
845,119,0,8,0,0
846,120,0,8,0,0
847,192,176.89,2,0,0
848,193,206.18,2,0,0
849,194,226.77,2,0,0
850,195,178.8,2,0,0
851,197,212.82,3,0,0
852,218,163.78,2,0,0
853,325,170.49,2,0,0
854,326,170.49,2,0,0
855,327,170.49,2,0,0
856,328,170.49,2,0,0
857,329,170.49,2,0,0
858,330,170.49,2,0,0
859,331,170.49,2,0,0
860,402,110,0,0,0
861,407,189.21,2,0,0
862,418,189.21,2,0,0
863,421,189.21,2,0,0
864,423,189.21,2,0,0
865,429,178.05,2,0,0
866,430,178.05,2,0,0
867,431,176.75,2,0,0
868,432,177.92,2,0,0
869,433,177.92,2,0,0
870,458,0,8,0,0
871,464,190.43,2,0,0
872,475,222.36,3,0,0
873,476,228.64,3,0,0
874,477,222.36,3,0,0
875,478,190.43,2,0,0
876,479,190.5,2,0,0
877,480,190.43,2,0,0
878,481,190.43,2,0,0
879,482,190.43,2,0,0
880,483,173.88,2,0,0
881,502,85.16,7,0,0
882,503,109.98,0,0,0
883,676,244.97,3,0,0
884,730,207.09,2,0,0
885,826,89.57,7,0,0
886,827,863.01,5,0,0
887,841,127.49,0,0,0
888,1160,0,8,0,0
889,1330,209.73,2,0,0
890,1332,170.49,2,0,0
891,1333,170.49,2,0,0
892,1334,170.49,2,0,0
893,1354,139.92,0,0,0
894,1355,139.36,0,0,0
895,1356,139.36,0,0,0
896,1357,139.92,0,0,0
897,1358,139.92,0,0,0
898,1359,139.36,0,0,0
899,1360,139.92,0,0,0
900,1361,139.36,0,0,0
901,1362,139.36,0,0,0
902,1363,139.36,0,0,0
903,1364,139.36,0,0,0
904,1365,139.92,0,0,0
905,1366,139.92,0,0,0
906,1374,186.02,2,0,0
907,1375,159.95,2,0,0
908,1376,179.95,2,0,0
909,1409,241.29,4,0,0
910,1410,121.85,2,0,0
911,1453,405.79,5,0,0
912,1452,405.79,5,0,0
913,1455,96.12,7,0,0
914,1456,96.12,7,0,0
915,1459,147.4,2,0,0
916,1460,147.4,2,0,0
917,1462,210.59,2,0,0
918,1465,209.82,2,0,0
919,1467,210.04,2,0,0
920,1469,231.26,4,0,0
921,1472,200.43,3,0,0
922,1475,0,8,0,0
923,1476,200.43,3,0,0
924,1477,208.26,5,0,0
925,1479,208.26,5,0,0
926,1480,177.29,2,0,0
927,1482,177.29,2,0,0
928,1484,223.53,2,0,0
929,1486,281.48,3,0,0
930,1487,249.63,4,0,0
931,1491,212.36,3,0,0
932,1493,193.98,2,0,0
933,1494,207.39,2,0,0
934,1495,250,3,0,0
935,27,1568.92,5,0,0
936,121,1145.24,5,0,0
937,122,10.24,8,0,0
938,196,0,8,0,0
939,359,208.69,2,0,0
940,516,179,2,0,0
941,677,119.42,0,0,0
942,735,217.36,3,0,0
943,830,96.14,2,0,0
944,920,126.04,0,0,0
945,974,195.32,2,0,0
946,975,195.32,2,0,0
947,976,195.32,2,0,0
948,977,193.21,2,0,0
949,978,193.21,2,0,0
950,979,193.21,2,0,0
951,980,193.21,2,0,0
952,981,227.22,2,0,0
953,982,144.75,2,0,0
954,983,105.38,0,0,0
955,984,281.48,3,0,0
956,985,194.24,2,0,0
957,1035,178.7,2,0,0
958,1183,0,8,0,0
959,1329,0,8,0,0
960,1331,153.68,2,0,0
961,1454,405.79,5,0,0
962,1464,210.59,2,0,0
963,1496,200.61,2,0,0
964,1500,172.69,2,0,0
965,1503,78.91,7,0,0
966,1504,175.28,2,0,0
967,1505,175.71,2,0,0
968,1506,175.71,2,0,0
969,1507,220.53,2,0,0
970,1510,180.05,2,0,0
971,1511,244.09,3,0,0
972,1514,180.05,2,0,0
973,1516,285.54,4,0,0
974,1517,0,8,0,0
975,1519,201.56,2,0,0
976,1520,14.35,8,0,0
