"rownum","Id","MonsterPacksKey","Flag","Weight","MonsterVarietiesKey","string"
157,"158",271,"",2,1091,""
158,"159",272,"",2,1107,""
159,"160",272,"",2,1089,""
160,"161",272,"",2,1091,""
161,"162",273,"",1,1107,""
162,"163",273,"",4,1087,""
163,"164",273,"",1,1107,""
164,"165",274,"",1,1111,""
165,"166",275,1,25,1092,""
166,"167",275,1,25,1089,""
167,"168",275,1,25,1088,""
168,"169",275,1,25,1091,""
169,"170",276,1,25,1107,""
170,"171",276,1,25,1087,""
171,"172",276,1,50,1091,""
172,"173",279,1,50,1128,""
173,"174",279,1,50,1131,""
174,"175",280,1,50,1130,""
175,"176",280,1,50,1128,""
176,"177",277,1,33,1136,""
177,"178",277,1,33,1137,""
178,"179",278,1,33,1140,""
179,"180",278,1,34,1139,""
180,"181",281,1,100,1001,""
181,"182",283,1,65,902,""
182,"183",283,1,35,1025,""
183,"184",284,1,65,903,""
184,"185",284,1,35,1026,""
185,"186",289,1,100,1027,""
186,"187",287,1,100,987,""
187,"188",285,1,100,521,""
188,"189",288,1,50,1142,""
189,"190",288,1,50,1143,""
190,"191",282,1,100,1110,""
191,"192",291,1,0,1031,""
192,"193",291,1,100,1033,""
193,"194",292,1,25,1032,""
194,"195",292,1,75,1033,""
195,"196",293,1,25,1094,""
196,"197",293,1,75,1092,""
197,"198",294,1,40,1088,""
198,"199",294,1,60,1091,""
199,"200",295,1,60,1089,""
200,"201",295,1,40,1087,""
201,"202",286,1,100,521,""
202,"203",290,1,100,1151,""
203,"204",296,1,35,1038,""
204,"205",296,1,65,1056,""
205,"206",297,1,65,1069,""
206,"207",297,1,35,1038,""
207,"208",298,1,35,1052,""
208,"209",298,1,65,1067,""
209,"210",299,1,65,1080,""
210,"211",299,1,35,1052,""
211,"212",302,1,35,1044,""
212,"213",302,1,65,1061,""
213,"214",303,1,65,1074,""
214,"215",303,1,35,1044,""
215,"216",300,1,35,1041,""
216,"217",300,1,65,1058,""
217,"218",301,1,65,1071,""
218,"219",301,1,35,1041,""
219,"220",304,1,35,1050,""
220,"221",304,1,65,1065,""
221,"222",305,1,65,1078,""
222,"223",305,1,35,1050,""
223,"224",306,1,100,1034,""
224,"225",307,"",1,885,"my_handler"
225,"226",307,"",3,919,"my_dog"
226,"227",244,1,100,882,""
227,"228",308,1,100,522,""
228,"229",309,1,100,990,""
229,"230",311,1,25,1172,""
230,"231",311,1,75,1168,""
231,"232",312,1,75,1164,""
232,"233",313,1,75,1174,""
233,"234",313,1,25,1166,""
234,"235",312,1,25,1170,""
235,"236",314,1,100,901,""
236,"237",315,1,100,1176,""
237,"238",316,1,33,1044,""
238,"239",316,1,33,1061,""
239,"240",316,1,33,1074,""
240,"241",317,1,28,1052,""
241,"242",317,1,28,1067,""
242,"243",317,1,28,1080,""
243,"244",317,1,16,1099,""
244,"245",318,"",1,1184,""
245,"246",319,1,100,1087,""
246,"247",320,1,100,1089,""
247,"248",321,1,100,1192,""
248,"249",322,1,50,1046,""
249,"250",322,1,30,1063,""
250,"251",322,1,20,1076,""
251,"252",323,1,50,1043,""
252,"253",323,1,30,1060,""
253,"254",323,1,20,1073,""
254,"255",324,1,100,1193,""
255,"256",325,1,60,1039,""
256,"257",325,1,40,1057,""
257,"258",326,1,35,1070,""
258,"259",326,1,65,1039,""
259,"260",327,1,60,1051,""
260,"261",327,1,40,1066,""
261,"262",328,1,35,1079,""
262,"263",328,1,65,1051,""
263,"264",329,1,100,1101,""
264,"265",333,1,20,1023,""
265,"266",333,1,80,903,""
266,"267",334,1,20,1024,""
267,"268",334,1,80,1025,""
268,"269",330,1,35,1026,""
269,"270",330,1,65,902,""
270,"271",331,1,100,1022,""
271,"272",332,1,100,1196,""
272,"273",335,1,100,1217,""
273,"274",336,1,100,1210,""
274,"275",337,1,100,1220,""
275,"276",338,1,100,1221,""
276,"277",339,1,100,1215,""
277,"278",340,1,100,1216,""
278,"279",341,1,100,1219,""
279,"323",25,1,45,238,""
280,"324",25,1,25,239,""
281,"325",25,1,20,240,""
282,"326",25,1,10,241,""
283,"327",26,1,91,230,""
284,"328",26,1,9,231,""
285,"329",27,1,50,230,""
286,"330",27,1,50,231,""
287,"331",28,1,45,238,""
288,"332",28,1,25,239,""
289,"333",28,1,20,240,""
290,"334",28,1,10,241,""
291,"335",29,1,30,238,""
292,"336",29,1,20,239,""
293,"337",29,1,30,240,""
294,"338",29,1,20,241,""
295,"339",30,1,45,250,""
296,"340",30,1,25,251,""
297,"341",30,1,20,252,""
298,"342",30,1,10,253,""
299,"343",31,1,50,262,""
300,"344",31,1,50,261,""
301,"345",32,1,50,262,""
302,"346",32,1,50,261,""
303,"347",33,1,100,400,""
304,"348",34,1,100,400,""
305,"349",35,1,66,278,""
306,"350",35,1,34,279,""
307,"354",36,"",1,210,""
308,"355",37,1,34,281,""
309,"356",37,1,66,283,""
310,"357",38,1,100,285,""
311,"358",39,1,100,291,""
312,"359",40,1,100,291,""
313,"360",41,1,100,261,""
314,"361",42,1,66,206,""
315,"362",42,1,34,207,""
316,"363",44,1,35,374,""
317,"364",44,1,35,376,""
318,"365",44,1,15,378,""
319,"366",44,1,15,380,""
320,"367",45,1,100,394,""
321,"368",46,1,70,206,""
322,"369",46,1,30,207,""
323,"370",47,1,50,206,""
324,"371",47,1,50,207,""
325,"372",48,1,70,272,""
326,"373",48,1,30,273,""
327,"374",49,1,50,272,""
328,"375",49,1,50,273,""
329,"385",50,1,100,404,""
330,"386",53,1,100,310,""
331,"387",52,1,100,294,""
332,"388",51,1,100,183,""
333,"389",54,1,40,409,""
334,"390",54,1,40,412,""
335,"391",54,1,20,415,""
336,"396",56,1,100,421,""
337,"397",57,1,100,423,""
338,"398",58,1,100,305,""
339,"399",59,1,100,187,""
340,"400",60,1,100,1382,""
341,"401",61,1,30,409,""
342,"402",61,1,50,405,""
343,"403",61,1,20,412,""
344,"404",62,1,100,1484,""
345,"405",63,1,100,396,""
346,"407",64,1,100,351,""
347,"408",65,1,40,409,""
348,"409",65,1,40,412,""
349,"410",65,1,20,415,""
350,"411",66,1,100,395,""
351,"412",67,1,100,233,""
352,"413",68,1,40,234,""
353,"414",68,1,60,233,""
354,"415",69,1,50,289,""
355,"416",69,1,50,288,""
356,"417",70,1,100,440,""
357,"418",71,1,100,649,""
358,"419",74,1,100,287,""
359,"420",75,1,30,317,""
360,"421",75,1,30,318,""
361,"422",75,1,20,320,""
362,"423",75,1,20,321,""
363,"424",76,1,25,317,""
364,"425",76,1,25,318,""
365,"426",76,1,25,320,""
366,"427",76,1,25,321,""
367,"428",77,1,100,305,""
368,"429",78,1,70,305,""
369,"430",78,1,30,307,""
370,"431",79,1,40,320,""
371,"432",79,1,40,321,""
372,"433",79,1,20,324,""
373,"434",80,1,100,307,""
374,"435",84,1,50,304,""
375,"436",84,1,30,305,""
376,"437",84,1,20,307,""
377,"438",85,1,100,293,""
378,"439",86,1,100,398,""
379,"440",105,1,100,728,""
380,"441",106,1,100,683,""
381,"442",107,1,16,360,""
382,"443",107,1,9,361,""
383,"444",107,1,9,362,""
384,"445",107,1,8,363,""
385,"446",107,1,8,365,""
386,"447",107,1,8,366,""
387,"448",107,1,8,367,""
388,"449",107,1,17,372,""
389,"450",107,1,17,373,""
390,"451",108,1,16,360,""
391,"452",108,1,9,361,""
392,"453",108,1,9,362,""
393,"454",108,1,8,363,""
394,"455",108,1,8,365,""
395,"456",108,1,8,366,""
396,"457",108,1,8,367,""
397,"458",108,1,17,372,""
398,"459",108,1,17,373,""
399,"460",109,1,100,661,""
400,"461",110,1,100,459,""
401,"462",111,1,100,815,""
402,"463",115,1,50,480,""
403,"464",115,1,50,479,""
404,"465",116,1,20,476,""
405,"466",116,1,20,477,""
406,"467",116,1,20,478,""
407,"468",116,1,20,481,""
408,"469",116,1,20,482,""
409,"470",117,1,30,475,""
410,"471",117,1,70,483,""
411,"472",122,1,50,484,""
412,"473",122,1,50,492,""
413,"474",118,1,50,484,""
414,"475",118,1,50,492,""
415,"476",119,1,50,488,""
416,"477",119,1,50,490,""
417,"478",120,1,33,496,""
418,"479",120,1,33,486,""
419,"480",120,1,34,498,""
420,"481",121,1,34,494,""
421,"482",121,1,33,500,""
422,"483",121,1,33,501,""
423,"484",123,1,20,486,""
424,"485",123,1,20,488,""
425,"486",123,1,20,490,""
426,"487",123,1,20,496,""
427,"488",123,1,20,498,""
428,"489",124,1,34,494,""
429,"490",124,1,33,500,""
430,"491",124,1,33,501,""
431,"492",125,1,100,742,""
432,"493",126,1,75,666,""
433,"494",126,1,25,670,""
434,"495",127,1,100,688,""
435,"496",128,1,25,796,""
436,"497",128,1,25,798,""
437,"498",128,1,25,799,""
438,"499",128,1,25,800,""
439,"500",129,1,100,214,""
440,"501",133,1,100,688,""
441,"502",134,1,50,372,""
442,"503",134,1,50,373,""
443,"504",135,1,33,363,""
444,"505",135,1,34,369,""
445,"506",135,1,33,367,""
446,"507",135,1,0,373,""
447,"508",136,1,42,664,""
448,"509",136,1,42,666,""
449,"510",136,1,16,668,""
450,"511",137,1,100,820,""
451,"512",138,1,100,372,""
452,"513",138,1,0,738,""
453,"514",139,1,18,363,""
454,"515",139,1,28,364,""
455,"516",139,1,18,369,""
456,"517",139,1,28,370,""
457,"518",139,1,0,372,""
458,"519",139,1,8,451,""
459,"520",140,1,100,738,""
460,"521",141,1,100,818,""
461,"522",142,1,100,752,""
462,"523",144,1,20,779,""
463,"524",144,1,20,780,""
464,"525",144,1,60,781,""
465,"526",145,1,20,779,""
466,"527",145,1,20,780,""
467,"528",145,1,60,781,""
468,"529",143,1,100,752,""
469,"530",146,1,40,779,""
470,"531",146,1,20,780,""
471,"532",146,1,40,781,""
472,"533",147,1,100,750,""
473,"534",148,1,100,663,""
474,"535",149,1,100,701,""
475,"536",150,1,100,703,""
476,"537",151,1,100,776,""
477,"538",152,1,60,1477,""
478,"539",152,1,40,1479,""
479,"540",153,1,100,463,""
480,"541",154,1,100,851,""
481,"542",155,1,100,742,""
482,"543",156,1,17,803,""
483,"544",156,1,33,804,""
484,"545",156,1,33,805,""
485,"546",156,1,17,808,""
486,"547",157,1,100,824,""
487,"548",158,1,100,656,""
488,"549",163,1,100,725,""
489,"550",164,1,75,810,""
490,"551",164,1,25,811,""
491,"552",165,1,100,833,""
492,"553",166,1,60,833,""
493,"554",166,1,40,834,""
494,"555",167,1,100,833,""
495,"556",169,"",1,740,""
496,"557",170,1,100,829,""
497,"558",172,1,100,740,""
498,"559",173,1,80,844,""
499,"560",173,1,20,846,""
500,"561",174,1,100,848,""
501,"562",171,1,100,9,""
502,"563",175,1,100,8,""
503,"564",176,1,25,835,""
504,"565",176,1,25,836,""
505,"566",176,1,25,837,""
506,"567",176,1,25,838,""
507,"568",177,1,100,841,""
508,"569",178,1,100,840,""
509,"570",179,1,100,839,""
510,"571",180,1,100,839,""
511,"572",182,1,100,850,""
512,"573",183,1,100,514,""
513,"574",184,1,50,504,""
514,"575",184,1,50,508,""
515,"576",185,1,15,505,""
516,"577",185,1,10,506,""
517,"578",185,1,55,507,""
518,"579",185,1,10,510,""
519,"580",185,1,15,511,""
520,"1413",186,1,10,505,""
521,"1412",186,1,15,506,""
522,"1411",186,1,10,507,""
523,"1410",186,1,50,510,""
524,"1414",186,1,15,511,""
525,"581",187,1,34,509,""
526,"582",187,1,33,512,""
527,"583",187,1,33,513,""
528,"624",310,1,100,918,""
529,"676",342,1,100,1296,""
530,"677",343,1,100,1297,""
531,"678",344,1,100,1298,""
532,"679",345,"",100,1299,""
533,"788",346,1,100,294,""
534,"789",347,"",1,392,""
535,"845",352,1,100,287,""
536,"846",353,1,100,287,""
537,"847",354,1,100,285,""
538,"848",355,1,100,285,""
539,"849",356,1,100,324,""
540,"850",361,1,100,1427,""
541,"851",357,1,100,325,""
542,"852",358,1,100,332,""
543,"853",359,1,80,332,""
544,"854",359,1,20,1350,""
545,"855",360,1,18,429,""
546,"856",360,1,33,431,""
547,"857",360,1,18,432,""
548,"858",360,1,15,430,""
549,"859",360,1,15,433,""
550,"860",362,1,100,1455,""
551,"873",81,1,100,309,""
552,"874",82,1,100,309,""
553,"875",83,1,100,315,""
554,"876",72,1,100,1460,""
555,"877",73,1,100,1459,""
556,"878",363,1,33,326,""
557,"879",363,1,34,327,""
558,"880",363,1,33,328,""
559,"881",188,1,100,502,""
560,"882",189,1,100,503,""
561,"883",190,1,100,676,""
562,"884",191,1,15,1462,""
563,"885",191,1,43,1465,""
564,"886",191,1,42,1467,""
565,"887",349,1,100,1375,""
566,"888",350,1,100,1374,""
567,"889",351,1,100,1376,""
568,"890",87,"",1,25,""
569,"891",88,1,100,25,""
570,"892",89,1,100,29,""
571,"893",90,1,100,29,""
572,"894",92,1,84,194,""
573,"895",92,1,16,192,""
574,"896",91,1,15,192,""
575,"897",91,1,42,320,""
576,"898",91,1,43,321,""
577,"899",91,1,0,324,""
578,"900",159,1,100,853,""
579,"901",160,1,100,1487,""
580,"902",161,1,100,855,""
581,"1415",192,"",1,693,""
582,"903",192,1,100,461,""
583,"904",193,1,100,662,""
584,"905",194,1,100,743,""
585,"906",195,1,60,10,""
586,"907",195,1,40,814,""
587,"908",196,1,100,816,""
588,"909",204,1,100,819,""
589,"910",205,1,100,821,""
590,"911",197,1,100,801,""
591,"912",199,1,100,1497,""
592,"1442",200,1,100,801,""
593,"913",201,1,100,739,""
594,"914",202,1,100,669,""
595,"915",203,1,100,665,""
596,"916",198,1,100,721,""
597,"917",206,1,100,1478,""
598,"918",207,1,100,852,""
599,"919",208,1,100,689,""
600,"1416",209,"",1,714,""
601,"1421",209,1,75,812,""
602,"1420",209,1,25,814,""
603,"920",210,1,100,822,""
604,"921",211,1,100,1498,""
605,"922",212,1,100,854,""
606,"923",213,1,100,809,""
607,"925",214,1,100,1478,""
608,"927",215,1,25,1488,""
609,"1525",215,1,75,825,""
610,"1526",216,"",1,184,""
611,"929",93,1,100,195,""
612,"930",95,1,100,194,""
613,"931",94,1,13,194,""
614,"932",94,1,37,320,""
615,"933",94,1,38,321,""
616,"934",94,1,12,324,""
617,"935",96,1,100,197,""
618,"936",98,1,100,193,""
619,"937",97,1,13,193,""
620,"938",97,1,38,320,""
621,"939",97,1,37,321,""
622,"940",97,1,12,324,""
623,"941",99,1,100,434,""
624,"942",100,1,100,435,""
625,"943",101,1,100,435,""
626,"944",364,1,50,977,""
627,"945",364,1,50,980,""
628,"946",365,1,69,975,""
629,"947",365,1,31,974,""
630,"948",366,1,33,977,""
631,"949",366,1,33,979,""
632,"950",366,1,34,978,""
633,"951",367,1,100,981,""
634,"952",368,1,50,982,""
635,"953",368,1,50,984,""
636,"954",181,1,100,842,""
637,"955",181,1,20,843,""
638,"956",168,1,100,833,""
639,"957",369,"",3,1318,""
640,"958",370,1,65,230,""
641,"959",370,1,35,231,""
642,"960",371,1,30,238,""
643,"961",371,1,10,239,""
644,"962",371,1,45,240,""
645,"963",371,1,15,241,""
646,"964",372,1,50,262,""
647,"965",372,1,50,261,""
648,"966",373,1,100,400,""
649,"967",374,1,50,278,""
650,"968",374,1,50,279,""
651,"969",375,1,20,210,""
652,"1474",375,1,80,280,""
653,"970",376,1,80,285,""
654,"971",376,1,20,291,""
655,"972",377,1,50,206,""
656,"973",377,1,50,207,""
657,"974",378,1,100,425,""
658,"975",379,1,35,374,""
659,"976",379,1,35,376,""
660,"977",379,1,15,378,""
661,"978",379,1,15,380,""
662,"979",380,1,100,394,""
663,"980",381,1,50,272,""
664,"981",381,1,50,273,""
665,"982",382,1,100,404,""
666,"983",385,1,20,310,""
667,"1477",385,1,40,409,""
668,"1478",385,1,40,412,""
669,"984",384,1,10,392,""
670,"1475",384,1,45,423,""
671,"1476",384,1,45,412,""
672,"985",383,1,60,418,""
673,"986",383,1,35,412,""
674,"987",383,1,5,183,""
675,"988",386,1,34,409,""
676,"989",386,1,35,412,""
677,"990",386,1,28,415,""
678,"1522",386,1,3,730,""
679,"991",387,1,65,421,""
680,"992",387,1,35,412,""
681,"993",388,1,65,423,""
682,"994",388,1,35,412,""
683,"996",389,1,80,305,""
684,"997",389,1,20,307,""
685,"998",390,1,12,1480,""
686,"1480",390,1,43,409,""
687,"1479",390,1,45,412,""
688,"999",391,1,12,1484,""
689,"1482",391,1,43,412,""
690,"1481",391,1,45,415,""
691,"1000",393,1,10,396,""
692,"1484",393,1,90,421,""
693,"1001",394,1,65,233,""
694,"1002",394,1,35,234,""
695,"1003",395,1,100,440,""
696,"1004",396,1,70,649,""
697,"1005",396,1,30,650,""
698,"1006",397,1,20,317,""
699,"1007",397,1,20,318,""
700,"1008",397,1,20,320,""
701,"1009",397,1,20,321,""
702,"1010",397,1,0,324,""
703,"1011",399,1,100,304,""
704,"1012",400,1,40,293,""
705,"1485",400,1,60,305,""
706,"1013",401,1,100,398,""
707,"1014",410,1,100,324,""
708,"1015",414,1,50,1427,""
709,"1016",414,1,50,1429,""
710,"1017",411,1,100,325,""
711,"1018",412,1,5,1350,""
712,"1487",412,1,95,332,""
713,"1019",413,1,18,429,""
714,"1020",413,1,34,431,""
715,"1021",413,1,18,432,""
716,"1022",413,1,15,430,""
717,"1023",413,1,15,433,""
718,"1024",398,1,100,315,""
719,"1025",402,1,7,25,""
720,"1486",402,1,93,234,""
721,"1026",403,1,100,29,""
722,"1027",405,1,80,194,""
723,"1028",405,1,20,192,""
724,"1029",404,1,40,328,""
725,"1030",404,1,40,326,""
726,"1031",404,1,20,325,""
727,"1032",406,1,100,194,""
728,"1033",407,1,100,197,""
729,"1034",408,1,40,327,""
730,"1035",408,1,40,328,""
731,"1036",408,1,10,325,""
732,"1037",409,1,50,434,""
733,"1038",409,1,50,435,""
734,"1039",415,1,50,977,""
735,"1040",415,1,50,980,""
736,"1041",416,1,75,975,""
737,"1042",416,1,25,974,""
738,"1043",417,1,33,977,""
739,"1044",417,1,33,979,""
740,"1045",417,1,34,978,""
741,"1046",418,1,40,981,""
742,"1488",418,1,30,978,""
743,"1489",418,1,30,979,""
744,"1047",421,1,65,701,""
745,"1048",421,1,35,704,""
746,"1049",422,1,60,708,""
747,"1050",422,1,40,710,""
748,"1051",423,1,40,712,""
749,"1052",423,1,60,708,""
750,"1053",527,1,100,905,""
751,"1054",424,1,100,728,""
752,"1507",425,1,3,681,""
753,"1055",425,1,100,683,""
754,"1056",426,1,0,360,""
755,"1057",426,1,10,361,""
756,"1058",426,1,10,362,""
757,"1059",426,1,10,363,""
758,"1060",426,1,10,365,""
759,"1061",426,1,10,366,""
760,"1062",426,1,10,367,""
761,"1063",426,1,15,372,""
762,"1064",426,1,15,373,""
763,"1065",436,1,30,467,""
764,"1066",436,1,30,466,""
765,"1067",436,1,20,473,""
766,"1068",436,1,20,504,""
767,"1069",437,1,30,472,""
768,"1070",437,1,30,471,""
769,"1071",437,1,20,474,""
770,"1072",437,1,20,469,""
771,"1073",438,1,30,505,""
772,"1074",438,1,30,506,""
773,"1075",438,1,20,512,""
774,"1076",438,1,20,504,""
775,"1077",439,1,30,511,""
776,"1078",439,1,30,510,""
777,"1079",439,1,20,513,""
778,"1080",439,1,20,509,""
779,"1081",427,1,100,660,""
780,"1082",428,1,90,459,""
781,"1083",428,1,10,691,""
782,"1084",429,1,10,815,""
783,"1508",429,1,45,363,""
784,"1509",429,1,45,369,""
785,"1085",430,1,100,742,""
786,"1086",431,1,75,666,""
787,"1087",431,1,25,670,""
788,"1088",432,1,90,688,""
789,"1089",432,1,10,783,""
790,"1090",433,1,30,796,""
791,"1091",433,1,30,798,""
792,"1092",433,1,20,799,""
793,"1093",433,1,20,800,""
794,"1094",434,1,50,372,""
795,"1095",434,1,50,373,""
796,"1096",435,1,50,363,""
797,"1097",435,1,50,369,""
798,"1098",435,1,0,372,""
799,"1099",435,1,0,373,""
800,"1100",440,1,75,664,""
801,"1101",440,1,25,668,""
802,"1102",441,1,90,820,""
803,"1103",441,1,10,738,""
804,"1104",442,1,17,363,""
805,"1105",442,1,17,364,""
806,"1106",442,1,17,369,""
807,"1107",442,1,17,370,""
808,"1108",442,1,17,372,""
809,"1510",442,1,5,451,""
810,"1109",443,1,100,213,""
811,"1110",444,1,100,818,""
812,"1111",445,1,95,752,""
813,"1491",445,1,5,746,""
814,"1490",446,1,5,748,""
815,"1112",446,1,95,752,""
816,"1492",447,1,5,778,""
817,"1113",447,1,18,779,""
818,"1114",447,1,12,780,""
819,"1115",447,1,65,781,""
820,"1116",448,1,10,750,""
821,"1511",448,1,15,779,""
822,"1512",448,1,10,780,""
823,"1513",448,1,65,781,""
824,"1117",449,1,100,663,""
825,"1493",450,1,50,776,""
826,"1118",450,1,50,777,""
827,"1119",451,1,100,1477,""
828,"1120",452,1,100,463,""
829,"1121",453,1,15,851,""
830,"1514",453,1,85,860,""
831,"1122",454,1,0,803,""
832,"1123",454,1,20,804,""
833,"1124",454,1,20,805,""
834,"1125",454,1,60,808,""
835,"1126",455,1,100,824,""
836,"1127",456,1,15,656,""
837,"1515",456,1,85,660,""
838,"1129",460,1,25,810,""
839,"1130",460,1,50,811,""
840,"1131",460,1,25,813,""
841,"1132",461,1,60,833,""
842,"1133",462,1,8,829,""
843,"1549",462,1,92,725,""
844,"1134",464,1,100,740,""
845,"1135",463,1,100,9,""
846,"1136",465,1,25,835,""
847,"1137",465,1,25,836,""
848,"1138",465,1,25,837,""
849,"1139",465,1,25,838,""
850,"1140",466,1,100,840,""
851,"1141",467,1,92,839,""
852,"1517",467,1,8,464,""
853,"1142",469,1,20,514,""
854,"1494",469,1,80,511,""
855,"1143",419,1,100,1460,""
856,"1144",420,1,100,1459,""
857,"1145",470,1,100,502,""
858,"1146",471,1,100,503,""
859,"1147",472,1,20,676,""
860,"1495",472,1,80,1462,""
861,"1149",473,1,50,1465,""
862,"1150",473,1,50,1467,""
863,"1151",474,1,100,1375,""
864,"1152",475,1,100,1374,""
865,"1153",476,1,100,1376,""
866,"1154",457,1,10,853,""
867,"1516",457,1,90,808,""
868,"1155",458,1,100,1487,""
869,"1156",459,1,100,855,""
870,"1157",468,1,15,842,""
871,"1158",468,1,5,843,""
872,"1518",468,1,20,835,""
873,"1519",468,1,20,836,""
874,"1521",468,1,20,837,""
875,"1520",468,1,20,838,""
876,"1159",528,1,33,865,""
877,"1160",528,1,33,866,""
878,"1161",528,1,34,867,""
879,"1162",529,1,100,897,""
880,"1504",530,1,33,865,""
881,"1503",530,1,34,866,""
882,"1502",530,1,33,867,""
883,"1164",531,1,30,874,""
884,"1165",531,1,35,875,""
885,"1166",531,1,35,876,""
886,"1167",532,1,25,938,""
887,"1501",532,1,75,951,""
888,"1168",533,1,100,1,""
889,"1169",534,1,50,949,""
890,"1170",534,1,50,945,""
891,"1171",535,1,100,907,""
892,"1172",536,1,100,991,""
893,"1173",537,1,40,986,""
894,"1537",537,1,15,925,""
895,"1540",537,1,15,926,""
896,"1539",537,1,15,927,""
897,"1538",537,1,15,928,""
898,"1174",538,1,25,925,""
899,"1175",538,1,25,926,""
