"rownum","BaseItemTypesKey","ItemCurrentLevel","Experience"
183,5409,4,138749
184,5409,5,286717
185,5409,6,537274
186,5409,7,942360
187,5409,8,1390078
188,5409,9,2005396
189,5409,10,2840035
190,5409,11,4410795
191,5409,12,6044782
192,5409,13,8195812
193,5409,14,11008001
194,5409,15,16107361
195,5409,16,25508092
196,5409,17,40781458
197,5409,18,67068040
198,5409,19,129958630
199,5409,20,342004647
200,5410,1,0
201,5410,2,252595
202,5410,3,566989
203,5410,4,955723
204,5410,5,1433160
205,5410,6,2016946
206,5410,7,2727305
207,5410,8,4082816
208,5410,9,5221693
209,5410,10,6589926
210,5410,11,8228264
211,5410,12,10184912
212,5410,13,13840096
213,5410,14,16857423
214,5410,15,20433655
215,5410,16,29598386
216,5410,17,47459814
217,5410,18,93492200
218,5410,19,180740239
219,5410,20,338712291
220,5411,1,0
221,5411,2,70
222,5411,3,378
223,5411,4,1932
224,5411,5,8599
225,5411,6,34646
226,5411,7,84371
227,5411,8,180085
228,5411,9,349680
229,5411,10,633439
230,5411,11,1087435
231,5411,12,1790563
232,5411,13,2851786
233,5411,14,4917656
234,5411,15,7424766
235,5411,16,13223702
236,5411,17,28307621
237,5411,18,56100356
238,5411,19,99970095
239,5411,20,342051651
240,5412,1,0
241,5412,2,9569
242,5412,3,37758
243,5412,4,96904
244,5412,5,208096
245,5412,6,401896
246,5412,7,722176
247,5412,8,1081266
248,5412,9,1579774
249,5412,10,2261831
250,5412,11,3183608
251,5412,12,4911487
252,5412,13,6703256
253,5412,14,9056935
254,5412,15,12127847
255,5412,16,21223313
256,5412,17,37263203
257,5412,18,67080320
258,5412,19,129975376
259,5412,20,342026975
260,5413,1,0
261,5413,2,49725
262,5413,3,145439
263,5413,4,315034
264,5413,5,514379
265,5413,6,800194
266,5413,7,1201538
267,5413,8,1755917
268,5413,9,2510966
269,5413,10,3527499
270,5413,11,5426101
271,5413,12,7390120
272,5413,13,9963851
273,5413,14,14640290
274,5413,15,17657617
275,5413,16,25480618
276,5413,17,40744826
277,5413,18,67017671
278,5413,19,129889945
279,5413,20,341913067
280,5416,1,0
281,5416,2,841
282,5416,3,3940
283,5416,4,11373
284,5416,5,34268
285,5416,6,83993
286,5416,7,179707
287,5416,8,349302
288,5416,9,633061
289,5416,10,1087057
290,5416,11,1790185
291,5416,12,2851408
292,5416,13,4917278
293,5416,14,7424388
294,5416,15,9998119
295,5416,16,17609470
296,5416,17,31047378
297,5416,18,56099525
298,5416,19,99968961
299,5416,20,342050139
300,5419,1,0
301,5419,2,9569
302,5419,3,37758
303,5419,4,96904
304,5419,5,208096
305,5419,6,401896
306,5419,7,722176
307,5419,8,1081266
308,5419,9,1579774
309,5419,10,2261831
310,5419,11,3183608
311,5419,12,4911487
312,5419,13,6703256
313,5419,14,9056935
314,5419,15,12127847
315,5419,16,21223313
316,5419,17,37263203
317,5419,18,67080320
318,5419,19,129975376
319,5419,20,342026975
320,5424,1,0
321,5424,2,70
322,5424,3,378
323,5424,4,1932
324,5424,5,8599
325,5424,6,34646
326,5424,7,84371
327,5424,8,180085
328,5424,9,349680
329,5424,10,633439
330,5424,11,1087435
331,5424,12,1790563
332,5424,13,2851786
333,5424,14,4917656
334,5424,15,7424766
335,5424,16,13223702
336,5424,17,28307621
337,5424,18,56100356
338,5424,19,99970095
339,5424,20,342051651
340,5425,1,0
341,5425,2,3231
342,5425,3,12800
343,5425,4,40989
344,5425,5,100135
345,5425,6,211327
346,5425,7,405127
347,5425,8,725407
348,5425,9,1233246
349,5425,10,1787625
350,5425,11,2542674
351,5425,12,3559207
352,5425,13,5457809
353,5425,14,7421828
354,5425,15,9995559
355,5425,16,17606398
356,5425,17,31043282
357,5425,18,56093893
358,5425,19,99961281
359,5425,20,342039899
360,5426,1,0
361,5426,2,69833
362,5426,3,198382
363,5426,4,352935
364,5426,5,578309
365,5426,6,898981
366,5426,7,1346699
367,5426,8,1962017
368,5426,9,2796656
369,5426,10,4367416
370,5426,11,6001403
371,5426,12,8152433
372,5426,13,10964622
373,5426,14,14619806
374,5426,15,17637133
375,5426,16,25456038
376,5426,17,40712051
377,5426,18,66972606
378,5426,19,129828493
379,5426,20,341831131
380,5428,1,0
381,5428,2,3231
382,5428,3,12800
383,5428,4,40989
384,5428,5,100135
385,5428,6,211327
386,5428,7,405127
387,5428,8,725407
388,5428,9,1233246
389,5428,10,1787625
390,5428,11,2542674
391,5428,12,3559207
392,5428,13,5457809
393,5428,14,7421828
394,5428,15,9995559
395,5428,16,17606398
396,5428,17,31043282
397,5428,18,56093893
398,5428,19,99961281
399,5428,20,342039899
400,5427,1,0
401,5427,2,388734
402,5427,3,866171
403,5427,4,1449957
404,5427,5,2160316
405,5427,6,3515827
406,5427,7,4654704
407,5427,8,6022937
408,5427,9,7661275
409,5427,10,9617923
410,5427,11,13273107
411,5427,12,16290434
412,5427,13,19866666
413,5427,14,24098333
414,5427,15,26493411
415,5427,16,34914474
416,5427,17,51074457
417,5427,18,92244824
418,5427,19,179039272
419,5427,20,336444335
420,5430,1,0
421,5430,2,285815
422,5430,3,538410
423,5430,4,852804
424,5430,5,1241538
425,5430,6,1718975
426,5430,7,2302761
427,5430,8,3013120
428,5430,9,4368631
429,5430,10,5507508
430,5430,11,6875741
431,5430,12,8514079
432,5430,13,10470727
433,5430,14,14125911
434,5430,15,17143238
435,5430,16,24863364
436,5430,17,39921819
437,5430,18,65886037
438,5430,19,128346808
439,5430,20,339855551
440,5431,1,0
441,5431,2,3231
442,5431,3,12800
443,5431,4,40989
444,5431,5,100135
445,5431,6,211327
446,5431,7,405127
447,5431,8,725407
448,5431,9,1233246
449,5431,10,1787625
450,5431,11,2542674
451,5431,12,3559207
452,5431,13,5457809
453,5431,14,7421828
454,5431,15,9995559
455,5431,16,17606398
456,5431,17,31043282
457,5431,18,56093893
458,5431,19,99961281
459,5431,20,342039899
460,5433,1,0
461,5433,2,388734
462,5433,3,866171
463,5433,4,1449957
464,5433,5,2160316
465,5433,6,3515827
466,5433,7,4654704
467,5433,8,6022937
468,5433,9,7661275
469,5433,10,9617923
470,5433,11,13273107
471,5433,12,16290434
472,5433,13,19866666
473,5433,14,24098333
474,5433,15,26493411
475,5433,16,34914474
476,5433,17,51074457
477,5433,18,92244824
478,5433,19,179039272
479,5433,20,336444335
480,5434,1,0
481,5434,2,3231
482,5434,3,12800
483,5434,4,40989
484,5434,5,100135
485,5434,6,211327
486,5434,7,405127
487,5434,8,725407
488,5434,9,1233246
489,5434,10,1787625
490,5434,11,2542674
491,5434,12,3559207
492,5434,13,5457809
493,5434,14,7421828
494,5434,15,9995559
495,5434,16,17606398
496,5434,17,31043282
497,5434,18,56093893
498,5434,19,99961281
499,5434,20,342039899
500,5414,1,0
501,5414,2,49725
502,5414,3,145439
503,5414,4,315034
504,5414,5,514379
505,5414,6,800194
506,5414,7,1201538
507,5414,8,1755917
508,5414,9,2510966
509,5414,10,3527499
510,5414,11,5426101
511,5414,12,7390120
512,5414,13,9963851
513,5414,14,14640290
514,5414,15,17657617
515,5414,16,25480618
516,5414,17,40744826
517,5414,18,67017671
518,5414,19,129889945
519,5414,20,341913067
520,5415,1,0
521,5415,2,70
522,5415,3,378
523,5415,4,1932
524,5415,5,8599
525,5415,6,34646
526,5415,7,84371
527,5415,8,180085
528,5415,9,349680
529,5415,10,633439
530,5415,11,1087435
531,5415,12,1790563
532,5415,13,2851786
533,5415,14,4917656
534,5415,15,7424766
535,5415,16,13223702
536,5415,17,28307621
537,5415,18,56100356
538,5415,19,99970095
539,5415,20,342051651
540,5420,1,0
541,5420,2,70
542,5420,3,378
543,5420,4,1932
544,5420,5,8599
545,5420,6,34646
546,5420,7,84371
547,5420,8,180085
548,5420,9,349680
549,5420,10,633439
550,5420,11,1087435
551,5420,12,1790563
552,5420,13,2851786
553,5420,14,4917656
554,5420,15,7424766
555,5420,16,13223702
556,5420,17,28307621
557,5420,18,56100356
558,5420,19,99970095
559,5420,20,342051651
560,5435,1,0
561,5435,2,9569
562,5435,3,37758
563,5435,4,96904
564,5435,5,208096
565,5435,6,401896
566,5435,7,722176
567,5435,8,1081266
568,5435,9,1579774
569,5435,10,2261831
570,5435,11,3183608
571,5435,12,4911487
572,5435,13,6703256
573,5435,14,9056935
574,5435,15,12127847
575,5435,16,21223313
576,5435,17,37263203
577,5435,18,67080320
578,5435,19,129975376
579,5435,20,342026975
580,5436,1,0
581,5436,2,49725
582,5436,3,145439
583,5436,4,315034
584,5436,5,514379
585,5436,6,800194
586,5436,7,1201538
587,5436,8,1755917
588,5436,9,2510966
589,5436,10,3527499
590,5436,11,5426101
591,5436,12,7390120
592,5436,13,9963851
593,5436,14,14640290
594,5436,15,17657617
595,5436,16,25480618
596,5436,17,40744826
597,5436,18,67017671
598,5436,19,129889945
599,5436,20,341913067
600,5438,1,0
601,5438,2,9569
602,5438,3,37758
603,5438,4,96904
604,5438,5,208096
605,5438,6,401896
606,5438,7,722176
607,5438,8,1081266
608,5438,9,1579774
609,5438,10,2261831
610,5438,11,3183608
611,5438,12,4911487
612,5438,13,6703256
613,5438,14,9056935
614,5438,15,12127847
615,5438,16,21223313
616,5438,17,37263203
617,5438,18,67080320
618,5438,19,129975376
619,5438,20,342026975
620,5439,1,0
621,5439,2,49725
622,5439,3,145439
623,5439,4,315034
624,5439,5,514379
625,5439,6,800194
626,5439,7,1201538
627,5439,8,1755917
628,5439,9,2510966
629,5439,10,3527499
630,5439,11,5426101
631,5439,12,7390120
632,5439,13,9963851
633,5439,14,14640290
634,5439,15,17657617
635,5439,16,25480618
636,5439,17,40744826
637,5439,18,67017671
638,5439,19,129889945
639,5439,20,341913067
640,5440,1,0
641,5440,2,9569
642,5440,3,37758
643,5440,4,96904
644,5440,5,208096
645,5440,6,401896
646,5440,7,722176
647,5440,8,1081266
648,5440,9,1579774
649,5440,10,2261831
650,5440,11,3183608
651,5440,12,4911487
652,5440,13,6703256
653,5440,14,9056935
654,5440,15,12127847
655,5440,16,21223313
656,5440,17,37263203
657,5440,18,67080320
658,5440,19,129975376
659,5440,20,342026975
660,5442,1,0
661,5637,1,0
662,5441,1,0
663,5441,2,199345
664,5441,3,485160
665,5441,4,886504
666,5441,5,1440883
667,5441,6,1918320
668,5441,7,2502106
669,5441,8,3212465
670,5441,9,4567976
671,5441,10,5706853
672,5441,11,7075086
673,5441,12,8713424
674,5441,13,10670072
675,5441,14,14325256
676,5441,15,17342583
677,5441,16,25102578
678,5441,17,40240771
679,5441,18,66324596
680,5441,19,128944843
681,5441,20,340652931
682,5432,1,0
683,5432,2,3231
684,5432,3,12800
685,5432,4,40989
686,5432,5,100135
687,5432,6,211327
688,5432,7,405127
689,5432,8,725407
690,5432,9,1233246
691,5432,10,1787625
692,5432,11,2542674
693,5432,12,3559207
694,5432,13,5457809
695,5432,14,7421828
696,5432,15,9995559
697,5432,16,17606398
698,5432,17,31043282
699,5432,18,56093893
700,5432,19,99961281
701,5432,20,342039899
702,5443,1,0
703,5443,2,285815
704,5443,3,538410
705,5443,4,852804
706,5443,5,1241538
707,5443,6,1718975
708,5443,7,2302761
709,5443,8,3013120
710,5443,9,4368631
711,5443,10,5507508
712,5443,11,6875741
713,5443,12,8514079
714,5443,13,10470727
715,5443,14,14125911
716,5443,15,17143238
717,5443,16,24863364
718,5443,17,39921819
719,5443,18,65886037
720,5443,19,128346808
721,5443,20,339855551
722,5444,1,0
723,5444,2,3231
724,5444,3,12800
725,5444,4,40989
726,5444,5,100135
727,5444,6,211327
728,5444,7,405127
729,5444,8,725407
730,5444,9,1233246
731,5444,10,1787625
732,5444,11,2542674
733,5444,12,3559207
734,5444,13,5457809
735,5444,14,7421828
736,5444,15,9995559
737,5444,16,17606398
738,5444,17,31043282
739,5444,18,56093893
740,5444,19,99961281
741,5444,20,342039899
742,5445,1,0
743,5445,2,69833
744,5445,3,198382
745,5445,4,352935
746,5445,5,578309
747,5445,6,898981
748,5445,7,1346699
749,5445,8,1962017
750,5445,9,2796656
751,5445,10,4367416
752,5445,11,6001403
753,5445,12,8152433
754,5445,13,10964622
755,5445,14,14619806
756,5445,15,17637133
757,5445,16,25456038
758,5445,17,40712051
759,5445,18,66972606
760,5445,19,129828493
761,5445,20,341831131
762,5446,1,0
763,5446,2,3231
764,5446,3,12800
765,5446,4,40989
766,5446,5,100135
767,5446,6,211327
768,5446,7,405127
769,5446,8,725407
770,5446,9,1233246
771,5446,10,1787625
772,5446,11,2542674
773,5446,12,3559207
774,5446,13,5457809
775,5446,14,7421828
776,5446,15,9995559
777,5446,16,17606398
778,5446,17,31043282
779,5446,18,56093893
780,5446,19,99961281
781,5446,20,342039899
782,5447,1,0
783,5447,2,285815
784,5447,3,538410
785,5447,4,852804
786,5447,5,1241538
787,5447,6,1718975
788,5447,7,2302761
789,5447,8,3013120
790,5447,9,4368631
791,5447,10,5507508
792,5447,11,6875741
793,5447,12,8514079
794,5447,13,10470727
795,5447,14,14125911
796,5447,15,17143238
797,5447,16,24863364
798,5447,17,39921819
799,5447,18,65886037
800,5447,19,128346808
801,5447,20,339855551
802,5448,1,0
803,5448,2,285815
804,5448,3,538410
805,5448,4,852804
806,5448,5,1241538
807,5448,6,1718975
808,5448,7,2302761
809,5448,8,3013120
810,5448,9,4368631
811,5448,10,5507508
812,5448,11,6875741
813,5448,12,8514079
814,5448,13,10470727
815,5448,14,14125911
816,5448,15,17143238
817,5448,16,24863364
818,5448,17,39921819
819,5448,18,65886037
820,5448,19,128346808
821,5448,20,339855551
822,5449,1,0
823,5449,2,285815
824,5449,3,538410
825,5449,4,852804
826,5449,5,1241538
827,5449,6,1718975
828,5449,7,2302761
829,5449,8,3013120
830,5449,9,4368631
831,5449,10,5507508
832,5449,11,6875741
833,5449,12,8514079
834,5449,13,10470727
835,5449,14,14125911
836,5449,15,17143238
837,5449,16,24863364
838,5449,17,39921819
839,5449,18,65886037
840,5449,19,128346808
841,5449,20,339855551
842,5451,1,0
843,5451,2,70
844,5451,3,378
845,5451,4,1932
846,5451,5,8599
847,5451,6,34646
848,5451,7,84371
849,5451,8,180085
850,5451,9,349680
851,5451,10,633439
852,5451,11,1087435
853,5451,12,1790563
854,5451,13,2851786
855,5451,14,4917656
856,5451,15,7424766
857,5451,16,13223702
858,5451,17,28307621
859,5451,18,56100356
860,5451,19,99970095
861,5451,20,342051651
862,5452,1,0
863,5452,2,9569
864,5452,3,37758
865,5452,4,96904
866,5452,5,208096
867,5452,6,401896
868,5452,7,722176
869,5452,8,1081266
870,5452,9,1579774
871,5452,10,2261831
872,5452,11,3183608
873,5452,12,4911487
874,5452,13,6703256
875,5452,14,9056935
876,5452,15,12127847
877,5452,16,21223313
878,5452,17,37263203
879,5452,18,67080320
880,5452,19,129975376
881,5452,20,342026975
882,5453,1,0
883,5453,2,70
884,5453,3,378
885,5453,4,1932
886,5453,5,8599
887,5453,6,34646
888,5453,7,84371
889,5453,8,180085
890,5453,9,349680
891,5453,10,633439
892,5453,11,1087435
893,5453,12,1790563
894,5453,13,2851786
895,5453,14,4917656
896,5453,15,7424766
897,5453,16,13223702
898,5453,17,28307621
899,5453,18,56100356
900,5453,19,99970095
901,5453,20,342051651
902,5454,1,0
903,5454,2,3231
904,5454,3,12800
905,5454,4,40989
906,5454,5,100135
907,5454,6,211327
908,5454,7,405127
909,5454,8,725407
910,5454,9,1233246
911,5454,10,1787625
912,5454,11,2542674
913,5454,12,3559207
914,5454,13,5457809
915,5454,14,7421828
916,5454,15,9995559
917,5454,16,17606398
918,5454,17,31043282
919,5454,18,56093893
920,5454,19,99961281
921,5454,20,342039899
922,5455,1,0
923,5455,2,15249
924,5455,3,56766
925,5455,4,138749
926,5455,5,286717
927,5455,6,537274
928,5455,7,942360
929,5455,8,1390078
930,5455,9,2005396
931,5455,10,2840035
932,5455,11,4410795
933,5455,12,6044782
934,5455,13,8195812
935,5455,14,11008001
936,5455,15,16107361
937,5455,16,25508092
938,5455,17,40781458
939,5455,18,67068040
940,5455,19,129958630
941,5455,20,342004647
942,5456,1,0
943,5456,2,70
944,5456,3,378
945,5456,4,1932
946,5456,5,8599
947,5456,6,34646
948,5456,7,84371
949,5456,8,180085
950,5456,9,349680
951,5456,10,633439
952,5456,11,1087435
953,5456,12,1790563
954,5456,13,2851786
955,5456,14,4917656
956,5456,15,7424766
957,5456,16,13223702
958,5456,17,28307621
959,5456,18,56100356
960,5456,19,99970095
961,5456,20,342051651
962,5457,1,0
963,5457,2,3231
964,5457,3,12800
965,5457,4,40989
966,5457,5,100135
967,5457,6,211327
968,5457,7,405127
969,5457,8,725407
970,5457,9,1233246
971,5457,10,1787625
972,5457,11,2542674
973,5457,12,3559207
974,5457,13,5457809
975,5457,14,7421828
976,5457,15,9995559
977,5457,16,17606398
978,5457,17,31043282
979,5457,18,56093893
980,5457,19,99961281
981,5457,20,342039899
982,5458,1,0
983,5458,2,199345
984,5458,3,485160
985,5458,4,886504
986,5458,5,1440883
987,5458,6,1918320
988,5458,7,2502106
989,5458,8,3212465
990,5458,9,4567976
991,5458,10,5706853
992,5458,11,7075086
993,5458,12,8713424
994,5458,13,10670072
995,5458,14,14325256
996,5458,15,17342583
997,5458,16,25102578
998,5458,17,40240771
999,5458,18,66324596
1000,5458,19,128944843
1001,5458,20,340652931
1002,5459,1,0
1003,5459,2,15249
1004,5459,3,56766
1005,5459,4,138749
1006,5459,5,286717
1007,5459,6,537274
1008,5459,7,942360
1009,5459,8,1390078
1010,5459,9,2005396
1011,5459,10,2840035
1012,5459,11,4410795
1013,5459,12,6044782
1014,5459,13,8195812
1015,5459,14,11008001
1016,5459,15,16107361
1017,5459,16,25508092
1018,5459,17,40781458
1019,5459,18,67068040
1020,5459,19,129958630
1021,5459,20,342004647
1022,5460,1,0
1023,5460,2,70
1024,5460,3,378
1025,5460,4,1932
1026,5460,5,8599
1027,5460,6,34646
1028,5460,7,84371
1029,5460,8,180085
1030,5460,9,349680
1031,5460,10,633439
1032,5460,11,1087435
1033,5460,12,1790563
1034,5460,13,2851786
1035,5460,14,4917656
1036,5460,15,7424766
1037,5460,16,13223702
1038,5460,17,28307621
1039,5460,18,56100356
1040,5460,19,99970095
1041,5460,20,342051651
1042,5461,1,0
1043,5461,2,841
1044,5461,3,3940
1045,5461,4,11373
1046,5461,5,34268
1047,5461,6,83993
1048,5461,7,179707
1049,5461,8,349302
1050,5461,9,633061
1051,5461,10,1087057
1052,5461,11,1790185
1053,5461,12,2851408
1054,5461,13,4917278
1055,5461,14,7424388
1056,5461,15,9998119
1057,5461,16,17609470
1058,5461,17,31047378
1059,5461,18,56099525
1060,5461,19,99968961
1061,5461,20,342050139
1062,5462,1,0
1063,5462,2,70
1064,5462,3,378
1065,5462,4,1932
1066,5462,5,8599
1067,5462,6,34646
1068,5462,7,84371
1069,5462,8,180085
1070,5462,9,349680
1071,5462,10,633439
1072,5462,11,1087435
1073,5462,12,1790563
1074,5462,13,2851786
1075,5462,14,4917656
1076,5462,15,7424766
1077,5462,16,13223702
1078,5462,17,28307621
1079,5462,18,56100356
1080,5462,19,99970095
1081,5462,20,342051651
1082,5463,1,0
1083,5463,2,199345
1084,5463,3,485160
1085,5463,4,886504
1086,5463,5,1440883
1087,5463,6,1918320
1088,5463,7,2502106
1089,5463,8,3212465
1090,5463,9,4567976
1091,5463,10,5706853
1092,5463,11,7075086
1093,5463,12,8713424
1094,5463,13,10670072
1095,5463,14,14325256
1096,5463,15,17342583
1097,5463,16,25102578
1098,5463,17,40240771
1099,5463,18,66324596
1100,5463,19,128944843
1101,5463,20,340652931
1102,5464,1,0
1103,5464,2,199345
1104,5464,3,485160
1105,5464,4,886504
1106,5464,5,1440883
1107,5464,6,1918320
1108,5464,7,2502106
1109,5464,8,3212465
1110,5464,9,4567976
1111,5464,10,5706853
1112,5464,11,7075086
1113,5464,12,8713424
1114,5464,13,10670072
1115,5464,14,14325256
1116,5464,15,17342583
1117,5464,16,25102578
1118,5464,17,40240771
1119,5464,18,66324596
1120,5464,19,128944843
1121,5464,20,340652931
1122,5465,1,0
1123,5465,2,70
1124,5465,3,378
1125,5465,4,1932
1126,5465,5,8599
1127,5465,6,34646
1128,5465,7,84371
1129,5465,8,180085
1130,5465,9,349680
1131,5465,10,633439
1132,5465,11,1087435
1133,5465,12,1790563
1134,5465,13,2851786
1135,5465,14,4917656
1136,5465,15,7424766
1137,5465,16,13223702
1138,5465,17,28307621
1139,5465,18,56100356
1140,5465,19,99970095
1141,5465,20,342051651
1142,5467,1,0
1143,5467,2,252595
1144,5467,3,566989
1145,5467,4,955723
1146,5467,5,1433160
1147,5467,6,2016946
1148,5467,7,2727305
1149,5467,8,4082816
1150,5467,9,5221693
1151,5467,10,6589926
1152,5467,11,8228264
1153,5467,12,10184912
1154,5467,13,13840096
1155,5467,14,16857423
1156,5467,15,20433655
1157,5467,16,29598386
1158,5467,17,47459814
1159,5467,18,93492200
1160,5467,19,180740239
1161,5467,20,338712291
1162,5468,1,0
1163,5468,2,69833
1164,5468,3,198382
1165,5468,4,352935
1166,5468,5,578309
1167,5468,6,898981
1168,5468,7,1346699
1169,5468,8,1962017
1170,5468,9,2796656
1171,5468,10,4367416
1172,5468,11,6001403
1173,5468,12,8152433
1174,5468,13,10964622
1175,5468,14,14619806
1176,5468,15,17637133
1177,5468,16,25456038
1178,5468,17,40712051
1179,5468,18,66972606
1180,5468,19,129828493
1181,5468,20,341831131
1182,5469,1,0
1183,5469,2,118383
1184,5469,3,294199
1185,5469,4,548260
1186,5469,5,907350
1187,5469,6,1405858
1188,5469,7,2087915
1189,5469,8,3009692
1190,5469,9,4737571
1191,5469,10,5876448
1192,5469,11,7244681
1193,5469,12,8883019
1194,5469,13,10839667
1195,5469,14,14494851
1196,5469,15,17512178
1197,5469,16,25306092
1198,5469,17,40512123
1199,5469,18,66697705
1200,5469,19,129453628
1201,5469,20,341331311
1202,5470,1,0
1203,5470,2,285815
1204,5470,3,538410
1205,5470,4,852804
1206,5470,5,1241538
1207,5470,6,1718975
1208,5470,7,2302761
1209,5470,8,3013120
1210,5470,9,4368631
1211,5470,10,5507508
1212,5470,11,6875741
1213,5470,12,8514079
1214,5470,13,10470727
1215,5470,14,14125911
1216,5470,15,17143238
1217,5470,16,24863364
1218,5470,17,39921819
1219,5470,18,65886037
1220,5470,19,128346808
1221,5470,20,339855551
1222,5471,1,0
1223,5471,2,69833
1224,5471,3,198382
1225,5471,4,352935
1226,5471,5,578309
1227,5471,6,898981
1228,5471,7,1346699
1229,5471,8,1962017
1230,5471,9,2796656
1231,5471,10,4367416
1232,5471,11,6001403
1233,5471,12,8152433
1234,5471,13,10964622
1235,5471,14,14619806
1236,5471,15,17637133
1237,5471,16,25456038
1238,5471,17,40712051
1239,5471,18,66972606
1240,5471,19,129828493
1241,5471,20,341831131
1242,5472,1,0
1243,5472,2,199345
1244,5472,3,485160
1245,5472,4,886504
1246,5472,5,1440883
1247,5472,6,1918320
1248,5472,7,2502106
1249,5472,8,3212465
1250,5472,9,4567976
1251,5472,10,5706853
1252,5472,11,7075086
1253,5472,12,8713424
1254,5472,13,10670072
1255,5472,14,14325256
1256,5472,15,17342583
1257,5472,16,25102578
1258,5472,17,40240771
1259,5472,18,66324596
1260,5472,19,128944843
1261,5472,20,340652931
1262,5473,1,0
1263,5473,2,118383
1264,5473,3,294199
1265,5473,4,548260
1266,5473,5,907350
1267,5473,6,1405858
1268,5473,7,2087915
1269,5473,8,3009692
1270,5473,9,4737571
1271,5473,10,5876448
1272,5473,11,7244681
1273,5473,12,8883019
1274,5473,13,10839667
1275,5473,14,14494851
1276,5473,15,17512178
1277,5473,16,25306092
1278,5473,17,40512123
1279,5473,18,66697705
1280,5473,19,129453628
1281,5473,20,341331311
1282,5474,1,0
1283,5474,2,118383
1284,5474,3,294199
1285,5474,4,548260
1286,5474,5,907350
1287,5474,6,1405858
1288,5474,7,2087915
1289,5474,8,3009692
