"rownum","Buff","[rid]","i32"
165,"herald_of_ash_burning_buff",[167],5
166,"herald_of_ash_buff",[802],6
167,"herald_of_ash_burning_buff",[810],6
168,"herald_of_ash_buff",[806],7
169,"herald_of_ash_burning_buff",[167],7
170,"herald_of_ash_buff",[877],8
171,"herald_of_ash_burning_buff",[167],8
172,"herald_of_ash_buff",[881],9
173,"herald_of_ash_burning_buff",[167],9
174,"herald_of_ash_buff",[890],10
175,"herald_of_ash_burning_buff",[167],10
176,"herald_of_ash_buff",[901],11
177,"herald_of_ash_burning_buff",[167],11
178,"herald_of_ash_buff",[906],12
179,"herald_of_ash_burning_buff",[167],12
180,"herald_of_ash_buff",[1033],13
181,"herald_of_ash_burning_buff",[167],13
182,"herald_of_ash_buff",[1056],14
183,"herald_of_ash_burning_buff",[1089],14
184,"herald_of_ash_buff",[1153],15
185,"herald_of_ash_burning_buff",[1157],15
186,"herald_of_ash_buff",[1233],16
187,"herald_of_ash_burning_buff",[167],16
188,"herald_of_ash_buff",[1280],17
189,"herald_of_ash_burning_buff",[167],17
190,"herald_of_ash_buff",[1302],18
191,"herald_of_ash_burning_buff",[1306],18
192,"herald_of_ash_buff",[1371],19
193,"herald_of_ash_burning_buff",[167],19
194,"herald_of_ash_buff",[1443],20
195,"herald_of_ash_burning_buff",[1447],20
196,"herald_of_thunder_buff",[896],-1
197,"herald_of_thunder_buff",[320],0
198,"herald_of_thunder_buff",[320],1
199,"herald_of_thunder_buff",[594],2
200,"herald_of_thunder_buff",[671],3
201,"herald_of_thunder_buff",[675],4
202,"herald_of_thunder_buff",[718],5
203,"herald_of_thunder_buff",[804],6
204,"herald_of_thunder_buff",[808],7
205,"herald_of_thunder_buff",[879],8
206,"herald_of_thunder_buff",[883],9
207,"herald_of_thunder_buff",[892],10
208,"herald_of_thunder_buff",[903],11
209,"herald_of_thunder_buff",[908],12
210,"herald_of_thunder_buff",[1035],13
211,"herald_of_thunder_buff",[1058],14
212,"herald_of_thunder_buff",[1155],15
213,"herald_of_thunder_buff",[1235],16
214,"herald_of_thunder_buff",[1281],17
215,"herald_of_thunder_buff",[1303],18
216,"herald_of_thunder_buff",[1372],19
217,"herald_of_thunder_buff",[1444],20
218,"herald_of_ice_buff",[896],-1
219,"herald_of_ice_buff",[319],0
220,"herald_of_ice_buff",[319],1
221,"herald_of_ice_buff",[593],2
222,"herald_of_ice_buff",[670],3
223,"herald_of_ice_buff",[674],4
224,"herald_of_ice_buff",[717],5
225,"herald_of_ice_buff",[803],6
226,"herald_of_ice_buff",[807],7
227,"herald_of_ice_buff",[878],8
228,"herald_of_ice_buff",[882],9
229,"herald_of_ice_buff",[891],10
230,"herald_of_ice_buff",[902],11
231,"herald_of_ice_buff",[907],12
232,"herald_of_ice_buff",[1034],13
233,"herald_of_ice_buff",[1057],14
234,"herald_of_ice_buff",[1154],15
235,"herald_of_ice_buff",[1234],16
236,"herald_of_ice_buff",[1282],17
237,"herald_of_ice_buff",[1304],18
238,"herald_of_ice_buff",[1373],19
239,"herald_of_ice_buff",[1445],20
240,"herald_of_thunder_active_buff",[0],-1
241,"herald_of_thunder_active_buff",[321],0
242,"herald_of_thunder_active_buff",[321],1
243,"herald_of_thunder_active_buff",[678],2
244,"herald_of_thunder_active_buff",[677],3
245,"herald_of_thunder_active_buff",[676],4
246,"herald_of_thunder_active_buff",[719],5
247,"herald_of_thunder_active_buff",[805],6
248,"herald_of_thunder_active_buff",[809],7
249,"herald_of_thunder_active_buff",[880],8
250,"herald_of_thunder_active_buff",[884],9
251,"herald_of_thunder_active_buff",[893],10
252,"herald_of_thunder_active_buff",[904],11
253,"herald_of_thunder_active_buff",[909],12
254,"herald_of_thunder_active_buff",[1036],13
255,"herald_of_thunder_active_buff",[1059],14
256,"herald_of_thunder_active_buff",[1156],15
257,"herald_of_thunder_active_buff",[1236],16
258,"herald_of_thunder_active_buff",[1283],17
259,"herald_of_thunder_active_buff",[1305],18
260,"herald_of_thunder_active_buff",[1374],19
261,"herald_of_thunder_active_buff",[1446],20
262,"herald_of_agony_buff",[896],-1
263,"herald_of_agony_buff",[913],0
264,"herald_of_agony_buff",[913],1
265,"herald_of_agony_buff",[913],2
266,"herald_of_agony_buff",[913],3
267,"herald_of_agony_buff",[913],4
268,"herald_of_agony_buff",[913],5
269,"herald_of_agony_buff",[913],6
270,"herald_of_agony_buff",[913],7
271,"herald_of_agony_buff",[913],8
272,"herald_of_agony_buff",[913],9
273,"herald_of_agony_buff",[916],10
274,"herald_of_agony_buff",[914],11
275,"herald_of_agony_buff",[915],12
276,"herald_of_agony_buff",[917],13
277,"herald_of_agony_buff",[918],14
278,"herald_of_agony_buff",[1151],15
279,"herald_of_agony_buff",[1238],16
280,"herald_of_agony_buff",[1279],17
281,"herald_of_agony_buff",[1301],18
282,"herald_of_agony_buff",[1370],19
283,"herald_of_agony_buff",[1442],20
284,"herald_of_light_buff",[896],-1
285,"herald_of_light_buff",[920],0
286,"herald_of_light_buff",[920],1
287,"herald_of_light_buff",[920],2
288,"herald_of_light_buff",[920],3
289,"herald_of_light_buff",[920],4
290,"herald_of_light_buff",[920],5
291,"herald_of_light_buff",[920],6
292,"herald_of_light_buff",[920],7
293,"herald_of_light_buff",[920],8
294,"herald_of_light_buff",[920],9
295,"herald_of_light_buff",[923],10
296,"herald_of_light_buff",[921],11
297,"herald_of_light_buff",[922],12
298,"herald_of_light_buff",[924],13
299,"herald_of_light_buff",[925],14
300,"herald_of_light_buff",[1152],15
301,"herald_of_light_buff",[1237],16
302,"herald_of_light_buff",[1278],17
303,"herald_of_light_buff",[1300],18
304,"herald_of_light_buff",[1369],19
305,"herald_of_light_buff",[1441],20
306,"burning_arrow_debuff",[1167],0
307,"burning_arrow_debuff",[1168],1
308,"mortar_barrage_mine_aura",[1123],0
309,"mortar_barrage_mine_aura",[1615],2
310,"mine_lightning_explosion_aura",[1113],0
311,"mine_lightning_explosion_aura",[1616],2
312,"cold_projectile_mine_aura",[1122],0
313,"cold_projectile_mine_aura",[1617],2
314,"vaal_arc_buff",[886],6
315,"vaal_arc_buff",[934],7
316,"vaal_arc_buff",[1096],8
317,"flame_wall_burning",[167],0
318,"flame_wall_burning",[1044],1
319,"flame_wall_burning",[1560],2
320,"flame_wall_burning",[1622],3
321,"plague_bearer_at_max_damage",[896],-1
322,"plague_bearer_at_max_damage",[1109],0
323,"plague_bearer_at_max_damage",[1109],1
324,"plague_bearer_at_max_damage",[1109],2
325,"plague_bearer_buff_active_aura",[896],-1
326,"plague_bearer_buff_active_aura",[1110],0
327,"plague_bearer_buff_active_aura",[1110],1
328,"plague_bearer_buff_active_aura",[1110],2
329,"plague_bearer_accumulating",[896],-1
330,"plague_bearer_accumulating",[1119],0
331,"plague_bearer_accumulating",[1623],1
332,"plague_bearer_accumulating",[1744],2
333,"plague_bearer_aura",[896],-1
334,"plague_bearer_aura",[1120],0
335,"plague_bearer_aura",[1624],1
336,"plague_bearer_aura",[1745],2
337,"penance_brand_magma_pustule",[1298],0
338,"penance_brand_magma_pustule",[1625],2
339,"penance_brand_many_charges",[1315],0
340,"penance_brand_many_charges",[1626],2
341,"winter_brand_burn",[1316],0
342,"winter_brand_burn",[1627],2
343,"winter_brand_secondary_burn",[1317],0
344,"winter_brand_secondary_burn",[1628],2
345,"winter_brand_orb",[1321],0
346,"winter_brand_orb",[1629],2
347,"divine_cry_buff",[1563],0
348,"divine_cry_buff",[1632],2
349,"divine_cry_buff",[1633],3
350,"blight_channel_main",[525],0
351,"blight_channel_main",[1088],1
352,"blight_channel_main",[1524],2
353,"blight_channel_main",[1525],3
354,"blight_channel_main",[1557],4
355,"blight_channel_hinder",[1636],3
356,"blight_channel_hinder",[1562],4
357,"wither_channelled_main",[481],1
358,"wither_channelled_main",[1118],2
359,"wither_channelled_main",[1526],3
360,"wither_channelled_main",[1527],4
361,"wither_channelled_main",[1528],5
362,"wither_channelled_main",[1558],6
363,"wither_channelled_hinder",[1636],4
364,"wither_channelled_hinder",[1562],6
365,"soul_link_source",[1638],0
366,"soul_link_target",[1639],0
367,"storm_blade",[1637],0
368,"flame_link_source",[1640],0
369,"flame_link_target",[1641],0
370,"remora_link_source",[1642],0
371,"remora_link_target",[1643],0
372,"bulwark_link_source",[1644],0
373,"bulwark_link_target",[1645],0
374,"trigger_link_source",[1646],0
375,"trigger_link_target",[1647],0
376,"critical_link_source",[1648],0
377,"critical_link_target",[1649],0
378,"explosive_concoction_flask_attach",[1630],0
379,"poisonous_concoction_flask_attach",[1631],0
380,"poisonous_concoction_flask_attach",[1733],1
381,"bubble_shield",[0],0
382,"flask_effect",[1728],1
383,"flask_effect",[1729],2
384,"flask_effect",[1730],3
385,"flask_effect",[1731],4
386,"flask_effect",[1737],5
387,"flask_effect",[1777],6
388,"corrupting_fever_buff",[1495],0
389,"corrupting_fever_buff",[1739],1
390,"corrupting_fever_corrupted_blood",[230],0
391,"corrupting_fever_corrupted_blood",[1740],1
