"rownum","Id","HASH32"
389,"HarganChatGraviciusKilled",-187513311
390,"GrygorChatTolman",-949351754
391,"GrigorChatClarissa",557276362
392,"GrigorChatPietyKilled",268390428
393,"GrigorChatNightmares",393268041
394,"GrigorChatPiety",-105768320
395,"GrigorChatGemlings",-562842384
396,"GrigorChatUndying",1388138218
397,"GrigorChatGravicius",-342517410
398,"MaramoaChatTolman",-1610713974
399,"MaramoaChatClarissa",943910064
400,"MaramoaChatTolmanKilled",2004720452
401,"MaramoaChatUndying",1748884952
402,"MaramoraChatCrossRiver",1628865534
403,"ClarissaChatTolman",-1088243164
404,"ClarissaChatTolmanItem",1371879452
405,"ClarissaChatTolmanFinished",747107723
406,"ClarissaChatVinia",-1819239782
407,"DiallaChatTalc",-1058933505
408,"DiallaChatMalachai",1196637325
409,"DiallaChatGravicius",1763570263
410,"HelenaChatGem",-138999993
411,"HelenaChatFidelitas",1113967407
412,"HelenaChatDominus",-1022547940
413,"HelenaChatRoad",-107977932
414,"HelenaChatSilk",1928181351
415,"HelenaChatKilledShadow",260590513
416,"HelenaChatYeena",-1909582293
417,"KilledBiteZombie",-1669082551
418,"SeenPrisonDiary",349529361
419,"BestelChatMedicineChest",-889721158
420,"GruestChatLight",-1992933239
421,"YeenaChatLight",1088122847
422,"a3q11-QuestReceived",-162608298
423,"a3q11-HaveSewerKeys",2114746223
424,"a3q11-UsedSewerKeys",-815718672
425,"a3q11-HaveBust1",1176441223
426,"a3q11-HaveBust2",1114106846
427,"a3q11-HaveBust3",-1243902563
428,"a3q11-DeliveredBust1",1665226014
429,"a3q11-DeliveredBust2",-836788596
430,"a3q11-DeliveredBust3",806799010
431,"CompletedStashTutorial",13701071
432,"CompletedOverlapMapTutorial",-1839992145
433,"a3q5-HaveTalc",-2118521745
434,"a3q5-UsedTalc",1343256009
435,"ClarissaChatSewerKeys",-1641419049
436,"ClarissaChatMaramoa",2057512158
437,"ClarissaChatHargan",950996331
438,"ClarissaChatGrigor",1868513938
439,"ClarissaChatPietyWork",-50882844
440,"ClarissaChatGravicius",-310412088
441,"ClarissaChatCataclysm",-539010333
442,"ClarissaChatStatues",927456952
443,"ClarissaChatLunaris",750473664
444,"GrigorChatVictario",2031747283
445,"GrigorChatMaramoa",1740507988
446,"GrigorChatHargan",-1251494376
447,"GrigorChatEzomytes",-1993099169
448,"GrigorChatBridge",499585772
449,"a3q3-GrigorSurprised",1474810372
450,"GrigorChatPostQuest",1558900472
451,"GrigorChatGraviciusDead",761858978
452,"GrigorChatLunaris",800389074
453,"GrigorChatSentari",-69877439
454,"HarganChatMaramoa",1117723075
455,"HarganChatClarissa",1992520079
456,"HarganChatGrigor",-507687279
457,"HarganChatRebellion",-430846243
458,"a3q11-Congratulated",1881922342
459,"a3q11-UsedRewardBook",-839253617
460,"HarganChat1DeliveredBust",981704348
461,"HarganChat2DeliveredBusts",1487128798
462,"MaramoaChatGrigor",-1043832853
463,"MaramoaChatHargan",-1472736249
464,"MaramoaChatRebellion",-825072845
465,"MaramoaChatSphincter",948182482
466,"MaramoaChatCrossedRiver",-804976136
467,"MaramoaChatPiety",-1440367770
468,"a3q9-HaveTowerKey",2051537864
469,"a3q9-UsedTowerKey",-1560771149
470,"a3q5-QuestRewardSeen",-237295257
471,"DiallaChatBurn",-1635638929
472,"DiallaChatChitus",194709497
473,"FinishedVaalOversoulQuest",-1034293338
474,"a3q9-DrivenOffPiety",1961402263
475,"a3q8-SeenBarrier",-1011292426
476,"SeenPyramidDust",1484725833
477,"a3q5-SeenSewerGrating",-1546149398
478,"DiallaChatSulphite",-2088722614
479,"AbyssEncountered",86939500
480,"SilkChatLight",1371123784
481,"HeardTolmanScream",-1450978187
482,"BestelChatBlockedRoad",-1434962525
483,"a5q1-SeenTown",1448276736
484,"SiosaIntroduced",1435351911
485,"a3q12-QuestReceived",486273540
486,"a3q12-HavePage1",454648160
487,"a3q12-HavePage2",-1963513530
488,"a3q12-HavePage3",-1839856276
489,"a3q12-HavePage4",1467529002
490,"a3q12-DeliveredPages",-1953357422
491,"a3q12-Congratulated",971341468
492,"a3q12-QuestRewardSeen",1264702560
493,"a3q12-QuestRewardTaken",-784066702
494,"a1q7-HaveRewardBook",2049361083
495,"a3q11-HaveRewardBook",-133788069
496,"a3q13-PlumDelivered",-645913758
497,"a3q13-DecanterDelivered",-1962704298
498,"a1q6-HaveRewardBook",1021196600
499,"a1q6-Congratulated",-797835911
500,"a1q9-HaveRewardBook",565398939
501,"a3q9-HaveRewardBook",1427549031
502,"a1q6-Congratulated2",247251642
503,"a3q9-QuestRewardSeen",958253376
504,"a3q9-Congratulated",-1700436094
505,"a3q11-QuestRewardSeen",-1540573179
506,"a1q8-Congratulated",-441171200
507,"a1q8-HaveRewardBook",292675676
508,"a1q8-QuestRewardSeen",96349036
509,"a2q5-Congratulated",-1002043104
510,"a2q5-HaveRewardBook",-859486306
511,"a2q11-SeenCaptain",-720102732
512,"a2q11-SeenKey",-894662585
513,"a1q3-SeenMerveil",713835873
514,"a1q2-SeenBrutus",1809646505
515,"a2q8-KilledLegit",-2025181356
516,"SiosaChatArchives",-1536614194
517,"SiosaChatTranslation1",-632680067
518,"SiosaChatTranslation2",1492161891
519,"SiosaChatTranslation3",-1619688181
520,"SiosaChatTranslation4",-2083575571
521,"SiosaChatPainting",-117909518
522,"SiosaChatDoryani",1988670186
523,"SiosaChatMalachai",-445331522
524,"SiosaChatAtziri",1995831975
525,"SiosaChatCataclysm",-302573369
526,"BetrayalOwner",2063236105
527,"ClarissaChatRebellion",-1805039936
528,"ClarissasChatCrying",-1043711799
529,"Fairgraves2OnCataclysm",902921883
530,"a3q13-QuestRewardSeen",1650385071
531,"ScionUnlocked",-1412634968
532,"a3q13-AboutToGetReward",399213913
533,"WashedUp",-683765631
534,"Met-Letters",1589822707
535,"Met-KaruiGlyph1",1213198876
536,"Met-KaruiGlyph2",-245465755
537,"Met-KaruiGlyph3",-169012021
538,"Met-KaruiGlyph4",629110420
539,"Met-KaruiGlyph5",1991538379
540,"Met-KaruiGlyph6",1889980854
541,"Met-KaruiGlyph7",186852212
542,"Met-ShavronneDiary",1685075045
543,"Met-Graffiti1",744826845
544,"Met-Graffiti2",-1591233983
545,"Met-Graffiti3",-756177854
546,"Met-Graffiti4",1703966121
547,"Met-Graffiti5",-1980770644
548,"Met-Graffiti6",-1363211315
549,"Met-VictarioDiary",-1985335737
550,"AudioEventKilledFireFury",424332671
551,"AudioEventKilledKuduku",-478555909
552,"AudioEventKilledMerveilDaughter",-325650331
553,"AudioEventKilledGeofri",-1688302462
554,"AudioEventKilledWeaver",-348450542
555,"AudioEventKilledMarceusStatue",-1769437429
556,"AudioEventKilledKole",-1833843528
557,"AudioEventKilledDweller",8390938
558,"AudioEventKilledBiteZombie",338041457
559,"AudioEventKilledHillock",360454643
560,"AudioEventKilledKadavrus",-1572519140
561,"AudioEventKilledBrutus",-903200949
562,"AudioEventKilledMerveil",-1594560707
563,"AudioEventKilledWhiteBeast",962188485
564,"AudioEventKilledFairgraves",31740530
565,"AudioEventKilledOversoul",-1709693832
566,"AudioEventKilledFidelitas",1057986412
567,"AudioEventKilledGravicius",1040796880
568,"AudioEventDrivenOffPiety",-465363339
569,"AudioEventKilledPiety",1355946478
570,"AudioEventKilledDominus",-258031393
571,"JunMission-Received",-1781307847
572,"JunMission-SuppressAlerts",-827126967
573,"JunMission-SeenAllEncounters",937373702
574,"JunMission-FinishedAllEncounters",-1153054301
575,"JunMission-SeenFort",-48917726
576,"JunMission-SeenLab",-2019800041
577,"JunMission-SeenCart",2039783865
578,"JunMission-SeenGank",457635093
579,"JunMission-CompletedFort",-1625174203
580,"JunMission-CompletedLab",286881503
581,"JunMission-CompletedCart",-1165776869
582,"JunMission-CompletedGank",1524154984
583,"JunMission-AbandonedFort",-1806659209
584,"JunMission-AbandonedLab",-231222436
585,"JunMission-AbandonedCart",57453015
586,"JunMission-AbandonedGank",1718914112
587,"SeenPietyPrison",-553191569
588,"AudioEventFairgraves2Dead",1536521751
589,"AudioEventSeenSpikes",2070125294
590,"AlvaKilledFirstArchitect",-158450244
591,"SinOnKitavaDead",-69725813
592,"a3q10-SeenDialla",822071918
593,"ReadLetter1",-218971703
594,"ReadLetter2",599419075
595,"ReadLetter3",-780918284
596,"ReadLetter4",-714660758
597,"ReadLetter5",-1883480459
598,"ReadLetter6",-2015782746
599,"ReadLetter7",-971205691
600,"ReadLetter8",-26328744
601,"ReadLetter9",-654269715
602,"ReadLetter10",387097198
603,"ReadLetter11",-768638074
604,"ReadLetter12",982846392
605,"ReadLetter13",-282050536
606,"ReadLetter14",141306554
607,"ReadLetter15",306004214
608,"ReadKaruiStone1",-1717430203
609,"ReadKaruiStone2",1329596202
610,"ReadKaruiStone3",1011160153
611,"ReadKaruiStone4",703465639
612,"ReadKaruiStone5",-560582964
613,"ReadKaruiStone6",1734331445
614,"ReadKaruiStone7",2137762661
615,"ReadVictario1",-1805959079
616,"ReadVictario2",888478815
617,"ReadVictario3",406930571
618,"ReadVictario4",-1628019041
619,"ReadVictario5",-530050301
620,"ReadVictario6",-639700912
621,"ReadVictario7",-1222439792
622,"ReadMapDevice",894939672
623,"ReadGaribaldiBook1",-1754476825
624,"ReadGaribaldiBook2",133668125
625,"ReadGaribaldiBook3",-1604177691
626,"ReadGaribaldiBook4",1266190753
627,"ReadGaribaldiBook5",1080075949
628,"ReadGaribaldiBook6",264801842
629,"ReadVictarioBook1",1285843134
630,"ReadVictarioBook2",911929651
631,"ReadVictarioBook3",258586652
632,"ReadVictarioBook4",-1582221276
633,"ReadTrinianBook1",-1311312513
634,"ReadTrinianBook2",-828076807
635,"ReadTrinianBook3",2000307349
636,"ReadTrinianBook4",1804938676
637,"ReadTrinianBook5",-196307707
638,"ReadTrinianBook6",918689957
639,"ReadTrinianBook7",47766938
640,"ReadMalachaiStatue",728053124
641,"AchievementRareEachSlot",-239865696
642,"AchievementEquipUnique",-1695233923
643,"AchievementCheckWaypoints",719907162
644,"AlvaIntroduction",110333366
645,"Descent2KilledBoss1",-678376016
646,"Descent2KilledBoss2",-2083823154
647,"Descent2KilledBoss3",889551912
648,"Descent2KilledBoss4",2014163952
649,"AchievementHave9Zombies",-1193119369
650,"AchievementHave3Totems",-1668360171
651,"AlvaFirstIncursionComplete",-991964808
652,"ReadArteriLetter",135559290
653,"Descent2KilledBoss5",1620141713
654,"Descent2Reward1",-905705592
655,"Descent2Reward2",-397627727
656,"Descent2Reward3",647121463
657,"Descent2Reward4",-903324184
658,"AlvaSecondIncursionComplete",-1415807136
659,"AchievementPublicParty",-207184957
660,"Visited-3_14_2",-657227565
661,"AchievementHave60Minions",-608768740
662,"a4q1-QuestReceived",-1590168367
663,"a4q1-OyunQuest",-602077296
664,"a4q1-QuestComplete",1863380675
665,"a4q2-QuestRewardTaken",-1757070511
666,"a4q2-Congratulated",-299263454
667,"a4q2-UsedBanner",-83774571
668,"a4q2-OyunShownBanner",959276764
669,"a4q2-HaveBanner",-233958680
670,"a4q2-SeenVoll",803813282
671,"a4q2-QuestReceived",1388670851
672,"Visited-4_town",-2131702608
673,"Visited-4_1",126019036
674,"Visited-4_2",2002638235
675,"Visited-4_3_1",1846726699
676,"Visited-4_3_2",-369553102
677,"Visited-4_3_3",368137264
678,"Visited-4_4_1",-1225778009
679,"Visited-4_4_2",-1256405797
680,"Visited-4_4_3",-1221416427
681,"Visited-4_5_1",-436518132
682,"Visited-4_5_2",-2043292005
683,"Visited-4_6_1",-466265603
684,"Visited-4_6_2",-530017931
685,"Visited-4_6_3",-25520499
686,"a4q2-KilledVoll",1060964984
687,"a4q1-FindRapture",-28120467
688,"a4q3q4-QuestRewardTaken",-937881219
689,"a4q3-Congratulated",574821171
690,"a4q3-HaveGem",-470638546
691,"a4q3-SeenKaom",818721434
692,"a4q1-GemQuestsReceived",-589051713
693,"a4q3-KilledKaom",-78222463
694,"a4q4-Congratulated",608305489
695,"a4q4-HaveGem",-1679642537
696,"a4q4-SeenDaresso",-1279660452
697,"a4q1-RaptureActivated",73585256
698,"a4q5-QuestComplete",-2115362810
699,"a4q5-HaveOrgan3",-1322509872
700,"a4q5-HaveOrgan2",-2080926577
701,"a4q5-HaveOrgan1",-652488530
702,"a4q1-SeenPiety",-1887334968
