"rownum","InfluenceMod","UpgradedMod","bool"
122,14385,14386,""
123,14386,24331,1
124,14387,24332,1
125,14388,14389,""
126,14389,14390,""
127,14390,24333,1
128,14391,14392,""
129,14392,14393,""
130,14393,24334,1
131,14394,14395,""
132,14395,14396,""
133,14396,24335,1
134,14397,14398,""
135,14398,14399,""
136,14399,24336,1
137,14400,14401,""
138,14401,14402,""
139,14402,24337,1
140,14403,14404,""
141,14404,24338,1
142,14405,14406,""
143,14406,24339,1
144,14407,14408,""
145,14408,24340,1
146,14409,14410,""
147,14410,14411,""
148,14411,24341,1
149,14412,14413,""
150,14413,14414,""
151,14414,24342,1
152,14415,24343,1
153,14416,24344,1
154,20305,20306,""
155,20306,24345,1
156,20412,20413,""
157,20413,24346,1
158,20418,20419,""
159,20419,24348,1
160,20420,24349,1
161,20421,20422,""
162,20422,24350,1
163,20423,20424,""
164,20424,24351,1
165,20425,24352,1
166,20426,20427,""
167,20427,20428,""
168,20428,24353,1
169,20429,20430,""
170,20430,20431,""
171,20431,24354,1
172,20432,20433,""
173,20433,20434,""
174,20434,24355,1
175,20435,24356,1
176,20436,20437,""
177,20437,24357,1
178,20438,20439,""
179,20439,20440,""
180,20440,24358,1
181,20441,20442,""
182,20442,24359,1
183,20443,24360,1
184,20444,20445,""
185,20445,20446,""
186,20446,24361,1
187,20447,20448,""
188,20448,24362,1
189,20449,24363,1
190,20450,20451,""
191,20451,20452,""
192,20452,24364,1
193,20453,20454,""
194,20454,24365,1
195,20455,20456,""
196,20456,24366,1
197,20457,24367,1
198,20458,24368,1
199,20459,20461,""
200,20461,24369,1
201,20463,20464,""
202,20464,24371,1
203,20465,20466,""
204,20466,24372,1
205,20467,20468,""
206,20468,24373,1
207,20469,20470,""
208,20470,24374,1
209,20471,20472,""
210,20472,20473,""
211,20473,24375,1
212,20474,20475,""
213,20475,20476,""
214,20476,24376,1
215,20477,20478,""
216,20478,20479,""
217,20479,24377,1
218,20480,20481,""
219,20481,20482,""
220,20482,24378,1
221,20483,20484,""
222,20484,20485,""
223,20485,24379,1
224,20486,24380,1
225,20487,20488,""
226,20488,24381,1
227,20489,24382,1
228,20490,24383,1
229,20491,24384,1
230,14287,14288,""
231,14288,14289,""
232,14289,24385,1
233,14290,14291,""
234,14291,14292,""
235,14292,24386,1
236,14293,14294,""
237,14294,14295,""
238,14295,24387,1
239,14296,24388,1
240,14297,14298,""
241,14298,14299,""
242,14299,24389,1
243,14300,14301,""
244,14301,14302,""
245,14302,24390,1
246,14303,14304,""
247,14304,14305,""
248,14305,24391,1
249,14306,24392,1
250,14311,14312,""
251,14312,14313,""
252,14313,24395,1
253,14314,14315,""
254,14315,14316,""
255,14316,24396,1
256,14317,14318,""
257,14318,14319,""
258,14319,24397,1
259,14320,14321,""
260,14321,14322,""
261,14322,24398,1
262,14323,14324,""
263,14324,14325,""
264,14325,24399,1
265,14326,14327,""
266,14327,14328,""
267,14328,24400,1
268,14329,14330,""
269,14330,14331,""
270,14331,24401,1
271,14332,14333,""
272,14333,24402,1
273,14336,14337,""
274,14337,14338,""
275,14338,24403,1
276,14339,14340,""
277,14340,24404,1
278,14341,14342,""
279,14342,14343,""
280,14343,24405,1
281,14344,14345,""
282,14345,14346,""
283,14346,24406,1
284,14347,14348,""
285,14348,14349,""
286,14349,24407,1
287,17786,17787,""
288,17787,24408,1
289,17800,17801,""
290,17801,24409,1
291,17815,17816,""
292,17816,24410,1
293,17831,17832,""
294,17832,24411,1
295,20296,20297,""
296,20297,20298,""
297,20298,24412,1
298,20341,20342,""
299,20342,24413,1
300,20345,20346,""
301,20346,24415,1
302,20347,20348,""
303,20348,24416,1
304,20349,20350,""
305,20350,24417,1
306,20351,24418,1
307,20352,24419,1
308,20353,20354,""
309,20354,20355,""
310,20355,24420,1
311,20356,20357,""
312,20357,20358,""
313,20358,24421,1
314,20359,24422,1
315,20360,20361,""
316,20361,20362,""
317,20362,24423,1
318,20363,20364,""
319,20364,20365,""
320,20365,24424,1
321,20366,20367,""
322,20367,20368,""
323,20368,24425,1
324,20369,20370,""
325,20370,20371,""
326,20371,24426,1
327,20372,24427,1
328,20373,20374,""
329,20374,24428,1
330,20375,24429,1
331,20376,20377,""
332,20377,24430,1
333,20378,20379,""
334,20379,24431,1
335,20380,20381,""
336,20381,24432,1
337,20382,20383,""
338,20383,24433,1
339,20384,20385,""
340,20385,24434,1
341,20386,20387,""
342,20387,20388,""
343,20388,24435,1
344,20389,20390,""
345,20390,24436,1
346,20391,20392,""
347,20392,24437,1
348,20393,24438,1
349,20394,24439,1
350,20395,24440,1
351,20396,24441,1
352,20397,20398,""
353,20398,24442,1
354,20400,20401,""
355,20401,24443,1
356,20402,20403,""
357,20403,24444,1
358,20404,20405,""
359,20405,24445,1
360,20406,20407,""
361,20407,24446,1
362,20408,20409,""
363,20409,24447,1
364,20410,20411,""
365,20411,24448,1
366,20628,24449,1
367,14249,24450,1
368,14250,24451,1
369,14251,24452,1
370,14252,24453,1
371,14253,24454,1
372,14254,24455,1
373,14255,24456,1
374,14256,14257,""
375,14257,14258,""
376,14258,24457,1
377,14259,14260,""
378,14260,14261,""
379,14261,24458,1
380,14262,14263,""
381,14263,14264,""
382,14264,24459,1
383,14265,14266,""
384,14266,14267,""
385,14267,24460,1
386,14268,14269,""
387,14269,24461,1
388,14270,14271,""
389,14271,24462,1
390,14272,14273,""
391,14273,14274,""
392,14274,24463,1
393,14275,14276,""
394,14276,14277,""
395,14277,24464,1
396,14278,14279,""
397,14279,14280,""
398,14280,24465,1
399,14281,14282,""
400,14282,14283,""
401,14283,24466,1
402,14284,24467,1
403,14285,24468,1
404,14286,24469,1
405,20270,24470,1
406,20271,24471,1
407,20272,20273,""
408,20273,24472,1
409,20276,20277,""
410,20277,24474,1
411,20278,20279,""
412,20279,24475,1
413,20280,20281,""
414,20281,20282,""
415,20282,24476,1
416,20283,20284,""
417,20284,20285,""
418,20285,24477,1
419,20286,20287,""
420,20287,20288,""
421,20288,24478,1
422,20289,20290,""
423,20290,24479,1
424,20291,24480,1
425,20292,24481,1
426,20293,24482,1
427,20294,20295,""
428,20295,24483,1
429,20299,20300,""
430,20300,24484,1
431,20301,20302,""
432,20302,24485,1
433,20303,20304,""
434,20304,24486,1
435,20307,24487,1
436,20308,24488,1
437,20309,24489,1
438,20310,20311,""
439,20311,24490,1
440,20312,20313,""
441,20313,24491,1
442,20314,24492,1
443,20315,20316,""
444,20316,20317,""
445,20317,24493,1
446,20318,20319,""
447,20319,20320,""
448,20320,24494,1
449,20321,20322,""
450,20322,24495,1
451,20323,20324,""
452,20324,24496,1
453,20325,24497,1
454,20326,24498,1
455,20327,20328,""
456,20328,24499,1
457,20329,20330,""
458,20330,24500,1
459,20331,20332,""
460,20332,20333,""
461,20333,24501,1
462,20334,24502,1
463,20335,20336,""
464,20336,24503,1
465,20337,20338,""
466,20338,24504,1
467,20339,20340,""
468,20340,24505,1
469,20496,20497,""
470,20497,24287,1
471,14307,24393,1
472,24264,24264,1
473,24265,24265,1
474,24266,24266,1
475,24267,24267,1
476,24268,24268,1
477,24269,24269,1
478,24270,24270,1
479,24271,24271,1
480,24272,24272,1
481,24273,24273,1
482,24274,24274,1
483,24275,24275,1
484,24276,24276,1
485,24277,24277,1
486,24278,24278,1
487,24279,24279,1
488,24280,24280,1
489,24281,24281,1
490,24282,24282,1
491,24283,24283,1
492,24284,24284,1
493,24285,24285,1
494,24288,24288,1
495,24289,24289,1
496,24290,24290,1
497,24291,24291,1
498,24292,24292,1
499,24293,24293,1
500,24294,24294,1
501,24295,24295,1
502,24296,24296,1
503,24297,24297,1
504,24298,24298,1
505,24299,24299,1
506,24300,24300,1
507,24301,24301,1
508,24302,24302,1
509,24303,24303,1
510,24304,24304,1
511,24305,24305,1
512,24306,24306,1
513,24307,24307,1
514,24308,24308,1
515,24309,24309,1
516,24310,24310,1
517,24311,24311,1
518,24312,24312,1
519,24314,24314,1
520,24315,24315,1
521,24316,24316,1
522,24317,24317,1
523,24318,24318,1
524,24319,24319,1
525,24320,24320,1
526,24321,24321,1
527,24322,24322,1
528,24323,24323,1
529,24325,24325,1
530,24326,24326,1
531,24327,24327,1
532,24328,24328,1
533,24329,24329,1
534,24330,24330,1
535,24331,24331,1
536,24332,24332,1
537,24333,24333,1
538,24334,24334,1
539,24335,24335,1
540,24336,24336,1
541,24337,24337,1
542,24338,24338,1
543,24339,24339,1
544,24340,24340,1
545,24341,24341,1
546,24342,24342,1
547,24343,24343,1
548,24344,24344,1
549,24345,24345,1
550,24346,24346,1
551,24348,24348,1
552,24349,24349,1
553,24350,24350,1
554,24351,24351,1
555,24352,24352,1
556,24353,24353,1
557,24354,24354,1
558,24355,24355,1
559,24356,24356,1
560,24357,24357,1
561,24358,24358,1
562,24359,24359,1
563,24360,24360,1
564,24361,24361,1
565,24362,24362,1
566,24363,24363,1
567,24364,24364,1
568,24365,24365,1
569,24366,24366,1
570,24367,24367,1
571,24368,24368,1
572,24369,24369,1
573,24371,24371,1
574,24372,24372,1
575,24373,24373,1
576,24374,24374,1
577,24375,24375,1
578,24376,24376,1
579,24377,24377,1
580,24378,24378,1
581,24379,24379,1
582,24380,24380,1
583,24381,24381,1
584,24382,24382,1
585,24383,24383,1
586,24384,24384,1
587,24385,24385,1
588,24386,24386,1
589,24387,24387,1
590,24388,24388,1
591,24389,24389,1
592,24390,24390,1
593,24391,24391,1
594,24392,24392,1
595,24395,24395,1
596,24396,24396,1
597,24397,24397,1
598,24398,24398,1
599,24399,24399,1
600,24400,24400,1
601,24401,24401,1
602,24402,24402,1
603,24403,24403,1
604,24404,24404,1
605,24405,24405,1
606,24406,24406,1
607,24407,24407,1
608,24408,24408,1
609,24409,24409,1
610,24410,24410,1
611,24411,24411,1
612,24412,24412,1
613,24413,24413,1
614,24415,24415,1
615,24416,24416,1
616,24417,24417,1
617,24418,24418,1
618,24419,24419,1
619,24420,24420,1
620,24421,24421,1
621,24422,24422,1
622,24423,24423,1
623,24424,24424,1
624,24425,24425,1
625,24426,24426,1
626,24427,24427,1
627,24428,24428,1
628,24429,24429,1
629,24430,24430,1
630,24431,24431,1
631,24432,24432,1
632,24433,24433,1
633,24434,24434,1
634,24435,24435,1
635,24436,24436,1
636,24437,24437,1
637,24438,24438,1
638,24439,24439,1
639,24440,24440,1
640,24441,24441,1
641,24442,24442,1
642,24443,24443,1
643,24444,24444,1
644,24445,24445,1
645,24446,24446,1
646,24447,24447,1
647,24448,24448,1
648,24449,24449,1
649,24450,24450,1
650,24451,24451,1
651,24452,24452,1
652,24453,24453,1
653,24454,24454,1
654,24455,24455,1
655,24456,24456,1
656,24457,24457,1
657,24458,24458,1
658,24459,24459,1
659,24460,24460,1
660,24461,24461,1
661,24462,24462,1
662,24463,24463,1
663,24464,24464,1
664,24465,24465,1
665,24466,24466,1
666,24467,24467,1
667,24468,24468,1
668,24469,24469,1
669,24470,24470,1
670,24471,24471,1
671,24472,24472,1
672,24474,24474,1
673,24475,24475,1
674,24476,24476,1
675,24477,24477,1
676,24478,24478,1
677,24479,24479,1
678,24480,24480,1
679,24481,24481,1
680,24482,24482,1
681,24483,24483,1
682,24484,24484,1
683,24485,24485,1
684,24486,24486,1
685,24487,24487,1
686,24488,24488,1
687,24489,24489,1
688,24490,24490,1
689,24491,24491,1
690,24492,24492,1
691,24493,24493,1
692,24494,24494,1
693,24495,24495,1
694,24496,24496,1
695,24497,24497,1
696,24498,24498,1
697,24499,24499,1
698,24500,24500,1
699,24501,24501,1
700,24502,24502,1
701,24503,24503,1
702,24504,24504,1
703,24505,24505,1
704,24287,24287,1
705,24393,24393,1
706,20460,20462,""
707,20462,24370,1
708,20274,20275,""
709,20275,24473,1
710,20343,20344,""
711,20344,24414,1
712,20414,20415,""
713,20415,24347,1
