"rownum","BaseItemType","i32","i32"
425,2247,180,340
426,2246,130,145
427,2249,80,100
428,2248,80,100
429,2250,250,275
430,2251,275,407
431,1683,320,411
432,1692,180,272
433,973,130,0
434,975,80,0
435,977,160,0
436,974,80,0
437,976,250,0
438,1690,180,272
439,1687,150,189
440,1691,180,0
441,1688,100,91
442,1678,130,133
443,1680,80,52
444,1689,80,161
445,1682,230,244
446,1679,80,52
447,1681,250,184
448,1144,150,0
449,1139,100,0
450,1141,80,0
451,1143,110,0
452,1140,80,0
453,1142,250,0
454,626,160,131
455,625,150,131
456,624,160,131
457,2036,320,650
458,2262,175,234
459,2113,130,145
460,2115,80,100
461,2118,190,340
462,2114,80,100
463,2116,250,275
464,375,70,97
465,874,250,407
466,444,85,131
467,555,110,88
468,554,70,42
469,480,90,62
470,553,70,42
471,552,215,136
472,363,50,62
473,362,50,0
474,1979,0,0
475,1977,0,0
476,1973,0,0
477,1975,0,0
478,1974,0,0
479,1976,0,0
480,1978,0,0
481,813,320,510
482,446,195,131
483,2265,150,0
484,551,110,88
485,550,70,42
486,473,175,200
487,549,70,42
488,548,215,136
489,1153,0,0
490,661,0,0
491,1938,0,0
492,1940,0,0
493,1020,320,411
494,1024,180,272
495,1031,180,272
496,1757,180,478
497,1038,150,189
498,1015,130,133
499,1017,80,52
500,1025,80,161
501,1019,230,244
502,1016,80,52
503,1018,250,184
504,2119,180,0
505,972,220,0
506,970,150,0
507,971,120,0
508,379,65,97
509,912,65,0
510,447,15,28
511,2100,640,489
512,2108,300,377
513,2102,200,266
514,2103,260,181
515,2105,160,106
516,2109,160,322
517,2107,360,544
518,2104,160,106
519,2106,500,370
520,2101,460,489
521,2180,0,200
522,764,240,200
523,420,90,200
524,820,160,303
525,1063,190,0
526,1241,0,0
527,1240,0,0
528,1239,0,0
529,1238,0,0
530,1237,0,0
531,1236,0,0
532,1235,0,0
533,1060,175,165
534,2133,100,0
535,1843,80,97
536,493,0,0
537,492,0,0
538,491,0,0
539,490,0,0
540,514,0,0
541,513,0,0
542,512,0,0
543,511,0,0
544,510,0,0
545,509,0,0
546,504,0,0
547,503,0,0
548,502,0,0
549,501,0,0
550,575,0,305
551,574,0,305
552,573,0,200
553,572,0,200
554,2044,0,0
555,2045,0,0
556,2047,0,0
557,2049,0,0
558,2048,0,0
559,2050,0,0
560,2153,180,338
561,1878,110,234
562,1182,0,0
563,1183,0,0
564,1177,0,0
565,1179,0,0
566,1181,0,0
567,1178,0,0
568,1180,0,0
569,1731,160,165
570,1602,110,131
571,1733,130,0
572,1735,80,0
573,1734,80,0
574,1736,250,0
575,425,40,62
576,1045,210,200
577,852,130,113
578,854,80,65
579,853,80,65
580,855,250,229
581,1078,300,407
582,630,110,88
583,632,70,42
584,631,70,42
585,634,0,338
586,633,215,136
587,635,100,407
588,1062,190,0
589,733,190,200
590,918,90,97
591,1834,0,0
592,1833,0,0
593,1832,0,0
594,1810,0,0
595,1809,0,0
596,816,175,165
597,1624,150,97
598,377,130,97
599,1079,130,0
600,1667,175,0
601,1798,130,0
602,1800,80,0
603,1799,80,0
604,1801,250,0
605,1924,640,0
606,1928,360,0
607,1926,300,0
608,1927,200,0
609,1920,260,0
610,1922,160,0
611,1929,160,0
612,1925,460,0
613,1921,160,0
614,1923,500,0
615,697,0,0
616,693,0,0
617,1953,0,0
618,1946,0,0
619,1065,190,0
620,386,225,165
621,2263,120,166
622,384,200,0
623,615,80,0
624,614,80,0
625,613,80,0
626,612,80,0
627,762,190,200
628,1551,320,411
629,1559,180,272
630,1560,180,272
631,2032,180,0
632,1565,150,189
633,1561,180,0
634,1557,100,91
635,1553,130,133
636,1555,80,52
637,1562,80,161
638,1552,230,244
639,1554,80,52
640,1556,250,184
641,1581,640,821
642,1590,360,544
643,2034,360,0
644,1589,300,377
645,1591,360,0
646,1587,200,181
647,1583,260,266
648,1585,160,106
649,1588,160,322
650,1582,460,489
651,1584,160,106
652,1586,500,370
653,373,75,165
654,746,0,0
655,748,0,0
656,747,0,0
657,749,0,0
658,505,130,165
659,1813,0,0
660,1815,0,0
661,1814,0,0
662,1816,0,0
663,382,90,0
664,558,300,510
665,644,190,338
666,466,220,338
667,603,180,338
668,1740,320,0
669,617,200,338
670,1836,150,165
671,543,0,0
672,539,130,113
673,522,95,113
674,535,0,0
675,531,0,0
676,526,130,113
677,518,120,113
678,1797,320,0
679,542,0,0
680,538,80,65
681,523,60,65
682,534,0,0
683,530,0,0
684,527,80,65
685,517,80,65
686,478,150,131
687,709,110,200
688,637,150,338
689,541,0,0
690,537,80,65
691,521,60,65
692,533,0,0
693,529,0,0
694,525,80,65
695,516,80,65
696,540,0,0
697,536,250,229
698,520,190,229
699,532,0,0
700,528,0,0
701,524,250,229
702,515,240,229
703,519,335,0
704,2290,0,0
705,2042,150,0
706,2292,0,330
707,2293,0,0
708,2295,0,0
709,2294,0,0
710,2296,0,0
711,1160,0,0
712,1155,0,0
713,1157,0,0
714,1159,0,0
715,1156,0,0
716,1158,0,0
717,1619,130,113
718,1621,80,65
719,1620,80,65
720,1622,250,229
721,1167,0,0
722,1162,0,0
723,1164,0,0
724,1166,0,0
725,1163,0,0
726,1165,0,0
727,1835,150,0
728,992,80,0
729,1881,170,337
730,422,70,62
731,489,0,0
732,583,180,200
733,1064,190,0
734,2304,320,411
735,2306,180,272
736,2305,180,272
737,2307,150,189
738,2299,130,91
739,2298,100,133
740,2301,80,52
741,2309,80,161
742,2303,230,244
743,2300,80,52
744,2302,250,184
745,1066,260,510
746,459,0,0
747,452,35,50
748,1074,50,97
749,901,150,0
750,1076,40,97
751,1174,0,0
752,1175,0,0
753,1169,0,0
754,1171,0,0
755,1173,0,0
756,1170,0,0
757,1172,0,0
758,479,0,0
759,606,160,131
760,477,0,0
761,666,310,510
762,2003,0,0
763,987,100,0
764,989,80,0
765,2132,280,0
766,991,310,0
767,988,80,0
768,990,250,0
769,840,0,303
770,441,155,338
771,724,190,338
772,723,190,338
773,719,130,113
774,763,150,200
775,721,80,65
776,474,160,131
777,720,80,65
778,722,250,229
779,1826,130,160
780,1828,80,110
781,1827,80,110
782,1829,250,300
783,451,25,50
784,2026,130,0
785,2028,80,0
786,2025,230,0
787,2027,80,0
788,2029,250,0
789,1046,320,411
790,1012,180,272
791,1796,180,0
792,1039,150,189
793,1033,130,133
794,1035,80,52
795,1013,80,161
796,1037,230,244
797,1034,80,52
798,1036,250,184
799,618,0,0
800,739,0,0
801,740,0,0
802,750,0,0
803,738,0,0
804,498,0,0
805,497,140,165
806,500,125,97
807,494,75,97
808,1083,100,113
809,1085,80,65
810,1087,230,303
811,1084,80,65
812,1086,250,229
813,1193,180,0
814,937,80,0
815,1961,0,0
816,1959,0,0
817,1955,0,0
818,1957,0,0
819,1956,0,0
820,1958,0,0
821,1960,0,0
822,996,100,0
823,998,80,0
824,997,80,0
825,999,250,0
826,1001,30,0
827,1000,30,0
828,900,150,0
829,387,0,0
830,872,320,650
831,803,0,0
832,796,0,0
833,798,0,0
834,797,0,0
835,799,0,0
836,1234,190,405
837,865,220,0
838,716,0,0
839,717,0,0
840,715,0,0
841,944,0,0
842,946,0,0
843,948,0,0
844,945,0,0
845,947,0,0
846,388,0,0
847,1772,640,821
848,931,0,0
849,1787,360,544
850,2005,360,0
851,1780,300,377
852,1792,200,181
853,1766,260,266
854,1768,160,106
855,1795,160,322
856,1775,460,489
857,1767,160,106
858,1769,500,370
859,1601,270,650
860,1825,300,580
861,445,85,131
862,2111,185,338
863,1863,160,0
864,1845,80,165
865,649,130,88
866,651,80,42
867,475,70,62
868,2110,230,0
869,650,80,42
870,652,250,136
871,899,150,0
872,734,100,97
873,1891,320,411
874,1901,180,272
875,1903,180,272
876,1899,150,189
877,1893,100,91
878,1894,130,133
879,1896,80,52
880,1902,80,161
881,1892,230,244
882,1897,80,52
883,1895,250,184
884,2352,0,476
885,2353,0,234
886,2348,130,166
887,2350,80,97
888,2266,80,200
889,2349,80,97
890,2351,250,338
891,800,0,0
892,784,0,0
893,786,0,0
894,785,0,0
895,787,0,0
896,1942,0,0
897,1944,0,0
898,1943,0,0
899,1945,0,0
900,1948,0,0
901,1950,0,0
902,1949,0,0
903,1951,0,0
904,622,0,0
905,621,0,0
906,620,0,0
907,372,55,97
908,1603,0,0
909,1618,210,338
910,1606,0,0
911,1608,0,0
912,1607,0,0
913,1609,0,0
914,864,290,407
915,710,125,165
916,1640,130,113
917,1642,80,65
918,1644,160,303
919,1641,80,65
920,1643,250,229
921,1821,290,0
922,2120,100,0
923,2121,130,145
924,2123,80,100
925,2122,80,100
926,2124,250,275
927,1727,130,0
928,1729,80,0
929,1728,80,0
930,1730,250,0
931,2072,320,244
932,2081,180,272
933,2080,150,189
934,2074,100,133
935,2075,130,91
936,2076,80,52
937,2085,80,161
938,2079,180,272
939,2073,230,411
940,2077,80,52
941,2078,250,184
942,743,390,510
943,659,0,0
944,780,130,113
945,782,80,65
946,781,80,65
947,783,250,229
948,932,0,0
949,586,0,0
950,2179,0,653
951,465,270,338
952,397,220,0
953,765,130,88
954,767,80,42
955,470,175,131
956,1021,80,97
957,766,80,42
958,768,250,136
959,2281,0,0
960,1093,0,0
961,1088,0,0
962,1090,0,0
963,1092,0,0
964,1089,0,0
965,1091,0,0
966,933,0,0
967,2261,0,236
968,949,0,234
969,951,0,131
970,953,0,0
971,2258,100,0
972,950,0,131
973,952,0,441
974,919,100,0
975,1594,180,338
976,1610,180,338
977,1638,160,165
978,936,0,0
979,964,0,331
980,966,0,155
981,968,0,0
982,965,0,155
983,967,0,504
984,608,0,0
985,870,150,165
986,735,160,200
987,2318,640,821
988,2319,300,377
989,2313,260,181
990,2312,200,266
991,2315,160,106
992,2320,160,322
993,2317,460,489
994,2314,160,106
995,2316,500,370
996,1059,175,165
997,458,70,50
998,1720,130,0
999,1722,80,0
1000,1724,320,580
1001,1721,80,0
1002,1723,250,0
1003,969,180,272
1004,383,200,0
1005,718,60,97
1006,1566,320,411
1007,1574,180,272
1008,1575,180,272
1009,2033,180,0
1010,1580,150,189
1011,1576,180,0
1012,1572,100,91
1013,1568,130,133
1014,1570,80,52
1015,1577,80,161
1016,1567,230,244
1017,1569,80,52
1018,1571,250,184
1019,867,320,510
1020,464,280,480
1021,389,220,0
1022,1117,210,200
1023,645,130,113
1024,647,80,65
1025,469,120,131
1026,2067,180,0
1027,646,80,65
1028,648,250,229
1029,732,200,338
1030,1653,80,165
1031,1677,100,0
1032,2235,180,338
1033,2234,210,338
1034,2238,150,235
1035,2229,130,145
1036,2231,80,100
1037,2230,80,100
1038,2232,250,275
1039,2233,210,407
1040,1102,320,411
1041,1137,180,272
1042,1215,180,272
1043,1195,150,189
1044,1219,100,91
1045,1202,130,133
1046,1204,80,52
1047,1134,80,161
1048,371,95,97
1049,1206,230,244
1050,1203,80,52
1051,1205,250,184
1052,812,320,407
1053,801,0,0
1054,788,0,0
1055,790,0,0
1056,789,0,0
1057,791,0,0
1058,607,180,407
1059,2086,320,244
1060,2095,180,272
1061,2094,150,189
1062,2088,100,133
1063,2089,130,91
1064,2091,80,52
1065,2099,80,161
1066,2093,180,272
1067,2087,230,411
1068,2090,80,52
1069,2092,250,184
1070,370,65,97
1071,369,65,97
1072,894,150,165
1073,1010,100,91
1074,839,220,407
1075,657,0,0
1076,1668,0,0
1077,1670,0,0
1078,1669,0,0
1079,1671,0,0
1080,457,0,0
1081,1593,0,0
1082,1867,130,0
1083,1869,80,0
1084,1870,80,0
1085,1868,250,0
1086,1596,0,0
1087,1598,0,0
1088,1600,0,0
1089,1597,0,0
1090,1599,0,0
1091,2327,320,411
1092,2329,180,272
1093,2328,180,272
1094,2330,150,189
1095,2322,130,91
1096,2321,100,133
1097,2324,80,52
1098,2332,80,161
1099,2326,230,244
1100,2323,80,52
1101,2325,250,184
1102,1053,0,0
1103,1047,0,0
1104,1049,0,0
1105,1027,0,0
1106,1029,0,0
1107,1028,0,0
1108,1051,0,0
1109,1023,100,0
1110,1048,0,0
1111,1050,0,0
1112,1657,150,0
1113,368,30,97
1114,367,0,0
1115,398,50,97
1116,1883,170,160
1117,1746,130,145
1118,1748,80,100
1119,1747,80,100
1120,1749,250,275
1121,450,20,50
1122,426,25,62
1123,898,150,0
1124,714,115,97
1125,841,0,0
1126,1546,130,113
1127,1548,80,65
1128,1545,160,165
1129,1547,80,65
1130,1549,250,229
1131,1754,50,0
1132,1884,170,280
1133,1750,80,0
1134,1752,80,0
1135,1751,80,0
1136,1753,250,0
1137,1822,0,420
1138,911,320,0
1139,818,150,0
1140,683,130,0
1141,685,80,0
1142,476,175,0
1143,684,80,0
1144,686,250,0
1145,897,150,0
1146,1819,150,0
1147,752,130,88
1148,754,80,42
1149,753,80,42
1150,755,250,136
1151,1741,320,0
1152,467,220,338
1153,482,220,0
1154,1625,210,0
1155,699,130,113
1156,701,80,65
1157,481,120,131
1158,700,80,65
1159,702,250,229
1160,846,300,0
1161,736,120,200
1162,2134,130,145
1163,2136,80,100
1164,2135,80,100
1165,2137,250,275
1166,581,180,200
1167,1802,0,0
1168,627,90,131
1169,628,90,131
1170,361,0,0
1171,1101,320,411
1172,1136,180,272
1173,1214,180,272
1174,1194,150,189
1175,1218,100,91
1176,1197,130,133
1177,1199,80,52
1178,1133,80,161
1179,366,95,97
1180,1201,230,244
1181,1198,80,52
1182,1200,250,184
1183,1100,640,0
1184,1216,360,0
1185,1196,300,0
1186,1220,200,0
1187,1207,260,0
1188,1209,160,0
1189,1211,460,0
1190,1208,160,0
1191,1210,500,0
1192,1026,90,0
1193,908,75,97
1194,995,250,407
1195,1637,310,580
1196,1633,130,145
1197,1635,80,100
1198,1634,80,100
1199,1636,250,275
1200,1771,320,411
1201,1777,180,272
1202,1880,180,0
1203,1779,150,189
1204,1791,100,91
1205,1762,130,133
1206,1764,80,52
1207,1794,80,161
1208,1774,230,244
1209,1786,180,272
1210,1763,80,52
1211,1765,250,184
1212,638,130,97
1213,1072,40,0
1214,359,140,0
1215,2148,130,145
1216,2150,80,100
1217,2149,80,100
1218,2151,250,275
1219,2147,275,650
1220,1067,120,88
1221,1069,70,42
1222,1068,70,42
1223,1070,220,136
1224,461,0,0
1225,462,0,0
1226,804,0,0
1227,805,0,0
1228,806,0,0
1229,1989,0,0
1230,1988,0,0
1231,1982,0,0
1232,1983,0,0
1233,1985,0,0
1234,1984,0,0
1235,1986,0,0
1236,1987,0,0
1237,875,250,0
1238,1931,130,145
1239,1933,80,100
1240,1932,80,100
1241,1934,250,275
1242,934,0,0
1243,954,0,234
1244,956,0,131
1245,958,0,0
1246,955,0,131
1247,957,0,441
1248,448,120,131
1249,472,80,62
1250,1044,200,338
1251,838,200,0
1252,1805,0,0
1253,1807,0,0
1254,1806,0,0
1255,1808,0,0
1256,828,290,407
1257,761,150,200
1258,1116,190,200
1259,1937,160,235
1260,760,80,97
1261,1855,340,0
1262,1857,190,340
1263,1853,165,340
1264,1859,165,0
1265,1854,165,340
1266,1846,0,166
1267,1847,130,270
1268,1849,80,166
1269,1858,95,200
1270,1848,80,166
1271,1850,250,478
1272,756,80,113
1273,758,80,65
1274,2112,320,580
1275,1844,175,0
1276,757,80,65
1277,759,250,229
1278,2054,0,0
1279,2056,0,0
1280,2055,0,0
1281,2057,0,0
1282,2052,0,0
1283,1190,0,0
1284,1191,0,0
1285,1185,0,0
1286,1187,0,0
1287,1189,0,0
1288,1186,0,0
1289,1188,0,0
1290,460,0,0
1291,893,220,0
1292,376,80,97
1293,869,0,0
1294,907,95,97
1295,2341,640,821
1296,2342,300,377
1297,2336,260,181
1298,2335,200,266
1299,2338,160,106
1300,2343,160,322
1301,2340,460,489
1302,2337,160,106
1303,2339,500,370
1304,582,180,200
1305,1080,90,110
1306,984,30,0
1307,983,30,0
1308,982,60,0
1309,978,60,0
1310,980,50,0
1311,979,50,0
1312,981,175,0
1313,559,350,510
1314,2009,130,145
1315,2011,80,100
1316,2010,80,100
1317,2012,250,275
1318,2013,250,407
1319,741,150,407
1320,643,200,338
1321,742,150,165
1322,380,250,165
1323,639,130,113
1324,641,80,65
1325,640,80,65
1326,642,250,229
1327,834,0,0
1328,427,95,0
1329,868,90,0
1330,1817,90,0
1331,1831,100,0
1332,860,325,0
1333,861,130,0
1334,858,80,0
1335,859,80,0
1336,857,250,0
1337,385,0,0
1338,1725,200,338
1339,2127,200,338
1340,2126,60,97
1341,1040,100,91
1342,871,150,165
1343,1882,0,0
1344,896,150,0
1345,2155,0,0
1346,2157,0,0
1347,2158,0,0
1348,2160,0,0
1349,2159,0,0
1350,2161,0,0
1351,1646,0,0
1352,1648,0,0
1353,1647,0,0
1354,1649,0,0
1355,1650,0,0
1356,580,120,200
1357,1997,0,0
1358,1999,0,0
1359,1998,0,0
1360,1993,0,0
1361,1992,0,0
1362,1995,0,0
1363,1994,0,0
1364,1996,0,0
1365,2125,190,0
1366,2035,0,0
1367,495,0,0
1368,1658,0,0
1369,1661,0,0
1370,1905,320,411
1371,1916,180,272
1372,1918,180,272
1373,1914,150,189
1374,1907,100,91
1375,1908,100,0
1376,1909,130,133
1377,1911,80,52
1378,1917,80,161
1379,1906,230,244
1380,1912,80,52
1381,1910,250,184
1382,2360,180,338
1383,2361,0,234
1384,2355,0,166
1385,2357,0,97
1386,2356,0,97
1387,2358,0,338
1388,1663,0,0
1389,1666,0,0
1390,1672,0,0
1391,1674,0,0
1392,1676,0,0
1393,1673,0,0
1394,1675,0,0
1395,986,170,338
1396,2038,170,405
1397,2006,170,338
1398,1841,80,97
1399,1837,130,113
1400,1839,80,65
1401,1838,80,65
1402,1840,250,229
1403,905,0,0
1404,889,220,0
1405,881,75,97
1406,884,130,0
1407,886,80,0
1408,885,80,0
1409,887,250,0
1410,882,55,0
1411,888,200,0
1412,880,130,0
1413,878,80,0
1414,879,80,0
1415,877,250,0
1416,913,0,0
1417,915,0,0
1418,883,80,97
1419,917,0,0
1420,914,0,0
1421,916,0,0
1422,802,0,0
1423,792,0,0
1424,794,0,0
1425,793,0,0
1426,795,0,0
1427,1150,110,165
1428,696,0,0
1429,692,0,0
1430,2030,340,650
1431,873,275,338
1432,1222,190,200
1433,1228,210,338
1434,1032,175,303
1435,866,160,113
1436,1541,130,0
1437,1543,80,65
1438,827,150,131
1439,1542,80,65
1440,1544,250,229
1441,817,320,0
1442,468,195,0
1443,811,190,0
1444,807,120,113
1445,809,70,65
1446,808,70,65
1447,810,220,229
1448,1656,200,0
1449,374,65,97
1450,381,60,97
1451,836,0,405
1452,844,0,165
1453,862,0,0
1454,863,0,200
1455,1104,320,0
1456,994,0,97
1457,993,0,97
1458,815,175,165
1459,449,35,50
1460,1077,140,165
1461,421,15,62
1462,2171,0,0
1463,424,15,62
1464,616,190,0
1465,2163,0,0
1466,2164,0,0
1467,1770,320,411
1468,1776,180,272
1469,1823,180,0
1470,1778,150,189
1471,2165,0,0
1472,2167,0,0
1473,2166,0,0
1474,2168,0,0
1475,1790,100,91
1476,1758,130,133
1477,1760,80,52
1478,1793,80,161
1479,1773,230,244
1480,1759,80,52
1481,1761,250,184
1482,1785,180,272
1483,2347,100,0
1484,1061,80,110
1485,909,175,0
1486,920,250,0
1487,922,130,130
1488,924,80,80
1489,923,80,80
1490,925,250,280
1491,1073,50,0
1492,895,150,0
1493,1075,40,0
1494,1058,175,165
1495,1889,100,0
1496,1617,100,0
1497,935,0,0
1498,959,0,331
1499,961,0,115
1500,963,0,0
1501,960,0,115
1502,962,0,503
1503,679,0,0
1504,681,0,0
1505,680,0,0
1506,682,0,0
1507,814,175,165
1508,769,120,88
1509,771,70,42
1510,1726,0,0
1511,770,70,42
1512,772,240,136
1513,856,300,407
1514,2284,0,0
1515,2285,0,0
1516,2287,0,0
1517,2286,0,0
1518,2288,0,0
1519,571,20,0
1520,570,20,62
1521,578,220,200
1522,577,180,200
1523,576,180,200
1524,1871,80,0
1525,655,0,0
1526,653,0,0
1527,1698,320,411
1528,1707,180,272
1529,1705,180,272
1530,1702,150,189
1531,1706,180,0
1532,1693,130,133
1533,1703,100,91
1534,1695,80,52
1535,1704,80,161
1536,1697,230,244
1537,1694,80,52
1538,1696,250,184
1539,1970,0,0
1540,1965,0,0
1541,1966,0,0
1542,1968,0,0
1543,1964,0,0
1544,1969,0,0
1545,1967,0,0
