"rownum","Contract_BaseItemTypesKey","Level","Cost","CostHardmode"
148,4677,1,41,114
149,4678,1,42,114
150,4679,1,42,114
151,4680,1,42,114
152,4681,1,42,114
153,4683,1,42,114
154,4684,1,42,114
155,4685,1,43,114
156,4686,1,43,115
157,4687,1,43,115
158,4688,1,43,115
159,4689,1,43,115
160,4691,1,43,115
161,4692,1,44,116
162,4693,1,44,116
163,4694,1,44,116
164,4695,1,44,116
165,4696,1,44,116
166,4697,1,44,116
167,4699,1,38,114
168,4700,1,39,114
169,4701,1,40,114
170,4702,1,41,114
171,4703,1,42,114
172,4704,1,42,114
173,4705,1,42,114
174,4706,1,42,114
175,4708,1,42,114
176,4709,1,42,114
177,4710,1,42,114
178,4711,1,43,115
179,4712,1,43,115
180,4713,1,43,115
181,4714,1,43,115
182,4716,1,43,115
183,4717,1,43,115
184,4718,1,44,116
185,4719,1,44,116
186,4720,1,44,116
187,4721,1,44,116
188,4722,1,44,116
189,4727,1,38,114
190,4728,1,39,114
191,4729,1,40,114
192,4730,1,41,114
193,4731,1,42,114
194,4732,1,42,114
195,4733,1,42,114
196,4734,1,42,114
197,4736,1,42,114
198,4737,1,42,114
199,4738,1,42,114
200,4739,1,43,115
201,4740,1,43,115
202,4741,1,43,115
203,4742,1,43,115
204,4744,1,43,115
205,4745,1,43,115
206,4746,1,44,116
207,4747,1,44,116
208,4748,1,44,116
209,4749,1,44,116
210,4750,1,44,116
211,4755,1,38,114
212,4756,1,39,114
213,4757,1,40,114
214,4758,1,41,114
215,4759,1,42,114
216,4760,1,42,114
217,4761,1,42,114
218,4762,1,42,114
219,4764,1,42,114
220,4765,1,42,114
221,4766,1,42,114
222,4767,1,43,115
223,4768,1,43,115
224,4769,1,43,115
225,4770,1,43,115
226,4772,1,43,115
227,4773,1,43,115
228,4774,1,44,116
229,4775,1,44,116
230,4776,1,44,116
231,4777,1,44,116
232,4778,1,44,116
233,4783,1,38,""
234,4784,1,39,114
235,4785,1,45,114
236,4786,1,41,114
237,4787,1,41,114
238,4788,1,42,114
239,4789,1,42,114
240,4790,1,42,114
241,4792,1,42,114
242,4793,1,42,114
243,4794,1,43,115
244,4795,1,43,115
245,4796,1,43,115
246,4797,1,43,115
247,4799,1,43,115
248,4800,1,46,116
249,4801,1,44,116
250,4802,1,44,116
251,4803,1,44,116
252,4804,1,44,116
253,4812,1,39,114
254,4813,1,45,114
255,4814,1,41,114
256,4815,1,41,114
257,4816,1,42,114
258,4817,1,42,114
259,4818,1,42,114
260,4820,1,42,114
261,4821,1,42,114
262,4822,1,43,115
263,4823,1,43,115
264,4824,1,43,115
265,4825,1,43,115
266,4827,1,43,115
267,4828,1,44,116
268,4829,1,44,116
269,4830,1,44,116
270,4831,1,44,116
271,4832,1,44,116
272,4837,1,38,114
273,4838,1,45,114
274,4839,1,40,114
275,4840,1,41,114
276,4841,1,42,114
277,4842,1,42,114
278,4843,1,42,114
279,4845,1,42,114
280,4846,1,42,114
281,4847,1,43,115
282,4848,1,43,115
283,4849,1,43,115
284,4850,1,43,115
285,4852,1,43,115
286,4853,1,43,115
287,4854,1,44,116
288,4855,1,44,116
289,4856,1,44,116
290,4857,1,44,116
291,4862,1,38,114
292,4863,1,45,114
293,4864,1,40,114
294,4865,1,41,114
295,4866,1,42,114
296,4867,1,42,114
297,4868,1,42,114
298,4870,1,42,114
299,4871,1,42,114
300,4872,1,43,115
301,4873,1,43,115
302,4874,1,43,115
303,4875,1,43,115
304,4877,1,43,115
305,4878,1,43,115
306,4879,1,44,116
307,4880,1,44,116
308,4881,1,44,116
309,4882,1,44,116
310,4887,1,47,""
311,4889,1,48,111
312,4890,1,48,111
313,4891,1,48,111
314,4892,1,48,111
315,4893,1,48,111
316,4894,1,48,111
317,4895,1,48,111
318,4896,1,48,111
319,4897,1,48,111
320,4898,1,48,111
321,4899,1,48,111
322,4900,1,48,111
323,4901,1,48,111
324,4902,1,48,111
325,4903,1,48,111
326,4904,1,48,111
327,4926,1,49,112
328,4927,1,49,112
329,4928,1,49,112
330,4929,1,49,112
331,4930,1,49,112
332,4931,1,49,112
333,4932,1,49,112
334,4933,1,49,112
335,4934,1,49,112
336,4935,1,49,112
337,4937,1,49,112
338,4980,1,50,113
339,4981,1,50,113
340,4982,1,50,113
341,4983,1,50,113
342,4984,1,50,113
343,4985,1,50,113
344,4995,1,38,114
345,4996,1,51,114
346,4997,1,40,114
347,4998,1,41,114
348,4999,1,42,114
349,5000,1,42,114
350,5001,1,42,114
351,5002,1,42,114
352,5003,1,43,115
353,5004,1,43,115
354,5005,1,43,115
355,5006,1,43,115
356,5007,1,43,115
357,5008,1,44,116
358,5009,1,52,116
359,5010,1,52,116
360,5011,1,52,116
361,5015,1,53,114
362,5016,1,54,114
363,5017,1,41,114
364,5018,1,42,114
365,5019,1,42,114
366,5020,1,42,114
367,5021,1,42,114
368,5022,1,42,114
369,5023,1,43,115
370,5024,1,43,115
371,5025,1,43,115
372,5026,1,43,115
373,5027,1,44,116
374,5028,1,52,116
375,5029,1,52,116
376,5030,1,52,116
377,5034,1,53,114
378,5035,1,54,114
379,5036,1,41,114
380,5037,1,42,114
381,5038,1,42,114
382,5039,1,42,114
383,5040,1,42,114
384,5041,1,42,114
385,5042,1,43,115
386,5043,1,43,115
387,5044,1,43,115
388,5045,1,43,115
389,5046,1,43,116
390,5047,1,44,116
391,5048,1,52,116
392,5049,1,52,116
393,5053,1,51,114
394,5054,1,40,114
395,5055,1,42,114
396,5056,1,42,114
397,5057,1,42,114
398,5058,1,42,114
399,5059,1,43,115
400,5060,1,43,115
401,5061,1,43,115
402,5062,1,43,115
403,5063,1,44,116
404,5064,1,52,116
405,5065,1,52,116
406,5066,1,54,114
407,5067,1,41,114
408,5068,1,42,114
409,5069,1,42,114
410,5070,1,42,114
411,5071,1,42,114
412,5072,1,43,115
413,5073,1,43,115
414,5074,1,43,115
415,5075,1,43,115
416,5076,1,44,116
417,5077,1,52,116
418,5078,1,52,116
419,5079,1,51,114
420,5080,1,40,114
421,5081,1,42,114
422,5082,1,42,114
423,5083,1,42,114
424,5084,1,42,114
425,5085,1,43,115
426,5086,1,43,115
427,5087,1,43,115
428,5088,1,43,115
429,5089,1,44,116
430,5090,1,52,116
431,5091,1,52,116
432,5093,1,38,114
433,5094,1,54,114
434,5095,1,41,114
435,5096,1,42,114
436,5097,1,42,114
437,5098,1,42,114
438,5099,1,43,115
439,5100,1,43,115
440,5101,1,44,115
441,5102,1,52,116
442,5103,1,52,116
443,5104,1,38,114
444,5105,1,40,114
445,5106,1,42,114
446,5107,1,42,114
447,5108,1,42,114
448,5109,1,43,115
449,5110,1,43,115
450,5111,1,44,115
451,5112,1,52,116
452,5113,1,52,116
453,5114,1,38,114
454,5115,1,54,114
455,5116,1,41,114
456,5117,1,42,114
457,5118,1,42,114
458,5119,1,42,114
459,5120,1,43,115
460,5121,1,43,115
461,5122,1,43,115
462,5123,1,52,116
463,5124,1,52,116
464,5125,1,51,114
465,5126,1,41,114
466,5127,1,42,114
467,5128,1,42,114
468,5129,1,42,114
469,5130,1,43,115
470,5131,1,43,115
471,5132,1,43,115
472,5133,1,52,116
473,5134,1,52,116
474,5138,1,51,114
475,5139,1,40,114
476,5140,1,42,114
477,5141,1,42,114
478,5142,1,42,114
479,5143,1,43,115
480,5144,1,43,115
481,5145,1,43,115
482,5146,1,52,116
483,5147,1,52,116
484,5151,1,51,114
485,5152,1,40,114
486,5153,1,41,114
487,5154,1,42,114
488,5155,1,42,114
489,5156,1,42,115
490,5157,1,43,115
491,5158,1,43,115
492,5159,1,43,115
493,5160,1,44,116
494,5161,1,52,116
495,5165,1,55,""
496,5166,1,55,""
497,5171,1,38,114
498,5172,1,51,114
499,5173,1,41,114
500,5174,1,42,114
501,5175,1,42,114
502,5176,1,42,114
503,5177,1,42,114
504,5178,1,42,114
505,5179,1,42,114
506,5180,1,43,115
507,5181,1,43,115
508,5182,1,43,115
509,5183,1,43,115
510,5184,1,43,115
511,5185,1,44,116
512,5186,1,52,116
513,5187,1,52,116
514,5189,1,38,114
515,5190,1,54,114
516,5191,1,41,114
517,5192,1,42,114
518,5193,1,42,114
519,5194,1,42,114
520,5195,1,42,114
521,5196,1,42,114
522,5197,1,42,114
523,5198,1,43,115
524,5199,1,43,115
525,5200,1,43,115
526,5201,1,43,115
527,5202,1,43,115
528,5203,1,44,116
529,5204,1,52,116
530,5205,1,52,116
531,5206,1,56,114
532,5207,1,40,114
533,5208,1,41,114
534,5209,1,42,114
535,5210,1,42,114
536,5211,1,42,114
537,5212,1,42,114
538,5213,1,42,114
539,5214,1,42,114
540,5215,1,43,115
541,5216,1,43,115
542,5217,1,43,115
543,5218,1,43,115
544,5219,1,43,115
545,5220,1,44,116
546,5221,1,52,116
547,5222,1,52,116
548,5223,1,51,114
549,5224,1,54,114
550,5225,1,41,114
551,5226,1,42,114
552,5227,1,42,114
553,5228,1,42,114
554,5229,1,42,114
555,5230,1,42,114
556,5231,1,42,114
557,5232,1,43,115
558,5233,1,43,115
559,5234,1,43,115
560,5235,1,43,115
561,5236,1,44,115
562,5237,1,52,116
563,5238,1,52,116
564,5239,1,52,116
565,5240,1,51,114
566,5241,1,54,114
567,5242,1,41,114
568,5243,1,42,114
569,5244,1,42,114
570,5245,1,42,114
571,5246,1,42,114
572,5247,1,42,114
573,5248,1,42,114
574,5249,1,43,115
575,5250,1,43,115
576,5251,1,43,115
577,5252,1,43,115
578,5253,1,44,115
579,5254,1,52,116
580,5255,1,52,116
581,5256,1,52,116
582,5257,1,51,114
583,5258,1,54,114
584,5259,1,41,114
585,5260,1,42,114
586,5261,1,42,114
587,5262,1,42,114
588,5263,1,42,114
589,5264,1,42,114
590,5265,1,43,114
591,5266,1,43,115
592,5267,1,43,115
593,5268,1,43,115
594,5269,1,43,115
595,5270,1,44,115
596,5271,1,52,116
597,5272,1,52,116
598,5273,1,52,116
599,5277,1,38,114
600,5278,1,54,114
601,5279,1,42,114
602,5280,1,42,114
603,5281,1,42,114
604,5282,1,43,115
605,5283,1,43,115
606,5284,1,44,116
607,5285,1,52,116
608,5290,1,38,114
609,5291,1,40,114
610,5292,1,42,114
611,5293,1,42,114
612,5294,1,42,114
613,5295,1,43,115
614,5296,1,43,115
615,5297,1,44,116
616,5298,1,52,116
617,5302,1,38,114
618,5303,1,54,114
619,5304,1,42,114
620,5305,1,42,114
621,5306,1,42,114
622,5307,1,43,115
623,5308,1,43,115
624,5309,1,44,116
625,5310,1,52,116
626,5314,1,51,114
627,5315,1,41,114
628,5316,1,42,114
629,5317,1,42,114
630,5318,1,42,114
631,5319,1,43,115
632,5320,1,43,115
633,5321,1,52,116
634,5322,1,51,114
635,5323,1,41,114
636,5324,1,42,114
637,5325,1,42,114
638,5326,1,42,114
639,5327,1,43,115
640,5328,1,43,115
641,5329,1,52,116
642,5330,1,51,114
643,5331,1,41,114
644,5332,1,42,114
645,5333,1,42,114
646,5334,1,42,114
647,5335,1,43,115
648,5336,1,43,115
649,5337,1,44,116
650,5338,1,52,116
651,5348,1,38,114
652,5349,1,40,114
653,5350,1,42,114
654,5351,1,42,114
655,5352,1,42,114
656,5353,1,43,115
657,5354,1,43,115
658,5355,1,44,116
659,5356,1,57,116
660,5360,1,38,114
661,5361,1,54,114
662,5362,1,42,114
663,5363,1,42,114
664,5364,1,42,114
665,5365,1,43,115
666,5366,1,43,115
667,5367,1,44,116
668,5368,1,52,116
669,5372,1,38,114
670,5373,1,40,114
671,5374,1,42,114
672,5375,1,42,114
673,5376,1,42,114
674,5377,1,43,115
675,5378,1,43,115
676,5379,1,44,116
677,5380,1,52,116
678,5384,1,51,114
679,5385,1,41,114
680,5386,1,42,114
681,5387,1,42,114
682,5388,1,43,114
683,5389,1,43,115
684,5390,1,43,115
685,5391,1,52,116
686,5392,1,54,114
687,5393,1,41,114
688,5394,1,42,114
689,5395,1,42,114
690,5396,1,43,114
691,5397,1,43,115
692,5398,1,43,115
693,5399,1,52,116
694,5400,1,51,114
695,5401,1,41,114
696,5402,1,42,114
697,5403,1,42,114
698,5404,1,43,114
699,5405,1,43,115
700,5406,1,43,115
701,5407,1,44,116
702,5416,1,58,117
703,5417,1,59,117
704,5418,1,59,117
705,5419,1,59,117
706,5420,1,59,117
707,5421,1,59,117
708,5422,1,59,117
709,5423,1,59,117
710,5424,1,59,117
711,5425,1,60,118
712,5426,1,61,118
713,5427,1,61,118
714,5431,1,59,117
715,5432,1,59,117
716,5433,1,59,117
717,5434,1,59,117
718,5435,1,59,117
719,5436,1,59,117
720,5437,1,59,117
721,5438,1,59,117
722,5439,1,59,117
723,5440,1,60,118
724,5441,1,61,118
725,5442,1,61,118
726,5443,1,62,117
727,5444,1,63,117
728,5445,1,64,117
729,5446,1,64,117
730,5447,1,64,117
731,5448,1,61,118
732,5449,1,65,""
733,5450,1,65,""
734,5451,1,65,""
735,5452,1,65,""
736,5453,1,65,""
737,5454,1,65,""
738,5455,1,65,""
739,5456,1,65,""
740,5457,1,65,""
741,5458,1,65,""
742,5459,1,65,""
743,5460,1,65,""
744,5461,1,65,""
745,5462,1,65,""
746,5463,1,65,""
747,5464,1,65,""
748,5465,1,65,""
749,5466,1,65,""
750,5481,1,66,114
751,5482,1,67,114
752,5483,1,67,114
753,5484,1,68,115
754,5485,1,68,115
755,5486,1,68,115
756,5487,1,68,115
757,5488,1,68,115
758,5489,1,68,115
759,5490,1,68,115
760,5491,1,68,115
761,5492,1,68,115
762,5493,1,68,115
763,5653,1,69,119
764,5654,1,70,119
765,5655,1,71,119
766,5656,1,71,119
767,5657,1,69,119
768,5658,1,69,119
769,5659,1,71,119
770,5660,1,71,119
771,5661,1,70,119
772,5662,1,70,119
773,5663,1,71,119
774,5664,1,71,119
775,5665,1,70,119
776,5666,1,71,119
777,5667,1,71,119
778,5668,1,69,119
779,5669,1,70,119
780,5670,1,71,119
781,5671,1,72,119
782,5672,1,72,119
783,5673,1,70,119
784,5674,1,70,119
785,5675,1,71,119
786,5676,1,71,119
787,5678,1,70,119
788,5679,1,71,119
789,5680,1,70,119
790,5681,1,71,119
791,5682,1,70,119
792,5683,1,71,""
793,5684,1,72,""
794,5685,1,73,""
795,5686,1,71,""
796,5687,1,73,""
797,5688,1,69,""
798,5689,1,71,""
799,5690,1,71,""
800,5691,1,73,""
801,5692,1,71,""
802,5694,1,72,119
803,5697,1,72,119
804,5699,1,69,119
805,5700,1,71,119
806,5701,1,69,""
807,5702,1,71,""
808,5703,1,72,""
809,5704,1,71,""
810,5705,1,69,""
811,5706,1,69,""
812,5707,1,73,""
813,5710,1,71,119
814,5711,1,70,119
815,5712,1,71,""
816,5713,1,71,119
817,5714,1,70,""
818,5715,1,71,""
819,5716,1,69,119
820,5717,1,71,119
821,5718,1,70,119
822,5719,1,70,119
823,5720,1,70,119
824,5721,1,69,119
825,5723,1,70,119
826,5725,1,69,119
827,5726,1,72,""
828,5728,1,69,""
829,5729,1,72,""
830,5730,1,69,119
831,5731,1,72,119
832,5732,1,72,119
833,5733,1,72,119
834,5734,1,72,119
835,5736,1,72,119
836,5737,1,72,119
837,5738,1,72,119
838,5739,1,72,119
839,5740,1,71,119
840,5741,1,71,119
841,5742,1,71,119
842,5743,1,70,119
843,5744,1,72,119
844,5745,1,70,119
845,5746,1,70,119
846,5747,1,69,119
847,5748,1,71,119
848,5749,1,72,""
849,5750,1,71,""
850,5751,1,69,""
851,5752,1,72,""
852,5753,1,71,""
853,5754,1,72,""
854,5755,1,72,""
855,5756,1,72,""
856,5757,1,72,""
857,5758,1,71,""
858,5759,1,69,119
859,5760,1,71,119
860,5761,1,72,119
861,5762,1,70,119
862,5763,1,71,119
863,5764,1,70,119
864,5765,1,71,119
865,5766,1,71,119
866,5767,1,72,119
867,5768,1,72,119
868,5769,1,71,119
869,5770,1,72,119
870,5771,1,72,119
871,5772,1,72,119
872,5773,1,72,119
873,5774,1,72,119
874,5775,1,72,119
875,5776,1,70,119
876,5777,1,70,""
877,5778,1,69,""
878,5779,1,71,119
879,5781,1,72,""
880,5782,1,72,""
881,5783,1,72,""
882,5784,1,72,""
883,5785,1,72,""
884,5786,1,71,""
885,5787,1,71,""
886,5788,1,69,119
887,5789,1,70,119
888,5790,1,71,119
889,5791,1,70,119
890,5792,1,70,119
891,5793,1,71,""
892,5794,1,71,119
893,5795,1,70,119
894,5796,1,70,119
895,5797,1,70,119
896,5799,1,72,119
897,5800,1,70,119
898,5801,1,71,""
899,5802,1,71,""
900,5803,1,69,""
901,5804,1,69,""
902,5805,1,69,""
903,5807,1,73,""
904,5809,1,69,""
905,5811,1,72,119
906,5812,1,72,119
907,5813,1,72,119
908,5814,1,71,119
909,5815,1,69,119
910,5816,1,73,""
911,5817,1,73,""
912,5818,1,71,""
913,5819,1,72,""
914,5820,1,71,119
915,5821,1,69,""
916,5822,1,69,""
917,5823,1,73,""
918,5824,1,71,119
919,5825,1,73,""
920,5826,1,73,""
921,5827,1,71,""
922,5828,1,74,""
923,5829,1,71,119
924,5830,1,71,119
925,5831,1,72,""
926,5832,1,69,119
927,5833,1,70,119
928,5834,1,69,""
929,5835,1,69,""
930,5836,1,73,""
931,5837,1,73,""
932,5838,1,73,""
933,5839,1,70,119
934,5840,1,74,""
935,5841,1,72,119
936,5843,1,72,119
937,5845,1,72,119
938,5847,1,71,119
939,5848,1,69,119
940,5849,1,71,119
941,5850,1,69,119
942,5853,1,72,""
943,5854,1,70,119
944,5855,1,71,119
945,5856,1,74,""
946,5857,1,72,119
947,5858,1,71,119
948,5859,1,71,119
949,5860,1,71,119
950,5861,1,69,119
951,5862,1,72,119
952,5887,1,70,119
953,5898,1,69,119
954,5899,1,69,119
955,5901,1,69,""
956,5903,1,72,119
957,5904,1,72,119
958,5905,1,72,119
959,5906,1,72,119
960,5907,1,72,119
961,5908,1,72,119
962,5909,1,70,119
963,5910,1,70,119
964,5913,1,71,119
965,5914,1,71,119
966,5915,1,69,119
967,5917,1,72,""
968,5918,1,69,119
969,5919,1,69,119
970,5920,1,69,119
971,5921,1,69,119
972,5922,1,69,""
973,5923,1,69,119
974,5924,1,72,119
975,5925,1,72,119
976,5926,1,72,119
977,5927,1,71,119
978,5928,1,71,119
979,5929,1,70,119
980,5930,1,70,119
981,5931,1,69,""
982,5932,1,69,""
983,5933,1,69,""
984,5934,1,69,""
985,5935,1,70,119
986,5936,1,72,""
987,5937,1,69,119
988,5938,1,69,119
989,5939,1,70,119
990,5940,1,69,119
991,5941,1,69,119
992,5942,1,71,119
993,5944,1,71,119
994,5945,1,71,119
995,5947,1,70,119
996,5948,1,70,119
997,5949,1,69,119
998,5951,1,69,""
999,5952,1,69,119
1000,5953,1,70,119
1001,5954,1,71,119
1002,5955,1,70,119
1003,5956,1,71,119
1004,5957,1,71,""
1005,5958,1,72,""
1006,5959,1,69,""
1007,5960,1,70,119
1008,5961,1,73,""
1009,5962,1,71,119
1010,5963,1,70,119
1011,5964,1,69,119
1012,5965,1,70,119
1013,5966,1,70,119
1014,5967,1,69,119
1015,5968,1,72,""
1016,5969,1,73,""
1017,5970,1,69,""
1018,5971,1,71,119
1019,5972,1,73,""
1020,5973,1,73,""
1021,5974,1,73,""
1022,5975,1,70,""
1023,5976,1,70,""
1024,5977,1,72,""
1025,5978,1,72,""
1026,5979,1,73,""
1027,5980,1,71,""
1028,5981,1,73,""
1029,5982,1,71,""
1030,5983,1,73,""
1031,5984,1,71,""
1032,5985,1,73,""
1033,5986,1,70,""
1034,5987,1,70,""
1035,5988,1,70,""
1036,5989,1,69,119
1037,5990,1,71,119
1038,5991,1,71,119
1039,5992,1,69,119
1040,5993,1,71,119
1041,5994,1,71,119
1042,5995,1,69,119
1043,5996,1,70,""
1044,5997,1,70,""
1045,5998,1,70,""
1046,5999,1,70,""
1047,6000,1,70,""
1048,6001,1,70,""
1049,6002,1,72,119
1050,6003,1,71,119
1051,6004,1,70,119
1052,6005,1,71,119
1053,6006,1,69,119
1054,6007,1,69,119
1055,6008,1,69,119
1056,6012,1,69,""
1057,6013,1,69,""
1058,6015,1,69,119
1059,6016,1,70,119
1060,6017,1,69,119
1061,6018,1,71,119
1062,6019,1,70,119
1063,6020,1,73,""
1064,6021,1,73,""
1065,6022,1,69,119
1066,6023,1,70,119
1067,6024,1,69,119
1068,6025,1,71,119
1069,6026,1,70,119
1070,6027,1,72,119
1071,6028,1,71,119
1072,6029,1,73,""
1073,6030,1,69,119
1074,6031,1,72,119
1075,6032,1,70,119
1076,6033,1,69,119
1077,6034,1,72,119
1078,6035,1,69,119
1079,6036,1,69,119
1080,6037,1,72,119
1081,6038,1,69,""
1082,6039,1,72,119
1083,6040,1,73,""
1084,6041,1,72,119
1085,6042,1,69,""
1086,6043,1,73,""
1087,6044,1,70,119
1088,6045,1,70,119
1089,6046,1,70,119
1090,6049,1,69,119
1091,6050,1,70,119
1092,6051,1,69,119
1093,6052,1,70,119
1094,6053,1,71,119
1095,6054,1,69,119
1096,6055,1,72,""
1097,6056,1,72,""
1098,6057,1,70,119
1099,6058,1,71,119
1100,6059,1,72,119
1101,6060,1,69,""
1102,6061,1,69,119
1103,6062,1,72,119
1104,6063,1,69,""
1105,6064,1,72,""
1106,6065,1,70,119
1107,6066,1,69,119
1108,6067,1,71,119
1109,6068,1,72,119
1110,6069,1,69,""
1111,6070,1,72,""
1112,6071,1,69,119
1113,6072,1,72,""
1114,6073,1,69,""
1115,6074,1,70,119
1116,6075,1,72,119
1117,6076,1,69,""
1118,6077,1,69,119
1119,6078,1,71,119
1120,6079,1,70,""
1121,6080,1,70,119
1122,6081,1,71,""
1123,6082,1,73,""
1124,6083,1,72,119
1125,6084,1,69,119
1126,6123,1,71,""
1127,6124,1,69,119
1128,6125,1,72,119
1129,6126,1,72,119
1130,6127,1,70,119
1131,6128,1,72,119
1132,6129,1,69,119
1133,6130,1,71,119
1134,6132,1,69,""
1135,6133,1,69,""
1136,6134,1,73,""
1137,6135,1,73,119
1138,6136,1,71,119
1139,6137,1,72,119
1140,6138,1,69,119
1141,6139,1,71,119
1142,6140,1,71,119
1143,6141,1,72,119
1144,6142,1,69,""
1145,6143,1,69,""
1146,6144,1,71,119
1147,6145,1,69,119
1148,6146,1,69,119
1149,6147,1,69,119
1150,6148,1,70,119
1151,6149,1,69,119
1152,6150,1,70,119
1153,6151,1,69,""
1154,6152,1,69,119
1155,6153,1,69,""
1156,6154,1,71,119
1157,6155,1,69,119
1158,6156,1,72,""
1159,6161,1,71,119
1160,6162,1,72,119
1161,6163,1,69,""
1162,6164,1,69,119
1163,6165,1,72,119
1164,6166,1,72,""
1165,6167,1,71,""
1166,6168,1,72,119
1167,6169,1,71,119
1168,6170,1,69,119
1169,6171,1,71,119
1170,6172,1,72,119
1171,6173,1,71,""
1172,6174,1,71,119
1173,6175,1,69,119
1174,6176,1,72,119
1175,6177,1,71,119
1176,6178,1,71,119
1177,6179,1,69,119
1178,6180,1,70,119
1179,6181,1,69,""
1180,6182,1,73,""
1181,6184,1,69,119
1182,6185,1,69,119
1183,6186,1,69,119
1184,6187,1,69,119
1185,6188,1,71,119
1186,6189,1,69,119
1187,6190,1,69,119
1188,6192,1,72,119
1189,6191,1,69,119
1190,6193,1,69,119
1191,6194,1,69,119
1192,6195,1,69,119
1193,6196,1,69,119
1194,6197,1,69,119
1195,6198,1,69,119
1196,6200,1,73,""
1197,6199,1,69,""
1198,6201,1,73,""
1199,6202,1,72,""
1200,6360,1,72,119
1201,6361,1,72,119
1202,6359,1,69,119
1203,6365,1,69,119
1204,6362,1,71,119
1205,6204,1,73,""
1206,6203,1,69,""
1207,6372,1,75,""
1208,6373,1,75,""
1209,6374,1,75,""
1210,6384,1,76,""
1211,6385,1,76,""
1212,6386,1,76,""
1213,6387,1,76,""
1214,6388,1,76,""
1215,6389,1,76,""
1216,6390,1,76,""
1217,6391,1,76,""
1218,6392,1,77,""
1219,6393,1,77,""
1220,6394,1,77,""
1221,6395,1,77,""
1222,6396,1,77,""
1223,6397,1,77,""
1224,6398,1,77,""
1225,6399,1,78,""
1226,6400,1,78,""
1227,6401,1,78,""
1228,6402,1,78,""
1229,6403,1,78,""
1230,6404,1,78,""
1231,6405,1,78,""
1232,6406,1,79,""
1233,6407,1,79,""
1234,6408,1,79,""
1235,6409,1,79,""
1236,6410,1,79,""
1237,6411,1,79,""
1238,6412,1,80,""
1239,6413,1,80,""
1240,6414,1,80,""
1241,6415,1,80,""
1242,6416,1,80,""
1243,6417,1,80,""
1244,6418,1,81,""
1245,6419,1,81,""
1246,6420,1,81,""
