"rownum","BaseItemTypesKey","ItemCurrentLevel","Experience"
426,5688,7,2302761
427,5688,8,3013120
428,5688,9,4368631
429,5688,10,5507508
430,5688,11,6875741
431,5688,12,8514079
432,5688,13,10470727
433,5688,14,14125911
434,5688,15,17143238
435,5688,16,24863364
436,5688,17,39921819
437,5688,18,65886037
438,5688,19,128346808
439,5688,20,339855551
440,5689,1,0
441,5689,2,3231
442,5689,3,12800
443,5689,4,40989
444,5689,5,100135
445,5689,6,211327
446,5689,7,405127
447,5689,8,725407
448,5689,9,1233246
449,5689,10,1787625
450,5689,11,2542674
451,5689,12,3559207
452,5689,13,5457809
453,5689,14,7421828
454,5689,15,9995559
455,5689,16,17606398
456,5689,17,31043282
457,5689,18,56093893
458,5689,19,99961281
459,5689,20,342039899
460,5691,1,0
461,5691,2,388734
462,5691,3,866171
463,5691,4,1449957
464,5691,5,2160316
465,5691,6,3515827
466,5691,7,4654704
467,5691,8,6022937
468,5691,9,7661275
469,5691,10,9617923
470,5691,11,13273107
471,5691,12,16290434
472,5691,13,19866666
473,5691,14,24098333
474,5691,15,26493411
475,5691,16,34914474
476,5691,17,51074457
477,5691,18,92244824
478,5691,19,179039272
479,5691,20,336444335
480,5692,1,0
481,5692,2,3231
482,5692,3,12800
483,5692,4,40989
484,5692,5,100135
485,5692,6,211327
486,5692,7,405127
487,5692,8,725407
488,5692,9,1233246
489,5692,10,1787625
490,5692,11,2542674
491,5692,12,3559207
492,5692,13,5457809
493,5692,14,7421828
494,5692,15,9995559
495,5692,16,17606398
496,5692,17,31043282
497,5692,18,56093893
498,5692,19,99961281
499,5692,20,342039899
500,5672,1,0
501,5672,2,49725
502,5672,3,145439
503,5672,4,315034
504,5672,5,514379
505,5672,6,800194
506,5672,7,1201538
507,5672,8,1755917
508,5672,9,2510966
509,5672,10,3527499
510,5672,11,5426101
511,5672,12,7390120
512,5672,13,9963851
513,5672,14,14640290
514,5672,15,17657617
515,5672,16,25480618
516,5672,17,40744826
517,5672,18,67017671
518,5672,19,129889945
519,5672,20,341913067
520,5673,1,0
521,5673,2,70
522,5673,3,378
523,5673,4,1932
524,5673,5,8599
525,5673,6,34646
526,5673,7,84371
527,5673,8,180085
528,5673,9,349680
529,5673,10,633439
530,5673,11,1087435
531,5673,12,1790563
532,5673,13,2851786
533,5673,14,4917656
534,5673,15,7424766
535,5673,16,13223702
536,5673,17,28307621
537,5673,18,56100356
538,5673,19,99970095
539,5673,20,342051651
540,5678,1,0
541,5678,2,70
542,5678,3,378
543,5678,4,1932
544,5678,5,8599
545,5678,6,34646
546,5678,7,84371
547,5678,8,180085
548,5678,9,349680
549,5678,10,633439
550,5678,11,1087435
551,5678,12,1790563
552,5678,13,2851786
553,5678,14,4917656
554,5678,15,7424766
555,5678,16,13223702
556,5678,17,28307621
557,5678,18,56100356
558,5678,19,99970095
559,5678,20,342051651
560,5693,1,0
561,5693,2,9569
562,5693,3,37758
563,5693,4,96904
564,5693,5,208096
565,5693,6,401896
566,5693,7,722176
567,5693,8,1081266
568,5693,9,1579774
569,5693,10,2261831
570,5693,11,3183608
571,5693,12,4911487
572,5693,13,6703256
573,5693,14,9056935
574,5693,15,12127847
575,5693,16,21223313
576,5693,17,37263203
577,5693,18,67080320
578,5693,19,129975376
579,5693,20,342026975
580,5694,1,0
581,5694,2,49725
582,5694,3,145439
583,5694,4,315034
584,5694,5,514379
585,5694,6,800194
586,5694,7,1201538
587,5694,8,1755917
588,5694,9,2510966
589,5694,10,3527499
590,5694,11,5426101
591,5694,12,7390120
592,5694,13,9963851
593,5694,14,14640290
594,5694,15,17657617
595,5694,16,25480618
596,5694,17,40744826
597,5694,18,67017671
598,5694,19,129889945
599,5694,20,341913067
600,5696,1,0
601,5696,2,9569
602,5696,3,37758
603,5696,4,96904
604,5696,5,208096
605,5696,6,401896
606,5696,7,722176
607,5696,8,1081266
608,5696,9,1579774
609,5696,10,2261831
610,5696,11,3183608
611,5696,12,4911487
612,5696,13,6703256
613,5696,14,9056935
614,5696,15,12127847
615,5696,16,21223313
616,5696,17,37263203
617,5696,18,67080320
618,5696,19,129975376
619,5696,20,342026975
620,5697,1,0
621,5697,2,49725
622,5697,3,145439
623,5697,4,315034
624,5697,5,514379
625,5697,6,800194
626,5697,7,1201538
627,5697,8,1755917
628,5697,9,2510966
629,5697,10,3527499
630,5697,11,5426101
631,5697,12,7390120
632,5697,13,9963851
633,5697,14,14640290
634,5697,15,17657617
635,5697,16,25480618
636,5697,17,40744826
637,5697,18,67017671
638,5697,19,129889945
639,5697,20,341913067
640,5698,1,0
641,5698,2,9569
642,5698,3,37758
643,5698,4,96904
644,5698,5,208096
645,5698,6,401896
646,5698,7,722176
647,5698,8,1081266
648,5698,9,1579774
649,5698,10,2261831
650,5698,11,3183608
651,5698,12,4911487
652,5698,13,6703256
653,5698,14,9056935
654,5698,15,12127847
655,5698,16,21223313
656,5698,17,37263203
657,5698,18,67080320
658,5698,19,129975376
659,5698,20,342026975
660,5700,1,0
661,5895,1,0
662,5699,1,0
663,5699,2,199345
664,5699,3,485160
665,5699,4,886504
666,5699,5,1440883
667,5699,6,1918320
668,5699,7,2502106
669,5699,8,3212465
670,5699,9,4567976
671,5699,10,5706853
672,5699,11,7075086
673,5699,12,8713424
674,5699,13,10670072
675,5699,14,14325256
676,5699,15,17342583
677,5699,16,25102578
678,5699,17,40240771
679,5699,18,66324596
680,5699,19,128944843
681,5699,20,340652931
682,5690,1,0
683,5690,2,3231
684,5690,3,12800
685,5690,4,40989
686,5690,5,100135
687,5690,6,211327
688,5690,7,405127
689,5690,8,725407
690,5690,9,1233246
691,5690,10,1787625
692,5690,11,2542674
693,5690,12,3559207
694,5690,13,5457809
695,5690,14,7421828
696,5690,15,9995559
697,5690,16,17606398
698,5690,17,31043282
699,5690,18,56093893
700,5690,19,99961281
701,5690,20,342039899
702,5701,1,0
703,5701,2,285815
704,5701,3,538410
705,5701,4,852804
706,5701,5,1241538
707,5701,6,1718975
708,5701,7,2302761
709,5701,8,3013120
710,5701,9,4368631
711,5701,10,5507508
712,5701,11,6875741
713,5701,12,8514079
714,5701,13,10470727
715,5701,14,14125911
716,5701,15,17143238
717,5701,16,24863364
718,5701,17,39921819
719,5701,18,65886037
720,5701,19,128346808
721,5701,20,339855551
722,5702,1,0
723,5702,2,3231
724,5702,3,12800
725,5702,4,40989
726,5702,5,100135
727,5702,6,211327
728,5702,7,405127
729,5702,8,725407
730,5702,9,1233246
731,5702,10,1787625
732,5702,11,2542674
733,5702,12,3559207
734,5702,13,5457809
735,5702,14,7421828
736,5702,15,9995559
737,5702,16,17606398
738,5702,17,31043282
739,5702,18,56093893
740,5702,19,99961281
741,5702,20,342039899
742,5703,1,0
743,5703,2,69833
744,5703,3,198382
745,5703,4,352935
746,5703,5,578309
747,5703,6,898981
748,5703,7,1346699
749,5703,8,1962017
750,5703,9,2796656
751,5703,10,4367416
752,5703,11,6001403
753,5703,12,8152433
754,5703,13,10964622
755,5703,14,14619806
756,5703,15,17637133
757,5703,16,25456038
758,5703,17,40712051
759,5703,18,66972606
760,5703,19,129828493
761,5703,20,341831131
762,5704,1,0
763,5704,2,3231
764,5704,3,12800
765,5704,4,40989
766,5704,5,100135
767,5704,6,211327
768,5704,7,405127
769,5704,8,725407
770,5704,9,1233246
771,5704,10,1787625
772,5704,11,2542674
773,5704,12,3559207
774,5704,13,5457809
775,5704,14,7421828
776,5704,15,9995559
777,5704,16,17606398
778,5704,17,31043282
779,5704,18,56093893
780,5704,19,99961281
781,5704,20,342039899
782,5705,1,0
783,5705,2,285815
784,5705,3,538410
785,5705,4,852804
786,5705,5,1241538
787,5705,6,1718975
788,5705,7,2302761
789,5705,8,3013120
790,5705,9,4368631
791,5705,10,5507508
792,5705,11,6875741
793,5705,12,8514079
794,5705,13,10470727
795,5705,14,14125911
796,5705,15,17143238
797,5705,16,24863364
798,5705,17,39921819
799,5705,18,65886037
800,5705,19,128346808
801,5705,20,339855551
802,5706,1,0
803,5706,2,285815
804,5706,3,538410
805,5706,4,852804
806,5706,5,1241538
807,5706,6,1718975
808,5706,7,2302761
809,5706,8,3013120
810,5706,9,4368631
811,5706,10,5507508
812,5706,11,6875741
813,5706,12,8514079
814,5706,13,10470727
815,5706,14,14125911
816,5706,15,17143238
817,5706,16,24863364
818,5706,17,39921819
819,5706,18,65886037
820,5706,19,128346808
821,5706,20,339855551
822,5707,1,0
823,5707,2,285815
824,5707,3,538410
825,5707,4,852804
826,5707,5,1241538
827,5707,6,1718975
828,5707,7,2302761
829,5707,8,3013120
830,5707,9,4368631
831,5707,10,5507508
832,5707,11,6875741
833,5707,12,8514079
834,5707,13,10470727
835,5707,14,14125911
836,5707,15,17143238
837,5707,16,24863364
838,5707,17,39921819
839,5707,18,65886037
840,5707,19,128346808
841,5707,20,339855551
842,5709,1,0
843,5709,2,70
844,5709,3,378
845,5709,4,1932
846,5709,5,8599
847,5709,6,34646
848,5709,7,84371
849,5709,8,180085
850,5709,9,349680
851,5709,10,633439
852,5709,11,1087435
853,5709,12,1790563
854,5709,13,2851786
855,5709,14,4917656
856,5709,15,7424766
857,5709,16,13223702
858,5709,17,28307621
859,5709,18,56100356
860,5709,19,99970095
861,5709,20,342051651
862,5710,1,0
863,5710,2,9569
864,5710,3,37758
865,5710,4,96904
866,5710,5,208096
867,5710,6,401896
868,5710,7,722176
869,5710,8,1081266
870,5710,9,1579774
871,5710,10,2261831
872,5710,11,3183608
873,5710,12,4911487
874,5710,13,6703256
875,5710,14,9056935
876,5710,15,12127847
877,5710,16,21223313
878,5710,17,37263203
879,5710,18,67080320
880,5710,19,129975376
881,5710,20,342026975
882,5711,1,0
883,5711,2,70
884,5711,3,378
885,5711,4,1932
886,5711,5,8599
887,5711,6,34646
888,5711,7,84371
889,5711,8,180085
890,5711,9,349680
891,5711,10,633439
892,5711,11,1087435
893,5711,12,1790563
894,5711,13,2851786
895,5711,14,4917656
896,5711,15,7424766
897,5711,16,13223702
898,5711,17,28307621
899,5711,18,56100356
900,5711,19,99970095
901,5711,20,342051651
902,5712,1,0
903,5712,2,3231
904,5712,3,12800
905,5712,4,40989
906,5712,5,100135
907,5712,6,211327
908,5712,7,405127
909,5712,8,725407
910,5712,9,1233246
911,5712,10,1787625
912,5712,11,2542674
913,5712,12,3559207
914,5712,13,5457809
915,5712,14,7421828
916,5712,15,9995559
917,5712,16,17606398
918,5712,17,31043282
919,5712,18,56093893
920,5712,19,99961281
921,5712,20,342039899
922,5713,1,0
923,5713,2,15249
924,5713,3,56766
925,5713,4,138749
926,5713,5,286717
927,5713,6,537274
928,5713,7,942360
929,5713,8,1390078
930,5713,9,2005396
931,5713,10,2840035
932,5713,11,4410795
933,5713,12,6044782
934,5713,13,8195812
935,5713,14,11008001
936,5713,15,16107361
937,5713,16,25508092
938,5713,17,40781458
939,5713,18,67068040
940,5713,19,129958630
941,5713,20,342004647
942,5714,1,0
943,5714,2,70
944,5714,3,378
945,5714,4,1932
946,5714,5,8599
947,5714,6,34646
948,5714,7,84371
949,5714,8,180085
950,5714,9,349680
951,5714,10,633439
952,5714,11,1087435
953,5714,12,1790563
954,5714,13,2851786
955,5714,14,4917656
956,5714,15,7424766
957,5714,16,13223702
958,5714,17,28307621
959,5714,18,56100356
960,5714,19,99970095
961,5714,20,342051651
962,5715,1,0
963,5715,2,3231
964,5715,3,12800
965,5715,4,40989
966,5715,5,100135
967,5715,6,211327
968,5715,7,405127
969,5715,8,725407
970,5715,9,1233246
971,5715,10,1787625
972,5715,11,2542674
973,5715,12,3559207
974,5715,13,5457809
975,5715,14,7421828
976,5715,15,9995559
977,5715,16,17606398
978,5715,17,31043282
979,5715,18,56093893
980,5715,19,99961281
981,5715,20,342039899
982,5716,1,0
983,5716,2,199345
984,5716,3,485160
985,5716,4,886504
986,5716,5,1440883
987,5716,6,1918320
988,5716,7,2502106
989,5716,8,3212465
990,5716,9,4567976
991,5716,10,5706853
992,5716,11,7075086
993,5716,12,8713424
994,5716,13,10670072
995,5716,14,14325256
996,5716,15,17342583
997,5716,16,25102578
998,5716,17,40240771
999,5716,18,66324596
1000,5716,19,128944843
1001,5716,20,340652931
1002,5717,1,0
1003,5717,2,15249
1004,5717,3,56766
1005,5717,4,138749
1006,5717,5,286717
1007,5717,6,537274
1008,5717,7,942360
1009,5717,8,1390078
1010,5717,9,2005396
1011,5717,10,2840035
1012,5717,11,4410795
1013,5717,12,6044782
1014,5717,13,8195812
1015,5717,14,11008001
1016,5717,15,16107361
1017,5717,16,25508092
1018,5717,17,40781458
1019,5717,18,67068040
1020,5717,19,129958630
1021,5717,20,342004647
1022,5718,1,0
1023,5718,2,70
1024,5718,3,378
1025,5718,4,1932
1026,5718,5,8599
1027,5718,6,34646
1028,5718,7,84371
1029,5718,8,180085
1030,5718,9,349680
1031,5718,10,633439
1032,5718,11,1087435
1033,5718,12,1790563
1034,5718,13,2851786
1035,5718,14,4917656
1036,5718,15,7424766
1037,5718,16,13223702
1038,5718,17,28307621
1039,5718,18,56100356
1040,5718,19,99970095
1041,5718,20,342051651
1042,5719,1,0
1043,5719,2,841
1044,5719,3,3940
1045,5719,4,11373
1046,5719,5,34268
1047,5719,6,83993
1048,5719,7,179707
1049,5719,8,349302
1050,5719,9,633061
1051,5719,10,1087057
1052,5719,11,1790185
1053,5719,12,2851408
1054,5719,13,4917278
1055,5719,14,7424388
1056,5719,15,9998119
1057,5719,16,17609470
1058,5719,17,31047378
1059,5719,18,56099525
1060,5719,19,99968961
1061,5719,20,342050139
1062,5720,1,0
1063,5720,2,70
1064,5720,3,378
1065,5720,4,1932
1066,5720,5,8599
1067,5720,6,34646
1068,5720,7,84371
1069,5720,8,180085
1070,5720,9,349680
1071,5720,10,633439
1072,5720,11,1087435
1073,5720,12,1790563
1074,5720,13,2851786
1075,5720,14,4917656
1076,5720,15,7424766
1077,5720,16,13223702
1078,5720,17,28307621
1079,5720,18,56100356
1080,5720,19,99970095
1081,5720,20,342051651
1082,5721,1,0
1083,5721,2,199345
1084,5721,3,485160
1085,5721,4,886504
1086,5721,5,1440883
1087,5721,6,1918320
1088,5721,7,2502106
1089,5721,8,3212465
1090,5721,9,4567976
1091,5721,10,5706853
1092,5721,11,7075086
1093,5721,12,8713424
1094,5721,13,10670072
1095,5721,14,14325256
1096,5721,15,17342583
1097,5721,16,25102578
1098,5721,17,40240771
1099,5721,18,66324596
1100,5721,19,128944843
1101,5721,20,340652931
1102,5722,1,0
1103,5722,2,199345
1104,5722,3,485160
1105,5722,4,886504
1106,5722,5,1440883
1107,5722,6,1918320
1108,5722,7,2502106
1109,5722,8,3212465
1110,5722,9,4567976
1111,5722,10,5706853
1112,5722,11,7075086
1113,5722,12,8713424
1114,5722,13,10670072
1115,5722,14,14325256
1116,5722,15,17342583
1117,5722,16,25102578
1118,5722,17,40240771
1119,5722,18,66324596
1120,5722,19,128944843
1121,5722,20,340652931
1122,5723,1,0
1123,5723,2,70
1124,5723,3,378
1125,5723,4,1932
1126,5723,5,8599
1127,5723,6,34646
1128,5723,7,84371
1129,5723,8,180085
1130,5723,9,349680
1131,5723,10,633439
1132,5723,11,1087435
1133,5723,12,1790563
1134,5723,13,2851786
1135,5723,14,4917656
1136,5723,15,7424766
1137,5723,16,13223702
1138,5723,17,28307621
1139,5723,18,56100356
1140,5723,19,99970095
1141,5723,20,342051651
1142,5725,1,0
1143,5725,2,252595
1144,5725,3,566989
1145,5725,4,955723
1146,5725,5,1433160
1147,5725,6,2016946
1148,5725,7,2727305
1149,5725,8,4082816
1150,5725,9,5221693
1151,5725,10,6589926
1152,5725,11,8228264
1153,5725,12,10184912
1154,5725,13,13840096
1155,5725,14,16857423
1156,5725,15,20433655
1157,5725,16,29598386
1158,5725,17,47459814
1159,5725,18,93492200
1160,5725,19,180740239
1161,5725,20,338712291
1162,5726,1,0
1163,5726,2,69833
1164,5726,3,198382
1165,5726,4,352935
1166,5726,5,578309
1167,5726,6,898981
1168,5726,7,1346699
1169,5726,8,1962017
1170,5726,9,2796656
1171,5726,10,4367416
1172,5726,11,6001403
1173,5726,12,8152433
1174,5726,13,10964622
1175,5726,14,14619806
1176,5726,15,17637133
1177,5726,16,25456038
1178,5726,17,40712051
1179,5726,18,66972606
1180,5726,19,129828493
1181,5726,20,341831131
1182,5727,1,0
1183,5727,2,118383
1184,5727,3,294199
1185,5727,4,548260
1186,5727,5,907350
1187,5727,6,1405858
1188,5727,7,2087915
1189,5727,8,3009692
1190,5727,9,4737571
1191,5727,10,5876448
1192,5727,11,7244681
1193,5727,12,8883019
1194,5727,13,10839667
1195,5727,14,14494851
1196,5727,15,17512178
1197,5727,16,25306092
1198,5727,17,40512123
1199,5727,18,66697705
1200,5727,19,129453628
1201,5727,20,341331311
1202,5728,1,0
1203,5728,2,285815
1204,5728,3,538410
1205,5728,4,852804
1206,5728,5,1241538
1207,5728,6,1718975
1208,5728,7,2302761
1209,5728,8,3013120
1210,5728,9,4368631
1211,5728,10,5507508
1212,5728,11,6875741
1213,5728,12,8514079
1214,5728,13,10470727
1215,5728,14,14125911
1216,5728,15,17143238
1217,5728,16,24863364
1218,5728,17,39921819
1219,5728,18,65886037
1220,5728,19,128346808
1221,5728,20,339855551
1222,5729,1,0
1223,5729,2,69833
1224,5729,3,198382
1225,5729,4,352935
1226,5729,5,578309
1227,5729,6,898981
1228,5729,7,1346699
1229,5729,8,1962017
1230,5729,9,2796656
1231,5729,10,4367416
1232,5729,11,6001403
1233,5729,12,8152433
1234,5729,13,10964622
1235,5729,14,14619806
1236,5729,15,17637133
1237,5729,16,25456038
1238,5729,17,40712051
1239,5729,18,66972606
1240,5729,19,129828493
1241,5729,20,341831131
1242,5730,1,0
1243,5730,2,199345
1244,5730,3,485160
1245,5730,4,886504
1246,5730,5,1440883
1247,5730,6,1918320
1248,5730,7,2502106
1249,5730,8,3212465
1250,5730,9,4567976
1251,5730,10,5706853
1252,5730,11,7075086
1253,5730,12,8713424
1254,5730,13,10670072
1255,5730,14,14325256
1256,5730,15,17342583
1257,5730,16,25102578
1258,5730,17,40240771
1259,5730,18,66324596
1260,5730,19,128944843
1261,5730,20,340652931
1262,5731,1,0
1263,5731,2,118383
1264,5731,3,294199
1265,5731,4,548260
1266,5731,5,907350
1267,5731,6,1405858
1268,5731,7,2087915
1269,5731,8,3009692
1270,5731,9,4737571
1271,5731,10,5876448
1272,5731,11,7244681
1273,5731,12,8883019
1274,5731,13,10839667
1275,5731,14,14494851
1276,5731,15,17512178
1277,5731,16,25306092
1278,5731,17,40512123
1279,5731,18,66697705
1280,5731,19,129453628
1281,5731,20,341331311
1282,5732,1,0
1283,5732,2,118383
1284,5732,3,294199
1285,5732,4,548260
1286,5732,5,907350
1287,5732,6,1405858
1288,5732,7,2087915
1289,5732,8,3009692
