"rownum","BaseItemType","i32","i32"
184,2207,125,217
185,1055,110,217
186,429,10,200
187,1699,125,217
188,1698,110,217
189,2015,115,200
190,740,90,62
191,1145,110,270
192,414,75,200
193,622,110,131
194,2241,125,200
195,1553,95,131
196,1119,95,0
197,1886,120,220
198,1644,100,131
199,1641,125,62
200,1605,120,0
201,2050,110,205
202,2185,120,205
203,2183,120,271
204,2056,125,270
205,1664,0,271
206,1751,110,200
207,415,95,131
208,452,100,200
209,447,95,200
210,445,25,62
211,432,95,200
212,1576,110,217
213,1577,125,217
214,1831,135,200
215,687,80,131
216,2014,120,200
217,2324,110,217
218,2323,125,217
219,680,100,200
220,832,100,131
221,757,95,200
222,1889,95,131
223,1640,110,131
224,1165,125,131
225,943,125,131
226,939,120,131
227,2187,125,0
228,1645,125,131
229,448,90,62
230,1877,130,200
231,1879,0,0
232,1913,110,217
233,1917,125,217
234,419,80,0
235,690,90,131
236,2097,110,217
237,2096,125,217
238,2295,0,0
239,2052,125,205
240,1890,115,205
241,1591,110,217
242,1592,125,217
243,2250,120,270
244,2249,125,270
245,1230,125,217
246,2111,110,217
247,2110,125,217
248,444,90,0
249,2347,110,217
250,2346,125,217
251,1124,90,131
252,1127,100,131
253,1122,90,131
254,1125,125,131
255,1123,80,131
256,1126,85,200
257,738,75,0
258,743,75,0
259,1730,95,0
260,1054,125,0
261,451,65,0
262,739,75,0
263,1035,90,0
264,726,90,131
265,764,125,131
266,1642,130,220
267,686,95,62
268,453,80,0
269,689,80,62
270,1140,110,131
271,742,90,131
272,636,110,131
273,1151,110,217
274,1802,110,217
275,1797,125,217
276,2188,0,220
277,431,35,62
278,786,120,131
279,423,15,62
280,848,110,131
281,788,120,200
282,1120,110,131
283,744,75,131
284,688,90,131
285,836,110,131
286,1095,125,217
287,422,90,200
288,2189,0,0
289,1136,110,131
290,1022,120,200
291,942,125,131
292,1135,100,131
293,441,120,131
294,1639,115,160
295,838,100,0
296,839,100,131
297,741,95,131
298,623,95,131
299,1837,0,220
300,624,95,0
301,1643,130,0
302,837,100,131
303,724,90,131
304,1094,125,131
305,1056,110,217
306,1143,115,0
307,1144,95,62
308,1142,110,131
309,1131,95,0
310,1139,125,0
311,1141,90,0
312,1745,100,131
313,1137,105,200
314,1928,110,217
315,1932,125,217
316,2412,0,269
317,2410,125,200
318,2411,125,269
319,2408,0,200
320,2409,125,200
321,2376,0,269
322,430,70,131
323,1133,125,131
324,2282,115,0
325,2155,125,270
326,2392,0,0
327,2407,125,269
328,2143,125,200
329,1148,125,200
330,2391,125,269
331,2390,125,269
332,2277,120,200
333,1134,100,131
334,2288,125,200
335,2389,135,200
336,2291,120,200
337,1652,120,131
338,1755,125,200
339,1158,95,220
340,1159,130,200
341,2280,115,200
342,2293,135,200
343,2281,115,200
344,1878,125,131
345,2144,150,270
346,2284,125,200
347,2292,120,200
348,2283,0,271
349,2017,120,271
350,1160,100,200
351,2075,0,0
352,2074,0,0
353,2073,0,0
354,2072,130,0
355,2290,0,0
356,1658,115,131
357,2190,0,0
358,842,90,220
359,1801,110,217
360,1796,125,217
361,649,100,131
362,835,120,131
363,834,100,131
364,1900,0,0
365,427,25,62
366,2289,115,0
367,1713,110,217
368,1714,125,217
369,2154,120,270
370,1756,120,200
371,450,55,62
372,1121,110,217
373,1138,85,160
374,1636,100,62
375,998,110,131
376,721,70,131
377,858,110,131
378,1164,100,160
379,2406,0,269
380,720,80,0
381,725,90,131
382,1875,110,131
383,443,90,0
384,449,70,62
385,2287,0,0
386,2286,0,0
387,2285,0,0
388,467,0,0
389,750,200,200
390,846,0,0
391,2224,320,411
392,2229,180,272
393,2228,150,189
394,2219,130,91
395,2218,100,133
396,2221,80,52
397,2226,80,161
398,2223,230,244
399,2220,80,52
400,2222,250,184
401,2225,180,272
402,685,100,0
403,632,60,0
404,501,40,0
405,2200,320,411
406,2206,180,272
407,2205,150,189
408,2194,100,133
409,2195,130,91
410,2197,80,52
411,2203,80,161
412,2199,230,244
413,2196,80,52
414,2198,250,184
415,2201,180,272
416,2252,180,0
417,2253,180,0
418,2254,130,0
419,2256,80,0
420,2255,80,0
421,2257,250,0
422,2258,210,0
423,915,150,0
424,436,15,62
425,2260,180,340
426,2259,130,145
427,2262,80,100
428,2261,80,100
429,2263,250,275
430,2264,275,407
431,1696,320,411
432,1705,180,272
433,986,130,0
434,988,80,0
435,990,160,0
436,987,80,0
437,989,250,0
438,1703,180,272
439,1700,150,189
440,1704,180,0
441,1701,100,91
442,1691,130,133
443,1693,80,52
444,1702,80,161
445,1695,230,244
446,1692,80,52
447,1694,250,184
448,1157,150,0
449,1152,100,0
450,1154,80,0
451,1156,110,0
452,1153,80,0
453,1155,250,0
454,639,160,131
455,638,150,131
456,637,160,131
457,2049,320,650
458,2275,175,234
459,2126,130,145
460,2128,80,100
461,2131,190,340
462,2127,80,100
463,2129,250,275
464,388,70,97
465,887,250,407
466,457,85,131
467,568,110,88
468,567,70,42
469,493,90,62
470,566,70,42
471,565,215,136
472,376,50,62
473,375,50,0
474,1992,0,0
475,1990,0,0
476,1986,0,0
477,1988,0,0
478,1987,0,0
479,1989,0,0
480,1991,0,0
481,826,320,510
482,459,195,131
483,2278,150,0
484,564,110,88
485,563,70,42
486,486,175,200
487,562,70,42
488,561,215,136
489,1166,0,0
490,674,0,0
491,1951,0,0
492,1953,0,0
493,1033,320,411
494,1037,180,272
495,1044,180,272
496,1770,180,478
497,1051,150,189
498,1028,130,133
499,1030,80,52
500,1038,80,161
501,1032,230,244
502,1029,80,52
503,1031,250,184
504,2132,180,0
505,985,220,0
506,983,150,0
507,984,120,0
508,392,65,97
509,925,65,0
510,460,15,28
511,2113,640,489
512,2121,300,377
513,2115,200,266
514,2116,260,181
515,2118,160,106
516,2122,160,322
517,2120,360,544
518,2117,160,106
519,2119,500,370
520,2114,460,489
521,2193,0,200
522,777,240,200
523,433,90,200
524,833,160,303
525,1076,190,0
526,1254,0,0
527,1253,0,0
528,1252,0,0
529,1251,0,0
530,1250,0,0
531,1249,0,0
532,1248,0,0
533,1073,175,165
534,2146,100,0
535,1856,80,97
536,506,0,0
537,505,0,0
538,504,0,0
539,503,0,0
540,527,0,0
541,526,0,0
542,525,0,0
543,524,0,0
544,523,0,0
545,522,0,0
546,517,0,0
547,516,0,0
548,515,0,0
549,514,0,0
550,588,0,305
551,587,0,305
552,586,0,200
553,585,0,200
554,2057,0,0
555,2058,0,0
556,2060,0,0
557,2062,0,0
558,2061,0,0
559,2063,0,0
560,2166,180,338
561,1891,110,234
562,1195,0,0
563,1196,0,0
564,1190,0,0
565,1192,0,0
566,1194,0,0
567,1191,0,0
568,1193,0,0
569,1744,160,165
570,1615,110,131
571,1746,130,0
572,1748,80,0
573,1747,80,0
574,1749,250,0
575,438,40,62
576,1058,210,200
577,865,130,113
578,867,80,65
579,866,80,65
580,868,250,229
581,1091,300,407
582,643,110,88
583,645,70,42
584,644,70,42
585,647,0,338
586,646,215,136
587,648,100,407
588,1075,190,0
589,746,190,200
590,931,90,97
591,1847,0,0
592,1846,0,0
593,1845,0,0
594,1823,0,0
595,1822,0,0
596,829,175,165
597,1637,150,97
598,390,130,97
599,1092,130,0
600,1680,175,0
601,1811,130,0
602,1813,80,0
603,1812,80,0
604,1814,250,0
605,1937,640,0
606,1941,360,0
607,1939,300,0
608,1940,200,0
609,1933,260,0
610,1935,160,0
611,1942,160,0
612,1938,460,0
613,1934,160,0
614,1936,500,0
615,710,0,0
616,706,0,0
617,1966,0,0
618,1959,0,0
619,1078,190,0
620,399,225,165
621,2276,120,166
622,397,200,0
623,628,80,0
624,627,80,0
625,626,80,0
626,625,80,0
627,775,190,200
628,1564,320,411
629,1572,180,272
630,1573,180,272
631,2045,180,0
632,1578,150,189
633,1574,180,0
634,1570,100,91
635,1566,130,133
636,1568,80,52
637,1575,80,161
638,1565,230,244
639,1567,80,52
640,1569,250,184
641,1594,640,821
642,1603,360,544
643,2047,360,0
644,1602,300,377
645,1604,360,0
646,1600,200,181
647,1596,260,266
648,1598,160,106
649,1601,160,322
650,1595,460,489
651,1597,160,106
652,1599,500,370
653,386,75,165
654,759,0,0
655,761,0,0
656,760,0,0
657,762,0,0
658,518,130,165
659,1826,0,0
660,1828,0,0
661,1827,0,0
662,1829,0,0
663,395,90,0
664,571,300,510
665,657,190,338
666,479,220,338
667,616,180,338
668,1753,320,0
669,630,200,338
670,1849,150,165
671,556,0,0
672,552,130,113
673,535,95,113
674,548,0,0
675,544,0,0
676,539,130,113
677,531,120,113
678,1810,320,0
679,555,0,0
680,551,80,65
681,536,60,65
682,547,0,0
683,543,0,0
684,540,80,65
685,530,80,65
686,491,150,131
687,722,110,200
688,650,150,338
689,554,0,0
690,550,80,65
691,534,60,65
692,546,0,0
693,542,0,0
694,538,80,65
695,529,80,65
696,553,0,0
697,549,250,229
698,533,190,229
699,545,0,0
700,541,0,0
701,537,250,229
702,528,240,229
703,532,335,0
704,2303,0,0
705,2055,150,0
706,2305,0,330
707,2306,0,0
708,2308,0,0
709,2307,0,0
710,2309,0,0
711,1173,0,0
712,1168,0,0
713,1170,0,0
714,1172,0,0
715,1169,0,0
716,1171,0,0
717,1632,130,113
718,1634,80,65
719,1633,80,65
720,1635,250,229
721,1180,0,0
722,1175,0,0
723,1177,0,0
724,1179,0,0
725,1176,0,0
726,1178,0,0
727,1848,150,0
728,1005,80,0
729,1894,170,337
730,435,70,62
731,502,0,0
732,596,180,200
733,1077,190,0
734,2317,320,411
735,2319,180,272
736,2318,180,272
737,2320,150,189
738,2312,130,91
739,2311,100,133
740,2314,80,52
741,2322,80,161
742,2316,230,244
743,2313,80,52
744,2315,250,184
745,1079,260,510
746,472,0,0
747,465,35,50
748,1087,50,97
749,914,150,0
750,1089,40,97
751,1187,0,0
752,1188,0,0
753,1182,0,0
754,1184,0,0
755,1186,0,0
756,1183,0,0
757,1185,0,0
758,492,0,0
759,619,160,131
760,490,0,0
761,679,310,510
762,2016,0,0
763,1000,100,0
764,1002,80,0
765,2145,280,0
766,1004,310,0
767,1001,80,0
768,1003,250,0
769,853,0,303
770,454,155,338
771,737,190,338
772,736,190,338
773,732,130,113
774,776,150,200
775,734,80,65
776,487,160,131
777,733,80,65
778,735,250,229
779,1839,130,160
780,1841,80,110
781,1840,80,110
782,1842,250,300
783,464,25,50
784,2039,130,0
785,2041,80,0
786,2038,230,0
787,2040,80,0
788,2042,250,0
789,1059,320,411
790,1025,180,272
791,1809,180,0
792,1052,150,189
793,1046,130,133
794,1048,80,52
795,1026,80,161
796,1050,230,244
797,1047,80,52
798,1049,250,184
799,631,0,0
800,752,0,0
801,753,0,0
802,763,0,0
803,751,0,0
804,511,0,0
805,510,140,165
806,513,125,97
807,507,75,97
808,1096,100,113
809,1098,80,65
810,1100,230,303
811,1097,80,65
812,1099,250,229
813,1206,180,0
814,950,80,0
815,1974,0,0
816,1972,0,0
817,1968,0,0
818,1970,0,0
819,1969,0,0
820,1971,0,0
821,1973,0,0
822,1009,100,0
823,1011,80,0
824,1010,80,0
825,1012,250,0
826,1014,30,0
827,1013,30,0
828,913,150,0
829,400,0,0
830,885,320,650
831,816,0,0
832,809,0,0
833,811,0,0
834,810,0,0
835,812,0,0
836,1247,190,405
837,878,220,40
838,729,0,0
839,730,0,0
840,728,0,0
841,957,0,0
842,959,0,0
843,961,0,0
844,958,0,0
845,960,0,0
846,401,0,0
847,1785,640,821
848,944,0,0
849,1800,360,544
850,2018,360,0
851,1793,300,377
852,1805,200,181
853,1779,260,266
854,1781,160,106
855,1808,160,322
856,1788,460,489
857,1780,160,106
858,1782,500,370
859,1614,270,650
860,1838,300,580
861,458,85,131
862,2124,185,338
863,1876,160,0
864,1858,80,165
865,662,130,88
866,664,80,42
867,488,70,62
868,2123,230,0
869,663,80,42
870,665,250,136
871,912,150,0
872,747,100,97
873,1904,320,411
874,1914,180,272
875,1916,180,272
876,1912,150,189
877,1906,100,91
878,1907,130,133
879,1909,80,52
880,1915,80,161
881,1905,230,244
882,1910,80,52
883,1908,250,184
884,2365,0,476
885,2366,0,234
886,2361,130,166
887,2363,80,97
888,2279,80,200
889,2362,80,97
890,2364,250,338
891,813,0,0
892,797,0,0
893,799,0,0
894,798,0,0
895,800,0,0
896,1955,0,0
897,1957,0,0
898,1956,0,0
899,1958,0,0
900,1961,0,0
901,1963,0,0
902,1962,0,0
903,1964,0,0
904,635,0,0
905,634,0,0
906,633,0,0
907,385,55,97
908,1616,0,0
909,1631,210,338
910,1619,0,0
911,1621,0,0
912,1620,0,0
913,1622,0,0
914,877,290,407
915,723,125,165
916,1653,130,113
917,1655,80,65
918,1657,160,303
919,1654,80,65
920,1656,250,229
921,1834,290,0
922,2133,100,0
923,2134,130,145
924,2136,80,100
925,2135,80,100
926,2137,250,275
927,1740,130,0
928,1742,80,0
929,1741,80,0
930,1743,250,0
931,2085,320,244
932,2094,180,272
933,2093,150,189
934,2087,100,133
935,2088,130,91
936,2089,80,52
937,2098,80,161
938,2092,180,272
939,2086,230,411
940,2090,80,52
941,2091,250,184
942,756,390,510
943,672,0,0
944,793,130,113
945,795,80,65
946,794,80,65
947,796,250,229
948,945,0,0
949,599,0,0
950,2192,0,653
951,478,270,338
952,410,220,0
953,778,130,88
954,780,80,42
955,483,175,131
956,1034,80,97
957,779,80,42
958,781,250,136
959,2294,0,0
960,1106,0,0
961,1101,0,0
962,1103,0,0
963,1105,0,0
964,1102,0,0
965,1104,0,0
966,946,0,0
967,2274,0,236
968,962,0,234
969,964,0,131
970,966,0,0
971,2271,100,0
972,963,0,131
973,965,0,441
974,932,100,0
975,1607,180,338
976,1623,180,338
977,1651,160,165
978,949,0,0
979,977,0,331
980,979,0,155
981,981,0,0
982,978,0,155
983,980,0,504
984,621,0,0
985,883,150,165
986,748,160,200
987,2331,640,821
988,2332,300,377
989,2326,260,181
990,2325,200,266
991,2328,160,106
992,2333,160,322
993,2330,460,489
994,2327,160,106
995,2329,500,370
996,1072,175,165
997,471,70,50
998,1733,130,0
999,1735,80,0
1000,1737,320,580
1001,1734,80,0
1002,1736,250,0
1003,982,180,272
1004,396,200,0
1005,731,60,97
1006,1579,320,411
1007,1587,180,272
1008,1588,180,272
1009,2046,180,0
1010,1593,150,189
1011,1589,180,0
1012,1585,100,91
1013,1581,130,133
1014,1583,80,52
1015,1590,80,161
1016,1580,230,244
1017,1582,80,52
1018,1584,250,184
1019,880,320,510
1020,477,280,480
1021,402,220,0
1022,1130,210,200
1023,658,130,113
1024,660,80,65
1025,482,120,131
1026,2080,180,0
1027,659,80,65
1028,661,250,229
1029,745,200,338
1030,1666,80,165
1031,1690,100,0
1032,2248,180,338
1033,2247,210,338
1034,2251,150,235
1035,2242,130,145
1036,2244,80,100
1037,2243,80,100
1038,2245,250,275
1039,2246,210,407
1040,1115,320,411
1041,1150,180,272
1042,1228,180,272
1043,1208,150,189
1044,1232,100,91
1045,1215,130,133
1046,1217,80,52
1047,1147,80,161
1048,384,95,97
1049,1219,230,244
1050,1216,80,52
1051,1218,250,184
1052,825,320,407
1053,814,0,0
1054,801,0,0
1055,803,0,0
1056,802,0,0
1057,804,0,0
1058,620,180,407
1059,2099,320,244
1060,2108,180,272
1061,2107,150,189
1062,2101,100,133
1063,2102,130,91
1064,2104,80,52
1065,2112,80,161
1066,2106,180,272
1067,2100,230,411
1068,2103,80,52
1069,2105,250,184
1070,383,65,97
1071,382,65,97
1072,907,150,165
1073,1023,100,91
1074,852,220,407
1075,670,0,0
1076,1681,0,0
1077,1683,0,0
1078,1682,0,0
1079,1684,0,0
1080,470,0,0
1081,1606,0,0
1082,1880,130,0
1083,1882,80,0
1084,1883,80,0
1085,1881,250,0
1086,1609,0,0
1087,1611,0,0
1088,1613,0,0
1089,1610,0,0
1090,1612,0,0
1091,2340,320,411
1092,2342,180,272
1093,2341,180,272
1094,2343,150,189
1095,2335,130,91
1096,2334,100,133
1097,2337,80,52
1098,2345,80,161
1099,2339,230,244
1100,2336,80,52
1101,2338,250,184
1102,1066,0,0
1103,1060,0,0
1104,1062,0,0
1105,1040,0,0
1106,1042,0,0
1107,1041,0,0
1108,1064,0,0
1109,1036,100,0
1110,1061,0,0
1111,1063,0,0
1112,1670,150,0
1113,381,30,97
1114,380,0,0
1115,411,50,97
1116,1896,170,160
1117,1759,130,145
1118,1761,80,100
1119,1760,80,100
1120,1762,250,275
1121,463,20,50
1122,439,25,62
1123,911,150,0
1124,727,115,97
1125,854,0,0
1126,1559,130,113
1127,1561,80,65
1128,1558,160,165
1129,1560,80,65
1130,1562,250,229
1131,1767,50,0
1132,1897,170,280
1133,1763,80,0
1134,1765,80,0
1135,1764,80,0
1136,1766,250,0
1137,1835,0,420
1138,924,320,0
1139,831,150,0
1140,696,130,0
1141,698,80,0
1142,489,175,0
1143,697,80,0
1144,699,250,0
1145,910,150,0
1146,1832,150,0
1147,765,130,88
1148,767,80,42
1149,766,80,42
1150,768,250,136
1151,1754,320,0
1152,480,220,338
1153,495,220,0
1154,1638,210,0
1155,712,130,113
1156,714,80,65
1157,494,120,131
1158,713,80,65
1159,715,250,229
1160,859,300,0
1161,749,120,200
1162,2147,130,145
1163,2149,80,100
1164,2148,80,100
1165,2150,250,275
1166,594,180,200
1167,1815,0,0
1168,640,90,131
1169,641,90,131
1170,374,0,0
1171,1114,320,411
1172,1149,180,272
1173,1227,180,272
1174,1207,150,189
1175,1231,100,91
1176,1210,130,133
1177,1212,80,52
1178,1146,80,161
1179,379,95,97
1180,1214,230,244
1181,1211,80,52
1182,1213,250,184
1183,1113,640,0
1184,1229,360,0
1185,1209,300,0
1186,1233,200,0
1187,1220,260,0
1188,1222,160,0
1189,1224,460,0
1190,1221,160,0
1191,1223,500,0
1192,1039,90,0
1193,921,75,97
1194,1008,250,407
1195,1650,310,580
1196,1646,130,145
1197,1648,80,100
1198,1647,80,100
1199,1649,250,275
1200,1784,320,411
1201,1790,180,272
1202,1893,180,0
1203,1792,150,189
1204,1804,100,91
1205,1775,130,133
1206,1777,80,52
1207,1807,80,161
1208,1787,230,244
1209,1799,180,272
1210,1776,80,52
1211,1778,250,184
1212,651,130,97
1213,1085,40,0
1214,372,140,0
1215,2161,130,145
1216,2163,80,100
1217,2162,80,100
1218,2164,250,275
1219,2160,275,650
1220,1080,120,88
1221,1082,70,42
1222,1081,70,42
1223,1083,220,136
1224,474,0,0
1225,475,0,0
1226,817,0,0
1227,818,0,0
1228,819,0,0
1229,2002,0,0
1230,2001,0,0
1231,1995,0,0
1232,1996,0,0
1233,1998,0,0
1234,1997,0,0
1235,1999,0,0
1236,2000,0,0
1237,888,250,0
1238,1944,130,145
1239,1946,80,100
1240,1945,80,100
1241,1947,250,275
1242,947,0,0
1243,967,0,234
1244,969,0,131
1245,971,0,0
1246,968,0,131
1247,970,0,441
1248,461,120,131
1249,485,80,62
1250,1057,200,338
1251,851,200,0
1252,1818,0,0
1253,1820,0,0
1254,1819,0,0
1255,1821,0,0
1256,841,290,407
1257,774,150,200
1258,1129,190,200
1259,1950,160,235
1260,773,80,97
1261,1868,340,0
1262,1870,190,340
1263,1866,165,340
1264,1872,165,0
1265,1867,165,340
1266,1859,0,166
1267,1860,130,270
1268,1862,80,166
1269,1871,95,200
1270,1861,80,166
1271,1863,250,478
1272,769,80,113
1273,771,80,65
1274,2125,320,580
1275,1857,175,0
1276,770,80,65
1277,772,250,229
1278,2067,0,0
1279,2069,0,0
1280,2068,0,0
1281,2070,0,0
1282,2065,0,0
1283,1203,0,0
1284,1204,0,0
1285,1198,0,0
1286,1200,0,0
1287,1202,0,0
1288,1199,0,0
1289,1201,0,0
1290,473,0,0
1291,906,220,0
1292,389,80,97
1293,882,0,0
1294,920,95,97
1295,2354,640,821
1296,2355,300,377
1297,2349,260,181
1298,2348,200,266
1299,2351,160,106
1300,2356,160,322
1301,2353,460,489
1302,2350,160,106
1303,2352,500,370
1304,595,180,200
1305,1093,90,110
1306,997,30,0
1307,996,30,0
1308,995,60,0
1309,991,60,0
1310,993,50,0
1311,992,50,0
1312,994,175,0
1313,572,350,510
1314,2022,130,145
1315,2024,80,100
1316,2023,80,100
1317,2025,250,275
1318,2026,250,407
1319,754,150,407
1320,656,200,338
1321,755,150,165
1322,393,250,165
1323,652,130,113
1324,654,80,65
1325,653,80,65
1326,655,250,229
1327,847,0,0
1328,440,95,0
1329,881,90,0
1330,1830,90,0
1331,1844,100,0
1332,873,325,0
1333,874,130,0
1334,871,80,0
1335,872,80,0
1336,870,250,0
1337,398,0,0
1338,1738,200,338
1339,2140,200,338
1340,2139,60,97
1341,1053,100,91
1342,884,150,165
1343,1895,0,0
1344,909,150,0
1345,2168,0,0
1346,2170,0,0
1347,2171,0,0
1348,2173,0,0
1349,2172,0,0
1350,2174,0,0
1351,1659,0,0
1352,1661,0,0
1353,1660,0,0
1354,1662,0,0
1355,1663,0,0
1356,593,120,200
1357,2010,0,0
1358,2012,0,0
1359,2011,0,0
1360,2006,0,0
1361,2005,0,0
1362,2008,0,0
1363,2007,0,0
1364,2009,0,0
1365,2138,190,0
1366,2048,0,0
1367,508,0,0
1368,1671,0,0
1369,1674,0,0
1370,1918,320,411
1371,1929,180,272
1372,1931,180,272
1373,1927,150,189
1374,1920,100,91
1375,1921,100,0
1376,1922,130,133
1377,1924,80,52
1378,1930,80,161
1379,1919,230,244
1380,1925,80,52
1381,1923,250,184
1382,2373,180,338
1383,2374,0,234
1384,2368,0,166
1385,2370,0,97
1386,2369,0,97
1387,2371,0,338
1388,1676,0,0
1389,1679,0,0
1390,1685,0,0
1391,1687,0,0
1392,1689,0,0
1393,1686,0,0
1394,1688,0,0
1395,999,170,338
1396,2051,170,405
1397,2019,170,338
1398,1854,80,97
1399,1850,130,113
1400,1852,80,65
1401,1851,80,65
1402,1853,250,229
1403,918,0,0
1404,902,220,0
1405,894,75,97
1406,897,130,0
1407,899,80,0
1408,898,80,0
1409,900,250,0
1410,895,55,0
1411,901,200,0
1412,893,130,0
1413,891,80,0
1414,892,80,0
1415,890,250,0
1416,926,0,0
1417,928,0,0
1418,896,80,97
1419,930,0,0
1420,927,0,0
1421,929,0,0
1422,815,0,0
1423,805,0,0
1424,807,0,0
1425,806,0,0
1426,808,0,0
1427,1163,110,165
1428,709,0,0
1429,705,0,0
1430,2043,340,650
1431,886,275,338
1432,1235,190,200
1433,1241,210,338
1434,1045,175,303
1435,879,160,113
1436,1554,130,0
1437,1556,80,65
1438,840,150,131
1439,1555,80,65
1440,1557,250,229
1441,830,320,0
1442,481,195,0
1443,824,190,0
1444,820,120,113
1445,822,70,65
1446,821,70,65
1447,823,220,229
1448,1669,200,0
1449,387,65,97
1450,394,60,97
1451,849,0,405
1452,857,0,165
1453,875,0,0
1454,876,0,200
1455,1117,320,0
1456,1007,0,97
1457,1006,0,97
1458,828,175,165
1459,462,35,50
1460,1090,140,165
1461,434,15,62
1462,2184,0,0
1463,437,15,62
1464,629,190,0
1465,2176,0,0
1466,2177,0,0
1467,1783,320,411
1468,1789,180,272
1469,1836,180,0
1470,1791,150,189
1471,2178,0,0
1472,2180,0,0
1473,2179,0,0
1474,2181,0,0
1475,1803,100,91
1476,1771,130,133
1477,1773,80,52
1478,1806,80,161
1479,1786,230,244
1480,1772,80,52
1481,1774,250,184
1482,1798,180,272
1483,2360,100,0
1484,1074,80,110
1485,922,175,0
1486,933,250,0
1487,935,130,130
1488,937,80,80
1489,936,80,80
1490,938,250,280
1491,1086,50,0
1492,908,150,0
1493,1088,40,0
1494,1071,175,165
1495,1902,100,0
1496,1630,100,0
1497,948,0,0
1498,972,0,331
1499,974,0,115
1500,976,0,0
1501,973,0,115
1502,975,0,503
1503,692,0,0
1504,694,0,0
1505,693,0,0
1506,695,0,0
1507,827,175,165
1508,782,120,88
1509,784,70,42
1510,1739,0,0
1511,783,70,42
1512,785,240,136
1513,869,300,407
1514,2297,0,0
1515,2298,0,0
1516,2300,0,0
1517,2299,0,0
1518,2301,0,0
1519,584,20,0
1520,583,20,62
1521,591,220,200
1522,590,180,200
1523,589,180,200
1524,1884,80,0
1525,668,0,0
1526,666,0,0
1527,1711,320,411
1528,1720,180,272
1529,1718,180,272
1530,1715,150,189
1531,1719,180,0
1532,1706,130,133
1533,1716,100,91
1534,1708,80,52
1535,1717,80,161
1536,1710,230,244
1537,1707,80,52
1538,1709,250,184
1539,1983,0,0
1540,1978,0,0
1541,1979,0,0
1542,1981,0,0
1543,1977,0,0
1544,1982,0,0
