"rownum","WorldAreasKey","i32","[i32]","MonsterVarietiesKeys1","MonsterVarietiesKeys2","i32","i32","i32","i32"
90,100,0,[],"[4240,4247,4253,1073,534,657]",[],250,800,85,0
91,101,0,[],"[153,4820,4481,1073,4821]",[],300,900,85,0
92,103,2,[],"[548,688,3770,4800,393,690,693,696,550,553,556]","[106,107,119]",300,900,80,0
93,104,1,[],"[80,85,89,84,88,92,537,663,3770]","[118,371]",300,900,85,0
94,105,1,[],"[665,525,1187,1190,1193,972,973,1675,1677,1679]",[415],300,900,85,0
95,106,1,[],"[952,671,3661]","[584,193,590]",300,900,85,0
96,107,1,[],"[1201,1203,1205,394,951,1407]","[955,541]",300,900,85,0
97,108,0,[],"[1201,1203,1205,1896,1965,951,1407]",[],300,900,85,0
98,109,0,[],"[5371,4098,4113,1898,1967,5372]",[],300,900,85,0
99,110,1,"[2,2,1,1,1,1]","[954,369,118,3098,3100]","[107,106,3101,3103,3105,3110]",300,900,70,0
100,111,3,[],"[119,356,364,81,86,90,84,88,92,378]","[350,351,361,362,107,106]",300,900,75,0
101,112,1,[],"[946,863,2639,3111,3113,23,53]","[864,865,3114,3116,3118,3120]",400,900,75,0
102,113,1,[],"[342,3111,3113]","[121,882]",300,900,75,0
103,114,0,[],"[800,275,867,793,871]",[],300,900,85,0
104,115,1,[],"[866,821,275,800]","[939,940,941,938]",300,900,85,0
105,116,1,[],"[937,923,275,5361,804]","[800,953]",300,900,85,0
106,117,1,[],"[938,940,277,941,4213,5361,278,5364,4215,806]",[819],300,900,85,0
107,118,0,[],"[1519,1625,1529,137,3873,1530,2052,2047]",[],330,900,85,0
108,120,2,"[1,1,1]","[1207,1209,1211,1880,1881,3955,1458]","[1534,880,3041]",330,990,85,0
109,121,2,"[1,1,1]","[1880,1881,3955,1458,1921,1990,1584,3841]","[880,3041,2035]",360,990,85,0
110,122,0,[],"[5619,5621,5623,5626,3766,3768,1929,1941,1970,1976]",[],360,1080,85,0
111,123,0,[],"[1484,1486,1471,1472,1637,1468,1482,1633,1943,1945,1978,1980,4748,1641,4750]",[],400,1080,85,0
112,124,1,[],"[3854,1080,1943,1945,1078,4748,4750]","[678,680]",400,1100,85,0
113,125,0,[],"[1438,1283,1258,1418,1388,1399,1421,1323,1508,1509,1507]",[],400,1100,85,0
114,126,0,[],"[1258,1283,2682,2684,2690,1323,2724,1263,1288,1508,1509,1507]",[],400,1100,85,0
115,127,0,[],"[1258,1283,2682,2684,1263,1288,1323,1438,1418,1421,1288,1508,1509,1507]",[],400,1100,85,0
116,128,1,[],"[2047,1910,1988,318,1994,1924,1961,2054,2058,2062,1903]","[2060,523]",400,1100,85,0
117,129,1,[],"[2047,1910,1988,4030,318,4054,1994,1924,1961,4716,4715]",[523],400,1100,85,0
118,130,1,[],"[840,842,844,846,848,4054,2630,1519,1529,699,701,703,705,707,852,4073,1530]","[3871,4715,4716]",400,1100,75,0
119,131,0,[],"[1498,1495,1501,5270,5272,5274,1326,1280,1285,1255,1260]",[],400,1100,85,0
120,132,0,[],"[1501,1495,1498,5270,5272,5274,1326,1280,1285,1255,1260,1849,1853]",[],400,1100,80,0
121,133,0,[],"[1501,1495,1498,1893,5270,5272,5274,1326,1280,1285,1255,1260,1849,1853]",[],400,1100,85,0
122,134,2,[],"[1503,1497,1500,1512,1511,1510,1441,1424,1425,5279,5280,5281,1266,1291,1325,1265,1290,1328,1282,1287,1257,1262]","[2693,2694,2695,1852,1856]",400,1100,75,0
123,135,0,[],"[3842,1868,566,568,724,726,4410,3766,3768,3815,3829]","[3801,3813,3819,3827]",400,1100,100,0
124,137,1,[],"[5172,5180,321,323,231,270,272,386,4162,4164]","[5859,294,295]",400,1100,85,0
125,138,2,"[1,2,2,2]","[5198,5720,5724,1629,5723,5722,1234,5765,5761,5768]","[3872,1231,5866,5867]",400,1100,75,0
126,139,0,[],"[5198,5720,5724,1483,1470,1629,5723,673,5722,5765,5761,5768,5866,529,5867]",[],400,1100,85,0
127,140,2,[],"[4072,3771,271,272,3785,3803,3821,3875]","[388,4475,4477,4479,293]",400,1100,75,0
128,141,1,[],"[3799,3811,3825,1085,5636,5170,4259,4257,4258,502,3882]",[5764],400,1100,75,0
129,142,2,[],"[3809,3823,3797,3909,3921,3951,3932,3965,3906,3942]","[3661,5362,970]",400,1100,85,0
130,143,0,[],"[3809,3823,3797,3909,3921,3951,3932,3965,3942,722]",[],400,1100,75,0
131,144,0,[],"[1912,1914,1916,1918,2037,2041,5831,1910,675,527]",[],400,1100,75,0
132,145,0,[],"[4121,4116,4125,4106,4408]","[4095,566,568,724,726,719,722]",400,1100,100,0
133,146,0,[],"[4121,4116,4125,4408,3663,1563,1564,5833,1411,1871,1873,3665,971,5365,1998,2000]","[566,568,724,726,719,722]",400,1100,100,0
134,148,1,[],"[5650,2147,5591,5593,5595,5652]",[5185],400,1100,85,0
135,149,0,[],"[5267,5010,4918,4920,4874,5024,5290,4924,4926,5298,5300,4868]",[5022],400,1100,100,0
136,150,0,[],"[5597,5599,5601,5290,5020,5024,5022]",[],400,1100,75,0
137,151,0,[],"[4907,1372,5020,5024,5603,4166,5022,4909]",[],400,1100,75,0
138,152,0,[],"[4918,4874,5591,5593,5595,2147,4920,5185]",[],400,1100,75,0
139,153,0,[],"[4918,5591,5593,5595,2147,4920,5185]",[],400,1100,75,0
140,154,1,[],"[4897,4924,4926,5251,5223,5225,5227,5229,5242,5244,5246,5248,4868,5253,5255]","[5298,5300]",400,1100,85,0
141,155,0,[],"[668,5658,5660,2997,2999,3001,3003,5666,5668,601,5662,5664,5670,5672]",[],400,1100,85,0
142,156,1,[],"[5711,737,5822,645,603,647]","[5681,5683,5685]",400,1100,85,0
143,166,2,[],"[1501,1893]","[1495,1493]",200,550,85,0
144,158,2,[],"[1501,1893]","[1495,1493]",200,550,85,0
145,162,0,[],"[7878,7879,7880,7881,7882,7883,7884]",[],300,800,75,0
146,167,1,[],"[791,795,464]","[886,804,809,494]",300,800,85,0
147,168,1,[],"[791,795,3038]","[1054,823,475]",300,800,85,0
148,169,1,[],"[791,795]","[1054,153,819,886]",300,800,85,0
149,170,1,[],"[791,795,432]","[1541,815,817,819]",300,800,85,0
150,171,1,[],"[791,795,159]","[174,819]",300,800,85,0
151,172,1,[],"[866,313]","[791,795,821,819]",300,800,85,0
152,173,1,[],"[1480,791,795]","[823,866,819]",300,800,85,0
153,174,1,[],"[791,795,1467]","[824,866,339]",300,800,85,0
154,175,1,[],"[122,791,795]","[866,819,823,369]",300,800,85,0
155,176,1,[],"[368,866]","[215,267,791,795,819]",300,800,85,0
156,177,1,[],"[791,795,823]","[1216,1218,1220,954,866]",300,800,85,0
157,178,1,[],"[791,795,866]","[279,159,824,937]",300,800,85,0
158,179,1,[],"[866,954]","[1528,1541,366,791,795]",300,800,85,0
159,180,1,[],"[791,795,1229]","[821,823,824,278]",300,800,85,0
160,181,1,[],"[819,870]","[432,287,1528,1631]",300,800,85,0
161,182,1,[],"[791,795,821]","[866,313,811,813,1565]",300,800,85,0
162,183,1,[],"[791,795,274]","[870,1528,1910,1988,432]",300,800,85,0
163,184,1,[],"[791,795,1653,1654,1740,1741]","[954,824,1229]",300,800,85,0
164,185,1,[],"[1681,1683,1685,1758,1762,1764,815,817]","[1501,1493,1495,1893]",300,800,85,0
165,186,1,[],"[819,174,171]","[3038,799,1556]",300,800,85,0
166,187,1,[],"[866,274]","[1456,1201,1203,1205,823,791,795]",300,800,85,0
167,188,1,[],"[791,795,1923,1993]","[279,1528,2035,823]",300,800,85,0
168,189,1,[],"[274,1384]","[1857,1398,1402,1405,1415]",300,800,85,0
169,190,1,[],"[791,795,866]","[1541,2636,1653,1654,1740,1741]",300,800,85,0
170,191,1,[],"[824,1467]","[1681,1683,1685,1758,1762,1764,791,795,1480,1384]",300,800,85,0
171,192,1,[],"[791,795,821]","[866,274,159,174]",300,800,85,0
172,193,1,[],"[866,274]","[1456,1201,1203,1205,823,791,795]",300,800,85,0
173,194,1,[],"[791,795,823]","[1216,1218,1220,954,866]",300,800,85,0
174,195,0,[],"[3898,3907,3920,3930,3949,3940]",[],300,800,85,0
175,196,0,[],"[3785,3803,3821,3875,3769,3863]",[],300,800,85,0
176,197,1,[],"[579,744,293]","[1398,823]",300,800,85,0
177,198,1,[],"[821,811,813]","[866,1001]",300,800,85,0
178,199,1,[],"[821,811,813]","[866,1001]",300,800,85,0
179,200,1,[],"[2054,2058,795]","[274,799]",300,800,85,0
180,201,1,[],"[1402,1415,1435]","[290,4187]",300,800,85,0
181,202,1,[],"[229,267,775,815]","[1405,1455]",300,800,85,0
182,203,1,[],"[1402,1415,1435,819]","[791,795]",300,800,85,0
183,204,1,[],"[403,532,607,5195]","[3880,5267]",300,800,85,0
184,205,1,[],"[403,532,607,1675,1677,1679,2997,2999]",[5269],300,800,85,0
185,206,1,[],"[1402,1415,1435]","[824,1229]",300,800,85,0
186,207,1,[],"[1631,1541]","[913,178]",300,800,85,0
187,208,0,[],"[655,521,3870,1627,5259]",[],300,800,85,0
188,209,1,[],"[737,1920,1939,791]","[275,795]",300,800,85,0
189,210,1,[],"[882,866,1001,378]","[821,120]",300,800,85,0
190,211,1,[],"[802,819,1001,866,5361]","[1628,1015]",300,800,85,0
191,212,1,[],"[791,795,866]","[1541,2636,1653,1654,1740,1741]",300,800,85,0
192,213,1,[],"[910,1415,1910,1924,3854]","[4161,1857]",300,800,85,0
193,214,1,[],"[274,1384,1857,1415]","[1398,1402,1405]",300,800,85,0
194,215,2,[],"[5768,3872,287,1629,521]","[3661,732]",300,800,85,0
195,216,2,[],"[655,521,3870,5619,5621,5623,5626]","[3661,732]",300,800,85,0
196,217,1,[],"[1085,4189,279,811,813]",[4218],300,800,75,0
197,218,2,[],"[229,267,655,521,3870,5623,5626]","[3661,732]",300,800,85,0
198,219,1,[],"[229,267,775,815]","[1405,1455]",300,800,85,0
199,220,1,[],"[791,795,464,6428]","[886,804,809,494]",700,1000,85,0
200,221,1,[],"[791,795,3038,6428]","[1054,823,475]",700,1000,85,0
201,222,1,[],"[791,795,6431]","[1054,153,819,886]",700,1000,85,0
202,223,1,[],"[791,795,432,6435]","[1541,815,817,819]",700,1000,85,0
203,224,1,[],"[791,795,159,6434]","[174,819]",700,1000,85,0
204,225,1,[],"[866,313,6425]","[791,795,821,819]",700,1000,85,0
205,226,1,[],"[1480,791,795,6429]","[823,866,819]",700,1000,85,0
206,227,1,[],"[791,795,1467,6436]","[824,866,339]",700,1000,85,0
207,228,1,[],"[122,791,795,6431]","[866,819,823,369]",700,1000,85,0
208,229,1,[],"[368,866,6432]","[215,267,791,795,819]",700,1000,85,0
209,230,1,[],"[791,795,823,6430]","[1216,1218,1220,954,866]",700,1000,85,0
210,231,1,[],"[791,795,866,6426]","[279,159,824,937]",700,1000,85,0
211,232,1,[],"[866,954,6427]","[1528,1541,366,791,795]",700,1000,85,0
212,233,1,[],"[791,795,1229,6433]","[821,823,824,278]",700,1000,85,0
213,234,1,[],"[819,870,6426]","[432,287,1528,1631]",700,1000,85,0
214,235,1,[],"[791,795,821,6433]","[866,313,811,813,1565]",700,1000,85,0
215,236,1,[],"[791,795,274,6429]","[870,1528,1910,1988,432]",700,1000,85,0
216,237,1,[],"[791,795,1653,1654,1740,1741,6430]","[954,824,1229]",700,1000,85,0
217,238,1,[],"[1681,1683,1685,1758,1762,1764,815,817,6434]","[1501,1493,1495,1893]",700,1000,85,0
218,239,1,[],"[819,174,171,6434]","[3038,799,1556]",700,1000,85,0
219,240,1,[],"[866,274,6432]","[1456,1201,1203,1205,823,791,795]",700,1000,85,0
220,241,1,[],"[791,795,1923,1993,6425]","[279,1528,2035,823]",700,1000,85,0
221,242,1,[],"[274,1384,6436]","[1857,1398,1402,1405,1415]",700,1000,85,0
222,243,1,[],"[791,795,866,6435]","[1541,2636,1653,1654,1740,1741]",700,1000,85,0
223,244,1,[],"[824,1467,6434]","[1681,1683,1685,1758,1762,1764,791,795,1480,1384]",700,1000,85,0
224,245,1,[],"[791,795,821,6425]","[866,274,159,174]",700,1000,85,0
225,246,1,[],"[866,274,6428]","[1456,1201,1203,1205,823,791,795]",700,1000,85,0
226,247,1,[],"[791,795,823,6427]","[1216,1218,1220,954,866]",700,1000,85,0
227,248,0,[],"[3898,3907,3920,3930,3949,3940,6429]",[],700,1000,85,0
228,249,0,[],"[3785,3803,3821,3875,3769,3863,6430]",[],700,1000,85,0
229,250,1,[],"[579,744,293,6435]","[1398,823]",700,1000,85,0
230,251,1,[],"[821,811,813,6425]","[866,1001]",700,1000,85,0
231,252,1,[],"[821,811,813,6433]","[866,1001]",700,1000,85,0
232,253,1,[],"[2054,2058,795,6436]","[274,799]",700,1000,85,0
233,254,1,[],"[1402,1415,1435,6429]","[290,4187]",700,1000,85,0
234,255,1,[],"[229,267,775,815,6430]","[1405,1455]",700,1000,85,0
235,256,1,[],"[1402,1415,1435,819,6435]","[791,795]",700,1000,85,0
236,257,1,[],"[403,532,607,5195,6427]","[3880,5267]",700,1000,85,0
237,258,1,[],"[403,532,607,1675,1677,1679,2997,2999,6433]",[5269],700,1000,85,0
238,259,1,[],"[1402,1415,1435,6425]","[824,1229]",700,1000,85,0
239,260,1,[],"[1631,1541,6435]","[913,178]",700,1000,85,0
240,261,0,[],"[655,521,3870,1627,5259,6431]",[],700,1000,85,0
241,262,1,[],"[737,1920,1939,791,6428]","[275,795]",700,1000,85,0
242,263,1,[],"[882,866,1001,378,6436]","[821,120]",700,1000,85,0
243,264,1,[],"[802,819,1001,866,5361,6436]","[1628,1015]",700,1000,85,0
244,265,1,[],"[791,795,866,6431]","[1541,2636,1653,1654,1740,1741]",700,1000,85,0
245,266,1,[],"[910,1415,1910,1924,3854,6433]","[4161,1857]",700,1000,85,0
246,267,1,[],"[274,1384,1857,1415,6432]","[1398,1402,1405]",700,1000,85,0
247,268,2,[],"[5768,3872,287,1629,521,6427]","[3661,732]",700,1000,85,0
248,269,2,[],"[655,521,3870,5619,5621,5623,5626,6428]","[3661,732]",700,1000,85,0
249,270,1,[],"[1085,4189,279,811,813,6433]",[4218],700,1000,75,0
250,271,2,[],"[229,267,655,521,3870,5623,5626,6430]","[3661,732]",700,1000,85,0
251,272,1,[],"[229,267,775,815,6434]","[1405,1455]",700,1000,85,0
252,273,0,[],"[5171,230,269,5174,5176,5178,321,323]",[],700,1000,80,0
253,274,1,[],"[4194,3989,863,4011,3995,3995]",[1567],700,1000,85,0
254,275,0,[],"[5171,230,269,5174,5176,5178,321,323]",[],700,1000,80,0
255,459,0,[],[],[],200,650,75,0
256,461,3,[],"[4661,4662,4664,4665,4666,4667,4668,4669,4670,4674,4675]","[4671,4672,4673]",300,800,75,0
257,462,3,[],"[4661,4662,4664,4665,4666,4667,4668,4669,4670,4674,4675]","[4671,4672,4673]",300,800,75,0
258,463,3,[],"[4661,4662,4664,4665,4666,4667,4668,4669,4670,4674,4675]","[4671,4672,4673]",200,650,75,0
259,464,3,[],"[4661,4662,4664,4665,4666,4667,4668,4669,4670,4674,4675]","[4671,4672,4673]",200,650,75,0
260,465,3,[],"[4661,4662,4664,4665,4666,4667,4668,4669,4670,4674,4675]","[4671,4672,4673]",200,650,75,0
261,466,3,[],"[4661,4662,4664,4665,4666,4667,4668,4669,4670,4674,4675]","[4671,4672,4673]",200,650,75,0
262,467,3,[],"[4661,4662,4664,4665,4666,4667,4668,4669,4670,4674,4675]","[4671,4672,4673]",200,650,75,0
263,468,3,[],"[4661,4662,4664,4665,4666,4667,4668,4669,4670,4674,4675]","[4671,4672,4673]",200,650,75,0
264,469,3,[],"[4661,4662,4664,4665,4666,4667,4668,4669,4670,4674,4675]","[4671,4672,4673]",200,650,75,0
265,470,3,[],"[4661,4662,4664,4665,4666,4667,4668,4669,4670,4674,4675]","[4671,4672,4673]",200,650,75,0
266,471,3,[],"[4661,4662,4664,4665,4666,4667,4668,4669,4670,4674,4675]","[4671,4672,4673]",200,650,75,0
267,472,0,[],"[4676,4677,4678,4679,4680,4681,4683,4684,4685,4682]",[],200,650,100,0
268,473,0,[],"[4676,4677,4678,4679,4680,4681,4683,4684,4685,4682]",[],200,650,100,0
269,474,0,[],"[4676,4677,4678,4679,4680,4681,4683,4684,4685,4682]",[],200,650,100,0
270,475,0,[],"[4676,4677,4678,4679,4680,4681,4683,4684,4685,4682]",[],200,650,100,0
271,476,0,[],"[4676,4677,4678,4679,4680,4681,4683,4684,4685,4682]",[],200,650,100,0
272,477,0,[],"[4676,4677,4678,4679,4680,4681,4683,4684,4685,4682]",[],200,650,100,0
273,478,0,[],"[4676,4677,4678,4679,4680,4681,4683,4684,4685,4682]",[],200,650,100,0
274,479,0,[],"[4676,4677,4678,4679,4680,4681,4683,4684,4685,4682]",[],200,650,100,0
275,480,0,[],"[4676,4677,4678,4679,4680,4681,4683,4684,4685,4682]",[],200,650,100,0
276,481,0,[],"[4676,4677,4678,4679,4680,4681,4683,4684,4685,4682]",[],200,650,100,0
277,482,0,[],"[4676,4677,4678,4679,4680,4681,4683,4684,4685,4682]",[],200,650,100,0
278,483,1,[],"[4686,4687,4688,4689,4690,4691,4693,4694,4695,4710,832,833]",[4692],200,650,75,0
279,484,1,[],"[4686,4687,4688,4689,4690,4691,4693,4694,4695,4710,832,833]",[4692],200,650,75,0
280,485,1,[],"[4686,4687,4688,4689,4690,4691,4693,4694,4695,4710,832,833]",[4692],200,650,75,0
281,486,1,[],"[4686,4687,4688,4689,4690,4691,4693,4694,4695,4710,832,833]",[4692],200,650,75,0
282,487,1,[],"[4686,4687,4688,4689,4690,4691,4693,4694,4695,4710,832,833]",[4692],200,650,75,0
283,488,1,[],"[4686,4687,4688,4689,4690,4691,4693,4694,4695,4710,832,833]",[4692],200,650,75,0
284,489,1,[],"[4686,4687,4688,4689,4690,4691,4693,4694,4695,4710,832,833]",[4692],200,650,75,0
285,490,1,[],"[4686,4687,4688,4689,4690,4691,4693,4694,4695,4710,832,833]",[4692],200,650,75,0
286,491,1,[],"[4686,4687,4688,4689,4690,4691,4693,4694,4695,4710,832,833]",[4692],200,650,75,0
287,492,1,[],"[4686,4687,4688,4689,4690,4691,4693,4694,4695,4710,832,833]",[4692],200,650,75,0
288,493,1,[],"[4686,4687,4688,4689,4690,4691,4693,4694,4695,4710,832,833]",[4692],200,650,75,0
289,494,1,[],"[4686,4687,4688,4689,4690,4691,4693,4694,4695,4710,832,833]",[4692],200,650,75,0
290,495,0,[],"[4694,4695,4698,4700,4701,4702,832,833]",[],200,650,100,0
291,496,0,[],"[4694,4695,4698,4700,4701,4702,832,833]",[],200,650,100,0
292,497,0,[],"[4694,4695,4698,4700,4701,4702,832,833]",[],200,650,100,0
293,498,0,[],"[4694,4695,4698,4700,4701,4702,832,833]",[],200,650,100,0
294,499,0,[],"[4694,4695,4698,4700,4701,4702,832,833]",[],200,650,100,0
295,500,0,[],"[4694,4695,4698,4700,4701,4702,832,833]",[],200,650,100,0
296,501,0,[],"[4694,4695,4698,4700,4701,4702,832,833]",[],200,650,100,0
297,502,0,[],"[4694,4695,4698,4700,4701,4702,832,833]",[],200,650,100,0
298,503,0,[],"[4694,4695,4698,4700,4701,4702,832,833]",[],200,650,100,0
299,504,0,[],"[4694,4695,4698,4700,4701,4702,832,833]",[],200,650,100,0
300,505,0,[],"[4694,4695,4698,4700,4701,4702,832,833]",[],200,650,100,0
301,506,0,[],"[4703,4704,4705,4706,4707,4708]",[],200,650,100,0
302,507,0,[],"[4703,4704,4705,4706,4707,4708]",[],200,650,100,0
303,508,0,[],"[4703,4704,4705,4706,4707,4708]",[],200,650,100,0
304,509,0,[],"[4703,4704,4705,4706,4707,4708]",[],200,650,100,0
305,510,0,[],"[4703,4704,4705,4706,4707,4708]",[],200,650,100,0
306,511,0,[],"[4703,4704,4705,4706,4707,4708]",[],200,650,100,0
307,512,0,[],"[4703,4704,4705,4706,4707,4708]",[],200,650,100,0
308,513,0,[],"[4703,4704,4705,4706,4707,4708]",[],200,650,100,0
309,514,0,[],"[4703,4704,4705,4706,4707,4708]",[],200,650,100,0
310,515,0,[],"[4703,4704,4705,4706,4707,4708]",[],200,650,100,0
311,516,0,[],"[4703,4704,4705,4706,4707,4708]",[],200,650,100,0
312,517,1,[],"[4686,4687,4688,4689,4690,4691,4693,4694,4695,4704,4705,4706,4707,4708,4710,832,833]",[4692],200,650,75,0
