"rownum","BaseItemTypesKey","ArmourMin","ArmourMax","EvasionMin","EvasionMax","EnergyShieldMin","EnergyShieldMax","IncreasedMovementSpeed","WardMin","WardMax","i32","i32"
48,5259,0,0,0,0,42,48,-3,0,0,0,0
49,5260,0,0,0,0,54,62,-3,0,0,0,0
50,5261,0,0,0,0,47,55,-3,0,0,0,0
51,5262,0,0,0,0,49,55,-3,0,0,0,0
52,5263,0,0,0,0,56,64,-3,0,0,0,0
53,5264,0,0,0,0,58,66,-3,0,0,0,0
54,5265,0,0,0,0,67,77,-3,0,0,0,0
55,5266,0,0,0,0,24,28,-3,0,0,0,0
56,5267,0,0,0,0,38,44,-3,0,0,0,0
57,5268,0,0,0,0,56,64,-3,0,0,0,0
58,5269,13,18,13,18,0,0,-3,0,0,0,0
59,5270,29,37,29,37,0,0,-3,0,0,0,0
60,5271,46,58,46,58,0,0,-3,0,0,0,0
61,5272,87,100,87,100,0,0,-3,0,0,0,0
62,5273,75,86,75,86,0,0,-3,0,0,0,0
63,5274,88,99,88,99,0,0,-3,0,0,0,0
64,5275,102,120,102,120,0,0,-3,0,0,0,0
65,5276,155,178,155,178,0,0,-3,0,0,0,0
66,5277,122,140,122,140,0,0,-3,0,0,0,0
67,5278,131,146,131,146,0,0,-3,0,0,0,0
68,5279,154,177,154,177,0,0,-3,0,0,0,0
69,5280,209,240,209,240,0,0,-3,0,0,0,0
70,5281,148,170,148,170,0,0,-3,0,0,0,0
71,5282,18,25,0,0,5,7,-3,0,0,0,0
72,5283,43,56,0,0,11,14,-3,0,0,0,0
73,5284,65,81,0,0,15,18,-3,0,0,0,0
74,5285,62,73,0,0,13,16,-3,0,0,0,0
75,5286,77,89,0,0,16,19,-3,0,0,0,0
76,5287,127,142,0,0,27,30,-3,0,0,0,0
77,5288,146,167,0,0,30,35,-3,0,0,0,0
78,5289,113,133,0,0,23,27,-3,0,0,0,0
79,5290,124,142,0,0,25,29,-3,0,0,0,0
80,5291,186,208,0,0,38,43,-3,0,0,0,0
81,5292,215,247,0,0,44,50,-3,0,0,0,0
82,5293,147,169,0,0,30,34,-3,0,0,0,0
83,5294,156,179,0,0,32,37,-3,0,0,0,0
84,5295,0,0,13,18,4,6,-3,0,0,0,0
85,5296,0,0,46,60,11,15,-3,0,0,0,0
86,5297,0,0,56,70,13,16,-3,0,0,0,0
87,5298,0,0,62,73,13,16,-3,0,0,0,0
88,5299,0,0,120,135,26,29,-3,0,0,0,0
89,5300,0,0,142,163,30,34,-3,0,0,0,0
90,5301,0,0,122,144,25,30,-3,0,0,0,0
91,5302,0,0,111,131,23,27,-3,0,0,0,0
92,5303,0,0,195,218,40,45,-3,0,0,0,0
93,5304,0,0,209,240,43,49,-3,0,0,0,0
94,5305,0,0,181,209,37,43,-3,0,0,0,0
95,5306,0,0,151,174,31,35,-3,0,0,0,0
96,5307,0,0,242,278,49,57,-3,0,0,0,0
97,5308,0,0,0,0,0,0,-3,0,0,0,0
98,5309,9,13,0,0,0,0,0,0,0,0,0
99,5310,38,50,0,0,0,0,0,0,0,0,0
100,5311,92,115,0,0,0,0,0,0,0,0,0
101,5312,130,150,0,0,0,0,0,0,0,0,0
102,5313,174,195,0,0,0,0,0,0,0,0,0
103,5314,198,233,0,0,0,0,0,0,0,0,0
104,5315,237,272,0,0,0,0,0,0,0,0,0
105,5316,276,325,0,0,0,0,0,0,0,0,0
106,5317,346,381,0,0,0,0,0,0,0,0,0
107,5318,377,434,0,0,0,0,0,0,0,0,0
108,5319,373,429,0,0,0,0,0,0,0,0,0
109,5320,0,0,19,27,0,0,0,0,0,0,0
110,5321,0,0,53,69,0,0,0,0,0,0,0
111,5322,0,0,101,127,0,0,0,0,0,0,0
112,5323,0,0,150,172,0,0,0,0,0,0,0
113,5324,0,0,203,227,0,0,0,0,0,0,0
114,5325,0,0,232,266,0,0,0,0,0,0,0
115,5326,0,0,276,325,0,0,0,0,0,0,0
116,5327,0,0,346,381,0,0,0,0,0,0,0
117,5328,0,0,369,425,0,0,0,0,0,0,0
118,5329,0,0,380,437,0,0,0,0,0,0,0
119,5330,0,0,0,0,7,10,0,0,0,0,0
120,5331,0,0,0,0,12,15,0,0,0,0,0
121,5332,0,0,0,0,20,25,0,0,0,0,0
122,5333,0,0,0,0,28,33,0,0,0,0,0
123,5334,0,0,0,0,36,40,0,0,0,0,0
124,5335,0,0,0,0,41,48,0,0,0,0,0
125,5336,0,0,0,0,49,55,0,0,0,0,0
126,5337,0,0,0,0,55,64,0,0,0,0,0
127,5338,0,0,0,0,60,68,0,0,0,0,0
128,5339,0,0,0,0,73,84,0,0,0,0,0
129,5340,0,0,0,0,80,92,0,0,0,0,0
130,5341,13,18,13,18,0,0,0,0,0,0,0
131,5342,37,48,37,48,0,0,0,0,0,0,0
132,5343,64,80,64,80,0,0,0,0,0,0,0
133,5344,90,97,90,97,0,0,0,0,0,0,0
134,5345,98,116,98,116,0,0,0,0,0,0,0
135,5346,117,134,117,134,0,0,0,0,0,0,0
136,5347,138,155,138,155,0,0,0,0,0,0,0
137,5348,160,189,160,189,0,0,0,0,0,0,0
138,5349,229,263,159,183,0,0,0,0,0,0,0
139,5350,162,187,233,268,0,0,0,0,0,0,0
140,5351,42,49,42,49,0,0,0,0,0,0,0
141,5352,122,140,122,140,0,0,0,0,0,0,0
142,5353,185,212,185,212,0,0,0,0,0,0,0
143,5354,16,22,0,0,5,7,0,0,0,0,0
144,5355,34,45,0,0,8,11,0,0,0,0,0
145,5356,61,76,0,0,14,17,0,0,0,0,0
146,5357,85,95,0,0,18,20,0,0,0,0,0
147,5358,101,119,0,0,21,25,0,0,0,0,0
148,5359,119,137,0,0,25,29,0,0,0,0,0
149,5360,143,161,0,0,29,33,0,0,0,0,0
150,5361,160,189,0,0,33,39,0,0,0,0,0
151,5362,224,258,0,0,32,37,0,0,0,0,0
152,5363,161,185,0,0,51,58,0,0,0,0,0
153,5364,42,49,0,0,10,12,0,0,0,0,0
154,5365,122,140,0,0,25,29,0,0,0,0,0
155,5366,185,212,0,0,38,43,0,0,0,0,0
156,5367,0,0,13,18,4,6,0,0,0,0,0
157,5368,0,0,29,38,7,10,0,0,0,0,0
158,5369,0,0,48,60,11,14,0,0,0,0,0
159,5370,0,0,77,88,17,19,0,0,0,0,0
160,5371,0,0,96,103,20,22,0,0,0,0,0
161,5372,0,0,104,119,22,25,0,0,0,0,0
162,5373,0,0,122,137,25,28,0,0,0,0,0
163,5374,0,0,141,158,29,32,0,0,0,0,0
164,5375,0,0,157,185,32,38,0,0,0,0,0
165,5376,0,0,207,239,37,43,0,0,0,0,0
166,5377,0,0,190,219,47,54,0,0,0,0,0
167,5378,0,0,42,49,10,12,0,0,0,0,0
168,5379,0,0,122,140,25,29,0,0,0,0,0
169,5380,0,0,185,212,38,43,0,0,0,0,0
170,5381,0,0,0,0,0,0,0,0,0,0,0
171,5382,0,0,0,0,0,0,0,0,0,0,0
172,5383,197,227,0,0,40,46,0,0,0,0,0
173,5384,0,0,0,0,0,0,0,41,47,0,0
174,5385,0,0,0,0,0,0,0,97,112,0,0
175,5386,0,0,0,0,0,0,0,164,189,0,0
176,5387,19,27,0,0,0,0,-3,0,0,0,0
177,5388,68,89,0,0,0,0,-5,0,0,0,0
178,5389,176,221,0,0,0,0,-5,0,0,0,0
179,5390,216,248,0,0,0,0,-5,0,0,0,0
180,5391,284,319,0,0,0,0,-5,0,0,0,0
181,5392,324,389,0,0,0,0,-5,0,0,0,0
182,5393,353,417,0,0,0,0,-5,0,0,0,0
183,5394,373,429,0,0,0,0,-5,0,0,0,0
184,5395,412,474,0,0,0,0,-5,0,0,0,0
185,5396,451,506,0,0,0,0,-5,0,0,0,0
186,5397,491,589,0,0,0,0,-5,0,0,0,0
187,5398,530,625,0,0,0,0,-5,0,0,0,0
188,5399,559,643,0,0,0,0,-5,0,0,0,0
189,5400,601,691,0,0,0,0,-5,0,0,0,0
190,5401,711,782,0,0,0,0,-5,0,0,0,0
191,5402,738,848,0,0,0,0,-5,0,0,0,0
192,5403,776,892,0,0,0,0,0,0,0,0,0
193,5404,23,23,0,0,0,0,0,0,0,0,0
194,5405,0,0,29,41,0,0,-3,0,0,0,0
195,5406,0,0,98,127,0,0,-3,0,0,0,0
196,5407,0,0,176,221,0,0,-3,0,0,0,0
197,5408,0,0,255,306,0,0,-3,0,0,0,0
198,5409,0,0,284,327,0,0,-3,0,0,0,0
199,5410,0,0,324,382,0,0,-3,0,0,0,0
200,5411,0,0,353,396,0,0,-3,0,0,0,0
201,5412,0,0,373,429,0,0,-3,0,0,0,0
202,5413,0,0,412,495,0,0,-3,0,0,0,0
203,5414,0,0,451,519,0,0,-3,0,0,0,0
204,5415,0,0,491,579,0,0,-3,0,0,0,0
205,5416,0,0,530,594,0,0,-3,0,0,0,0
206,5417,0,0,559,643,0,0,-3,0,0,0,0
207,5418,0,0,601,721,0,0,-3,0,0,0,0
208,5419,0,0,704,810,0,0,-3,0,0,0,0
209,5420,0,0,854,982,0,0,-3,0,0,0,0
210,5421,0,0,737,811,0,0,0,0,0,0,0
211,5422,0,0,0,0,14,20,-3,0,0,0,0
212,5423,0,0,0,0,30,38,-3,0,0,0,0
213,5424,0,0,0,0,43,53,-3,0,0,0,0
214,5425,0,0,0,0,56,64,-3,0,0,0,0
215,5426,0,0,0,0,62,69,-3,0,0,0,0
216,5427,0,0,0,0,69,80,-3,0,0,0,0
217,5428,0,0,0,0,75,88,-3,0,0,0,0
218,5429,0,0,0,0,79,90,-3,0,0,0,0
219,5430,0,0,0,0,86,104,-3,0,0,0,0
220,5431,0,0,0,0,94,105,-3,0,0,0,0
221,5432,0,0,0,0,101,117,-3,0,0,0,0
222,5433,0,0,0,0,109,129,-3,0,0,0,0
223,5434,0,0,0,0,115,132,-3,0,0,0,0
224,5435,0,0,0,0,123,147,-3,0,0,0,0
225,5436,0,0,0,0,137,151,-3,0,0,0,0
226,5437,0,0,0,0,157,181,-3,0,0,0,0
227,5438,0,0,0,0,171,197,-3,0,0,0,0
228,5439,27,38,27,38,0,0,-3,0,0,0,0
229,5440,48,63,48,63,0,0,-3,0,0,0,0
230,5441,97,121,97,121,0,0,-3,0,0,0,0
231,5442,119,142,119,142,0,0,-3,0,0,0,0
232,5443,156,180,156,180,0,0,-3,0,0,0,0
233,5444,178,210,178,210,0,0,-3,0,0,0,0
234,5445,194,223,194,223,0,0,-3,0,0,0,0
235,5446,210,236,210,236,0,0,-3,0,0,0,0
236,5447,232,278,232,278,0,0,-3,0,0,0,0
237,5448,254,292,254,292,0,0,-3,0,0,0,0
238,5449,275,325,275,325,0,0,-3,0,0,0,0
239,5450,297,341,297,341,0,0,-3,0,0,0,0
240,5451,313,351,313,351,0,0,-3,0,0,0,0
241,5452,376,451,376,451,0,0,-3,0,0,0,0
242,5453,470,541,373,429,0,0,-3,0,0,0,0
243,5454,415,465,415,465,0,0,-3,0,0,0,0
244,5455,380,437,477,549,0,0,-3,0,0,0,0
245,5456,27,38,0,0,9,13,-5,0,0,0,0
246,5457,48,63,0,0,13,17,-5,0,0,0,0
247,5458,97,121,0,0,22,28,-5,0,0,0,0
248,5459,119,140,0,0,27,31,-5,0,0,0,0
249,5460,156,180,0,0,34,39,-5,0,0,0,0
250,5461,178,199,0,0,38,43,-5,0,0,0,0
251,5462,194,233,0,0,41,49,-5,0,0,0,0
252,5463,216,248,0,0,45,52,-5,0,0,0,0
253,5464,237,266,0,0,50,55,-5,0,0,0,0
254,5465,259,298,0,0,54,62,-5,0,0,0,0
255,5466,281,314,0,0,58,65,-5,0,0,0,0
256,5467,302,363,0,0,62,74,-5,0,0,0,0
257,5468,325,374,0,0,66,76,-5,0,0,0,0
258,5469,387,445,0,0,79,91,-5,0,0,0,0
259,5470,377,433,0,0,92,105,-5,0,0,0,0
260,5471,443,496,0,0,76,85,-5,0,0,0,0
261,5472,401,461,0,0,96,110,-5,0,0,0,0
262,5473,0,0,27,38,9,13,-3,0,0,0,0
263,5474,0,0,54,70,14,18,-3,0,0,0,0
264,5475,0,0,102,128,24,29,-3,0,0,0,0
265,5476,0,0,124,146,28,33,-3,0,0,0,0
266,5477,0,0,156,180,34,39,-3,0,0,0,0
267,5478,0,0,178,205,38,44,-3,0,0,0,0
268,5479,0,0,194,233,41,49,-3,0,0,0,0
269,5480,0,0,221,248,46,52,-3,0,0,0,0
270,5481,0,0,243,287,51,60,-3,0,0,0,0
271,5482,0,0,264,304,55,63,-3,0,0,0,0
272,5483,0,0,286,329,59,68,-3,0,0,0,0
273,5484,0,0,308,369,63,76,-3,0,0,0,0
274,5485,0,0,330,370,67,76,-3,0,0,0,0
275,5486,0,0,387,434,79,89,-3,0,0,0,0
276,5487,0,0,436,501,73,84,-3,0,0,0,0
277,5488,0,0,427,491,93,107,-3,0,0,0,0
278,5489,0,0,353,388,103,113,-3,0,0,0,0
279,5490,329,378,329,378,67,77,-3,0,0,0,0
280,5491,75,86,75,86,17,19,0,0,0,0,0
281,5492,217,250,217,250,44,51,-3,0,0,0,0
282,5493,6,9,0,0,0,0,0,0,0,0,0
283,5494,32,42,0,0,0,0,0,0,0,0,0
284,5495,77,96,0,0,0,0,0,0,0,0,0
285,5496,109,120,0,0,0,0,0,0,0,0,0
286,5497,122,144,0,0,0,0,0,0,0,0,0
287,5498,151,174,0,0,0,0,0,0,0,0,0
288,5499,177,209,0,0,0,0,0,0,0,0,0
289,5500,220,253,0,0,0,0,0,0,0,0,0
290,5501,241,278,0,0,0,0,0,0,0,0,0
291,5502,68,78,0,0,0,0,0,0,0,0,0
292,5503,164,189,0,0,0,0,0,0,0,0,0
293,5504,236,271,0,0,0,0,0,0,0,0,0
294,5505,8,8,0,0,0,0,0,0,0,0,0
295,5506,0,0,13,18,0,0,0,0,0,0,0
296,5507,0,0,42,54,0,0,0,0,0,0,0
297,5508,0,0,74,92,0,0,0,0,0,0,0
298,5509,0,0,113,126,0,0,0,0,0,0,0
299,5510,0,0,129,148,0,0,0,0,0,0,0
300,5511,0,0,145,171,0,0,0,0,0,0,0
301,5512,0,0,180,216,0,0,0,0,0,0,0
302,5513,0,0,220,253,0,0,0,0,0,0,0
303,5514,0,0,246,283,0,0,0,0,0,0,0
304,5515,0,0,68,78,0,0,0,0,0,0,0
305,5516,0,0,164,189,0,0,0,0,0,0,0
306,5517,0,0,236,271,0,0,0,0,0,0,0
307,5518,0,0,0,0,5,7,0,0,0,0,0
308,5519,0,0,0,0,8,11,0,0,0,0,0
309,5520,0,0,0,0,17,21,0,0,0,0,0
310,5521,0,0,0,0,23,25,0,0,0,0,0
311,5522,0,0,0,0,26,30,0,0,0,0,0
312,5523,0,0,0,0,30,35,0,0,0,0,0
313,5524,0,0,0,0,36,42,0,0,0,0,0
314,5525,0,0,0,0,47,55,0,0,0,0,0
315,5526,0,0,0,0,51,59,0,0,0,0,0
316,5527,0,0,0,0,15,18,0,0,0,0,0
317,5528,0,0,0,0,34,39,0,0,0,0,0
318,5529,0,0,0,0,50,57,0,0,0,0,0
319,5530,12,17,12,17,0,0,0,0,0,0,0
320,5531,34,44,34,44,0,0,0,0,0,0,0
321,5532,55,63,55,63,0,0,0,0,0,0,0
322,5533,65,75,65,75,0,0,0,0,0,0,0
323,5534,76,90,76,90,0,0,0,0,0,0,0
324,5535,92,103,92,103,0,0,0,0,0,0,0
325,5536,106,122,106,122,0,0,0,0,0,0,0
326,5537,121,139,121,139,0,0,0,0,0,0,0
327,5538,11,15,0,0,3,5,0,0,0,0,0
328,5539,25,32,0,0,6,8,0,0,0,0,0
329,5540,51,64,0,0,11,14,0,0,0,0,0
330,5541,65,71,0,0,14,15,0,0,0,0,0
331,5542,73,87,0,0,15,18,0,0,0,0,0
332,5543,88,99,0,0,18,20,0,0,0,0,0
333,5544,104,120,0,0,21,25,0,0,0,0,0
334,5545,121,139,0,0,25,28,0,0,0,0,0
335,5546,0,0,12,17,4,5,0,0,0,0,0
336,5547,0,0,30,39,7,9,0,0,0,0,0
337,5548,0,0,50,57,11,12,0,0,0,0,0
338,5549,0,0,62,71,13,15,0,0,0,0,0
339,5550,0,0,74,85,16,18,0,0,0,0,0
340,5551,0,0,85,95,18,20,0,0,0,0,0
341,5552,0,0,99,117,20,24,0,0,0,0,0
342,5553,0,0,121,139,25,28,0,0,0,0,0
343,5554,0,0,185,213,18,21,0,0,0,0,0
344,5555,0,0,0,0,0,0,0,0,0,0,0
345,5556,0,0,0,0,0,0,0,0,0,0,0
346,5557,0,0,126,145,26,30,0,0,0,0,0
347,5558,126,145,126,145,0,0,0,0,0,0,0
348,5559,126,145,0,0,26,30,0,0,0,0,0
349,5560,0,0,112,129,32,37,0,0,0,0,0
350,5561,0,0,0,0,0,0,0,24,28,0,0
351,5562,0,0,0,0,0,0,0,62,71,0,0
352,5563,0,0,0,0,0,0,0,102,117,0,0
353,5564,6,9,0,0,0,0,0,0,0,0,0
354,5565,39,50,0,0,0,0,0,0,0,0,0
355,5566,77,96,0,0,0,0,0,0,0,0,0
356,5567,116,127,0,0,0,0,0,0,0,0,0
357,5568,129,154,0,0,0,0,0,0,0,0,0
358,5569,154,173,0,0,0,0,0,0,0,0,0
359,5570,174,200,0,0,0,0,0,0,0,0,0
360,5571,232,266,0,0,0,0,0,0,0,0,0
361,5572,242,278,0,0,0,0,0,0,0,0,0
362,5573,35,41,0,0,0,0,0,0,0,0,0
363,5574,132,152,0,0,0,0,0,0,0,0,0
364,5575,236,271,0,0,0,0,0,0,0,0,0
365,5576,0,0,13,18,0,0,0,0,0,0,0
366,5577,0,0,32,42,0,0,0,0,0,0,0
367,5578,0,0,71,88,0,0,0,0,0,0,0
368,5579,0,0,109,122,0,0,0,0,0,0,0
369,5580,0,0,125,148,0,0,0,0,0,0,0
370,5581,0,0,148,163,0,0,0,0,0,0,0
371,5582,0,0,177,212,0,0,0,0,0,0,0
372,5583,0,0,231,265,0,0,0,0,0,0,0
373,5584,0,0,242,278,0,0,0,0,0,0,0
374,5585,0,0,35,41,0,0,0,0,0,0,0
375,5586,0,0,132,152,0,0,0,0,0,0,0
376,5587,0,0,236,271,0,0,0,0,0,0,0
377,5588,0,0,0,0,5,7,0,0,0,0,0
378,5589,0,0,0,0,10,13,0,0,0,0,0
379,5590,0,0,0,0,18,23,0,0,0,0,0
380,5591,0,0,0,0,25,28,0,0,0,0,0
381,5592,0,0,0,0,28,33,0,0,0,0,0
382,5593,0,0,0,0,32,37,0,0,0,0,0
383,5594,0,0,0,0,37,44,0,0,0,0,0
384,5595,0,0,0,0,45,52,0,0,0,0,0
385,5596,0,0,0,0,49,57,0,0,0,0,0
386,5597,0,0,0,0,9,10,0,0,0,0,0
387,5598,0,0,0,0,28,32,0,0,0,0,0
388,5599,0,0,0,0,47,54,0,0,0,0,0
389,5600,9,12,9,12,0,0,0,0,0,0,0
390,5601,28,37,28,37,0,0,0,0,0,0,0
391,5602,50,62,50,62,0,0,0,0,0,0,0
392,5603,65,75,65,75,0,0,0,0,0,0,0
393,5604,78,87,78,87,0,0,0,0,0,0,0
394,5605,88,104,88,104,0,0,0,0,0,0,0
395,5606,106,122,106,122,0,0,0,0,0,0,0
396,5607,121,139,121,139,0,0,0,0,0,0,0
397,5608,14,20,0,0,4,6,0,0,0,0,0
398,5609,35,46,0,0,8,10,0,0,0,0,0
399,5610,58,67,0,0,12,14,0,0,0,0,0
400,5611,67,77,0,0,14,16,0,0,0,0,0
401,5612,78,92,0,0,16,19,0,0,0,0,0
402,5613,92,103,0,0,19,21,0,0,0,0,0
403,5614,103,121,0,0,21,25,0,0,0,0,0
404,5615,121,139,0,0,25,28,0,0,0,0,0
405,5616,0,0,11,15,3,5,0,0,0,0,0
406,5617,0,0,30,39,7,9,0,0,0,0,0
407,5618,0,0,57,65,12,14,0,0,0,0,0
408,5619,0,0,65,77,14,16,0,0,0,0,0
409,5620,0,0,81,91,17,19,0,0,0,0,0
410,5621,0,0,90,101,19,21,0,0,0,0,0
411,5622,0,0,104,123,21,25,0,0,0,0,0
412,5623,0,0,121,139,25,28,0,0,0,0,0
413,5624,0,0,0,0,0,0,0,0,0,0,0
414,5625,220,253,0,0,0,0,0,0,0,0,0
415,5626,0,0,220,253,0,0,0,0,0,0,0
416,5627,0,0,0,0,45,52,0,0,0,0,0
417,5628,108,124,0,0,29,33,0,0,0,0,0
418,5629,0,0,0,0,0,0,0,24,28,0,0
419,5630,0,0,0,0,0,0,0,62,71,0,0
420,5631,0,0,0,0,0,0,0,102,117,0,0
