"rownum","RewardOffer","i32","Characters","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32","[rid]"
53,3,18,[4],6011,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
54,3,19,[4],5980,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
55,3,20,[4],6147,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
56,3,21,[4],6243,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
57,3,22,[4],6267,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
58,3,23,[3],5954,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
59,3,24,[3],6008,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
60,3,25,[3],5980,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
61,3,26,[3],5959,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
62,3,27,[3],6297,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
63,3,28,[5],6008,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
64,3,29,[5],6165,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
65,3,30,[5],5959,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
66,3,31,[5],6170,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
67,3,32,[5],5890,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
68,3,33,[2],6164,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
69,3,34,[2],6008,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
70,3,35,[2],6011,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
71,3,36,[2],6147,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
72,4,0,[1],6274,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
73,4,1,[6],6261,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
74,4,2,[6],6274,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
75,4,3,[0],6261,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
76,4,4,[4],6261,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
77,4,5,[4],6263,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
78,4,6,[3],6263,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
79,4,7,[5],6263,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
80,4,8,[5],6274,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
81,4,9,[2],6261,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
82,4,10,[2],6263,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
83,4,11,[2],6274,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
84,8,0,[1],5908,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
85,8,1,[1],5966,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
86,8,2,[1],6174,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
87,8,3,[1],6201,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
88,8,4,[1],5969,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
89,8,5,[1],6340,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
90,8,6,[1],6197,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
91,8,7,[6],5899,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
92,8,8,[6],5908,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
93,8,9,[6],6035,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
94,8,10,[6],5969,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
95,8,11,[6],6384,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
96,8,12,[0],5900,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
97,8,13,[0],6035,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
98,8,14,[0],5899,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
99,8,15,[0],6384,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
100,8,16,[4],5900,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
101,8,17,[4],5899,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
102,8,18,[4],6035,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
103,8,19,[4],5902,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
104,8,20,[4],6199,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
105,8,21,[4],6384,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
106,8,22,[3],5900,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
107,8,23,[3],5902,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
108,8,24,[3],5905,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
109,8,25,[3],6035,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
110,8,26,[3],6174,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
111,8,27,[3],6298,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
112,8,28,[3],6598,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
113,8,29,[5],5900,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
114,8,30,[5],5905,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
115,8,31,[5],5908,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
116,8,32,[5],5902,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
117,8,33,[5],6174,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
118,8,34,[5],6044,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
119,8,35,[2],5900,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
120,8,36,[2],5905,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
121,8,37,[2],5908,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
122,8,38,[2],5899,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
123,8,39,[2],6035,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
124,8,40,[2],5902,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
125,8,41,[2],6201,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
126,8,42,[2],6384,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
127,8,43,[0],5387,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
128,8,44,[0],5439,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
129,8,45,[0],5456,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
130,8,46,[4],5387,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
131,8,47,[4],5439,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
132,8,48,[4],5405,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
133,8,49,[3],5405,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
134,8,50,[3],5473,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
135,8,51,[3],5439,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
136,8,52,[5],5405,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
137,8,53,[5],5473,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
138,8,54,[5],5422,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
139,8,55,[1],5422,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
140,8,56,[1],5456,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
141,8,57,[1],5473,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
142,8,58,[6],5387,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
143,8,59,[6],5456,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
144,8,60,[6],5422,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
145,8,61,[2],5387,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
146,8,62,[2],5405,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
147,8,63,[2],5422,8,1,0,"",[],1,"",1,[],1308,0,[],2,"",0,[]
148,7,0,[1],5995,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
149,7,1,[1],5957,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
150,7,2,[1],5956,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
151,7,3,[1],6145,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
152,7,4,[1],6171,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
153,7,5,[1],6210,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
154,7,6,[6],6145,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
155,7,7,[6],5995,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
156,7,8,[6],5985,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
157,7,9,[6],5872,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
158,7,10,[0],5879,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
159,7,11,[0],5872,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
160,7,12,[0],5985,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
161,7,13,[0],5880,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
162,7,14,[0],6353,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
163,7,15,[4],6131,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
164,7,16,[4],5872,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
165,7,17,[4],5886,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
166,7,18,[4],6275,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
167,7,19,[4],5985,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
168,7,20,[4],5880,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
169,7,21,[4],6353,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
170,7,22,[3],5886,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
171,7,23,[3],6131,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
172,7,24,[3],6047,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
173,7,25,[3],6275,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
174,7,26,[3],6130,1,"",0,"",[],1,"","",[],1308,0,[],2,"",0,[]
175,7,27,[5],5995,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
176,7,28,[5],6275,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
177,7,29,[5],6145,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
178,7,30,[5],5886,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
179,7,31,[5],6047,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
180,7,32,[5],6284,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
181,7,33,[5],5892,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
182,7,34,[5],6222,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
183,7,35,[2],6145,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
184,7,36,[2],6131,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
185,7,37,[2],5872,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
186,7,38,[2],6284,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
187,7,39,[2],5985,1,"",0,"",[],1,"","",[],1308,0,[],2,"",0,[]
188,7,40,[2],6275,1,"",0,"",[],1,"","",[],1308,0,[],2,"",0,[]
189,7,41,[2],5995,1,"",0,"",[],1,"","",[],1308,0,[],2,"",0,[]
190,10,0,[1],5871,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
191,10,1,[1],6361,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
192,10,2,[1],5982,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
193,10,3,[1],6075,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
194,10,4,[1],6173,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
195,10,5,[1],6188,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
196,10,6,[1],5891,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
197,10,7,[1],5895,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
198,10,8,[1],6394,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
199,10,9,[6],5897,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
200,10,10,[6],5871,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
201,10,11,[6],6361,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
202,10,12,[6],6064,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
203,10,13,[6],6037,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
204,10,14,[6],6188,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
205,10,15,[6],6242,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
206,10,16,[6],6207,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
207,10,17,[6],6356,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
208,10,18,[6],6391,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
209,10,19,[6],6394,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
210,10,20,[0],5933,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
211,10,21,[0],5897,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
212,10,22,[0],5875,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
213,10,23,[0],6179,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
214,10,24,[0],6270,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
215,10,25,[0],6357,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
216,10,26,[0],6579,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
217,10,27,[4],5882,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
218,10,28,[4],5875,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
219,10,29,[4],5964,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
220,10,30,[4],6245,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
221,10,31,[4],6357,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
222,10,32,[3],6235,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
223,10,33,[3],5964,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
224,10,34,[3],5981,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
225,10,35,[3],6041,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
226,10,36,[3],5976,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
227,10,37,[3],6159,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
228,10,38,[3],5883,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
229,10,39,[3],6405,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
230,10,40,[5],6041,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
231,10,41,[5],6386,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
232,10,42,[5],6006,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
233,10,43,[5],6046,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
234,10,44,[5],6010,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
235,10,45,[5],6161,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
236,10,46,[5],6173,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
237,10,47,[5],5891,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
238,10,48,[5],6295,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
239,10,49,[2],5897,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
240,10,50,[2],5964,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
241,10,51,[2],5871,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
242,10,52,[2],6161,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
243,10,53,[2],6188,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
244,10,54,[2],6207,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
245,10,55,[2],6378,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
246,10,56,[2],6388,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
247,13,0,[1],6120,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
248,13,1,[1],6122,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
249,13,2,[1],6121,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
250,13,3,[1],6074,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
251,13,4,[1],6015,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
252,13,5,[1],5888,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
253,13,6,[1],6343,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
254,13,7,[1],6577,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
255,13,8,[6],6124,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
256,13,9,[6],6122,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
257,13,10,[6],6120,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
258,13,11,[6],6121,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
259,13,12,[6],6248,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
260,13,13,[6],6254,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
261,13,14,[6],6343,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
262,13,15,[0],5949,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
263,13,16,[0],6120,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
264,13,17,[0],6122,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
265,13,18,[0],6121,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
266,13,19,[0],6354,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
267,13,20,[0],6143,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
268,13,21,[0],6379,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
269,13,22,[4],6125,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
270,13,23,[4],5949,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
271,13,24,[4],6120,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
272,13,25,[4],6121,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
273,13,26,[4],5887,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
274,13,27,[4],6122,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
275,13,28,[4],6276,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
276,13,29,[4],5910,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
277,13,30,[4],6354,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
278,13,31,[4],6143,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
279,13,32,[4],6379,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
280,13,33,[4],6385,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
281,13,34,[3],6125,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
282,13,35,[3],6123,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
283,13,36,[3],6121,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
284,13,37,[3],6122,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
285,13,38,[3],6120,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
286,13,39,[3],5887,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
287,13,40,[3],6015,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
288,13,41,[3],5910,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
289,13,42,[3],6300,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
290,13,43,[5],5953,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
291,13,44,[5],6123,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
292,13,45,[5],6122,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
293,13,46,[5],6120,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
294,13,47,[5],6121,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
295,13,48,[5],6345,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
296,13,49,[5],6015,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
297,13,50,[5],5888,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
298,13,51,[5],6292,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
299,13,52,[5],5910,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
300,13,53,[5],6343,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
301,13,54,[2],6120,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
302,13,55,[2],6121,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
303,13,56,[2],6122,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
304,13,57,[2],5887,1,"",0,"",[],1,"","",[],1308,0,[],0,"",0,[]
305,13,58,[2],6015,1,"",0,"",[],1,"","",[],1308,0,[],1,"",0,[]
