"rownum","ChestsKey","Weight","HeistAreasKey","HeistChestTypesKey"
113,1940,250,"[1,6]",1
114,1941,250,"[2,4]",1
115,1942,250,"[3,5]",1
116,1943,250,"[0,7,8]",1
117,1944,250,"[1,6]",1
118,1945,250,"[2,4]",1
119,1946,250,"[3,5]",1
120,1947,250,"[0,7,8]",1
121,1948,250,"[1,6]",1
122,1949,250,"[2,4]",1
123,1950,250,"[3,5]",1
124,1951,250,"[0,7,8]",1
125,1952,250,"[1,6]",1
126,1953,250,"[2,4]",1
127,1954,250,"[3,5]",1
128,1955,250,"[0,7,8]",1
129,1956,250,"[1,6]",1
130,1957,250,"[2,4]",1
131,1958,250,"[3,5]",1
132,1959,250,"[0,7,8]",1
133,1960,250,"[1,6]",1
134,1961,250,"[2,4]",1
135,1962,250,"[3,5]",1
136,1963,250,"[0,7,8]",1
137,1964,250,"[1,6]",1
138,1965,250,"[2,4]",1
139,1966,250,"[3,5]",1
140,1967,250,"[0,7,8]",1
141,1968,250,"[1,6]",1
142,1969,250,"[2,4]",1
143,1970,250,"[3,5]",1
144,1971,250,"[0,7,8]",1
145,1972,250,"[1,6]",1
146,1973,250,"[2,4]",1
147,1974,250,"[3,5]",1
148,1975,250,"[0,7,8]",1
149,1976,250,"[1,6]",1
150,1977,250,"[2,4]",1
151,1978,250,"[3,5]",1
152,1979,250,"[0,7,8]",1
153,1980,250,"[1,6]",1
154,1981,250,"[2,4]",1
155,1982,250,"[3,5]",1
156,1983,250,"[0,7,8]",1
157,1984,250,"[1,6]",1
158,1985,250,"[2,4]",1
159,1986,250,"[3,5]",1
160,1987,250,"[0,7,8]",1
161,1988,250,"[1,6]",1
162,1989,250,"[2,4]",1
163,1990,250,"[3,5]",1
164,1991,250,"[0,7,8]",1
165,1992,250,"[1,6]",1
166,1993,250,"[2,4]",1
167,1994,250,"[3,5]",1
168,1995,250,"[0,7,8]",1
169,1996,250,"[1,6]",1
170,1997,250,"[2,4]",1
171,1998,250,"[3,5]",1
172,1999,250,"[0,7,8]",1
173,2000,250,"[1,6]",1
174,2001,250,"[2,4]",1
175,2002,250,"[3,5]",1
176,2003,250,"[0,7,8]",1
177,2004,250,"[1,6]",1
178,2005,250,"[2,4]",1
179,2006,250,"[3,5]",1
180,2007,250,"[0,7,8]",1
181,2008,250,"[1,6]",1
182,2009,250,"[2,4]",1
183,2010,250,"[3,5]",1
184,2011,250,"[0,7,8]",1
185,2012,250,"[1,6]",1
186,2013,250,"[2,4]",1
187,2014,250,"[3,5]",1
188,2015,250,"[0,7,8]",1
189,2016,250,"[1,6]",1
190,2017,250,"[2,4]",1
191,2018,250,"[3,5]",1
192,1827,250,"[0,7,8]",1
193,1828,250,"[1,6]",1
194,1829,250,"[2,4]",1
195,1830,250,"[3,5]",1
196,1771,125,"[0,7,8]",2
197,1772,125,"[1,6]",2
198,1773,125,"[2,4]",2
199,1774,125,"[3,5]",2
200,1775,125,"[0,7,8]",2
201,1776,125,"[1,6]",2
202,1777,125,"[2,4]",2
203,1778,125,"[3,5]",2
204,1779,125,"[0,7,8]",2
205,1780,125,"[1,6]",2
206,1781,125,"[2,4]",2
207,1782,125,"[3,5]",2
208,1783,125,"[0,7,8]",2
209,1784,125,"[1,6]",2
210,1785,125,"[2,4]",2
211,1786,125,"[3,5]",2
212,1787,125,"[0,7,8]",2
213,1788,125,"[1,6]",2
214,1789,125,"[2,4]",2
215,1790,125,"[3,5]",2
216,1791,125,"[0,7,8]",2
217,1792,125,"[1,6]",2
218,1793,125,"[2,4]",2
219,1794,125,"[3,5]",2
220,1795,125,"[0,7,8]",2
221,1796,125,"[1,6]",2
222,1797,125,"[2,4]",2
223,1798,125,"[3,5]",2
224,1799,125,"[0,7,8]",2
225,1800,125,"[1,6]",2
226,1801,125,"[2,4]",2
227,1802,125,"[3,5]",2
228,1803,125,"[0,7,8]",2
229,1804,125,"[1,6]",2
230,1805,125,"[2,4]",2
231,1806,125,"[3,5]",2
232,1807,125,"[0,7,8]",2
233,1808,125,"[1,6]",2
234,1809,125,"[2,4]",2
235,1810,125,"[3,5]",2
236,1811,125,"[0,7,8]",2
237,1812,125,"[1,6]",2
238,1813,125,"[2,4]",2
239,1814,125,"[3,5]",2
240,1815,125,"[0,7,8]",2
241,1816,125,"[1,6]",2
242,1817,125,"[2,4]",2
243,1818,125,"[3,5]",2
244,1819,125,"[0,7,8]",2
245,1820,125,"[1,6]",2
246,1821,125,"[2,4]",2
247,1822,125,"[3,5]",2
248,1823,125,"[0,7,8]",2
249,1824,125,"[1,6]",2
250,1825,125,"[2,4]",2
251,1826,125,"[3,5]",2
252,2025,0,"[0,1,2,3,4,5,6,7,8]",3
253,2026,125,"[0,7,8]",2
254,2027,125,"[1,6]",2
255,2028,125,"[2,4]",2
256,2029,125,"[3,5]",2
257,2030,125,"[0,7,8]",2
258,2031,125,"[1,6]",2
259,2032,125,"[2,4]",2
260,2033,125,"[3,5]",2
261,2034,250,"[0,7,8]",1
262,2035,250,"[1,6]",1
263,2036,250,"[2,4]",1
264,2037,250,"[3,5]",1
265,2038,250,"[0,7,8]",1
266,2039,250,"[1,6]",1
267,2040,250,"[2,4]",1
268,2041,250,"[3,5]",1
269,2042,250,"[0,7,8]",1
270,2043,250,"[1,6]",1
271,2044,250,"[2,4]",1
272,2045,250,"[3,5]",1
273,2046,250,"[0,7,8]",1
274,2047,250,"[1,6]",1
275,2048,250,"[2,4]",1
276,2049,250,"[3,5]",1
277,2050,250,"[0,7,8]",1
278,2051,250,"[1,6]",1
279,2052,250,"[2,4]",1
280,2053,250,"[3,5]",1
281,2054,250,"[0,7,8]",1
282,2055,250,"[1,6]",1
283,2056,250,"[2,4]",1
284,2057,250,"[3,5]",1
285,2058,250,"[0,7,8]",1
286,2059,250,"[1,6]",1
287,2060,250,"[2,4]",1
288,2061,250,"[3,5]",1
289,2062,250,"[0,7,8]",1
290,2063,250,"[1,6]",1
291,2064,250,"[2,4]",1
292,2065,250,"[3,5]",1
293,2066,250,"[0,7,8]",1
294,2067,250,"[1,6]",1
295,2068,250,"[2,4]",1
296,2069,250,"[3,5]",1
297,2070,250,"[0,7,8]",1
298,2071,250,"[1,6]",1
299,2072,250,"[2,4]",1
300,2073,250,"[3,5]",1
301,2074,250,"[0,7,8]",1
302,2075,250,"[1,6]",1
303,2076,250,"[2,4]",1
304,2077,250,"[3,5]",1
305,2078,250,"[0,7,8]",1
306,2079,250,"[1,6]",1
307,2080,250,"[2,4]",1
308,2081,250,"[3,5]",1
309,2082,250,"[0,7,8]",1
310,2083,250,"[1,6]",1
311,2084,250,"[2,4]",1
312,2085,250,"[3,5]",1
313,2086,250,"[0,7,8]",1
314,2087,250,"[1,6]",1
315,2088,250,"[2,4]",1
316,2089,250,"[3,5]",1
317,2090,250,"[0,7,8]",1
318,2091,250,"[1,6]",1
319,2092,250,"[2,4]",1
320,2093,250,"[3,5]",1
321,2094,250,"[0,7,8]",1
322,2095,250,"[1,6]",1
323,2096,250,"[2,4]",1
324,2097,250,"[3,5]",1
325,2098,250,"[0,7,8]",1
326,2099,250,"[1,6]",1
327,2100,250,"[2,4]",1
328,2101,250,"[3,5]",1
329,2102,250,"[0,7,8]",1
330,2103,250,"[1,6]",1
331,2104,250,"[2,4]",1
332,2105,250,"[3,5]",1
333,2106,250,"[0,7,8]",1
334,2107,250,"[1,6]",1
335,2108,250,"[2,4]",1
336,2109,250,"[3,5]",1
337,2110,250,"[0,7,8]",1
338,2111,250,"[1,6]",1
339,2112,250,"[2,4]",1
340,2113,250,"[3,5]",1
341,2114,250,"[0,7,8]",1
342,2115,250,"[1,6]",1
343,2116,250,"[2,4]",1
344,2117,250,"[3,5]",1
345,2118,250,"[0,7,8]",1
346,2119,250,"[1,6]",1
347,2120,250,"[2,4]",1
348,2121,250,"[3,5]",1
349,2122,250,"[0,7,8]",1
350,2123,250,"[1,6]",1
351,2124,250,"[2,4]",1
352,2125,250,"[3,5]",1
353,2126,250,"[0,7,8]",1
354,2127,250,"[1,6]",1
355,2128,250,"[2,4]",1
356,2129,250,"[3,5]",1
357,2130,250,"[0,7,8]",1
358,2131,250,"[1,6]",1
359,2132,250,"[2,4]",1
360,2133,250,"[3,5]",1
361,2134,250,"[0,7,8]",1
362,2135,250,"[1,6]",1
363,2136,250,"[2,4]",1
364,2137,250,"[3,5]",1
365,2138,250,"[0,7,8]",1
366,2139,250,"[1,6]",1
367,2140,250,"[2,4]",1
368,2141,250,"[3,5]",1
369,2142,250,"[0,7,8]",1
370,2143,250,"[1,6]",1
371,2144,250,"[2,4]",1
372,2145,250,"[3,5]",1
373,2146,250,"[0,7,8]",1
374,2147,250,"[1,6]",1
375,2148,250,"[2,4]",1
376,2149,250,"[3,5]",1
377,2150,250,"[0,7,8]",1
378,2151,250,"[1,6]",1
379,2152,250,"[2,4]",1
380,2153,250,"[3,5]",1
381,2154,250,"[0,7,8]",1
382,2155,250,"[1,6]",1
383,2156,250,"[2,4]",1
384,2157,250,"[3,5]",1
385,2158,250,"[0,7,8]",1
386,2159,250,"[1,6]",1
387,2160,250,"[2,4]",1
388,2161,250,"[3,5]",1
389,2162,250,"[0,7,8]",1
390,2163,250,"[1,6]",1
391,2164,250,"[2,4]",1
392,2165,250,"[3,5]",1
393,2166,250,"[0,7,8]",1
394,2167,250,"[1,6]",1
395,2168,250,"[2,4]",1
396,2169,250,"[3,5]",1
397,2170,250,"[0,7,8]",1
398,2171,250,"[1,6]",1
399,2172,250,"[2,4]",1
400,2173,250,"[3,5]",1
401,2174,250,"[0,7,8]",1
402,2175,250,"[1,6]",1
403,2176,250,"[2,4]",1
404,2177,250,"[3,5]",1
405,2178,250,"[0,7,8]",1
406,2179,250,"[1,6]",1
407,2180,250,"[2,4]",1
408,2181,250,"[3,5]",1
409,2182,250,"[0,7,8]",1
410,2183,250,"[1,6]",1
411,2184,250,"[2,4]",1
412,2185,250,"[3,5]",1
413,2186,250,"[0,7,8]",1
414,2187,250,"[1,6]",1
415,2188,250,"[2,4]",1
416,2189,250,"[3,5]",1
417,2190,250,"[0,7,8]",1
418,2191,250,"[1,6]",1
419,2192,250,"[2,4]",1
420,2193,250,"[3,5]",1
421,2194,250,"[0,7,8]",1
422,2195,250,"[1,6]",1
423,2196,250,"[2,4]",1
424,2197,250,"[3,5]",1
425,2198,250,"[0,7,8]",1
426,2199,250,"[1,6]",1
427,2200,250,"[2,4]",1
428,2201,250,"[3,5]",1
429,2202,250,"[0,7,8]",1
430,2203,250,"[1,6]",1
431,2204,250,"[2,4]",1
432,2205,250,"[3,5]",1
433,2206,250,"[0,7,8]",1
434,2207,250,"[1,6]",1
435,2208,250,"[2,4]",1
436,2209,250,"[3,5]",1
437,2210,250,"[0,7,8]",1
438,2211,250,"[1,6]",1
439,2212,250,"[2,4]",1
440,2213,250,"[3,5]",1
441,2214,250,"[0,7,8]",1
442,2215,250,"[1,6]",1
443,2216,250,"[2,4]",1
444,2217,250,"[3,5]",1
445,2218,250,"[0,7,8]",1
446,2219,250,"[1,6]",1
447,2220,250,"[2,4]",1
448,2221,250,"[3,5]",1
449,2222,250,"[0,7,8]",1
450,2223,250,"[1,6]",1
451,2224,250,"[2,4]",1
452,2225,250,"[3,5]",1
453,2226,250,"[0,7,8]",1
454,2227,250,"[1,6]",1
455,2228,250,"[2,4]",1
456,2229,250,"[3,5]",1
457,2230,250,"[0,7,8]",1
458,2231,250,"[1,6]",1
459,2232,250,"[2,4]",1
460,2233,250,"[3,5]",1
461,2234,250,"[0,7,8]",1
462,2235,250,"[1,6]",1
463,2236,250,"[2,4]",1
464,2237,250,"[3,5]",1
465,2238,250,"[0,7,8]",1
466,2239,250,"[1,6]",1
467,2240,250,"[2,4]",1
468,2241,250,"[3,5]",1
469,2242,250,"[0,7,8]",1
470,2243,250,"[1,6]",1
471,2244,250,"[2,4]",1
472,2245,250,"[3,5]",1
473,2246,250,"[0,7,8]",1
474,2247,250,"[1,6]",1
475,2248,250,"[2,4]",1
476,2249,250,"[3,5]",1
