"rownum","BaseItemType","i32","i32"
451,1146,110,0
452,1143,80,0
453,1145,250,0
454,629,160,131
455,628,150,131
456,627,160,131
457,2039,320,650
458,2265,175,234
459,2116,130,145
460,2118,80,100
461,2121,190,340
462,2117,80,100
463,2119,250,275
464,378,70,97
465,877,250,407
466,447,85,131
467,558,110,88
468,557,70,42
469,483,90,62
470,556,70,42
471,555,215,136
472,366,50,62
473,365,50,0
474,1982,0,0
475,1980,0,0
476,1976,0,0
477,1978,0,0
478,1977,0,0
479,1979,0,0
480,1981,0,0
481,816,320,510
482,449,195,131
483,2268,150,0
484,554,110,88
485,553,70,42
486,476,175,200
487,552,70,42
488,551,215,136
489,1156,0,0
490,664,0,0
491,1941,0,0
492,1943,0,0
493,1023,320,411
494,1027,180,272
495,1034,180,272
496,1760,180,478
497,1041,150,189
498,1018,130,133
499,1020,80,52
500,1028,80,161
501,1022,230,244
502,1019,80,52
503,1021,250,184
504,2122,180,0
505,975,220,0
506,973,150,0
507,974,120,0
508,382,65,97
509,915,65,0
510,450,15,28
511,2103,640,489
512,2111,300,377
513,2105,200,266
514,2106,260,181
515,2108,160,106
516,2112,160,322
517,2110,360,544
518,2107,160,106
519,2109,500,370
520,2104,460,489
521,2183,0,200
522,767,240,200
523,423,90,200
524,823,160,303
525,1066,190,0
526,1244,0,0
527,1243,0,0
528,1242,0,0
529,1241,0,0
530,1240,0,0
531,1239,0,0
532,1238,0,0
533,1063,175,165
534,2136,100,0
535,1846,80,97
536,496,0,0
537,495,0,0
538,494,0,0
539,493,0,0
540,517,0,0
541,516,0,0
542,515,0,0
543,514,0,0
544,513,0,0
545,512,0,0
546,507,0,0
547,506,0,0
548,505,0,0
549,504,0,0
550,578,0,305
551,577,0,305
552,576,0,200
553,575,0,200
554,2047,0,0
555,2048,0,0
556,2050,0,0
557,2052,0,0
558,2051,0,0
559,2053,0,0
560,2156,180,338
561,1881,110,234
562,1185,0,0
563,1186,0,0
564,1180,0,0
565,1182,0,0
566,1184,0,0
567,1181,0,0
568,1183,0,0
569,1734,160,165
570,1605,110,131
571,1736,130,0
572,1738,80,0
573,1737,80,0
574,1739,250,0
575,428,40,62
576,1048,210,200
577,855,130,113
578,857,80,65
579,856,80,65
580,858,250,229
581,1081,300,407
582,633,110,88
583,635,70,42
584,634,70,42
585,637,0,338
586,636,215,136
587,638,100,407
588,1065,190,0
589,736,190,200
590,921,90,97
591,1837,0,0
592,1836,0,0
593,1835,0,0
594,1813,0,0
595,1812,0,0
596,819,175,165
597,1627,150,97
598,380,130,97
599,1082,130,0
600,1670,175,0
601,1801,130,0
602,1803,80,0
603,1802,80,0
604,1804,250,0
605,1927,640,0
606,1931,360,0
607,1929,300,0
608,1930,200,0
609,1923,260,0
610,1925,160,0
611,1932,160,0
612,1928,460,0
613,1924,160,0
614,1926,500,0
615,700,0,0
616,696,0,0
617,1956,0,0
618,1949,0,0
619,1068,190,0
620,389,225,165
621,2266,120,166
622,387,200,0
623,618,80,0
624,617,80,0
625,616,80,0
626,615,80,0
627,765,190,200
628,1554,320,411
629,1562,180,272
630,1563,180,272
631,2035,180,0
632,1568,150,189
633,1564,180,0
634,1560,100,91
635,1556,130,133
636,1558,80,52
637,1565,80,161
638,1555,230,244
639,1557,80,52
640,1559,250,184
641,1584,640,821
642,1593,360,544
643,2037,360,0
644,1592,300,377
645,1594,360,0
646,1590,200,181
647,1586,260,266
648,1588,160,106
649,1591,160,322
650,1585,460,489
651,1587,160,106
652,1589,500,370
653,376,75,165
654,749,0,0
655,751,0,0
656,750,0,0
657,752,0,0
658,508,130,165
659,1816,0,0
660,1818,0,0
661,1817,0,0
662,1819,0,0
663,385,90,0
664,561,300,510
665,647,190,338
666,469,220,338
667,606,180,338
668,1743,320,0
669,620,200,338
670,1839,150,165
671,546,0,0
672,542,130,113
673,525,95,113
674,538,0,0
675,534,0,0
676,529,130,113
677,521,120,113
678,1800,320,0
679,545,0,0
680,541,80,65
681,526,60,65
682,537,0,0
683,533,0,0
684,530,80,65
685,520,80,65
686,481,150,131
687,712,110,200
688,640,150,338
689,544,0,0
690,540,80,65
691,524,60,65
692,536,0,0
693,532,0,0
694,528,80,65
695,519,80,65
696,543,0,0
697,539,250,229
698,523,190,229
699,535,0,0
700,531,0,0
701,527,250,229
702,518,240,229
703,522,335,0
704,2293,0,0
705,2045,150,0
706,2295,0,330
707,2296,0,0
708,2298,0,0
709,2297,0,0
710,2299,0,0
711,1163,0,0
712,1158,0,0
713,1160,0,0
714,1162,0,0
715,1159,0,0
716,1161,0,0
717,1622,130,113
718,1624,80,65
719,1623,80,65
720,1625,250,229
721,1170,0,0
722,1165,0,0
723,1167,0,0
724,1169,0,0
725,1166,0,0
726,1168,0,0
727,1838,150,0
728,995,80,0
729,1884,170,337
730,425,70,62
731,492,0,0
732,586,180,200
733,1067,190,0
734,2307,320,411
735,2309,180,272
736,2308,180,272
737,2310,150,189
738,2302,130,91
739,2301,100,133
740,2304,80,52
741,2312,80,161
742,2306,230,244
743,2303,80,52
744,2305,250,184
745,1069,260,510
746,462,0,0
747,455,35,50
748,1077,50,97
749,904,150,0
750,1079,40,97
751,1177,0,0
752,1178,0,0
753,1172,0,0
754,1174,0,0
755,1176,0,0
756,1173,0,0
757,1175,0,0
758,482,0,0
759,609,160,131
760,480,0,0
761,669,310,510
762,2006,0,0
763,990,100,0
764,992,80,0
765,2135,280,0
766,994,310,0
767,991,80,0
768,993,250,0
769,843,0,303
770,444,155,338
771,727,190,338
772,726,190,338
773,722,130,113
774,766,150,200
775,724,80,65
776,477,160,131
777,723,80,65
778,725,250,229
779,1829,130,160
780,1831,80,110
781,1830,80,110
782,1832,250,300
783,454,25,50
784,2029,130,0
785,2031,80,0
786,2028,230,0
787,2030,80,0
788,2032,250,0
789,1049,320,411
790,1015,180,272
791,1799,180,0
792,1042,150,189
793,1036,130,133
794,1038,80,52
795,1016,80,161
796,1040,230,244
797,1037,80,52
798,1039,250,184
799,621,0,0
800,742,0,0
801,743,0,0
802,753,0,0
803,741,0,0
804,501,0,0
805,500,140,165
806,503,125,97
807,497,75,97
808,1086,100,113
809,1088,80,65
810,1090,230,303
811,1087,80,65
812,1089,250,229
813,1196,180,0
814,940,80,0
815,1964,0,0
816,1962,0,0
817,1958,0,0
818,1960,0,0
819,1959,0,0
820,1961,0,0
821,1963,0,0
822,999,100,0
823,1001,80,0
824,1000,80,0
825,1002,250,0
826,1004,30,0
827,1003,30,0
828,903,150,0
829,390,0,0
830,875,320,650
831,806,0,0
832,799,0,0
833,801,0,0
834,800,0,0
835,802,0,0
836,1237,190,405
837,868,220,0
838,719,0,0
839,720,0,0
840,718,0,0
841,947,0,0
842,949,0,0
843,951,0,0
844,948,0,0
845,950,0,0
846,391,0,0
847,1775,640,821
848,934,0,0
849,1790,360,544
850,2008,360,0
851,1783,300,377
852,1795,200,181
853,1769,260,266
854,1771,160,106
855,1798,160,322
856,1778,460,489
857,1770,160,106
858,1772,500,370
859,1604,270,650
860,1828,300,580
861,448,85,131
862,2114,185,338
863,1866,160,0
864,1848,80,165
865,652,130,88
866,654,80,42
867,478,70,62
868,2113,230,0
869,653,80,42
870,655,250,136
871,902,150,0
872,737,100,97
873,1894,320,411
874,1904,180,272
875,1906,180,272
876,1902,150,189
877,1896,100,91
878,1897,130,133
879,1899,80,52
880,1905,80,161
881,1895,230,244
882,1900,80,52
883,1898,250,184
884,2355,0,476
885,2356,0,234
886,2351,130,166
887,2353,80,97
888,2269,80,200
889,2352,80,97
890,2354,250,338
891,803,0,0
892,787,0,0
893,789,0,0
894,788,0,0
895,790,0,0
896,1945,0,0
897,1947,0,0
898,1946,0,0
899,1948,0,0
900,1951,0,0
901,1953,0,0
902,1952,0,0
903,1954,0,0
904,625,0,0
905,624,0,0
906,623,0,0
907,375,55,97
908,1606,0,0
909,1621,210,338
910,1609,0,0
911,1611,0,0
912,1610,0,0
913,1612,0,0
914,867,290,407
915,713,125,165
916,1643,130,113
917,1645,80,65
918,1647,160,303
919,1644,80,65
920,1646,250,229
921,1824,290,0
922,2123,100,0
923,2124,130,145
924,2126,80,100
925,2125,80,100
926,2127,250,275
927,1730,130,0
928,1732,80,0
929,1731,80,0
930,1733,250,0
931,2075,320,244
932,2084,180,272
933,2083,150,189
934,2077,100,133
935,2078,130,91
936,2079,80,52
937,2088,80,161
938,2082,180,272
939,2076,230,411
940,2080,80,52
941,2081,250,184
942,746,390,510
943,662,0,0
944,783,130,113
945,785,80,65
946,784,80,65
947,786,250,229
948,935,0,0
949,589,0,0
950,2182,0,653
951,468,270,338
952,400,220,0
953,768,130,88
954,770,80,42
955,473,175,131
956,1024,80,97
957,769,80,42
958,771,250,136
959,2284,0,0
960,1096,0,0
961,1091,0,0
962,1093,0,0
963,1095,0,0
964,1092,0,0
965,1094,0,0
966,936,0,0
967,2264,0,236
968,952,0,234
969,954,0,131
970,956,0,0
971,2261,100,0
972,953,0,131
973,955,0,441
974,922,100,0
975,1597,180,338
976,1613,180,338
977,1641,160,165
978,939,0,0
979,967,0,331
980,969,0,155
981,971,0,0
982,968,0,155
983,970,0,504
984,611,0,0
985,873,150,165
986,738,160,200
987,2321,640,821
988,2322,300,377
989,2316,260,181
990,2315,200,266
991,2318,160,106
992,2323,160,322
993,2320,460,489
994,2317,160,106
995,2319,500,370
996,1062,175,165
997,461,70,50
998,1723,130,0
999,1725,80,0
1000,1727,320,580
1001,1724,80,0
1002,1726,250,0
1003,972,180,272
1004,386,200,0
1005,721,60,97
1006,1569,320,411
1007,1577,180,272
1008,1578,180,272
1009,2036,180,0
1010,1583,150,189
1011,1579,180,0
1012,1575,100,91
1013,1571,130,133
1014,1573,80,52
1015,1580,80,161
1016,1570,230,244
1017,1572,80,52
1018,1574,250,184
1019,870,320,510
1020,467,280,480
1021,392,220,0
1022,1120,210,200
1023,648,130,113
1024,650,80,65
1025,472,120,131
1026,2070,180,0
1027,649,80,65
1028,651,250,229
1029,735,200,338
1030,1656,80,165
1031,1680,100,0
1032,2238,180,338
1033,2237,210,338
1034,2241,150,235
1035,2232,130,145
1036,2234,80,100
1037,2233,80,100
1038,2235,250,275
1039,2236,210,407
1040,1105,320,411
1041,1140,180,272
1042,1218,180,272
1043,1198,150,189
1044,1222,100,91
1045,1205,130,133
1046,1207,80,52
1047,1137,80,161
1048,374,95,97
1049,1209,230,244
1050,1206,80,52
1051,1208,250,184
1052,815,320,407
1053,804,0,0
1054,791,0,0
1055,793,0,0
1056,792,0,0
1057,794,0,0
1058,610,180,407
1059,2089,320,244
1060,2098,180,272
1061,2097,150,189
1062,2091,100,133
1063,2092,130,91
1064,2094,80,52
1065,2102,80,161
1066,2096,180,272
1067,2090,230,411
1068,2093,80,52
1069,2095,250,184
1070,373,65,97
1071,372,65,97
1072,897,150,165
1073,1013,100,91
1074,842,220,407
1075,660,0,0
1076,1671,0,0
1077,1673,0,0
1078,1672,0,0
1079,1674,0,0
1080,460,0,0
1081,1596,0,0
1082,1870,130,0
1083,1872,80,0
1084,1873,80,0
1085,1871,250,0
1086,1599,0,0
1087,1601,0,0
1088,1603,0,0
1089,1600,0,0
1090,1602,0,0
1091,2330,320,411
1092,2332,180,272
1093,2331,180,272
1094,2333,150,189
1095,2325,130,91
1096,2324,100,133
1097,2327,80,52
1098,2335,80,161
1099,2329,230,244
1100,2326,80,52
1101,2328,250,184
1102,1056,0,0
1103,1050,0,0
1104,1052,0,0
1105,1030,0,0
1106,1032,0,0
1107,1031,0,0
1108,1054,0,0
1109,1026,100,0
1110,1051,0,0
1111,1053,0,0
1112,1660,150,0
1113,371,30,97
1114,370,0,0
1115,401,50,97
1116,1886,170,160
1117,1749,130,145
1118,1751,80,100
1119,1750,80,100
1120,1752,250,275
1121,453,20,50
1122,429,25,62
1123,901,150,0
1124,717,115,97
1125,844,0,0
1126,1549,130,113
1127,1551,80,65
1128,1548,160,165
1129,1550,80,65
1130,1552,250,229
1131,1757,50,0
1132,1887,170,280
1133,1753,80,0
1134,1755,80,0
1135,1754,80,0
1136,1756,250,0
1137,1825,0,420
1138,914,320,0
1139,821,150,0
1140,686,130,0
1141,688,80,0
1142,479,175,0
1143,687,80,0
1144,689,250,0
1145,900,150,0
1146,1822,150,0
1147,755,130,88
1148,757,80,42
1149,756,80,42
1150,758,250,136
1151,1744,320,0
1152,470,220,338
1153,485,220,0
1154,1628,210,0
1155,702,130,113
1156,704,80,65
1157,484,120,131
1158,703,80,65
1159,705,250,229
1160,849,300,0
1161,739,120,200
1162,2137,130,145
1163,2139,80,100
1164,2138,80,100
1165,2140,250,275
1166,584,180,200
1167,1805,0,0
1168,630,90,131
1169,631,90,131
1170,364,0,0
1171,1104,320,411
1172,1139,180,272
1173,1217,180,272
1174,1197,150,189
1175,1221,100,91
1176,1200,130,133
1177,1202,80,52
1178,1136,80,161
1179,369,95,97
1180,1204,230,244
1181,1201,80,52
1182,1203,250,184
1183,1103,640,0
1184,1219,360,0
1185,1199,300,0
1186,1223,200,0
1187,1210,260,0
1188,1212,160,0
1189,1214,460,0
1190,1211,160,0
1191,1213,500,0
1192,1029,90,0
1193,911,75,97
1194,998,250,407
1195,1640,310,580
1196,1636,130,145
1197,1638,80,100
1198,1637,80,100
1199,1639,250,275
1200,1774,320,411
1201,1780,180,272
1202,1883,180,0
1203,1782,150,189
1204,1794,100,91
1205,1765,130,133
1206,1767,80,52
1207,1797,80,161
1208,1777,230,244
1209,1789,180,272
1210,1766,80,52
1211,1768,250,184
1212,641,130,97
1213,1075,40,0
1214,362,140,0
1215,2151,130,145
1216,2153,80,100
1217,2152,80,100
1218,2154,250,275
1219,2150,275,650
1220,1070,120,88
1221,1072,70,42
1222,1071,70,42
1223,1073,220,136
1224,464,0,0
1225,465,0,0
1226,807,0,0
1227,808,0,0
1228,809,0,0
1229,1992,0,0
1230,1991,0,0
1231,1985,0,0
1232,1986,0,0
1233,1988,0,0
1234,1987,0,0
1235,1989,0,0
1236,1990,0,0
1237,878,250,0
1238,1934,130,145
1239,1936,80,100
1240,1935,80,100
1241,1937,250,275
1242,937,0,0
1243,957,0,234
1244,959,0,131
1245,961,0,0
1246,958,0,131
1247,960,0,441
1248,451,120,131
1249,475,80,62
1250,1047,200,338
1251,841,200,0
1252,1808,0,0
1253,1810,0,0
1254,1809,0,0
1255,1811,0,0
1256,831,290,407
1257,764,150,200
1258,1119,190,200
1259,1940,160,235
1260,763,80,97
1261,1858,340,0
1262,1860,190,340
1263,1856,165,340
1264,1862,165,0
1265,1857,165,340
1266,1849,0,166
1267,1850,130,270
1268,1852,80,166
1269,1861,95,200
1270,1851,80,166
1271,1853,250,478
1272,759,80,113
1273,761,80,65
1274,2115,320,580
1275,1847,175,0
1276,760,80,65
1277,762,250,229
1278,2057,0,0
1279,2059,0,0
1280,2058,0,0
1281,2060,0,0
1282,2055,0,0
1283,1193,0,0
1284,1194,0,0
1285,1188,0,0
1286,1190,0,0
1287,1192,0,0
1288,1189,0,0
1289,1191,0,0
1290,463,0,0
1291,896,220,0
1292,379,80,97
1293,872,0,0
1294,910,95,97
1295,2344,640,821
1296,2345,300,377
1297,2339,260,181
1298,2338,200,266
1299,2341,160,106
1300,2346,160,322
1301,2343,460,489
1302,2340,160,106
1303,2342,500,370
1304,585,180,200
1305,1083,90,110
1306,987,30,0
1307,986,30,0
1308,985,60,0
1309,981,60,0
1310,983,50,0
1311,982,50,0
1312,984,175,0
1313,562,350,510
1314,2012,130,145
1315,2014,80,100
1316,2013,80,100
1317,2015,250,275
1318,2016,250,407
1319,744,150,407
1320,646,200,338
1321,745,150,165
1322,383,250,165
1323,642,130,113
1324,644,80,65
1325,643,80,65
1326,645,250,229
1327,837,0,0
1328,430,95,0
1329,871,90,0
1330,1820,90,0
1331,1834,100,0
1332,863,325,0
1333,864,130,0
1334,861,80,0
1335,862,80,0
1336,860,250,0
1337,388,0,0
1338,1728,200,338
1339,2130,200,338
1340,2129,60,97
1341,1043,100,91
1342,874,150,165
1343,1885,0,0
1344,899,150,0
1345,2158,0,0
1346,2160,0,0
1347,2161,0,0
1348,2163,0,0
1349,2162,0,0
1350,2164,0,0
1351,1649,0,0
1352,1651,0,0
1353,1650,0,0
1354,1652,0,0
1355,1653,0,0
1356,583,120,200
1357,2000,0,0
1358,2002,0,0
1359,2001,0,0
1360,1996,0,0
1361,1995,0,0
1362,1998,0,0
1363,1997,0,0
1364,1999,0,0
1365,2128,190,0
1366,2038,0,0
1367,498,0,0
1368,1661,0,0
1369,1664,0,0
1370,1908,320,411
1371,1919,180,272
1372,1921,180,272
1373,1917,150,189
1374,1910,100,91
1375,1911,100,0
1376,1912,130,133
1377,1914,80,52
1378,1920,80,161
1379,1909,230,244
1380,1915,80,52
1381,1913,250,184
1382,2363,180,338
1383,2364,0,234
1384,2358,0,166
1385,2360,0,97
1386,2359,0,97
1387,2361,0,338
1388,1666,0,0
1389,1669,0,0
1390,1675,0,0
1391,1677,0,0
1392,1679,0,0
1393,1676,0,0
1394,1678,0,0
1395,989,170,338
1396,2041,170,405
1397,2009,170,338
1398,1844,80,97
1399,1840,130,113
1400,1842,80,65
1401,1841,80,65
1402,1843,250,229
1403,908,0,0
1404,892,220,0
1405,884,75,97
1406,887,130,0
1407,889,80,0
1408,888,80,0
1409,890,250,0
1410,885,55,0
1411,891,200,0
1412,883,130,0
1413,881,80,0
1414,882,80,0
1415,880,250,0
1416,916,0,0
1417,918,0,0
1418,886,80,97
1419,920,0,0
1420,917,0,0
1421,919,0,0
1422,805,0,0
1423,795,0,0
1424,797,0,0
1425,796,0,0
1426,798,0,0
1427,1153,110,165
1428,699,0,0
1429,695,0,0
1430,2033,340,650
1431,876,275,338
1432,1225,190,200
1433,1231,210,338
1434,1035,175,303
1435,869,160,113
1436,1544,130,0
1437,1546,80,65
1438,830,150,131
1439,1545,80,65
1440,1547,250,229
1441,820,320,0
1442,471,195,0
1443,814,190,0
1444,810,120,113
1445,812,70,65
1446,811,70,65
1447,813,220,229
1448,1659,200,0
1449,377,65,97
1450,384,60,97
1451,839,0,405
1452,847,0,165
1453,865,0,0
1454,866,0,200
1455,1107,320,0
1456,997,0,97
1457,996,0,97
1458,818,175,165
1459,452,35,50
1460,1080,140,165
1461,424,15,62
1462,2174,0,0
1463,427,15,62
1464,619,190,0
1465,2166,0,0
1466,2167,0,0
1467,1773,320,411
1468,1779,180,272
1469,1826,180,0
1470,1781,150,189
1471,2168,0,0
1472,2170,0,0
1473,2169,0,0
1474,2171,0,0
1475,1793,100,91
1476,1761,130,133
1477,1763,80,52
1478,1796,80,161
1479,1776,230,244
1480,1762,80,52
1481,1764,250,184
1482,1788,180,272
1483,2350,100,0
1484,1064,80,110
1485,912,175,0
1486,923,250,0
1487,925,130,130
1488,927,80,80
1489,926,80,80
1490,928,250,280
1491,1076,50,0
1492,898,150,0
1493,1078,40,0
1494,1061,175,165
1495,1892,100,0
1496,1620,100,0
1497,938,0,0
1498,962,0,331
1499,964,0,115
1500,966,0,0
1501,963,0,115
1502,965,0,503
1503,682,0,0
1504,684,0,0
1505,683,0,0
1506,685,0,0
1507,817,175,165
1508,772,120,88
1509,774,70,42
1510,1729,0,0
1511,773,70,42
1512,775,240,136
1513,859,300,407
1514,2287,0,0
1515,2288,0,0
1516,2290,0,0
1517,2289,0,0
1518,2291,0,0
1519,574,20,0
1520,573,20,62
1521,581,220,200
1522,580,180,200
1523,579,180,200
1524,1874,80,0
1525,658,0,0
1526,656,0,0
1527,1701,320,411
1528,1710,180,272
1529,1708,180,272
1530,1705,150,189
1531,1709,180,0
1532,1696,130,133
1533,1706,100,91
1534,1698,80,52
1535,1707,80,161
1536,1700,230,244
1537,1697,80,52
1538,1699,250,184
1539,1973,0,0
1540,1968,0,0
1541,1969,0,0
1542,1971,0,0
1543,1967,0,0
1544,1972,0,0
1545,1970,0,0
